EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,PenaltyFG2M,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,FTOffRebounds,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,OffTwoPtRebounds,Travels,Offensive Fouls,TwoPtShootingFoulsDrawn,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,LongMidRangeFGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,LongMidRangePctBlocked,HeaveAttempts,on,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,5098.0,85,-13,171,170,33,23,18,341,2.0,3,1.0,3.0,7.0,1.0,1.0,7.0,1.0,1.0,2.0,7.0,5.0,11,3.0,14,2.0,21.0,188,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,9.0,7.0,2.0,11.0,7.0,18.0,6.0,1.0,5.0,6.0,43.0,1.0,5.0,5.0,1.0,11,1.0,12,1.0,7.0,6.0,1.0,5.0,4.0,1.0,1.0,6.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,32,2.0,0.2,0.2,1.0,0.21428571428571427,0.21428571428571427,0.45454545454545453,0.38,0.40384615384615385,0.3333333333333333,0.25,0.56,16.75392670157068,0.8333333333333334,0.25,0.10416666666666667,0.11627906976744186,0.02040816326530612,0.10989010989010989,0.011235955056179775,0.029411764705882353,0.045454545454545456,0.25,0.07142857142857142,0.07894736842105263,0.4,0.058823529411764705,0.12,0.6666666666666666,0.6666666666666666,0.28,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.04,0.28,0.14285714285714285,0.14285714285714285,1.0,0.28,0.2857142857142857,0.2857142857142857,1.0,0.5,0.3333333333333333,0.3333333333333333,0.68,0.2857142857142857,0.512566,0.4006,0.5092,0.09523809523809523,0.09523809523809523,7.681818181818182,24.56428571428572,0.19298245614035087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628379,1610612763,Luke Kennard,Luke Kennard,1628379,MEM,4080.0,68,45,141,142,34,34,19,283,,1,,3.0,3.0,,3.0,5.0,1.0,1.0,1.0,4.0,3.0,4,4.0,9,,18.0,140,1.0,1.0,,5.0,1.0,2.0,,5.0,4.0,2.0,9.0,4.0,1.0,3.0,,3.0,,,3.0,,6.0,2.0,4.0,8.0,,12,3.0,15,,3.0,2.0,1.0,,,,,,,,2.0,4.0,,,,,,,34,1.0,0.6666666666666666,1.0,0.75,0.4444444444444444,0.4444444444444444,0.75,0.6923076923076923,0.6923076923076923,1.25,0.8333333333333334,0.6923076923076923,7.975460122699387,,,0.20512820512820512,0.12903225806451613,0.07142857142857142,0.17142857142857143,0.031746031746031744,0.09523809523809523,0.16666666666666666,0.09090909090909091,0.3125,0.15384615384615385,,,0.07692307692307693,,,0.23076923076923078,1.0,1.0,0.6666666666666666,,0.38461538461538464,0.6,0.6,1.0,0.3076923076923077,0.25,0.25,,0.5,,0.3333333333333333,0.7692307692307693,0.25,0.5406153846153846,,0.5063333333333333,0.2777777777777778,0.2777777777777778,8.175,24.811111111111117,0.24113475177304963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,0.5,1.0,1.0,1.25,0.8333333333333334,0.25,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,8603.0,143,-54,291,294,29,35,32,585,5.0,10,,5.0,12.0,3.0,1.0,4.0,1.0,,6.0,30.0,10.0,25,7.0,34,5.0,46.0,335,2.0,5.0,,3.0,,4.0,,3.0,8.0,12.0,21.0,30.0,6.0,7.0,4.0,11.0,3.0,1.0,3.0,4.0,26.0,1.0,6.0,7.0,,13,2.0,15,,1.0,1.0,,3.0,3.0,4.0,,7.0,,,8.0,16.0,1.0,4.0,,1.0,6.0,,28,,0.4,0.4,1.0,0.20588235294117646,0.20588235294117646,0.4,0.3474576271186441,0.3709677419354839,0.21428571428571427,0.375,0.576271186440678,20.783132530120483,0.42857142857142855,,0.1111111111111111,0.08333333333333333,0.012048192771084338,0.0962962962962963,0.012578616352201259,,0.045454545454545456,0.10714285714285714,0.23076923076923078,0.06896551724137931,0.14285714285714285,,0.1694915254237288,0.5,0.625,0.2033898305084746,0.4166666666666667,0.5555555555555556,0.6,0.05084745762711865,0.06779661016949153,0.25,0.25,1.0,0.5084745762711864,0.2,0.2,1.0,0.14285714285714285,,,0.7457627118644068,0.2,0.5295576271186441,0.51335,0.5101125,0.06521739130434782,0.06521739130434782,6.064,25.602941176470587,0.09965635738831616,,,4.0,,1.0,,1.0,,,5.0,,3.0,0.2,0.25,,,0.21428571428571427,0.375,0.2,0.2,,,,,1.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,0.25,0.013157894736842105,0.02857142857142857,0.043478260869565216,0.2,0.5714285714285714,0.25,1.0,0.25,0.04838709677419355,0.10714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,11849.0,197,-40,410,409,66,70,49,819,14.0,20,2.0,9.0,24.0,1.0,2.0,5.0,,3.0,5.0,17.0,23.0,45,7.0,22,24.0,91.0,456,11.0,,6.0,20.0,7.0,6.0,9.0,24.0,20.0,26.0,21.0,17.0,5.0,1.0,4.0,5.0,2.0,2.0,,1.0,14.0,9.0,4.0,16.0,2.0,22,17.0,39,3.0,6.0,3.0,3.0,9.0,4.0,8.0,5.0,17.0,,1.0,7.0,21.0,3.0,26.0,,1.0,27.0,5.0,65,2.0,0.43478260869565216,0.47619047619047616,1.0,0.3181818181818182,0.3181818181818182,0.5111111111111111,0.5,0.56875,0.7142857142857143,0.6666666666666666,0.3283582089552239,20.726495726495727,0.5294117647058824,0.2222222222222222,0.15841584158415842,0.041666666666666664,0.08108108108108109,0.10152284263959391,0.07834101382488479,0.10526315789473684,0.15384615384615385,0.14634146341463414,0.19047619047619047,0.037037037037037035,0.06666666666666667,0.11538461538461539,0.29850746268656714,0.7,0.7368421052631579,0.3582089552238806,0.375,0.5,0.7777777777777778,0.014925373134328358,0.07462686567164178,0.4,0.5,1.0,0.2537313432835821,0.29411764705882354,0.3333333333333333,1.0,,0.15384615384615385,0.23076923076923078,0.6268656716417911,0.29411764705882354,0.49812686567164177,0.6047333333333333,0.4737269230769231,0.21978021978021978,0.26373626373626374,4.906666666666667,25.781818181818178,0.16097560975609757,,2.0,3.0,7.0,,3.0,3.0,,4.0,7.0,,24.0,,0.5,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.5769230769230769,0.15555555555555556,0.05,,,,0.6666666666666666,0.23076923076923078,,,1.0,8.0,1.0,2.0,9.0,0.25,0.07547169811320754,0.05454545454545454,0.02857142857142857,0.21428571428571427,,,,0.3333333333333333,0.12,0.16981132075471697,6.0,9.0,2.0,3.0,3.0,1.0,2.0,1.0,11.0,7.0,4.0,11.0,8.0,1.0,1.0,4.0,0.13636363636363635,0.2,0.11764705882352941,0.125,0.7272727272727273,0.8181818181818182,0.6666666666666666,1.0,,,,,,,,,,,,,,,True,,
1630217,1610612763,Desmond Bane,Desmond Bane,1630217,MEM,13882.0,231,-32,477,480,90,82,58,957,17.0,27,4.0,8.0,27.0,12.0,3.0,12.0,3.0,2.0,13.0,38.0,33.0,66,16.0,50,27.0,141.0,536,8.0,8.0,5.0,19.0,12.0,11.0,7.0,37.0,38.0,28.0,39.0,38.0,13.0,8.0,11.0,19.0,6.0,5.0,5.0,3.0,49.0,2.0,18.0,7.0,4.0,29,7.0,36,2.0,3.0,2.0,1.0,9.0,4.0,8.0,5.0,17.0,1.0,,9.0,19.0,2.0,14.0,,1.0,29.0,3.0,89,,0.5757575757575758,0.6333333333333333,0.8125,0.32,0.32,0.5,0.49137931034482757,0.5348837209302325,0.5277777777777778,0.6923076923076923,0.43103448275862066,26.373626373626372,0.5294117647058824,0.4,0.0603448275862069,0.16216216216216217,0.01639344262295082,0.11013215859030837,0.027777777777777776,0.023809523809523808,0.09302325581395349,0.043478260869565216,0.037037037037037035,0.15217391304347827,0.21052631578947367,0.037037037037037035,0.23275862068965517,0.6296296296296297,0.7727272727272727,0.23275862068965517,0.2962962962962963,0.4,0.625,0.10344827586206896,0.10344827586206896,0.25,0.25,1.0,0.3275862068965517,0.34210526315789475,0.35135135135135137,0.7692307692307693,0.1875,0.17391304347826086,0.08695652173913043,0.6637931034482759,0.34210526315789475,0.5283008620689655,0.522309090909091,0.521041304347826,0.1347517730496454,0.2624113475177305,7.1015151515151524,25.47,0.18867924528301888,1.0,1.0,9.0,4.0,2.0,6.0,6.0,9.0,6.0,12.0,,37.0,0.25,0.5454545454545454,0.5,0.5,0.4375,0.6521739130434783,0.18181818181818182,0.18518518518518517,,0.3333333333333333,1.0,0.5,0.391304347826087,1.0,5.0,5.0,5.0,1.0,1.0,10.0,0.25925925925925924,0.038461538461538464,0.05555555555555555,,0.5294117647058824,0.3125,0.2,1.0,0.5555555555555556,0.0873015873015873,0.13333333333333333,3.0,4.0,2.0,1.0,2.0,,,1.0,,,,,,1.0,,1.0,0.02,,0.02631578947368421,,,0.25,0.75,0.5,8.0,3.0,1.0,1.0,3.0,1.0,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.625,0.0196078431372549,,,,True,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,9713.0,162,-25,342,341,83,57,41,683,19.0,29,6.0,7.0,26.0,5.0,,7.0,2.0,1.0,11.0,20.0,27.0,60,11.0,27,13.0,100.0,388,2.0,5.0,,5.0,15.0,5.0,6.0,29.0,12.0,42.0,15.0,20.0,11.0,19.0,10.0,29.0,5.0,5.0,12.0,5.0,68.0,1.0,11.0,12.0,,23,7.0,30,2.0,8.0,6.0,2.0,8.0,3.0,7.0,5.0,15.0,,5.0,2.0,9.0,2.0,26.0,1.0,2.0,19.0,,83,2.0,0.2222222222222222,0.23076923076923078,0.45454545454545453,0.4074074074074074,0.4074074074074074,0.45,0.5,0.5319148936170213,0.35714285714285715,0.6041666666666666,0.3103448275862069,27.735368956743002,0.5333333333333333,,0.16216216216216217,0.14102564102564102,0.012195121951219513,0.1513157894736842,0.03804347826086957,0.017857142857142856,0.13043478260869565,0.15789473684210525,0.23076923076923078,0.15625,0.07142857142857142,0.045454545454545456,0.3333333333333333,0.6551724137931034,0.7307692307692307,0.2988505747126437,0.2692307692307692,0.28,0.14285714285714285,0.05747126436781609,0.08045977011494253,,,,0.22988505747126436,0.55,0.55,0.45454545454545453,0.2857142857142857,0.3,0.05,0.6436781609195402,0.55,0.5155839080459769,0.5159800000000001,0.46986499999999987,0.05,0.29,6.258333333333334,25.72592592592593,0.24269005847953215,,,4.0,1.0,1.0,7.0,3.0,18.0,2.0,5.0,,29.0,0.2,0.6,0.5,0.4666666666666667,0.35714285714285715,0.575,0.08333333333333333,0.10344827586206896,,,,,0.2,1.0,3.0,3.0,6.0,2.0,,10.0,0.038461538461538464,0.058823529411764705,0.05454545454545454,,0.21052631578947367,0.42857142857142855,0.3333333333333333,1.0,0.75,0.10638297872340426,0.14925373134328357,1.0,1.0,5.0,,1.0,2.0,,3.0,1.0,1.0,,1.0,1.0,,,,,,,0.05128205128205128,1.0,0.14285714285714285,1.0,0.8333333333333334,1.0,1.0,,1.0,,,0.125,0.2,0.25,1.0,,2.0,0.2,,True,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,1520.0,25,-14,50,55,6,15,7,105,2.0,3,,,,,,3.0,,,,,2.0,3,,3,,4.0,61,1.0,,,2.0,,,,,2.0,2.0,,,,2.0,,2.0,,,,2.0,4.0,1.0,1.0,2.0,,3,2.0,5,,1.0,1.0,,,,,,,,,1.0,4.0,,,,,,,6,2.0,0.5,1.0,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,0.5,10.16949152542373,,,0.16666666666666666,0.14285714285714285,0.06666666666666667,0.15789473684210525,0.0625,,0.14285714285714285,0.5,,0.2,,,0.5,0.6666666666666666,0.6666666666666666,,,,,,0.5,,,,,,,,,,,1.0,,0.5540666666666666,0.6097,,0.5,,2.1333333333333333,22.866666666666664,0.12,,,,1.0,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,0.058823529411764705,0.1,0.14285714285714285,0.5,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,
1630214,1610612763,Xavier Tillman,Xavier Tillman,1630214,MEM,9022.0,150,-1,308,309,46,47,33,617,16.0,25,4.0,4.0,8.0,1.0,,1.0,,,1.0,2.0,20.0,34,1.0,3,3.0,46.0,334,5.0,,,4.0,4.0,,,8.0,36.0,4.0,3.0,2.0,1.0,9.0,8.0,17.0,8.0,,3.0,2.0,42.0,4.0,15.0,10.0,3.0,28,12.0,40,,4.0,3.0,1.0,2.0,2.0,2.0,,4.0,2.0,,9.0,16.0,3.0,5.0,,,5.0,,45,,0.9,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5882352941176471,0.581081081081081,0.5897435897435898,0.4,1.0,0.08108108108108109,12.39193083573487,0.5,0.3333333333333333,0.12987012987012986,0.20833333333333334,0.05263157894736842,0.16778523489932887,0.07692307692307693,0.08,0.06666666666666667,0.1935483870967742,0.125,0.1935483870967742,0.3,,0.6756756756756757,0.64,0.7619047619047619,0.21621621621621623,0.5,0.8,1.0,0.02702702702702703,0.02702702702702703,,,,0.05405405405405406,0.5,0.5,1.0,,1.0,,0.7567567567567568,0.5,0.5808027027027027,0.6300399999999999,0.71335,0.08695652173913043,0.17391304347826086,3.102941176470588,25.0,0.14935064935064934,,,,2.0,,4.0,,,4.0,7.0,,8.0,,,0.4,1.0,0.4,1.0,0.20588235294117646,0.16,,,,,,,,,8.0,,1.0,3.0,0.375,0.1,0.14634146341463414,,0.875,,,,,0.07692307692307693,0.08333333333333333,2.0,5.0,4.0,,1.0,,1.0,1.0,4.0,3.0,1.0,4.0,1.0,,,,,,,,0.25,1.0,0.4,1.0,,,,,,,0.2857142857142857,,,,,4.0,,,True,,
1630583,1610612763,Santi Aldama,Santi Aldama,1630583,MEM,3415.0,57,-16,119,124,41,23,15,243,3.0,5,2.0,,4.0,,4.0,5.0,,2.0,1.0,4.0,3.0,9,5.0,9,2.0,23.0,152,5.0,,2.0,4.0,4.0,4.0,,11.0,4.0,2.0,15.0,3.0,1.0,3.0,3.0,6.0,2.0,1.0,3.0,,15.0,2.0,5.0,6.0,,11,5.0,16,1.0,3.0,3.0,,1.0,1.0,,,1.0,1.0,,3.0,3.0,,3.0,,,2.0,,41,,0.6666666666666666,1.0,1.0,0.5555555555555556,0.625,0.3333333333333333,0.5833333333333334,0.6052631578947368,0.3333333333333333,0.6875,0.5,14.705882352941176,1.0,,0.24,0.14705882352941177,0.09090909090909091,0.1864406779661017,0.06896551724137931,0.058823529411764705,0.16666666666666666,0.25,0.2857142857142857,0.16666666666666666,0.1,0.125,0.2777777777777778,0.6,0.75,0.2222222222222222,,,,,0.2777777777777778,0.8,0.8,1.0,0.2222222222222222,0.25,0.25,1.0,,0.25,0.25,0.7777777777777778,0.3333333333333333,0.5568529411764706,0.500175,0.54839375,0.17391304347826086,0.4782608695652174,3.1333333333333333,26.833333333333332,0.3445378151260504,,2.0,2.0,1.0,,1.0,3.0,,2.0,1.0,1.0,11.0,,0.75,0.2,0.25,0.2,0.6875,0.1111111111111111,0.2,0.3333333333333333,,,1.0,0.25,,,1.0,2.0,,,1.0,,0.05555555555555555,0.038461538461538464,0.2,0.6666666666666666,,,,0.5,0.05263157894736842,0.1,1.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,0.125,,0.6,0.3333333333333333,0.5,,,,,,,,,,,,,,1.0,True,,
1631223,1610612763,David Roddy,David Roddy,1631223,MEM,2228.0,37,-10,76,76,22,24,18,152,1.0,2,1.0,1.0,1.0,,1.0,4.0,,1.0,2.0,6.0,2.0,3,3.0,10,1.0,14.0,90,,1.0,,3.0,1.0,2.0,,5.0,4.0,,9.0,6.0,2.0,2.0,,2.0,,,1.0,1.0,4.0,,,5.0,,5,,5,,,,,,,,,,,,2.0,5.0,,1.0,,,1.0,,22,1.0,1.0,1.0,1.0,0.3,0.3,0.6666666666666666,0.5,0.5384615384615384,1.5,0.8333333333333334,0.7692307692307693,13.68421052631579,,,0.2,,,0.1388888888888889,,,0.2727272727272727,0.2222222222222222,,,,,0.15384615384615385,0.5,1.0,0.07692307692307693,1.0,1.0,1.0,,0.3076923076923077,0.25,0.25,1.0,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,0.9230769230769231,0.3333333333333333,0.5514923076923076,0.46275,0.61915,0.21428571428571427,0.35714285714285715,2.966666666666667,25.02,0.2894736842105263,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,5.0,1.0,0.5,,1.0,1.5,0.8333333333333334,0.3333333333333333,0.5,,,,1.0,0.3333333333333333,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,0.07692307692307693,0.3333333333333333,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,
