EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,BadPassSteals,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,on,Defensive 3 Seconds Violations
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,59.0,1,-2.0,1,2,1.0,2,3,1.0,1.0,2.0,1.0,1.0,50.0,1.0,0.3879,0.3879,19.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,4919.0,82,-15.0,153,156,55.0,65,309,11.0,16.0,182.0,9.0,55.0,19.318181818181817,0.3793103448275862,0.44547678571428573,0.4032038461538462,14.631250000000001,0.35947712418300654,19.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,11.0,2.0,3.0,1.0,4.0,6.0,7.0,13.0,3.0,36.0,2.0,3.0,6.0,3.0,1.0,4.0,9.0,2.0,10.0,21.0,1.0,10.0,5.0,1.0,19.0,5.0,24.0,3.0,2.0,12.0,3.0,4.0,53.0,2.0,4.0,6.0,10.0,2.0,12.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,12.0,6.0,1.0,3.0,1.0,1.0,9.0,4.0,0.16666666666666666,0.16666666666666666,1.0,0.5384615384615384,0.6666666666666666,0.25,0.5833333333333334,0.375,0.3333333333333333,0.5689655172413793,1.0,0.34615384615384615,0.5833333333333334,1.0,0.34615384615384615,0.4482758620689655,0.07692307692307693,0.09090909090909091,0.5,0.13636363636363635,0.14814814814814814,0.06060606060606061,0.14084507042253522,0.023809523809523808,0.043478260869565216,0.1,0.08695652173913043,0.375,0.07692307692307693,0.13333333333333333,0.16666666666666666,0.10344827586206896,1.0,1.0,0.3333333333333333,0.06896551724137931,0.2727272727272727,0.2727272727272727,0.06896551724137931,1.0,1.0,1.0,0.3793103448275862,0.45454545454545453,0.5,1.0,1.0,0.6666666666666666,1.0,0.07692307692307693,1.0,0.3076923076923077,0.25,0.5517241379310345,0.5,0.53685,0.03333333333333333,0.058823529411764705,0.16666666666666666,0.25,28.161538461538463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200081,1610612761,Jamario Moon,Jamario Moon,200081,TOR,5362.0,89,-26.0,171,172,19.0,43,343,5.0,16.0,199.0,1.0,19.0,13.93034825870647,0.19230769230769232,0.54429,0.46882500000000005,7.54375,0.1111111111111111,27.0,6.0,9.0,,,2.0,,3.0,7.0,,3.0,,,,1.0,7.0,3.0,10.0,1.0,24.0,1.0,1.0,7.0,,,2.0,,8.0,6.0,9.0,1.0,2.0,,,4.0,,4.0,,,,1.0,3.0,8.0,2.0,5.0,8.0,15.0,6.0,21.0,6.0,1.0,1.0,,,1.0,,1.0,2.0,,3.0,6.0,1.0,,1.0,,1.0,,,0.5714285714285714,0.8,1.0,0.3,1.0,,0.3333333333333333,0.4375,,0.4423076923076923,0.5,,0.46153846153846156,0.5,,0.38461538461538464,,,0.5,0.21621621621621623,0.11627906976744186,0.06451612903225806,0.1625,0.05825242718446602,0.09090909090909091,,0.11764705882352941,0.38461538461538464,0.14285714285714285,0.125,0.10526315789473684,0.34615384615384615,0.6666666666666666,0.75,0.5,0.07692307692307693,,,0.2692307692307692,0.42857142857142855,0.42857142857142855,1.0,0.11538461538461539,,,,,,,,,0.3333333333333333,,0.7307692307692307,,0.49219999999999997,0.038461538461538464,0.0625,0.2916666666666667,,26.369999999999997,2.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,1.0,4.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,0.3333333333333333,0.0625,0.1111111111111111,0.5,0.05555555555555555,0.05555555555555555,0.06666666666666667,0.5,0.5,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,11929.0,199,-39.0,377,381,91.0,120,758,32.0,82.0,454.0,20.0,91.0,27.48267898383372,0.3595505617977528,0.47706363636363636,0.4997065217391303,8.864634146341464,0.2413793103448276,51.0,26.0,33.0,8.0,10.0,17.0,10.0,,1.0,1.0,6.0,,,1.0,3.0,41.0,1.0,7.0,35.0,120.0,,,15.0,9.0,1.0,4.0,28.0,54.0,28.0,,1.0,5.0,1.0,,10.0,8.0,18.0,7.0,1.0,4.0,3.0,3.0,44.0,8.0,10.0,9.0,25.0,20.0,45.0,8.0,1.0,8.0,,5.0,5.0,1.0,3.0,13.0,4.0,8.0,19.0,33.0,3.0,42.0,,23.0,28.0,5.0,0.6585365853658537,0.6923076923076923,,0.14285714285714285,,0.25,0.16666666666666666,0.5,0.45,0.47752808988764045,0.36363636363636365,0.4375,0.5660377358490566,0.5,0.5,0.07865168539325842,,,0.6153846153846154,0.1,0.125,0.13114754098360656,0.11176470588235295,0.09852216748768473,0.11627906976744186,0.16666666666666666,0.13043478260869565,,0.15,0.125,0.125,0.3707865168539326,0.7878787878787878,0.8666666666666667,0.6923076923076923,0.19101123595505617,0.3125,0.3333333333333333,0.011235955056179775,,,,0.06741573033707865,0.16666666666666666,0.16666666666666666,,,,,0.4166666666666667,0.8,0.125,0.3333333333333333,0.449438202247191,0.2,0.49750000000000005,0.22115384615384615,0.23711340206185566,0.125,0.23333333333333334,29.057142857142853,3.0,6.0,5.0,,,1.0,4.0,11.0,4.0,6.0,12.0,6.0,7.0,2.0,8.0,2.0,1.0,1.0,2.0,0.36363636363636365,0.07317073170731707,0.09090909090909091,0.4,0.08450704225352113,0.05405405405405406,0.05263157894736842,0.29411764705882354,0.3125,0.2,0.5454545454545454,0.5,,,,0.041666666666666664,7.0,7.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,0.058823529411764705,0.0625,0.20689655172413793,0.075,1.0,0.8,,,,,,True,
2568,1610612761,Carlos Delfino,Carlos Delfino,2568,TOR,5254.0,88,20.0,161,160,62.0,73,321,5.0,19.0,182.0,9.0,62.0,19.892473118279568,0.16129032258064516,0.5030774193548386,0.5197849999999999,7.2,0.38509316770186336,21.0,6.0,10.0,4.0,6.0,4.0,1.0,,2.0,3.0,10.0,,,,1.0,9.0,3.0,12.0,9.0,36.0,,1.0,,5.0,,1.0,10.0,12.0,6.0,9.0,,10.0,3.0,1.0,4.0,4.0,8.0,3.0,1.0,1.0,1.0,2.0,20.0,2.0,5.0,4.0,11.0,5.0,16.0,3.0,1.0,,,,1.0,,,1.0,1.0,6.0,12.0,9.0,2.0,10.0,,4.0,10.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.25,,,0.25,0.47368421052631576,0.5555555555555556,0.43548387096774194,,0.5,0.5,,0.5,0.3870967741935484,0.08333333333333333,0.1,,0.09090909090909091,0.15625,0.06666666666666667,0.11842105263157894,0.06097560975609756,0.05555555555555555,0.08333333333333333,0.09523809523809523,0.09090909090909091,0.08333333333333333,0.10526315789473684,0.23076923076923078,0.3225806451612903,0.6,0.8571428571428571,0.6666666666666666,0.12903225806451613,0.2,0.2,0.06451612903225806,,,,0.3225806451612903,0.3,0.3333333333333333,1.0,,,,0.6,0.6666666666666666,0.1,,0.7096774193548387,0.3,0.62925,0.11428571428571428,0.17391304347826086,,0.2777777777777778,24.96666666666667,,1.0,2.0,,1.0,,,1.0,,3.0,3.0,2.0,2.0,,,,,,,,0.15789473684210525,0.3,0.3333333333333333,0.057692307692307696,,0.07407407407407407,0.5,0.5,1.0,0.5,,0.5,,,,,,,,,,,,1.0,,,,,0.08333333333333333,,,,,,,,,True,
1515,1610612761,Anthony Parker,Anthony Parker,1515,TOR,10300.0,172,-42.0,330,330,82.0,103,660,19.0,30.0,402.0,4.0,82.0,14.588859416445624,0.41304347826086957,0.49891666666666656,0.50483,13.136666666666667,0.24848484848484848,43.0,4.0,9.0,2.0,2.0,2.0,7.0,4.0,10.0,1.0,6.0,,,1.0,3.0,13.0,5.0,16.0,10.0,51.0,,,9.0,3.0,3.0,7.0,19.0,22.0,4.0,12.0,,6.0,1.0,,8.0,2.0,10.0,1.0,1.0,3.0,1.0,4.0,22.0,2.0,8.0,11.0,20.0,4.0,24.0,4.0,3.0,3.0,,2.0,1.0,1.0,1.0,4.0,1.0,5.0,11.0,11.0,3.0,12.0,,2.0,19.0,3.0,0.8461538461538461,0.8461538461538461,0.8,0.3125,,0.42857142857142855,0.3125,0.43333333333333335,0.75,0.44565217391304346,0.75,0.6818181818181818,0.5,0.9,0.7307692307692307,0.34782608695652173,,,0.75,0.14666666666666667,0.11594202898550725,0.038461538461538464,0.13194444444444445,0.022727272727272728,0.05405405405405406,,0.15,0.1,0.2,0.11627906976744186,0.11538461538461539,0.1956521739130435,0.4444444444444444,0.5714285714285714,0.75,0.043478260869565216,0.3684210526315789,0.3684210526315789,0.21739130434782608,0.4,0.4,1.0,0.13043478260869565,0.16666666666666666,0.16666666666666666,,,,,0.18181818181818182,1.0,0.2727272727272727,0.3333333333333333,0.5434782608695652,0.16666666666666666,0.36529999999999996,0.08,0.0625,0.17647058823529413,0.37254901960784315,24.76875,1.0,1.0,2.0,,,4.0,3.0,4.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,0.75,0.06666666666666667,0.2222222222222222,0.07142857142857142,0.016129032258064516,,0.015151515151515152,1.0,1.0,1.0,0.25,1.0,,,,0.36363636363636365,3.0,4.0,3.0,,,,,,1.0,1.0,1.0,,,0.04,,1.0,0.8571428571428571,2.0,2.0,0.5,0.1111111111111111,,True,
1725,1610612761,Rasho Nesterovic,Rasho Nesterovic,1725,TOR,2428.0,40,-12.0,74,77,16.0,15,151,6.0,12.0,96.0,3.0,16.0,17.441860465116278,0.5,0.42707500000000004,0.4559333333333333,11.158333333333333,0.21621621621621623,12.0,1.0,2.0,,1.0,4.0,3.0,,,,,,,,,6.0,,,1.0,13.0,,,2.0,2.0,,,5.0,12.0,,,,,,,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,,2.0,5.0,7.0,2.0,9.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,2.0,2.0,1.0,,2.0,,,5.0,,1.0,1.0,,,,,,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.625,,,,0.5,0.2631578947368421,0.14285714285714285,,0.21212121212121213,0.05263157894736842,,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,,0.16666666666666666,0.5,1.0,1.0,0.3333333333333333,0.5,0.6,,,,,,,,,,,,0.3333333333333333,,,,0.16666666666666666,,0.4618,,,0.15384615384615385,0.38461538461538464,,,1.0,2.0,,,,1.0,2.0,,3.0,2.0,,,,,,,,,0.5,0.25,0.5,,0.058823529411764705,0.1111111111111111,,0.5,0.6666666666666666,1.0,0.5,,,,,,,1.0,,,1.0,,,,1.0,,1.0,0.25,0.16666666666666666,0.1111111111111111,,,1.0,,,,,,True,
2574,1610612761,Jason Kapono,Jason Kapono,2574,TOR,6675.0,111,-4.0,209,215,71.0,93,424,8.0,21.0,244.0,2.0,71.0,17.796610169491526,0.2,0.49913125,0.5193,10.161904761904761,0.3397129186602871,25.0,4.0,7.0,2.0,2.0,6.0,5.0,4.0,7.0,6.0,12.0,1.0,2.0,1.0,2.0,13.0,10.0,19.0,2.0,58.0,3.0,5.0,13.0,2.0,2.0,5.0,12.0,16.0,10.0,30.0,,12.0,6.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,1.0,5.0,1.0,6.0,1.0,7.0,2.0,1.0,1.0,,1.0,,,,1.0,,3.0,7.0,3.0,,3.0,,1.0,12.0,3.0,0.6153846153846154,0.6153846153846154,1.0,0.5263157894736842,0.6,0.4,0.5263157894736842,0.6190476190476191,1.0,0.7,0.8125,0.7142857142857143,0.7073170731707317,0.8125,0.75,0.475,,,1.0,0.017543859649122806,0.12195121951219512,0.024390243902439025,0.061224489795918366,0.009259259259259259,0.03571428571428571,,0.03333333333333333,,,0.17391304347826086,0.05555555555555555,0.175,0.5714285714285714,0.6666666666666666,0.5,0.15,0.625,0.625,0.175,0.5714285714285714,0.5714285714285714,1.0,0.3,0.5,0.5,1.0,0.25,0.5,1.0,0.2857142857142857,1.0,0.2857142857142857,0.5,0.65,0.5,0.5291125,0.025,0.047619047619047616,0.22413793103448276,0.20689655172413793,24.48421052631579,1.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,,1.0,,,1.0,,1.0,,,,,0.6666666666666666,0.047619047619047616,0.14285714285714285,,,,,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.375,0.6666666666666666,1.0,0.42857142857142855,,2.0,,,,,,,1.0,,1.0,,,,,,0.4,1.0,,0.3333333333333333,,1.0,True,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,5495.0,92,-45.0,175,177,21.0,22,352,13.0,20.0,222.0,3.0,21.0,19.095477386934675,0.37142857142857144,0.5134271428571429,0.48006000000000004,12.375,0.12,23.0,3.0,6.0,,,1.0,5.0,,1.0,3.0,14.0,,2.0,1.0,2.0,8.0,3.0,15.0,2.0,27.0,,2.0,2.0,1.0,1.0,2.0,5.0,14.0,2.0,9.0,,14.0,3.0,,1.0,1.0,2.0,,1.0,,,1.0,5.0,,3.0,2.0,5.0,1.0,6.0,3.0,1.0,,,,2.0,,,2.0,,4.0,13.0,2.0,,2.0,,1.0,5.0,,0.875,0.875,1.0,0.2,,0.5,0.2,0.4,0.3333333333333333,0.35714285714285715,0.25,0.5,0.375,0.25,0.5,0.42857142857142855,,,,0.05405405405405406,0.07317073170731707,,0.0641025641025641,0.010752688172043012,,,0.05,0.09090909090909091,,0.07692307692307693,0.06666666666666667,0.17142857142857143,0.5,0.75,1.0,0.02857142857142857,0.38461538461538464,0.38461538461538464,0.02857142857142857,,,,0.4,0.21428571428571427,0.21428571428571427,1.0,0.5,,,,,0.4,0.5,0.6,0.21428571428571427,0.5199,0.027777777777777776,0.047619047619047616,0.07407407407407407,0.18518518518518517,24.666666666666668,1.0,1.0,,,,,1.0,2.0,,2.0,1.0,,2.0,2.0,,3.0,1.0,2.0,3.0,0.5,0.1,0.3333333333333333,,0.013888888888888888,0.05,,,,,0.25,1.0,,,,,,,,,,,,,,3.0,,,,,,1.0,0.8,,,,,1.0,True,
2551,1610612761,T.J. Ford,T.J. Ford,2551,TOR,7224.0,120,-30.0,234,235,37.0,64,469,20.0,47.0,287.0,10.0,37.0,25.650557620817846,0.36363636363636365,0.4912136363636364,0.4737772727272727,9.495744680851065,0.1581196581196581,34.0,7.0,18.0,1.0,3.0,9.0,9.0,,1.0,1.0,7.0,,,,1.0,18.0,1.0,8.0,11.0,50.0,,,5.0,6.0,,1.0,16.0,6.0,30.0,3.0,,7.0,1.0,,23.0,9.0,32.0,4.0,5.0,14.0,3.0,6.0,73.0,,13.0,4.0,19.0,3.0,22.0,4.0,2.0,8.0,1.0,6.0,2.0,,2.0,10.0,,4.0,10.0,12.0,1.0,12.0,2.0,5.0,16.0,,0.16666666666666666,0.17647058823529413,1.0,0.125,,,0.125,0.3829787234042553,0.6,0.35454545454545455,0.6666666666666666,0.5454545454545454,0.4067796610169492,0.6666666666666666,0.625,0.14545454545454545,,,0.8,0.08695652173913043,0.24528301886792453,,0.1717171717171717,0.023809523809523808,,,0.043478260869565216,0.1875,,0.18181818181818182,0.35,0.32727272727272727,0.3888888888888889,0.4375,0.14285714285714285,0.16363636363636364,0.45,0.45,0.01818181818181818,,,,0.12727272727272726,0.14285714285714285,0.14285714285714285,1.0,,,,0.2727272727272727,0.3333333333333333,0.09090909090909091,,0.4727272727272727,0.14285714285714285,0.5148,0.08620689655172414,0.1,0.1,0.32,25.075,1.0,2.0,2.0,,,,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,,,,,0.6666666666666666,0.06382978723404255,0.1111111111111111,0.2222222222222222,0.031914893617021274,0.03571428571428571,0.020833333333333332,0.2222222222222222,0.25,0.5,0.6666666666666666,0.5,,,,,1.0,4.0,,,,1.0,,,1.0,,1.0,0.1111111111111111,,0.05555555555555555,,,0.1111111111111111,,,,,,True,
