EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG3M,Points,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,DefThreePtRebounds,ShootingFouls,Fouls,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,FtPoints,PenaltyFtPoints,Fg2aBlocked,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeFGA,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,ThreePtAssists,Arc3Assists,SecondChanceArc3Frequency,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,Loose Ball Fouls Drawn,DefFTReboundPct,AtRimPctAssisted,Corner3FGA,SecondChanceCorner3FGA,LongMidRangeAssists,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceFtPoints,on,Corner3Assists,BadPassOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,BlockedShortMidRange,FTOffRebounds,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,ShortMidRangeAssists,SelfOReb,Offensive Fouls Drawn,Defensive 3 Seconds Violations,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3FGM,Clear Path Fouls,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers
101129,1610612745,Luther Head,Luther Head,101129,HOU,248.0,4,1.0,9,8,9,8,2,17,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,0.5,27.272727272727273,1.0,0.3333333333333333,0.2,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,0.520175,0.520175,24.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,650.0,11,,21,19,18,10,3,40,,,1.0,1.0,,1.0,18,,1.0,,,1.0,3.0,1.0,,1.0,,1.0,18,1.0,8.333333333333334,1.0,,0.1,,,1.0,,1.0,1.0,,,41.0,0.8571428571428571,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.2857142857142857,0.2,0.18181818181818182,0.2,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200779,1610612745,Steve Novak,Steve Novak,200779,HOU,1252.0,21,-3.0,38,36,25,21,7,74,,,3.0,2.0,1.0,3.0,43,1.0,2.0,3.0,1.0,1.0,2.0,,,,,,25,0.75,8.88888888888889,,0.09090909090909091,0.05263157894736842,,,0.75,,0.6666666666666666,0.75,0.5312250000000001,0.49855,25.200000000000003,0.6578947368421053,,,,,,,,1.0,,1.0,,1.0,1.0,,,0.0625,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.25,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.625,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200839,1610612745,Mike Harris,Mike Harris,200839,HOU,376.0,6,5.0,14,12,14,12,3,26,2.0,2.0,,,2.0,,9,2.0,,,1.0,1.0,2.0,,,,,,14,,11.76470588235294,,0.25,0.16666666666666666,0.25,1.0,,1.0,,1.0,0.5499499999999999,0.5499499999999999,,1.0,,,,,,,1.0,1.0,,,,,,0.2,,0.125,,,,,,,,,1.0,,2.0,1.0,,2.0,,,,,,,,,2.0,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.476,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,517.0,9,4.0,18,16,15,12,3,34,1.0,1.0,1.0,1.0,2.0,1.0,13,2.0,1.0,1.0,,,3.0,,,1.0,,1.0,15,0.3333333333333333,28.571428571428573,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.45718333333333333,0.45718333333333333,25.4,0.8333333333333334,,1.0,1.0,1.0,2.0,,2.0,3.0,,,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,1.0,1.0,,,1.0,,5.0,1.0,,5.0,,,,,1.0,1.0,1.0,,5.0,,,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,1.0,11.0,,,,,,,,2.0,,,,,0.5,,,,,,,,3.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,0.5,1.0,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,1610612745,Loren Woods,Loren Woods,2254,HOU,65.0,1,,2,2,2,2,2,4,1.0,1.0,,,1.0,,2,1.0,,,1.0,1.0,1.0,,,,,,2,,25.0,,0.5,0.5,0.5,1.0,,1.0,,1.0,0.7427,0.7427,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,2.0,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.7427,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,718.0,12,-6.0,19,20,9,9,4,39,,,4.0,2.0,4.0,4.0,29,1.0,2.0,4.0,,,,,,,,,9,0.5,47.826086956521735,,,,,,0.5,,0.6666666666666666,0.5,0.45627500000000004,0.45458333333333334,24.825,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,2.0,1.0,12.0,,,1.0,,,3.0,1.0,,1.0,1.0,,1.0,,,,0.25,,0.25,0.5,,0.4375,,0.5454545454545454,0.125,,,,0.25,0.5,1.0,,0.25,0.25,,,0.25,0.08333333333333333,13.424999999999999,,,,,,,,4.0,,,,,,,,,,,,,5.0,1.0,2.0,,,4.0,8.0,2.0,0.5,,0.3,0.4,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.5,1.0,0.2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,1610612745,Bobby Jackson,Bobby Jackson,1517,HOU,735.0,12,-7.0,20,20,10,9,4,40,,,1.0,1.0,3.0,1.0,30,2.0,1.0,1.0,,,1.0,,,,,,10,0.25,16.666666666666668,,,,,,0.25,,0.3333333333333333,0.25,0.44720000000000004,0.45366666666666666,25.2,0.5,,,1.0,,3.0,,1.0,1.0,,,,,,0.3333333333333333,,0.14285714285714285,,,0.5,,1.0,2.0,,,1.0,,2.0,1.0,,2.0,,,,,,1.0,3.0,,2.0,,,,,,,0.3333333333333333,0.5,0.25,0.3333333333333333,0.25,0.3333333333333333,,,,0.5,0.5,0.5,,,,,,,1.0,14.700000000000001,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.25,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201171,1610612745,Carl Landry,Carl Landry,201171,HOU,467.0,8,-1.0,14,13,11,4,3,27,5.0,3.0,,,5.0,,13,3.0,,,,1.0,4.0,,,,,,11,,41.17647058823529,,,0.14285714285714285,,1.0,,1.0,,1.0,0.5239,0.5291666666666667,,0.7857142857142857,,,,,,1.0,1.0,3.0,,,,,,0.2,0.3333333333333333,0.2857142857142857,0.3333333333333333,,0.5,,,,,,2.0,,6.0,1.0,,3.0,4.0,,,,1.0,,,,3.0,1.0,1.0,,,,,0.4,0.3333333333333333,0.4,0.3333333333333333,0.42857142857142855,0.375,0.5,,0.5,,,,,,,,,,0.5,,2.0,,1.0,1.0,,1.0,,,,,,,,0.4,0.5,1.0,,0.3333333333333333,,,2.0,1.0,1.0,,,2.0,4.0,1.0,0.2,0.2,0.16666666666666666,0.16666666666666666,,,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,695.0,12,-5.0,20,19,7,9,2,39,,,,,,1.0,28,,,,,,,,,1.0,,,7,1.0,9.090909090909092,,,,,,,,,1.0,0.5379,,23.5,0.35,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5379,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
