EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,Avg3ptShotDistance,NonShootingPenaltyNonTakeFouls,SecondChanceTurnovers,Loose Ball Fouls Drawn,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,ThreePtAssists,Arc3Assists,FTDefRebounds,Offensive Fouls Drawn,DefFTReboundPct,LostBallSteals,StepOutOfBoundsTurnovers,BlockedShortMidRange,OffArc3ReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,ShortMidRangeAssists,SecondChanceCorner3Frequency,DefensiveGoaltends,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,11956.0,199,-105.0,362,360,116.0,77,49.0,722,6.0,14.0,5.0,7.0,2.0,3.0,6.0,7.0,12.0,37.0,24.0,58.0,32.0,80.0,440.0,5.0,11.0,4.0,14.0,5.0,13.0,16.0,26.0,32.0,16.0,8.0,3.0,5.0,5.0,2.0,3.0,10.0,1.0,9.0,1.0,4.0,13.0,17.0,11.0,28.0,1.0,2.0,2.0,7.0,2.0,4.0,6.0,2.0,3.0,1.0,13.0,5.0,9.0,21.0,1.0,1.0,22.0,36.0,1.0,1.0,13.0,5.0,3.0,2.0,1.0,3.0,2.0,1.0,26.0,116.0,5.0,0.6666666666666666,0.8,0.41379310344827586,0.45454545454545453,0.38461538461538464,0.41379310344827586,0.45454545454545453,0.38461538461538464,0.5266666666666666,0.5,0.5952380952380952,0.05172413793103448,0.21428571428571427,21.103117505995204,0.5384615384615384,0.09090909090909091,0.09219858156028368,0.06206896551724138,0.1,0.03571428571428571,0.09392265193370165,0.057803468208092484,0.09090909090909091,0.07142857142857142,0.047619047619047616,0.14285714285714285,0.08928571428571429,0.07692307692307693,0.10869565217391304,0.11428571428571428,0.03225806451612903,0.6666666666666666,0.2413793103448276,0.42857142857142855,0.5454545454545454,0.16666666666666666,0.1206896551724138,0.8571428571428571,0.8571428571428571,0.5,0.6379310344827587,0.32432432432432434,0.32432432432432434,1.0,0.6363636363636364,0.7142857142857143,0.23076923076923078,0.6666666666666666,0.2413793103448276,0.4368741379310344,0.5160222222222223,0.44776153846153843,0.18571428571428572,0.18571428571428572,0.175,0.325,13.56896551724138,0.32044198895027626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,479.0,8,-2.0,16,16,5.0,3,3.0,32,,,,,,,,,,,,,2.0,2.0,16.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,2.0,5.0,1.0,,,,,,,,,0.3333333333333333,,1.0,,,16.666666666666668,,,0.125,,,,0.125,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,0.5346,,,,,,1.0,,0.3125,2.0,2.0,2.0,1.0,1.0,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,529.0,9,-11.0,19,19,19.0,18,1.0,38,,,,,,,,1.0,,1.0,,2.0,,,23.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,1.0,1.0,,1.0,,,,19.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,0.3739,,0.3739,,,,,12.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,3373.0,56,-10.0,102,101,63.0,48,19.0,203,2.0,2.0,1.0,1.0,2.0,2.0,,3.0,3.0,8.0,5.0,13.0,2.0,12.0,122.0,2.0,2.0,,4.0,4.0,9.0,2.0,10.0,10.0,,,1.0,1.0,1.0,1.0,,2.0,,4.0,,,2.0,2.0,4.0,6.0,,,,2.0,,1.0,3.0,,1.0,1.0,5.0,2.0,8.0,15.0,2.0,1.0,6.0,5.0,1.0,,2.0,1.0,,,,,,,10.0,63.0,1.0,1.0,1.0,0.38461538461538464,1.0,0.4444444444444444,0.38461538461538464,1.0,0.4444444444444444,0.4,1.0,0.45454545454545453,0.07692307692307693,,16.666666666666668,0.4,,0.046511627906976744,0.09523809523809523,,,0.03636363636363636,0.08888888888888889,0.16666666666666666,,0.11538461538461539,,,,0.1,,,,0.15384615384615385,1.0,1.0,1.0,0.23076923076923078,,,,0.6153846153846154,0.375,0.42857142857142855,1.0,0.5,1.0,0.2222222222222222,1.0,0.15384615384615385,0.4179230769230769,0.5056,0.42685555555555554,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.8333333333333334,13.492307692307692,0.6176470588235294,,,,,,,1.0,2.0,1.0,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,4663.0,78,-28.0,142,145,56.0,40,21.0,287,9.0,14.0,3.0,3.0,4.0,5.0,1.0,3.0,,,10.0,17.0,2.0,22.0,168.0,3.0,3.0,,6.0,4.0,5.0,,8.0,10.0,10.0,6.0,3.0,4.0,5.0,2.0,2.0,11.0,,4.0,,3.0,6.0,10.0,4.0,14.0,,,,1.0,,,1.0,,1.0,,2.0,,,3.0,1.0,1.0,4.0,5.0,1.0,,3.0,,1.0,1.0,,1.0,1.0,,8.0,56.0,,0.5,0.7142857142857143,0.5882352941176471,1.0,0.8,0.5555555555555556,1.0,0.8,0.55,1.0,0.8,0.17647058823529413,0.21428571428571427,13.414634146341465,0.5,,0.10714285714285714,0.06896551724137931,0.21428571428571427,,0.12857142857142856,0.057971014492753624,,0.07142857142857142,0.0967741935483871,,0.04,0.18181818181818182,0.15,0.2727272727272727,,1.0,0.7777777777777778,0.6428571428571429,0.8181818181818182,0.5555555555555556,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,,,,1.0,1.0,1.0,0.8,0.8333333333333334,0.5631176470588235,0.4855333333333333,0.61264,0.15,0.15789473684210525,0.2727272727272727,0.36363636363636365,1.9764705882352942,0.39436619718309857,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,39.1,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,9892.0,165,-102.0,296,293,69.0,41,37.0,589,12.0,17.0,4.0,6.0,2.0,3.0,5.0,9.0,4.0,16.0,21.0,42.0,8.0,50.0,363.0,5.0,9.0,,10.0,4.0,8.0,2.0,10.0,26.0,16.0,6.0,3.0,9.0,13.0,6.0,3.0,30.0,1.0,9.0,,3.0,28.0,32.0,10.0,42.0,1.0,2.0,1.0,6.0,,1.0,6.0,,5.0,2.0,12.0,4.0,7.0,16.0,1.0,3.0,10.0,12.0,2.0,,6.0,1.0,5.0,3.0,,5.0,3.0,,10.0,69.0,,0.6190476190476191,0.7222222222222222,0.5,0.5555555555555556,0.5,0.5,0.5555555555555556,0.5,0.5319148936170213,0.5555555555555556,0.5,0.07142857142857142,0.11764705882352941,17.159763313609467,0.5,,0.23931623931623933,0.0743801652892562,0.0967741935483871,0.043478260869565216,0.20945945945945946,0.06944444444444445,0.21428571428571427,,0.041666666666666664,,0.2127659574468085,0.2777777777777778,0.23529411764705882,0.11538461538461539,0.05555555555555555,0.6,0.40476190476190477,0.7058823529411765,0.8,0.75,0.21428571428571427,0.5555555555555556,0.5555555555555556,0.2,0.38095238095238093,0.25,0.26666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.375,0.6666666666666666,0.40476190476190477,0.4628452380952381,0.5242333333333333,0.48423750000000004,0.13043478260869565,0.13043478260869565,0.2,0.2,9.135714285714284,0.23310810810810811,,,,,,,3.0,2.0,1.0,0.0625,0.25,4.0,4.0,1.0,,1.0,1.0,1.0,2.0,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,9439.0,157,-91.0,280,278,65.0,44,36.0,558,3.0,7.0,2.0,2.0,,,1.0,11.0,8.0,25.0,12.0,43.0,18.0,66.0,345.0,2.0,4.0,2.0,6.0,2.0,7.0,8.0,18.0,6.0,18.0,4.0,6.0,14.0,16.0,5.0,9.0,34.0,1.0,5.0,,6.0,4.0,10.0,6.0,16.0,3.0,1.0,,8.0,,5.0,,,3.0,,8.0,4.0,4.0,8.0,,,14.0,19.0,,,5.0,3.0,,,,,,,18.0,65.0,3.0,0.25,0.3,0.27906976744186046,0.5,0.2857142857142857,0.4,0.4,0.38461538461538464,0.4782608695652174,0.5,0.5294117647058824,0.13953488372093023,0.14285714285714285,23.8390092879257,1.0,,0.037037037037037035,0.04424778761061947,0.1935483870967742,0.041666666666666664,0.07194244604316546,0.043795620437956206,0.06896551724137931,0.1,0.015625,,0.05263157894736842,0.02857142857142857,0.02857142857142857,0.17857142857142858,0.09090909090909091,,0.11666666666666667,0.42857142857142855,0.5,,0.18333333333333332,0.09090909090909091,0.14285714285714285,1.0,0.4166666666666667,0.32,0.3333333333333333,0.25,0.4,1.0,,,0.4,0.4557641666666667,0.52959,0.45261153846153845,0.09090909090909091,0.10416666666666667,0.09090909090909091,0.2727272727272727,12.89767441860465,0.23214285714285715,12.0,17.0,12.0,0.2833333333333333,0.2,25.205882352941174,1.0,1.0,,0.04,,2.0,1.0,,,,1.0,,,0.05555555555555555,1.0,5.0,2.0,7.0,1.0,2.0,4.0,8.0,1.0,2.0,6.0,24.0,7.0,1.0,1.0,1.0,0.47058823529411764,0.3333333333333333,0.47058823529411764,0.36363636363636365,0.3333333333333333,0.08333333333333333,0.2,0.2,1.0,0.5833333333333334,0.5833333333333334,1.0,0.2,0.15384615384615385,0.3076923076923077,0.5,0.5833333333333334,0.05555555555555555,,,,,True,,,,,,,,,,,,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,9019.0,150,-77.0,280,273,86.0,55,37.0,553,2.0,4.0,,1.0,2.0,3.0,1.0,4.0,3.0,15.0,6.0,23.0,14.0,38.0,337.0,2.0,3.0,1.0,5.0,5.0,9.0,10.0,23.0,6.0,6.0,,1.0,13.0,15.0,6.0,5.0,32.0,1.0,2.0,,3.0,9.0,12.0,3.0,15.0,,1.0,,5.0,1.0,4.0,3.0,1.0,1.0,,8.0,3.0,5.0,8.0,,1.0,19.0,22.0,,,4.0,7.0,2.0,2.0,,2.0,,,23.0,86.0,7.0,0.5,0.5,0.2608695652173913,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.4,0.65,0.40425531914893614,0.4166666666666667,0.6052631578947368,0.043478260869565216,,17.133956386292834,0.625,,0.08737864077669903,0.019230769230769232,0.0967741935483871,0.041666666666666664,0.08955223880597014,0.0234375,0.043478260869565216,,0.01639344262295082,0.16666666666666666,0.1,0.03333333333333333,0.12121212121212122,0.10344827586206896,,,0.1111111111111111,0.5,0.5,1.0,0.1111111111111111,0.25,0.3333333333333333,,0.4166666666666667,0.2,0.2,0.3333333333333333,0.2,,0.3,0.6666666666666666,0.4722222222222222,0.4849722222222223,0.5444833333333333,0.48895999999999995,0.1,0.14814814814814814,0.13157894736842105,0.6052631578947368,15.008695652173913,0.30714285714285716,11.0,13.0,11.0,0.3611111111111111,0.3055555555555556,25.83076923076923,,2.0,,,,2.0,2.0,,1.0,,1.0,,,,1.0,2.0,,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,12.0,3.0,,,1.0,0.3076923076923077,1.0,0.3076923076923077,0.25,,0.05555555555555555,0.5,0.5,1.0,0.2727272727272727,0.2727272727272727,1.0,0.2,,0.1,1.0,0.2727272727272727,,1.0,2.0,0.2,,True,,,,,,,,,,,,
201151,1610612737,Acie Law,Acie Law,201151,ATL,1645.0,27,-15.0,47,48,20.0,13,5.0,95,3.0,3.0,,,1.0,1.0,,,1.0,2.0,4.0,5.0,3.0,11.0,55.0,,,,,1.0,1.0,2.0,4.0,2.0,6.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,3.0,,,,,3.0,,3.0,3.0,2.0,3.0,,,3.0,4.0,,,2.0,,,,,,,,4.0,20.0,,0.25,0.25,0.8,,1.0,0.8,,1.0,0.7857142857142857,,1.0,,,18.867924528301884,1.0,,,,,,,,,,,,,,,,,,0.6,1.0,1.0,0.3333333333333333,,,,,0.4,0.5,0.5,,,,1.0,1.0,0.6,0.55006,,0.6945,0.2857142857142857,0.2857142857142857,,0.36363636363636365,8.6,0.425531914893617,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,8753.0,146,-84.0,265,265,81.0,45,37.0,530,11.0,20.0,4.0,5.0,1.0,3.0,1.0,5.0,5.0,18.0,17.0,43.0,20.0,54.0,331.0,4.0,5.0,2.0,10.0,3.0,9.0,8.0,14.0,22.0,12.0,2.0,4.0,10.0,13.0,4.0,3.0,29.0,1.0,5.0,,4.0,18.0,24.0,6.0,30.0,1.0,6.0,3.0,6.0,2.0,3.0,7.0,1.0,3.0,1.0,13.0,4.0,7.0,14.0,,3.0,19.0,26.0,,,11.0,2.0,12.0,9.0,1.0,12.0,7.0,,14.0,81.0,2.0,0.6470588235294118,0.6875,0.3953488372093023,0.8,0.3333333333333333,0.3269230769230769,0.6666666666666666,0.2727272727272727,0.4153846153846154,0.625,0.4375,0.09302325581395349,0.2,25.161290322580644,0.46153846153846156,,0.17307692307692307,0.046296296296296294,0.13793103448275862,0.045454545454545456,0.16541353383458646,0.046153846153846156,0.07407407407407407,0.047619047619047616,0.03333333333333333,,0.14634146341463414,0.2,0.18181818181818182,0.10714285714285714,0.03333333333333333,0.5833333333333334,0.38461538461538464,0.55,0.6875,0.6363636363636364,0.09615384615384616,0.2,0.2,,0.34615384615384615,0.2777777777777778,0.2777777777777778,0.8,0.8333333333333334,0.8,0.2727272727272727,0.3333333333333333,0.5576923076923077,0.4857705882352941,0.62418,0.4203454545454546,0.1746031746031746,0.2037037037037037,0.18518518518518517,0.25925925925925924,9.369767441860466,0.30566037735849055,7.0,9.0,7.0,0.17307692307692307,0.1346153846153846,27.033333333333335,,1.0,2.0,,0.25,3.0,2.0,2.0,2.0,0.4,3.0,,2.0,0.06666666666666667,,2.0,1.0,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,1.0,0.038461538461538464,,,,,,,0.16666666666666666,0.09090909090909091,0.09090909090909091,,,,,3.0,,1.0,True,,,,,,,,,,,,
