EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,SecondChanceFtPoints,PtsAssisted3s,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,Arc3PctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,StepOutOfBoundsTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,on
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,3201.0,53.0,5.0,91,95,29.0,36.0,11.0,186,2.0,5.0,2.0,4.0,1.0,5.0,1.0,3.0,1.0,4.0,13.0,1.0,1.0,9.0,94,3.0,5.0,6.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,5.0,1.0,7.0,8.0,5.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,10.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,29.0,1.0,0.5,0.6666666666666666,0.3076923076923077,0.6,1.0,0.2857142857142857,0.6,1.0,0.28125,0.6,1.0,0.07142857142857142,0.15384615384615385,0.4,16.666666666666664,0.5,0.2692307692307692,0.11627906976744186,0.058823529411764705,0.18604651162790697,0.08928571428571429,0.1875,0.09090909090909091,0.0625,0.2222222222222222,0.2857142857142857,0.3,0.07692307692307693,0.5,0.35714285714285715,0.4,0.4,0.5,0.35714285714285715,0.2,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,0.8,0.5,0.5,0.42857142857142855,0.467123076923077,0.58742,0.3207,0.06666666666666667,0.07142857142857142,0.6666666666666666,0.2222222222222222,6.392307692307692,38.2,0.31868131868131866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,8473.0,141.0,-10.0,249,252,49.0,48.0,31.0,501,3.0,4.0,,,6.0,11.0,3.0,11.0,3.0,12.0,26.0,4.0,10.0,37.0,275,,1.0,,2.0,4.0,11.0,10.0,14.0,,3.0,1.0,1.0,5.0,7.0,12.0,1.0,13.0,2.0,,2.0,1.0,5.0,3.0,7.0,,2.0,2.0,6.0,,9.0,10.0,3.0,2.0,1.0,1.0,,,2.0,1.0,11.0,49.0,1.0,0.4166666666666667,0.4166666666666667,0.46153846153846156,,0.5,0.45,,0.7,0.5285714285714286,,0.7857142857142857,0.13333333333333333,0.038461538461538464,,14.532871972318338,0.2857142857142857,0.07777777777777778,0.010752688172043012,0.125,0.09230769230769231,0.007751937984496124,,0.041666666666666664,,0.12903225806451613,,0.06976744186046512,0.10344827586206896,0.5,0.13333333333333333,0.75,1.0,0.3333333333333333,0.36666666666666664,0.5454545454545454,0.5454545454545454,0.36666666666666664,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.1,,,,0.26666666666666666,0.464235,0.4682,0.46674,0.09090909090909091,0.10344827586206896,,0.2972972972972973,12.107692307692307,24.475,0.19678714859437751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,10.0,7.0,17.0,7.0,5.0,1.0,4.0,41.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,0.25,0.25,0.18181818181818182,0.3333333333333333,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.2,1.0,0.2,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,12672.0,211.0,-42.0,387,391,119.0,121.0,47.0,778,21.0,37.0,8.0,10.0,3.0,17.0,5.0,11.0,19.0,29.0,65.0,23.0,14.0,93.0,442,8.0,12.0,21.0,7.0,13.0,26.0,34.0,24.0,12.0,19.0,7.0,12.0,10.0,37.0,51.0,19.0,70.0,7.0,6.0,5.0,3.0,3.0,1.0,8.0,,4.0,13.0,15.0,1.0,24.0,26.0,11.0,3.0,7.0,6.0,,1.0,7.0,5.0,26.0,119.0,1.0,0.5862068965517241,0.7391304347826086,0.4461538461538462,0.6666666666666666,0.5384615384615384,0.44886363636363635,0.6666666666666666,0.45454545454545453,0.465,0.7,0.4642857142857143,0.26136363636363635,0.1076923076923077,0.058823529411764705,24.2152466367713,0.625,0.2569444444444444,0.08888888888888889,0.19607843137254902,0.24102564102564103,0.09644670050761421,0.13725490196078433,,0.10869565217391304,0.2,0.23529411764705882,0.3076923076923077,0.20588235294117646,0.7142857142857143,0.42045454545454547,0.5675675675675675,0.6774193548387096,0.5238095238095238,0.19318181818181818,0.17647058823529413,0.1875,0.125,0.45454545454545453,0.45454545454545453,0.8,0.2159090909090909,0.8333333333333334,0.8,0.125,0.6818181818181818,0.5106443181818181,0.5288222222222222,0.5057954545454546,0.1134020618556701,0.14864864864864866,0.22580645161290322,0.27956989247311825,6.204615384615385,24.917391304347827,0.30749354005167956,5.0,6.0,4.0,7.0,2.0,7.0,7.0,2.0,9.0,6.0,,7.0,4.0,2.0,6.0,1.0,3.0,,1.0,14.0,1.0,1.0,2.0,,1.0,,,3.0,0.30434782608695654,0.2222222222222222,0.30434782608695654,0.16216216216216217,0.17647058823529413,0.6666666666666666,0.045454545454545456,0.3684210526315789,0.3888888888888889,0.2727272727272727,0.8333333333333334,0.3181818181818182,0.2857142857142857,0.3684210526315789,2.0,5.0,21.0,1.0,1.0,7.0,4.0,1.0,7.0,2.0,1.0,0.043478260869565216,0.05263157894736842,0.25,0.11290322580645161,0.09523809523809523,0.15,0.022727272727272728,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,True
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,10731.0,179.0,-9.0,330,334,86.0,91.0,40.0,664,3.0,10.0,,3.0,1.0,2.0,3.0,9.0,19.0,7.0,21.0,34.0,14.0,67.0,359,,5.0,,3.0,6.0,18.0,2.0,12.0,,19.0,3.0,2.0,2.0,6.0,9.0,2.0,11.0,5.0,3.0,4.0,3.0,5.0,,9.0,,,1.0,11.0,,10.0,15.0,7.0,1.0,,,,,,,18.0,86.0,,0.14285714285714285,0.14285714285714285,0.3333333333333333,,0.5,0.4818181818181818,,0.46153846153846156,0.5403225806451613,,0.5625,0.6181818181818182,0.14285714285714285,0.5,18.586387434554975,0.4444444444444444,0.04838709677419355,0.017857142857142856,0.047619047619047616,0.04819277108433735,0.012269938650306749,0.025,,0.022727272727272728,0.02857142857142857,0.03333333333333333,0.06779661016949153,0.06896551724137931,,0.18181818181818182,0.3,0.375,0.3333333333333333,0.03636363636363636,0.5,1.0,0.16363636363636364,0.3333333333333333,0.3333333333333333,,0.34545454545454546,0.2727272727272727,,,0.8,0.5404749999999999,0.5416111111111112,0.5106807692307693,0.11475409836065574,0.25925925925925924,,0.26865671641791045,9.657142857142857,25.202941176470585,0.2606060606060606,1.0,3.0,15.0,8.0,1.0,4.0,13.0,2.0,7.0,6.0,3.0,8.0,14.0,3.0,17.0,3.0,7.0,2.0,5.0,37.0,2.0,2.0,1.0,2.0,1.0,,,1.0,0.38235294117647056,0.2857142857142857,0.38235294117647056,0.2,,,0.2727272727272727,0.42105263157894735,0.42105263157894735,0.23076923076923078,0.3333333333333333,0.3076923076923077,0.25,0.42105263157894735,3.0,,36.0,,,,1.0,,,1.0,0.9230769230769231,,,0.07692307692307693,,,,,0.875,0.23076923076923078,5.0,3.0,1.0,3.0,6.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,,,,,True
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,14765.0,246.0,-13.0,448,452,129.0,131.0,52.0,900,18.0,30.0,4.0,7.0,8.0,11.0,9.0,25.0,18.0,35.0,66.0,21.0,27.0,112.0,485,5.0,10.0,14.0,13.0,20.0,44.0,14.0,56.0,6.0,18.0,3.0,8.0,6.0,14.0,24.0,10.0,34.0,11.0,8.0,8.0,3.0,8.0,1.0,16.0,,6.0,8.0,19.0,,29.0,31.0,10.0,4.0,,,,,1.0,,44.0,129.0,4.0,0.2,0.21875,0.5303030303030303,0.5,0.65,0.4885057471264368,0.4166666666666667,0.5925925925925926,0.5555555555555556,0.5,0.671875,0.2413793103448276,0.045454545454545456,,22.417153996101366,0.5,0.08974358974358974,0.05161290322580645,0.09375,0.09090909090909091,0.04035874439461883,0.08771929824561403,0.07317073170731707,,0.10416666666666667,0.05263157894736842,0.1,0.06666666666666667,,0.3448275862068966,0.6,0.6666666666666666,0.2222222222222222,0.12643678160919541,0.7272727272727273,0.7272727272727273,0.28735632183908044,0.36,0.36,0.3333333333333333,0.20689655172413793,0.5833333333333334,0.5714285714285714,,0.5862068965517241,0.49962816091954015,0.5515799999999998,0.5139185185185186,0.11578947368421053,0.136986301369863,0.125,0.39285714285714285,9.063636363636366,25.404761904761905,0.28794642857142855,8.0,12.0,3.0,4.0,2.0,7.0,5.0,2.0,7.0,12.0,12.0,4.0,16.0,7.0,23.0,5.0,11.0,4.0,1.0,53.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,4.0,0.23809523809523808,0.2857142857142857,0.23809523809523808,0.1,0.15789473684210525,,0.034482758620689655,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.25925925925925924,0.2857142857142857,0.2222222222222222,,4.0,3.0,,2.0,1.0,4.0,5.0,,3.0,0.2,,,0.2,0.014705882352941176,0.021739130434782608,,0.11904761904761904,0.25,,1.0,1.0,,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.08333333333333333,,1.0,3.0,3.0,1.0,0.07692307692307693,0.045454545454545456,True
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,4920.0,82.0,-10.0,161,158,60.0,71.0,20.0,319,5.0,9.0,,,1.0,5.0,2.0,8.0,11.0,8.0,22.0,12.0,8.0,39.0,163,,,,4.0,10.0,19.0,6.0,10.0,,11.0,4.0,,3.0,3.0,6.0,,6.0,2.0,1.0,5.0,4.0,2.0,,7.0,,3.0,5.0,13.0,,9.0,10.0,2.0,3.0,,,,,,,19.0,60.0,3.0,0.375,0.375,0.36363636363636365,,0.4,0.45588235294117646,,0.36666666666666664,0.5,,0.475,0.35294117647058826,0.18181818181818182,0.4,25.0,0.7142857142857143,0.061224489795918366,,0.14285714285714285,0.08571428571428572,,,,,0.09090909090909091,0.058823529411764705,0.047619047619047616,0.21428571428571427,,0.2647058823529412,0.5555555555555556,0.7142857142857143,0.4,0.14705882352941177,0.2,0.3333333333333333,0.23529411764705882,0.25,0.25,0.5,0.3235294117647059,,,,0.6176470588235294,0.4913454545454546,0.5316,0.4758642857142857,0.05555555555555555,0.08333333333333333,,0.48717948717948717,9.459090909090909,26.075,0.37267080745341613,3.0,4.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,8.0,9.0,5.0,9.0,1.0,10.0,1.0,6.0,2.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,,,3.0,0.4166666666666667,0.2,0.4166666666666667,0.2222222222222222,,,0.029411764705882353,0.45454545454545453,0.45454545454545453,0.26666666666666666,0.75,0.3333333333333333,0.2,0.45454545454545453,,,6.0,,,,,,,,0.4,,,,,,,,0.4,,,1.0,,,1.0,,,,,1.0,,,,,,,,,True
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,5482.0,91.0,8.0,158,162,62.0,51.0,13.0,320,2.0,3.0,,,1.0,2.0,5.0,13.0,8.0,8.0,18.0,12.0,1.0,26.0,172,,1.0,,,3.0,3.0,10.0,6.0,,8.0,,,1.0,,1.0,,1.0,3.0,2.0,,,,,,,,4.0,8.0,,2.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,3.0,62.0,1.0,0.625,0.625,0.4444444444444444,,,0.4166666666666667,,0.16666666666666666,0.41935483870967744,,0.16666666666666666,0.4,,,17.91907514450867,,,,0.03571428571428571,0.012987012987012988,,,,,,,,0.05263157894736842,1.0,0.1,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,0.5,0.5,0.43333333333333335,0.38461538461538464,0.38461538461538464,0.6,0.26666666666666666,,,,0.5,0.461035,0.415,0.46982777777777784,0.03225806451612903,0.05263157894736842,,0.11538461538461539,15.177777777777777,25.150000000000002,0.3924050632911392,,1.0,4.0,3.0,1.0,2.0,3.0,1.0,6.0,,6.0,3.0,3.0,,3.0,,2.0,,1.0,6.0,1.0,,,,,,,,0.25,0.16666666666666666,0.25,,,,0.13333333333333333,0.375,0.375,0.1111111111111111,,0.2222222222222222,0.5,0.375,4.0,,3.0,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,0.4444444444444444,,,,,,,,,,,,,,,,,,,True
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,10218.0,170.0,-11.0,311,309,74.0,61.0,38.0,620,18.0,25.0,3.0,4.0,6.0,14.0,1.0,4.0,,25.0,43.0,,19.0,69.0,333,4.0,7.0,10.0,2.0,6.0,7.0,32.0,18.0,6.0,,6.0,9.0,5.0,16.0,26.0,12.0,38.0,4.0,1.0,3.0,,3.0,,6.0,,2.0,11.0,24.0,3.0,21.0,23.0,11.0,1.0,9.0,3.0,3.0,3.0,9.0,8.0,7.0,74.0,4.0,0.64,0.7272727272727273,0.5813953488372093,0.5714285714285714,0.3333333333333333,0.5813953488372093,0.5714285714285714,0.3333333333333333,0.6388888888888888,0.5555555555555556,0.4375,,0.13953488372093023,0.2857142857142857,16.853932584269664,0.5,0.14414414414414414,0.08653846153846154,0.1282051282051282,0.14,0.07792207792207792,0.09090909090909091,0.13793103448275862,0.047619047619047616,0.1724137931034483,0.19230769230769232,0.10714285714285714,0.10344827586206896,0.8888888888888888,0.5813953488372093,0.72,0.782608695652174,0.7222222222222222,0.32558139534883723,0.42857142857142855,0.6,0.09302325581395349,0.25,0.25,,,0.5714285714285714,0.75,,0.5813953488372093,0.5240046511627907,0.43368,0.5005166666666666,0.20754716981132076,0.20754716981132076,0.14492753623188406,0.10144927536231885,4.6,,0.2379421221864952,2.0,3.0,,,,,,,,3.0,,,2.0,3.0,5.0,1.0,2.0,,,13.0,3.0,,3.0,3.0,1.0,,,1.0,,,,0.08,0.2,0.5,,,,0.5,0.6666666666666666,,,,,2.0,,,2.0,3.0,5.0,,4.0,1.0,,,,0.4166666666666667,0.06,0.030303030303030304,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,True
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,3333.0,56.0,18.0,104,106,36.0,44.0,8.0,210,2.0,8.0,,2.0,3.0,4.0,1.0,3.0,,6.0,15.0,,8.0,20.0,101,1.0,3.0,4.0,2.0,4.0,8.0,10.0,2.0,,,2.0,3.0,2.0,2.0,6.0,4.0,10.0,1.0,,1.0,1.0,3.0,1.0,4.0,,1.0,9.0,13.0,1.0,6.0,9.0,2.0,3.0,,,,,,,8.0,36.0,,0.8333333333333334,0.8333333333333334,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.5263157894736842,0.5,0.6666666666666666,,0.13333333333333333,,20.353982300884958,0.25,0.06451612903225806,0.10714285714285714,0.1111111111111111,0.08163265306122448,0.10256410256410256,0.14285714285714285,,0.1,,0.2222222222222222,,0.15384615384615385,,0.5333333333333333,0.25,0.3333333333333333,1.0,0.26666666666666666,0.75,0.75,0.2,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,,,0.5333333333333333,0.46594,0.4242,0.47550000000000003,0.125,0.125,0.2,0.4,7.253333333333332,,0.34615384615384615,1.0,3.0,,,,,,,,4.0,,,3.0,,3.0,,1.0,,2.0,6.0,1.0,1.0,,1.0,,,,2.0,,,,0.25,,0.6666666666666666,,,,0.75,0.3333333333333333,,,,,2.0,,,,1.0,2.0,,,1.0,,,,0.25,0.09090909090909091,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,True
201156,1610612764,Nick Young,Nick Young,201156,WAS,30.0,,-1.0,1,1,1.0,1.0,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
