EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,LiveBallTurnoverPct,DefFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,BadPassTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,PtsUnassisted3s,OffThreePtRebounds,Travels,Technical Free Throw Trips,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,HeaveAttempts,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,BlockedLongMidRange,OffensiveGoaltends,on,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,5001.0,83,4.0,152,154,70,53.0,22.0,306,6.0,10.0,1.0,2.0,5.0,2.0,4.0,7.0,16.0,1.0,1.0,2.0,1.0,2.0,15.0,30,1.0,3.0,9.0,42.0,146,1.0,4.0,2.0,4.0,14,1.0,2.0,5.0,16.0,14.0,16.0,3.0,2.0,1.0,4.0,6.0,2.0,8.0,1.0,1.0,4.0,1.0,1.0,18.0,2.0,1.0,6.0,7.0,2.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,8.0,14.0,1.0,1.0,13.0,1.0,5.0,2.0,16.0,70,2.0,2.0,0.4666666666666667,0.4666666666666667,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.25,0.2857142857142857,0.5,0.25,0.34375,0.5384615384615384,0.25,0.42105263157894735,0.09090909090909091,0.13333333333333333,0.2,0.5,23.295454545454547,0.0967741935483871,0.03636363636363636,0.07692307692307693,0.09333333333333334,0.030303030303030304,0.0625,0.037037037037037035,0.11764705882352941,0.15384615384615385,0.0625,0.09090909090909091,0.08333333333333333,0.30303030303030304,0.6,0.75,0.5,0.12121212121212122,0.5,1.0,0.48484848484848486,0.4375,0.4375,0.5714285714285714,0.030303030303030304,0.06060606060606061,0.5,0.5,1.0,0.25,0.3125,0.4,0.125,0.5,0.3939393939393939,0.5,0.4528727272727273,0.34857499999999997,0.42742812500000005,0.13513513513513514,0.14705882352941177,0.047619047619047616,0.38095238095238093,10.846666666666666,25.03333333333333,0.4605263157894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,164.0,3,-3.0,5,6,3,5.0,2.0,11,,,,,,,,,1.0,,,,,,,1,,,,,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3,1.0,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.2967,,0.2967,,,,,18.6,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,7794.0,130,-60.0,230,231,46,25.0,35.0,461,11.0,20.0,11.0,,,3.0,9.0,5.0,9.0,4.0,,1.0,,,19.0,38,1.0,5.0,9.0,50.0,271,7.0,14.0,14.0,1.0,5,1.0,1.0,2.0,7.0,20.0,18.0,3.0,1.0,,3.0,3.0,,3.0,,,1.0,,2.0,6.0,14.0,1.0,6.0,9.0,14.0,23.0,1.0,6.0,5.0,1.0,,2.0,1.0,3.0,2.0,6.0,10.0,3.0,,10.0,,5.0,,7.0,46,,,0.5263157894736842,0.7692307692307693,1.0,0.2,1.0,0.2,0.5,0.5,0.2,0.47674418604651164,0.5,0.4166666666666667,0.5208333333333334,0.5,0.5,0.11627906976744186,0.07894736842105263,0.1,0.1111111111111111,18.545454545454547,0.07792207792207792,0.1308411214953271,0.05,0.07216494845360824,0.11864406779661017,0.09523809523809523,0.225,0.09523809523809523,0.13043478260869565,0.030303030303030304,0.058823529411764705,0.05,0.46511627906976744,0.55,0.6111111111111112,0.18181818181818182,0.20930232558139536,0.3333333333333333,0.375,0.20930232558139536,0.5555555555555556,0.5555555555555556,1.0,0.09302325581395349,0.023255813953488372,,,,0.7857142857142857,,,,,0.5813953488372093,,0.5225639534883721,0.5430153846153846,0.40680000000000005,0.10416666666666667,0.11627906976744186,0.28,0.14,6.431578947368421,24.119999999999997,0.2,7.0,1.0,1.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.2857142857142857,0.04,1.0,0.25,0.25,1.0,0.6363636363636364,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201160,1610612755,Jason Smith,Jason Smith,201160,PHI,2914.0,49,6.0,84,86,16,19.0,9.0,170,2.0,3.0,,1.0,1.0,,2.0,3.0,4.0,,,,,,5.0,9,,,4.0,14.0,89,1.0,1.0,6.0,2.0,3,,,,4.0,8.0,2.0,,,,2.0,2.0,,2.0,,,1.0,,1.0,4.0,1.0,1.0,5.0,7.0,1.0,8.0,,,,,,,,2.0,1.0,2.0,3.0,,,4.0,,2.0,,4.0,16,,,0.8,0.8,,,,,0.5555555555555556,1.0,0.6666666666666666,0.5555555555555556,1.0,0.6666666666666666,0.6363636363636364,1.0,0.6666666666666666,,0.2222222222222222,0.3333333333333333,0.5,13.978494623655914,0.14705882352941177,0.04,0.2,0.15384615384615385,0.03571428571428571,0.14285714285714285,,,0.14285714285714285,0.18181818181818182,0.25,,0.3333333333333333,0.6666666666666666,1.0,1.0,0.2222222222222222,,,0.4444444444444444,0.75,0.75,0.6666666666666666,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.44047777777777775,0.3565,0.434,0.18181818181818182,0.18181818181818182,0.42857142857142855,0.2857142857142857,9.411111111111111,,0.19047619047619047,,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,4.0,2.0,1.0,2.0,2.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,14027.0,234,-54.0,416,417,130,90.0,60.0,833,10.0,20.0,5.0,2.0,7.0,1.0,6.0,10.0,29.0,,2.0,14.0,,7.0,21.0,55,2.0,14.0,31.0,79.0,460,5.0,9.0,14.0,3.0,13,,7.0,14.0,20.0,20.0,22.0,3.0,14.0,2.0,5.0,27.0,3.0,30.0,2.0,1.0,14.0,3.0,10.0,63.0,5.0,5.0,18.0,23.0,6.0,29.0,1.0,13.0,9.0,4.0,5.0,13.0,3.0,26.0,6.0,11.0,27.0,,2.0,43.0,,15.0,6.0,20.0,130,,6.0,0.47619047619047616,0.5,0.5,0.14285714285714285,,0.14285714285714285,0.38181818181818183,0.5555555555555556,0.23076923076923078,0.34782608695652173,0.5555555555555556,0.15,0.4388888888888889,0.5833333333333334,0.3448275862068966,0.2028985507246377,0.09090909090909091,0.25,,23.770491803278688,0.12162162162162163,0.028901734104046242,0.125,0.12234042553191489,0.03076923076923077,0.078125,,0.024390243902439025,0.08333333333333333,0.19718309859154928,0.125,0.02631578947368421,0.2898550724637681,0.5,0.6666666666666666,0.6,0.08695652173913043,0.16666666666666666,0.16666666666666666,0.42028985507246375,0.3448275862068966,0.3448275862068966,0.4,,0.2028985507246377,0.14285714285714285,0.14285714285714285,0.5,0.5555555555555556,0.35,0.2857142857142857,0.35,,0.4927536231884058,0.14285714285714285,0.46502318840579704,0.4766125,0.4621225,0.17857142857142858,0.21428571428571427,0.17721518987341772,0.25316455696202533,10.707272727272727,26.12857142857143,0.3125,2.0,,,,2.0,,13.0,6.0,3.0,,2.0,,0.5,,,,,,,0.4,,,4.0,7.0,7.0,1.0,,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.045454545454545456,0.0625,0.125,0.5,,,,,,,,,,True,,,,,,,,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,7076.0,118,3.0,208,209,82,73.0,27.0,417,8.0,15.0,4.0,5.0,8.0,1.0,3.0,1.0,3.0,,,,,,10.0,21,,,10.0,30.0,216,2.0,4.0,4.0,7.0,12,,,3.0,17.0,12.0,8.0,,,,5.0,2.0,,2.0,,,2.0,,,4.0,4.0,4.0,18.0,25.0,8.0,33.0,,2.0,1.0,1.0,,6.0,1.0,8.0,5.0,14.0,11.0,2.0,3.0,12.0,,4.0,2.0,17.0,82,4.0,2.0,0.6,0.75,,,,,0.47619047619047616,0.5,0.5833333333333334,0.47619047619047616,0.5,0.5833333333333334,0.5555555555555556,0.5,0.6071428571428571,,0.23809523809523808,0.2,0.6666666666666666,14.644351464435145,0.23076923076923078,0.05405405405405406,0.17391304347826086,0.21782178217821782,0.06976744186046512,0.09090909090909091,0.05714285714285714,0.22727272727272727,0.21428571428571427,0.23809523809523808,0.17647058823529413,,0.7142857142857143,0.5333333333333333,0.6666666666666666,0.625,0.14285714285714285,0.3333333333333333,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,0.6666666666666666,0.625,,,0.7142857142857143,,0.49215238095238095,0.5160666666666667,0.45507499999999995,0.16,0.16,0.13333333333333333,0.5666666666666667,3.4142857142857146,,0.3942307692307692,2.0,,,,4.0,3.0,2.0,1.0,2.0,1.0,,1.0,0.25,0.42857142857142855,,,,,,0.5,,,,1.0,1.0,,,,,,,2.0,1.0,,,0.16666666666666666,0.1,0.16666666666666666,,2.0,2.0,0.15384615384615385,0.5,,,,,,True,,,,,,,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,12119.0,202,-54.0,361,360,113,84.0,51.0,721,15.0,25.0,5.0,5.0,9.0,10.0,24.0,10.0,27.0,,,2.0,,1.0,35.0,76,,2.0,8.0,78.0,404,5.0,8.0,10.0,11.0,28,,1.0,3.0,25.0,26.0,44.0,,,,5.0,15.0,1.0,16.0,1.0,,12.0,,3.0,33.0,6.0,4.0,4.0,8.0,6.0,14.0,1.0,4.0,1.0,3.0,4.0,6.0,,14.0,5.0,11.0,15.0,,2.0,14.0,,5.0,2.0,25.0,113,,2.0,0.37142857142857144,0.40625,,,,,0.4605263157894737,0.625,0.39285714285714285,0.44871794871794873,0.625,0.3793103448275862,0.4588235294117647,0.625,0.4032258064516129,0.02564102564102564,0.06578947368421052,0.04,0.125,23.51543942992874,0.031746031746031744,0.040268456375838924,0.10810810810810811,0.049079754601226995,0.03614457831325301,,0.08928571428571429,0.02702702702702703,0.06896551724137931,0.016666666666666666,0.13333333333333333,0.02857142857142857,0.32051282051282054,0.6,0.625,0.4666666666666667,0.3076923076923077,0.4166666666666667,0.47619047619047616,0.34615384615384615,0.37037037037037035,0.38461538461538464,0.3,,0.02564102564102564,,,,0.625,0.3103448275862069,0.5555555555555556,0.034482758620689655,,0.34615384615384615,,0.466303947368421,0.46030000000000004,0.43718571428571423,0.060240963855421686,0.06172839506172839,0.1282051282051282,0.32051282051282054,9.35,60.65,0.31301939058171746,3.0,,,,6.0,,8.0,2.0,,,,,0.5714285714285714,,0.02702702702702703,0.3,,,,0.6,,,,6.0,5.0,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,0.037037037037037035,,,True,,,,,,,,
200760,1610612755,Rodney Carney,Rodney Carney,200760,PHI,2393.0,40,-1.0,74,74,35,13.0,10.0,148,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,,1.0,4.0,8,3.0,6.0,1.0,18.0,75,1.0,1.0,2.0,1.0,3,1.0,2.0,,5.0,4.0,4.0,9.0,4.0,1.0,,3.0,,3.0,,,1.0,1.0,1.0,6.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,2.0,6.0,3.0,,1.0,2.0,,1.0,,5.0,35,,,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.6071428571428571,1.0,0.5,0.6,1.0,0.5,0.42857142857142855,,,,17.24137931034483,,0.030303030303030304,,,0.02631578947368421,0.1,,,,,,0.14285714285714285,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.5,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.2857142857142857,0.25,0.25,1.0,1.0,0.4,0.5,0.2,,0.6428571428571429,0.25,0.475875,0.6066,0.51703,0.06666666666666667,0.1111111111111111,0.1111111111111111,0.2777777777777778,8.975,25.083333333333332,0.47297297297297297,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.2,1.0,,,,2.0,,2.0,1.0,0.5,,,,,,,,,,,,,,,,,2.0,,True,,,,,,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,10482.0,175,-66.0,311,314,102,61.0,48.0,625,12.0,25.0,10.0,3.0,5.0,1.0,5.0,3.0,11.0,,,,,,16.0,41,,,12.0,44.0,359,5.0,10.0,12.0,6.0,10,,,4.0,16.0,20.0,12.0,,,,4.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,17.0,10.0,22.0,36.0,18.0,54.0,3.0,2.0,1.0,1.0,1.0,7.0,,10.0,7.0,15.0,12.0,2.0,2.0,15.0,1.0,7.0,1.0,16.0,102,1.0,1.0,0.625,0.9090909090909091,,,,,0.3902439024390244,0.5,0.6,0.3902439024390244,0.5,0.6,0.4583333333333333,0.5,0.6153846153846154,,0.0975609756097561,0.12,0.2,15.675675675675675,0.205607476635514,0.1223021582733813,0.3125,0.2302158273381295,0.11464968152866242,0.16363636363636364,0.038461538461538464,0.30303030303030304,0.21428571428571427,0.13043478260869565,0.2692307692307692,0.14285714285714285,0.6097560975609756,0.48,0.5454545454545454,0.5,0.12195121951219512,0.2,0.25,0.2682926829268293,0.2727272727272727,0.2727272727272727,1.0,,,,,,1.0,0.5,0.6,,,0.6097560975609756,,0.4773341463414635,0.55968,0.44784999999999997,0.14893617021276595,0.14893617021276595,0.2727272727272727,0.36363636363636365,5.631707317073171,,0.3279742765273312,5.0,,,,10.0,4.0,3.0,,1.0,3.0,1.0,3.0,0.3,0.36363636363636365,0.1875,1.0,,,,0.5,,,2.0,3.0,5.0,10.0,8.0,10.0,4.0,0.4,,1.0,1.0,,,0.05555555555555555,,0.5,,,3.0,,0.2,,,,2.0,1.0,True,,,,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,8165.0,136,-45.0,239,234,53,27.0,36.0,473,12.0,23.0,1.0,2.0,4.0,1.0,6.0,7.0,14.0,2.0,1.0,3.0,1.0,1.0,20.0,43,1.0,5.0,8.0,51.0,274,3.0,5.0,6.0,3.0,6,1.0,1.0,3.0,12.0,18.0,22.0,3.0,3.0,1.0,6.0,10.0,1.0,11.0,,1.0,2.0,2.0,6.0,23.0,2.0,,6.0,6.0,2.0,8.0,,5.0,3.0,2.0,,1.0,,7.0,6.0,18.0,10.0,,1.0,13.0,1.0,4.0,3.0,12.0,53,3.0,3.0,0.45,0.45,1.0,0.2,1.0,0.2,0.46511627906976744,0.6,0.5,0.4479166666666667,0.6,0.6428571428571429,0.46296296296296297,0.6,0.5454545454545454,0.10416666666666667,0.13953488372093023,0.17391304347826086,,21.47887323943662,0.07894736842105263,0.018691588785046728,,0.058823529411764705,0.017094017094017096,0.021739130434782608,0.030303030303030304,0.041666666666666664,0.05555555555555555,0.11764705882352941,,,0.4791666666666667,0.5217391304347826,0.631578947368421,0.5,0.125,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.5,0.5833333333333334,0.42857142857142855,0.041666666666666664,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5714285714285714,0.5,0.14285714285714285,1.0,0.5833333333333334,0.3333333333333333,0.5040239583333334,0.4263,0.48384285714285713,0.0784313725490196,0.08695652173913043,0.11764705882352941,0.23529411764705882,7.553488372093024,24.880000000000003,0.2217573221757322,1.0,,,,,,6.0,3.0,1.0,,1.0,,0.8571428571428571,,,,,,,1.0,,,,3.0,2.0,4.0,1.0,4.0,2.0,0.5,,,,1.0,2.0,,,,1.0,,,,,,,0.14285714285714285,1.0,,True,,,,,,,,
