EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,Corner3FGA,Arc3FGA,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,LostBallTurnovers,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Corner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,PenaltyCorner3FGM,Corner3PctAssisted,PenaltyCorner3Accuracy,on,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,496.0,8,8.0,16,15,3.0,31,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,4,11,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1,2.0,3,2.0,3.0,1.0,0.5,0.5,0.4,1.0,0.4,1.0,0.4,1.0,27.77777777777778,0.5,0.3333333333333333,0.25,0.2222222222222222,0.5,0.25,1.0,0.2,1.0,1.0,1.0,0.4,0.5,0.5,0.4,0.5,1.0,1.0,0.2,0.45336,0.54655,1.0,9.959999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,6125.0,102,-11.0,181,179,25.0,360,2.0,3.0,,,6.0,11.0,8.0,11.0,22.0,32,204,,1.0,,10.0,12.0,,6.0,10,,10,2.0,4.0,,0.45454545454545453,0.45454545454545453,0.5,,0.4583333333333333,,0.5517241379310345,,15.165876777251185,0.09523809523809523,,0.11363636363636363,,,,0.16666666666666666,0.125,0.6666666666666666,1.0,0.5,0.4583333333333333,0.5454545454545454,0.5454545454545454,0.3333333333333333,,,,0.20833333333333334,0.4588666666666666,0.4682,,11.5,21.0,16.0,3.0,1.0,1.0,2.0,10.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,5.0,13.0,5.0,4.0,1.0,3.0,31.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,9.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,21.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.045454545454545456,0.3333333333333333,0.3333333333333333,0.16,0.08571428571428572,0.15,0.2,1.0,0.3333333333333333,0.375,0.375,0.6666666666666666,0.041666666666666664,0.041666666666666664,0.3844,0.14285714285714285,0.15384615384615385,0.125,24.2,0.11602209944751381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,9326.0,155,-31.0,284,281,38.0,565,14.0,20.0,6.0,8.0,3.0,15.0,10.0,21.0,45.0,66,324,7.0,11.0,18.0,24.0,18.0,9.0,28.0,37,14.0,51,8.0,9.0,1.0,0.5714285714285714,0.7058823529411765,0.4666666666666667,0.6363636363636364,0.4576271186440678,0.6363636363636364,0.4782608695652174,0.6923076923076923,22.25609756097561,0.26666666666666666,0.09278350515463918,0.2446043165467626,0.0979020979020979,,0.08108108108108109,0.1724137931034483,0.3389830508474576,0.7,0.8235294117647058,0.5714285714285714,0.2542372881355932,0.2,0.21428571428571427,0.1694915254237288,0.7272727272727273,0.75,0.16666666666666666,0.576271186440678,0.48344152542372876,0.4981125,0.2727272727272727,7.546666666666667,71.0,56.0,4.0,2.0,12.0,14.0,12.0,1.0,5.0,4.0,9.0,12.0,4.0,4.0,,4.0,,3.0,,1.0,8.0,6.0,4.0,,2.0,2.0,2.0,,4.0,16.0,,21.0,8.0,3.0,,,5.0,4.0,9.0,71.0,,3.0,0.2,0.2777777777777778,0.32142857142857145,0.23728813559322035,0.08888888888888889,0.15,0.5,0.17647058823529413,0.32075471698113206,0.20833333333333334,0.1,0.8,0.3333333333333333,0.4,0.4,0.75,0.03389830508474576,0.2033898305084746,0.4589777777777779,0.12121212121212122,0.15384615384615385,0.13636363636363635,25.08571428571429,0.25,1.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,12.0,8.0,4.0,1.0,5.0,3.0,1.0,4.0,1.0,2.0,5.0,1.0,5.0,5.0,1.0,0.2857142857142857,0.25,0.2857142857142857,0.07142857142857142,0.06666666666666667,0.08333333333333333,0.375,0.10869565217391304,0.1935483870967742,0.0967741935483871,0.13333333333333333,0.2608695652173913,0.034482758620689655,0.3333333333333333,0.36363636363636365,1.0,0.1111111111111111,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,10705.0,178,-11.0,327,323,41.0,650,19.0,26.0,3.0,4.0,6.0,14.0,4.0,26.0,44.0,72,350,4.0,7.0,10.0,34.0,18.0,10.0,17.0,27,13.0,40,12.0,25.0,3.0,0.6538461538461539,0.7391304347826086,0.5909090909090909,0.5714285714285714,0.5909090909090909,0.5714285714285714,0.6428571428571429,0.5555555555555556,16.577540106951872,0.14655172413793102,0.09009009009009009,0.14102564102564102,0.08024691358024691,0.125,0.06521739130434782,0.1935483870967742,0.5909090909090909,0.7307692307692307,0.7916666666666666,0.7368421052631579,0.3181818181818182,0.42857142857142855,0.6,0.09090909090909091,0.5714285714285714,0.75,,0.5909090909090909,0.5262159090909091,0.43368,0.1388888888888889,4.520454545454545,74.0,61.0,1.0,,,,20.0,2.0,6.0,3.0,7.0,,6.0,2.0,3.0,5.0,1.0,2.0,,,13.0,5.0,4.0,3.0,3.0,,3.0,,6.0,22.0,1.0,25.0,12.0,1.0,,,9.0,8.0,7.0,74.0,4.0,1.0,0.3333333333333333,0.3333333333333333,0.4375,,0.13636363636363635,0.07692307692307693,0.5,0.125,0.10344827586206896,0.1,0.2,0.8888888888888888,0.5,0.25,0.25,,,,0.5005166666666666,0.21818181818181817,0.21818181818181817,0.09722222222222222,,0.22629969418960244,2.0,3.0,,,,,,2.0,,,,6.0,,,3.0,5.0,,1.0,,2.0,4.0,1.0,9.0,3.0,,,,,,0.2857142857142857,,0.4166666666666667,0.058823529411764705,0.09090909090909091,0.029411764705882353,0.11764705882352941,0.18518518518518517,,,,,0.5,0.6666666666666666,,,,,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,True,,,
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,3054.0,51,,92,91,11.0,183,1.0,2.0,,,,1.0,7.0,3.0,10.0,10,96,,1.0,,4.0,2.0,,1.0,2,,2,2.0,4.0,,0.6666666666666666,0.6666666666666666,0.3,,0.25,,0.2631578947368421,,18.627450980392158,0.038461538461538464,,0.05405405405405406,,,,,0.1111111111111111,0.5,0.5,1.0,0.05555555555555555,,,0.3888888888888889,,,,0.5555555555555556,0.4787083333333333,0.49302499999999994,,15.290000000000001,29.0,21.0,2.0,2.0,6.0,8.0,1.0,,2.0,,3.0,6.0,,3.0,,3.0,,2.0,,1.0,6.0,1.0,2.0,1.0,,,,,,2.0,,2.0,1.0,,,,,,3.0,29.0,,,,0.3,0.3,0.4444444444444444,,,,0.09090909090909091,0.1,0.125,,,,0.2857142857142857,0.2857142857142857,0.5,0.1111111111111111,0.3333333333333333,0.47284,0.05263157894736842,0.09090909090909091,0.3,25.25,0.31521739130434784,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,,1.0,,,,,1.0,,,,,,,1.0,0.125,0.3333333333333333,0.125,,,,,,,,,,,0.16666666666666666,0.16666666666666666,1.0,0.2,,0.4,0.2,1.0,0.16666666666666666,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,True,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,10218.0,170,-11.0,311,309,38.0,620,9.0,19.0,3.0,5.0,5.0,6.0,20.0,20.0,45.0,65,333,4.0,8.0,8.0,8.0,32.0,5.0,11.0,16,6.0,22,7.0,16.0,,0.2,0.2222222222222222,0.4444444444444444,0.5,0.39655172413793105,0.4,0.4772727272727273,0.4,22.47191011235955,0.0990990990990991,0.04807692307692308,0.1,0.032467532467532464,0.034482758620689655,,0.10344827586206896,0.3275862068965517,0.47368421052631576,0.5294117647058824,0.2222222222222222,0.10344827586206896,0.8333333333333334,0.8333333333333334,0.3448275862068966,0.5,0.6,,0.5517241379310345,0.4979,0.5391555555555555,0.12307692307692308,9.79555555555556,74.0,61.0,6.0,3.0,10.0,13.0,19.0,8.0,11.0,10.0,26.0,10.0,2.0,9.0,7.0,16.0,5.0,6.0,2.0,1.0,39.0,4.0,6.0,1.0,7.0,2.0,7.0,1.0,14.0,23.0,2.0,22.0,8.0,3.0,1.0,1.0,1.0,,26.0,74.0,2.0,3.0,0.7272727272727273,0.6153846153846154,0.7352941176470589,0.22413793103448276,0.044444444444444446,0.10526315789473684,0.5,0.10256410256410256,0.125,0.06896551724137931,0.2,,,0.3,0.3,0.3333333333333333,0.05172413793103448,0.1724137931034483,0.510526923076923,0.12698412698412698,0.16,0.4,24.88461538461538,0.2379421221864952,3.0,5.0,,1.0,,2.0,2.0,,,2.0,3.0,4.0,1.0,,,1.0,4.0,5.0,2.0,5.0,,3.0,,,0.5,0.15384615384615385,,0.15384615384615385,,,,0.08333333333333333,,0.12121212121212122,,,0.038461538461538464,0.11764705882352941,0.1,0.1,1.0,0.38461538461538464,0.6,,0.15384615384615385,,0.1,2.0,5.0,1.0,,,1.0,2.0,0.1,1.0,1.0,3.0,1.0,1.0,2.0,3.0,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.1,,,,True,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,3207.0,53,-7.0,104,102,10.0,206,4.0,6.0,,,1.0,3.0,4.0,6.0,13.0,22,107,,,,2.0,10.0,,2.0,3,,3,2.0,5.0,,0.16666666666666666,0.16666666666666666,0.46153846153846156,,0.4411764705882353,,0.5238095238095238,,22.608695652173914,0.05405405405405406,,0.06521739130434782,,,,,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.25,0.17647058823529413,0.3333333333333333,0.5,0.23529411764705882,,,,0.5882352941176471,0.48718529411764705,,,7.561538461538462,32.0,28.0,1.0,,4.0,4.0,7.0,3.0,7.0,5.0,11.0,4.0,1.0,6.0,,6.0,,5.0,1.0,,12.0,1.0,2.0,1.0,4.0,4.0,1.0,,5.0,6.0,1.0,8.0,3.0,1.0,,,,,11.0,32.0,1.0,1.0,0.42857142857142855,0.375,0.5,0.23529411764705882,0.07692307692307693,,0.8,0.1111111111111111,0.05555555555555555,0.16666666666666666,,,,0.25,0.25,,,0.23529411764705882,0.43951875,0.15,0.1875,0.5,25.8,0.3076923076923077,2.0,3.0,,1.0,,1.0,1.0,,,1.0,3.0,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,0.25,,0.25,,0.3333333333333333,,,,,,,0.09090909090909091,,0.25,0.25,1.0,0.375,0.6666666666666666,,0.125,,0.25,,,,,,,,,,,,,,,,,,,,,,,True,,,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,9142.0,152,-7.0,281,278,36.0,559,3.0,9.0,,2.0,,2.0,10.0,6.0,21.0,60,298,,4.0,,2.0,10.0,1.0,5.0,8,1.0,9,,9.0,,0.16666666666666666,0.16666666666666666,0.2857142857142857,,0.4528301886792453,,0.5084745762711864,,20.679012345679013,0.046296296296296294,0.01020408163265306,0.04895104895104895,0.007142857142857143,,,0.03571428571428571,0.16981132075471697,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.03773584905660377,,,0.18867924528301888,0.2,,,0.7735849056603774,0.5360971153846154,0.5374875,,10.819047619047618,66.0,57.0,3.0,14.0,18.0,32.0,12.0,2.0,4.0,4.0,14.0,18.0,3.0,11.0,3.0,14.0,3.0,6.0,2.0,3.0,31.0,2.0,5.0,2.0,3.0,2.0,5.0,,8.0,9.0,1.0,13.0,6.0,1.0,,,,,14.0,66.0,,1.0,0.5,0.45454545454545453,0.5384615384615384,0.6037735849056604,0.14285714285714285,0.2222222222222222,0.375,0.05714285714285714,0.07407407407407407,0.07692307692307693,,,,0.3,0.3,,0.2641509433962264,0.33962264150943394,0.5154136363636364,0.10344827586206896,0.23076923076923078,0.23333333333333334,25.271874999999998,0.23487544483985764,1.0,2.0,3.0,8.0,1.0,4.0,12.0,,2.0,7.0,33.0,,8.0,,,1.0,,3.0,2.0,,,1.0,,,0.9166666666666666,0.375,0.2857142857142857,0.375,,0.5,,0.1111111111111111,,0.03225806451612903,,,,,0.4444444444444444,0.4444444444444444,0.875,0.18181818181818182,0.5,0.2727272727272727,0.36363636363636365,0.25,0.4444444444444444,,1.0,2.0,,,3.0,6.0,0.3,4.0,3.0,3.0,,1.0,,,,0.2857142857142857,0.2857142857142857,0.3,1.0,1.0,0.3333333333333333,True,,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,1252.0,21,15.0,39,37,3.0,76,,,,,1.0,1.0,3.0,3.0,4.0,8,27,,,,6.0,,1.0,,1,1.0,2,,2.0,,1.0,1.0,0.75,,0.75,,0.8,,16.666666666666668,,0.08333333333333333,,0.06666666666666667,,0.14285714285714285,,,,,,0.25,1.0,1.0,0.75,,,,,0.38217499999999993,,,18.05,3.0,5.0,2.0,,,,2.0,1.0,1.0,,2.0,,,3.0,,3.0,,1.0,1.0,1.0,6.0,,1.0,1.0,,,2.0,1.0,2.0,1.0,,2.0,,1.0,,,,,2.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,0.3303,,,0.25,,0.07692307692307693,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,4815.0,80,-4.0,143,146,15.0,289,4.0,7.0,1.0,3.0,2.0,5.0,3.0,7.0,15.0,18,155,3.0,5.0,7.0,8.0,6.0,4.0,9.0,12,5.0,17,6.0,12.0,1.0,0.5714285714285714,0.6666666666666666,0.4666666666666667,0.6,0.4375,0.6,0.4090909090909091,0.5833333333333334,16.463414634146343,0.2,0.07692307692307693,0.1527777777777778,0.057971014492753624,0.08333333333333333,,0.125,0.4375,0.5714285714285714,0.5714285714285714,0.5,0.3125,0.4,0.6666666666666666,0.1875,0.6,0.3333333333333333,,0.5,0.5155,0.52508,0.3888888888888889,5.499999999999999,62.0,51.0,1.0,,1.0,1.0,4.0,3.0,3.0,3.0,9.0,1.0,2.0,1.0,,1.0,,1.0,,,2.0,2.0,2.0,,2.0,1.0,3.0,1.0,5.0,7.0,,12.0,4.0,2.0,,,6.0,3.0,9.0,62.0,1.0,1.0,1.0,1.0,0.6428571428571429,0.0625,0.13333333333333333,,0.4,0.07407407407407407,0.25,0.11764705882352941,,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.0625,0.5055333333333333,0.2,0.21052631578947367,0.5,38.2,0.43356643356643354,1.0,1.0,,,,,,1.0,,,,2.0,,,,1.0,,2.0,1.0,4.0,,,6.0,3.0,,,,,,0.4,,0.16666666666666666,,0.15789473684210525,,,0.23076923076923078,,,,,0.3333333333333333,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,0.14285714285714285,,,,,,,False,1.0,,
