EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,FTDefRebounds,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsPutbacks,BlockedShortMidRange,3SecondViolations,OffCorner3ReboundPct,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,on,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,16147.0,269,45.0,494,494,127.0,116,51,988,29.0,43.0,1.0,1.0,11.0,16.0,22.0,44.0,11.0,28.0,3.0,10.0,1.0,2.0,62.0,115.0,3.0,10.0,31.0,164.0,521,2.0,4.0,1.0,4.0,17.0,29.0,2.0,20.0,54.0,12.0,112.0,6.0,3.0,10.0,3.0,5.0,62.0,18.0,80.0,10.0,8.0,20.0,9.0,33.0,178.0,2.0,6.0,8.0,12.0,20.0,8.0,28.0,4.0,16.0,8.0,8.0,9.0,7.0,4.0,2.0,13.0,1.0,9.0,22.0,1.0,4.0,49.0,42.0,6.0,19.0,5.0,1.0,1.0,1.0,54.0,127.0,3.0,5.0,0.0967741935483871,0.0967741935483871,0.6666666666666666,0.3,0.3,0.5391304347826087,0.5,0.5862068965517241,0.532,0.4,0.5483870967741935,0.5734265734265734,0.4,0.6428571428571429,0.08,0.043478260869565216,0.09302325581395349,0.022727272727272728,28.10810810810811,0.6923076923076923,0.07058823529411765,0.030303030303030304,0.1,0.047619047619047616,0.08,0.03333333333333333,0.05555555555555555,0.047619047619047616,0.07407407407407407,0.09615384615384616,0.06382978723404255,0.056338028169014086,0.09523809523809523,0.10526315789473684,0.07407407407407407,0.344,0.6744186046511628,0.7435897435897436,0.06896551724137931,0.352,0.5,0.5116279069767442,0.13636363636363635,0.224,0.39285714285714285,0.39285714285714285,0.09090909090909091,0.08,0.3,0.3,0.6666666666666666,0.2,1.0,0.2,0.5161290322580645,0.6875,0.06451612903225806,0.424,0.3,0.4834123999999999,0.4875,0.48540645161290324,0.13768115942028986,0.1484375,0.024390243902439025,0.32926829268292684,7.579130434782609,24.69,0.25708502024291496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1719,1610612740,Bonzi Wells,Bonzi Wells,1719,NOH,114.0,2,6.0,5,4,,4,1,9,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,16635.0,277,38.0,510,514,141.0,128,52,1024,4.0,12.0,1.0,2.0,1.0,4.0,2.0,3.0,11.0,19.0,4.0,11.0,1.0,4.0,17.0,34.0,16.0,34.0,4.0,86.0,544,4.0,5.0,4.0,15.0,2.0,5.0,11.0,2.0,24.0,22.0,12.0,45.0,3.0,11.0,4.0,1.0,4.0,3.0,7.0,2.0,1.0,,,4.0,17.0,,3.0,13.0,14.0,28.0,3.0,31.0,,6.0,4.0,2.0,1.0,1.0,4.0,,5.0,,19.0,29.0,,2.0,8.0,6.0,,2.0,1.0,3.0,2.0,3.0,24.0,141.0,,1.0,0.6470588235294118,0.6470588235294118,0.9375,0.47058823529411764,0.47058823529411764,0.5,0.8,0.4,0.6029411764705882,0.7777777777777778,0.6875,0.6056338028169014,0.75,0.7058823529411765,0.5,0.029411764705882353,0.08333333333333333,,13.286713286713287,0.2,0.08,0.015,0.15294117647058825,,0.10384615384615385,0.012396694214876033,,0.015625,,0.09433962264150944,0.041666666666666664,0.0945945945945946,0.1111111111111111,0.2,,0.17647058823529413,0.3333333333333333,0.36363636363636365,0.75,0.04411764705882353,0.6666666666666666,0.6666666666666666,0.5,0.27941176470588236,0.5789473684210527,0.5789473684210527,0.6363636363636364,0.16176470588235295,0.36363636363636365,0.36363636363636365,1.0,0.2222222222222222,0.5,0.1111111111111111,0.25,0.25,0.25,0.6764705882352942,0.36363636363636365,0.5254985294117647,0.513825,0.574765625,0.02857142857142857,0.05555555555555555,0.1744186046511628,0.27906976744186046,11.117647058823529,23.741176470588236,0.27647058823529413,12.0,23.0,2.0,3.0,4.0,7.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,0.5,0.5454545454545454,0.0625,0.024691358024691357,1.0,0.3382352941176471,0.5217391304347826,0.5217391304347826,0.9166666666666666,1.0,0.3333333333333333,0.6666666666666666,0.5,0.4375,0.5714285714285714,0.5,,,,,,,,,,,,,,,True,,,,,,,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,13839.0,231,64.0,421,423,94.0,77,46,844,22.0,36.0,6.0,13.0,4.0,6.0,1.0,5.0,,,,,,,23.0,41.0,,,8.0,54.0,426,6.0,13.0,,12.0,4.0,6.0,,6.0,14.0,30.0,16.0,,,,,4.0,4.0,,4.0,,,1.0,1.0,2.0,8.0,1.0,22.0,22.0,23.0,49.0,23.0,72.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,,5.0,,13.0,26.0,2.0,3.0,18.0,12.0,,3.0,3.0,16.0,10.0,16.0,14.0,94.0,2.0,3.0,0.6521739130434783,0.8333333333333334,,,,0.5609756097560976,0.46153846153846156,0.6666666666666666,0.5609756097560976,0.46153846153846156,0.6666666666666666,0.574468085106383,0.46153846153846156,0.6363636363636364,,0.0975609756097561,0.08333333333333333,0.2,10.92436974789916,0.2,0.1503267973856209,0.13095238095238096,0.3055555555555556,0.03125,0.2,0.115,0.11363636363636363,0.1509433962264151,,0.14893617021276595,0.14285714285714285,0.15625,0.28205128205128205,0.3333333333333333,0.21428571428571427,0.8780487804878049,0.6111111111111112,0.6666666666666666,0.6818181818181818,0.12195121951219512,0.2,0.25,,,,,,,,,,1.0,0.46153846153846156,,1.0,0.6666666666666666,,0.8780487804878049,,0.5670512195121951,0.5509000000000001,0.5867333333333333,0.06818181818181818,0.06818181818181818,0.2222222222222222,0.25925925925925924,1.1878048780487807,,0.22327790973871733,,,,,,,,,,,4.0,,1.0,4.0,3.0,1.0,12.0,,,0.26666666666666666,0.1267605633802817,0.75,,,,,0.16666666666666666,,,,,,,10.0,5.0,1.0,0.09090909090909091,,,,,,,,,,,True,,,,,,,,
2561,1610612740,David West,David West,2561,NOH,16115.0,269,50.0,494,496,129.0,120,50,990,11.0,21.0,3.0,5.0,2.0,5.0,17.0,42.0,30.0,67.0,,,,,58.0,130.0,,1.0,27.0,143.0,518,8.0,15.0,,17.0,13.0,25.0,1.0,8.0,34.0,76.0,40.0,,,,,8.0,13.0,10.0,23.0,6.0,4.0,6.0,4.0,3.0,56.0,6.0,3.0,5.0,39.0,49.0,10.0,59.0,,9.0,4.0,5.0,6.0,3.0,8.0,3.0,14.0,2.0,10.0,20.0,1.0,3.0,28.0,32.0,2.0,15.0,2.0,12.0,9.0,12.0,34.0,129.0,3.0,2.0,0.6551724137931034,0.6909090909090909,,,,0.4461538461538462,0.5333333333333333,0.52,0.44274809160305345,0.5333333333333333,0.5,0.4897260273972603,0.53125,0.5666666666666667,0.007633587786259542,0.06153846153846154,0.19047619047619047,0.07142857142857142,28.880866425992778,0.42857142857142855,0.22807017543859648,0.015228426395939087,0.06172839506172839,0.14285714285714285,0.1746031746031746,0.03765690376569038,0.05454545454545454,,0.1111111111111111,0.2692307692307692,0.2978723404255319,0.1527777777777778,0.06976744186046512,0.05263157894736842,,0.16030534351145037,0.5238095238095238,0.6470588235294118,0.2727272727272727,0.32061068702290074,0.40476190476190477,0.4358974358974359,0.47058823529411764,0.5114503816793893,0.44776119402985076,0.45454545454545453,0.9,,,,,0.3333333333333333,0.6,,0.19230769230769232,0.4,,0.16793893129770993,,0.42675229007633586,0.43790833333333334,0.4384942307692308,0.10416666666666667,0.1048951048951049,0.11888111888111888,0.23776223776223776,11.733076923076924,23.3,0.2611336032388664,,1.0,,,,1.0,,,1.0,,5.0,,5.0,2.0,1.0,2.0,6.0,,,0.3125,,0.5,0.007633587786259542,,,,,,,,0.038461538461538464,,,6.0,1.0,,0.2,1.0,2.0,3.0,1.0,0.014925373134328358,0.06666666666666667,,,,,True,,,,,,,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,527.0,9,-10.0,17,18,15.0,11,1,35,,,,,,,,,,1.0,,,,,,1.0,,,2.0,2.0,28,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,,5.0,,,,,,,,,,,1.0,1.0,,,1.0,2.0,,1.0,,,,,2.0,15.0,,,,,,,,,,,,,,0.5,,1.0,,,,,11.11111111111111,,0.42857142857142855,,0.5,,0.45454545454545453,,,,,1.0,,0.4,0.3333333333333333,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3822,,,0.5,0.5,,1.0,19.7,,0.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,1230.0,20,-24.0,39,40,17.0,24,4,79,3.0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,3.0,3.0,,,,6.0,62,1.0,1.0,,2.0,2.0,2.0,,,4.0,2.0,4.0,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,,,,,1.0,,1.0,1.0,2.0,,2.0,4.0,,1.0,3.0,1.0,1.0,1.0,,2.0,,2.0,4.0,17.0,1.0,,0.3333333333333333,0.5,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,11.627906976744185,0.5,,0.14285714285714285,,,,0.11764705882352941,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,0.5264,0.5785,0.50035,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.4358974358974359,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,0.2857142857142857,0.5,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,True,,,,,,,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,15994.0,267,42.0,488,492,126.0,113,50,980,6.0,14.0,1.0,3.0,1.0,4.0,4.0,13.0,11.0,29.0,13.0,22.0,2.0,8.0,21.0,56.0,17.0,29.0,13.0,106.0,513,3.0,6.0,2.0,13.0,6.0,14.0,8.0,9.0,39.0,34.0,8.0,51.0,,22.0,13.0,3.0,2.0,2.0,4.0,,2.0,,,2.0,10.0,1.0,4.0,10.0,22.0,37.0,5.0,42.0,3.0,4.0,2.0,2.0,2.0,1.0,,1.0,2.0,,6.0,13.0,1.0,,10.0,14.0,,3.0,4.0,,,,39.0,126.0,2.0,4.0,0.8095238095238095,0.85,1.0,0.5862068965517241,0.5862068965517241,0.375,0.5,0.42857142857142855,0.5470588235294118,0.5625,0.6818181818181818,0.5760869565217391,0.65,0.7222222222222222,0.3411764705882353,0.05357142857142857,0.14285714285714285,0.07692307692307693,17.153284671532845,1.0,0.13253012048192772,0.02040816326530612,0.125,0.023809523809523808,0.13008130081300814,0.02100840336134454,0.018518518518518517,0.015873015873015872,,0.11538461538461539,0.15217391304347827,0.1323529411764706,0.19047619047619047,0.05263157894736842,0.06818181818181818,0.16470588235294117,0.42857142857142855,0.5,0.6666666666666666,0.15294117647058825,0.3076923076923077,0.3333333333333333,0.75,0.3411764705882353,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.25882352941176473,0.5909090909090909,0.5909090909090909,1.0,0.375,0.3333333333333333,0.25,0.18181818181818182,0.25,0.36363636363636365,0.5058823529411764,0.5909090909090909,0.4873123529411764,0.515075,0.47234545454545457,0.03409090909090909,0.05084745762711865,0.12264150943396226,0.36792452830188677,12.080357142857142,24.54827586206897,0.2581967213114754,4.0,7.0,,,,,6.0,1.0,4.0,6.0,5.0,,,,1.0,,,0.5,0.75,0.3125,0.02531645569620253,,0.08235294117647059,0.5714285714285714,0.5714285714285714,1.0,,,,,,,0.75,2.0,,,0.06666666666666667,,,,1.0,,,1.0,0.5,1.0,,True,,,,,,,,
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,520.0,9,-14.0,16,19,12.0,9,2,35,,,,,,,,1.0,1.0,1.0,,,,,1.0,2.0,,,,2.0,28,,1.0,,,1.0,1.0,,,2.0,,2.0,,,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,2.0,12.0,,,,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,16.666666666666668,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,0.4049,0.422,0.3878,,,,1.0,11.45,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,
2408,1610612740,Melvin Ely,Melvin Ely,2408,NOH,506.0,8,,15,17,10.0,12,1,32,,,,,,,2.0,3.0,,,,,,,2.0,3.0,,,,4.0,18,,,,,2.0,2.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,4.0,10.0,,,,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,,,,,18.75,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,0.3823666666666667,,0.3726,,,,1.0,7.2,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
