EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGA,FG2A,PenaltyFG2A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2A,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,FTDefRebounds,DefRebounds,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,on,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,FG2M,SecondChanceFG2M,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,TwoPtAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,3SecondViolations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,PtsUnassisted3s,AtRimAssists,Blocked3s,BlockedCorner3,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Travels,Offensive Fouls Drawn,Technical Free Throw Trips,ShortMidRangeAssists,FTOffRebounds,ThreePtShootingFoulsDrawn,BlockedArc3,LongMidRangePctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,103.0,2,4,4,4.0,3.0,2,8,5,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,57.0,1,2,1,2.0,,2,3,3,,,2.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,1610612742,Tyronn Lue,Tyronn Lue,1731,DAL,134.0,2,5,4,5.0,3.0,3,9,6,,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,12.5,0.3333333333333333,0.25,0.5,1.0,1.0,0.3717,0.3717,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,88.0,1,3,1,3.0,,3,4,4,,,3.0,1.0,1.0,,,,,,,,,,,,33.333333333333336,,,,,,0.46785,0.46785,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.25,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46785,1.0,1.0,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,134.0,2,5,4,5.0,3.0,3,9,6,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,2.0,,37.5,0.3333333333333333,0.25,,,0.3333333333333333,0.4355,0.4355,2.4,,,,,,,1.0,1.0,,3.0,,,,,1.0,1.0,,3.0,3.0,,,,3.0,,1.0,1.0,,1.0,1.0,0.5,,0.5,0.5,,0.5,0.3333333333333333,,,,,,,,,,0.6666666666666666,0.4191,,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,77.0,1,3,3,3.0,3.0,1,6,3,,,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,50.0,,,,,0.5,0.379475,0.379475,9.7,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,24.3,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,0.5,,,,,,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,77.0,1,3,3,3.0,3.0,1,6,3,1.0,1.0,3.0,1.0,3.0,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,449.0,7,13,13,13.0,12.0,1,26,14,,,13.0,1.0,4.0,,,,,,,,,,1.0,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,False,1.0,2.0,2.0,2.0,2.0,1.0,0.16666666666666666,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,7874.0,131,238,235,88.0,65.0,35,473,274,6.0,11.0,88.0,0.3697478991596639,-13.0,6.0,35.0,12.0,1.0,2.0,,5.0,16.0,20.0,34.0,3.0,18.214285714285715,0.18604651162790697,0.16806722689075632,0.1,0.1875,0.16666666666666666,0.48226000000000013,0.4808416666666666,7.054285714285713,,,,,,,,1.0,24.0,58.0,,,8.0,20.0,,1.0,13.0,27.0,,17.0,25.0,1.0,27.0,1.0,,,,,,0.4722222222222222,0.6666666666666666,0.5384615384615384,0.6041666666666666,0.7692307692307693,0.7105263157894737,0.027777777777777776,,,,,,,,,,0.5555555555555556,0.540875,0.3448275862068966,0.46551724137931033,57.4,19.0,8.0,7.0,,1.0,,1.0,9.0,,,2.0,1.0,14.0,0.05714285714285714,0.05263157894736842,0.16666666666666666,0.16666666666666666,0.3076923076923077,0.5277777777777778,0.027777777777777776,,,,0.8888888888888888,0.5384615384615384,0.07692307692307693,,,1.0,False,11.0,1.0,,3.0,1.0,0.3333333333333333,0.12087912087912088,0.11926605504587157,0.07142857142857142,11.0,5.0,4.0,2.0,4.0,10.0,17.0,6.0,7.0,16.0,18.0,8.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,12.0,3.0,1.0,1.0,1.0,3.0,1.0,0.47058823529411764,0.6153846153846154,0.4857142857142857,0.6666666666666666,0.5833333333333334,0.1111111111111111,0.12121212121212122,0.15,0.26666666666666666,0.16666666666666666,0.13333333333333333,0.08333333333333333,0.16666666666666666,0.5789473684210527,0.6111111111111112,0.45454545454545453,0.3333333333333333,0.4,0.5,0.2777777777777778,0.4,0.4,0.5,0.625,0.2,0.5714285714285714,0.2553191489361702,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,10690.0,178,326,323,101.0,73.0,50,649,386,4.0,15.0,101.0,0.3098159509202454,-38.0,6.0,28.0,11.0,9.0,24.0,8.0,57.0,,1.0,8.0,1.0,18.04123711340206,,0.005649717514124294,,0.030303030303030304,0.1016949152542373,0.5159737288135593,0.509002380952381,8.139285714285714,2.0,10.0,,1.0,,1.0,13.0,31.0,11.0,74.0,,3.0,2.0,4.0,6.0,10.0,4.0,32.0,36.0,9.0,13.0,1.0,32.0,1.0,0.9230769230769231,0.41935483870967744,,0.6,0.41935483870967744,0.5338983050847458,0.25,0.6666666666666666,0.5692307692307692,0.4,0.6956521739130435,0.5254237288135594,0.1694915254237288,0.2,0.2,1.0,0.25,,,0.047619047619047616,,0.7457627118644068,0.5669000000000001,0.05405405405405406,0.43243243243243246,24.19677419354839,13.0,1.0,5.0,11.0,21.0,6.0,9.0,1.0,21.0,11.0,,,7.0,,,,,,0.22033898305084745,0.3559322033898305,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.25,0.23809523809523808,0.42857142857142855,0.6666666666666666,0.5238095238095238,1.0,False,6.0,4.0,2.0,5.0,,0.8,0.04838709677419355,0.046052631578947366,,8.0,1.0,4.0,1.0,3.0,9.0,12.0,1.0,5.0,14.0,10.0,,,15.0,7.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,,,1.0,6.0,,,,,1.0,,0.5833333333333334,0.5833333333333334,0.42857142857142855,1.0,0.45454545454545453,0.03571428571428571,0.017857142857142856,,0.04,,0.1016949152542373,,0.1111111111111111,0.6153846153846154,0.6153846153846154,0.625,0.16666666666666666,0.16666666666666666,,0.15254237288135594,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,,0.8,0.09375,0.18181818181818182,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,
