EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,on,3pt And 1 Free Throw Trips,Clear Path Fouls
136,1610612738,P.J. Brown,P.J. Brown,136,BOS,13506.0,225,-58,388,397,120,141,44,785,7.0,11.0,3.0,4.0,2.0,3.0,3.0,6.0,5.0,18.0,1.0,1.0,1.0,15.0,35,1.0,9,39,441,3.0,6.0,1.0,3.0,9.0,6.0,12,1.0,1,13,24.0,6.0,6.0,1.0,2.0,6.0,6.0,3.0,1.0,2.0,12.0,1.0,12.0,5.0,16.0,7.0,28,13.0,41,3.0,3.0,1.0,1.0,7.0,1.0,8.0,1.0,3.0,28,45,2.0,3.0,12,1.0,2.0,11,1.0,6.0,5.0,3.0,2.0,5.0,3.0,3.0,2.0,1.0,13,120,0.8,1.0,0.42857142857142855,0.5,0.5,0.4166666666666667,0.42857142857142855,0.46153846153846156,0.47560975609756095,0.5,0.4642857142857143,0.027777777777777776,0.05714285714285714,0.18181818181818182,11.161731207289295,0.125,0.30434782608695654,0.13114754098360656,0.096,0.1388888888888889,0.0196078431372549,0.13291139240506328,0.07386363636363637,0.03125,0.18518518518518517,0.09090909090909091,0.1111111111111111,0.13333333333333333,0.1875,0.1,0.10344827586206896,0.2857142857142857,0.6,0.3055555555555556,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.16666666666666666,0.5,0.5,1.0,0.5,0.2777777777777778,0.2777777777777778,1.0,0.027777777777777776,0.5714285714285714,0.75,0.14285714285714285,0.23076923076923078,0.6666666666666666,0.07692307692307693,0.3333333333333333,0.45450416666666665,0.511275,0.42986538461538465,0.14634146341463414,0.15,0.23076923076923078,0.3333333333333333,10.72857142857143,25.0,0.30927835051546393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,19105.0,318,5,589,592,256,269,70,1181,19.0,33.0,,3.0,7.0,12.0,9.0,16.0,13.0,39.0,33.0,4.0,17.0,41.0,88,36.0,81,196,654,1.0,5.0,4.0,2.0,7.0,13.0,32,19.0,60,104,20.0,62.0,,32.0,4.0,39.0,55.0,18.0,9.0,12.0,126.0,,6.0,16.0,17.0,3.0,36,6.0,42,6.0,4.0,21.0,10.0,14.0,2.0,35.0,,11.0,16,37,1.0,4.0,77,2.0,2.0,98,3.0,28.0,2.0,1.0,,3.0,2.0,1.0,,2.0,104,256,0.24390243902439024,0.24390243902439024,0.4659090909090909,0.2,0.40625,0.4637096774193548,0.2777777777777778,0.43137254901960786,0.5701754385964912,0.35,0.6130952380952381,0.2903225806451613,0.045454545454545456,0.06060606060606061,30.792227204783256,0.6,0.11538461538461539,0.11333333333333333,0.03821656050955414,0.18604651162790697,,0.13983050847457626,0.02564102564102564,0.07017543859649122,0.041666666666666664,0.013157894736842105,,0.12195121951219512,0.10526315789473684,0.11267605633802817,0.1780821917808219,0.23076923076923078,0.6666666666666666,0.2661290322580645,0.5757575757575758,0.6129032258064516,0.10526315789473684,0.12903225806451613,0.5625,0.6428571428571429,0.4444444444444444,0.31451612903225806,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.2661290322580645,0.3333333333333333,,0.4444444444444444,0.23529411764705882,0.5833333333333334,0.3333333333333333,0.5564516129032258,0.4619268292682927,0.4975428571428572,0.4636260000000001,0.18791946308724833,0.24778761061946902,0.03571428571428571,0.5306122448979592,10.16022727272727,26.39722222222222,0.43463497453310695,2.0,3.0,1.0,2.0,9.0,1.0,5.0,11.0,1.0,6.0,27.0,6.0,1.0,9.0,16.0,9.0,7.0,1.0,2.0,6.0,2.0,11.0,1.0,22.0,1.0,1.0,1.0,9.0,22.0,0.8181818181818182,0.3055555555555556,0.25,0.3157894736842105,0.3142857142857143,0.125,0.015384615384615385,0.024193548387096774,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.2727272727272727,0.7777777777777778,0.25,1.0,0.0392156862745098,0.5,0.29411764705882354,0.28125,,,,,,,,,,,,,,,,,,True,,
1899,1610612738,James Posey,James Posey,1899,BOS,34391.0,573,10,1043,1046,410,441,123,2089,15.0,22.0,4.0,4.0,5.0,9.0,,2.0,2.0,7.0,58.0,6.0,22.0,17.0,31,88.0,35,174,1110,4.0,6.0,11.0,5.0,28.0,6.0,13,39.0,13,70,24.0,10.0,2.0,57.0,3.0,24.0,28.0,5.0,8.0,11.0,60.0,7.0,4.0,21.0,45.0,15.0,81,12.0,93,26.0,16.0,8.0,4.0,6.0,,14.0,,6.0,33,61,1.0,2.0,44,1.0,8.0,40,,14.0,7.0,5.0,,8.0,4.0,,1.0,,70,410,0.7058823529411765,0.75,0.5483870967741935,0.6666666666666666,0.46153846153846156,0.5840336134453782,0.6764705882352942,0.5480769230769231,0.6258992805755396,0.7,0.5932203389830508,0.7394957983193278,0.0967741935483871,0.09090909090909091,12.846347607052897,0.5714285714285714,0.3,0.14376996805111822,0.012698412698412698,0.1640625,0.05,0.14965986394557823,0.024175824175824177,0.009615384615384616,,0.02158273381294964,0.125,0.13793103448275862,0.12941176470588237,0.15602836879432624,0.1509433962264151,0.22727272727272727,0.5,0.18487394957983194,0.6818181818181818,0.75,0.7333333333333333,0.01680672268907563,,,,0.058823529411764705,0.2857142857142857,0.3333333333333333,0.5,0.48739495798319327,0.23529411764705882,1.0,0.35294117647058826,0.17307692307692307,0.5555555555555556,0.4230769230769231,0.9243697478991597,0.5268555555555555,0.48569583333333327,0.5219820000000002,0.10526315789473684,0.3111111111111111,0.16091954022988506,0.40229885057471265,5.300000000000001,25.247727272727275,0.3930968360498562,15.0,30.0,8.0,17.0,20.0,3.0,7.0,35.0,5.0,15.0,105.0,,1.0,20.0,4.0,3.0,1.0,,10.0,2.0,1.0,4.0,,6.0,1.0,1.0,2.0,11.0,6.0,1.0,0.3977272727272727,0.45454545454545453,0.38461538461538464,0.40229885057471265,,,0.25210084033613445,0.5,0.5,1.0,0.3448275862068966,0.3448275862068966,1.0,0.5,1.0,0.3269230769230769,0.47058823529411764,0.3181818181818182,0.3508771929824561,2.0,5.0,1.0,0.14285714285714285,0.03571428571428571,0.027777777777777776,0.75,0.29411764705882354,0.4,1.0,,,,,,,,True,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,14077.0,235,-36,445,447,218,242,49,892,15.0,27.0,1.0,4.0,4.0,9.0,11.0,22.0,8.0,19.0,12.0,,9.0,34.0,68,12.0,24,92,487,4.0,9.0,,2.0,10.0,15.0,31,9.0,18,48,34.0,34.0,,10.0,6.0,30.0,47.0,10.0,7.0,13.0,111.0,1.0,6.0,7.0,11.0,,18,7.0,25,14.0,4.0,8.0,6.0,9.0,,17.0,1.0,5.0,8,23,,3.0,22,1.0,2.0,32,,7.0,1.0,,1.0,1.0,,,,,48,218,0.5,0.5,0.5,0.4444444444444444,0.4838709677419355,0.425,0.4444444444444444,0.375,0.4791666666666667,0.5,0.46153846153846156,0.15,0.08823529411764706,0.18518518518518517,22.645290581162325,0.47058823529411764,,0.09322033898305085,0.048,0.1346153846153846,0.017857142857142856,0.10588235294117647,0.03867403314917127,0.021739130434782608,0.04,0.07407407407407407,,0.11904761904761904,0.1111111111111111,0.061224489795918366,0.16666666666666666,,,0.3375,0.5555555555555556,0.6818181818181818,0.4666666666666667,0.275,0.5,0.5,0.45454545454545453,0.2375,0.42105263157894735,0.4444444444444444,0.625,0.15,0.4444444444444444,0.25,,0.225,0.4444444444444444,0.225,0.4875,0.4496269230769232,0.48616249999999994,0.39417368421052634,0.08045977011494253,0.09333333333333334,0.10869565217391304,0.5217391304347826,8.561764705882352,29.283333333333335,0.4898876404494382,,,,,,,,,,,,,2.0,,17.0,9.0,8.0,3.0,10.0,3.0,1.0,2.0,,9.0,,,,9.0,8.0,,,,,,,0.10344827586206896,,,,,,,,,,,,,,,,,0.05263157894736842,,0.022727272727272728,1.0,,,,2.0,1.0,0.16666666666666666,0.16666666666666666,,,,True,,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,12268.0,204,8,357,358,105,113,52,715,25.0,42.0,9.0,15.0,5.0,13.0,2.0,10.0,1.0,2.0,,,,28.0,54,,34,90,385,10.0,16.0,,16.0,36.0,5.0,16,,7,17,38.0,18.0,10.0,,8.0,3.0,4.0,1.0,1.0,1.0,9.0,5.0,19.0,6.0,13.0,6.0,25,24.0,49,,,4.0,,8.0,2.0,12.0,2.0,2.0,12,30,2.0,2.0,43,4.0,5.0,53,3.0,27.0,2.0,1.0,,2.0,2.0,,2.0,2.0,17,105,0.6785714285714286,0.8260869565217391,0.5185185185185185,0.625,0.3125,0.5185185185185185,0.625,0.3125,0.569620253164557,0.72,0.40476190476190477,,0.14814814814814814,0.11904761904761904,21.513002364066192,0.3333333333333333,0.42857142857142855,0.10483870967741936,0.1484375,0.16666666666666666,0.125,0.11875,0.14285714285714285,0.23809523809523808,0.12903225806451613,0.09090909090909091,0.2,0.1,0.08571428571428572,0.11864406779661017,0.16129032258064516,0.2,1.0,0.7777777777777778,0.5952380952380952,0.6756756756756757,0.68,0.18518518518518517,0.2,0.2857142857142857,0.5,0.037037037037037035,0.5,0.5,1.0,,0.9375,0.6,,0.8125,0.38461538461538464,,0.7777777777777778,0.5598166666666667,0.6211166666666667,0.537025,0.34615384615384615,0.34615384615384615,0.4,0.18888888888888888,2.7537037037037035,,0.29411764705882354,,,,,,,,,,,,,,,1.0,1.0,,4.0,,,1.0,4.0,,1.0,,,1.0,5.0,1.0,,,,,,0.3,0.2222222222222222,,,,,,,,,,,,,,,,,,,0.1,0.4444444444444444,,,,,,,,,,,True,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,6279.0,105,-44,190,199,72,98,21,389,7.0,12.0,1.0,3.0,1.0,5.0,4.0,6.0,1.0,5.0,1.0,,,12.0,23,1.0,9,33,236,1.0,4.0,,1.0,3.0,4.0,10,,6,14,16.0,8.0,2.0,1.0,4.0,5.0,7.0,3.0,1.0,1.0,16.0,1.0,6.0,2.0,7.0,1.0,10,8.0,18,4.0,2.0,4.0,3.0,4.0,1.0,8.0,,2.0,10,18,1.0,2.0,11,3.0,,14,,5.0,2.0,1.0,,2.0,2.0,,,1.0,14,72,0.6666666666666666,0.7272727272727273,0.5217391304347826,0.25,0.4,0.5,0.25,0.4,0.532258064516129,0.3,0.5,0.041666666666666664,0.17391304347826086,0.3333333333333333,18.39622641509434,0.5,0.08333333333333333,0.1346153846153846,0.10909090909090909,0.10526315789473684,0.03333333333333333,0.1267605633802817,0.08235294117647059,0.11764705882352941,0.2,0.07142857142857142,0.16666666666666666,0.0625,0.26666666666666666,0.09523809523809523,0.125,,1.0,0.5,0.5833333333333334,0.875,0.5714285714285714,0.25,0.6666666666666666,0.6666666666666666,0.75,0.20833333333333334,0.2,0.2,1.0,0.041666666666666664,0.75,0.3333333333333333,,0.5,0.2,,0.5416666666666666,0.4623895833333333,0.489425,0.43465,0.1724137931034483,0.17857142857142858,0.09090909090909091,0.42424242424242425,6.056521739130435,25.4,0.37894736842105264,,,,,,,,,,,,,,,2.0,2.0,,,2.0,1.0,,1.0,,2.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.16666666666666666,,,,,,,,,,,,,True,,
2067,1610612738,Eddie House,Eddie House,2067,BOS,6862.0,114,19,230,216,107,112,21,446,,,,,,,1.0,2.0,5.0,14.0,13.0,1.0,6.0,6.0,16,24.0,5,38,236,,3.0,2.0,,,2.0,6,12.0,5,24,10.0,2.0,,12.0,,9.0,14.0,5.0,1.0,3.0,33.0,,1.0,4.0,6.0,1.0,11,1.0,12,3.0,2.0,3.0,2.0,1.0,,4.0,,3.0,2,8,,,5,,,6,,1.0,1.0,1.0,,1.0,,,,,24,107,0.8333333333333334,0.8333333333333334,0.375,,0.3333333333333333,0.4125,,0.5277777777777778,0.4418604651162791,,0.5714285714285714,0.6,,,18.359375,0.75,0.058823529411764705,0.10526315789473684,0.017543859649122806,0.13793103448275862,,0.11627906976744186,0.011235955056179775,,,0.04,,0.058823529411764705,0.05555555555555555,0.18181818181818182,0.14285714285714285,0.125,,,,,,0.05,0.5,0.5,,0.35,0.35714285714285715,0.35714285714285715,1.0,0.325,,,0.2,,,0.3333333333333333,0.6,0.4656705128205128,0.4478875,0.45423611111111106,0.024390243902439025,0.058823529411764705,,0.631578947368421,18.7,24.854166666666668,0.4652173913043478,4.0,11.0,3.0,6.0,3.0,,2.0,7.0,,5.0,21.0,,1.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,,1.0,,2.0,,,,4.0,2.0,1.0,0.2916666666666667,,0.4166666666666667,0.30434782608695654,,0.04,0.275,0.36363636363636365,0.36363636363636365,1.0,0.23076923076923078,0.23076923076923078,1.0,,,0.3333333333333333,0.5,0.3333333333333333,0.25,,1.0,,,,,,0.2,,,,,,,,,,True,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,7601.0,127,37,226,226,95,104,27,452,7.0,14.0,2.0,6.0,1.0,5.0,4.0,4.0,,,1.0,,,11.0,18,1.0,6,28,202,3.0,7.0,,2.0,8.0,2.0,6,,3,7,16.0,6.0,4.0,,4.0,3.0,3.0,2.0,,1.0,6.0,3.0,6.0,5.0,11.0,2.0,18,9.0,27,6.0,1.0,3.0,1.0,4.0,,7.0,1.0,3.0,7,18,4.0,3.0,7,1.0,,7,1.0,3.0,7.0,3.0,1.0,7.0,6.0,,,,7,95,0.7272727272727273,0.8888888888888888,0.6111111111111112,0.42857142857142855,0.3333333333333333,0.5789473684210527,0.42857142857142855,0.3333333333333333,0.6363636363636364,0.5,0.4375,0.05263157894736842,0.2222222222222222,0.2857142857142857,11.068702290076335,0.42857142857142855,0.18181818181818182,0.13414634146341464,0.08571428571428572,0.2,0.08571428571428572,0.14953271028037382,0.08571428571428572,0.08,0.1,0.08571428571428572,,0.08333333333333333,0.17391304347826086,0.14285714285714285,0.23809523809523808,,0.8571428571428571,0.7368421052631579,0.5,0.7,0.8571428571428571,0.21052631578947367,1.0,1.0,0.5,,,,,0.05263157894736842,0.8571428571428571,0.3333333333333333,,0.8333333333333334,0.2,,0.7894736842105263,0.5474333333333333,0.5573199999999999,0.48839999999999995,0.14285714285714285,0.15,0.2857142857142857,0.25,2.066666666666667,76.8,0.42035398230088494,,,,,,,,,,,,,1.0,,,,,,5.0,,,2.0,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.5,,,,,,,,,,,True,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,3130.0,52,5,100,108,60,68,11,208,7.0,10.0,1.0,1.0,4.0,5.0,1.0,2.0,,1.0,,,,8.0,13,,1,17,100,1.0,2.0,,,2.0,5.0,6,,1,11,10.0,6.0,2.0,,,2.0,3.0,1.0,,1.0,7.0,,1.0,1.0,,,1,1.0,2,2.0,2.0,1.0,,,,1.0,,1.0,2,2,,,1,,,1,1.0,1.0,,,,,,,,,11,60,0.625,0.7142857142857143,0.6153846153846154,0.5,0.8333333333333334,0.6153846153846154,0.5,0.8333333333333334,0.6538461538461539,0.5,0.9166666666666666,,,,12.612612612612612,1.0,,,0.03333333333333333,0.058823529411764705,,0.019230769230769232,0.023809523809523808,,0.125,,,,,,0.07142857142857142,,,0.7692307692307693,0.7,0.7,0.5714285714285714,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,,,,,0.5,1.0,,0.8333333333333334,0.8,,0.7692307692307693,0.5779000000000001,0.50465,0.60585,0.07692307692307693,0.07692307692307693,0.11764705882352941,0.6470588235294118,2.923076923076923,,0.6,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,21536.0,359,48,656,658,267,283,73,1314,18.0,31.0,2.0,6.0,7.0,13.0,37.0,60.0,26.0,60.0,2.0,,,81.0,151,2.0,30,192,685,7.0,15.0,,5.0,19.0,28.0,57,,21,77,100.0,62.0,4.0,2.0,8.0,14.0,21.0,8.0,5.0,1.0,49.0,7.0,19.0,15.0,36.0,9.0,60,28.0,88,12.0,9.0,7.0,4.0,14.0,4.0,21.0,3.0,6.0,11,36,4.0,8.0,32,4.0,,38,,12.0,12.0,9.0,1.0,12.0,7.0,,,1.0,77,267,0.6172839506172839,0.6329113924050633,0.5364238410596026,0.4666666666666667,0.49122807017543857,0.5294117647058824,0.4666666666666667,0.49122807017543857,0.5581395348837209,0.5277777777777778,0.5422535211267606,0.013071895424836602,0.052980132450331126,0.12903225806451613,25.871313672922252,0.3333333333333333,0.2903225806451613,0.18652849740932642,0.1,0.17045454545454544,0.07954545454545454,0.18149466192170818,0.09352517985611511,0.09523809523809523,0.1320754716981132,0.08108108108108109,0.17391304347826086,0.15789473684210525,0.22448979591836735,0.1839080459770115,0.1506849315068493,0.26666666666666666,0.5833333333333334,0.20261437908496732,0.5806451612903226,0.6666666666666666,0.7222222222222222,0.39215686274509803,0.6166666666666667,0.6491228070175439,0.3783783783783784,0.39215686274509803,0.43333333333333335,0.4406779661016949,0.8846153846153846,0.013071895424836602,0.4,0.3333333333333333,,0.22807017543859648,0.5384615384615384,,0.21568627450980393,0.4303183006535949,0.45294615384615394,0.43582456140350884,0.07272727272727272,0.0736196319018405,0.09895833333333333,0.4010416666666667,11.572847682119205,25.2,0.4070121951219512,,,,,,,,,,,,,,,7.0,4.0,3.0,2.0,3.0,,1.0,3.0,,7.0,,,2.0,6.0,7.0,,,,,,0.05,0.031746031746031744,,,,,,,,,,,,,,,,2.0,0.016666666666666666,0.1111111111111111,0.046153846153846156,,,,,,,,,,,,True,,
