EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallSteals,LostBallTurnovers,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,OffAtRimReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PtsUnassisted2s,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGM,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,LongMidRangePctBlocked,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveAttempts,on,Defensive 3 Seconds Violations
703,1610612759,Kurt Thomas,Kurt Thomas,703,SAS,10443.0,174.0,-1.0,321.0,321,78.0,84,37.0,642,6.0,11.0,2.0,3.0,3.0,7.0,11.0,30.0,20.0,48.0,4.0,44.0,316,4.0,8.0,,8.0,5.0,9.0,4.0,14.0,36.0,4.0,3.0,2.0,5.0,1.0,1.0,2.0,,12.0,9.0,9.0,1.0,4.0,25.0,7.0,36.0,19.0,55.0,2.0,1.0,4.0,,2.0,7.0,11.0,1.0,1.0,15.0,33.0,2.0,7.0,15.0,2.0,5.0,6.0,2.0,3.0,1.0,6.0,3.0,2.0,6.0,3.0,,14.0,78.0,2.0,1.0,0.9,1.0,0.4166666666666667,0.5,0.5555555555555556,0.4166666666666667,0.5,0.5555555555555556,0.44,0.5,0.7,0.08333333333333333,0.09090909090909091,0.14285714285714285,16.62125340599455,0.36363636363636365,0.4666666666666667,0.25,0.20161290322580644,0.07377049180327869,0.17391304347826086,0.21951219512195122,0.19727891156462585,0.11042944785276074,0.14814814814814814,0.03571428571428571,0.17857142857142858,0.3076923076923077,0.22857142857142856,0.19444444444444445,0.18867924528301888,0.13333333333333333,0.25,0.5,0.22916666666666666,0.5454545454545454,0.6,0.6666666666666666,0.14583333333333334,0.42857142857142855,0.5,1.0,0.625,0.36666666666666664,0.39285714285714285,1.0,0.3333333333333333,0.6666666666666666,0.22916666666666666,0.43302083333333324,0.5011599999999999,0.4285333333333333,0.061224489795918366,0.061224489795918366,0.18181818181818182,0.3181818181818182,12.364583333333334,0.24299065420560748,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,2.0,4.0,,4.0,,,,,0.06666666666666667,,0.5,0.5,,,,,True,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,4.0,,-2.0,,1,,1,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,6396.0,107.0,-16.0,191.0,205,41.0,52,11.0,396,6.0,10.0,1.0,1.0,1.0,4.0,,,7.0,14.0,3.0,17.0,209,,2.0,,,1.0,1.0,3.0,5.0,14.0,2.0,2.0,3.0,5.0,3.0,,2.0,,13.0,1.0,2.0,,1.0,13.0,2.0,16.0,3.0,19.0,4.0,3.0,2.0,,2.0,2.0,4.0,,,3.0,12.0,2.0,1.0,8.0,2.0,3.0,4.0,,,2.0,3.0,3.0,,3.0,1.0,1.0,5.0,41.0,2.0,2.0,1.0,1.0,0.5,,1.0,0.5,,1.0,0.53125,,0.8333333333333334,0.14285714285714285,0.1,0.25,9.900990099009901,0.5,0.2222222222222222,,0.16455696202531644,0.03076923076923077,0.043478260869565216,0.07142857142857142,0.13725490196078433,0.0379746835443038,0.041666666666666664,,0.09090909090909091,,0.17857142857142858,0.15384615384615385,0.16,0.047619047619047616,,0.3333333333333333,0.7142857142857143,0.6,0.6666666666666666,1.0,0.2857142857142857,0.25,0.3333333333333333,1.0,,,,,1.0,1.0,0.7142857142857143,0.5269642857142857,0.58115,0.6555,,,,0.29411764705882354,2.6,0.21465968586387435,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,0.2,1.0,,,,,,False,
109,1610612759,Robert Horry,Robert Horry,109,SAS,2993.0,50.0,17.0,85.0,84,28.0,22,10.0,169,,,,,,1.0,1.0,6.0,1.0,7.0,3.0,11.0,77,,,1.0,1.0,1.0,1.0,,8.0,,,1.0,1.0,2.0,,1.0,1.0,,5.0,1.0,2.0,,5.0,3.0,1.0,9.0,3.0,12.0,,,,,,,,,,2.0,8.0,2.0,,3.0,,1.0,4.0,,2.0,,1.0,1.0,,1.0,1.0,,8.0,28.0,2.0,,,,0.14285714285714285,,1.0,0.2857142857142857,,0.6666666666666666,0.34375,0.5,0.6666666666666666,,,,16.494845360824744,,0.3333333333333333,,0.0967741935483871,0.06060606060606061,0.45454545454545453,0.07142857142857142,0.19047619047619047,0.06382978723404255,0.14285714285714285,0.058823529411764705,0.09090909090909091,,0.125,,0.1111111111111111,0.42857142857142855,0.5,1.0,,,,,0.07142857142857142,,,,0.42857142857142855,0.16666666666666666,0.16666666666666666,,,,0.5,0.4258678571428572,,0.458425,0.125,0.2222222222222222,0.09090909090909091,0.7272727272727273,17.142857142857142,0.32941176470588235,2.0,,,2.0,5.0,,,5.0,2.0,7.0,,,5.0,3.0,3.0,5.0,2.0,,,,,0.5,0.2857142857142857,,0.2857142857142857,0.5,,0.14285714285714285,0.35714285714285715,0.4,0.4,0.5,,,,,0.8333333333333334,0.4,24.014285714285712,,,,2.0,2.0,,,,,0.4,,,,,,,,,,2.0,,,,,,,,,,,,0.4,,False,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,10514.0,175.0,6.0,305.0,317,35.0,70,32.0,622,,,,,,4.0,3.0,8.0,3.0,12.0,4.0,28.0,334,,1.0,,3.0,,4.0,2.0,5.0,6.0,2.0,7.0,4.0,11.0,2.0,2.0,1.0,6.0,26.0,,,,1.0,7.0,1.0,9.0,,9.0,3.0,3.0,1.0,1.0,,3.0,4.0,1.0,1.0,1.0,19.0,1.0,1.0,6.0,1.0,2.0,6.0,,1.0,2.0,2.0,,,2.0,,,5.0,35.0,3.0,1.0,1.0,1.0,0.25,,,0.5217391304347826,0.75,0.25,0.5384615384615384,0.75,0.35714285714285715,0.16666666666666666,,,8.849557522123893,0.25,0.08333333333333333,,0.050359712230215826,,0.03225806451612903,,0.047058823529411764,,,,,,,0.09302325581395349,0.0625,0.04,,,,,,,0.17391304347826086,,,,0.34782608695652173,0.375,0.5,1.0,,,0.4782608695652174,0.4692282608695652,0.4692,0.42874166666666663,0.041666666666666664,0.07692307692307693,0.10714285714285714,0.17857142857142858,14.950000000000003,0.11475409836065574,9.0,1.0,2.0,,2.0,,,,6.0,11.0,1.0,1.0,2.0,18.0,,2.0,,,,1.0,,1.0,0.5454545454545454,1.0,0.5454545454545454,0.4782608695652174,,0.391304347826087,0.08695652173913043,,,,0.5,,,0.3333333333333333,,,23.58181818181818,6.0,1.0,1.0,1.0,,,,,2.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,,,,,,,1.0,,,0.25,,,,,,,,False,1.0
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,6559.0,109.0,-11.0,196.0,200,52.0,78,20.0,396,5.0,7.0,1.0,1.0,,3.0,,1.0,5.0,11.0,3.0,40.0,198,,,,,1.0,3.0,3.0,11.0,10.0,3.0,6.0,4.0,10.0,1.0,3.0,4.0,1.0,24.0,1.0,3.0,,8.0,13.0,1.0,22.0,4.0,26.0,7.0,4.0,3.0,,2.0,2.0,5.0,3.0,1.0,1.0,9.0,,1.0,3.0,,,4.0,,1.0,1.0,2.0,2.0,,2.0,1.0,,11.0,52.0,2.0,1.0,1.0,1.0,0.45454545454545453,,0.3333333333333333,0.6379310344827587,,0.5714285714285714,0.6451612903225806,,0.6111111111111112,0.2727272727272727,0.2857142857142857,0.3333333333333333,16.666666666666664,0.6,0.14285714285714285,,0.1780821917808219,0.041666666666666664,0.2857142857142857,0.03333333333333333,0.2079207920792079,0.0392156862745098,,0.06451612903225806,0.04,,0.1724137931034483,0.11764705882352941,0.2222222222222222,0.3333333333333333,0.14285714285714285,0.5,0.2413793103448276,0.7142857142857143,1.0,1.0,0.10344827586206896,,,,0.034482758620689655,,,,0.14285714285714285,1.0,0.8620689655172413,0.5224948275862068,,0.45165714285714287,0.03333333333333333,0.08333333333333333,,0.275,4.581818181818182,0.2653061224489796,8.0,1.0,,3.0,10.0,,,4.0,9.0,18.0,,1.0,4.0,27.0,,10.0,3.0,1.0,3.0,1.0,,1.0,0.5,,0.5,0.6206896551724138,0.05263157894736842,0.27586206896551724,0.3448275862068966,0.3,0.3,1.0,1.0,,,,0.5714285714285714,0.3,24.15555555555555,6.0,,,2.0,,,,,,0.5,0.75,0.75,1.0,,,,,,,2.0,,,,1.0,,,,,,,,0.5,,False,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,12647.0,211.0,-6.0,373.0,383,52.0,79,37.0,756,22.0,38.0,4.0,4.0,12.0,30.0,22.0,46.0,56.0,114.0,29.0,144.0,409,2.0,8.0,2.0,6.0,9.0,16.0,8.0,26.0,28.0,9.0,37.0,8.0,45.0,4.0,4.0,16.0,17.0,98.0,1.0,2.0,1.0,4.0,14.0,,18.0,4.0,22.0,3.0,1.0,9.0,1.0,5.0,6.0,15.0,,2.0,6.0,10.0,,1.0,32.0,,2.0,38.0,4.0,19.0,2.0,,,,,,,26.0,52.0,1.0,2.0,0.25,0.2545454545454545,0.49122807017543857,0.25,0.5625,0.47520661157024796,0.25,0.5294117647058824,0.5217391304347826,0.3333333333333333,0.5909090909090909,0.07894736842105263,0.15789473684210525,0.1,37.13592233009709,0.6,,0.16666666666666666,0.09032258064516129,0.013605442176870748,0.0975609756097561,0.029411764705882353,0.09183673469387756,0.016574585635359115,,0.017857142857142856,0.038461538461538464,,0.05555555555555555,0.08695652173913043,0.12727272727272726,0.1,0.09090909090909091,,0.3140495867768595,0.5789473684210527,0.6875,0.36363636363636365,0.24793388429752067,0.4,0.4444444444444444,0.08333333333333333,0.38016528925619836,0.4782608695652174,0.4782608695652174,0.22727272727272727,0.23529411764705882,1.0,0.371900826446281,0.4663987603305785,0.47206666666666663,0.42861764705882355,0.13970588235294118,0.14728682170542637,0.041666666666666664,0.18055555555555555,9.836842105263159,0.13941018766756033,3.0,,1.0,1.0,4.0,,,,1.0,7.0,,,1.0,3.0,,4.0,1.0,4.0,2.0,4.0,,1.0,0.14285714285714285,,0.14285714285714285,0.05785123966942149,0.02702702702702703,0.024793388429752067,0.03305785123966942,0.25,0.25,1.0,,,,0.058823529411764705,,0.25,24.385714285714283,,,,,84.0,,,,,,,,,,,,,1.0,3.0,,2.0,2.0,,4.0,,,0.03773584905660377,0.375,0.3333333333333333,,,,,False,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,3390.0,56.0,-21.0,102.0,103,34.0,47,11.0,205,2.0,7.0,,1.0,1.0,1.0,1.0,7.0,4.0,15.0,,8.0,102,1.0,4.0,,2.0,,4.0,,,2.0,,4.0,1.0,5.0,1.0,,1.0,2.0,11.0,1.0,1.0,,,4.0,,4.0,2.0,6.0,1.0,,1.0,1.0,1.0,5.0,6.0,,3.0,1.0,8.0,1.0,2.0,5.0,,,,,,,,,,,,,,34.0,2.0,,0.25,0.25,0.26666666666666666,0.25,,0.26666666666666666,0.25,,0.26666666666666666,0.25,,,,,18.42105263157895,0.16666666666666666,,,0.10810810810810811,0.029411764705882353,,0.05263157894736842,0.07692307692307693,0.03773584905660377,,0.043478260869565216,0.06666666666666667,,0.09090909090909091,0.1111111111111111,0.11764705882352941,,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,0.5,0.06666666666666667,1.0,1.0,,0.4666666666666667,0.14285714285714285,0.14285714285714285,,0.25,,0.4666666666666667,0.4628333333333334,0.495675,0.4189,,,0.25,,9.34,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,0.5,0.5,1.0,,,,False,
699,1610612759,Brent Barry,Brent Barry,699,SAS,6434.0,107.0,-19.0,197.0,196,51.0,65,20.0,393,3.0,3.0,,,1.0,4.0,1.0,1.0,5.0,8.0,5.0,45.0,206,,,,3.0,,1.0,4.0,10.0,10.0,1.0,3.0,3.0,6.0,1.0,2.0,2.0,,15.0,1.0,,,2.0,7.0,,9.0,1.0,10.0,2.0,2.0,6.0,1.0,4.0,1.0,7.0,,3.0,,5.0,,,3.0,,,7.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,10.0,51.0,2.0,1.0,1.0,1.0,0.625,,,0.6896551724137931,0.75,0.42857142857142855,0.6935483870967742,0.75,0.5,0.125,,0.25,16.894977168949772,0.8571428571428571,,,0.10606060606060606,,0.07407407407407407,0.03225806451612903,0.0967741935483871,0.009523809523809525,,,0.04,,0.14285714285714285,,0.12121212121212122,0.047619047619047616,0.16666666666666666,,0.10344827586206896,1.0,1.0,1.0,0.13793103448275862,0.25,0.3333333333333333,1.0,0.034482758620689655,1.0,1.0,1.0,,,0.8275862068965517,0.513794827586207,0.7323,0.46625,0.034482758620689655,0.125,0.06666666666666667,0.2222222222222222,5.487500000000001,0.25888324873096447,4.0,1.0,1.0,6.0,17.0,,1.0,5.0,10.0,21.0,1.0,2.0,6.0,27.0,3.0,17.0,6.0,1.0,,2.0,1.0,0.9,0.47619047619047616,0.5,0.47619047619047616,0.7241379310344828,,0.13793103448275862,0.5862068965517241,0.35294117647058826,0.35294117647058826,1.0,0.5,0.5,,0.14285714285714285,0.7142857142857143,0.35294117647058826,25.076190476190472,4.0,1.0,1.0,2.0,,,,,,0.3333333333333333,1.0,1.0,0.75,1.0,,1.0,,,,1.0,,,,,3.0,,,,,,,0.2,,False,
757,1610612759,Damon Stoudamire,Damon Stoudamire,757,SAS,2126.0,35.0,-22.0,65.0,62,28.0,28,8.0,127,1.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,4.0,11.0,2.0,13.0,69,1.0,2.0,,5.0,3.0,4.0,,9.0,4.0,2.0,2.0,,2.0,,,,1.0,4.0,,2.0,,,5.0,,5.0,2.0,7.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,4.0,,1.0,3.0,,1.0,,,,,,,,9.0,28.0,,,0.5,0.5,0.36363636363636365,0.5,0.75,0.36666666666666664,0.8333333333333334,0.9,0.40625,0.8333333333333334,0.9,0.18181818181818182,0.5,0.5,22.972972972972972,,,,0.25,0.1,,,0.16666666666666666,0.05714285714285714,0.25,,,,0.16666666666666666,0.25,0.3,,,,0.13333333333333333,0.5,1.0,1.0,0.13333333333333333,0.5,1.0,,0.4666666666666667,0.2857142857142857,0.2857142857142857,0.5,0.2,1.0,0.4,0.46096666666666664,0.38580000000000003,0.50215,0.0625,0.08333333333333333,0.38461538461538464,0.6923076923076923,13.272727272727273,0.4307692307692308,,,,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,,4.0,1.0,1.0,,,,1.0,0.25,1.0,0.25,0.26666666666666666,0.3333333333333333,,0.26666666666666666,0.25,0.25,1.0,,0.3333333333333333,1.0,,0.2,0.25,25.825,,,,1.0,4.0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,False,
714,1610612759,Michael Finley,Michael Finley,714,SAS,10885.0,181.0,-32.0,327.0,331,41.0,60,31.0,658,2.0,4.0,1.0,1.0,4.0,6.0,13.0,27.0,19.0,37.0,3.0,62.0,357,1.0,1.0,1.0,3.0,2.0,2.0,,7.0,30.0,1.0,4.0,2.0,6.0,,2.0,1.0,3.0,14.0,,1.0,,1.0,14.0,,15.0,1.0,16.0,2.0,1.0,2.0,,,2.0,4.0,,,6.0,16.0,,1.0,4.0,,1.0,3.0,,,,,,,,,,7.0,41.0,1.0,,0.7894736842105263,0.7894736842105263,0.5135135135135135,1.0,1.0,0.5,1.0,0.5833333333333334,0.5,1.0,0.5833333333333334,0.02702702702702703,,,17.54874651810585,0.5,,,0.1,0.007692307692307693,0.029411764705882353,,0.08620689655172414,0.006211180124223602,0.023255813953488372,,,,0.10204081632653061,0.13043478260869565,0.06666666666666667,0.041666666666666664,,,0.06779661016949153,0.5,0.5,1.0,0.1016949152542373,0.6666666666666666,0.6666666666666666,0.5,0.4576271186440678,0.48148148148148145,0.5,0.8461538461538461,0.16666666666666666,1.0,0.4406779661016949,0.46405423728813566,0.4032,0.4799833333333334,,,0.04838709677419355,0.11290322580645161,14.802702702702701,0.12538226299694188,6.0,,2.0,4.0,16.0,,,2.0,7.0,22.0,,,4.0,18.0,3.0,16.0,4.0,,1.0,2.0,,0.8571428571428571,0.3181818181818182,,0.3181818181818182,0.3728813559322034,,0.1016949152542373,0.2711864406779661,0.25,0.25,0.75,,,,0.3333333333333333,0.3333333333333333,0.25,24.400000000000002,3.0,,1.0,1.0,8.0,,,,,0.25,0.5,0.5,1.0,,,0.5,,,,,,,1.0,,3.0,0.037037037037037035,,,,,,,,False,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,12027.0,200.0,,354.0,360,44.0,65,35.0,714,17.0,29.0,1.0,3.0,9.0,32.0,8.0,19.0,34.0,80.0,19.0,87.0,388,8.0,12.0,5.0,21.0,3.0,7.0,2.0,8.0,40.0,10.0,13.0,6.0,19.0,3.0,3.0,7.0,4.0,44.0,3.0,12.0,,7.0,35.0,9.0,51.0,15.0,66.0,3.0,2.0,6.0,1.0,4.0,5.0,11.0,,,5.0,9.0,1.0,2.0,20.0,1.0,,27.0,3.0,13.0,2.0,11.0,8.0,,11.0,5.0,,8.0,44.0,,1.0,0.5882352941176471,0.7142857142857143,0.425,0.6666666666666666,0.42857142857142855,0.41975308641975306,0.6666666666666666,0.375,0.46774193548387094,0.7,0.4444444444444444,0.125,0.20689655172413793,0.125,26.666666666666668,0.5454545454545454,0.6428571428571429,,0.23178807947019867,0.08823529411764706,0.2,0.09375,0.22580645161290322,0.08928571428571429,0.08,0.03773584905660377,0.08333333333333333,0.125,0.2830188679245283,0.2391304347826087,0.17307692307692307,0.19230769230769232,0.2222222222222222,0.45454545454545453,0.35802469135802467,0.5862068965517241,0.7391304347826086,0.5882352941176471,0.3950617283950617,0.28125,0.32142857142857145,0.2222222222222222,0.2345679012345679,0.42105263157894735,0.42105263157894735,1.0,0.375,0.3333333333333333,0.37037037037037035,0.45912875,0.5072,0.4853857142857142,0.14285714285714285,0.14444444444444443,0.2413793103448276,0.09195402298850575,7.8512499999999985,0.12429378531073447,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,2.0,1.0,2.0,,,,,,0.012345679012345678,0.18181818181818182,,0.012345679012345678,,,,,,,,0.125,,45.6,,,,,28.0,,,,3.0,,,,,,,,,6.0,7.0,,12.0,4.0,2.0,,,,0.1111111111111111,0.5833333333333334,0.8571428571428571,0.16666666666666666,,,1.0,False,
703,1610612759,Kurt Thomas,Kurt Thomas,703,SAS,5651.0,94.0,-25.0,165.0,164,19.0,44,23.0,329,3.0,4.0,1.0,1.0,4.0,5.0,5.0,13.0,12.0,22.0,1.0,25.0,186,5.0,7.0,1.0,11.0,1.0,1.0,,2.0,16.0,,1.0,,1.0,,,,1.0,2.0,,7.0,,7.0,12.0,3.0,22.0,7.0,29.0,,,,,,2.0,2.0,,,8.0,13.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,,,,,,2.0,19.0,,,0.6666666666666666,0.8888888888888888,0.5454545454545454,0.7142857142857143,1.0,0.5454545454545454,0.7142857142857143,1.0,0.5681818181818182,0.7857142857142857,1.0,,,,12.565445026178011,,0.42857142857142855,,0.1935483870967742,0.0958904109589041,0.4117647058823529,,0.24050632911392406,0.07777777777777778,0.047619047619047616,0.12195121951219512,,,0.058823529411764705,0.21052631578947367,0.2692307692307692,0.45454545454545453,0.3333333333333333,,0.18181818181818182,0.75,0.75,,0.22727272727272727,0.8,0.8,0.75,0.5909090909090909,0.38461538461538464,0.38461538461538464,1.0,1.0,1.0,0.18181818181818182,0.43103636363636366,0.47340000000000004,0.5717,0.045454545454545456,0.045454545454545456,0.44,0.08,13.177272727272726,0.11515151515151516,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,3.0,3.0,,6.0,,,1.0,,,,0.42857142857142855,1.0,,,,,False,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,533.0,9.0,-1.0,15.0,15,5.0,10,2.0,30,,,,,1.0,1.0,1.0,2.0,2.0,3.0,,4.0,15,,,,,,,,,2.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,0.5,0.5,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,17.64705882352941,,,,0.2857142857142857,,,,0.2,,,,,,,,0.5,,,,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.5,0.5,1.0,,,,0.34793333333333337,,,,,,,14.200000000000001,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
