EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGM,HeaveAttempts,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,on,StepOutOfBoundsTurnovers
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,2411.0,40,6.0,65,70,9.0,8.0,4.0,135,3.0,4.0,1.0,1.0,4.0,5.0,8.0,69,6.0,2.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,9.0,0.75,0.75,0.8,0.8,0.8,0.2,0.25,11.428571428571429,0.3333333333333333,0.16,0.1111111111111111,0.14705882352941177,0.16666666666666666,0.2,0.2,1.0,0.8,0.75,1.0,1.0,0.2,1.0,1.0,0.8,0.54732,1.7600000000000002,0.13846153846153847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,14055.0,234,38.0,425,425,151.0,127.0,58.0,850,18.0,25.0,7.0,15.0,32.0,55.0,120.0,457,22.0,42.0,4.0,6.0,20.0,30.0,47.0,8.0,4.0,2.0,12.0,,8.0,3.0,12.0,3.0,1.0,1.0,,2.0,1.0,,,151.0,0.34375,0.39285714285714285,0.5818181818181818,0.5595238095238095,0.6185567010309279,0.07272727272727272,0.16,22.15447154471545,0.6666666666666666,0.125,0.08823529411764706,0.11403508771929824,0.12121212121212122,0.11494252873563218,0.13333333333333333,0.5,0.2976190476190476,0.72,0.8571428571428571,0.2222222222222222,0.17857142857142858,0.4666666666666667,0.4666666666666667,0.6428571428571429,0.4943696428571429,7.374545454545455,0.3552941176470588,5.0,5.0,2.0,7.0,15.0,4.0,9.0,1.0,2.0,2.0,3.0,6.0,20.0,5.0,10.0,29.0,26.0,6.0,9.0,1.0,2.0,2.0,17.0,4.0,11.0,2.0,8.0,16.0,30.0,27.0,3.0,8.0,20.0,6.0,12.0,7.0,19.0,4.0,3.0,4.0,6.0,2.0,45.0,8.0,7.0,2.0,4.0,17.0,1.0,7.0,5.0,2.0,2.0,6.0,1.0,1.0,22.0,1.0,2.0,29.0,2.0,1.0,9.0,6.0,1.0,1.0,30.0,1.0,6.0,0.9,0.3448275862068966,0.5,0.25,0.3448275862068966,0.6666666666666666,0.36363636363636365,0.6818181818181818,0.3684210526315789,0.7083333333333334,0.5555555555555556,0.34523809523809523,0.4444444444444444,0.08333333333333333,0.058823529411764705,0.11267605633802817,0.07894736842105263,0.05454545454545454,0.027777777777777776,0.10714285714285714,0.11627906976744186,0.10714285714285714,0.15,0.07547169811320754,0.02631578947368421,0.42857142857142855,0.17857142857142858,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.10714285714285714,0.4444444444444444,0.4444444444444444,1.0,0.23809523809523808,0.3,0.3,0.8333333333333334,0.45454545454545453,1.0,0.18181818181818182,0.5,1.0,0.10526315789473684,0.15789473684210525,0.6666666666666666,0.2631578947368421,0.3,0.49218333333333336,0.43968421052631584,0.0989010989010989,0.14516129032258066,0.14166666666666666,0.25,24.66896551724138,,,,,,,,,,,,,,,,,,,True,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,7028.0,117,3.0,206,212,56.0,56.0,26.0,418,3.0,8.0,1.0,7.0,9.0,25.0,56.0,210,,18.0,1.0,2.0,4.0,6.0,8.0,4.0,,1.0,4.0,,,5.0,15.0,,,,,1.0,,,,56.0,,,0.36,0.5,0.5392156862745098,0.04,0.125,23.504273504273506,1.0,0.05,0.05714285714285714,0.05217391304347826,0.1,0.022727272727272728,0.08333333333333333,,0.17777777777777778,0.375,0.42857142857142855,,0.15555555555555556,0.14285714285714285,0.14285714285714285,0.6222222222222222,0.4609162790697674,10.048,0.27184466019417475,,,3.0,5.0,10.0,2.0,3.0,,,,,7.0,17.0,4.0,9.0,20.0,11.0,,1.0,,1.0,,,3.0,6.0,1.0,4.0,4.0,13.0,24.0,3.0,,16.0,7.0,2.0,3.0,5.0,1.0,2.0,2.0,,,13.0,1.0,,1.0,,2.0,,4.0,2.0,2.0,,3.0,,,14.0,2.0,2.0,13.0,,1.0,4.0,2.0,1.0,1.0,13.0,2.0,2.0,0.8888888888888888,0.45,,0.25,0.47368421052631576,,0.5,,0.45,,0.5416666666666666,0.4444444444444444,,0.08333333333333333,,0.02564102564102564,0.010752688172043012,,,,0.034482758620689655,,0.0625,0.043478260869565216,,,0.2222222222222222,0.5,0.5,,0.06666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.37777777777777777,0.4117647058823529,0.4117647058823529,0.8571428571428571,,,,,,0.3,,,0.4,0.4375,0.498625,0.44272500000000004,0.08163265306122448,0.13793103448275862,,0.23214285714285715,27.465000000000003,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,,,,,,,,,,,,True,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,13124.0,219,7.0,391,399,130.0,108.0,54.0,790,22.0,41.0,6.0,15.0,35.0,69.0,108.0,436,8.0,62.0,2.0,5.0,20.0,28.0,37.0,12.0,11.0,7.0,23.0,2.0,9.0,8.0,23.0,2.0,1.0,1.0,,1.0,1.0,,,130.0,0.11428571428571428,0.125,0.5072463768115942,0.4606741573033708,0.5192307692307693,0.028985507246376812,0.04878048780487805,28.097345132743367,0.5217391304347826,0.12903225806451613,0.08620689655172414,0.11737089201877934,0.13513513513513514,0.14634146341463414,0.13333333333333333,1.0,0.4606741573033708,0.5365853658536586,0.5641025641025641,0.045454545454545456,0.16853932584269662,0.4,0.4,0.6853932584269663,0.4894876404494382,5.989855072463768,0.33248081841432225,3.0,8.0,15.0,7.0,13.0,,1.0,,,,,4.0,19.0,5.0,4.0,20.0,26.0,4.0,12.0,,1.0,,8.0,18.0,25.0,2.0,5.0,15.0,57.0,6.0,6.0,6.0,19.0,4.0,12.0,16.0,28.0,7.0,9.0,7.0,2.0,3.0,72.0,1.0,7.0,1.0,3.0,9.0,2.0,3.0,3.0,,4.0,5.0,,4.0,24.0,,,32.0,2.0,,11.0,6.0,,,57.0,2.0,5.0,0.5,0.2,,0.4,0.2,0.3333333333333333,0.72,0.3076923076923077,0.7,0.3076923076923077,0.7307692307692307,0.2247191011235955,0.2727272727272727,0.04,0.07291666666666667,0.013513513513513514,0.047058823529411764,0.10416666666666667,0.06896551724137931,,,0.034482758620689655,0.08333333333333333,0.06976744186046512,0.041666666666666664,0.16666666666666666,0.14606741573033707,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.011235955056179775,,,,0.21348314606741572,0.21052631578947367,0.21052631578947367,0.5,0.6153846153846154,0.375,,,,0.5,,,0.16666666666666666,0.21052631578947367,0.5095,0.4888916666666666,0.11224489795918367,0.14102564102564102,0.07407407407407407,0.5277777777777778,25.035,11.0,1.0,2.0,,0.07692307692307693,0.7333333333333333,0.4,1.0,,,,,,,,,,,True,
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,17558.0,293,14.0,528,533,185.0,144.0,69.0,1061,7.0,12.0,1.0,5.0,10.0,23.0,73.0,574,6.0,14.0,3.0,9.0,29.0,38.0,42.0,3.0,4.0,,7.0,,3.0,12.0,26.0,,,,,,,,,185.0,0.3,0.3,0.43478260869565216,0.47794117647058826,0.5069444444444444,0.13043478260869565,0.16666666666666666,13.01482701812191,0.42857142857142855,0.13875598086124402,0.11842105263157894,0.13333333333333333,0.10869565217391304,0.16666666666666666,0.10526315789473684,,0.17647058823529413,0.5833333333333334,0.7,0.14285714285714285,0.07352941176470588,0.2,0.2,0.8382352941176471,0.538372794117647,7.208695652173913,0.3503787878787879,,1.0,3.0,2.0,6.0,9.0,29.0,1.0,5.0,,4.0,6.0,16.0,5.0,15.0,45.0,8.0,,2.0,2.0,6.0,2.0,8.0,2.0,5.0,1.0,9.0,3.0,10.0,45.0,,,16.0,6.0,9.0,2.0,11.0,,2.0,5.0,2.0,2.0,24.0,,4.0,,,4.0,,4.0,2.0,2.0,1.0,3.0,2.0,,12.0,2.0,2.0,11.0,3.0,,6.0,1.0,,,10.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,,0.4,0.375,0.25,0.4,0.3125,0.6617647058823529,,,0.028368794326241134,,0.017094017094017096,0.04411764705882353,,0.030303030303030304,,,0.10204081632653061,0.12280701754385964,,,0.08823529411764706,0.3333333333333333,0.4,1.0,0.4264705882352941,0.3103448275862069,0.3103448275862069,1.0,0.23529411764705882,0.375,0.375,1.0,0.125,,0.625,0.2,1.0,0.21428571428571427,0.2857142857142857,,0.35714285714285715,0.375,0.5030749999999999,0.5339392857142857,0.08450704225352113,0.23076923076923078,0.1095890410958904,0.136986301369863,24.044444444444444,1.0,1.0,1.0,,0.125,0.3333333333333333,0.2,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,True,
2230,1610612753,Maurice Evans,Maurice Evans,2230,ORL,6669.0,111,-6.0,201,204,76.0,46.0,21.0,405,3.0,8.0,1.0,2.0,5.0,12.0,26.0,215,6.0,4.0,3.0,2.0,7.0,9.0,12.0,2.0,1.0,1.0,3.0,,2.0,5.0,8.0,,,,,,,,,76.0,0.6,0.6,0.4166666666666667,0.5208333333333334,0.52,0.25,0.25,12.389380530973453,0.6666666666666666,0.07526881720430108,0.10526315789473684,0.08035714285714286,0.047619047619047616,0.11320754716981132,,,0.3333333333333333,0.375,0.5,0.6666666666666666,0.08333333333333333,0.5,1.0,0.8333333333333334,0.5303083333333333,4.541666666666667,0.3781094527363184,,1.0,5.0,1.0,2.0,4.0,10.0,,1.0,3.0,5.0,1.0,2.0,1.0,5.0,12.0,1.0,,2.0,,1.0,,,2.0,7.0,4.0,6.0,,16.0,15.0,,,2.0,1.0,1.0,,1.0,,,,1.0,,2.0,2.0,1.0,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,2.0,,,1.0,,,,16.0,1.0,,1.0,0.4166666666666667,,0.6666666666666666,0.4166666666666667,,0.2857142857142857,,0.6153846153846154,,0.6153846153846154,0.5,,,0.01818181818181818,0.06451612903225806,0.03488372093023256,0.04,,,0.05555555555555555,0.07692307692307693,,0.16666666666666666,0.1,1.0,0.08333333333333333,0.5,0.5,,0.4166666666666667,0.4,0.4,1.0,0.08333333333333333,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,,,0.38461538461538464,0.38461538461538464,0.6,0.07692307692307693,0.5,0.5334,0.52175,0.04,0.07692307692307693,,0.6153846153846154,24.299999999999997,1.0,,1.0,,,0.2,1.0,,,,,,0.5,,,,,,True,
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,1311.0,22,-6.0,38,40,12.0,5.0,4.0,78,,1.0,,,1.0,2.0,4.0,40,2.0,,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,2.0,,,,,,,,,12.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.5,1.0,11.363636363636363,0.5,0.16666666666666666,,0.125,,0.25,,,0.5,,,,,,,0.5,0.43555,9.25,0.3157894736842105,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,3.0,,3.0,,,2.0,1.0,,6.0,,,,,,,,,,,,,,2.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,0.4919,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,10255.0,171,6.0,316,313,130.0,90.0,43.0,629,11.0,20.0,3.0,6.0,24.0,43.0,85.0,357,4.0,44.0,4.0,5.0,11.0,16.0,18.0,5.0,3.0,3.0,8.0,,4.0,10.0,25.0,,1.0,,,1.0,1.0,,,130.0,0.08333333333333333,0.08333333333333333,0.5581395348837209,0.532258064516129,0.5743243243243243,0.09302325581395349,0.2,22.465753424657535,0.625,0.0873015873015873,0.11904761904761904,0.09523809523809523,0.043478260869565216,0.09859154929577464,,1.0,0.3225806451612903,0.55,0.6875,0.18181818181818182,0.0967741935483871,0.5,0.5,0.6290322580645161,0.5034129032258066,9.155813953488373,0.41139240506329117,1.0,2.0,11.0,10.0,17.0,2.0,7.0,,,,2.0,4.0,12.0,5.0,6.0,19.0,19.0,2.0,4.0,,1.0,,4.0,12.0,21.0,2.0,7.0,11.0,41.0,12.0,6.0,,12.0,4.0,10.0,10.0,20.0,6.0,4.0,6.0,1.0,3.0,50.0,1.0,1.0,,,2.0,,,,,1.0,2.0,,2.0,16.0,,2.0,26.0,1.0,,7.0,5.0,,,41.0,6.0,5.0,0.6666666666666666,0.3157894736842105,,0.2857142857142857,0.3157894736842105,0.5,0.5714285714285714,0.4,0.5357142857142857,0.4,0.5857142857142857,0.3064516129032258,,,0.011904761904761904,0.018518518518518517,0.014492753623188406,0.023809523809523808,,,0.037037037037037035,,0.09375,0.1388888888888889,,,0.27419354838709675,0.5882352941176471,0.5882352941176471,,0.11290322580645161,0.2857142857142857,0.2857142857142857,1.0,0.1935483870967742,0.3333333333333333,0.3333333333333333,0.5,0.4,0.5,,,,0.39285714285714285,0.07142857142857142,,0.17857142857142858,0.3333333333333333,0.455125,0.5034142857142857,0.11594202898550725,0.14285714285714285,0.047058823529411764,0.4823529411764706,24.257894736842104,7.0,1.0,2.0,,0.2,0.6363636363636364,0.4,,,,,,,1.0,1.0,1.0,1.0,0.05,True,
1502,1610612753,Adonal Foyle,Adonal Foyle,1502,ORL,542.0,9,-20.0,15,18,1.0,3.0,1.0,33,,1.0,1.0,1.0,1.0,2.0,2.0,30,,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,0.5,0.5,0.5,,,25.0,0.5,0.3333333333333333,0.5,0.4,1.0,,,,0.5,,,,0.5,1.0,1.0,0.5,0.4438,3.7,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,232.0,4,,7,6,,,1.0,13,,,,,,,,7,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,0.5,0.3333333333333333,,,,,,,,,,,,1.0,0.4821,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,True,
