EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,PtsAssisted3s,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,BlockedShortMidRange,Assisted3sPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2M,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,PtsPutbacks,Fg2aBlocked,SelfOReb,LostBallTurnovers,Technical Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,SelfORebPct,Arc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,Travels,SecondChanceTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffFTReboundPct,HeaveAttempts,on,BlockedLongMidRange,3SecondViolations,OffCorner3ReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,2025.0,34.0,-7.0,63.0,65.0,26.0,27.0,5.0,128,2.0,2.0,1.0,1.0,3.0,3.0,1.0,7.0,61.0,1.0,1.0,6.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,3.0,2.0,2.0,1.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0,0.875,0.5,7.575757575757575,1.0,0.13043478260869565,0.08333333333333333,0.10344827586206896,0.038461538461538464,0.1,0.1111111111111111,0.2,0.1111111111111111,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.47876666666666673,0.14285714285714285,4.633333333333334,0.4126984126984127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,2258.0,38.0,5.0,66.0,66.0,25.0,18.0,7.0,132,,,,1.0,1.0,8.0,1.0,6.0,52.0,,5.0,,2.0,1.0,3.0,,1.0,7.0,,6.0,10.0,2.0,12.0,1.0,1.0,,,,1.0,5.0,2.0,3.0,2.0,2.0,,5.0,25.0,,,,0.125,0.16666666666666666,0.1875,0.4166666666666667,21.62162162162162,,0.25,,0.2727272727272727,0.05405405405405406,,0.375,0.25,0.16666666666666666,,,,,0.06666666666666667,,,,0.4666666666666667,0.4429166666666667,0.8333333333333334,17.6875,0.3787878787878788,1.0,7.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.14285714285714285,0.25,0.14285714285714285,0.5,0.4166666666666667,0.25,0.4666666666666667,1.0,0.08695652173913043,0.3333333333333333,0.16666666666666666,0.06666666666666667,0.42857142857142855,1.0,0.4666666666666667,0.14285714285714285,0.14285714285714285,0.2,0.26666666666666666,0.25,0.25,0.16666666666666666,0.5,0.3333333333333333,0.25,0.4275,0.48340000000000005,0.0625,0.1111111111111111,0.16666666666666666,24.014285714285712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,1218.0,20.0,-10.0,33.0,40.0,8.0,15.0,4.0,73,,,,,,3.0,,3.0,43.0,,,,,2.0,2.0,1.0,,6.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,8.0,,,,,0.375,0.375,,13.88888888888889,,0.07692307692307693,,0.05263157894736842,,,,0.3333333333333333,,,,,,,,,,0.25,0.401575,,18.53333333333333,0.24242424242424243,,3.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,1.0,,,,0.25,,,,,,,,0.75,,,0.25,,,,,,,,,0.4052,,,,24.4,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,5460.0,91.0,-27.0,164.0,170.0,48.0,64.0,17.0,334,3.0,9.0,1.0,2.0,6.0,21.0,,12.0,173.0,,,4.0,6.0,2.0,8.0,2.0,3.0,18.0,1.0,7.0,7.0,2.0,9.0,2.0,1.0,2.0,2.0,7.0,1.0,17.0,1.0,6.0,1.0,,,,48.0,,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.2727272727272727,,16.022099447513813,0.2857142857142857,0.1206896551724138,0.03571428571428571,0.08641975308641975,0.025,0.045454545454545456,0.05555555555555555,0.07692307692307693,0.18518518518518517,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.5,0.5,,0.45454545454545453,0.46662272727272724,,10.047619047619047,0.2926829268292683,2.0,10.0,1.0,1.0,,,,,,1.0,5.0,,2.0,,5.0,,1.0,8.0,,,,,2.0,1.0,,,,,,,,6.0,,,,,,0.2,0.045454545454545456,,0.019230769230769232,,,0.03125,,,0.45454545454545453,0.2,0.2,0.045454545454545456,,,,0.16666666666666666,,,,0.495675,0.43615000000000004,,,0.16666666666666666,23.9,,,5.0,1.0,3.0,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.2,0.2,0.5,0.4,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,2070.0,34.0,-6.0,62.0,67.0,14.0,17.0,6.0,129,2.0,5.0,4.0,4.0,6.0,12.0,5.0,32.0,71.0,2.0,4.0,2.0,3.0,1.0,4.0,,2.0,9.0,1.0,2.0,5.0,2.0,7.0,1.0,,1.0,,4.0,1.0,1.0,,4.0,,5.0,,4.0,14.0,,0.16666666666666666,0.2,0.5,0.6428571428571429,0.6739130434782609,0.6666666666666666,40.298507462686565,0.25,0.09523809523809523,0.1111111111111111,0.1724137931034483,0.07407407407407407,0.14285714285714285,,0.25,0.1,0.23809523809523808,0.4,0.5,0.5,0.19047619047619047,1.0,1.0,,0.6666666666666666,0.5101071428571429,0.125,6.9333333333333345,0.22580645161290322,,3.0,1.0,,4.0,8.0,,1.0,5.0,9.0,1.0,,2.0,1.0,1.0,,1.0,10.0,6.0,8.0,4.0,1.0,,1.0,3.0,,2.0,,,,,,0.5555555555555556,,0.5555555555555556,1.0,0.5,1.0,0.42857142857142855,,0.05555555555555555,0.375,,0.1111111111111111,0.3333333333333333,,0.14285714285714285,,,0.047619047619047616,0.38095238095238093,0.5,0.5,,0.5,,0.5,0.4347,0.534275,0.08695652173913043,0.14285714285714285,0.0625,24.822222222222223,1.0,9.0,3.0,,1.0,,0.6,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.2,0.4,0.125,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,3192.0,53.0,-16.0,102.0,98.0,33.0,42.0,10.0,200,1.0,1.0,,2.0,2.0,4.0,4.0,23.0,93.0,4.0,10.0,4.0,,1.0,1.0,,,3.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,6.0,4.0,7.0,1.0,5.0,,3.0,,6.0,2.0,10.0,33.0,1.0,1.0,1.0,0.5,0.59375,0.5833333333333334,0.5,21.238938053097346,0.8571428571428571,0.08571428571428572,0.05,0.0851063829787234,0.019230769230769232,0.0625,0.18181818181818182,,0.0625,0.0625,1.0,1.0,1.0,0.125,,,,0.8125,0.47966562499999993,0.43478260869565216,8.025,0.3235294117647059,1.0,1.0,2.0,1.0,3.0,10.0,1.0,5.0,5.0,12.0,,,3.0,,1.0,2.0,6.0,,3.0,10.0,3.0,1.0,,,1.0,,,,,,,1.0,0.4166666666666667,0.3333333333333333,0.4166666666666667,,0.42857142857142855,1.5,0.75,,,0.08333333333333333,,,,,0.0625,1.0,1.0,0.125,0.625,0.3,0.3,0.14285714285714285,0.7142857142857143,0.2,0.3,,0.46625,,,0.13043478260869565,25.46666666666667,2.0,12.0,1.0,,2.0,,0.8,1.0,1.0,0.5,,,,,,,1.0,,,,1.5,1.0,,,,,,,1.0,,2.0,3.0,0.25,,0.5,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,3088.0,51.0,-28.0,93.0,96.0,21.0,38.0,10.0,189,1.0,1.0,,2.0,2.0,5.0,1.0,11.0,106.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,10.0,,2.0,6.0,2.0,8.0,5.0,3.0,2.0,1.0,4.0,,2.0,,1.0,,2.0,1.0,1.0,21.0,1.0,0.5,0.5,0.4,0.45454545454545453,0.4583333333333333,0.25,15.533980582524272,0.5,0.06896551724137931,,0.09302325581395349,0.0425531914893617,,0.2222222222222222,,,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,,,,0.6363636363636364,0.47017272727272724,0.09090909090909091,11.48,0.22580645161290322,1.0,2.0,3.0,,,3.0,,1.0,2.0,6.0,,,,,,,1.0,2.0,,3.0,,1.0,,2.0,2.0,2.0,,1.0,1.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.5454545454545454,0.5,0.0625,0.14285714285714285,0.16666666666666666,0.05555555555555555,0.2,,0.18181818181818182,0.5,0.5,0.2727272727272727,0.2727272727272727,,,,1.0,,,,0.3933,,,,24.116666666666664,2.0,6.0,2.0,,1.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,
757,1610612759,Damon Stoudamire,Damon Stoudamire,757,SAS,2116.0,35.0,-22.0,64.0,62.0,27.0,28.0,8.0,126,1.0,2.0,1.0,2.0,4.0,11.0,2.0,13.0,69.0,,9.0,4.0,2.0,,2.0,,,4.0,,5.0,5.0,2.0,7.0,1.0,1.0,,,1.0,,,,4.0,1.0,3.0,,9.0,27.0,,0.5,0.5,0.36363636363636365,0.36666666666666664,0.40625,0.9,23.28767123287671,,0.25,,0.16666666666666666,0.05714285714285714,,0.16666666666666666,0.25,0.3,0.13333333333333333,0.5,1.0,1.0,0.13333333333333333,0.5,1.0,,0.4,0.46096666666666664,0.6923076923076923,13.272727272727273,0.421875,2.0,7.0,,,1.0,4.0,1.0,1.0,1.0,4.0,2.0,,5.0,3.0,4.0,1.0,1.0,4.0,,4.0,1.0,,1.0,2.0,,,1.0,,,,,,0.25,1.0,0.25,0.75,0.9,0.8333333333333334,0.26666666666666666,,0.1,,0.3333333333333333,,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,,0.26666666666666666,0.25,0.25,,0.2,1.0,0.25,0.38580000000000003,0.50215,0.0625,0.08333333333333333,0.38461538461538464,25.825,,3.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,0.5,0.8333333333333334,0.5,,,,0.2,1.0,,2.0,,,1.0,0.18181818181818182,0.5,,,1.0,1.0,,,,1.0,1.0,,1.0,0.5,,,,,,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,,,,,,True,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,1316.0,22.0,-1.0,37.0,43.0,10.0,11.0,5.0,80,2.0,3.0,2.0,4.0,4.0,7.0,3.0,11.0,42.0,,2.0,2.0,,2.0,2.0,1.0,,6.0,,4.0,5.0,2.0,7.0,,,,,,1.0,2.0,,5.0,,5.0,,2.0,10.0,,0.25,0.25,0.5714285714285714,0.5714285714285714,0.6111111111111112,0.3333333333333333,21.951219512195124,,0.25,,0.22727272727272727,0.06666666666666667,,0.2,0.3333333333333333,0.25,0.42857142857142855,0.6666666666666666,1.0,0.5,0.5714285714285714,0.5,0.5,,0.42857142857142855,0.4303142857142857,0.18181818181818182,5.228571428571429,0.2702702702702703,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,,,6.0,,,,1.0,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.25,,,0.09090909090909091,0.16666666666666666,0.25,,,1.0,,,,,,,,,,,,0.2581,0.3978333333333333,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,0.14285714285714285,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,,True,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,43.0,1.0,-3.0,,5.0,,5.0,,5,,,,,,,,,3.0,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
