EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,on,3SecondViolations
2788,1610612747,DJ Mbenga,DJ Mbenga,2788,LAL,162.0,3,,6,7,,1,,13,1.0,,,,,1.0,1.0,2.0,9,,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,,16.666666666666668,,0.5,,,0.5,,,,,,1.0,,,,,,,1.0,0.6021,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,8551.0,143,-34.0,257,260,55.0,62,30.0,517,8.0,2.0,6.0,5.0,12.0,12.0,26.0,34.0,263,1.0,3.0,2.0,8.0,20.0,4.0,3.0,,3.0,,2.0,6.0,3.0,4.0,12.0,,16.0,5.0,21.0,14.0,30.0,15.0,10.0,15.0,6.0,55.0,0.8333333333333334,0.9090909090909091,0.46153846153846156,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.5,0.3333333333333333,14.776632302405497,,0.1,0.03488372093023256,0.13793103448275862,0.10738255033557047,0.041666666666666664,0.043478260869565216,0.03508771929824561,0.16666666666666666,0.4,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.4166666666666667,0.4166666666666667,0.8,0.25,0.3076923076923077,0.446273076923077,0.40215,0.391225,0.058823529411764705,10.292307692307691,0.2140077821011673,7.0,1.0,1.0,1.0,,,,,,,,,,,10.0,,,2.0,,,,4.0,,2.0,,,,,,1.0,2.0,,2.0,1.0,1.0,4.0,,2.0,5.0,,2.0,1.0,9.0,2.0,,5.0,4.0,17.0,3.0,1.0,17.0,1.0,9.0,,4.0,,,4.0,,,,,,,0.25,0.25,0.25,,,,,0.4444444444444444,0.058823529411764705,,0.045454545454545456,0.038461538461538464,0.125,0.1891891891891892,0.11538461538461539,,,0.875,0.875,0.8571428571428571,,,,,,,,,0.3333333333333333,1.0,,,0.5,,,,,0.2647058823529412,0.2647058823529412,0.11764705882352941,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,12450.0,208,-70.0,389,388,131.0,135,47.0,777,28.0,9.0,12.0,2.0,10.0,23.0,50.0,61.0,437,5.0,8.0,10.0,15.0,28.0,18.0,13.0,5.0,18.0,5.0,9.0,41.0,7.0,9.0,28.0,2.0,39.0,11.0,50.0,11.0,25.0,3.0,2.0,3.0,2.0,131.0,0.6086956521739131,0.6666666666666666,0.46,0.625,0.46226415094339623,0.625,0.4765625,0.625,19.134396355353076,0.2,0.208955223880597,0.05737704918032787,0.225,0.21264367816091953,0.0625,0.0625,0.2698412698412698,0.23333333333333334,0.6666666666666666,0.5283018867924528,0.22641509433962265,0.18867924528301888,0.2,0.2,1.0,0.6,0.5849056603773585,0.4921622641509434,0.5121666666666667,0.4974933333333334,0.16393442622950818,5.722,0.33676092544987146,17.0,4.0,6.0,6.0,4.0,1.0,,1.0,2.0,,,,1.0,3.0,12.0,,,8.0,,,2.0,18.0,3.0,4.0,2.0,1.0,3.0,,1.0,3.0,4.0,1.0,3.0,1.0,2.0,5.0,3.0,3.0,15.0,,2.0,2.0,20.0,1.0,4.0,3.0,8.0,24.0,,2.0,24.0,2.0,13.0,,1.0,,3.0,18.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.5294117647058824,0.05660377358490566,0.06,0.07142857142857142,0.08333333333333333,0.25,0.07407407407407407,0.058823529411764705,0.05357142857142857,0.07317073170731707,0.07692307692307693,0.17073170731707318,0.13333333333333333,0.2,0.038461538461538464,0.6071428571428571,0.6538461538461539,0.5294117647058824,0.3333333333333333,0.36363636363636365,0.75,0.018867924528301886,0.03773584905660377,0.5,0.5,1.0,0.75,0.6666666666666666,0.5,,0.6666666666666666,,,,0.5,0.203125,0.21311475409836064,0.29508196721311475,25.366666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,2.0
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,20479.0,341,-84.0,637,643,197.0,213,68.0,1280,43.0,9.0,7.0,5.0,21.0,27.0,71.0,110.0,710,3.0,10.0,6.0,15.0,22.0,32.0,14.0,13.0,27.0,6.0,4.0,67.0,5.0,4.0,20.0,1.0,25.0,7.0,32.0,12.0,25.0,3.0,2.0,3.0,2.0,197.0,0.4074074074074074,0.4074074074074074,0.38028169014084506,0.3,0.44036697247706424,0.25,0.47413793103448276,0.25,18.32167832167832,0.058823529411764705,0.08928571428571429,0.02403846153846154,0.056338028169014086,0.08135593220338982,0.023728813559322035,0.04477611940298507,0.13541666666666666,0.07272727272727272,0.6666666666666666,0.3944954128440367,0.06422018348623854,0.1926605504587156,0.23809523809523808,0.25,0.6,0.34615384615384615,0.7431192660550459,0.5054322429906543,0.5081888888888889,0.47539375000000006,0.05454545454545454,7.0366197183098596,0.3092621664050236,20.0,2.0,6.0,5.0,2.0,6.0,2.0,12.0,32.0,2.0,3.0,9.0,14.0,38.0,14.0,2.0,,7.0,4.0,11.0,10.0,36.0,33.0,,30.0,12.0,9.0,7.0,2.0,8.0,2.0,2.0,6.0,5.0,1.0,8.0,1.0,6.0,7.0,1.0,2.0,1.0,15.0,,3.0,,1.0,17.0,,2.0,16.0,2.0,5.0,4.0,,,,36.0,1.0,4.0,0.7857142857142857,0.3684210526315789,0.36363636363636365,0.3888888888888889,0.4666666666666667,0.5,0.5625,0.3486238532110092,0.1267605633802817,0.18604651162790697,,0.5333333333333333,0.022988505747126436,,0.020833333333333332,0.015384615384615385,0.045454545454545456,0.08108108108108109,0.018518518518518517,,0.03636363636363636,0.46511627906976744,0.5714285714285714,0.35,0.2857142857142857,0.2857142857142857,0.5,0.05504587155963303,0.29357798165137616,0.375,0.375,0.8333333333333334,0.5,0.3333333333333333,,0.16666666666666666,0.5555555555555556,0.07692307692307693,0.34615384615384615,0.3333333333333333,0.4,0.044642857142857144,0.06756756756756757,0.32727272727272727,26.95,2.0,,,1.0,,,9.0,2.0,,,1.0,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,0.5,,,,,,,,,0.047619047619047616,,False,
2209,1610612747,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAL,4122.0,69,8.0,131,127,57.0,59,14.0,258,4.0,1.0,,1.0,2.0,4.0,6.0,26.0,143,1.0,1.0,5.0,2.0,6.0,2.0,6.0,1.0,7.0,1.0,3.0,15.0,3.0,1.0,5.0,4.0,10.0,5.0,15.0,3.0,6.0,,,,,57.0,0.75,0.75,0.6666666666666666,1.0,0.6842105263157895,1.25,0.6842105263157895,1.25,16.778523489932887,0.6666666666666666,0.12195121951219512,0.09375,0.06666666666666667,0.10714285714285714,0.07547169811320754,0.07692307692307693,0.07142857142857142,0.09090909090909091,,0.21052631578947367,,0.10526315789473684,0.5,0.5,1.0,0.2,0.8947368421052632,0.5220578947368422,0.457725,0.5488,0.19230769230769232,6.949999999999999,0.4351145038167939,3.0,,,1.0,,7.0,2.0,2.0,6.0,,,1.0,6.0,13.0,,1.0,,1.0,2.0,3.0,,8.0,15.0,,6.0,2.0,,,1.0,2.0,1.0,,1.0,1.0,,3.0,,3.0,3.0,1.0,,,6.0,1.0,3.0,,,2.0,,2.0,,,,,,,,8.0,1.0,,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.46153846153846156,0.5,0.8,0.8,0.6842105263157895,,,,0.5,0.047619047619047616,0.2,0.07142857142857142,0.0625,,0.13333333333333333,0.16666666666666666,,,0.75,0.75,0.6666666666666666,,,,0.3684210526315789,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.4,0.2,,0.3333333333333333,,,0.3076923076923077,24.50769230769231,4.0,1.0,1.0,2.0,,1.0,3.0,,,1.0,,1.0,,,0.5714285714285714,0.5714285714285714,0.75,0.5,1.0,,,1.0,,,,,,,1.0,1.0,,,False,1.0
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,16595.0,277,-28.0,514,519,142.0,153,54.0,1033,8.0,2.0,,12.0,32.0,18.0,40.0,111.0,559,2.0,2.0,13.0,10.0,22.0,14.0,4.0,5.0,9.0,2.0,2.0,23.0,3.0,7.0,20.0,,27.0,7.0,34.0,10.0,35.0,1.0,,1.0,,142.0,0.6111111111111112,0.6111111111111112,0.45,1.0,0.5666666666666667,0.7222222222222222,0.5904255319148937,0.7222222222222222,18.92361111111111,,0.1092896174863388,0.018518518518518517,0.11864406779661017,0.1115702479338843,0.02586206896551724,0.02040816326530612,0.13157894736842105,0.15555555555555556,,0.08888888888888889,,0.35555555555555557,0.375,0.4,0.75,0.08333333333333333,0.6444444444444445,0.48544550561797756,0.49922000000000005,0.47753695652173905,0.11711711711711711,16.050000000000004,0.27626459143968873,6.0,,,2.0,,11.0,4.0,15.0,39.0,6.0,1.0,10.0,22.0,50.0,9.0,7.0,,5.0,5.0,14.0,5.0,30.0,54.0,,38.0,15.0,2.0,3.0,2.0,,3.0,1.0,7.0,2.0,5.0,8.0,1.0,5.0,7.0,1.0,3.0,2.0,15.0,,4.0,1.0,1.0,16.0,,7.0,10.0,1.0,2.0,3.0,,,,30.0,7.0,2.0,0.8181818181818182,0.44,0.35714285714285715,0.4489795918367347,0.5,0.5208333333333334,0.5555555555555556,0.5555555555555556,0.05,,,0.5333333333333333,0.04285714285714286,,0.025974025974025976,0.03773584905660377,0.058823529411764705,0.078125,0.11627906976744186,,0.022222222222222223,0.75,0.75,0.3333333333333333,,,,0.12222222222222222,0.43333333333333335,0.38461538461538464,0.38461538461538464,0.7333333333333333,,,,0.6666666666666666,1.0,0.16666666666666666,0.4166666666666667,0.1,0.39473684210526316,0.03296703296703297,0.04878048780487805,0.2702702702702703,25.735999999999994,7.0,1.0,1.0,4.0,2.0,3.0,12.0,1.0,,2.0,1.0,0.42857142857142855,,,0.6363636363636364,0.6363636363636364,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,1.0,,1.0,0.02,1.0,,,1.0,0.045454545454545456,0.0625,,False,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,13075.0,218,-56.0,409,411,147.0,165,42.0,820,28.0,9.0,20.0,19.0,44.0,45.0,92.0,138.0,472,4.0,5.0,10.0,25.0,34.0,56.0,23.0,5.0,28.0,3.0,20.0,61.0,,9.0,18.0,1.0,28.0,2.0,30.0,3.0,8.0,2.0,2.0,2.0,,147.0,0.37777777777777777,0.37777777777777777,0.4891304347826087,0.8,0.45121951219512196,0.5714285714285714,0.4927007299270073,0.6428571428571429,33.47921225382932,0.125,0.13138686131386862,,0.2,0.14835164835164835,0.010309278350515464,,0.14516129032258066,0.0967741935483871,,0.22764227642276422,0.16260162601626016,0.35772357723577236,0.4318181818181818,0.4318181818181818,0.3684210526315789,0.20454545454545456,0.4796747967479675,0.47085942622950816,0.41805,0.48258749999999995,0.07246376811594203,11.08804347826087,0.3594132029339853,16.0,2.0,2.0,4.0,10.0,2.0,1.0,7.0,29.0,1.0,5.0,18.0,7.0,31.0,27.0,2.0,2.0,13.0,5.0,19.0,14.0,55.0,15.0,,29.0,7.0,7.0,2.0,1.0,2.0,2.0,,3.0,2.0,1.0,9.0,1.0,6.0,7.0,1.0,3.0,,16.0,1.0,7.0,,3.0,30.0,,2.0,35.0,2.0,12.0,2.0,,1.0,,55.0,,2.0,0.7142857142857143,0.22580645161290322,0.2631578947368421,0.22580645161290322,0.52,0.4659090909090909,0.5294117647058824,0.25203252032520324,0.07608695652173914,0.21428571428571427,0.05,0.5625,0.029850746268656716,,,0.038461538461538464,,0.07317073170731707,0.17647058823529413,0.42857142857142855,,0.5714285714285714,0.7272727272727273,0.375,0.5,0.5263157894736842,0.4,0.016260162601626018,0.23577235772357724,0.2413793103448276,0.2413793103448276,0.7142857142857143,0.2857142857142857,1.0,,0.14285714285714285,0.4444444444444444,0.022727272727272728,0.4090909090909091,0.2777777777777778,0.2413793103448276,0.1037037037037037,0.11764705882352941,0.39855072463768115,25.635483870967743,,,1.0,,,,6.0,,,2.0,,,,,,,,0.14285714285714285,,,,,3.0,2.0,0.06060606060606061,,,,,,,,False,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,13188.0,220,-38.0,421,426,133.0,134,43.0,847,20.0,7.0,13.0,,11.0,17.0,44.0,63.0,462,4.0,9.0,11.0,12.0,14.0,20.0,16.0,8.0,24.0,6.0,8.0,56.0,4.0,7.0,20.0,1.0,28.0,8.0,36.0,16.0,35.0,3.0,,3.0,1.0,133.0,0.4117647058823529,0.4666666666666667,0.38636363636363635,0.4444444444444444,0.40625,0.4583333333333333,0.4375,0.4583333333333333,17.91044776119403,0.09090909090909091,0.13245033112582782,0.02857142857142857,0.16279069767441862,0.13917525773195877,0.041237113402061855,,0.15151515151515152,0.14285714285714285,0.3333333333333333,0.3125,0.203125,0.171875,,,,0.3684210526315789,0.625,0.5138023809523811,0.51013125,0.5392999999999999,0.1746031746031746,7.236363636363637,0.3159144893111639,13.0,2.0,2.0,3.0,4.0,11.0,6.0,2.0,9.0,,,1.0,6.0,20.0,11.0,3.0,,4.0,1.0,7.0,8.0,19.0,18.0,4.0,9.0,2.0,2.0,2.0,2.0,6.0,4.0,1.0,7.0,4.0,3.0,7.0,1.0,7.0,5.0,,,,12.0,,4.0,1.0,4.0,22.0,2.0,3.0,18.0,2.0,3.0,7.0,2.0,,,19.0,8.0,6.0,1.0,0.3,0.14285714285714285,0.3,0.3333333333333333,0.2894736842105263,0.38,0.3125,0.045454545454545456,0.1,,0.5833333333333334,0.07407407407407407,0.034482758620689655,0.045454545454545456,0.0975609756097561,,0.0851063829787234,0.15789473684210525,0.25,0.027777777777777776,0.65,0.7222222222222222,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.25,0.171875,0.140625,0.2222222222222222,0.25,1.0,0.16666666666666666,1.0,,,0.42857142857142855,0.3157894736842105,0.05263157894736842,,0.2222222222222222,0.046153846153846156,0.06666666666666667,0.30158730158730157,26.435000000000002,4.0,1.0,3.0,1.0,,1.0,,,1.0,,1.0,0.3333333333333333,0.05,0.1111111111111111,0.36363636363636365,0.36363636363636365,1.0,0.25,0.3333333333333333,1.0,,0.16666666666666666,,,,,,,,,,,False,
2772,1610612747,Trevor Ariza,Trevor Ariza,2772,LAL,1988.0,33,-20.0,63,64,25.0,24,8.0,127,4.0,2.0,,1.0,1.0,4.0,5.0,13.0,80,1.0,1.0,5.0,2.0,4.0,4.0,1.0,,1.0,,,2.0,2.0,2.0,3.0,1.0,6.0,3.0,9.0,2.0,6.0,1.0,1.0,1.0,1.0,25.0,0.5,0.6666666666666666,0.8,1.0,0.6875,1.25,0.65,1.25,15.068493150684931,0.5,0.23076923076923078,0.10526315789473684,0.2222222222222222,0.22727272727272727,0.06451612903225806,,0.6,0.125,1.0,0.5,,0.125,1.0,1.0,,0.5,0.875,0.57069375,0.557925,0.617725,0.38461538461538464,3.9599999999999995,0.3968253968253968,3.0,1.0,1.0,1.0,,2.0,2.0,,1.0,,,,1.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,6.0,3.0,2.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,2.0,1.0,,4.0,,1.0,1.0,,,,6.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.625,0.6,0.375,,,,1.0,,,0.25,,,,,1.0,,0.75,0.75,0.6666666666666666,,,,0.25,0.125,,,,0.5,1.0,,,0.5,0.5,,,,0.1111111111111111,0.16666666666666666,0.46153846153846156,24.566666666666666,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,0.5,0.5,1.0,0.5,1.0,1.0,,0.5,,,,,,,1.0,0.2,,,False,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,12428.0,207,-45.0,393,396,155.0,166,43.0,789,35.0,14.0,16.0,3.0,11.0,35.0,62.0,92.0,455,6.0,11.0,16.0,22.0,42.0,28.0,17.0,10.0,27.0,8.0,9.0,64.0,10.0,7.0,20.0,4.0,31.0,12.0,43.0,7.0,14.0,9.0,9.0,9.0,6.0,155.0,0.6,0.6774193548387096,0.5645161290322581,0.5454545454545454,0.5645161290322581,0.5454545454545454,0.6052631578947368,0.6153846153846154,20.27027027027027,0.2857142857142857,0.15384615384615385,0.07575757575757576,0.17073170731707318,0.15789473684210525,0.06349206349206349,0.0784313725490196,0.08,0.1724137931034483,0.6666666666666666,0.5645161290322581,0.25806451612903225,0.1774193548387097,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.6363636363636364,0.5645161290322581,0.49555806451612905,0.5843111111111112,0.49865,0.17391304347826086,4.858064516129032,0.3944020356234097,23.0,5.0,10.0,11.0,9.0,,,,,,,,,,22.0,,4.0,16.0,,,17.0,49.0,,8.0,,,9.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,8.0,,4.0,6.0,,4.0,1.0,14.0,2.0,5.0,1.0,2.0,30.0,3.0,1.0,30.0,2.0,11.0,5.0,,,,49.0,3.0,5.0,,,,,0.7272727272727273,0.7272727272727273,0.7424242424242424,,0.14516129032258066,0.17142857142857143,0.1875,0.5714285714285714,0.03508771929824561,0.038461538461538464,0.09090909090909091,0.023255813953488372,0.07142857142857142,0.1875,0.21875,0.16666666666666666,0.1111111111111111,0.6571428571428571,0.7931034482758621,0.6956521739130435,0.5625,0.6923076923076923,0.4444444444444444,,,,,,0.9090909090909091,0.5,0.2,,0.7857142857142857,,,,,0.15492957746478872,0.15492957746478872,0.532608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
2788,1610612747,DJ Mbenga,DJ Mbenga,2788,LAL,1642.0,27,4.0,52,54,9.0,5,5.0,106,2.0,,2.0,1.0,3.0,4.0,7.0,8.0,56,1.0,1.0,2.0,3.0,4.0,4.0,,,,,,,1.0,2.0,3.0,,5.0,3.0,8.0,4.0,8.0,1.0,1.0,1.0,1.0,9.0,0.5,0.6666666666666666,0.5714285714285714,1.0,0.5714285714285714,1.0,0.5714285714285714,1.0,14.035087719298247,,0.2727272727272727,0.08333333333333333,0.18181818181818182,0.22727272727272727,0.13333333333333333,,0.4,0.2,1.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,0.2857142857142857,0.4376428571428571,0.4967,0.3627666666666667,0.25,9.214285714285714,0.17307692307692307,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,2.0,,2.0,,,,,,,1.0,,2.0,2.0,,1.0,,,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,1.0,0.3333333333333333,0.25,,0.3333333333333333,,,0.5,,,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,1.0,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,False,
2036,1610612747,Chris Mihm,Chris Mihm,2036,LAL,166.0,3,-6.0,5,5,,2,1.0,10,,,1.0,,,,1.0,,10,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,1.0,,,,,,,0.3669,0.3669,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1956,1610612747,Ira Newble,Ira Newble,1956,LAL,69.0,1,-2.0,3,2,3.0,2,,5,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
201207,1610612747,Coby Karl,Coby Karl,201207,LAL,122.0,2,-4.0,6,5,6.0,5,,11,,,,,,,,,6,,,,,,,1.0,,1.0,,,2.0,,,,,,,,1.0,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
