EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,FG3APct,DefShortMidRangeReboundPct,Arc3Frequency,Avg3ptShotDistance,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,SecondChanceTurnovers,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyArc3FGA,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,FTDefRebounds,DefFTReboundPct,on,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,Steals,BadPassSteals,LostBallTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,DeadBallTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,OffCorner3ReboundPct,HeaveAttempts,Loose Ball Fouls,DefensiveGoaltends,ShortMidRangePctBlocked,Technical Free Throw Trips,LongMidRangePctBlocked,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted
1730,1610612756,Brian Skinner,Brian Skinner,1730,PHX,1286.0,21,-19.0,39,41,16.0,15,5.0,80,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,8.0,55,1.0,1.0,2.0,4.0,1.0,2.0,4.0,6.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,8.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,6.0,16.0,3.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,18.6046511627907,0.2,0.16666666666666666,0.2857142857142857,0.25,1.0,0.25,0.25,1.0,1.0,0.5,0.5,0.5,1.0,0.25,0.4041,0.2927,0.34099999999999997,0.2,0.2,0.5,0.75,10.55,0.41025641025641024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,1610612756,Gordan Giricek,Gordan Giricek,1921,PHX,879.0,15,-15.0,25,27,9.0,13,5.0,52,,1.0,1.0,,1.0,1.0,2.0,2.0,4.0,36,1.0,1.0,,2.0,,,2.0,2.0,,2.0,2.0,2.0,2.0,,,1.0,2.0,1.0,,,,,,,2.0,9.0,,,,0.5,1.0,,0.3333333333333333,1.0,,0.5,1.0,1.0,13.793103448275863,0.2,0.16666666666666666,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,0.41019999999999995,,,0.25,0.3333333333333333,0.5,0.5,11.75,0.36,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,658.0,11,-10.0,21,21,7.0,2,1.0,42,,,,,,,,,,30,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,7.0,,,,,,,,,,,,,4.761904761904762,0.14285714285714285,0.25,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,1140.0,19,-12.0,33,35,10.0,14,5.0,68,1.0,3.0,4.0,,3.0,4.0,8.0,,8.0,45,,,,,2.0,2.0,,4.0,,8.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,4.0,10.0,,,,0.5,,1.0,0.5,,1.0,0.4444444444444444,,1.0,27.027027027027028,0.15384615384615385,0.25,0.16666666666666666,,,0.125,0.5,0.75,0.75,0.375,,,,0.125,0.3993875,,0.43989999999999996,0.1111111111111111,0.1111111111111111,,0.5,10.1125,0.30303030303030304,,,,,0.25,,,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,1088.0,18,-18.0,34,35,16.0,15,5.0,69,1.0,,2.0,,1.0,,4.0,2.0,5.0,46,,,,,,2.0,,,,,,,2.0,,2.0,1.0,2.0,1.0,,,,,,,,16.0,,,,,,,0.21428571428571427,,,0.3125,,,21.05263157894737,,,,,,0.14285714285714285,0.2857142857142857,,,0.14285714285714285,,,,0.5714285714285714,0.50005,,0.5140333333333333,0.125,0.2,,,9.55,0.47058823529411764,2.0,3.0,2.0,0.42857142857142855,,0.2857142857142857,25.03333333333333,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,1.0,0.125,0.1,0.5,0.3333333333333333,0.2,0.14285714285714285,0.5,0.5,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,395.0,7,-10.0,13,14,8.0,3,,27,,1.0,1.0,2.0,3.0,3.0,4.0,,6.0,23,,,,,1.0,2.0,,2.0,,6.0,,,,,,,,,,,,,,,2.0,8.0,,,,0.75,,0.5,0.6,,0.3333333333333333,0.6,,0.3333333333333333,38.46153846153846,,,,,,,0.2,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,,0.2,0.36879,,0.37148333333333333,,,,0.3333333333333333,15.125,0.6153846153846154,1.0,1.0,1.0,0.2,,0.2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201199,1610612756,DJ Strawberry,DJ Strawberry,201199,PHX,182.0,3,-9.0,6,7,,3,,13,1.0,,,,2.0,,3.0,,,9,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,0.3333333333333333,0.5020333333333333,,,,,,,13.200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,657.0,11,4.0,18,19,8.0,9,4.0,37,2.0,,,,2.0,2.0,4.0,1.0,5.0,22,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,3.0,,,2.0,3.0,2.0,,,,,,,2.0,8.0,,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.5,1.0,27.272727272727273,0.25,0.2,,,,0.5,,,,0.5,,,,0.5,0.476775,,0.704,0.4,0.4,0.6,0.4,8.5,0.4444444444444444,,,,,0.6666666666666666,,,,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1610612756,Grant Hill,Grant Hill,255,PHX,145.0,2,-6.0,6,6,6.0,1,,12,,,,,,,,,,9,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1610612756,Eric Piatkowski,Eric Piatkowski,15,PHX,96.0,2,,2,3,2.0,3,1.0,5,,,,,,,,,,1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
