EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,FTOffRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,LostBallTurnovers,Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,LongMidRangeFrequency,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeFGM,ShortMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceFtPoints,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,BlocksRecoveredPct,LostBallSteals,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,Loose Ball Fouls Drawn,Assisted3sPct,Corner3Frequency,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,BlockedAtRim,BlockedLongMidRange,on,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,AtRimPctBlocked,SelfORebPct,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,OffCorner3ReboundPct,3SecondViolations,SecondChanceArc3FGM,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,330.0,6,2.0,9,9,6.0,8.0,3.0,18,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,8.0,10,1.0,1.0,2.0,4.0,4.0,8.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.66666666666667,1.0,1.0,0.75,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.5484,0.3831,0.5484,0.25,1.0,2.1,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1610612740,Bonzi Wells,Bonzi Wells,1719,NOH,982.0,16,1.0,26,28,9.0,8.0,5.0,54,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,5.0,4.0,23,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,2.0,7.0,,,1.0,,1.0,,,2.0,9.0,0.5,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,19.35483870967742,1.0,,0.4,1.0,1.0,0.4,,,,1.0,1.0,1.0,1.0,0.4,0.48697999999999997,0.5517,0.5517,0.5,0.5,8.040000000000001,0.34615384615384615,1.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.25,0.15384615384615385,0.25,0.2,0.3333333333333333,0.42857142857142855,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,2350.0,39,3.0,67,72,35.0,30.0,11.0,139,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,5.0,4.0,71,1.0,1.0,2.0,1.0,2.0,4.0,,2.0,,3.0,14.0,1.0,1.0,1.0,,1.0,,1.0,4.0,35.0,,,0.2,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.2857142857142857,1.0,0.5,10.256410256410255,1.0,,0.3333333333333333,0.5,0.5,,,,,1.0,1.0,0.3333333333333333,1.0,0.5,0.4624333333333333,0.6532,0.4396,0.5,1.0,11.940000000000001,0.5223880597014925,3.0,2.0,2.0,6.0,,11.0,1.0,1.0,,,,0.23076923076923078,0.1,0.2682926829268293,0.12,0.2857142857142857,,0.2,0.2222222222222222,,0.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,0.16666666666666666,0.3333333333333333,0.2,0.25,0.3333333333333333,0.2727272727272727,0.5,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.16666666666666666,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,302.0,5,,8,8,6.0,8.0,3.0,16,,,,,,,,,,,,10,,,,,,,,,,,1.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,1.0,,1.0,,,,,,0.25,,0.16666666666666666,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,1610612740,David West,David West,2561,NOH,195.0,3,-4.0,5,6,3.0,6.0,1.0,11,,,,,,,,,1.0,1.0,2.0,10,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,16.666666666666668,,,,,,,,,,,,,,,0.4236,,0.4236,,1.0,17.2,0.6,1.0,,1.0,,,,,,,,,,0.5,,0.5,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,1465.0,24,-3.0,42,45,22.0,18.0,5.0,87,2.0,2.0,,,2.0,2.0,2.0,3.0,5.0,6.0,12.0,48,1.0,1.0,4.0,3.0,4.0,7.0,2.0,8.0,,2.0,7.0,,,1.0,,2.0,,3.0,7.0,22.0,0.2,0.2,0.8333333333333334,1.0,0.75,0.8333333333333334,1.0,0.75,0.8571428571428571,1.0,0.875,19.148936170212767,0.5,,0.3333333333333333,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,,,0.5,1.0,0.3333333333333333,0.4446833333333333,0.3647,0.472875,0.3333333333333333,0.5833333333333334,6.066666666666666,0.5238095238095238,1.0,,2.0,3.0,,5.0,1.0,2.0,,1.0,,0.21428571428571427,0.18181818181818182,0.20833333333333334,0.14285714285714285,,0.2,0.25,0.14285714285714285,,0.16666666666666666,,,,2.0,,1.0,,,,,,,,2.0,,3.0,2.0,,0.2,,,0.3333333333333333,0.25,,,,0.2857142857142857,0.2857142857142857,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,2155.0,36,7.0,62,66,32.0,24.0,10.0,128,4.0,5.0,,,2.0,3.0,2.0,3.0,7.0,11.0,14.0,61,,,,3.0,6.0,6.0,2.0,12.0,,1.0,5.0,1.0,,1.0,1.0,1.0,,1.0,6.0,32.0,0.14285714285714285,0.14285714285714285,0.6363636363636364,,0.5,0.5833333333333334,,0.5,0.5833333333333334,,0.5,18.055555555555557,1.0,,0.4166666666666667,0.8,0.8,0.25,0.6666666666666666,0.6666666666666666,,,,0.5,0.6666666666666666,0.5,0.49337499999999995,,0.5152166666666667,,0.42857142857142855,7.654545454545455,0.5161290322580645,3.0,,,2.0,,4.0,,1.0,,1.0,,0.09090909090909091,,0.1111111111111111,0.043478260869565216,,,,0.14285714285714285,0.25,0.25,1.0,,1.0,,,,1.0,1.0,1.0,,,2.0,1.0,2.0,,,,0.08333333333333333,0.14285714285714285,0.2,0.25,,0.1,0.25,0.08333333333333333,,,,24.4,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,1610612740,Jannero Pargo,Jannero Pargo,2457,NOH,1412.0,24,1.0,42,45,29.0,24.0,7.0,87,1.0,1.0,,,1.0,1.0,,1.0,3.0,5.0,13.0,46,,,,3.0,4.0,13.0,,6.0,,1.0,4.0,,,1.0,1.0,2.0,1.0,3.0,13.0,29.0,,,0.6,,0.75,0.75,,0.9,0.7222222222222222,,0.8125,22.448979591836736,0.5,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,0.2,1.0,0.3333333333333333,0.46313333333333334,,0.48073999999999995,,1.0,12.42,0.6904761904761905,3.0,,1.0,1.0,,3.0,,3.0,,1.0,,0.09090909090909091,0.09090909090909091,0.14285714285714285,0.06666666666666667,0.25,,0.3333333333333333,,,0.5,1.0,1.0,1.0,4.0,1.0,4.0,1.0,,1.0,,,3.0,,2.0,,6.0,1.0,0.16666666666666666,0.2,,,,0.125,0.5,0.16666666666666666,0.2,0.14285714285714285,0.16666666666666666,25.2,2.0,,0.6666666666666666,0.6666666666666666,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,1610612740,Mike James,Mike James,2229,NOH,1449.0,24,12.0,40,44,11.0,9.0,6.0,84,,1.0,,,,,,,2.0,6.0,12.0,35,,,,,,3.0,,4.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,4.0,3.0,11.0,,,0.3333333333333333,,,0.45454545454545453,,0.75,0.5,,0.75,28.26086956521739,1.0,,0.09090909090909091,,,,,,,,,,,0.5454545454545454,0.4553409090909091,0.54765,0.49245000000000005,,0.25,16.2,0.275,5.0,,,1.0,,1.0,,,,,,0.058823529411764705,,0.037037037037037035,,,,,0.08333333333333333,,0.45454545454545453,4.0,2.0,5.0,2.0,2.0,,4.0,1.0,1.0,1.0,,2.0,,,,2.0,1.0,0.45454545454545453,,,,,,,0.36363636363636365,1.0,0.08333333333333333,0.14285714285714285,24.64,2.0,,0.4,0.4,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,3.0,2.0,,,,,,,,0.4,0.5,0.4,,,0.5,0.5,0.5,0.5,1.0,1.0,1.0,2.0,3.0,1.0,0.5,0.09090909090909091,0.5,0.5,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,1610612740,Melvin Ely,Melvin Ely,2408,NOH,583.0,10,6.0,17,19,7.0,4.0,3.0,36,,,,,,,2.0,4.0,2.0,4.0,5.0,13,,,,1.0,3.0,2.0,2.0,2.0,,,2.0,,,1.0,1.0,1.0,,1.0,2.0,7.0,0.5,0.5,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,30.0,1.0,,,,,1.0,0.5,0.5,0.5,,,,,,0.3567,,0.3553,,0.4,9.075,0.4117647058823529,,,,1.0,,2.0,,,,,,0.125,,0.18181818181818182,,,,,0.14285714285714285,,,,,,1.0,,,,,,,,,,1.0,,2.0,1.0,,0.3333333333333333,,,,1.0,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
