EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,DefThreePtRebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,on,OffThreePtRebounds,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,BlockedAtRim,DefensiveGoaltends,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGA,HeaveAttempts,SecondChanceArc3Frequency,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,333.0,6,7,13,12,11,12,1.0,25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.666666666666667,0.14285714285714285,0.25,0.1111111111111111,0.14285714285714285,0.5,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6454,0.6454,1.0,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,333.0,6,7,13,12,11,12,1.0,25,,,,,,1.0,1.0,5,,,1.0,,,1.0,2.0,,2.0,,,,,,1.0,11,,,,,,,0.16666666666666666,0.25,20.0,0.14285714285714285,,0.2222222222222222,,,,,,,,,,,0.5,0.422825,0.50445,1.0,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,20.4,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,76.0,1,-2,3,2,3,2,,5,,,,,,,,2,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,239.0,4,3,9,9,9,9,,18,,,,,,1.0,,2,,1.0,,,,,,,,,,,,,,9,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,0.6666666666666666,0.41430000000000006,0.41430000000000006,,1.0,1.0,2.0,2.0,2.0,,2.0,,2.0,,,,,,,0.6666666666666666,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,18.5,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,333.0,6,7,13,12,11,12,1.0,25,,2.0,,1.0,2.0,4.0,5.0,5,,1.0,,,,2.0,2.0,,2.0,,,,,,,11,,,0.5,,0.5,,0.625,,26.666666666666668,0.2857142857142857,,0.2222222222222222,,,0.3333333333333333,,0.5,,,,1.0,,0.5,0.48602500000000004,0.6074,,0.8461538461538461,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,0.25,,,6.35,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.25,1.0,1.0,1.0,1.0,0.5,0.47345,0.25,0.25,0.4,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,1610612753,Maurice Evans,Maurice Evans,2230,ORL,257.0,4,9,10,10,8,10,1.0,20,,,,,1.0,1.0,2.0,3,1.0,1.0,2.0,,,,,,,,,,,,2.0,8,,,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,,,,,,,,,,,,,,,0.388,0.388,1.0,0.8,1.0,,,,,,,,,,,,,,,,,,1.0,,,20.5,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200788,1610612753,James Augustine,James Augustine,200788,ORL,94.0,2,4,4,3,2,3,1.0,7,,,,,1.0,1.0,2.0,3,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,2.0,2,,,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,0.5,,0.5,,,1.0,,,,,,,,,0.3313,0.3313,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,9.2,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,2546.0,42,1,68,73,9,8,5.0,141,3.0,4.0,,,4.0,5.0,8.0,76,,,,6.0,,4.0,5.0,1.0,6.0,2.0,,1.0,2.0,2.0,,9,0.75,0.75,0.8,,0.8,,0.8,,10.81081081081081,0.16,,0.14705882352941177,0.03333333333333333,,0.2,1.0,0.8,0.75,1.0,1.0,,,0.8,0.54732,,,0.1323529411764706,,,,,,,,,1.0,,,,,,,0.1111111111111111,0.16666666666666666,,,,,1.7600000000000002,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,0.2,0.25,0.2,1.0,1.0,,,,,,,,1.0,,3.0,1.0,0.3333333333333333,False,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,0.08333333333333333,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,24964.0,416,33,762,758,225,183,103.0,1520,26.0,41.0,2.0,8.0,50.0,95.0,195.0,833,9.0,22.0,46.0,36.0,10.0,36.0,48.0,24.0,72.0,4.0,2.0,,5.0,2.0,46.0,225,0.36,0.4,0.5263157894736842,0.4090909090909091,0.5,0.39705882352941174,0.5386740331491713,0.5111111111111111,23.18181818181818,0.1232876712328767,0.04739336492890995,0.10941475826972011,0.06432748538011696,0.06382978723404255,0.13043478260869565,0.4,0.25153374233128833,0.6341463414634146,0.7027027027027027,0.3076923076923077,0.23529411764705882,0.25,0.6687116564417178,0.5081006134969326,0.47581470588235286,0.2358974358974359,0.2952755905511811,26.0,49.0,8.0,68.0,32.0,12.0,19.0,49.0,7.0,32.0,1.0,39.0,8.0,8.0,0.4171779141104294,0.06930693069306931,0.1206896551724138,0.06578947368421052,0.15950920245398773,0.3006134969325153,0.23529411764705882,7.72,24.697058823529414,7.0,13.0,28.0,11.0,7.0,11.0,22.0,64.0,5.0,20.0,34.0,12.0,82.0,2.0,12.0,0.6363636363636364,0.7142857142857143,0.7333333333333333,0.05263157894736842,0.0975609756097561,0.17177914110429449,0.4642857142857143,0.48148148148148145,0.4230769230769231,0.4230769230769231,0.5,0.5125375,0.06936416184971098,0.11428571428571428,0.11282051282051282,15.0,10.0,23.0,12.0,0.6521739130434783,False,12.0,8.0,5.0,1.0,6.0,18.0,3.0,2.0,,,0.0916030534351145,0.10344827586206896,0.08,6.0,9.0,19.0,2.0,3.0,2.0,4.0,12.0,1.0,21.0,2.0,3.0,2.0,3.0,60.0,3.0,10.0,12.0,14.0,7.0,7.0,6.0,2.0,2.0,5.0,4.0,11.0,7.0,4.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.9523809523809523,0.3088235294117647,0.6666666666666666,0.25,0.3088235294117647,0.03571428571428571,0.5,0.0625,0.06521739130434782,0.013888888888888888,0.06818181818181818,0.1095890410958904,0.04597701149425287,0.3076923076923077,0.5454545454545454,0.1165644171779141,0.47368421052631576,0.47368421052631576,1.0,0.24489795918367346,0.24489795918367346,0.9166666666666666,0.8571428571428571,0.21428571428571427,0.6666666666666666,1.0,0.11764705882352941,0.5,0.125,0.24489795918367346,,,,,,,,,,,,,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,8531.0,142,-11,249,254,72,74,30.0,503,5.0,10.0,1.0,3.0,11.0,29.0,61.0,262,3.0,7.0,13.0,,,4.0,6.0,2.0,8.0,,,,1.0,,13.0,72,,,0.3793103448275862,0.42857142857142855,0.47115384615384615,0.34615384615384615,0.5086206896551724,0.43333333333333335,22.775800711743774,0.04081632653061224,,0.043795620437956206,0.008849557522123894,,0.017543859649122806,,0.19230769230769232,0.5,0.5555555555555556,,0.23076923076923078,0.3333333333333333,0.6346153846153846,0.46297653061224486,0.437265,0.21311475409836064,0.2891566265060241,11.0,20.0,6.0,23.0,12.0,6.0,4.0,19.0,2.0,15.0,2.0,14.0,2.0,2.0,0.4423076923076923,0.05128205128205128,0.08695652173913043,0.038461538461538464,0.21153846153846154,0.38461538461538464,0.46153846153846156,9.7,27.82608695652174,,1.0,8.0,5.0,,2.0,,22.0,1.0,3.0,6.0,3.0,15.0,,4.0,,,,0.034482758620689655,0.1,0.15384615384615385,0.125,0.125,0.45454545454545453,0.45454545454545453,,0.498625,0.07142857142857142,0.12121212121212122,,5.0,3.0,6.0,1.0,0.8333333333333334,False,1.0,1.0,2.0,,8.0,22.0,,,,,0.02127659574468085,0.027777777777777776,0.07692307692307693,,2.0,3.0,,,,,7.0,1.0,9.0,,1.0,,1.0,24.0,3.0,,7.0,3.0,1.0,2.0,,,1.0,,,6.0,4.0,2.0,,,1.0,3.0,2.0,1.0,1.0,3.0,0.8888888888888888,0.391304347826087,,0.16666666666666666,0.4090909090909091,,,0.08333333333333333,,,,0.05555555555555555,,,,0.057692307692307696,0.6666666666666666,0.6666666666666666,1.0,0.35,0.35,0.8571428571428571,,,,,,,0.16666666666666666,0.3684210526315789,1.0,1.0,0.3333333333333333,,,,,,,,,,
