EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3SecondViolations,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAssists,Blocked3s,BlockedArc3,DefCorner3ReboundPct,Corner3Assists,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGA,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedShortMidRange,on,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,4663.0,78,-28.0,142,145,56.0,40,21.0,287,3.0,7.0,2.0,2.0,2.0,3.0,4.0,5.0,1.0,10.0,8.0,22.0,13.0,29.0,168,2.0,4.0,1.0,5.0,4.0,9.0,5.0,13.0,8.0,8.0,2.0,1.0,3.0,3.0,2.0,1.0,6.0,4.0,2.0,5.0,7.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,6.0,9.0,15.0,1.0,6.0,2.0,3.0,2.0,1.0,3.0,2.0,13.0,56.0,2.0,0.5,0.5714285714285714,0.36363636363636365,0.5,0.4444444444444444,0.36363636363636365,0.5,0.4444444444444444,0.5,0.5,0.5909090909090909,0.045454545454545456,0.14285714285714285,20.121951219512198,0.25,0.08928571428571429,0.06896551724137931,0.14285714285714285,0.1,0.057971014492753624,0.07142857142857142,0.0967741935483871,0.08,0.09090909090909091,0.1,0.18181818181818182,0.6666666666666666,0.3181818181818182,0.42857142857142855,0.5,0.3333333333333333,0.22727272727272727,0.8,0.8,0.5,0.45454545454545453,0.1,0.1,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.3181818181818182,0.4483409090909091,0.498275,0.4735,0.2222222222222222,0.2222222222222222,0.1724137931034483,0.4482758620689655,10.631818181818181,0.39436619718309857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,1381.0,23,-6.0,43,43,19.0,9,8.0,86,,,,,,,1.0,1.0,1.0,2.0,2.0,3.0,2.0,12.0,51,,,,,,,2.0,8.0,2.0,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,2.0,2.0,2.0,2.0,,,1.0,,,,,,8.0,19.0,1.0,0.5,0.5,0.6666666666666666,,,0.625,,1.5,0.6666666666666666,,1.3333333333333333,,,19.23076923076923,1.0,0.08333333333333333,,,0.05555555555555555,,,,0.14285714285714285,,,,,,,,,0.125,1.0,1.0,1.0,0.25,0.5,0.5,,,,,,0.625,0.47033125,,0.534,,,,0.6666666666666666,17.166666666666668,0.4418604651162791,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,6.0,4.0,1.0,1.0,0.4,1.0,0.4,0.625,0.125,1.0,1.0,1.0,0.5,0.25,0.25,1.0,0.5,1.0,0.5,1.0,0.25,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,1147.0,19,-4.0,37,38,33.0,26,6.0,75,,1.0,,1.0,,,,2.0,,2.0,,5.0,,,44,,2.0,,,,4.0,,,,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,,,1.0,2.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,,,33.0,,,,,,,,,,,,,,,14.285714285714286,,0.2857142857142857,0.1,,0.13333333333333333,0.07692307692307693,,,0.2,1.0,,,,0.2,,,,0.4,,,,0.4,,,,0.5,,,,0.2,0.4181799999999999,0.4658,0.37935,0.16666666666666666,0.16666666666666666,,,10.82,0.8918918918918919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,4879.0,81,17.0,143,145,70.0,52,26.0,288,2.0,8.0,,3.0,1.0,5.0,1.0,5.0,2.0,6.0,5.0,19.0,14.0,24.0,149,1.0,4.0,3.0,5.0,2.0,10.0,13.0,17.0,10.0,,,3.0,1.0,2.0,1.0,,5.0,6.0,3.0,5.0,9.0,7.0,16.0,2.0,1.0,2.0,1.0,,4.0,,,6.0,2.0,9.0,15.0,15.0,19.0,1.0,3.0,8.0,,,,,,17.0,70.0,6.0,1.0,1.0,0.2631578947368421,0.25,0.2,0.25,0.25,0.18181818181818182,0.4,0.4166666666666667,0.425,0.15789473684210525,0.375,19.2090395480226,0.3333333333333333,0.08333333333333333,0.09230769230769231,0.15,0.1,0.0958904109589041,,0.06060606060606061,0.08695652173913043,0.1111111111111111,0.07142857142857142,0.17647058823529413,,0.4,0.25,0.4,1.0,0.25,0.2,0.2,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.75,,0.45454545454545453,0.2,0.45,0.4927275,0.585425,0.4986590909090909,0.13636363636363635,0.14285714285714285,0.20833333333333334,0.7083333333333334,8.026315789473685,0.48951048951048953,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,0.05,,,,,0.05,,,,,,0.09090909090909091,,,24.0,,,0.21052631578947367,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.125,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,12322.0,205,-8.0,364,369,142.0,97,52.0,733,21.0,36.0,5.0,8.0,10.0,17.0,1.0,4.0,,,22.0,40.0,6.0,50.0,404,5.0,8.0,2.0,12.0,10.0,17.0,2.0,22.0,26.0,18.0,10.0,7.0,10.0,11.0,7.0,2.0,23.0,10.0,9.0,15.0,25.0,15.0,40.0,1.0,1.0,1.0,,,1.0,,,2.0,,2.0,7.0,11.0,12.0,2.0,6.0,1.0,4.0,4.0,,5.0,4.0,22.0,142.0,1.0,0.5909090909090909,0.7647058823529411,0.55,0.625,0.5882352941176471,0.5238095238095238,0.625,0.5555555555555556,0.5319148936170213,0.6666666666666666,0.5789473684210527,0.175,0.19444444444444445,11.475409836065575,0.5,0.11538461538461539,0.07407407407407407,0.18,0.13333333333333333,0.08823529411764706,0.15151515151515152,0.07272727272727272,0.05454545454545454,0.07692307692307693,0.20408163265306123,0.20512820512820512,0.8,0.8571428571428571,0.5833333333333334,0.7241379310344828,0.6190476190476191,0.09523809523809523,0.25,0.25,,,,,,1.0,0.625,0.9444444444444444,0.5882352941176471,0.9047619047619048,0.5752109756097561,0.5191166666666667,0.5681361111111111,0.13043478260869565,0.13636363636363635,0.24,0.44,1.5775000000000001,0.3901098901098901,,1.0,,1.0,,1.0,,,,2.0,,1.0,,1.0,,,,,,0.047619047619047616,0.023809523809523808,,,,0.023809523809523808,,,,0.05555555555555555,,,,,31.700000000000003,1.0,,0.02127659574468085,1.0,1.0,5.0,1.0,,,1.0,,1.0,1.0,1.0,3.0,,0.1111111111111111,0.14285714285714285,0.1724137931034483,,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,True,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,9821.0,164,-12.0,282,283,92.0,56,42.0,565,16.0,21.0,4.0,6.0,6.0,9.0,6.0,13.0,4.0,14.0,26.0,48.0,14.0,66.0,320,5.0,9.0,3.0,13.0,8.0,17.0,7.0,23.0,32.0,20.0,8.0,3.0,10.0,16.0,8.0,2.0,38.0,14.0,4.0,21.0,28.0,16.0,44.0,2.0,1.0,3.0,,2.0,4.0,,1.0,7.0,2.0,8.0,16.0,16.0,17.0,3.0,8.0,2.0,4.0,4.0,,4.0,3.0,23.0,92.0,2.0,0.6153846153846154,0.7272727272727273,0.5416666666666666,0.5555555555555556,0.47058823529411764,0.5416666666666666,0.5555555555555556,0.47058823529411764,0.6,0.5909090909090909,0.5476190476190477,0.0625,0.09523809523809523,18.507462686567163,0.42857142857142855,0.20192307692307693,0.12844036697247707,0.11428571428571428,0.17985611510791366,0.11594202898550725,0.15384615384615385,0.09302325581395349,0.17073170731707318,0.2727272727272727,0.1951219512195122,0.16666666666666666,0.75,0.4375,0.7619047619047619,0.8421052631578947,0.75,0.2708333333333333,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.2916666666666667,0.2857142857142857,0.3076923076923077,0.75,0.6666666666666666,0.6666666666666666,0.5294117647058824,0.6666666666666666,0.4375,0.4757791666666666,0.5200555555555556,0.5022529411764706,0.1509433962264151,0.1509433962264151,0.19696969696969696,0.3484848484848485,8.058333333333335,0.3262411347517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.15,6.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,,0.5,0.06896551724137931,0.08,0.16666666666666666,,,,,2.0,0.07142857142857142,,,,,,,,,,,,,,,,,,True,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,9237.0,154,-5.0,267,271,86.0,66,35.0,538,6.0,11.0,2.0,3.0,2.0,4.0,8.0,19.0,7.0,20.0,21.0,50.0,17.0,89.0,295,4.0,9.0,1.0,12.0,6.0,14.0,9.0,33.0,12.0,30.0,2.0,5.0,12.0,17.0,6.0,6.0,39.0,3.0,2.0,8.0,10.0,3.0,13.0,1.0,1.0,7.0,1.0,3.0,3.0,,,10.0,2.0,2.0,9.0,13.0,19.0,,4.0,4.0,,,,,,33.0,86.0,3.0,0.2857142857142857,0.3,0.42,0.4444444444444444,0.42857142857142855,0.5,0.55,0.5217391304347826,0.5375,0.5454545454545454,0.5714285714285714,0.1,0.18181818181818182,28.662420382165603,0.7,0.08421052631578947,0.030303030303030304,0.05263157894736842,0.07518796992481203,0.0234375,,0.08108108108108109,0.13513513513513514,0.047619047619047616,0.05405405405405406,0.06666666666666667,,0.1527777777777778,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.2638888888888889,0.42105263157894735,0.47058823529411764,,0.2777777777777778,0.35,0.3684210526315789,0.2857142857142857,0.3,0.6666666666666666,0.17391304347826086,0.5,0.4583333333333333,0.44206111111111107,0.4519388888888889,0.43769782608695645,0.05263157894736842,0.07407407407407407,0.1348314606741573,0.3707865168539326,11.014000000000001,0.32209737827715357,3.0,5.0,2.0,2.0,7.0,17.0,2.0,7.0,10.0,22.0,4.0,9.0,21.0,17.0,7.0,0.7,0.45454545454545453,0.4444444444444444,0.45454545454545453,0.3055555555555556,0.06944444444444445,0.6,0.6,1.0,0.2361111111111111,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.08695652173913043,1.0,0.30434782608695654,0.2857142857142857,0.4117647058823529,25.499999999999996,,1.0,,5.0,5.0,,,,,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,0.05,1.0,1.0,1.0,1.0,9.0,3.0,1.0,0.10526315789473684,0.1,1.0,1.0,,,,,,,True,,,,,,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,7901.0,132,21.0,239,238,99.0,68,33.0,477,5.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,16.0,10.0,25.0,13.0,45.0,250,2.0,2.0,,4.0,4.0,11.0,7.0,24.0,8.0,12.0,,2.0,8.0,9.0,5.0,1.0,19.0,,2.0,8.0,10.0,,10.0,3.0,3.0,6.0,,4.0,1.0,,,7.0,2.0,2.0,5.0,15.0,18.0,,4.0,5.0,,,,,,24.0,99.0,6.0,0.4,0.4,0.4,1.0,0.36363636363636365,0.4,0.6666666666666666,0.4722222222222222,0.45918367346938777,0.6666666666666666,0.5,0.08,0.16666666666666666,20.07168458781362,0.8571428571428571,0.0963855421686747,,0.06451612903225806,0.08771929824561403,,,,0.08108108108108109,0.125,0.1,0.08,,0.15,0.8333333333333334,1.0,0.6,0.075,0.6666666666666666,1.0,,0.4,0.1875,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,0.525,0.47146375,0.5843499999999999,0.4477888888888889,0.09090909090909091,0.13793103448275862,0.08888888888888889,0.5333333333333333,14.008000000000003,0.41422594142259417,,1.0,,,4.0,14.0,3.0,7.0,4.0,15.0,3.0,7.0,12.0,14.0,4.0,1.0,0.26666666666666666,0.42857142857142855,0.26666666666666666,0.375,0.025,,,,0.35,0.2857142857142857,0.2857142857142857,1.0,,,0.3888888888888889,0.42857142857142855,0.2857142857142857,26.473333333333336,,,,1.0,,,,,,2.0,1.0,,1.0,,2.0,,,,,,2.0,,,,1.0,,,,,1.0,,,,0.3333333333333333,,,,1.0,1.0,0.3333333333333333,,,,True,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,7387.0,123,-9.0,223,227,86.0,53,26.0,450,9.0,18.0,4.0,5.0,3.0,5.0,4.0,8.0,5.0,10.0,18.0,36.0,19.0,64.0,251,4.0,5.0,2.0,10.0,7.0,13.0,11.0,28.0,18.0,18.0,2.0,3.0,10.0,11.0,8.0,1.0,23.0,3.0,9.0,9.0,20.0,4.0,24.0,7.0,5.0,4.0,4.0,2.0,9.0,,,13.0,5.0,5.0,13.0,23.0,22.0,2.0,7.0,5.0,11.0,10.0,,11.0,6.0,28.0,86.0,4.0,0.5,0.5294117647058824,0.5,0.8,0.5384615384615384,0.45918367346938777,0.6666666666666666,0.4473684210526316,0.5423728813559322,0.7142857142857143,0.56,0.08333333333333333,0.1111111111111111,28.458498023715418,0.3076923076923077,0.12162162162162163,0.04285714285714286,0.2647058823529412,0.16666666666666666,0.042105263157894736,0.05263157894736842,0.04,0.15151515151515152,0.0625,0.12,0.25,0.5454545454545454,0.3673469387755102,0.5,0.5625,0.5555555555555556,0.16326530612244897,0.5,0.5714285714285714,,0.20408163265306123,0.5,0.5,0.8,0.8333333333333334,0.8,0.2631578947368421,0.6,0.6326530612244898,0.48754374999999994,0.584725,0.4578944444444444,0.12962962962962962,0.17073170731707318,0.15625,0.4375,7.727777777777778,0.38565022421524664,,2.0,,2.0,3.0,11.0,1.0,4.0,3.0,13.0,1.0,6.0,9.0,10.0,3.0,1.0,0.23076923076923078,0.16666666666666666,0.25,0.2653061224489796,0.04081632653061224,,,,0.22448979591836735,0.2727272727272727,0.2727272727272727,1.0,0.10526315789473684,,0.21052631578947367,0.25,0.3,27.592307692307692,,1.0,0.038461538461538464,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,4.0,1.0,6.0,,0.2857142857142857,0.04,0.047619047619047616,0.08333333333333333,1.0,,,0.3333333333333333,,,,,,1.0,,,,0.125,,,,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,True,,,,,,
201238,1610612737,Mario West,Mario West,201238,ATL,83.0,1,-2.0,1,6,,5,,7,,,,,,,,,,1.0,,1.0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.2224,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
