EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Steals,BadPassSteals,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,Fg2aBlocked,ShootingFouls,Fouls,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,DefTwoPtRebounds,DefRebounds,Rebounds,LostBallSteals,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PlusMinus,FTDefRebounds,DefFTReboundPct,on,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,SecondChanceFtPoints,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,DefensiveGoaltends,LiveBallTurnoverPct,OffThreePtRebounds,BadPassTurnovers,BlockedAtRim,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,PtsUnassisted3s,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,OffCorner3ReboundPct,HeaveAttempts,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,OffensiveGoaltends
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,240.0,4,10,9,10,5,19,1.0,1.0,2.0,2.0,5,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,10,0.5,0.5,20.0,1.0,0.3368,0.3368,0.5,0.5,1.0,16.4,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101183,1610612755,Shavlik Randolph,Shavlik Randolph,101183,PHI,240.0,4,10,9,10,5,19,,1.0,3.0,3.0,5,1.0,3.0,3.0,,,2.0,,4.0,2.0,3.0,10,0.5,0.5,30.0,,0.6362,0.6362,0.6666666666666666,0.6666666666666666,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,240.0,4,10,9,10,5,19,,,,,5,,,,1.0,,,,,,,10,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200760,1610612755,Rodney Carney,Rodney Carney,200760,PHI,133.0,2,5,4,5,4,9,1.0,1.0,,,4,1.0,,,,,,,,,,5,,,20.0,1.0,0.3652,0.3652,,,,14.5,1.0,,,,,,,,,,,,,,,,,,-2.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201160,1610612755,Jason Smith,Jason Smith,201160,PHI,240.0,4,10,9,10,5,19,,,,,5,,,,,,,,,,,10,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,107.0,2,5,5,5,1,10,,1.0,,,1,1.0,,,,,,,,,,5,,,20.0,,0.7999,0.7999,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,7838.0,131,241,241,115,63,482,23.0,50.0,20.0,70.0,229,23.0,15.0,33.0,5.0,3.0,22.0,1.0,28.0,11.0,33.0,115,0.4861111111111111,0.4342105263157895,27.147766323024054,0.3898305084745763,0.46870169491525415,0.446798275862069,0.15942028985507245,0.18333333333333332,0.4714285714285714,9.606,0.47717842323651455,20.0,9.0,5.0,6.0,11.0,0.1,0.1,0.3389830508474576,0.3103448275862069,0.4915254237288136,7.0,9.0,12.0,2.0,0.07692307692307693,0.07964601769911504,0.1,21.0,,,False,43.0,9.0,1.0,2.0,3.0,2.0,7.0,11.0,1.0,2.0,8.0,1.0,2.0,2.0,6.0,22.0,2.0,9.0,2.0,6.0,1.0,2.0,7.0,6.0,2.0,6.0,18.0,26.0,6.0,2.0,8.0,2.0,9.0,3.0,12.0,2.0,1.0,6.0,2.0,1.0,27.0,3.0,2.0,3.0,2.0,2.0,7.0,2.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.4090909090909091,0.42857142857142855,1.0,0.2222222222222222,0.5,0.3333333333333333,0.2222222222222222,0.44,0.3333333333333333,0.2608695652173913,0.423728813559322,0.4375,0.3103448275862069,0.4375,0.15254237288135594,0.42857142857142855,0.03125,0.09090909090909091,0.02631578947368421,0.027777777777777776,0.05263157894736842,0.024390243902439025,0.07692307692307693,0.06666666666666667,0.1,0.07142857142857142,0.45,0.5,0.4444444444444444,0.11864406779661017,0.2857142857142857,0.5,0.4782608695652174,0.4782608695652174,0.45454545454545453,0.01694915254237288,0.13559322033898305,0.25,0.25,1.0,0.25,0.5,0.25,0.5,1.0,0.3333333333333333,0.20689655172413793,0.3333333333333333,0.25,0.43355625000000003,0.1,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,884.0,15,28,29,19,5,57,1.0,4.0,2.0,4.0,27,4.0,,2.0,1.0,,1.0,,2.0,1.0,2.0,19,0.4,0.25,13.88888888888889,0.25,0.444075,0.444075,0.2,0.2,0.5,10.925,0.6785714285714286,1.0,1.0,,,1.0,,,0.25,0.25,0.25,,,,1.0,,,,2.0,,,False,7.0,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,,2.0,,,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.25,,0.25,0.25,,0.25,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200760,1610612755,Rodney Carney,Rodney Carney,200760,PHI,4912.0,82,153,153,79,26,306,9.0,20.0,1.0,30.0,151,10.0,,10.0,7.0,2.0,3.0,1.0,2.0,1.0,10.0,79,0.4838709677419355,0.35714285714285715,16.315789473684212,0.3,0.46530166666666667,0.4994392857142857,0.03225806451612903,0.047619047619047616,0.3333333333333333,11.065000000000001,0.5163398692810458,5.0,4.0,,4.0,9.0,,,0.16666666666666666,0.2857142857142857,0.5,2.0,4.0,7.0,5.0,0.037037037037037035,0.04411764705882353,,14.0,1.0,0.16666666666666666,False,29.0,3.0,1.0,2.0,2.0,3.0,6.0,1.0,2.0,3.0,8.0,2.0,2.0,1.0,3.0,7.0,5.0,10.0,1.0,3.0,2.0,2.0,8.0,2.0,2.0,4.0,6.0,8.0,15.0,2.0,8.0,3.0,5.0,,5.0,,,3.0,1.0,1.0,10.0,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,0.42857142857142855,0.5,1.0,0.5,1.0,0.5,0.5,0.35,0.3333333333333333,0.2,0.48333333333333334,0.8,0.35714285714285715,0.8,0.3333333333333333,,0.04285714285714286,0.07142857142857142,0.037037037037037035,0.07407407407407407,0.07142857142857142,,0.08333333333333333,0.041666666666666664,0.07692307692307693,0.1111111111111111,0.6,0.6,0.3333333333333333,0.2,0.5,0.5,0.1111111111111111,0.1111111111111111,,0.06666666666666667,0.26666666666666666,0.375,0.375,1.0,0.4,0.5,0.4,1.0,1.0,0.5,0.21428571428571427,0.3333333333333333,0.375,0.5422625,0.26666666666666666,25.5,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.07142857142857142,1.0,,,,,,,,,,,,,,,,,,,,,,,,
200811,1610612755,Lou Amundson,Lou Amundson,200811,PHI,620.0,10,19,20,17,4,39,,4.0,1.0,5.0,15,3.0,,2.0,,,2.0,1.0,2.0,1.0,2.0,17,0.5,0.3333333333333333,19.23076923076923,,0.6131500000000001,0.6253666666666667,0.2,0.2,0.4,,0.8947368421052632,4.0,3.0,,1.0,2.0,,,1.0,1.0,1.0,2.0,2.0,7.0,,0.2,0.18181818181818182,,9.0,,,False,6.0,2.0,2.0,3.0,1.0,,,,,,,,,,,2.0,,,2.0,3.0,,,4.0,1.0,,,,4.0,,4.0,,,,,,,,,,,,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,,0.3076923076923077,0.5,0.3333333333333333,,0.16666666666666666,0.3333333333333333,,,0.5,0.5,,,,,,,,,,,,,1.0,0.6666666666666666,,,,0.3333333333333333,,,,0.6491333333333333,0.8,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
