EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGA,FG3A,NonHeaveArc3FGA,BadPassTurnovers,ShootingFouls,FG3APct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted2s,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,DefCorner3ReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,NonShootingPenaltyNonTakeFouls,BadPassSteals,BlockedShortMidRange,OffLongMidRangeReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedLongMidRange,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsAssisted3s,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,Loose Ball Fouls Drawn,Assisted3sPct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Arc3PctAssisted,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,4287.0,71.0,7.0,122,124,38.0,37.0,15.0,246,4.0,7.0,,,4.0,8.0,18.0,3.0,19.0,132,2.0,2.0,2.0,6.0,8.0,,,,,1.0,9.0,,10.0,17.0,1.0,,2.0,,3.0,2.0,14.0,5.0,8.0,3.0,1.0,5.0,2.0,5.0,2.0,6.0,38.0,,0.5,0.5714285714285714,0.4444444444444444,1.0,0.42105263157894735,1.0,0.41304347826086957,0.75,18.30985915492958,0.3333333333333333,,0.23076923076923078,0.05,0.1694915254237288,0.2,0.07142857142857142,0.4,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.5,0.21052631578947367,,,0.42105263157894735,0.4858333333333333,0.3338,0.13636363636363635,0.14285714285714285,0.3157894736842105,6.361111111111111,0.3114754098360656,1.0,1.0,1.0,1.0,1.0,8.0,0.05263157894736842,0.23076923076923078,0.25,0.25,1.0,0.05263157894736842,38.2,,,,,,8.0,,6.0,7.0,,2.0,,0.12,0.09090909090909091,0.17647058823529413,,,,,0.5312142857142856,,3.0,7.0,,5.0,7.0,11.0,0.7142857142857143,0.7142857142857143,0.6875,0.3684210526315789,0.42857142857142855,0.6,,0.5789473684210527,1.0,2.0,2.0,0.05263157894736842,False,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1111111111111111,0.2857142857142857,0.5,0.14285714285714285,0.25,0.3333333333333333,0.5714285714285714,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,9218.0,154.0,-1.0,273,273,61.0,52.0,37.0,546,4.0,5.0,2.0,2.0,11.0,13.0,27.0,15.0,44.0,294,3.0,5.0,7.0,16.0,10.0,11.0,18.0,5.0,43.0,6.0,7.0,,13.0,14.0,2.0,1.0,5.0,1.0,7.0,2.0,6.0,14.0,17.0,5.0,4.0,1.0,1.0,2.0,1.0,16.0,61.0,4.0,0.38461538461538464,0.38461538461538464,0.48148148148148145,0.6,0.46774193548387094,0.75,0.5641025641025641,0.8,14.511041009463723,0.2857142857142857,,0.07142857142857142,0.14285714285714285,0.09285714285714286,,0.13333333333333333,0.5,0.16129032258064516,0.8,1.0,0.25,0.3548387096774194,0.3333333333333333,1.0,0.2903225806451613,0.46804677419354834,0.4860166666666666,0.14285714285714285,0.16129032258064516,0.36363636363636365,11.75925925925926,0.22344322344322345,3.0,3.0,4.0,3.0,1.0,2.0,0.12903225806451613,0.125,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.0967741935483871,24.475,1.0,,,,1.0,16.0,4.0,1.0,1.0,,2.0,2.0,0.010101010101010102,0.0072992700729927005,,,0.03225806451612903,,,0.4682,0.16666666666666666,6.0,11.0,1.0,,1.0,,,,,0.3548387096774194,0.5454545454545454,0.5454545454545454,0.16666666666666666,,1.0,,,,False,,,,,1.0,,3.0,,,1.0,,0.037037037037037035,,,0.038461538461538464,0.06382978723404255,0.3333333333333333,,,,1.0,1.0,1.0,1.0,3.0,1.0,7.0,7.0,2.0,2.0,1.0,1.0,1.0,0.25,1.0,0.25,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,13935.0,232.0,-51.0,423,426,127.0,126.0,52.0,849,21.0,37.0,5.0,6.0,11.0,31.0,70.0,16.0,99.0,491,7.0,13.0,8.0,28.0,36.0,4.0,6.0,3.0,14.0,10.0,38.0,4.0,52.0,71.0,6.0,1.0,3.0,3.0,9.0,4.0,16.0,25.0,28.0,12.0,3.0,7.0,6.0,7.0,5.0,28.0,127.0,3.0,0.5806451612903226,0.72,0.44285714285714284,0.5384615384615384,0.44148936170212766,0.43478260869565216,0.46261682242990654,0.4666666666666667,23.917525773195877,0.6666666666666666,0.23529411764705882,0.24358974358974358,0.18181818181818182,0.22748815165876776,0.2222222222222222,0.19444444444444445,0.7142857142857143,0.39361702127659576,0.5675675675675675,0.6774193548387096,0.5238095238095238,0.11702127659574468,0.2608695652173913,0.8333333333333334,0.648936170212766,0.49789042553191487,0.48930869565217394,0.11538461538461539,0.15,0.2828282828282828,6.298571428571429,0.30023640661938533,5.0,20.0,24.0,20.0,3.0,14.0,0.2553191489361702,0.18,0.45454545454545453,0.45454545454545453,0.8,0.2127659574468085,25.266666666666666,4.0,2.0,,,10.0,26.0,1.0,12.0,19.0,1.0,8.0,1.0,0.08333333333333333,0.09047619047619047,0.1346153846153846,0.02127659574468085,0.0425531914893617,,0.08695652173913043,0.51508,0.15789473684210525,5.0,22.0,8.0,9.0,13.0,23.0,0.6923076923076923,0.6923076923076923,0.71875,0.23404255319148937,0.22727272727272727,0.23809523809523808,0.34782608695652173,0.23232323232323232,1.0,7.0,1.0,0.1,False,8.0,10.0,5.0,12.0,7.0,,1.0,,1.0,,,0.1,0.045454545454545456,,,0.3,0.6,0.7692307692307693,0.8,0.125,7.0,2.0,7.0,2.0,,7.0,2.0,1.0,,1.0,2.0,,,0.2916666666666667,0.2,0.2916666666666667,0.16216216216216217,0.35,0.3684210526315789,0.25,0.35,21.0,1.0,1.0,7.0,7.0,1.0,0.041666666666666664,0.05,0.10606060606060606,0.08888888888888889,0.14285714285714285,1.0,,,,,,,,,,,,,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,11545.0,192.0,-14.0,353,358,92.0,95.0,43.0,711,4.0,11.0,1.0,3.0,10.0,8.0,24.0,16.0,74.0,389,3.0,6.0,6.0,18.0,2.0,15.0,18.0,7.0,39.0,2.0,6.0,1.0,9.0,11.0,4.0,2.0,5.0,1.0,9.0,,11.0,12.0,18.0,9.0,1.0,,,,,18.0,92.0,1.0,0.125,0.125,0.3333333333333333,0.5,0.48333333333333334,0.42857142857142855,0.5441176470588235,0.5294117647058824,18.91891891891892,0.4444444444444444,0.07142857142857142,0.045454545454545456,0.044444444444444446,0.04519774011299435,0.03225806451612903,0.06451612903225806,,0.18333333333333332,0.36363636363636365,0.4444444444444444,0.25,0.16666666666666666,0.21428571428571427,0.3333333333333333,0.7833333333333333,0.5386,0.5128928571428572,0.13432835820895522,0.2903225806451613,0.24324324324324326,9.970833333333333,0.26062322946175637,3.0,19.0,36.0,19.0,3.0,1.0,0.6,0.02631578947368421,0.3,0.3,,0.31666666666666665,25.091666666666665,17.0,4.0,3.0,6.0,8.0,14.0,6.0,2.0,2.0,,6.0,2.0,0.01694915254237288,0.011627906976744186,0.024390243902439025,,0.2833333333333333,0.2727272727272727,0.2857142857142857,0.5416111111111112,,1.0,3.0,4.0,,5.0,,,,,0.05,0.3333333333333333,0.5,0.2857142857142857,,,4.0,,0.02127659574468085,False,,3.0,,,3.0,,,,,2.0,,0.125,0.3333333333333333,,,0.06349206349206349,,0.2727272727272727,,,8.0,1.0,14.0,2.0,3.0,8.0,3.0,3.0,2.0,1.0,2.0,,,0.3888888888888889,0.25,0.3888888888888889,0.18181818181818182,0.42105263157894735,0.42105263157894735,0.25,0.42105263157894735,39.0,,,,,0.9285714285714286,,,,,,0.875,6.0,3.0,1.0,1.0,0.35294117647058826,0.35294117647058826,1.0,0.2727272727272727,0.25,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,14735.0,246.0,-12.0,447,451,128.0,130.0,52.0,898,18.0,30.0,8.0,12.0,25.0,35.0,66.0,27.0,112.0,484,13.0,20.0,12.0,44.0,14.0,16.0,23.0,11.0,53.0,6.0,14.0,4.0,24.0,34.0,8.0,2.0,8.0,5.0,16.0,6.0,19.0,29.0,31.0,10.0,4.0,,,1.0,,44.0,128.0,4.0,0.2,0.21875,0.5303030303030303,0.65,0.4941860465116279,0.6153846153846154,0.5612244897959183,0.6935483870967742,22.265625,0.5,0.2,0.08974358974358974,0.09375,0.09090909090909091,0.05263157894736842,0.06666666666666667,,0.3488372093023256,0.6,0.6666666666666666,0.2222222222222222,0.29069767441860467,0.46153846153846156,0.6666666666666666,0.5813953488372093,0.5026749999999999,0.5245461538461538,0.11702127659574468,0.136986301369863,0.39285714285714285,9.063636363636366,0.28635346756152125,9.0,17.0,20.0,17.0,3.0,8.0,0.23255813953488372,0.10416666666666667,0.36,0.36,0.3333333333333333,0.19767441860465115,25.235,3.0,,1.0,2.0,6.0,56.0,1.0,8.0,10.0,5.0,11.0,3.0,0.05161290322580645,0.04035874439461883,0.08771929824561403,0.11904761904761904,0.03488372093023256,0.08333333333333333,,0.5515799999999998,0.15789473684210525,8.0,11.0,6.0,5.0,10.0,14.0,0.5,0.4166666666666667,0.5,0.12790697674418605,0.7272727272727273,0.7272727272727273,0.23076923076923078,0.125,4.0,8.0,,,False,4.0,7.0,4.0,6.0,3.0,1.0,1.0,,,1.0,,0.045454545454545456,,0.07692307692307693,0.07317073170731707,0.1,,0.5833333333333334,0.5714285714285714,,4.0,2.0,5.0,2.0,12.0,4.0,7.0,5.0,4.0,2.0,3.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.1,0.23529411764705882,0.23529411764705882,0.3333333333333333,0.23529411764705882,3.0,,2.0,1.0,,0.2,,,0.014705882352941176,0.021739130434782608,,0.25,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.08333333333333333,,3.0,3.0,1.0,0.047619047619047616
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,4334.0,72.0,12.0,134,135,49.0,50.0,12.0,269,2.0,9.0,1.0,4.0,5.0,7.0,18.0,11.0,25.0,136,2.0,5.0,4.0,8.0,12.0,4.0,4.0,1.0,8.0,2.0,5.0,2.0,9.0,13.0,1.0,2.0,5.0,,6.0,2.0,16.0,8.0,13.0,4.0,3.0,,,,,8.0,49.0,2.0,0.8571428571428571,0.8571428571428571,0.3888888888888889,0.4,0.3888888888888889,0.4,0.5208333333333334,0.5714285714285714,20.547945205479454,0.16666666666666666,0.25,0.11904761904761904,0.09523809523809523,0.1111111111111111,0.15384615384615385,0.13333333333333333,,0.5,0.2222222222222222,0.2857142857142857,1.0,0.2777777777777778,0.8,0.25,0.5,0.4607833333333333,0.48057999999999995,0.19047619047619047,0.19047619047619047,0.32,8.394444444444444,0.3656716417910448,2.0,,,,1.0,10.0,,,0.4,0.4,1.0,,,,,,,,2.0,2.0,3.0,4.0,,1.0,1.0,0.07894736842105263,0.08,0.13333333333333333,,,,,0.4242,,3.0,4.0,,1.0,3.0,4.0,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,0.75,0.75,,0.16,,,,0.06666666666666667,False,,2.0,2.0,,2.0,,1.0,,1.0,2.0,,0.1111111111111111,,,,0.2,0.6666666666666666,0.6666666666666666,,,,,,,,,,,1.0,,1.0,,,,,,0.2222222222222222,,,,,,,,1.0,,,,,0.08333333333333333,0.1111111111111111,,,,,,,,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,10705.0,178.0,-11.0,327,323,74.0,61.0,41.0,650,19.0,26.0,2.0,3.0,4.0,26.0,44.0,20.0,72.0,350,2.0,6.0,3.0,7.0,34.0,2.0,5.0,2.0,13.0,5.0,17.0,5.0,27.0,40.0,3.0,,3.0,3.0,6.0,2.0,25.0,22.0,25.0,12.0,1.0,9.0,3.0,9.0,8.0,7.0,74.0,1.0,0.6538461538461539,0.7391304347826086,0.5909090909090909,0.3333333333333333,0.5909090909090909,0.3333333333333333,0.6428571428571429,0.4375,16.577540106951872,0.5,0.4166666666666667,0.14655172413793102,0.125,0.14102564102564102,0.18518518518518517,0.1,0.8888888888888888,0.5909090909090909,0.7307692307692307,0.7916666666666666,0.7368421052631579,0.09090909090909091,0.5,0.6666666666666666,0.5909090909090909,0.5262159090909091,0.5005166666666666,0.21818181818181817,0.21818181818181817,0.09722222222222222,4.520454545454545,0.22629969418960244,1.0,,,,,12.0,,0.1935483870967742,0.25,0.25,,,,,,,,,18.0,,10.0,13.0,,4.0,3.0,0.09009009009009009,0.08024691358024691,0.09090909090909091,,,,,0.43368,0.2,6.0,14.0,,4.0,7.0,10.0,0.5714285714285714,0.5714285714285714,0.5555555555555556,0.3181818181818182,0.42857142857142855,0.6,,0.1388888888888889,4.0,1.0,3.0,0.06521739130434782,False,3.0,4.0,2.0,6.0,6.0,,,,3.0,3.0,3.0,0.13636363636363635,0.2857142857142857,,0.125,0.10344827586206896,0.5,0.5714285714285714,0.75,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,0.07692307692307693,,,,,,,2.0,3.0,4.0,,,,0.058823529411764705,0.029411764705882353,0.11764705882352941,,,,,,,,,,,,,,
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,6745.0,112.0,,196,198,72.0,57.0,17.0,394,3.0,5.0,,2.0,17.0,10.0,24.0,2.0,34.0,221,1.0,5.0,1.0,9.0,10.0,5.0,5.0,4.0,10.0,1.0,1.0,,2.0,2.0,,,,,,,11.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,72.0,1.0,0.5,0.5,0.4166666666666667,0.2,0.4,0.3333333333333333,0.40476190476190477,0.34615384615384615,19.71830985915493,,,0.015384615384615385,0.03333333333333333,0.021052631578947368,,0.05263157894736842,1.0,0.125,0.6,0.6,0.6666666666666666,0.425,0.16666666666666666,,0.525,0.4755625,0.48312916666666667,0.024390243902439025,0.04,0.2647058823529412,14.612499999999999,0.3673469387755102,6.0,12.0,16.0,12.0,,6.0,0.4,,0.35294117647058826,0.35294117647058826,0.5,0.3,25.20625,4.0,4.0,1.0,1.0,7.0,10.0,1.0,,,,3.0,1.0,,,,,0.1,0.5,0.3333333333333333,0.49302499999999994,,1.0,2.0,3.0,,1.0,,,,,0.05,0.5,0.5,0.25,,1.0,2.0,,,False,,,,,,,,,,,,,,,,0.041666666666666664,,,,,4.0,2.0,4.0,2.0,9.0,4.0,,,,,,,,0.25,0.2857142857142857,0.25,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,,,,,0.25,,,,,,0.25,,,,,,,,,,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,5614.0,94.0,-19.0,180,177,59.0,70.0,20.0,357,5.0,9.0,3.0,4.0,9.0,9.0,24.0,10.0,43.0,193,4.0,10.0,8.0,19.0,6.0,9.0,11.0,6.0,24.0,3.0,4.0,,7.0,7.0,6.0,1.0,2.0,1.0,8.0,3.0,13.0,12.0,12.0,3.0,3.0,,,,,19.0,59.0,3.0,0.3333333333333333,0.3333333333333333,0.375,0.4,0.4583333333333333,0.36666666666666664,0.5119047619047619,0.475,24.630541871921185,0.75,,0.06896551724137931,0.13043478260869565,0.08641975308641975,0.05555555555555555,0.2,,0.25,0.5555555555555556,0.7142857142857143,0.4,0.25,0.26666666666666666,0.75,0.5833333333333334,0.48860571428571437,0.4758642857142857,0.07692307692307693,0.1111111111111111,0.4418604651162791,9.716666666666667,0.3277777777777778,3.0,11.0,12.0,11.0,5.0,5.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3055555555555556,26.075,1.0,,,1.0,5.0,12.0,1.0,,,,2.0,1.0,,,,,0.027777777777777776,,,0.5316,,1.0,6.0,5.0,,,,,,,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,,3.0,1.0,,,False,,,,,4.0,,,,,1.0,,0.16666666666666666,0.3333333333333333,,,0.04,,,,,5.0,1.0,5.0,1.0,9.0,5.0,2.0,1.0,2.0,2.0,,,,0.4166666666666667,0.2,0.4166666666666667,0.2222222222222222,0.45454545454545453,0.45454545454545453,0.2,0.45454545454545453,6.0,,1.0,,,0.4,,,,,,0.4,,1.0,,,,,,1.0,,,,,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,162.0,3.0,4.0,5,5,5.0,2.0,1.0,10,,,,,,,,,,5,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
