EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceTurnovers,PenaltyTurnovers,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Offensive Fouls,DefensiveGoaltends,PtsUnassisted3s,on,HeaveAttempts,BlockedCorner3
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,5251.0,88,166,168,18.0,19.0,25.0,334,6.0,15.0,1.0,6.0,,2.0,,,,,6.0,15.0,4.0,16.0,200,1.0,6.0,3.0,5.0,,2.0,,,10.0,2.0,2.0,3.0,,,,,3.0,8.0,1.0,7.0,9.0,11.0,20.0,1.0,1.0,1.0,,3.0,3.0,5.0,15.0,1.0,7.0,10.0,5.0,3.0,,1.0,3.0,,,18.0,0.8333333333333334,1.0,0.4,0.16666666666666666,,0.4,0.16666666666666666,,0.4,0.3125,,0.2,0.2,,11.855670103092784,0.10294117647058823,0.12121212121212122,0.05263157894736842,0.13043478260869565,0.09195402298850575,0.12359550561797752,0.125,0.09090909090909091,0.12903225806451613,0.09090909090909091,0.125,0.15789473684210525,0.06060606060606061,0.07692307692307693,0.16666666666666666,1.0,0.4,0.5,0.8333333333333334,,,,,,,,,1.0,0.16666666666666666,,1.0,,1.0,0.5880466666666666,0.57332,0.61115,0.25,0.25,0.3125,,0.2533333333333333,0.10843373493975904,-42.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,0.5,,0.16666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,True,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,57.0,1,2,2,,2.0,,4,,,,,,,,,,,,,,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.5,,,1.5,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.46335,,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,24.7,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True,,
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,449.0,7,13,13,13.0,12.0,1.0,26,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,14.285714285714285,0.16666666666666666,,,,0.14285714285714285,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,False,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,3041.0,51,96,95,50.0,43.0,15.0,191,3.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,6.0,12.0,12.0,24.0,124,1.0,2.0,4.0,6.0,4.0,5.0,9.0,17.0,2.0,10.0,2.0,,,1.0,,3.0,3.0,6.0,1.0,3.0,5.0,9.0,14.0,1.0,2.0,,,,1.0,2.0,2.0,,9.0,13.0,6.0,1.0,,,1.0,,17.0,50.0,0.16666666666666666,0.2,0.5,0.5,0.8,0.46153846153846156,0.5,0.6666666666666666,0.631578947368421,0.75,0.85,,,,17.54385964912281,0.12,0.21428571428571427,0.14285714285714285,0.1875,0.125,0.20454545454545456,0.2222222222222222,,0.3333333333333333,0.2727272727272727,,0.1,0.2222222222222222,,0.16666666666666666,0.46153846153846156,0.5,0.5,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.23076923076923078,0.6666666666666666,0.6666666666666666,,1.0,0.5,,0.3333333333333333,1.0,0.5384615384615384,0.4769583333333333,0.54825,0.4396,0.3333333333333333,0.35294117647058826,0.25,0.7083333333333334,7.099999999999999,0.5208333333333334,-13.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,2.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,0.07692307692307693,,1.0,0.25,,,0.3333333333333333,,0.07692307692307693,,,,,0.16666666666666666,,,57.4,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,False,1.0,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,3400.0,57,107,102,56.0,42.0,17.0,209,3.0,4.0,,,2.0,3.0,,1.0,1.0,2.0,4.0,7.0,8.0,34.0,135,,,4.0,7.0,2.0,5.0,4.0,17.0,4.0,4.0,,,5.0,10.0,1.0,25.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,1.0,2.0,,5.0,9.0,3.0,,,,1.0,,17.0,56.0,0.5,0.5,0.5714285714285714,,0.4,0.7222222222222222,0.75,0.5909090909090909,0.7727272727272727,0.875,0.6538461538461539,,,,17.1875,0.034482758620689655,,0.125,,0.05405405405405406,,,,,,,,0.1,,,0.2222222222222222,0.75,0.75,0.3333333333333333,0.05555555555555555,,,,0.1111111111111111,0.5,0.5,1.0,,,,0.2727272727272727,0.6666666666666666,0.8333333333333334,0.49546111111111113,0.5199750000000001,0.47505454545454545,0.15,0.3333333333333333,0.20588235294117646,0.5,7.814285714285715,0.5233644859813084,,4.0,8.0,1.0,5.0,6.0,11.0,2.0,6.0,15.0,8.0,4.0,5.0,5.0,,4.0,,,,,,,,,,,1.0,,,2.0,1.0,,,1.0,2.0,0.8333333333333334,0.5454545454545454,0.5454545454545454,0.6111111111111112,,,,,,0.25,1.0,0.4444444444444444,0.5,0.5,0.75,0.5,0.45454545454545453,0.5,,24.454545454545453,2.0,3.0,1.0,1.0,2.0,3.0,,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.09090909090909091,0.4,,,1.0,,,,1.0,0.5,,,1.0,1.0,1.0,1.0,1.0,,,3.0,False,,1.0
1904,1610612742,Devean George,Devean George,1904,DAL,2825.0,47,85,86,51.0,35.0,13.0,171,4.0,5.0,1.0,2.0,1.0,1.0,,2.0,1.0,3.0,5.0,10.0,3.0,22.0,102,1.0,2.0,,2.0,2.0,6.0,3.0,13.0,6.0,4.0,2.0,3.0,,,,,1.0,1.0,,5.0,5.0,2.0,7.0,,2.0,2.0,,,2.0,1.0,4.0,1.0,4.0,5.0,2.0,1.0,,1.0,1.0,,13.0,51.0,0.6,0.75,0.5,0.5,0.3333333333333333,0.475,0.5,0.4166666666666667,0.5,0.5,0.4642857142857143,0.3,0.2,1.0,23.52941176470588,0.16666666666666666,0.043478260869565216,,0.058823529411764705,0.15151515151515152,0.05,,,0.1,,0.3333333333333333,0.07142857142857142,0.2,,,0.25,0.8,1.0,0.75,0.1,,,,0.15,0.3333333333333333,0.3333333333333333,,1.0,0.5,,0.08333333333333333,1.0,0.75,0.4952725,0.436,0.4593875,0.09523809523809523,0.18181818181818182,0.09090909090909091,0.5909090909090909,7.01,0.6,4.0,3.0,5.0,,3.0,3.0,10.0,,6.0,9.0,5.0,3.0,,,,,,,,,2.0,2.0,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,0.3,0.3,0.5,,1.0,,,0.1111111111111111,,,0.25,0.6,0.6,1.0,,0.25,0.6,,23.970000000000002,,5.0,,3.0,2.0,2.0,2.0,0.3333333333333333,0.25,,,,,0.25,0.6666666666666666,,,,,,2.0,,,,,,,,,,,,,False,,
2124,1610612742,Malik Allen,Malik Allen,2124,DAL,610.0,10,18,18,13.0,17.0,2.0,36,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7222222222222222,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,2481.0,41,74,74,36.0,27.0,16.0,148,2.0,4.0,,2.0,1.0,2.0,1.0,2.0,,4.0,3.0,10.0,1.0,13.0,100,,3.0,,,1.0,5.0,,5.0,4.0,2.0,,2.0,1.0,2.0,,5.0,1.0,2.0,2.0,1.0,5.0,3.0,8.0,1.0,,,,,3.0,1.0,5.0,1.0,2.0,1.0,1.0,,,,,,5.0,36.0,0.6666666666666666,0.6666666666666666,0.3,,0.2,0.3333333333333333,,0.3125,0.3611111111111111,,0.3125,0.2,0.25,0.5,22.340425531914896,0.058823529411764705,0.08695652173913043,0.3333333333333333,0.0625,0.13043478260869565,0.07692307692307693,0.125,0.125,,0.1,,0.125,,0.25,0.1111111111111111,0.2222222222222222,0.5,0.6666666666666666,1.0,0.1111111111111111,0.5,1.0,,0.2222222222222222,,,,0.5,,,0.25,0.5,0.6666666666666666,0.49723611111111116,0.50115,0.46461249999999993,0.05555555555555555,0.1,,0.38461538461538464,9.610000000000001,0.4864864864864865,-3.0,2.0,2.0,,1.0,2.0,8.0,1.0,3.0,6.0,2.0,2.0,1.0,1.0,,1.0,,,2.0,,3.0,1.0,,2.0,,,1.0,,,,,,,,,1.0,0.25,0.25,0.4444444444444444,,1.0,0.6666666666666666,,,0.5,,0.1111111111111111,1.0,1.0,1.0,,0.125,1.0,,23.424999999999997,,6.0,1.0,2.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,,,,0.25,0.25,1.0,,,,,1.0,,,,,,,,,,,,,,False,,
224,1610612742,Eddie Jones,Eddie Jones,224,DAL,724.0,12,23,24,9.0,23.0,1.0,47,,1.0,,,,,1.0,1.0,,,1.0,2.0,1.0,6.0,33,,,,,1.0,1.0,1.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,3.0,9.0,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,0.5,1.0,,20.833333333333336,,,,,,,,,,,,,,,,0.2,,,,0.2,1.0,1.0,,,,,,,,,,,0.8,0.48223000000000005,,0.3752,,,,0.5,3.0,0.391304347826087,-5.0,1.0,2.0,,,1.0,3.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.6,,,,,,,,0.4,0.5,0.5,1.0,,,0.5,,24.2,,1.0,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,False,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,459.0,8,14,14,9.0,14.0,2.0,28,,,,,,,,1.0,,,,1.0,1.0,1.0,12,,,,,,1.0,1.0,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,2.0,2.0,,2.0,4.0,,,,,,,1.0,9.0,,,,,,,,,0.16666666666666666,,0.16666666666666666,,,,18.75,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.4404,,0.4404,,,,1.0,7.4,0.6428571428571429,8.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,3337.0,56,102,101,50.0,37.0,18.0,203,2.0,4.0,1.0,1.0,2.0,3.0,3.0,6.0,3.0,5.0,8.0,15.0,9.0,34.0,136,2.0,2.0,2.0,6.0,4.0,7.0,5.0,19.0,10.0,6.0,2.0,1.0,3.0,5.0,1.0,12.0,1.0,2.0,1.0,10.0,12.0,3.0,15.0,1.0,,,1.0,3.0,4.0,1.0,7.0,2.0,8.0,11.0,2.0,2.0,,2.0,2.0,,19.0,50.0,0.625,0.7142857142857143,0.5333333333333333,1.0,0.5714285714285714,0.5681818181818182,0.5,0.5384615384615384,0.6111111111111112,0.5,0.59375,0.06666666666666667,0.25,,25.0,0.37037037037037035,0.07142857142857142,0.14285714285714285,0.045454545454545456,0.3235294117647059,0.06,0.1111111111111111,0.1111111111111111,,0.07142857142857142,0.3333333333333333,0.46153846153846156,0.25,0.25,0.1,0.18181818181818182,0.5,0.6666666666666666,0.5,0.2727272727272727,0.5,0.5,0.3333333333333333,0.22727272727272727,0.6,0.6,1.0,0.25,1.0,,0.23076923076923078,0.6666666666666666,0.5,0.43245,0.51485,0.4412961538461539,0.08333333333333333,0.11764705882352941,0.17647058823529413,0.5588235294117647,10.12,0.49019607843137253,-14.0,3.0,6.0,1.0,5.0,3.0,7.0,2.0,6.0,6.0,6.0,3.0,2.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,,3.0,,,,,3.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.3181818181818182,,0.25,0.3333333333333333,,,,,0.2727272727272727,0.5,0.5,0.6666666666666666,0.25,0.38461538461538464,0.5,,24.95714285714286,,1.0,1.0,1.0,2.0,2.0,3.0,0.3333333333333333,0.045454545454545456,,,,0.25,0.07692307692307693,0.4,,,,,1.0,3.0,,,,,,,,,,2.0,,3.0,False,,
1731,1610612742,Tyronn Lue,Tyronn Lue,1731,DAL,134.0,2,5,4,5.0,3.0,3.0,9,,,,,,,,1.0,,,,1.0,,,6,,,,,,1.0,,,,,,,,1.0,,3.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,12.5,,0.3333333333333333,,,,0.25,,0.5,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.3717,,0.3717,,,,,9.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,2496.0,42,74,74,33.0,27.0,12.0,148,3.0,4.0,1.0,1.0,,,,,1.0,5.0,4.0,9.0,1.0,15.0,98,1.0,1.0,,2.0,,1.0,,6.0,4.0,4.0,,,6.0,9.0,2.0,21.0,,1.0,,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,5.0,,2.0,2.0,1.0,,,,,,6.0,33.0,0.5,0.5,0.4444444444444444,1.0,,0.5384615384615384,1.0,0.75,0.5357142857142857,1.0,0.75,,,,19.10112359550562,0.047619047619047616,0.05263157894736842,,,0.04,0.02857142857142857,0.2,,,,0.2,,,,0.14285714285714285,0.3076923076923077,0.75,0.75,0.6666666666666666,,,,,0.38461538461538464,0.2,0.2,,1.0,1.0,1.0,,,0.6153846153846154,0.5148,0.5586,0.49555,0.07142857142857142,0.1,0.13333333333333333,0.4,10.411111111111111,0.44594594594594594,-7.0,1.0,1.0,,1.0,2.0,4.0,,3.0,6.0,1.0,1.0,3.0,3.0,,3.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,0.5,0.5,0.3076923076923077,,0.6666666666666666,,0.5,,,,0.07692307692307693,1.0,1.0,1.0,,0.25,1.0,,23.4,1.0,3.0,,2.0,1.0,2.0,2.0,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,0.5,1.0,,,,,1.0,1.0,,,,,,1.0,,,0.5,,,,False,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,258.0,4,8,8,,5.0,2.0,16,,,,,,,,1.0,1.0,1.0,1.0,2.0,,5.0,11,,,,,,,,,,2.0,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.8333333333333334,,,0.8333333333333334,,,0.5,,1.0,30.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,0.4111833333333333,,,,,,,12.9,,-3.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,,,,1.0,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,False,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,431.0,7,11,12,5.0,,3.0,23,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,,2.0,16,1.0,1.0,,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,5.0,,,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,,,,11.76470588235294,,0.2,,,,0.1,,,0.3333333333333333,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,1.0,1.0,,1.0,1.0,0.5,0.49665000000000004,0.5877,0.5877,,,1.0,1.0,3.65,0.45454545454545453,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
