EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,SecondChanceFtPoints,LostBallSteals,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,ShortMidRangePctBlocked,DefCorner3ReboundPct,SelfOReb,Technical Free Throw Trips,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3FGA,Corner3Assists,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceCorner3Frequency,PtsUnassisted3s,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,FTOffRebounds,OffFTReboundPct
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,7320.0,122,-29.0,254,254,91,104,40.0,508,14.0,19.0,2.0,4.0,4.0,8.0,4.0,6.0,1.0,2.0,1.0,4.0,1.0,2.0,10.0,1.0,1.0,3.0,19.0,27.0,3.0,14.0,9.0,56.0,293.0,3.0,7.0,1.0,6.0,5.0,11.0,1.0,4.0,4.0,17.0,28.0,10.0,9.0,4.0,10.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,6.0,2.0,6.0,5.0,10.0,3.0,18.0,8.0,26.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,3.0,11.0,5.0,11.0,1.0,13.0,1.0,7.0,17.0,91,3.0,0.7368421052631579,0.8235294117647058,1.0,0.21428571428571427,0.25,0.21428571428571427,0.7037037037037037,0.42857142857142855,0.45454545454545453,0.573170731707317,0.375,0.43333333333333335,0.5957446808510638,0.375,0.4722222222222222,0.34146341463414637,0.21428571428571427,0.037037037037037035,0.05263157894736842,0.3,17.105263157894736,0.4,0.2727272727272727,0.12987012987012986,0.06,0.1282051282051282,0.0625,0.12931034482758622,0.06060606060606061,0.025,0.047619047619047616,0.10256410256410256,0.038461538461538464,0.16666666666666666,0.16666666666666666,0.1875,0.16129032258064516,0.4634146341463415,0.7368421052631579,0.7777777777777778,0.7857142857142857,0.14634146341463414,0.6666666666666666,0.6666666666666666,0.5,0.04878048780487805,0.5,0.5,1.0,0.0975609756097561,0.25,0.25,1.0,0.24390243902439024,0.2,0.2857142857142857,1.0,0.5,0.5,0.5,0.125,0.5333333333333333,0.5,0.06666666666666667,0.2,0.3333333333333333,0.8048780487804879,0.2,0.5495097560975609,0.46284166666666665,0.50134,0.14893617021276595,0.21212121212121213,0.10714285714285714,0.30357142857142855,3.6185185185185187,25.34285714285715,0.35826771653543305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1088,1610612743,Chucky Atkins,Chucky Atkins,1088,DEN,182.0,3,1.0,8,7,8,7,,15,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,5.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,1.0,,,,,12.5,,,0.25,,,,0.25,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.4527,,0.4527,,,,,,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,1012.0,17,-7.0,37,35,27,25,4.0,72,1.0,1.0,,,,,,,,1.0,,,,,2.0,,,1.0,1.0,2.0,,2.0,,2.0,41.0,,,,,,1.0,,1.0,,,,2.0,,,2.0,,,,5.0,6.0,4.0,,13.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,27,2.0,,,,,,,0.5,,,0.25,,,0.25,,,0.5,,,,,9.090909090909092,,,0.09090909090909091,,0.2,,0.125,,,,,,,,0.14285714285714285,0.2,0.25,1.0,1.0,,,,,,0.25,,,,,,,,0.5,,,,,,,,,,,0.5,,0.75,,0.5121125,,0.439325,,,,,10.85,24.450000000000003,0.7297297297297297,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,359.0,6,1.0,15,15,15,15,,30,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,,,2.0,2.0,3.0,,2.0,,4.0,13.0,,,,,2.0,3.0,,2.0,,4.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15,,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,0.4,,0.4,0.4,,0.4,0.4,,,,,33.333333333333336,,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,,0.2,,,,,,,,0.4,,,,,,,,0.2,1.0,,0.4,,0.6,,0.48057,,0.48057,,,,1.0,9.566666666666666,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2212,1610612743,Steven Hunter,Steven Hunter,2212,DEN,182.0,3,1.0,8,7,8,7,,15,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,12.5,,,0.5,,,,0.5,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4463,,0.4463,,,,,7.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,4599.0,77,-20.0,151,153,38,51,27.0,304,8.0,13.0,3.0,4.0,1.0,2.0,4.0,7.0,,6.0,,,,,,,,,12.0,26.0,,,5.0,29.0,179.0,3.0,4.0,,10.0,2.0,5.0,,,,4.0,14.0,10.0,,4.0,,,1.0,,4.0,4.0,2.0,2.0,8.0,2.0,7.0,3.0,2.0,,5.0,9.0,14.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,,4.0,1.0,8.0,12.0,,4.0,,8.0,,4.0,4.0,38,,0.5833333333333334,0.7,,,,,0.46153846153846156,0.75,0.4,0.46153846153846156,0.75,0.4,0.48333333333333334,0.8333333333333334,0.4,,,0.038461538461538464,,,18.279569892473116,0.25,,0.04081632653061224,0.10294117647058823,0.1111111111111111,0.15384615384615385,0.06578947368421052,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.0625,0.2,,,0.11764705882352941,0.09090909090909091,0.5,0.6153846153846154,0.6153846153846154,0.625,0.2692307692307692,0.5714285714285714,0.6666666666666666,0.5,0.23076923076923078,,,,,,,,,,,,1.0,0.75,,,0.4,0.5,,,,0.5,,0.5013807692307692,0.5731333333333333,0.47656,0.13333333333333333,0.13333333333333333,0.3448275862068966,0.13793103448275862,6.230769230769232,,0.25165562913907286,,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,True,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,5077.0,85,-29.0,170,173,40,52,32.0,343,7.0,19.0,3.0,8.0,3.0,6.0,3.0,7.0,6.0,19.0,,1.0,,1.0,2.0,1.0,,,16.0,45.0,1.0,3.0,17.0,52.0,200.0,3.0,9.0,1.0,15.0,6.0,11.0,,,9.0,21.0,16.0,16.0,3.0,2.0,2.0,1.0,1.0,,4.0,4.0,4.0,,8.0,3.0,11.0,3.0,11.0,,14.0,14.0,28.0,2.0,2.0,5.0,,4.0,2.0,1.0,1.0,,7.0,1.0,3.0,6.0,1.0,11.0,,19.0,,9.0,21.0,40,1.0,0.5,0.5333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.35555555555555557,0.3333333333333333,0.5454545454545454,0.3645833333333333,0.3,0.5454545454545454,0.4473684210526316,0.5,0.65625,0.0625,,0.022222222222222223,0.05263157894736842,,30.476190476190474,0.7142857142857143,,0.19642857142857142,0.14285714285714285,0.11538461538461539,0.15,0.17073170731707318,0.14432989690721648,0.26666666666666666,0.14285714285714285,0.030303030303030304,0.07142857142857142,0.3333333333333333,0.21428571428571427,0.28,0.15,0.3958333333333333,0.3684210526315789,0.3888888888888889,0.42857142857142855,0.14583333333333334,0.42857142857142855,0.42857142857142855,,0.3958333333333333,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.020833333333333332,,,,0.041666666666666664,0.5,0.5,1.0,0.8,0.375,0.6666666666666666,0.1,0.5454545454545454,0.5,,,,0.4583333333333333,0.5,0.4940760416666667,0.5532714285714285,0.5309545454545455,0.15789473684210525,0.16666666666666666,0.28846153846153844,0.40384615384615385,9.004444444444443,24.2,0.23529411764705882,,,,9.0,,1.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.06666666666666667,1.0,,,,,,,,,,,,,,,True,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,2863.0,48,,103,101,43,37,14.0,204,2.0,4.0,1.0,3.0,1.0,2.0,,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,5.0,1.0,3.0,,7.0,110.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,,5.0,,4.0,3.0,2.0,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,7.0,,3.0,2.0,4.0,,6.0,3.0,9.0,2.0,1.0,,,,2.0,,,,2.0,1.0,2.0,10.0,,3.0,1.0,,,,5.0,43,1.0,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.4375,0.25,0.625,0.4375,0.25,0.625,0.375,,0.2,0.25,,8.333333333333334,,,0.125,0.09090909090909091,0.14285714285714285,,0.13043478260869565,0.058823529411764705,0.07692307692307693,0.2,,,,0.1111111111111111,0.0625,0.2,0.5,0.5,0.6666666666666666,,,,,,0.125,,,,0.25,,,,0.125,1.0,1.0,1.0,0.75,0.3333333333333333,,,0.5,0.5,,0.25,1.0,0.875,1.0,0.52295,0.5635666666666667,0.5170250000000001,,,0.2857142857142857,0.7142857142857143,3.8200000000000003,25.0,0.4174757281553398,1.0,,,,1.0,,2.0,1.0,,1.0,,,,,,,,0.2857142857142857,,,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,True,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,3348.0,56,,122,122,59,68,16.0,244,9.0,12.0,,,1.0,1.0,,,,,,,,3.0,9.0,,,4.0,9.0,12.0,3.0,9.0,6.0,33.0,141.0,,,,,1.0,1.0,,4.0,3.0,5.0,6.0,12.0,6.0,,9.0,3.0,1.0,,2.0,2.0,1.0,,4.0,,,1.0,2.0,,3.0,,3.0,1.0,1.0,1.0,,1.0,2.0,,,,3.0,2.0,6.0,9.0,,6.0,1.0,8.0,3.0,3.0,5.0,59,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.75,,1.0,0.6428571428571429,,0.2,0.717391304347826,,0.35714285714285715,0.42857142857142855,,0.08333333333333333,0.08333333333333333,,18.43971631205674,0.3333333333333333,,0.0625,,0.058823529411764705,,0.061224489795918366,,,,,,,,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.75,0.8181818181818182,0.3333333333333333,,,,,,,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,0.2,1.0,,0.8,,1.0,0.3333333333333333,0.5663428571428571,,0.48536999999999997,0.18181818181818182,0.25,,0.15151515151515152,,26.62222222222222,0.48360655737704916,,,1.0,,,,1.0,,,,,,,,,,,0.1111111111111111,,,,,1.0,,,3.0,1.0,1.0,1.0,0.1,,,,,True,,
947,1610612743,Allen Iverson,Allen Iverson,947,DEN,6398.0,107,-25.0,221,221,68,81,36.0,442,10.0,17.0,1.0,1.0,6.0,8.0,4.0,13.0,9.0,21.0,,,,,7.0,,,4.0,23.0,51.0,,7.0,18.0,64.0,257.0,3.0,4.0,,6.0,9.0,20.0,,4.0,13.0,31.0,6.0,40.0,,4.0,7.0,,4.0,,11.0,17.0,7.0,3.0,40.0,,3.0,2.0,5.0,,7.0,3.0,10.0,3.0,2.0,2.0,,1.0,3.0,,1.0,1.0,5.0,,,3.0,,16.0,1.0,25.0,2.0,10.0,31.0,68,1.0,0.13043478260869565,0.14285714285714285,,,,,0.45098039215686275,0.75,0.45,0.39655172413793105,0.75,0.375,0.45652173913043476,0.75,0.4838709677419355,0.1206896551724138,,0.0784313725490196,0.11764705882352941,,28.030303030303028,0.4,,0.07575757575757576,0.03409090909090909,0.05714285714285714,,0.06930693069306931,0.02654867256637168,0.058823529411764705,,0.027777777777777776,,,0.1,0.04,0.037037037037037035,0.29310344827586204,0.5882352941176471,0.6666666666666666,0.2,0.22413793103448276,0.3076923076923077,0.3333333333333333,,0.3620689655172414,0.42857142857142855,0.45,0.1111111111111111,,,,,0.1206896551724138,,,,0.25,1.0,,,0.3333333333333333,0.75,,0.16666666666666666,,0.41379310344827586,,0.4781284482758621,0.46265,0.47147083333333334,0.15151515151515152,0.1694915254237288,0.09375,0.484375,10.752941176470591,25.21428571428571,0.3076923076923077,6.0,5.0,1.0,,1.0,,2.0,,,,0.07692307692307693,0.125,,1.0,,,,0.09523809523809523,,,,1.0,1.0,,,,,3.0,3.0,,0.047619047619047616,,,,True,,
