EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,3SecondViolations,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls
1112,1610612739,Ben Wallace,Ben Wallace,1112,CLE,18226.0,304.0,7.0,544.0,559,144.0,101,71.0,1103,15.0,28.0,6.0,8.0,1.0,5.0,2.0,4.0,1.0,17.0,33.0,7.0,41.0,544.0,6.0,8.0,2.0,14.0,2.0,7.0,4.0,8.0,26.0,8.0,8.0,5.0,10.0,5.0,15.0,5.0,5.0,2.0,3.0,35.0,8.0,23.0,1.0,14.0,32.0,6.0,52.0,32.0,84.0,4.0,8.0,3.0,5.0,6.0,1.0,3.0,1.0,3.0,7.0,1.0,2.0,12.0,26.0,2.0,19.0,3.0,6.0,20.0,5.0,5.0,14.0,8.0,6.0,14.0,3.0,8.0,144.0,4.0,5.0,0.7647058823529411,1.0,0.5151515151515151,0.75,0.2857142857142857,0.5151515151515151,0.75,0.2857142857142857,0.47674418604651164,0.7,0.26666666666666666,0.15151515151515152,0.17857142857142858,7.898894154818326,0.8571428571428571,0.46153846153846156,0.043478260869565216,0.16326530612244897,0.11165048543689321,0.1794871794871795,0.11940298507462686,0.1678832116788321,0.11355311355311355,0.17543859649122806,0.10714285714285714,0.07526881720430108,0.09803921568627451,0.1875,0.14035087719298245,0.15873015873015872,0.18421052631578946,0.16666666666666666,0.2222222222222222,0.4,0.21428571428571427,0.8484848484848485,0.5357142857142857,0.6521739130434783,0.7333333333333333,0.12121212121212122,0.5,0.5,1.0,0.030303030303030304,1.0,0.75,0.3333333333333333,0.7142857142857143,0.2,0.8484848484848485,0.5621636363636364,0.6140000000000001,0.47748571428571435,0.13157894736842105,0.13157894736842105,0.34146341463414637,0.1951219512195122,2.7606060606060603,0.2647058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,4.0,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,17813.0,297.0,24.0,532.0,544,136.0,89,68.0,1076,27.0,38.0,5.0,6.0,6.0,8.0,3.0,20.0,45.0,44.0,103.0,46.0,173.0,525.0,6.0,11.0,3.0,24.0,11.0,28.0,22.0,50.0,42.0,46.0,2.0,4.0,34.0,16.0,50.0,10.0,14.0,3.0,17.0,116.0,,7.0,1.0,17.0,30.0,2.0,49.0,8.0,57.0,2.0,15.0,8.0,7.0,14.0,6.0,10.0,17.0,4.0,31.0,,8.0,4.0,18.0,,51.0,1.0,2.0,66.0,26.0,8.0,10.0,7.0,2.0,10.0,8.0,50.0,136.0,1.0,5.0,0.4772727272727273,0.4883720930232558,0.42718446601941745,0.5454545454545454,0.39285714285714285,0.450354609929078,0.5833333333333334,0.4,0.5058479532163743,0.6,0.5,0.038834951456310676,0.10526315789473684,32.79220779220779,0.45161290322580644,0.16666666666666666,0.043478260869565216,0.15625,0.03553299492385787,0.2236842105263158,,0.17537313432835822,0.026615969581749048,0.0196078431372549,0.07272727272727272,0.02197802197802198,,,0.10714285714285714,0.0967741935483871,0.24324324324324326,0.2033898305084746,0.29411764705882354,0.025,0.8,0.2695035460992908,0.7105263157894737,0.7941176470588235,0.5925925925925926,0.14184397163120568,0.15,0.15,0.3333333333333333,0.3191489361702128,0.3333333333333333,0.8333333333333334,0.6,0.22857142857142856,0.75,0.5390070921985816,0.5014716312056738,0.4816961538461539,0.4911442857142857,0.1656441717791411,0.20967741935483872,0.13872832369942195,0.28901734104046245,10.939805825242718,0.2556390977443609,14.0,2.0,1.0,13.0,36.0,3.0,6.0,2.0,7.0,13.0,38.0,3.0,7.0,2.0,7.0,27.0,12.0,36.0,13.0,6.0,1.0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,0.6923076923076923,0.34210526315789475,0.42857142857142855,0.2857142857142857,0.34210526315789475,0.2695035460992908,0.3111111111111111,0.3111111111111111,0.2857142857142857,0.014184397163120567,0.2553191489361702,0.3611111111111111,0.3611111111111111,0.6923076923076923,0.05555555555555555,0.3333333333333333,0.5,1.0,0.2,0.2857142857142857,0.3611111111111111,0.02564102564102564,25.63421052631579,,,,,,,,,,,,,,,,,,True,,,,,,,
2753,1610612739,Delonte West,Delonte West,2753,CLE,16689.0,278.0,15.0,496.0,510,122.0,90,66.0,1006,9.0,21.0,1.0,2.0,1.0,2.0,4.0,12.0,18.0,18.0,51.0,20.0,98.0,498.0,2.0,5.0,,16.0,1.0,6.0,11.0,31.0,12.0,24.0,,7.0,27.0,8.0,35.0,7.0,16.0,1.0,10.0,78.0,1.0,4.0,,7.0,14.0,,21.0,5.0,26.0,1.0,12.0,10.0,2.0,14.0,1.0,8.0,6.0,6.0,20.0,1.0,5.0,11.0,27.0,3.0,18.0,,4.0,23.0,8.0,4.0,,,,,,31.0,122.0,5.0,4.0,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.4,0.16666666666666666,0.4875,0.7272727272727273,0.5555555555555556,0.5384615384615384,0.7272727272727273,0.6458333333333334,0.13725490196078433,0.23809523809523808,19.17098445595855,0.7,,,0.07734806629834254,0.021164021164021163,0.09722222222222222,0.016129032258064516,0.08300395256916997,0.0199203187250996,0.05660377358490566,,0.012048192771084338,0.02127659574468085,,0.05555555555555555,0.05454545454545454,0.1111111111111111,0.10526315789473684,0.06666666666666667,0.02564102564102564,,0.2625,0.42857142857142855,0.5625,0.5555555555555556,0.15,0.3333333333333333,0.36363636363636365,,0.225,0.18181818181818182,0.5,1.0,0.1111111111111111,0.5,0.625,0.513156875,0.52371,0.4660111111111111,0.09195402298850575,0.13793103448275862,0.16326530612244897,0.3163265306122449,9.270588235294118,0.24596774193548387,5.0,8.0,1.0,12.0,21.0,4.0,5.0,6.0,10.0,14.0,29.0,4.0,6.0,6.0,12.0,36.0,6.0,21.0,12.0,1.0,1.0,,,3.0,1.0,,,,0.8571428571428571,0.4827586206896552,0.6666666666666666,0.5,0.4827586206896552,0.3625,0.2777777777777778,0.29411764705882354,0.2,0.1,0.2625,0.5714285714285714,0.6,0.8333333333333334,0.09090909090909091,0.45454545454545453,0.8,1.0,0.5555555555555556,0.6,0.5714285714285714,,24.83103448275862,2.0,2.0,1.0,0.034482758620689655,0.08333333333333333,0.05555555555555555,0.047619047619047616,0.25,0.25,1.0,0.1111111111111111,,,,,,,True,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,694.0,12.0,-11.0,24.0,28,8.0,9,2.0,52,1.0,2.0,,,1.0,1.0,,2.0,,1.0,4.0,2.0,4.0,32.0,,,,,1.0,2.0,1.0,3.0,2.0,,,1.0,1.0,,1.0,,1.0,,,2.0,,,,1.0,1.0,1.0,3.0,,3.0,,2.0,2.0,,,1.0,,1.0,,1.0,,,,,,2.0,,,3.0,2.0,,,,,,,3.0,8.0,,,1.0,1.0,0.25,,0.5,0.25,,0.5,0.4,,0.75,0.25,0.5,22.22222222222222,,1.0,,0.25,,0.16666666666666666,,0.2,,,,,,,,,0.3333333333333333,0.2,,,,0.5,0.5,1.0,1.0,0.5,,,,,,,,0.5,1.0,0.5,0.50665,,0.5888,0.4,0.4,,0.75,4.975,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,14122.0,235.0,-15.0,420.0,427,74.0,53,52.0,847,3.0,7.0,,2.0,2.0,2.0,1.0,9.0,29.0,16.0,45.0,10.0,84.0,413.0,,8.0,,6.0,4.0,9.0,5.0,16.0,22.0,10.0,,1.0,9.0,1.0,10.0,1.0,7.0,1.0,1.0,21.0,,2.0,,3.0,7.0,1.0,11.0,2.0,13.0,1.0,2.0,1.0,1.0,1.0,,,3.0,1.0,4.0,,,8.0,18.0,,10.0,1.0,1.0,12.0,2.0,2.0,,,,,,16.0,74.0,2.0,2.0,0.6875,0.6875,0.35555555555555557,,0.4444444444444444,0.4457831325301205,0.23076923076923078,0.5,0.47126436781609193,0.23076923076923078,0.5769230769230769,0.022222222222222223,0.14285714285714285,18.724279835390945,0.25,0.1111111111111111,,0.04430379746835443,0.011834319526627219,0.05357142857142857,,0.04672897196261682,0.009174311926605505,0.020833333333333332,,0.01282051282051282,,,,0.0625,0.06349206349206349,0.07142857142857142,,0.0196078431372549,,0.08433734939759036,0.42857142857142855,0.5,1.0,0.10843373493975904,0.1111111111111111,0.1111111111111111,,0.3493975903614458,0.15384615384615385,,,0.18181818181818182,1.0,0.5421686746987951,0.49338072289156626,0.5437954545454545,0.44605,0.023529411764705882,0.0425531914893617,0.07142857142857142,0.19047619047619047,14.295555555555554,0.1761904761904762,12.0,10.0,,10.0,28.0,2.0,5.0,1.0,2.0,14.0,38.0,2.0,5.0,1.0,2.0,39.0,3.0,28.0,10.0,,2.0,1.0,,,,,,,0.9285714285714286,0.3684210526315789,0.4,0.5,0.3684210526315789,0.4578313253012048,0.41379310344827586,0.41379310344827586,0.6666666666666666,0.12048192771084337,0.3373493975903614,0.35714285714285715,0.35714285714285715,0.9,,0.38461538461538464,0.4,1.0,0.18181818181818182,0.5,0.35714285714285715,,24.67105263157895,4.0,,,,,,,0.4,0.4,1.0,,4.0,,,,,,True,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,3807.0,63.0,10.0,120.0,124,64.0,40,18.0,244,,3.0,,1.0,,2.0,,1.0,5.0,1.0,9.0,,26.0,116.0,,1.0,,6.0,1.0,6.0,,11.0,,2.0,,3.0,5.0,3.0,8.0,1.0,2.0,1.0,2.0,19.0,1.0,1.0,,,4.0,,4.0,2.0,6.0,,2.0,2.0,,3.0,1.0,2.0,2.0,1.0,5.0,,1.0,3.0,7.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,11.0,64.0,,,,,0.1111111111111111,,0.16666666666666666,0.5652173913043478,0.75,0.4230769230769231,0.5652173913043478,0.75,0.4230769230769231,0.3333333333333333,0.6666666666666666,19.58041958041958,0.6,,,0.125,0.022727272727272728,,0.06666666666666667,0.07272727272727272,0.03389830508474576,0.07692307692307693,,,0.08333333333333333,,,0.21428571428571427,0.1,,,,,0.13043478260869565,,,,0.043478260869565216,,,,0.21739130434782608,0.25,,,0.15384615384615385,,0.7391304347826086,0.47346956521739136,0.5897666666666667,0.44758461538461536,,,0.23076923076923078,0.4230769230769231,12.055555555555555,0.5333333333333333,1.0,5.0,,5.0,9.0,2.0,3.0,2.0,5.0,8.0,14.0,2.0,3.0,3.0,7.0,21.0,3.0,9.0,5.0,2.0,,,,1.0,,,,,0.875,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.5714285714285714,0.6086956521739131,0.2,0.2,,0.21739130434782608,0.391304347826087,0.5555555555555556,0.7142857142857143,0.8,,0.75,0.6666666666666666,1.0,0.38461538461538464,0.4,0.5555555555555556,,25.25,3.0,2.0,2.0,0.14285714285714285,1.0,,0.2222222222222222,0.6,0.6,1.0,0.15384615384615385,,1.0,0.5,,,,True,,,,,,,
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,306.0,5.0,-12.0,10.0,12,3.0,4,1.0,22,,,,,,,,1.0,1.0,,2.0,,,14.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.5,,33.333333333333336,1.0,,,,0.5,0.5,,0.14285714285714285,0.3333333333333333,,1.0,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,0.37925,,,,,,,13.700000000000001,0.3,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,1.0,,,,61.7,,,,,,1.0,,,,,,,,,1.0,,,True,,,,,,,
693,1610612739,Joe Smith,Joe Smith,693,CLE,2399.0,40.0,8.0,77.0,82,53.0,30,14.0,159,,1.0,,1.0,,1.0,2.0,4.0,2.0,3.0,7.0,3.0,9.0,68.0,1.0,2.0,3.0,5.0,1.0,4.0,3.0,5.0,6.0,,,,,1.0,1.0,1.0,,,,3.0,2.0,2.0,2.0,3.0,3.0,,6.0,6.0,12.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,4.0,8.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,,,,,,5.0,53.0,3.0,1.0,1.0,1.0,0.42857142857142855,0.5,0.25,0.42857142857142855,0.5,0.25,0.5,0.625,0.4166666666666667,,,11.702127659574469,0.5,,0.3333333333333333,0.10344827586206896,0.06666666666666667,0.16666666666666666,0.2222222222222222,0.1276595744680851,0.10256410256410256,0.14285714285714285,0.1,,0.25,,0.1111111111111111,0.18181818181818182,,0.23076923076923078,,0.25,,0.14285714285714285,,,,0.5714285714285714,0.5,0.5,1.0,0.2857142857142857,0.5,,,0.25,,0.14285714285714285,0.4241428571428572,0.44695,0.44317500000000004,0.125,0.125,0.5555555555555556,0.5555555555555556,9.542857142857143,0.6883116883116883,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,15067.0,251.0,10.0,440.0,444,81.0,59,55.0,884,18.0,28.0,7.0,13.0,4.0,8.0,5.0,19.0,45.0,43.0,92.0,23.0,109.0,442.0,10.0,17.0,2.0,22.0,8.0,17.0,3.0,19.0,68.0,18.0,12.0,6.0,5.0,8.0,13.0,8.0,3.0,,2.0,34.0,3.0,17.0,,11.0,30.0,1.0,42.0,20.0,62.0,3.0,2.0,1.0,1.0,5.0,1.0,2.0,9.0,3.0,14.0,1.0,3.0,11.0,23.0,2.0,21.0,2.0,,27.0,13.0,,9.0,8.0,1.0,9.0,6.0,19.0,81.0,1.0,,0.7906976744186046,0.918918918918919,0.4673913043478261,0.5882352941176471,0.47058823529411764,0.4673913043478261,0.5882352941176471,0.47058823529411764,0.5142857142857142,0.6111111111111112,0.5,0.06521739130434782,0.14285714285714285,23.37917485265226,0.35714285714285715,0.1,,0.18518518518518517,0.1,0.20754716981132076,0.05454545454545454,0.19069767441860466,0.08888888888888889,0.1702127659574468,0.09302325581395349,0.0625,0.023809523809523808,0.15384615384615385,0.19148936170212766,0.19230769230769232,0.1746031746031746,0.21951219512195122,0.16666666666666666,0.06976744186046512,0.6666666666666666,0.30434782608695654,0.6428571428571429,0.75,0.6666666666666666,0.20652173913043478,0.2631578947368421,0.29411764705882354,0.4,0.4891304347826087,0.7647058823529411,0.5384615384615384,0.14285714285714285,0.47058823529411764,0.5,0.30434782608695654,0.4698934782608695,0.5837466666666666,0.5190352941176472,0.12380952380952381,0.12380952380952381,0.2018348623853211,0.1743119266055046,11.571739130434782,0.18409090909090908,20.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,,,,,,,,,,,0.10526315789473684,,,,,,,1.0,,,,2.0,1.0,True,,,,,,,
