EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FTDefRebounds,RecoveredBlocks,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PtsPutbacks,FTOffRebounds,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,OffFTReboundPct,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PenaltyTurnovers,BlockedShortMidRange,PenaltyFg3Pct,OffCorner3ReboundPct,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,on,HeaveAttempts
2229,1610612740,Mike James,Mike James,2229,NOH,239.0,4,-9.0,6,6,,,,12,,,,,,,,,,1.0,,,,,,1,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4116,,,,,,,,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,3998.0,67,11.0,117,117,18.0,34.0,18.0,234,8.0,11.0,2.0,3.0,4.0,5.0,5.0,7.0,6.0,16.0,,2.0,,,19.0,34,,2.0,3.0,41.0,126,3.0,5.0,,7.0,5.0,8.0,,1.0,11.0,6.0,32.0,,,2.0,,1.0,8.0,3.0,11.0,1.0,2.0,1.0,3.0,4.0,25.0,,5.0,2.0,5.0,7.0,6.0,13.0,1.0,8.0,6.0,2.0,3.0,2.0,,,1.0,,3.0,1.0,1.0,4.0,,,7.0,,2.0,4.0,1.0,2.0,,,,,,11.0,18.0,,,0.15789473684210525,0.16666666666666666,,,,0.5588235294117647,0.6,0.625,0.5277777777777778,0.6,0.625,0.5405405405405406,0.5833333333333334,0.625,0.05555555555555555,0.029411764705882353,0.09090909090909091,,28.985507246376812,1.0,0.14705882352941177,0.09803921568627451,0.10526315789473684,,0.1320754716981132,0.08333333333333333,0.35714285714285715,,,,0.16666666666666666,,0.2,0.0625,0.3333333333333333,0.0625,0.3055555555555556,0.7272727272727273,0.8,0.125,0.19444444444444445,0.7142857142857143,0.7142857142857143,0.2,0.4444444444444444,0.375,0.375,0.16666666666666666,0.05555555555555555,,,,0.6,0.6666666666666666,,0.625,0.8,,0.3611111111111111,,0.4637569444444445,0.45748,0.5573625,0.05405405405405406,0.05714285714285714,,0.17073170731707318,0.2682926829268293,10.108823529411765,25.9,0.15384615384615385,,,,,,,,,,,,,2.0,1.0,,,0.5,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,False,
1719,1610612740,Bonzi Wells,Bonzi Wells,1719,NOH,5411.0,90,,159,158,21.0,33.0,29.0,317,5.0,13.0,3.0,4.0,1.0,1.0,3.0,9.0,4.0,11.0,,,,,12.0,33,,,,24.0,162,3.0,5.0,,6.0,3.0,3.0,,,6.0,14.0,10.0,,,,,3.0,4.0,,4.0,,,3.0,,1.0,8.0,,3.0,5.0,11.0,17.0,3.0,20.0,,3.0,2.0,1.0,1.0,,4.0,1.0,1.0,,5.0,,4.0,10.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,,,,,6.0,21.0,1.0,,0.5833333333333334,0.7,,,,0.36363636363636365,0.6,1.0,0.36363636363636365,0.6,1.0,0.35294117647058826,0.6,1.0,,0.09090909090909091,0.23076923076923078,,20.526315789473685,0.2,0.20754716981132076,0.037037037037037035,0.23809523809523808,,0.21621621621621623,0.03296703296703297,0.041666666666666664,0.041666666666666664,0.030303030303030304,,,0.3,0.32,0.26666666666666666,0.16666666666666666,,0.3939393939393939,0.38461538461538464,0.5,0.4,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.36363636363636365,1.0,,,,,0.8,0.75,,0.3333333333333333,1.0,,0.3939393939393939,,0.4660939393939394,0.573375,0.4276,0.029411764705882353,0.029411764705882353,,0.25,0.25,8.406060606060606,,0.1320754716981132,,,,1.0,,,,0.5,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,False,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,2350.0,39,3.0,67,72,35.0,30.0,11.0,139,1.0,2.0,1.0,1.0,1.0,1.0,,,,3.0,,1.0,,1.0,1.0,5,,1.0,2.0,4.0,71,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,4.0,,2.0,,,1.0,,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,2.0,5.0,6.0,11.0,3.0,14.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,2.0,,1.0,,,,,,4.0,35.0,,,,,,,,0.2,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.2857142857142857,1.0,0.5,0.16666666666666666,,,,10.256410256410255,1.0,0.23076923076923078,0.1,0.3333333333333333,0.2,0.2682926829268293,0.12,,0.2857142857142857,,0.25,0.3333333333333333,0.2,0.2222222222222222,0.2727272727272727,0.5,,0.3333333333333333,0.5,0.5,,,,,,0.5,,,,0.16666666666666666,,,,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.5,,0.4624333333333333,0.6532,0.4396,0.14285714285714285,0.16666666666666666,,0.5,1.0,11.940000000000001,26.5,0.5223880597014925,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,2973.0,50,19.0,87,86,14.0,27.0,16.0,173,3.0,5.0,2.0,3.0,1.0,1.0,,,,,,,,,3.0,5,,,,6.0,86,2.0,3.0,,4.0,1.0,1.0,,,2.0,4.0,2.0,,,,,1.0,,,,,,,,,,4.0,3.0,1.0,4.0,6.0,7.0,13.0,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,2.0,14.0,1.0,,0.6666666666666666,1.0,,,,0.6,0.6666666666666666,1.0,0.6,0.6666666666666666,1.0,0.6,0.6666666666666666,1.0,,0.2,0.2,,4.761904761904762,,0.12121212121212122,0.08108108108108109,0.05555555555555555,0.4444444444444444,0.09803921568627451,0.15217391304347827,,0.1111111111111111,0.1111111111111111,0.5,0.14285714285714285,0.16666666666666666,0.07692307692307693,0.06666666666666667,,,1.0,0.6,0.75,0.6666666666666666,,,,,,,,,,,,,1.0,0.6666666666666666,,1.0,1.0,,1.0,,0.59016,0.60625,0.6267,,,,0.6666666666666666,0.3333333333333333,0.52,,0.16091954022988506,,,,1.0,,,,0.5,,,,,2.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.5,,,,,,False,
2561,1610612740,David West,David West,2561,NOH,4757.0,79,14.0,142,140,15.0,31.0,23.0,282,3.0,6.0,2.0,3.0,,,4.0,11.0,10.0,14.0,,,,,17.0,31,,,4.0,38.0,138,4.0,5.0,,8.0,2.0,3.0,,2.0,6.0,22.0,12.0,,,,,3.0,5.0,,5.0,,,1.0,2.0,2.0,10.0,,3.0,3.0,8.0,12.0,3.0,15.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,,3.0,4.0,,,6.0,3.0,,5.0,,1.0,,1.0,4.0,3.0,4.0,6.0,15.0,,1.0,0.6470588235294118,0.6875,,,,0.5483870967741935,0.8,0.6666666666666666,0.5483870967741935,0.8,0.6666666666666666,0.5757575757575758,0.8,0.75,,0.0967741935483871,0.16666666666666666,0.18181818181818182,20.95808383233533,0.5,0.17391304347826086,0.043478260869565216,0.14285714285714285,,0.16417910447761194,0.0379746835443038,0.047619047619047616,0.10526315789473684,,,0.2,0.3333333333333333,0.09090909090909091,0.058823529411764705,0.5,0.09090909090909091,0.1935483870967742,0.5,0.6,0.3333333333333333,0.3548387096774194,0.36363636363636365,0.4444444444444444,0.5,0.45161290322580644,0.7142857142857143,0.7142857142857143,0.8,,,,,0.6,0.6666666666666666,,,,,0.1935483870967742,,0.42097096774193554,0.4632,0.3552666666666666,0.03125,0.03125,,0.21052631578947367,0.15789473684210525,10.667741935483871,,0.1056338028169014,,,,1.0,2.0,,,0.5,0.5,,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,False,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,2423.0,40,,71,73,25.0,22.0,11.0,144,2.0,3.0,,,2.0,2.0,2.0,5.0,1.0,2.0,,,,,5.0,10,,,4.0,14.0,71,1.0,1.0,,5.0,3.0,5.0,,1.0,7.0,2.0,8.0,,,,,1.0,,,,,,,,,,,6.0,3.0,5.0,8.0,6.0,14.0,1.0,,,,1.0,,2.0,,1.0,,3.0,,1.0,7.0,2.0,2.0,7.0,,,7.0,1.0,4.0,,,4.0,2.0,4.0,7.0,25.0,1.0,,0.2,0.2,,,,0.5,1.0,0.6,0.5,1.0,0.6,0.5384615384615384,0.8333333333333334,0.7,,0.1,,0.2,19.753086419753085,0.3333333333333333,0.20833333333333334,0.25,0.2727272727272727,,0.22857142857142856,0.20689655172413793,0.6,0.1111111111111111,0.2,,0.16666666666666666,0.2,0.23076923076923078,0.25,0.3333333333333333,0.3333333333333333,0.3,0.6666666666666666,0.6666666666666666,,0.5,0.4,0.5,,0.2,0.5,0.5,1.0,,,,,,,,0.4,1.0,,0.3,,0.4336399999999999,0.3647,0.47386,0.3076923076923077,0.3076923076923077,,0.35714285714285715,0.5,6.31,,0.352112676056338,,,,,2.0,,,,0.5,,,,,,,,,,3.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,4871.0,81,9.0,139,142,33.0,27.0,27.0,281,7.0,10.0,1.0,1.0,2.0,3.0,5.0,7.0,1.0,6.0,,2.0,,1.0,13.0,23,,3.0,4.0,30.0,135,2.0,3.0,1.0,4.0,3.0,6.0,1.0,,6.0,6.0,20.0,,,2.0,,1.0,2.0,,2.0,,,1.0,1.0,,4.0,1.0,2.0,3.0,4.0,7.0,3.0,10.0,,6.0,1.0,5.0,1.0,1.0,1.0,,,,2.0,,1.0,3.0,,,5.0,,,4.0,,2.0,,,,,,6.0,33.0,1.0,,0.23076923076923078,0.23076923076923078,,,,0.5652173913043478,0.6666666666666666,0.5,0.5,0.5,0.42857142857142855,0.5357142857142857,0.5,0.42857142857142855,0.11538461538461539,0.043478260869565216,0.1,,18.181818181818183,0.5,0.08,0.03571428571428571,0.11538461538461539,0.08333333333333333,0.09210526315789473,0.04411764705882353,0.07692307692307693,0.05263157894736842,,0.125,,0.1111111111111111,0.11538461538461539,0.1111111111111111,0.125,,0.38461538461538464,0.7,0.7777777777777778,0.2857142857142857,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.2,0.23076923076923078,0.16666666666666666,0.16666666666666666,,0.07692307692307693,,,,0.25,1.0,,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.5,,0.48077307692307697,0.42417499999999997,0.4862285714285714,0.07142857142857142,0.08,,0.13333333333333333,0.2,7.5260869565217385,24.833333333333332,0.23741007194244604,1.0,1.0,,,,,,,,0.038461538461538464,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
2457,1610612740,Jannero Pargo,Jannero Pargo,2457,NOH,5671.0,95,11.0,166,169,40.0,45.0,32.0,335,4.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,14.0,4.0,9.0,,1.0,13.0,24,6.0,14.0,5.0,49.0,166,2.0,2.0,,4.0,3.0,4.0,1.0,5.0,14.0,8.0,18.0,9.0,9.0,8.0,4.0,1.0,8.0,1.0,9.0,1.0,,1.0,1.0,6.0,19.0,,1.0,3.0,3.0,6.0,1.0,7.0,,,,,3.0,3.0,2.0,,,,5.0,2.0,1.0,7.0,,,5.0,,,7.0,,1.0,,2.0,1.0,1.0,1.0,14.0,40.0,1.0,2.0,0.3076923076923077,0.3076923076923077,0.5,0.42857142857142855,0.46153846153846156,0.5416666666666666,1.0,0.75,0.5789473684210527,1.0,0.9,0.5853658536585366,1.0,0.8125,0.3684210526315789,0.041666666666666664,,0.2,23.0,0.6,0.05660377358490566,0.013513513513513514,0.1111111111111111,,0.075,0.011363636363636364,,0.045454545454545456,,,0.05555555555555555,0.09090909090909091,0.041666666666666664,0.09523809523809523,0.16666666666666666,,0.13157894736842105,0.8,0.8,0.5,0.13157894736842105,0.2,0.25,1.0,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.125,0.23684210526315788,0.4444444444444444,0.4444444444444444,0.25,0.5,1.0,,0.2,1.0,0.2,0.5,0.5,0.4662513513513514,0.44925,0.48073999999999995,0.02564102564102564,0.04,,0.08163265306122448,0.2857142857142857,12.095833333333333,27.985714285714284,0.24096385542168675,5.0,,,,,1.0,,,,0.13157894736842105,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,2.0,,,,,1.0,,,,0.4,0.4,1.0,,,,,,,,,,1.0,False,1.0
2408,1610612740,Melvin Ely,Melvin Ely,2408,NOH,1891.0,32,-5.0,55,57,8.0,7.0,10.0,112,,2.0,,2.0,,,3.0,7.0,,1.0,,,,,3.0,10,,,4.0,10.0,59,1.0,3.0,,2.0,1.0,3.0,,2.0,4.0,2.0,4.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,3.0,2.0,2.0,4.0,3.0,7.0,,,,,2.0,1.0,,,1.0,,2.0,,2.0,3.0,,,4.0,,,6.0,,2.0,,1.0,,,,4.0,8.0,,1.0,0.3333333333333333,0.5,,,,0.3,0.3333333333333333,0.3333333333333333,0.3,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.3333333333333333,0.5,,,,,22.727272727272727,1.0,0.13333333333333333,0.0967741935483871,0.2857142857142857,,0.18181818181818182,0.09090909090909091,,0.1,0.18181818181818182,,,,0.18181818181818182,0.5,,,0.2,,,,0.7,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.1,,,,,,,,0.6666666666666666,,,,,,0.2,,0.41608,0.5226666666666667,0.3553,0.16666666666666666,0.16666666666666666,,0.2,0.4,7.529999999999999,,0.14545454545454545,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,641.0,11,-4.0,22,22,15.0,15.0,2.0,44,,,,,,,,,1.0,1.0,,,,,1.0,1,,,,2.0,31,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,15.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,4.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.4057,,,,,,,,14.7,,0.6818181818181818,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
2229,1610612740,Mike James,Mike James,2229,NOH,1449.0,24,12.0,40,44,11.0,9.0,6.0,84,,1.0,,,,,,,2.0,5.0,2.0,4.0,1.0,2.0,2.0,6,2.0,5.0,2.0,12.0,35,,,2.0,,,,2.0,,3.0,,4.0,3.0,3.0,4.0,2.0,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,1.0,,1.0,,2.0,2.0,,1.0,1.0,,,,,1.0,,,,,,4.0,1.0,,2.0,,1.0,,,,,,3.0,11.0,,,,,0.5,0.4,0.4,0.3333333333333333,,,0.45454545454545453,,0.75,0.5,,0.75,0.45454545454545453,,,,28.26086956521739,1.0,0.058823529411764705,,,,0.037037037037037035,,,,,,,,0.08333333333333333,,,,0.09090909090909091,,,,,,,,0.45454545454545453,0.4,0.4,,0.36363636363636365,0.5,0.5,0.5,,,0.5,,,1.0,0.5454545454545454,0.5,0.4553409090909091,0.54765,0.49245000000000005,0.08333333333333333,0.14285714285714285,,,0.25,16.2,24.64,0.275,1.0,1.0,,,,,,,,0.09090909090909091,0.5,,,,,,,1.0,,1.0,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,False,
