EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,BadPassSteals,BlockedCorner3,Defensive 3 Seconds Violations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,on,BlockedLongMidRange,3SecondViolations
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,5364.0,89,-42,167,169,23.0,16.0,26,336,7.0,16.0,2.0,7.0,1.0,3.0,,1.0,,,,,7.0,17.0,,4.0,18.0,203,2.0,7.0,3.0,7.0,1.0,3.0,,,2.0,10.0,4.0,2.0,,3.0,,,,,,,3.0,9.0,1.0,7.0,1.0,9.0,12.0,21.0,1.0,1.0,,,,3.0,,3.0,,5.0,14.0,,7.0,,10.0,5.0,,3.0,2.0,1.0,3.0,2.0,23.0,,0.7142857142857143,0.8333333333333334,0.4117647058823529,0.2857142857142857,0.3333333333333333,0.4117647058823529,0.2857142857142857,0.3333333333333333,0.4090909090909091,0.3888888888888889,0.25,,0.17647058823529413,0.1875,,12.56281407035176,,0.3333333333333333,0.1044776119402985,0.13432835820895522,0.05,0.11538461538461539,0.09195402298850575,0.12903225806451613,0.13043478260869565,0.08333333333333333,0.15625,0.07692307692307693,0.125,0.13636363636363635,0.06896551724137931,0.07692307692307693,0.14285714285714285,0.9411764705882353,0.4375,0.5384615384615384,0.7142857142857143,0.058823529411764705,,,,,,,,,1.0,0.2857142857142857,,1.0,0.3333333333333333,,0.9411764705882353,0.5772941176470588,0.5757166666666667,0.6033333333333334,0.22727272727272727,0.22727272727272727,0.3888888888888889,0.1111111111111111,0.6529411764705882,,0.1377245508982036,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,,,,,0.15384615384615385,,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,True,,
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,449.0,7,4,13,13,13.0,12.0,1,26,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,14.285714285714285,1.0,,0.16666666666666666,,,,0.14285714285714285,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,1297.0,22,-17,38,40,9.0,12.0,7,78,3.0,3.0,2.0,2.0,,,1.0,1.0,2.0,5.0,,,6.0,9.0,,3.0,15.0,49,2.0,2.0,2.0,6.0,2.0,2.0,,3.0,7.0,4.0,8.0,4.0,,,,,,,,,,5.0,1.0,3.0,,4.0,5.0,9.0,,1.0,,,,1.0,,1.0,,2.0,2.0,,3.0,,3.0,2.0,,1.0,,,1.0,7.0,9.0,,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,1.1666666666666667,,,,,24.444444444444443,,,0.23076923076923078,0.2777777777777778,0.25,,0.23529411764705882,0.21739130434782608,0.6,,0.18181818181818182,,0.25,,0.25,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,,0.5555555555555556,0.4,0.4,0.5,,1.0,1.0,,,,,0.3333333333333333,0.45147777777777776,0.5955999999999999,0.38175,0.2,0.2,0.4,0.4666666666666667,10.244444444444444,,0.23684210526315788,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,1.0,1.0
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,1119.0,19,-16,33,31,8.0,6.0,7,64,1.0,2.0,1.0,1.0,,1.0,,,,2.0,1.0,1.0,1.0,4.0,3.0,2.0,10.0,43,1.0,1.0,,5.0,,1.0,2.0,2.0,8.0,,2.0,,,,1.0,,1.0,,1.0,2.0,,,,2.0,,2.0,,2.0,,,,1.0,1.0,1.0,,2.0,,,1.0,,1.0,,2.0,,1.0,,,,,8.0,8.0,1.0,,,0.25,1.0,,0.5714285714285714,1.25,1.0,0.625,1.25,1.0,0.42857142857142855,,,,25.0,0.5,,0.18181818181818182,,,,0.13333333333333333,,,,,,,,0.3333333333333333,,,0.2857142857142857,0.5,0.5,,,,,,0.2857142857142857,,,,0.14285714285714285,0.5,1.0,,0.3333333333333333,,0.3333333333333333,0.7142857142857143,0.4658428571428571,0.491925,0.4718,,,0.5,0.8,8.65,24.03333333333333,0.24242424242424243,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.5,0.6666666666666666,1.0,0.6666666666666666,,,,,,0.2857142857142857,1.0,1.0,,0.5,,0.3333333333333333,1.0,1.0,,1.0,,,,0.5,0.5,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,False,,
1904,1610612742,Devean George,Devean George,1904,DAL,874.0,15,2,26,27,14.0,20.0,3,53,1.0,3.0,,2.0,,,,2.0,1.0,3.0,1.0,1.0,2.0,8.0,1.0,,4.0,30,,2.0,,,1.0,3.0,1.0,,2.0,2.0,2.0,,,2.0,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,14.0,,0.5,0.5,0.25,,0.3333333333333333,0.2222222222222222,,0.25,0.2222222222222222,,0.25,0.1111111111111111,0.25,0.3333333333333333,0.5,30.0,,,0.14285714285714285,0.09090909090909091,,,0.125,0.07692307692307693,,,0.2,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,1.0,,,,,0.25,0.4444444444444444,0.4114277777777778,0.50205,0.3677625,,,,0.5,9.6625,24.3,0.5384615384615384,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2124,1610612742,Malik Allen,Malik Allen,2124,DAL,1084.0,18,3,31,30,13.0,19.0,5,61,,,,,,,,,,1.0,,,,1.0,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,2.7777777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.4031,,,,,,,14.9,,0.41935483870967744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,852.0,14,-5,26,25,5.0,8.0,7,51,,1.0,,,,,,,,2.0,1.0,1.0,,3.0,1.0,,3.0,29,,,,,,,1.0,,3.0,,,,,1.0,1.0,,1.0,,,2.0,,,,,2.0,2.0,,2.0,,,,2.0,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,3.0,5.0,,,,,,,0.375,,1.5,0.375,,1.5,0.25,0.3333333333333333,1.0,,18.18181818181818,1.0,0.5,,,,,,,,,,,,,,,,0.25,,,,,,,,0.5,,,,0.25,,,,,,1.0,0.5,0.440475,,0.4683,,,,1.0,12.633333333333335,25.0,0.19230769230769232,,,,1.0,,1.0,1.0,,1.0,3.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,False,,
224,1610612742,Eddie Jones,Eddie Jones,224,DAL,662.0,11,3,19,20,6.0,13.0,1,39,,,,,,,1.0,1.0,,,3.0,,1.0,1.0,3.0,1.0,6.0,18,,,,,1.0,1.0,,1.0,3.0,,2.0,,,,1.0,,1.0,,,2.0,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,3.0,6.0,,,,1.0,,1.0,0.625,,1.0,0.625,,1.0,0.75,,,,25.0,,,,,0.3333333333333333,,0.1111111111111111,,,,,,,,,0.5,,,,,,0.25,1.0,1.0,,,,,,0.75,,,,,,,0.75,0.47015,,0.3752,,,,0.5,6.0,24.96666666666667,0.3157894736842105,,,,1.0,,,1.0,,,3.0,,3.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,,1.0,,,,,,,,,1.0,,,,,,,,,,False,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,682.0,11,4,20,21,9.0,14.0,2,41,,,,,,,,1.0,,1.0,,,,2.0,,1.0,1.0,20,,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,4.0,,2.0,,,,,1.0,9.0,2.0,,,,,,,,,0.125,,0.16666666666666666,,,,,18.181818181818183,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,0.4189,,0.4404,,,,1.0,11.25,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1731,1610612742,Tyronn Lue,Tyronn Lue,1731,DAL,77.0,1,3,3,3,3.0,3.0,1,6,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,975.0,16,-17,28,29,,5.0,6,57,,2.0,,,,,,1.0,1.0,3.0,2.0,,1.0,6.0,2.0,3.0,5.0,35,,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,3.0,3.0,7.0,1.0,8.0,,1.0,1.0,,,,,,,,,,2.0,,4.0,2.0,,1.0,1.0,,1.0,,,,,,0.16666666666666666,,,0.125,,,0.25,,,0.25,,,,30.3030303030303,,1.0,0.3333333333333333,0.06666666666666667,0.3333333333333333,,0.3333333333333333,0.05263157894736842,0.25,,,,,,0.5,,,0.25,,,,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,,0.25,,,,,,,0.5,0.48754375000000005,0.463225,,0.2,0.25,,,10.9,24.9,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,False,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,228.0,4,-4,6,8,,3.0,2,14,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,318.0,5,-6,10,11,,3.0,2,21,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,218.0,4,6,7,7,,7.0,1,14,,,,,,,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,,8.0,5,,,,,,,,,,,2.0,,,1.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.5,,,1.0,,,1.0,,,0.5,0.5,,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.25,1.0,1.0,,0.5,,,,,,,0.5,0.42422499999999996,,,,,,,12.9,24.9,,,,,2.0,,,2.0,,,,6.0,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False,,
