EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallTurnovers,SecondChanceTurnovers,DefensiveGoaltends,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,FG3APct,OffAtRimReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,Assisted3sPct,PenaltyFg3Pct,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PtsPutbacks,SelfOReb,Travels,Technical Free Throw Trips,SecondChanceFg2Pct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,HeaveAttempts,on
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,12276.0,205,378,393,39.0,55,27,771,12.0,18.0,1.0,1.0,2.0,3.0,9.0,1,15,28,5.0,35,395,2.0,3.0,3.0,1.0,2.0,3.0,5.0,30.0,4.0,9,3.0,12,2.0,1.0,8.0,1.0,27,3.0,6.0,1.0,4.0,31.0,3.0,38.0,10.0,48.0,4.0,3.0,1.0,3.0,4.0,3.0,8.0,11.0,2.0,12.0,24.0,3.0,2.0,14.0,4.0,5.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,39.0,3.0,2.0,1.0,1.0,0.5357142857142857,0.5,0.5357142857142857,0.5,0.5645161290322581,0.375,0.625,0.14285714285714285,0.16666666666666666,0.1111111111111111,10.344827586206897,0.2727272727272727,0.375,0.07142857142857142,0.1987179487179487,0.04918032786885246,0.10256410256410256,0.06976744186046512,0.1794871794871795,0.05454545454545454,0.044444444444444446,0.0851063829787234,0.08,0.05555555555555555,0.18181818181818182,0.13043478260869565,0.25757575757575757,0.09090909090909091,0.16666666666666666,0.5,0.6428571428571429,0.6666666666666666,0.8,1.0,0.32142857142857145,0.3333333333333333,0.375,1.0,0.03571428571428571,0.5,1.0,0.5,0.6428571428571429,0.5128178571428572,0.574,0.7374499999999999,0.06896551724137931,0.06896551724137931,0.08571428571428572,0.14285714285714285,3.960714285714286,0.10317460317460317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
109,1610612759,Robert Horry,Robert Horry,109,SAS,4565.0,76,140,136,42.0,61,15,276,,,,,,1.0,3.0,2,1,5,1.0,6,147,1.0,,3.0,,1.0,1.0,1.0,2.0,2.0,4,1.0,5,1.0,,1.0,2.0,11,3.0,4.0,1.0,,8.0,,8.0,8.0,16.0,1.0,1.0,,1.0,,,,1.0,1.0,6.0,18.0,1.0,,4.0,,2.0,2.0,,,1.0,3.0,3.0,,3.0,1.0,,1.0,42.0,5.0,1.0,1.0,1.0,0.2,,0.19230769230769232,,0.21428571428571427,0.5,0.125,0.4,,0.6666666666666666,9.433962264150942,1.0,,0.2,0.1509433962264151,0.0784313725490196,,0.1111111111111111,0.12307692307692308,0.08974358974358974,0.058823529411764705,0.043478260869565216,0.18181818181818182,0.0625,0.13636363636363635,0.3076923076923077,0.05555555555555555,,,0.3333333333333333,,,,,0.23076923076923078,0.3333333333333333,1.0,1.0,0.15384615384615385,,,,0.6153846153846154,0.49849615384615387,0.5609000000000001,0.5471,,,0.5,0.16666666666666666,11.92,0.3,-1.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.125,0.5,0.125,0.5,0.6153846153846154,0.18181818181818182,0.3076923076923077,0.3076923076923077,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.25,24.174999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,30484.0,508,923,936,185.0,243,97,1859,2.0,2.0,,,,,8.0,29,15,39,8.0,104,974,2.0,1.0,7.0,,6.0,5.0,17.0,28.0,2.0,15,8.0,23,5.0,3.0,4.0,9.0,54,1.0,1.0,,4.0,24.0,3.0,31.0,2.0,33.0,11.0,8.0,3.0,3.0,1.0,1.0,6.0,9.0,2.0,7.0,41.0,2.0,3.0,16.0,1.0,5.0,11.0,,1.0,4.0,6.0,2.0,,6.0,1.0,,17.0,185.0,7.0,3.0,0.9333333333333333,0.9333333333333333,0.38461538461538464,,0.5161290322580645,0.3,0.5306122448979592,0.5833333333333334,0.3695652173913043,0.05128205128205128,,,10.33816425120773,0.3333333333333333,0.10714285714285714,,0.06282722513089005,0.0030211480362537764,0.042105263157894736,0.007936507936507936,0.05870020964360587,0.00437636761487965,,0.007407407407407408,0.013333333333333334,,0.045454545454545456,0.06422018348623854,0.07801418439716312,0.04,0.05,0.16666666666666666,0.021505376344086023,1.0,1.0,0.5,0.08602150537634409,,,,0.3118279569892473,,,,0.6021505376344086,0.502582795698925,0.54222,0.48900749999999993,0.02127659574468085,0.025,0.0673076923076923,0.16346153846153846,15.756410256410254,0.20043336944745396,-30.0,51.0,4.0,14.0,1.0,3.0,,,22.0,54.0,2.0,4.0,14.0,3.0,3.0,1.0,2.0,2.0,1.0,,0.4074074074074074,0.5,0.4074074074074074,0.5,0.5806451612903226,,0.5483870967741935,0.03225806451612903,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.7,0.3333333333333333,23.296296296296298,13.0,21.0,2.0,4.0,4.0,2.0,63.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9545454545454546,0.2857142857142857,0.06896551724137931,0.4482758620689655,0.48148148148148145,1.0,0.4117647058823529,0.4117647058823529,0.9523809523809523,1.0,0.5,1.0,0.2857142857142857,0.018518518518518517,,,,,,,,,,,,,,,,,True
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,1218.0,20,33,40,8.0,15,4,73,,1.0,,,,1.0,1.0,2,2,4,,4,43,,,,,,,,2.0,,1,,1,,,,1.0,2,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,5.0,,,1.0,,,,,,,,,,,,,,8.0,2.0,,0.5,0.5,0.5,,0.4,,0.4,,,,,,16.666666666666668,1.0,,,0.07692307692307693,,,,0.05263157894736842,,,,,,,,0.2,,,,0.2,,,,0.2,1.0,1.0,,0.4,,,,0.4,0.46148000000000006,,0.5604,,,,,11.625,0.24242424242424243,-10.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,0.2,,0.2,,,,,,,1.0,,23.9,1.0,,,,,2.0,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,19970.0,333,618,619,150.0,173,65,1237,16.0,30.0,4.0,5.0,9.0,6.0,17.0,17,28,64,45.0,170,640,9.0,7.0,17.0,6.0,17.0,23.0,53.0,20.0,6.0,30,7.0,37,,7.0,10.0,14.0,81,3.0,4.0,,6.0,16.0,1.0,23.0,7.0,30.0,5.0,3.0,2.0,12.0,1.0,9.0,8.0,20.0,9.0,6.0,24.0,1.0,1.0,47.0,1.0,4.0,50.0,8.0,17.0,7.0,3.0,2.0,,3.0,1.0,,53.0,150.0,2.0,7.0,0.35714285714285715,0.37037037037037035,0.4375,0.35294117647058826,0.49603174603174605,0.45454545454545453,0.5804195804195804,0.5,0.6046511627906976,0.09375,0.06666666666666667,0.23529411764705882,23.419540229885058,0.6,0.0625,,0.06584362139917696,0.018518518518518517,0.09375,0.030303030303030304,0.07166123778501629,0.022222222222222223,0.015384615384615385,0.022988505747126436,0.03636363636363636,0.022727272727272728,0.047619047619047616,0.015151515151515152,0.11827956989247312,0.1,0.07142857142857142,0.3333333333333333,0.23809523809523808,0.5333333333333333,0.5714285714285714,0.3125,0.1349206349206349,0.35294117647058826,0.46153846153846156,0.5,0.1349206349206349,0.2857142857142857,0.2727272727272727,0.5555555555555556,0.7301587301587301,0.5102460317460316,0.460275,0.5103106060606061,0.13970588235294118,0.2328767123287671,0.1,0.31176470588235294,7.821875,0.24271844660194175,-36.0,6.0,1.0,3.0,20.0,56.0,1.0,4.0,23.0,62.0,2.0,5.0,16.0,21.0,56.0,20.0,6.0,3.0,2.0,,0.3709677419354839,0.4,0.3709677419354839,0.35714285714285715,0.49206349206349204,0.015625,0.047619047619047616,0.4444444444444444,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.25,0.09090909090909091,0.35714285714285715,24.84032258064516,6.0,3.0,1.0,2.0,6.0,36.0,48.0,3.0,1.0,1.0,2.0,1.0,,0.6956521739130435,0.375,,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.5,0.5,1.0,0.65,1.0,1.0,0.6666666666666666,0.031746031746031744,2.0,4.0,13.0,2.0,2.0,1.0,2.0,6.0,0.2222222222222222,0.015151515151515152,0.5,0.5,1.0,0.3939393939393939,0.3076923076923077,,True
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,5329.0,89,156,165,54.0,81,18,321,5.0,8.0,,1.0,2.0,1.0,2.0,2,6,12,2.0,26,136,1.0,,,2.0,4.0,2.0,9.0,8.0,3.0,2,2.0,4,,2.0,2.0,,10,1.0,1.0,,5.0,13.0,1.0,19.0,2.0,21.0,5.0,3.0,2.0,3.0,,3.0,,3.0,1.0,2.0,10.0,,,3.0,,,3.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,9.0,54.0,2.0,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.52,,0.5625,0.25,0.375,,15.730337078651685,1.0,0.16666666666666666,,0.16883116883116883,0.02,0.23809523809523808,0.041666666666666664,0.1836734693877551,0.02702702702702703,,0.041666666666666664,0.06666666666666667,,0.11764705882352941,0.16666666666666666,0.24,0.25,0.2,1.0,0.3333333333333333,0.625,1.0,0.6,0.08333333333333333,0.5,0.5,1.0,0.08333333333333333,,0.2857142857142857,0.5,0.8333333333333334,0.5444270833333333,,0.5267499999999999,0.08,0.15384615384615385,,0.34615384615384615,5.7749999999999995,0.34615384615384615,33.0,6.0,1.0,1.0,2.0,6.0,,1.0,4.0,12.0,,2.0,3.0,,6.0,2.0,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.5,,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.3333333333333333,24.125,,2.0,,,1.0,4.0,12.0,,,,,,,1.0,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,0.2857142857142857,0.5,,True
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,26496.0,442,806,812,140.0,198,83,1618,40.0,69.0,6.0,8.0,15.0,19.0,40.0,76,93,185,42.0,240,851,11.0,2.0,10.0,17.0,27.0,10.0,44.0,52.0,18.0,52,18.0,70,7.0,11.0,22.0,23.0,158,2.0,3.0,1.0,8.0,33.0,,41.0,6.0,47.0,10.0,7.0,3.0,24.0,2.0,12.0,12.0,36.0,5.0,12.0,26.0,3.0,1.0,52.0,,4.0,55.0,5.0,28.0,2.0,1.0,,,1.0,1.0,,44.0,140.0,2.0,2.0,0.27956989247311825,0.2826086956521739,0.5027027027027027,0.6296296296296297,0.4925373134328358,0.5862068965517241,0.5309734513274337,0.4166666666666667,0.6285714285714286,0.0972972972972973,0.2028985507246377,0.1,29.01439645625692,0.6666666666666666,,0.05,0.09939759036144578,0.009868421052631578,0.10256410256410256,0.019417475728155338,0.1,0.012285012285012284,0.00980392156862745,0.016666666666666666,0.034482758620689655,,0.06481481481481481,0.09,0.13709677419354838,0.09836065573770492,0.11764705882352941,1.0,0.34328358208955223,0.5797101449275363,0.7272727272727273,0.325,0.19900497512437812,0.475,0.5277777777777778,0.10526315789473684,0.3781094527363184,0.5454545454545454,0.5172413793103449,0.5333333333333333,0.4228855721393035,0.48263855721393034,0.4937571428571429,0.5020827586206897,0.125,0.1346153846153846,0.041666666666666664,0.18333333333333332,9.715675675675675,0.17369727047146402,-37.0,8.0,,1.0,2.0,8.0,,,4.0,16.0,,,2.0,3.0,8.0,2.0,7.0,12.0,2.0,,0.25,,0.25,0.36363636363636365,0.07960199004975124,,0.03980099502487562,0.03980099502487562,0.25,0.25,,,,0.034482758620689655,0.25,24.2125,34.0,2.0,,,,134.0,9.0,1.0,,,,1.0,,0.75,,,0.4473684210526316,0.4473684210526316,0.3235294117647059,0.25,0.25,1.0,0.5,,,,,3.0,,1.0,4.0,2.0,1.0,8.0,,0.36363636363636365,0.011764705882352941,0.5,,,0.034482758620689655,,,True
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,28133.0,469,852,859,167.0,220,91,1711,43.0,76.0,17.0,6.0,10.0,33.0,85.0,43,90,204,47.0,227,896,35.0,7.0,37.0,14.0,36.0,4.0,32.0,96.0,21.0,25,14.0,39,10.0,4.0,16.0,6.0,92,9.0,28.0,1.0,22.0,94.0,12.0,128.0,38.0,166.0,9.0,8.0,1.0,20.0,1.0,7.0,9.0,29.0,4.0,10.0,25.0,5.0,3.0,56.0,3.0,2.0,72.0,12.0,38.0,4.0,28.0,22.0,,28.0,11.0,,32.0,167.0,1.0,2.0,0.5333333333333333,0.6075949367088608,0.4411764705882353,0.3888888888888889,0.43478260869565216,0.3684210526315789,0.47890295358649787,0.47435897435897434,0.3902439024390244,0.10294117647058823,0.17105263157894737,0.09411764705882353,27.824267782426777,0.6896551724137931,0.46153846153846156,0.034482758620689655,0.2647887323943662,0.0915032679738562,0.24719101123595505,0.07894736842105263,0.26126126126126126,0.0880952380952381,0.08411214953271028,0.07758620689655173,0.05714285714285714,0.11363636363636363,0.2777777777777778,0.3238095238095238,0.20161290322580644,0.24285714285714285,0.2631578947368421,0.39285714285714285,0.3671497584541063,0.5657894736842105,0.6825396825396826,0.627906976744186,0.4106280193236715,0.38823529411764707,0.42857142857142855,0.30303030303030304,0.20772946859903382,0.4857142857142857,0.2631578947368421,0.6,0.38164251207729466,0.45425606796116513,0.4695285714285714,0.41929189189189187,0.1630901287553648,0.16521739130434782,0.16299559471365638,0.14096916299559473,7.543627450980393,0.1960093896713615,-27.0,,,,,3.0,,,,3.0,,,2.0,,2.0,,3.0,13.0,2.0,,,,,0.42857142857142855,0.014492753623188406,0.12048192771084337,,0.014492753623188406,,,,,,,,31.7,14.0,,,,,84.0,,4.0,,,,6.0,,,,,0.32558139534883723,0.32558139534883723,0.7857142857142857,,,,,,,,,12.0,,2.0,15.0,22.0,8.0,1.0,,0.42857142857142855,0.0851063829787234,0.7058823529411765,0.16666666666666666,,0.05263157894736842,,1.0,True
699,1610612759,Brent Barry,Brent Barry,699,SAS,3434.0,57,102,105,39.0,37,11,207,1.0,1.0,,,,1.0,2.0,1,3,4,4.0,28,110,,,,,,4.0,10.0,6.0,,4,,4,,,1.0,2.0,8,,,,2.0,5.0,1.0,8.0,,8.0,4.0,4.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,,,2.0,,,4.0,,,2.0,1.0,1.0,,1.0,,,10.0,39.0,1.0,2.0,1.0,1.0,0.75,,0.7058823529411765,0.6,0.7368421052631579,,0.7142857142857143,,,,18.42105263157895,0.5,0.25,,0.1111111111111111,,0.15384615384615385,,0.1206896551724138,,,,,,0.11764705882352941,,0.13636363636363635,0.16666666666666666,,,0.058823529411764705,1.0,1.0,1.0,0.11764705882352941,0.5,0.5,1.0,0.058823529411764705,,,,0.8235294117647058,0.5316058823529412,,0.53706,,,,0.35714285714285715,8.3,0.38235294117647056,19.0,3.0,,2.0,4.0,10.0,,,6.0,13.0,,,5.0,,10.0,4.0,1.0,,,,0.46153846153846156,,0.46153846153846156,,0.7647058823529411,,0.17647058823529413,0.5882352941176471,0.4,0.4,,,,0.4,0.4,24.715384615384615,1.0,2.0,,1.0,2.0,,18.0,,,,,,,1.0,0.4,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,,0.5,,,1.0,3.0,,,,,,,,,,,0.6,0.3333333333333333,,True
714,1610612759,Michael Finley,Michael Finley,714,SAS,10883.0,181,329,332,63.0,68,35,661,3.0,4.0,,2.0,2.0,3.0,5.0,24,18,33,,54,366,3.0,,5.0,3.0,3.0,,9.0,30.0,1.0,7,2.0,9,,2.0,1.0,4.0,20,,1.0,,3.0,16.0,1.0,20.0,1.0,21.0,3.0,1.0,2.0,2.0,,,2.0,4.0,,6.0,18.0,1.0,1.0,4.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,9.0,63.0,2.0,,0.8333333333333334,0.8333333333333334,0.5454545454545454,1.0,0.4426229508196721,0.375,0.4426229508196721,0.5,0.375,0.030303030303030304,,,17.663043478260867,0.5,0.08333333333333333,,0.11764705882352941,0.008333333333333333,0.08571428571428572,,0.1111111111111111,0.00625,0.022727272727272728,,,,0.11320754716981132,0.13953488372093023,0.1,0.10714285714285714,,1.0,0.06557377049180328,0.75,0.75,1.0,0.08196721311475409,0.6,0.6,0.6666666666666666,0.39344262295081966,,0.16666666666666666,1.0,0.5245901639344263,0.4815291666666666,0.422325,0.5192863636363636,,,0.09259259259259259,0.16666666666666666,14.630303030303029,0.19148936170212766,-34.0,5.0,1.0,2.0,4.0,23.0,,1.0,6.0,28.0,1.0,2.0,9.0,,22.0,4.0,2.0,2.0,,,0.21428571428571427,0.5,0.2222222222222222,0.5,0.45901639344262296,,0.08196721311475409,0.3770491803278688,0.17391304347826086,0.17391304347826086,0.2,0.2,,0.16666666666666666,0.18181818181818182,25.346428571428568,12.0,2.0,1.0,1.0,1.0,6.0,18.0,1.0,,,,,,1.0,0.1111111111111111,0.041666666666666664,0.5,0.5217391304347826,0.8333333333333334,0.4,0.4,1.0,1.0,1.0,1.0,0.5,,,,7.0,1.0,,,,,0.3333333333333333,,,,,0.5833333333333334,,1.0,True
