EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,FG2A,OpponentPoints,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,LongMidRangeFGA,LongMidRangeFrequency,Avg2ptShotDistance,PenaltyDefPoss,Corner3FGA,FG3A,Fg2aBlocked,FG3APct,FG2APctBlocked,AtRimPctBlocked,Corner3Frequency,Avg3ptShotDistance,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG2M,FG3M,Points,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Fouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,ShortMidRangePctBlocked,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,PtsAssisted3s,Offensive Fouls Drawn,Assisted3sPct,Arc3PctAssisted,Steals,LostBallSteals,on,PenaltyOffPoss,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,HeaveAttempts,TwoPtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,AtRimAssists,Blocked3s,BlockedCorner3,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Travels,Technical Free Throw Trips,ShortMidRangeAssists,FTOffRebounds,ThreePtShootingFoulsDrawn,BlockedArc3,LongMidRangePctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,7880.0,131,-6.0,239,236,36.0,475,18.0,7.0,34.0,272,8.0,15.0,19.0,33.0,16.0,,17.73049645390071,0.1744186046511628,0.15966386554621848,0.1282051282051282,0.5142857142857142,0.875,0.5428571428571428,0.4803088235294118,0.5397714285714287,10.0,0.2857142857142857,7.261764705882352,68.0,,1.0,2.0,0.02857142857142857,0.058823529411764705,0.05555555555555555,,57.4,6.0,4.0,,1.0,17.0,,58.0,18.0,,,,1.0,2.0,,5.0,12.0,,,,0.5,0.4857142857142857,0.6170212765957447,0.16666666666666666,0.17142857142857143,0.4,0.4,0.02857142857142857,,,,,,,,3.0,2.0,False,92.0,11.0,14.0,1.0,,3.0,1.0,92.0,0.3333333333333333,0.12087912087912088,0.11926605504587157,0.07142857142857142,0.38493723849372385,11.0,5.0,4.0,7.0,2.0,1.0,24.0,6.0,8.0,20.0,7.0,12.0,1.0,13.0,27.0,16.0,8.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,7.0,2.0,25.0,1.0,12.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,27.0,1.0,0.47058823529411764,0.6153846153846154,0.75,0.5833333333333334,0.75,0.5384615384615384,0.8333333333333334,0.7105263157894737,0.14285714285714285,0.1111111111111111,0.12121212121212122,0.3076923076923077,0.09523809523809523,0.2857142857142857,0.16666666666666666,0.13333333333333333,0.08333333333333333,0.16666666666666666,0.2,0.6111111111111112,0.6470588235294118,0.45454545454545453,0.3333333333333333,0.4,0.5,0.5,0.7142857142857143,0.2,0.5384615384615384,0.5714285714285714,0.07692307692307693,0.4808416666666666,0.2608695652173913,0.26666666666666666,0.3448275862068966,0.46551724137931033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,10778.0,180,-37.0,329,324,53.0,653,13.0,1.0,28.0,390,1.0,,1.0,8.0,10.0,,18.274111675126903,,0.005555555555555556,,0.21666666666666667,0.2,0.75,0.5151716666666666,0.5421375,9.0,0.15,8.139285714285714,73.0,11.0,32.0,,0.5333333333333333,,,0.18333333333333332,24.1375,6.0,3.0,11.0,21.0,12.0,14.0,79.0,10.0,3.0,21.0,11.0,9.0,24.0,8.0,57.0,15.0,1.0,0.4375,0.4375,0.42857142857142855,0.55,0.5895522388059702,,0.1,0.3333333333333333,0.3333333333333333,0.35,0.5238095238095238,0.5238095238095238,0.5238095238095238,39.0,,0.9285714285714286,0.9090909090909091,2.0,,False,104.0,6.0,7.0,4.0,2.0,5.0,,104.0,0.8,0.04838709677419355,0.046052631578947366,,0.3161094224924012,8.0,1.0,4.0,5.0,1.0,9.0,13.0,1.0,4.0,9.0,5.0,11.0,11.0,6.0,37.0,14.0,,,15.0,1.0,7.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,4.0,,15.0,1.0,6.0,2.0,,,,,1.0,,37.0,2.0,0.5833333333333334,0.5833333333333334,1.0,0.45454545454545453,0.5,0.7045454545454546,0.6428571428571429,0.74,,0.03571428571428571,0.017857142857142856,,,0.04,,0.1016949152542373,,0.1111111111111111,0.030303030303030304,0.6153846153846154,0.6153846153846154,0.625,0.16666666666666666,0.16666666666666666,,0.6666666666666666,1.0,,0.22727272727272727,0.8,0.4090909090909091,0.5071318181818183,0.09230769230769231,0.18181818181818182,0.11392405063291139,0.46835443037974683,3.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,4.0,7.0,8.0,1.0,1.0,1.0,1.0,0.25,0.6363636363636364,1.0,0.2727272727272727,0.2727272727272727,1.0,0.4,0.5,1.0,0.4,0.09090909090909091,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,3431.0,57,5.0,101,104,15.0,205,7.0,3.0,14.0,116,3.0,3.0,4.0,15.0,5.0,1.0,25.0,0.0967741935483871,0.08333333333333333,0.14285714285714285,0.28,1.0,0.72,0.48813399999999996,0.51825,4.0,0.16,7.192857142857143,39.0,5.0,11.0,2.0,0.44,0.14285714285714285,,0.2,24.036363636363635,3.0,1.0,4.0,6.0,7.0,4.0,29.0,8.0,,6.0,4.0,,,,,7.0,2.0,0.36363636363636365,0.36363636363636365,0.5,0.52,0.5370370370370371,0.6666666666666666,0.12,0.25,0.25,0.24,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.0,,1.0,1.0,2.0,,False,55.0,11.0,11.0,2.0,2.0,3.0,2.0,55.0,0.6666666666666666,0.23404255319148937,0.21153846153846154,0.2222222222222222,0.5445544554455446,6.0,2.0,1.0,1.0,,4.0,3.0,2.0,,4.0,2.0,7.0,7.0,3.0,16.0,6.0,4.0,,,,,1.0,,,,2.0,,1.0,,3.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,,1.0,2.0,,16.0,1.0,0.42857142857142855,0.6,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.4642857142857143,0.6666666666666666,0.5,,,0.058823529411764705,,0.1111111111111111,,0.25,0.23809523809523808,,,,0.8571428571428571,0.8571428571428571,0.5,,,,,0.6666666666666666,,0.07142857142857142,1.0,0.2857142857142857,0.4547857142857143,0.07692307692307693,0.13333333333333333,0.13793103448275862,0.5517241379310345,,,,,3.0,,3.0,,,3.0,,,,,,,0.42857142857142855,,,,,,,,,0.21428571428571427,,0.75,1.0,0.1111111111111111,,,,,,,,,,,,,,,,
2124,1610612742,Malik Allen,Malik Allen,2124,DAL,866.0,14,-3.0,24,23,4.0,47,,,1.0,27,,,,,,,3.571428571428571,,,,,,,0.4031,,1.0,1.0,14.9,12.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,False,13.0,,,,,,,13.0,,,,,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,6045.0,101,-25.0,183,182,29.0,365,9.0,2.0,26.0,222,4.0,3.0,4.0,16.0,7.0,,21.296296296296294,0.04838709677419355,0.045454545454545456,0.03333333333333333,0.24324324324324326,0.4,0.5405405405405406,0.49079864864864864,0.48439999999999994,14.0,0.3783783783783784,10.892307692307694,44.0,7.0,11.0,4.0,0.2972972972972973,0.15384615384615385,0.3333333333333333,0.1891891891891892,23.627272727272725,3.0,5.0,2.0,4.0,10.0,2.0,31.0,6.0,,4.0,2.0,2.0,6.0,2.0,14.0,9.0,3.0,0.18181818181818182,0.18181818181818182,0.38461538461538464,0.35135135135135137,0.3974358974358974,0.3333333333333333,0.08108108108108109,0.35714285714285715,0.35714285714285715,0.10810810810810811,0.5,0.5,0.5,6.0,,1.0,1.0,1.0,1.0,False,46.0,6.0,12.0,4.0,2.0,7.0,,46.0,0.5714285714285714,0.1016949152542373,0.12987012987012986,0.1,0.25136612021857924,4.0,,1.0,3.0,1.0,1.0,5.0,1.0,,2.0,1.0,6.0,4.0,,5.0,14.0,,,4.0,,2.0,1.0,4.0,2.0,1.0,,,3.0,2.0,2.0,1.0,5.0,1.0,3.0,,,,,,,,5.0,,0.7,0.7,0.25,0.16666666666666666,0.2,0.25,0.2,0.25,0.4,0.2222222222222222,0.038461538461538464,0.05263157894736842,0.07692307692307693,0.07692307692307693,,0.14285714285714285,0.08333333333333333,0.5,0.05,0.4444444444444444,0.6666666666666666,0.75,0.3333333333333333,0.5,,0.8,,,0.3,0.3333333333333333,0.1,0.48423499999999997,0.07692307692307693,0.10714285714285714,0.06451612903225806,0.16129032258064516,,,1.0,,3.0,,1.0,,1.0,1.0,2.0,,,,,,0.25,,,,,0.2,,,,0.3,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,
224,1610612742,Eddie Jones,Eddie Jones,224,DAL,1073.0,18,-19.0,32,36,1.0,68,1.0,,2.0,48,,,,3.0,,,15.15151515151515,,,,0.25,,0.75,0.5135375,,,,3.0,28.0,1.0,2.0,1.0,0.5,0.5,1.0,0.25,23.950000000000003,1.0,,,1.0,1.0,,3.0,2.0,,1.0,,,1.0,,2.0,3.0,1.0,,,0.5,0.25,0.25,,0.25,,,0.25,,,,,,,,1.0,,False,11.0,2.0,3.0,,,1.0,,11.0,,0.2,0.1875,,0.34375,,,,,1.0,,1.0,,,,1.0,1.0,,1.0,3.0,,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,1.0,,1.0,,1.0,,0.16666666666666666,,,,,,0.3333333333333333,0.25,,,,,,1.0,1.0,,,,,,,,0.3752,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,521.0,9,,15,16,1.0,31,,,2.0,16,,,,,2.0,,25.0,,,,,,,0.4189,,1.0,0.5,11.25,9.0,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,3.0,2.0,,,,,,0.125,,0.5,,,,,,,,,,,,,False,9.0,,,,,,,9.0,,,,,0.6,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,4.0,,,2.0,,,,,,,1.0,2.0,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,12536.0,209,-29.0,384,383,57.0,767,16.0,3.0,72.0,447,13.0,6.0,10.0,60.0,34.0,5.0,26.87224669603524,0.04316546762589928,0.04568527918781726,0.04918032786885246,0.17777777777777778,0.1875,0.37777777777777777,0.4547494444444444,0.44483333333333336,38.0,0.4222222222222222,11.333333333333334,83.0,1.0,18.0,4.0,0.2,0.05555555555555555,0.0625,0.011111111111111112,24.92222222222222,18.0,18.0,6.0,17.0,37.0,6.0,134.0,28.0,3.0,17.0,6.0,6.0,20.0,3.0,46.0,13.0,3.0,0.3333333333333333,0.3333333333333333,0.5138888888888888,0.5111111111111111,0.5848214285714286,0.05555555555555555,0.2,0.47368421052631576,0.5,0.18888888888888888,0.35294117647058826,0.35294117647058826,0.35294117647058826,15.0,2.0,0.8333333333333334,0.8333333333333334,1.0,1.0,False,110.0,41.0,50.0,6.0,3.0,10.0,3.0,110.0,0.6,0.271523178807947,0.25806451612903225,0.38,0.2864583333333333,11.0,2.0,2.0,3.0,8.0,6.0,42.0,7.0,3.0,17.0,6.0,15.0,7.0,20.0,38.0,46.0,4.0,,14.0,3.0,3.0,3.0,7.0,2.0,2.0,,1.0,4.0,3.0,3.0,4.0,52.0,3.0,17.0,7.0,6.0,3.0,,3.0,7.0,,38.0,7.0,0.6216216216216216,0.6571428571428571,0.5384615384615384,0.4,0.4375,0.4090909090909091,0.4411764705882353,0.578125,0.4,0.2,0.05172413793103448,0.021739130434782608,0.0625,0.03571428571428571,0.26666666666666666,0.19718309859154928,0.25,0.09090909090909091,0.046511627906976744,0.6875,0.7333333333333333,0.6363636363636364,0.4444444444444444,0.47058823529411764,0.25,0.7777777777777778,0.6666666666666666,,0.13636363636363635,0.6666666666666666,0.2727272727272727,0.42339318181818175,0.17142857142857143,0.19767441860465115,0.12686567164179105,0.2835820895522388,,,1.0,,1.0,2.0,2.0,,3.0,2.0,10.0,1.0,,4.0,,,0.2857142857142857,0.5714285714285714,,,,0.0625,,,0.125,0.045454545454545456,,0.3333333333333333,,0.06666666666666667,1.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.07692307692307693,0.05263157894736842,,,,
1731,1610612742,Tyronn Lue,Tyronn Lue,1731,DAL,134.0,2,2.0,5,4,3.0,9,,,1.0,6,,1.0,1.0,1.0,,,12.5,0.3333333333333333,0.25,,,,,0.3717,,,,9.0,3.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,False,5.0,,,,,,,5.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,0.3717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,10214.0,170,-41.0,311,312,46.0,623,22.0,4.0,62.0,352,8.0,10.0,12.0,35.0,18.0,,25.47945205479452,0.07874015748031496,0.07142857142857142,0.05,0.3055555555555556,0.4,0.4444444444444444,0.4816916666666667,0.4396928571428571,25.0,0.3472222222222222,9.559677419354838,49.0,5.0,10.0,8.0,0.1388888888888889,0.12903225806451613,0.22727272727272727,0.06944444444444445,24.2,15.0,6.0,1.0,5.0,20.0,1.0,63.0,26.0,,5.0,1.0,2.0,7.0,2.0,16.0,10.0,2.0,0.1,0.1,0.3225806451612903,0.2986111111111111,0.375,0.13333333333333333,0.20833333333333334,0.24,0.25,0.06944444444444445,0.2,0.2,0.2,3.0,1.0,1.0,1.0,1.0,1.0,False,60.0,14.0,23.0,5.0,2.0,9.0,1.0,60.0,0.5555555555555556,0.10526315789473684,0.12195121951219512,0.10810810810810811,0.19292604501607716,9.0,,,4.0,5.0,2.0,20.0,,4.0,7.0,1.0,13.0,2.0,6.0,11.0,14.0,,,5.0,,3.0,2.0,6.0,3.0,4.0,,,4.0,3.0,5.0,,25.0,,9.0,2.0,2.0,1.0,,1.0,2.0,,11.0,2.0,0.35,0.35,,0.07692307692307693,0.15,0.16666666666666666,0.2916666666666667,0.3055555555555556,0.6,0.1935483870967742,0.04878048780487805,0.14285714285714285,0.04,,0.07407407407407407,0.11594202898550725,0.09090909090909091,0.4444444444444444,0.09523809523809523,0.4090909090909091,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.6,0.16666666666666666,,,0.26666666666666666,,0.13333333333333333,0.42433666666666675,0.12195121951219512,0.1267605633802817,0.1111111111111111,0.1746031746031746,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,,,2.0,1.0,0.5,0.5,1.0,,,,,,,0.2,,,0.5,,0.08,2.0,2.0,,1.0,,,,1.0,,0.04,,0.09090909090909091,1.0,0.5,1.0,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,10816.0,180,-18.0,332,332,51.0,664,11.0,3.0,25.0,384,4.0,5.0,8.0,32.0,10.0,1.0,12.944162436548224,0.04,0.03468208092485549,0.03571428571428571,0.2894736842105263,0.5,0.631578947368421,0.5082842105263158,0.5499583333333333,14.0,0.3684210526315789,11.196000000000002,66.0,6.0,13.0,2.0,0.34210526315789475,0.08,0.18181818181818182,0.15789473684210525,23.73076923076923,,5.0,3.0,7.0,10.0,6.0,43.0,10.0,,7.0,3.0,9.0,34.0,9.0,77.0,12.0,3.0,0.46153846153846156,0.46153846153846156,0.4,0.5,0.5119047619047619,,,0.35714285714285715,0.35714285714285715,0.18421052631578946,0.42857142857142855,0.42857142857142855,0.42857142857142855,18.0,2.0,1.0,1.0,7.0,1.0,False,89.0,21.0,24.0,6.0,3.0,9.0,2.0,89.0,0.6666666666666666,0.16030534351145037,0.15,0.09090909090909091,0.2680722891566265,5.0,2.0,,1.0,,4.0,5.0,3.0,,12.0,,2.0,7.0,2.0,14.0,10.0,2.0,,25.0,,10.0,1.0,3.0,,3.0,6.0,3.0,3.0,3.0,5.0,,8.0,,2.0,2.0,2.0,2.0,,,2.0,,14.0,2.0,0.5,0.5555555555555556,0.75,,1.0,0.6666666666666666,1.0,0.6363636363636364,,0.10344827586206896,0.020833333333333332,0.06976744186046512,,,0.15384615384615385,0.21311475409836064,0.10526315789473684,0.1,0.15789473684210525,0.45454545454545453,0.5555555555555556,0.4,,,,0.6,0.6666666666666666,0.5,0.1111111111111111,,0.4444444444444444,0.5251833333333332,0.05,0.07407407407407407,0.27906976744186046,0.32558139534883723,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,10.0,,,1.0,,1.0,0.5714285714285714,0.5,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,,0.043478260869565216,,1.0,,,,5.0,2.0,,,,0.2,,1.0,1.0,1.0,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,5682.0,95,-48.0,177,180,28.0,357,16.0,7.0,17.0,216,7.0,9.0,12.0,21.0,7.0,,11.848341232227488,0.1267605633802817,0.12121212121212122,0.14705882352941177,0.9411764705882353,1.0,0.9411764705882353,0.5772941176470588,0.5757166666666667,,,0.6529411764705882,19.0,,,3.0,,0.17647058823529413,0.1875,,,1.0,,,,7.0,,18.0,4.0,,,,,,,,15.0,,,,0.4117647058823529,0.4117647058823529,0.4090909090909091,,0.058823529411764705,,,,,,,,,,,1.0,,False,23.0,7.0,9.0,,,3.0,,23.0,,0.0945945945945946,0.0851063829787234,0.13043478260869565,0.12994350282485875,7.0,2.0,1.0,3.0,,,4.0,2.0,3.0,7.0,1.0,3.0,,,2.0,10.0,2.0,,,,,3.0,1.0,1.0,1.0,1.0,,3.0,,5.0,1.0,10.0,,5.0,,3.0,2.0,,1.0,3.0,,2.0,,0.7142857142857143,0.8333333333333334,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3888888888888889,0.25,0.3333333333333333,0.05,0.10714285714285714,0.125,0.07692307692307693,0.07692307692307693,0.1111111111111111,0.06060606060606061,0.07692307692307693,,0.14285714285714285,0.4375,0.5384615384615384,0.7142857142857143,,,,,0.2857142857142857,,1.0,0.3333333333333333,,0.6033333333333334,0.22727272727272727,0.22727272727272727,0.3888888888888889,0.1111111111111111,,,,,,,,,,,,,,2.0,,,,0.6666666666666666,,,,,,,,,,,,0.13333333333333333,,,3.0,,,,,,,,,,,,,1.0
