EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,AtRimAssists,Steals,BadPassSteals,Blocked3s,BlockedCorner3,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2M,PtsPutbacks,NonHeaveArc3FGM,DeadBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,AtRimPctBlocked,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Offensive Fouls Drawn,Technical Free Throw Trips,Corner3Assists,SecondChanceArc3FGA,PtsUnassisted3s,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,DefFTReboundPct,DefArc3ReboundPct,SecondChanceArc3Frequency,LostBallSteals,on,BlockedLongMidRange,3SecondViolations,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,ShortMidRangeAssists,FTOffRebounds,ThreePtShootingFoulsDrawn,BlockedArc3,LongMidRangePctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,1348.0,22,3.0,38,40,21.0,10.0,78,50,1.0,2.0,3.0,1.0,,1.0,,21.0,18.367346938775512,1.0,0.08333333333333333,0.07142857142857142,0.14285714285714285,0.5526315789473685,8.0,1.0,1.0,,1.0,1.0,,,,3.0,1.0,1.0,1.0,4.0,4.0,,5.0,,,,1.0,3.0,2.0,,5.0,2.0,,,,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,5.0,,1.0,1.0,0.25,0.3333333333333333,0.3125,0.5,0.3125,,0.5,0.5,,,,,0.1,0.047619047619047616,,,0.2,,,0.2,0.125,1.0,1.0,1.0,,,,0.375,,,0.125,,0.2,1.0,0.2,0.625,0.4844812499999999,0.5493,0.49155999999999994,,,,1.0,14.525000000000002,23.45,,3.0,,1.0,,1.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,,,,,,,1.0,0.25,,0.5,0.25,,,,0.375,,,,1.0,,,0.2,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,0.5,,,,True,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,315.0,5,-1.0,10,10,,7.0,20,12,,,,,,,,,33.333333333333336,,,,,,2.0,,,,,,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,,8.0,,,,,,,,,,2.0,,1.0,,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,1.0,,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,,0.25,,,0.25,1.0,1.0,0.5,,,,,0.5,0.42422499999999996,,,,,,,12.9,24.9,,,,,,,2.0,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,2.0,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,6.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1731,1610612742,Tyronn Lue,Tyronn Lue,1731,DAL,77.0,1,3.0,3,3,3.0,3.0,6,3,,,,,,,,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,531.0,9,-10.0,14,16,6.0,1.0,30,22,,,1.0,,,,,6.0,10.0,,,,,0.42857142857142855,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,2.0,1.0,,2.0,1.0,1.0,,,2.0,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,2.0,,,,0.5,1.0,0.5,1.0,0.5,1.0,1.0,,,,0.2,,,0.1,,0.3333333333333333,,,,,0.5,1.0,1.0,,0.5,,,,,,,1.0,1.0,1.0,,0.5,0.49665000000000004,0.5877,0.5877,,,1.0,1.0,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,59.0,1,3.0,2,2,2.0,2.0,4,2,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,5675.0,95,-11.0,172,167,54.0,46.0,339,198,8.0,10.0,25.0,1.0,,3.0,1.0,54.0,16.666666666666668,0.3333333333333333,0.13114754098360656,0.11842105263157894,0.06666666666666667,0.313953488372093,27.0,10.0,15.0,7.0,3.0,6.0,1.0,3.0,2.0,6.0,,,13.0,24.0,,13.0,39.0,8.0,6.0,18.0,4.0,8.0,,6.0,14.0,14.0,12.0,,1.0,,1.0,,3.0,3.0,12.0,1.0,15.0,2.0,6.0,11.0,10.0,,14.0,,7.0,,2.0,,2.0,14.0,,0.5384615384615384,0.7777777777777778,0.5416666666666666,0.5,0.5416666666666666,0.5,0.6290322580645161,0.8181818181818182,0.6363636363636364,,0.041666666666666664,,0.1875,0.06666666666666667,0.12,0.16853932584269662,0.35,0.1111111111111111,0.3,0.12121212121212122,,0.2,0.625,0.6666666666666666,0.7142857142857143,0.4,0.125,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.875,0.75,0.5,,0.625,0.50595,0.5397714285714287,0.5116625,0.22580645161290322,0.22580645161290322,0.46153846153846156,0.358974358974359,5.820833333333333,,,,,,,,,,,,,,1.0,,,3.0,1.0,,,,,,,,,,0.75,,1.0,,,,,,,,,,5.0,,,6.0,8.0,,2.0,,2.0,1.0,,0.75,0.06666666666666667,0.11764705882352941,,0.23076923076923078,,,,0.7142857142857143,,,,,1.0,,,1.0,1.0,1.0,,,0.2,0.1,,2.0,False,1.0,1.0,1.0,0.2,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,8132.0,136,-37.0,248,245,63.0,46.0,493,295,6.0,6.0,7.0,4.0,2.0,5.0,,63.0,19.39799331103679,0.8,0.06521739130434782,0.05217391304347826,,0.2540322580645161,42.0,6.0,10.0,1.0,2.0,3.0,1.0,6.0,1.0,7.0,17.0,7.0,8.0,23.0,26.0,7.0,59.0,1.0,2.0,4.0,3.0,9.0,8.0,4.0,28.0,10.0,6.0,,,12.0,16.0,7.0,36.0,1.0,,,1.0,1.0,4.0,14.0,6.0,,8.0,,3.0,1.0,,,,28.0,1.0,0.625,0.625,0.34782608695652173,0.3333333333333333,0.5306122448979592,0.7058823529411765,0.5566037735849056,0.4,0.7368421052631579,0.5306122448979592,,,,,0.024390243902439025,0.0070921985815602835,,,0.05555555555555555,0.13043478260869565,,0.03571428571428571,0.20408163265306123,0.6,0.6,0.8333333333333334,0.12244897959183673,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3469387755102041,0.25,0.17647058823529413,0.6666666666666666,0.4117647058823529,0.7346938775510204,0.515830612244898,0.5669000000000001,0.4999029411764706,0.057692307692307696,0.11538461538461539,0.06779661016949153,0.4745762711864407,8.18695652173913,24.115384615384617,1.0,9.0,,1.0,,1.0,12.0,,3.0,6.0,33.0,17.0,4.0,3.0,5.0,1.0,1.0,,,,,0.9166666666666666,0.46153846153846156,,0.75,0.46153846153846156,0.25,,,0.1836734693877551,0.1111111111111111,0.1111111111111111,1.0,0.25,,,0.058823529411764705,,1.0,11.0,6.0,1.0,,11.0,1.0,,,,1.0,1.0,,,,,0.6470588235294118,0.6470588235294118,0.9090909090909091,1.0,0.8571428571428571,0.6470588235294118,,,1.0,2.0,3.0,,1.0,2.0,,,,,0.5,,False,,,,,,,,,,,,,,,,,
2124,1610612742,Malik Allen,Malik Allen,2124,DAL,476.0,8,-4.0,13,12,2.0,2.0,25,15,,,,,,,,2.0,5.88235294117647,,,,,0.15384615384615385,4.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.4031,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,4794.0,80,-35.0,148,145,25.0,34.0,293,179,5.0,10.0,13.0,3.0,2.0,6.0,,25.0,22.22222222222222,0.5,0.10638297872340426,0.14285714285714285,0.07692307692307693,0.16891891891891891,22.0,3.0,8.0,2.0,,2.0,1.0,3.0,5.0,11.0,3.0,,9.0,22.0,8.0,5.0,26.0,4.0,,2.0,,3.0,2.0,,,12.0,6.0,,4.0,3.0,5.0,2.0,12.0,,3.0,4.0,3.0,,1.0,7.0,6.0,,5.0,1.0,3.0,,,,,,,0.6666666666666666,0.6666666666666666,0.4090909090909091,,0.35,,0.40625,0.25,,0.26666666666666666,0.18181818181818182,0.3333333333333333,0.05660377358490566,0.25,,0.04285714285714286,0.058823529411764705,0.038461538461538464,,0.16,0.6,,0.26666666666666666,0.375,0.6,0.6666666666666666,0.1,0.3333333333333333,0.5,0.36666666666666664,0.45454545454545453,0.45454545454545453,0.1,0.5,0.4,,,0.5333333333333333,0.49202833333333323,0.46817499999999995,0.47691,0.09375,0.125,0.07692307692307693,,10.231818181818182,23.6875,,5.0,,,,2.0,1.0,,,,3.0,3.0,2.0,2.0,1.0,1.0,,,,,,1.0,0.125,,,0.125,0.25,,0.8,0.16666666666666666,,,,,,,0.4,,,1.0,,1.0,,1.0,3.0,,1.0,,2.0,0.25,0.375,0.1,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,1.0,,1.0,1.0,2.0,0.3333333333333333,0.09090909090909091,,1.0,False,,,,,1.0,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,9761.0,163,-38.0,302,299,69.0,57.0,601,356,32.0,38.0,45.0,4.0,2.0,5.0,,69.0,25.56179775280899,0.8,0.2882882882882883,0.2605633802816901,0.4117647058823529,0.22847682119205298,44.0,9.0,12.0,2.0,,,7.0,15.0,15.0,32.0,10.0,1.0,31.0,59.0,10.0,33.0,101.0,9.0,2.0,10.0,2.0,8.0,1.0,17.0,21.0,38.0,24.0,,3.0,11.0,15.0,1.0,34.0,2.0,4.0,5.0,7.0,1.0,2.0,8.0,27.0,4.0,41.0,2.0,13.0,5.0,4.0,1.0,5.0,21.0,5.0,0.6129032258064516,0.6333333333333333,0.5254237288135594,0.25,0.4927536231884058,0.2222222222222222,0.5697674418604651,0.4,0.5882352941176471,0.14492753623188406,0.05084745762711865,0.06666666666666667,0.034482758620689655,0.16129032258064516,0.047619047619047616,0.0379746835443038,,0.058823529411764705,,0.20754716981132076,0.1,0.030303030303030304,0.17391304347826086,0.75,0.75,0.6666666666666666,0.21739130434782608,0.4666666666666667,0.5,0.463768115942029,0.46875,0.5,0.14492753623188406,0.2,,,0.1111111111111111,0.3188405797101449,0.4592623188405797,0.4347625,0.3975333333333333,0.1728395061728395,0.18571428571428572,0.09900990099009901,0.2079207920792079,11.591525423728811,24.919999999999998,,,,,,,2.0,,1.0,,6.0,10.0,4.0,2.0,9.0,1.0,,1.0,,4.0,,1.0,0.2,,,0.2,0.4,0.8,0.7333333333333333,,,,,,,,,,1.0,2.0,,4.0,2.0,2.0,1.0,,3.0,3.0,1.0,0.4444444444444444,,0.038461538461538464,0.09090909090909091,0.2916666666666667,0.2,0.2,1.0,0.5,,0.2,2.0,4.0,2.0,1.0,,1.0,,2.0,,,0.3333333333333333,0.19047619047619047,0.1,1.0,False,,,0.2857142857142857,,1.0,1.0,1.0,1.0,1.0,0.0625,0.1,0.09090909090909091,,,,,
1731,1610612742,Tyronn Lue,Tyronn Lue,1731,DAL,57.0,1,-1.0,2,1,2.0,,3,3,,,1.0,,,,,2.0,25.0,,,,,1.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,1.0,,,,,1.0,,,,,,,,,,,,0.3717,,0.3717,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
224,1610612742,Eddie Jones,Eddie Jones,224,DAL,632.0,11,-16.0,20,22,5.0,15.0,42,36,,1.0,1.0,,,1.0,,5.0,20.0,,,0.14285714285714285,,0.25,,,1.0,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,0.2,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,1.0,0.5596500000000001,,,,,,,,23.950000000000003,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,False,,,,,,,,,,,,,1.0,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,9350.0,156,-39.0,287,286,56.0,40.0,573,327,12.0,21.0,33.0,5.0,2.0,9.0,1.0,56.0,27.002967359050444,0.5555555555555556,0.10344827586206896,0.12413793103448276,0.12121212121212122,0.1951219512195122,42.0,9.0,21.0,4.0,,3.0,5.0,15.0,6.0,24.0,5.0,2.0,20.0,60.0,10.0,20.0,63.0,8.0,4.0,7.0,1.0,12.0,2.0,6.0,11.0,14.0,26.0,,7.0,4.0,6.0,2.0,14.0,2.0,10.0,6.0,12.0,4.0,5.0,10.0,16.0,,25.0,,9.0,2.0,2.0,1.0,2.0,11.0,2.0,0.35,0.35,0.3333333333333333,0.08333333333333333,0.30714285714285716,0.17857142857142858,0.38414634146341464,0.2916666666666667,0.3235294117647059,0.14285714285714285,0.11666666666666667,0.13333333333333333,0.08695652173913043,0.20689655172413793,0.05128205128205128,0.07792207792207792,0.15789473684210525,0.05454545454545454,,0.10344827586206896,0.4444444444444444,0.0975609756097561,0.3,0.42857142857142855,0.5294117647058824,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.38461538461538464,0.34285714285714286,0.25,0.2608695652173913,0.07142857142857142,0.4,0.21428571428571427,,0.14285714285714285,0.44285714285714284,0.48054428571428576,0.4396928571428571,0.4078892857142858,0.125,0.13043478260869565,0.1111111111111111,0.1746031746031746,9.559999999999999,24.2,,5.0,,,,,1.0,1.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,,,,2.0,1.0,1.0,0.1,0.5,0.5,0.1,0.15,1.0,0.16666666666666666,0.07142857142857142,,,,,,,,,,1.0,1.0,,,1.0,4.0,,,1.0,2.0,,0.19047619047619047,0.045454545454545456,0.08333333333333333,0.08,0.2,0.2,1.0,,0.5,0.2,1.0,,,2.0,,3.0,,3.0,2.0,,0.6,0.1,0.2,1.0,False,,,0.6,,2.0,,,1.0,,0.041666666666666664,,0.09090909090909091,1.0,1.0,0.5,1.0,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,8960.0,149,-20.0,277,275,60.0,50.0,552,317,18.0,21.0,28.0,5.0,3.0,7.0,2.0,60.0,12.844036697247706,0.7142857142857143,0.17142857142857143,0.15671641791044777,0.125,0.21660649819494585,41.0,3.0,8.0,3.0,,1.0,,,4.0,11.0,6.0,3.0,7.0,19.0,12.0,5.0,34.0,4.0,,12.0,,1.0,6.0,2.0,11.0,6.0,8.0,,2.0,21.0,28.0,8.0,63.0,1.0,4.0,3.0,7.0,2.0,4.0,9.0,8.0,1.0,8.0,,2.0,2.0,2.0,,2.0,11.0,2.0,0.42857142857142855,0.5,0.3684210526315789,,0.46774193548387094,0.6428571428571429,0.4857142857142857,1.0,0.6111111111111112,0.3870967741935484,0.10526315789473684,,0.037383177570093455,0.10344827586206896,0.02564102564102564,0.03424657534246575,0.05405405405405406,0.04081632653061224,,0.22,0.1,0.125,0.25806451612903225,0.375,0.5,0.3333333333333333,,,,0.3548387096774194,0.36363636363636365,0.36363636363636365,0.1935483870967742,0.5,0.14285714285714285,,0.42857142857142855,0.6451612903225806,0.5049935483870968,0.5499583333333333,0.5466928571428572,0.06060606060606061,0.09523809523809523,0.35294117647058826,0.3235294117647059,11.58421052631579,23.666666666666668,3.0,6.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,3.0,15.0,6.0,7.0,7.0,8.0,6.0,5.0,,,1.0,,1.0,0.4166666666666667,1.0,0.5,0.4166666666666667,1.0,0.5,0.5,0.1935483870967742,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,0.42857142857142855,0.6666666666666666,2.0,2.0,1.0,3.0,2.0,2.0,2.0,,,2.0,2.0,0.75,0.25,,0.05263157894736842,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,,,1.0,,,2.0,2.0,,,,0.10526315789473684,0.16666666666666666,1.0,False,,,,0.5,,5.0,2.0,,,,0.2222222222222222,,,1.0,1.0,1.0,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,223.0,4,-4.0,6,7,,,13,8,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3974,,,,,,,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,5151.0,86,-38.0,163,164,17.0,18.0,327,194,7.0,9.0,20.0,,,3.0,,17.0,12.041884816753928,,0.1076923076923077,0.09523809523809523,0.15789473684210525,0.10429447852760736,25.0,6.0,15.0,6.0,,2.0,,,,,,,6.0,15.0,,4.0,16.0,6.0,3.0,5.0,,2.0,,,,10.0,2.0,,3.0,,,,,3.0,8.0,1.0,11.0,1.0,5.0,14.0,7.0,,10.0,,5.0,,3.0,1.0,3.0,,,0.8333333333333334,1.0,0.4,,0.4,,0.4,0.3125,,,0.2,,0.12121212121212122,0.05263157894736842,0.13043478260869565,0.12359550561797752,0.125,0.12903225806451613,0.09090909090909091,0.06451612903225806,,0.16666666666666666,1.0,0.4,0.5,0.8333333333333334,,,,,,,,1.0,1.0,,,1.0,0.5880466666666666,0.57332,0.61115,0.25,0.25,0.3125,,0.2533333333333333,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,0.16666666666666666,0.6666666666666666,,,,,,,,,,,1.0,,,1.0,2.0,,3.0,,1.0,2.0,,0.16666666666666666,0.2,0.09090909090909091,0.16666666666666666,0.13333333333333333,,,,0.16666666666666666,,,,,,,,1.0,,,,3.0,0.5,0.07692307692307693,,,False,,,,,,,,,,,,,,,,,1.0
