EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,BadPassTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,Fg2aBlocked,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangeAssists,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedShortMidRange,LongMidRangePctBlocked,OffArc3ReboundPct,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,on,HeaveAttempts,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Travels,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,3945.0,66,-14,118,121,22.0,29.0,16.0,239,147,22.0,0.1864406779661017,2.0,2.0,1.0,1.0,,,,,3.0,2.0,5.0,3.0,16.0,1.0,1.0,,5.0,,,2.0,11.0,2.0,2.0,,4.0,19.0,,42.0,,,4.0,5.0,1.0,6.0,,3.0,3.0,,3.0,1.0,1.0,1.0,4.0,1.0,4.0,8.0,,3.0,1.0,4.0,1.0,,,,,,11.0,0.5,0.5,0.4,1.0,,0.65,1.25,1.125,0.6666666666666666,1.25,1.1,11.76470588235294,0.75,0.10810810810810811,,,0.09803921568627451,,,,,,0.25,,0.2,1.0,1.0,,0.3,,,,0.5,1.0,,,0.7,0.5145649999999999,0.559875,0.5379375,0.09090909090909091,0.16666666666666666,0.3125,0.6875,13.5,2.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,3.0,5.0,1.0,1.0,3.0,4.0,9.0,,1.0,1.0,15.0,4.0,7.0,5.0,1.0,2.0,,1.0,,,,1.0,1.0,0.6,1.0,0.75,0.6,0.5,0.07142857142857142,0.2,,0.5,0.4,0.5,0.5,1.0,0.1,1.0,1.0,1.0,0.5,1.0,1.0,,0.75,0.6666666666666666,0.25,1.0,1.0,23.279999999999998,,,,,,,2.0,,,,,,,,,,3.0,,,,,,,,,,1.0,0.25,1.0,True,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,97.0,2,-7,3,3,,,1.0,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,77.0,1,3,3,3,3.0,3.0,1.0,6,3,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,2403.0,40,-16,74,73,13.0,8.0,12.0,147,82,13.0,0.17567567567567569,3.0,7.0,1.0,3.0,1.0,3.0,,,,3.0,7.0,2.0,8.0,1.0,3.0,1.0,3.0,1.0,3.0,,2.0,4.0,2.0,,,,,,,4.0,3.0,3.0,4.0,7.0,1.0,,,,,,2.0,,2.0,,2.0,8.0,1.0,2.0,,4.0,2.0,1.0,,,1.0,,2.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.375,0.3333333333333333,12.5,,0.08823529411764706,0.12903225806451613,,0.06818181818181818,0.09523809523809523,0.1111111111111111,0.16666666666666666,,0.14285714285714285,0.0625,0.3333333333333333,1.0,0.42857142857142855,0.5,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5892428571428571,0.5938,0.6033333333333334,0.2222222222222222,0.2222222222222222,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,0.14285714285714285,0.14285714285714285,,,,0.09090909090909091,,,,,,,,,1.0,,,,,,,,True,,,,,,,,
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,390.0,6,1,11,11,11.0,10.0,,22,12,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,18.181818181818183,1.0,0.2,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,False,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,4341.0,72,13,131,128,64.0,33.0,19.0,259,138,64.0,0.48854961832061067,7.0,13.0,2.0,4.0,3.0,6.0,4.0,2.0,5.0,11.0,22.0,17.0,39.0,3.0,5.0,6.0,12.0,6.0,10.0,11.0,23.0,14.0,8.0,2.0,,1.0,,2.0,2.0,8.0,8.0,11.0,10.0,21.0,2.0,,,,,,,,,,2.0,6.0,1.0,10.0,,17.0,8.0,1.0,,,1.0,,23.0,0.6363636363636364,0.7,0.5,0.6,0.6,0.4782608695652174,0.6,0.5454545454545454,0.6290322580645161,0.75,0.71875,20.0,,0.13114754098360656,0.1509433962264151,0.1111111111111111,0.14084507042253522,0.14084507042253522,0.25,0.08,0.2857142857142857,0.16666666666666666,0.13333333333333333,0.2222222222222222,0.5652173913043478,0.5384615384615384,0.5833333333333334,0.17391304347826086,0.21739130434782608,0.4,0.4,0.5,0.8,0.5,0.5454545454545454,0.5,0.6086956521739131,0.485759090909091,0.509825,0.49021,0.26666666666666666,0.27586206896551724,0.3076923076923077,0.5897435897435898,6.218181818181819,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,,,1.0,2.0,,1.0,1.0,,,,1.0,,,,,,0.043478260869565216,0.2,0.25,,0.7142857142857143,,,,,0.043478260869565216,,,,,,,,,,0.09090909090909091,,,57.4,2.0,2.0,1.0,,,,,0.09090909090909091,0.07692307692307693,0.25,0.3333333333333333,0.16666666666666666,0.10526315789473684,0.16666666666666666,0.5,0.6666666666666666,,,,,,1.0,,,0.5,,,,0.5,False,1.0,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,7505.0,125,-26,231,231,70.0,49.0,34.0,462,269,70.0,0.30303030303030304,3.0,6.0,,,2.0,2.0,4.0,3.0,6.0,7.0,16.0,9.0,50.0,,,2.0,2.0,3.0,5.0,4.0,22.0,10.0,4.0,,6.0,17.0,1.0,40.0,1.0,,4.0,4.0,1.0,5.0,1.0,2.0,2.0,,2.0,,,1.0,2.0,,2.0,12.0,,7.0,,10.0,4.0,,,,,,22.0,0.7142857142857143,0.7142857142857143,0.4375,,0.6,0.5394736842105263,,0.8181818181818182,0.5813953488372093,0.3333333333333333,0.8461538461538461,16.423357664233574,1.0,0.041666666666666664,,0.02702702702702703,0.03418803418803419,0.007751937984496124,,,0.0625,,0.08888888888888889,0.045454545454545456,0.15789473684210525,0.5,0.5,0.10526315789473684,0.15789473684210525,0.5,0.5,0.6666666666666666,,,0.18181818181818182,1.0,0.7368421052631579,0.5304065789473684,0.6126,0.5529590909090909,0.09523809523809523,0.2,0.04,0.44,9.49375,2.0,8.0,,1.0,,1.0,7.0,14.0,1.0,4.0,5.0,9.0,22.0,,2.0,4.0,6.0,27.0,,14.0,7.0,11.0,5.0,6.0,5.0,,1.0,,1.0,,,,1.0,1.0,0.4090909090909091,,0.6666666666666666,0.4090909090909091,0.5789473684210527,,,,1.0,0.21052631578947367,0.25,0.25,1.0,0.3684210526315789,0.5,0.5,1.0,0.5,,,0.5,0.09090909090909091,,0.45454545454545453,0.8,0.5,23.972727272727273,1.0,,,,,,1.0,,,,,,,,0.25,0.25,,,,,,,,,,,,,,False,,1.0,,,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,2398.0,40,1,73,74,34.0,36.0,9.0,147,78,34.0,0.4657534246575342,3.0,5.0,1.0,3.0,,,1.0,1.0,5.0,4.0,11.0,3.0,17.0,1.0,3.0,,2.0,1.0,4.0,3.0,11.0,2.0,6.0,2.0,,,,,,3.0,10.0,10.0,3.0,13.0,,2.0,2.0,,2.0,,1.0,,3.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,1.0,,11.0,0.25,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.25,0.4117647058823529,0.3333333333333333,0.5714285714285714,0.4473684210526316,0.3333333333333333,0.6111111111111112,26.506024096385545,0.6666666666666666,0.2857142857142857,0.12,,0.2631578947368421,0.08823529411764706,,0.18181818181818182,,0.16666666666666666,0.2777777777777778,,0.29411764705882354,0.6,0.75,0.058823529411764705,0.29411764705882354,0.2,0.2,,1.0,0.3333333333333333,,,0.6470588235294118,0.4630176470588235,0.4908333333333333,0.41110714285714284,0.05555555555555555,0.08333333333333333,0.11764705882352941,0.6470588235294118,9.5,,3.0,,,,1.0,2.0,3.0,,2.0,2.0,2.0,6.0,,,2.0,3.0,6.0,,3.0,2.0,,,,,,2.0,,1.0,,,,1.0,1.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.35294117647058826,,,,0.3333333333333333,0.17647058823529413,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,,,,,0.14285714285714285,,0.2857142857142857,1.0,0.6666666666666666,24.05,,1.0,,,,,1.0,0.09090909090909091,0.2,,,0.14285714285714285,0.36363636363636365,,,,,,,,,,,,,,,,,False,,,1.0,,,,,
2124,1610612742,Malik Allen,Malik Allen,2124,DAL,608.0,10,7,18,18,11.0,17.0,1.0,36,17,11.0,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
224,1610612742,Eddie Jones,Eddie Jones,224,DAL,1122.0,19,-8,32,36,8.0,28.0,2.0,68,40,8.0,0.25,,,,,,,1.0,,,1.0,1.0,1.0,6.0,,,,,1.0,1.0,1.0,3.0,,2.0,,,1.0,,2.0,,,2.0,3.0,,3.0,,1.0,1.0,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,,,,3.0,,,1.0,,1.0,0.5,,1.0,0.5,,1.0,17.64705882352941,,0.2,,,0.2,,,,,,0.3333333333333333,,,,,0.2,,,,,,,,,0.8,0.48661000000000004,,0.3752,,,,0.5,6.0,,1.0,,,,,1.0,3.0,,,,1.0,4.0,,,,,3.0,,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,0.25,,,0.25,0.8,0.2,,,,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,24.425,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,1.0,1.0,,,,,,,,,,,False,,,,1.0,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,605.0,10,1,17,18,6.0,11.0,1.0,35,17,6.0,0.35294117647058826,,,,,,,1.0,,1.0,,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,4.0,,,,,,,1.0,,,,,,,,,0.125,,0.16666666666666666,22.22222222222222,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,0.4189,,0.4404,,,,1.0,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,7343.0,122,-9,227,226,69.0,47.0,35.0,453,254,69.0,0.3039647577092511,7.0,9.0,1.0,2.0,1.0,1.0,11.0,12.0,26.0,23.0,46.0,21.0,73.0,5.0,10.0,1.0,11.0,4.0,10.0,12.0,20.0,28.0,18.0,2.0,4.0,13.0,2.0,30.0,1.0,3.0,26.0,30.0,5.0,35.0,1.0,1.0,,1.0,3.0,1.0,2.0,2.0,5.0,2.0,3.0,6.0,1.0,16.0,3.0,23.0,9.0,4.0,2.0,,4.0,,20.0,0.6086956521739131,0.6363636363636364,0.5,0.5,0.4,0.4642857142857143,0.4166666666666667,0.3076923076923077,0.5538461538461539,0.4166666666666667,0.5263157894736842,25.830258302583026,0.6,0.2549019607843137,0.03333333333333333,0.027777777777777776,0.23529411764705882,0.031746031746031744,,0.05263157894736842,,0.23809523809523808,0.22,0.03225806451612903,0.16071428571428573,0.7777777777777778,0.7777777777777778,0.19642857142857142,0.4642857142857143,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.16666666666666666,0.5,0.07692307692307693,1.0,0.3392857142857143,0.4434991071428572,0.4428599999999999,0.3897961538461538,0.14516129032258066,0.17307692307692307,0.1506849315068493,0.273972602739726,11.82391304347826,,1.0,,1.0,,1.0,2.0,9.0,1.0,,2.0,2.0,10.0,,2.0,,3.0,6.0,,9.0,2.0,9.0,2.0,6.0,3.0,2.0,1.0,3.0,3.0,,,2.0,3.0,1.0,0.2,,,0.2,0.17857142857142858,0.11764705882352941,,0.5,0.5714285714285714,0.017857142857142856,,,,0.16071428571428573,0.2222222222222222,0.2222222222222222,1.0,0.08333333333333333,,,0.08333333333333333,0.07692307692307693,,0.15384615384615385,,0.2222222222222222,24.979999999999997,4.0,,2.0,,1.0,1.0,1.0,,,,0.5,0.047619047619047616,0.3225806451612903,0.16666666666666666,0.36363636363636365,0.36363636363636365,,1.0,2.0,,,2.0,,0.05,,,1.0,0.16666666666666666,,False,,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,6610.0,110,-10,201,203,50.0,34.0,32.0,404,224,50.0,0.24875621890547264,6.0,16.0,,3.0,,4.0,11.0,3.0,15.0,12.0,42.0,15.0,42.0,,5.0,2.0,5.0,1.0,10.0,6.0,11.0,6.0,18.0,,2.0,7.0,,16.0,2.0,6.0,6.0,12.0,8.0,20.0,3.0,2.0,,2.0,2.0,,3.0,1.0,5.0,1.0,4.0,7.0,,14.0,,19.0,6.0,,,,,,11.0,0.25,0.25,0.2857142857142857,,0.1,0.28125,0.25,0.20833333333333334,0.3684210526315789,0.35714285714285715,0.36666666666666664,25.72614107883817,0.4,0.06593406593406594,0.06896551724137931,0.06666666666666667,0.1,0.06837606837606838,0.1,0.05405405405405406,,,0.08695652173913043,0.10714285714285714,0.3333333333333333,0.375,0.5,0.22916666666666666,0.3125,0.2,0.21428571428571427,0.3333333333333333,0.5,,0.3333333333333333,,0.4583333333333333,0.48588125,0.45470000000000005,0.44522083333333334,0.12727272727272726,0.125,0.11904761904761904,0.2619047619047619,8.823809523809523,,4.0,,,,,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,,2.0,1.0,5.0,2.0,2.0,3.0,5.0,1.0,,2.0,,,,2.0,1.0,0.16666666666666666,1.0,0.5,0.16666666666666666,0.125,0.2631578947368421,0.8,,0.16666666666666666,0.08333333333333333,,,,0.041666666666666664,0.5,0.5,1.0,,,,0.16666666666666666,,,0.16666666666666666,0.5,0.5,23.71666666666667,3.0,7.0,1.0,1.0,1.0,,1.0,0.16666666666666666,0.25,0.18181818181818182,0.3333333333333333,0.05,0.08,0.07142857142857142,0.2727272727272727,0.3333333333333333,,1.0,,1.0,,,0.06666666666666667,0.1111111111111111,0.3333333333333333,0.14285714285714285,,,,False,,1.0,,1.0,1.0,1.0,1.0,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,6871.0,115,-4,214,211,67.0,37.0,35.0,425,237,67.0,0.3130841121495327,3.0,9.0,1.0,2.0,,1.0,,5.0,11.0,8.0,20.0,2.0,27.0,2.0,3.0,,7.0,,2.0,,3.0,8.0,8.0,2.0,5.0,15.0,,35.0,1.0,5.0,17.0,19.0,7.0,26.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,4.0,,7.0,,4.0,1.0,2.0,2.0,,2.0,,3.0,0.5,0.5714285714285714,0.4,0.6666666666666666,,0.44642857142857145,0.875,0.3,0.45,0.875,0.25,13.565891472868216,0.6,0.18085106382978725,0.05747126436781609,0.029411764705882353,0.1743119266055046,0.049586776859504134,0.0967741935483871,0.05555555555555555,,0.21052631578947367,0.2,0.21428571428571427,0.32142857142857145,0.3333333333333333,0.42857142857142855,,0.39285714285714285,0.45454545454545453,0.45454545454545453,0.6,0.5,0.5,0.2,,0.6071428571428571,0.5060410714285714,0.545,0.51498,0.034482758620689655,0.047619047619047616,0.25925925925925924,0.1111111111111111,10.62,1.0,2.0,,,,,2.0,6.0,1.0,1.0,3.0,3.0,8.0,1.0,1.0,1.0,3.0,9.0,,6.0,2.0,10.0,5.0,3.0,5.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,0.375,1.0,0.3333333333333333,0.375,0.2857142857142857,0.13333333333333333,,0.5,0.3333333333333333,0.07142857142857142,0.5,0.5,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,,,0.6,0.3333333333333333,0.3333333333333333,24.0125,,2.0,,,1.0,,1.0,0.1,0.2222222222222222,,,,0.13333333333333333,0.2,,,2.0,2.0,,,,,,0.05263157894736842,,,1.0,0.16666666666666666,,False,,,,,1.0,1.0,1.0,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,3279.0,55,-32,103,107,10.0,11.0,16.0,210,134,10.0,0.0970873786407767,4.0,9.0,1.0,4.0,,,1.0,,,4.0,10.0,2.0,10.0,1.0,4.0,2.0,4.0,,,,,6.0,2.0,2.0,,,,,3.0,5.0,4.0,6.0,8.0,14.0,,1.0,1.0,,,,1.0,,1.0,,3.0,7.0,,5.0,,6.0,3.0,2.0,2.0,,2.0,,,0.75,1.0,0.4,0.25,,0.4,0.25,,0.38461538461538464,0.4,,11.382113821138212,,0.1,0.125,0.17647058823529413,0.1,0.14035087719298245,0.13333333333333333,0.125,0.125,0.09090909090909091,0.058823529411764705,,0.9,0.4444444444444444,0.5714285714285714,0.1,,,,,1.0,0.25,,,0.9,0.5689299999999999,0.5576333333333333,,0.23076923076923078,0.23076923076923078,0.4,,1.1099999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.1,,0.5,0.75,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,0.2,0.2222222222222222,,0.5,0.1111111111111111,0.16666666666666666,0.14285714285714285,,,,,,,,,,0.2222222222222222,,,,,,False,,,,,,,,1.0
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,218.0,4,6,7,7,,7.0,1.0,14,5,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,8.0,,,,,,,,,,2.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,1.0,,,1.0,,,50.0,,,,,,,,,,,,,,,,0.25,0.25,1.0,1.0,,,,,,0.5,0.42422499999999996,,,,,,,12.9,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,,6.0,2.0,2.0,,1.0,,,,,,,,,,,,1.0,,,1.0,0.5,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,1.0,24.9,,1.0,,,,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
