EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsAssisted3s,OffThreePtRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls Drawn,Assisted3sPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Arc3PctAssisted,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Corner3Assists,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,2415.0,40,19.0,70,69,24,21.0,12.0,139,2.0,4.0,2.0,3.0,3.0,7.0,1.0,3.0,6.0,14.0,2.0,14.0,58.0,5.0,6.0,1.0,11.0,2.0,2.0,2.0,6.0,6.0,6.0,2.0,2.0,5.0,1.0,4.0,4,6.0,10,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,10.0,2.0,1.0,4.0,6.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,6.0,24,1.0,0.5,0.6,0.42857142857142855,0.8333333333333334,1.0,0.42857142857142855,0.8333333333333334,1.0,0.4117647058823529,0.7857142857142857,0.75,0.14285714285714285,0.2857142857142857,23.80952380952381,0.3333333333333333,1.0,0.16666666666666666,0.15625,0.11428571428571428,0.125,0.2222222222222222,0.18181818181818182,0.08333333333333333,0.2857142857142857,0.2,0.5,0.2857142857142857,0.5,0.5,0.5,0.5,0.42857142857142855,0.6,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,0.5,0.2857142857142857,0.4454142857142857,0.5143166666666666,0.3338,0.125,0.125,0.7857142857142857,0.42857142857142855,6.85,0.34285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,9218.0,154,-1.0,273,273,61,52.0,37.0,546,4.0,5.0,,,6.0,11.0,3.0,11.0,13.0,27.0,15.0,44.0,294.0,,1.0,,,3.0,5.0,7.0,16.0,10.0,16.0,,1.0,1.0,,7.0,13,1.0,14,2.0,,2.0,1.0,5.0,3.0,7.0,,2.0,2.0,6.0,,1.0,14.0,17.0,5.0,4.0,1.0,1.0,,,2.0,1.0,16.0,61,1.0,0.38461538461538464,0.38461538461538464,0.48148148148148145,,0.6,0.46774193548387094,,0.75,0.5641025641025641,,0.8,0.037037037037037035,,14.511041009463723,0.2857142857142857,,0.07142857142857142,0.010101010101010102,0.09285714285714286,0.0072992700729927005,,0.038461538461538464,,0.125,0.06382978723404255,0.5,0.16129032258064516,0.8,1.0,0.25,0.3548387096774194,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.3548387096774194,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,0.2903225806451613,0.46804677419354834,0.4682,0.4860166666666666,0.14285714285714285,0.16129032258064516,,0.36363636363636365,11.75925925925926,0.22344322344322345,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,11.0,7.0,18.0,7.0,5.0,2.0,4.0,43.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.25,1.0,0.25,0.12903225806451613,0.2,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.03225806451612903,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.3333333333333333,24.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,8180.0,136,-30.0,243,243,56,51.0,34.0,486,14.0,24.0,6.0,8.0,3.0,14.0,4.0,8.0,21.0,46.0,6.0,66.0,287.0,7.0,10.0,2.0,16.0,4.0,7.0,4.0,18.0,24.0,18.0,10.0,2.0,7.0,,23.0,29,13.0,42,5.0,4.0,3.0,2.0,1.0,,4.0,,2.0,8.0,9.0,1.0,,12.0,10.0,6.0,,3.0,3.0,,,3.0,2.0,18.0,56,,0.5714285714285714,0.75,0.45652173913043476,0.7,0.5714285714285714,0.4838709677419355,0.7,0.5833333333333334,0.5,0.7272727272727273,0.6,0.043478260869565216,0.07142857142857142,24.647887323943664,0.75,,0.25,0.07777777777777778,0.2222222222222222,0.104,0.16666666666666666,,0.03333333333333333,0.13333333333333333,0.3181818181818182,0.6666666666666666,0.3870967741935484,0.5833333333333334,0.6086956521739131,0.5,0.22580645161290322,0.21428571428571427,0.23076923076923078,0.6666666666666666,0.12903225806451613,0.5,0.5,0.75,0.8,0.75,0.16666666666666666,0.6451612903225806,0.49470403225806453,0.5089571428571429,0.45638749999999995,0.09090909090909091,0.12,0.24242424242424243,0.2727272727272727,6.434782608695652,0.23045267489711935,3.0,4.0,1.0,6.0,15.0,2.0,5.0,6.0,16.0,2.0,5.0,,15.0,6.0,4.0,,4.0,,3.0,,1.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,,,,0.375,0.4,0.375,0.25806451612903225,0.041666666666666664,0.14705882352941177,0.125,0.2,0.016129032258064516,0.24193548387096775,0.4,0.4,0.3333333333333333,0.75,0.4166666666666667,0.4,0.4,25.637500000000003,18.0,6.0,1.0,1.0,3.0,1.0,0.125,0.17142857142857143,0.12,0.3,0.2777777777777778,0.03125,1.0,,,,,,,,,,,,,,,,True,,,,,,,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,5671.0,95,2.0,173,174,33,29.0,24.0,347,1.0,6.0,,2.0,1.0,1.0,2.0,7.0,4.0,14.0,4.0,24.0,182.0,,3.0,,,1.0,2.0,4.0,6.0,,8.0,,2.0,1.0,,2.0,3,1.0,4,3.0,2.0,1.0,1.0,3.0,,4.0,,,1.0,8.0,,2.0,2.0,4.0,2.0,,,,,,,,6.0,33,,,,0.2857142857142857,,0.5,0.3225806451612903,,0.3333333333333333,0.36363636363636365,,0.6,0.14285714285714285,,18.137254901960784,0.25,,0.03125,0.01639344262295082,0.03333333333333333,0.011363636363636364,,,0.041666666666666664,,0.058823529411764705,,0.1935483870967742,0.16666666666666666,0.25,,0.03225806451612903,1.0,1.0,,0.22580645161290322,0.2857142857142857,0.2857142857142857,,0.4,,,0.7419354838709677,0.5403366666666667,0.58115,0.50365,0.06060606060606061,0.125,,0.25,11.178571428571429,0.1907514450867052,,1.0,7.0,3.0,10.0,,,4.0,17.0,,1.0,,10.0,3.0,5.0,2.0,7.0,2.0,3.0,,2.0,16.0,1.0,1.0,1.0,,,,,,,0.23529411764705882,,0.23529411764705882,0.5483870967741935,0.3333333333333333,0.038461538461538464,0.05,,0.22580645161290322,0.3225806451612903,0.3,0.3,0.3333333333333333,,,,0.3,25.676470588235293,12.0,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.14285714285714285,0.14285714285714285,1.0,0.2,0.2,0.3333333333333333,,,,,True,,,,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,8473.0,141,-10.0,249,252,49,48.0,31.0,501,10.0,20.0,4.0,6.0,4.0,5.0,4.0,11.0,18.0,36.0,19.0,70.0,275.0,5.0,7.0,2.0,12.0,5.0,9.0,6.0,22.0,6.0,30.0,6.0,2.0,6.0,1.0,10.0,15,8.0,23,7.0,5.0,6.0,3.0,6.0,1.0,12.0,,4.0,5.0,10.0,,1.0,18.0,22.0,9.0,2.0,,,,,1.0,,22.0,49,1.0,0.16666666666666666,0.2,0.5,0.7142857142857143,0.5555555555555556,0.53125,0.625,0.7272727272727273,0.6052631578947368,0.6666666666666666,0.7857142857142857,0.05555555555555555,,23.875432525951556,0.5,0.2,0.1111111111111111,0.06451612903225806,0.09230769230769231,0.05426356589147287,0.10810810810810811,0.08333333333333333,,0.12903225806451613,0.11627906976744186,,0.4166666666666667,0.5,0.5555555555555556,0.2,0.10416666666666667,0.8,0.8,,0.22916666666666666,0.36363636363636365,0.36363636363636365,0.25,0.75,0.6666666666666666,,0.6666666666666666,0.5317052083333332,0.5841083333333333,0.5169909090909091,0.16363636363636364,0.20930232558139536,0.17142857142857143,0.3142857142857143,7.916666666666668,0.19678714859437751,2.0,5.0,2.0,4.0,10.0,2.0,2.0,5.0,12.0,2.0,2.0,12.0,10.0,4.0,8.0,1.0,9.0,1.0,3.0,4.0,1.0,19.0,2.0,2.0,1.0,3.0,,2.0,1.0,1.0,2.0,0.4166666666666667,1.0,0.4166666666666667,0.25,0.1,0.05,0.06896551724137931,,0.041666666666666664,0.20833333333333334,0.4,0.4,0.45454545454545453,0.4,0.18181818181818182,1.0,0.4,25.299999999999997,3.0,1.0,3.0,4.0,,0.2,0.3,0.027777777777777776,0.038461538461538464,,0.0625,0.17391304347826086,0.25,1.0,1.0,,,1.0,0.5,0.5,,0.125,,,1.0,2.0,2.0,,True,,,,,,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,2207.0,37,17.0,67,68,27,18.0,7.0,135,,4.0,,,1.0,1.0,1.0,2.0,2.0,7.0,6.0,10.0,58.0,,,2.0,2.0,1.0,3.0,2.0,4.0,4.0,,,2.0,,,4.0,5,,5,,,,,4.0,,4.0,,1.0,7.0,12.0,1.0,2.0,4.0,6.0,2.0,1.0,,,,,,,4.0,27,,1.0,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,,0.3333333333333333,0.5,1.0,0.5,0.2857142857142857,,19.178082191780824,,,0.18181818181818182,,0.14285714285714285,,,,,,0.42857142857142855,,0.5714285714285714,,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,,0.5714285714285714,0.4798,,0.42136666666666667,0.2222222222222222,0.2222222222222222,0.2,0.4,7.8428571428571425,0.40298507462686567,,2.0,,,,,,,,,,,,,2.0,,2.0,,,1.0,1.0,4.0,1.0,,2.0,,,,,,1.0,,,,,0.5,0.07692307692307693,0.125,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,True,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,6125.0,102,-11.0,181,179,21,16.0,25.0,360,11.0,16.0,3.0,3.0,4.0,7.0,1.0,2.0,16.0,25.0,10.0,42.0,204.0,4.0,5.0,1.0,9.0,,,,,16.0,16.0,6.0,4.0,6.0,,8.0,16,8.0,24,2.0,,,,3.0,,3.0,,1.0,8.0,15.0,1.0,3.0,11.0,12.0,6.0,,7.0,3.0,2.0,2.0,7.0,6.0,,21,2.0,0.5,0.6153846153846154,0.64,0.8,,0.64,0.8,,0.6774193548387096,0.75,,0.16,0.2857142857142857,16.113744075829384,,,0.12698412698412698,0.09375,0.13636363636363635,0.08695652173913043,0.13043478260869565,0.0625,0.08,0.16666666666666666,0.08571428571428572,0.8571428571428571,0.64,0.6875,0.7857142857142857,0.6363636363636364,0.28,0.5714285714285714,0.8,0.25,0.08,0.5,0.5,,0.6,1.0,,0.64,0.526132,0.38503333333333334,,0.1935483870967742,0.1935483870967742,0.21428571428571427,,4.291999999999999,0.11602209944751381,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,,5.0,4.0,2.0,,,1.0,,,,,,,,,0.125,0.16,0.15,0.2,,,,,,,,,,,,2.0,4.0,,3.0,,0.5714285714285714,0.07142857142857142,0.05,0.125,0.2,,,,,,,,,,,,,,,,,1.0,True,,,,,,,
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,3038.0,51,5.0,83,84,24,14.0,8.0,167,1.0,2.0,,,,,4.0,9.0,5.0,11.0,,19.0,90.0,,1.0,,,1.0,2.0,,5.0,6.0,4.0,,,,,,1,,1,1.0,1.0,,,,,,,,2.0,6.0,,,1.0,,,,,,,,,,5.0,24,,0.6,0.6,0.45454545454545453,,0.5,0.5,,0.625,0.5,,0.625,,,21.34831460674157,,,,,0.022222222222222223,,,,,,,,0.10526315789473684,0.5,0.5,1.0,,,,,0.47368421052631576,0.4444444444444444,0.4444444444444444,0.5,,,,0.5263157894736842,0.4765684210526316,0.49302499999999994,0.48535,,,,0.2631578947368421,15.554545454545455,0.2891566265060241,,1.0,1.0,3.0,7.0,1.0,1.0,3.0,8.0,1.0,2.0,9.0,7.0,3.0,4.0,,4.0,,3.0,,1.0,8.0,1.0,,,,,,,,,0.375,0.5,0.375,0.42105263157894735,,0.06666666666666667,0.1111111111111111,,0.05263157894736842,0.3684210526315789,0.42857142857142855,0.42857142857142855,0.25,,0.25,1.0,0.42857142857142855,25.5875,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,0.5,0.25,,,,,True,,,,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,653.0,11,-4.0,22,20,6,11.0,6.0,42,,1.0,,,,2.0,1.0,3.0,1.0,6.0,2.0,4.0,22.0,,,,,,1.0,2.0,2.0,,2.0,,2.0,,,,1,,1,,,,,,,,,,,1.0,,,3.0,2.0,,1.0,,,,,,,2.0,6,,,,0.16666666666666666,,,0.125,,,0.2222222222222222,,0.3333333333333333,0.3333333333333333,0.5,31.03448275862069,,,,,0.125,,,,,,,,0.125,,,,0.25,,,,0.375,0.3333333333333333,0.3333333333333333,,,,,0.375,0.47859375000000004,0.5316,0.493875,,,,0.5,13.783333333333333,0.2727272727272727,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,2.0,1.0,,,,1.0,,,,1.0,,,,0.25,1.0,0.25,0.5,,0.125,0.125,,,,,0.5,,,24.65,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,True,,,,,,,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,110.0,2,8.0,4,3,4,,1.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,
