EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Steals,LostBallSteals,on,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LongMidRangeFrequency,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceFG2M,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,BadPassSteals,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyFtPoints,PtsUnassisted3s,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyCorner3FGM,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,33.0,1,1,1,1,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,33.0,1,1,1,1,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,1610612761,Maceo Baston,Maceo Baston,1766,TOR,33.0,1,1,1,1,2,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,1610612761,Jason Kapono,Jason Kapono,2574,TOR,33.0,1,1,1,1,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,1610612761,Kris Humphries,Kris Humphries,2743,TOR,33.0,1,1,1,1,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,74.0,1,2,3,3,5,,,False,-3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.5,66.66666666666667,0.5,0.5,1.0,0.5,0.5,0.41407499999999997,0.44025,0.41407499999999997,19.7,23.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,7139.0,119,216,218,73,434,1.0,1.0,False,-2.0,63.0,27.0,18.0,3.0,1.0,,29.0,21.0,239.0,4.0,12.0,6.0,63.0,0.42,23.481781376518217,0.36,0.06,0.2,,0.6,0.45854183673469384,0.493325,0.4065416666666667,13.096551724137932,27.023809523809526,0.2916666666666667,5.0,9.0,1.0,1.0,3.0,2.0,7.0,2.0,8.0,18.0,2.0,3.0,2.0,6.0,12.0,10.0,5.0,59.0,1.0,2.0,2.0,8.0,4.0,2.0,14.0,2.0,22.0,30.0,1.0,17.0,8.0,1.0,1.0,25.0,10.0,35.0,5.0,5.0,13.0,4.0,8.0,80.0,4.0,8.0,6.0,14.0,4.0,18.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,6.0,2.0,3.0,15.0,8.0,1.0,5.0,1.0,2.0,14.0,4.0,0.08333333333333333,0.08333333333333333,1.0,0.47619047619047616,0.5,0.3333333333333333,0.5,0.41379310344827586,0.3333333333333333,0.54,0.6,0.3888888888888889,0.5576923076923077,0.6666666666666666,0.3888888888888889,0.047619047619047616,0.034482758620689655,0.1111111111111111,0.05555555555555555,0.5,0.1,0.19047619047619047,0.09090909090909091,0.13725490196078433,0.03508771929824561,0.09375,0.08333333333333333,0.06896551724137931,0.1875,0.06666666666666667,0.17391304347826086,0.21052631578947367,0.041666666666666664,0.18,0.5555555555555556,0.625,0.2,0.04,0.3888888888888889,0.3888888888888889,0.6666666666666666,0.6666666666666666,1.0,0.36,0.4444444444444444,0.47058823529411764,1.0,0.2,0.6,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.038461538461538464,0.06451612903225806,0.13559322033898305,0.23728813559322035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200081,1610612761,Jamario Moon,Jamario Moon,200081,TOR,6239.0,104,199,197,52,396,6.0,1.0,False,-18.0,27.0,30.0,6.0,8.0,1.0,1.0,18.0,11.0,219.0,1.0,1.0,2.0,27.0,0.3793103448275862,13.419913419913419,0.20689655172413793,0.27586206896551724,0.14285714285714285,0.3333333333333333,0.6896551724137931,0.5309839285714286,0.49219999999999997,0.46882500000000005,8.18888888888889,26.08181818181818,0.135678391959799,6.0,9.0,3.0,,,3.0,,4.0,,3.0,,,,1.0,7.0,4.0,1.0,27.0,6.0,1.0,,7.0,,,,8.0,6.0,12.0,1.0,2.0,,1.0,,4.0,,4.0,,,,1.0,3.0,8.0,3.0,5.0,9.0,17.0,7.0,24.0,,1.0,,,1.0,,1.0,2.0,,3.0,6.0,2.0,1.0,1.0,,1.0,,,0.5714285714285714,0.8,1.0,0.36363636363636365,1.0,,0.4,0.3888888888888889,,0.4482758620689655,0.5,,0.46551724137931033,0.5,,,0.05555555555555555,0.1111111111111111,,0.5,0.21428571428571427,0.10416666666666667,0.08571428571428572,0.15555555555555556,0.06086956521739131,0.125,,0.10526315789473684,0.375,0.14285714285714285,0.1111111111111111,0.09523809523809523,,0.3103448275862069,0.6666666666666666,0.75,0.5,0.10344827586206896,,,0.5,0.5,1.0,0.10344827586206896,,,,0.42857142857142855,,,,,,0.3333333333333333,,,0.034482758620689655,0.05555555555555555,0.25925925925925924,,2.0,1.0,1.0,2.0,4.0,4.0,3.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,0.3333333333333333,0.5,0.05,0.05555555555555555,0.057692307692307696,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,11929.0,199,377,381,120,758,8.0,1.0,False,-39.0,91.0,51.0,32.0,1.0,,1.0,82.0,7.0,454.0,,20.0,4.0,91.0,0.07865168539325842,27.48267898383372,0.3595505617977528,0.011235955056179775,,0.041666666666666664,0.449438202247191,0.47706363636363636,0.49750000000000005,0.4997065217391303,8.864634146341464,29.057142857142853,0.2413793103448276,26.0,33.0,6.0,8.0,10.0,17.0,10.0,,1.0,6.0,,,1.0,3.0,41.0,1.0,35.0,120.0,11.0,,7.0,15.0,9.0,1.0,28.0,54.0,28.0,,1.0,5.0,1.0,6.0,,10.0,8.0,18.0,7.0,1.0,4.0,3.0,3.0,44.0,8.0,10.0,9.0,25.0,20.0,45.0,3.0,8.0,,5.0,5.0,1.0,3.0,13.0,4.0,8.0,19.0,33.0,3.0,42.0,,23.0,28.0,5.0,0.6585365853658537,0.6923076923076923,,0.14285714285714285,,0.25,0.16666666666666666,0.5,0.45,0.47752808988764045,0.36363636363636365,0.4375,0.5660377358490566,0.5,0.5,,0.07317073170731707,0.09090909090909091,,0.6153846153846154,0.1,0.125,0.13114754098360656,0.11176470588235295,0.09852216748768473,0.11627906976744186,0.16666666666666666,0.13043478260869565,,0.15,0.125,0.125,0.075,0.3707865168539326,0.7878787878787878,0.8666666666666667,0.6923076923076923,0.19101123595505617,0.3125,0.3333333333333333,,,,0.06741573033707865,0.16666666666666666,0.16666666666666666,,0.5454545454545454,,,,0.4166666666666667,0.8,0.125,0.3333333333333333,0.2,0.22115384615384615,0.23711340206185566,0.125,0.23333333333333334,3.0,5.0,,4.0,4.0,12.0,6.0,7.0,2.0,8.0,2.0,1.0,1.0,2.0,0.36363636363636365,0.4,0.08450704225352113,0.05405405405405406,0.05263157894736842,0.29411764705882354,0.3125,0.2,0.5,,,7.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,0.058823529411764705,0.0625,0.20689655172413793,1.0,0.8,,,,,,
2568,1610612761,Carlos Delfino,Carlos Delfino,2568,TOR,7240.0,121,218,216,79,434,4.0,2.0,False,36.0,68.0,27.0,6.0,2.0,1.0,,22.0,15.0,230.0,1.0,9.0,1.0,68.0,0.40540540540540543,18.072289156626503,0.16216216216216217,0.05405405405405406,0.5,,0.7297297297297297,0.503318918918919,0.62925,0.5197849999999999,7.027272727272728,25.18,0.3119266055045872,7.0,12.0,1.0,4.0,6.0,4.0,2.0,,4.0,13.0,,,,1.0,11.0,4.0,9.0,43.0,1.0,,,,5.0,,10.0,12.0,10.0,12.0,,13.0,4.0,4.0,1.0,5.0,6.0,11.0,5.0,1.0,1.0,2.0,2.0,28.0,2.0,9.0,7.0,19.0,5.0,24.0,,2.0,,1.0,1.0,,1.0,3.0,1.0,6.0,14.0,9.0,2.0,10.0,,4.0,10.0,2.0,0.5454545454545454,0.5454545454545454,1.0,0.26666666666666666,,,0.26666666666666666,0.5,0.5555555555555556,0.4594594594594595,,0.5,0.5119047619047619,,0.5,0.06666666666666667,0.18181818181818182,0.3333333333333333,0.07692307692307693,0.6666666666666666,0.1206896551724138,0.19148936170212766,0.05128205128205128,0.1523809523809524,0.04672897196261682,0.04,0.07142857142857142,0.12,0.15789473684210525,0.07142857142857142,0.10714285714285714,0.3157894736842105,,0.32432432432432434,0.5833333333333334,0.875,0.5714285714285714,0.10810810810810811,0.3333333333333333,0.3333333333333333,,,,0.35135135135135137,0.3076923076923077,0.3333333333333333,1.0,0.5,,,,0.6,0.6666666666666666,0.1,,0.3076923076923077,0.0975609756097561,0.15384615384615385,,0.23255813953488372,,2.0,,,,3.0,3.0,2.0,,,,,,,,0.3,0.04411764705882353,,0.05405405405405406,0.5,0.5,1.0,,,,,,,,,,1.0,,,,,0.07692307692307693,,,,,,,,
