EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,Usage,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG3A,NonHeaveArc3FGA,ShortMidRangeAssists,Steals,LostBallSteals,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,FG3APct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,AtRimAssists,BadPassSteals,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangePctAssisted,AtRimPctAssisted,SecondChanceFtPoints,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyFtPoints,ThreePtAssists,Arc3Assists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Offensive Fouls Drawn,on,Fg2aBlocked,Corner3Assists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,FTDefRebounds,BadPassOutOfBoundsTurnovers,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyTurnovers,BlockedLongMidRange,3SecondViolations,OffCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,153.0,3,-1.0,5,4,9,5,1.0,1.0,1.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,1449.0,24,12.0,40,44,84,35,,1.0,,,8.695652173913043,11.0,9.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,7.0,1.0,1.0,2.0,11.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.11764705882352941,0.15384615384615385,0.2,0.25,0.14814814814814814,0.17647058823529413,0.5,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.5756,0.6532,0.6532,1.0,1.0,6.6000000000000005,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,1449.0,24,12.0,40,44,84,35,,1.0,1.0,,19.565217391304348,11.0,9.0,6.0,3.0,3.0,,,1.0,1.0,2.0,5.0,7.0,10.0,,,,1.0,2.0,2.0,10.0,,1.0,1.0,,2.0,,,2.0,2.0,4.0,,4.0,1.0,,2.0,11.0,0.7142857142857143,,0.5,0.625,,0.5,0.625,,0.5,1.0,0.11764705882352941,,0.2,,0.14814814814814814,,,,,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.375,1.0,1.0,0.25,,,0.5,1.0,0.5,0.48009999999999997,,0.5058,,0.2,7.714285714285714,0.275,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.25,1.0,1.0,0.125,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,1610612740,Mike James,Mike James,2229,NOH,1688.0,28,3.0,46,50,96,46,,1.0,,,26.923076923076923,11.0,9.0,6.0,,1.0,,,,,6.0,2.0,7.0,12.0,,,,,,3.0,4.0,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,,3.0,11.0,0.2857142857142857,,,0.4166666666666667,,0.75,0.46153846153846156,,0.75,1.0,0.05555555555555555,,,,0.034482758620689655,,,,,0.07692307692307693,,,0.08333333333333333,,,0.5,,,,,0.5,0.45169583333333335,0.54765,0.49245000000000005,,0.25,17.085714285714285,0.2391304347826087,,,4.0,5.0,4.0,,2.0,,1.0,,0.4166666666666667,,,,0.3333333333333333,24.64,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,0.5,0.4,0.5,0.4,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.07692307692307693,0.125,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,1610612740,Melvin Ely,Melvin Ely,2408,NOH,611.0,10,2.0,18,18,36,15,,2.0,,,35.0,5.0,,2.0,,,,,,,,1.0,3.0,5.0,,,,,2.0,,,,,,,,,,1.0,1.0,2.0,,2.0,2.0,1.0,,5.0,0.3333333333333333,,,0.3333333333333333,,,0.5,,,1.0,0.125,,0.3333333333333333,,0.18181818181818182,,,,,0.14285714285714285,0.5,,,,,,,,,,,0.3587666666666667,,0.3577,,,9.299999999999999,0.2777777777777778,1.0,3.0,,,,,,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,3.0,,,,,,,,,2.0,,4.0,2.0,,,,,,,,,,,,,,,,0.4,0.4,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,239.0,4,-9.0,6,6,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,239.0,4,-9.0,6,6,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1610612740,Bonzi Wells,Bonzi Wells,1719,NOH,720.0,12,4.0,19,20,39,15,,1.0,,,22.727272727272727,3.0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,1.0,,3.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.3,0.14285714285714285,,,0.21428571428571427,0.125,0.5,,,0.5,,,0.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.5,0.496375,0.5517,0.5517,0.5,0.5,7.875,0.15789473684210525,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,968.0,16,7.0,26,29,55,25,,,,,20.0,6.0,9.0,4.0,2.0,2.0,,,2.0,2.0,1.0,4.0,5.0,9.0,,,1.0,2.0,3.0,4.0,6.0,,,,,,,2.0,2.0,3.0,5.0,2.0,7.0,,,4.0,6.0,0.8,,0.6666666666666666,0.8,,0.6666666666666666,0.75,0.5,0.6666666666666666,,0.3,0.2857142857142857,0.25,,0.2777777777777778,0.2,,,0.5,0.16666666666666666,0.3333333333333333,,0.4,1.0,1.0,0.2,,,0.6666666666666666,1.0,0.4,0.46068,,0.5089333333333333,0.1111111111111111,0.4444444444444444,5.88,0.23076923076923078,1.0,2.0,,,,,,,,,,0.4,0.5,0.5,,,1.0,,,,,,,,1.0,,,,,,,,,2.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,0.16666666666666666,0.16666666666666666,2.0,0.25,0.25,,,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,1610612740,Jannero Pargo,Jannero Pargo,2457,NOH,815.0,14,,22,26,48,26,,,1.0,,20.0,8.0,9.0,3.0,,,,,,,2.0,1.0,2.0,7.0,,,,1.0,1.0,7.0,2.0,,,1.0,,3.0,,,1.0,1.0,2.0,,2.0,,,7.0,8.0,0.5,,1.0,0.625,,1.25,0.7,,1.1666666666666667,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,,1.0,,,1.0,,,,0.5,,,,,0.5,0.45015,,0.46785,,1.0,17.3,0.36363636363636365,,,1.0,2.0,1.0,,,,,,0.5,,,,0.25,23.7,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,3.0,1.0,,,1.0,,2.0,,,0.5,1.0,0.5,0.5,0.5,0.25,1.0,1.0,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
