EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,Corner3PctBlocked,on
951,1610612738,Ray Allen,Ray Allen,951,BOS,45857.0,764,143,1391,1380,409,409,189,2771,42.0,66.0,12.0,13.0,13.0,22.0,5.0,20.0,14.0,40.0,74.0,9.0,10.0,61,126,103.0,72.0,323,1401,15.0,20.0,11.0,6.0,42.0,18.0,31,22.0,35.0,104,68,54.0,12.0,74.0,6.0,38.0,12.0,50.0,7.0,18.0,1.0,19.0,112.0,3.0,12.0,30.0,28.0,1.0,59,15.0,74,20.0,19.0,1.0,22.0,12.0,8.0,10.0,2.0,30.0,2.0,7.0,18.0,45,1.0,1.0,51,1.0,8.0,78,17.0,14.0,5.0,1.0,6.0,4.0,,,,104,409,12.0,13.0,0.5573770491803278,0.6181818181818182,0.48412698412698413,0.75,0.5806451612903226,0.5480349344978166,0.5806451612903226,0.6509433962264151,0.5965250965250966,0.609375,0.7142857142857143,0.4497816593886463,0.047619047619047616,0.07575757575757576,0.05,17.94392523364486,0.7333333333333333,0.025,0.05668016194331984,0.023762376237623763,0.1724137931034483,0.020689655172413793,0.08682634730538923,0.023076923076923078,0.016483516483516484,0.00684931506849315,0.04519774011299435,0.02608695652173913,,0.034013605442176874,0.04310344827586207,0.07792207792207792,0.1791044776119403,0.15,0.6666666666666666,0.28820960698689957,0.6363636363636364,0.6885245901639344,0.5,0.08733624454148471,0.25,0.2631578947368421,0.4,0.17467248908296942,0.35,0.35,0.7857142857142857,0.3231441048034934,0.41935483870967744,0.9230769230769231,0.2903225806451613,0.41509433962264153,0.5909090909090909,0.18867924528301888,0.7379912663755459,0.5233037117903929,0.5228568181818182,0.5292632075471697,0.07346938775510205,0.12056737588652482,0.13003095975232198,0.3219814241486068,7.77063492063492,25.011650485436896,0.29403306973400434,14.0,29.0,,2.0,6.0,12.0,29.0,2.0,5.0,43.0,2.0,11.0,120.0,9.0,,29.0,1.0,5.0,4.0,4.0,,1.0,2.0,,15.0,1.0,1.0,1.0,,4.0,0.9302325581395349,0.4174757281553398,0.18181818181818182,0.5,0.4174757281553398,0.009708737864077669,,0.013513513513513514,0.034482758620689655,0.12663755458515283,0.4827586206896552,0.4827586206896552,1.0,0.3918918918918919,0.3972602739726027,0.896551724137931,0.5,0.06451612903225806,,,0.2222222222222222,1.0,0.22641509433962265,0.5,0.5,0.3918918918918919,0.009615384615384616,,,,,True
208,1610612738,Sam Cassell,Sam Cassell,208,BOS,8859.0,148,36,263,263,102,84,34,526,2.0,8.0,1.0,1.0,2.0,4.0,6.0,12.0,13.0,34.0,13.0,,3.0,21,54,16.0,11.0,62,269,4.0,7.0,,,8.0,6.0,17,4.0,3.0,18,12,30.0,,13.0,5.0,7.0,5.0,12.0,3.0,1.0,2.0,4.0,29.0,1.0,,3.0,4.0,,7,1.0,8,4.0,1.0,3.0,3.0,1.0,5.0,2.0,1.0,8.0,1.0,2.0,6.0,19,1.0,1.0,13,1.0,1.0,13,5.0,2.0,1.0,1.0,1.0,,,,,18,102,5.0,2.0,0.2857142857142857,0.2857142857142857,0.3888888888888889,0.5714285714285714,0.35294117647058826,0.36428571428571427,0.5714285714285714,0.35714285714285715,0.40789473684210525,0.5714285714285714,0.391304347826087,0.22857142857142856,0.09259259259259259,0.125,0.16666666666666666,27.54098360655738,0.375,,0.046511627906976744,,0.08571428571428572,0.03333333333333333,0.05785123966942149,0.008928571428571428,,,,0.045454545454545456,,0.047619047619047616,0.047619047619047616,0.045454545454545456,0.09375,,,0.11428571428571428,0.25,0.2857142857142857,0.5,0.17142857142857143,0.5,0.6,0.16666666666666666,0.4857142857142857,0.38235294117647056,0.40625,0.3076923076923077,0.18571428571428572,0.14285714285714285,1.0,,0.19047619047619047,0.5,0.14285714285714285,0.34285714285714286,0.4416257142857143,0.41774000000000006,0.44633809523809526,0.06756756756756757,0.08620689655172414,0.12903225806451613,0.2903225806451613,14.092592592592593,24.90625,0.38783269961977185,,3.0,,,,1.0,3.0,,1.0,3.0,,1.0,6.0,3.0,,3.0,1.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,0.6666666666666666,0.1875,,0.25,0.1875,0.0625,0.058823529411764705,,0.025,0.04285714285714286,,,,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,,,,,0.047619047619047616,,0.3333333333333333,0.23076923076923078,,,,,0.3333333333333333,True
136,1610612738,P.J. Brown,P.J. Brown,136,BOS,6120.0,102,-37,173,177,45,53,22,350,4.0,6.0,1.0,1.0,1.0,2.0,,3.0,4.0,13.0,,,,8,22,,5.0,21,192,1.0,2.0,,3.0,5.0,3.0,8,,1.0,7,14,2.0,2.0,,1.0,3.0,,3.0,,2.0,,1.0,6.0,,4.0,2.0,9.0,3.0,14,4.0,18,3.0,3.0,,,,3.0,,,3.0,1.0,2.0,13.0,22,1.0,2.0,6,1.0,1.0,7,4.0,,4.0,2.0,4.0,3.0,1.0,,,7,45,,,0.875,1.0,0.36363636363636365,0.5,0.375,0.36363636363636365,0.5,0.375,0.42,0.625,0.3888888888888889,,0.045454545454545456,0.16666666666666666,,14.07035175879397,,0.375,0.14754098360655737,0.058823529411764705,0.16666666666666666,,0.1506849315068493,0.041237113402061855,0.05555555555555555,0.15789473684210525,,,,0.11764705882352941,0.2777777777777778,0.07692307692307693,0.125,0.25,0.75,0.2727272727272727,0.6666666666666666,0.8,0.75,0.13636363636363635,,,,0.5909090909090909,0.3076923076923077,0.3076923076923077,1.0,,0.5,1.0,,0.25,0.5,,0.2727272727272727,0.4346818181818182,0.4963,0.41864999999999997,0.16,0.16,0.23809523809523808,0.3333333333333333,11.759090909090908,,0.26011560693641617,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1899,1610612738,James Posey,James Posey,1899,BOS,15286.0,255,5,454,454,154,172,53,908,6.0,10.0,,,2.0,4.0,,2.0,1.0,4.0,24.0,2.0,8.0,7,16,35.0,14.0,64,456,,2.0,3.0,2.0,8.0,2.0,5,12.0,2.0,12,12,2.0,,24.0,2.0,13.0,2.0,15.0,2.0,3.0,4.0,6.0,32.0,1.0,3.0,3.0,27.0,12.0,42,5.0,47,9.0,6.0,3.0,1.0,,4.0,1.0,,5.0,,2.0,10.0,19,,1.0,16,,2.0,16,7.0,1.0,4.0,3.0,5.0,3.0,,1.0,,12,154,4.0,1.0,0.8571428571428571,0.8571428571428571,0.4375,,0.4,0.49019607843137253,0.6,0.29411764705882354,0.5423728813559322,0.6666666666666666,0.3333333333333333,0.6862745098039216,0.125,0.1,,12.260536398467433,0.2,0.5,0.1656441717791411,0.0189873417721519,0.07142857142857142,0.015873015873015872,0.14634146341463414,0.01809954751131222,0.02127659574468085,,0.031746031746031744,0.0196078431372549,,0.17391304347826086,0.1702127659574468,0.15714285714285714,0.030303030303030304,0.2222222222222222,0.6,0.19607843137254902,0.6,0.6666666666666666,0.8333333333333334,0.0392156862745098,,,,0.0784313725490196,0.25,0.3333333333333333,1.0,0.47058823529411764,,,0.4,0.23529411764705882,0.5,0.47058823529411764,0.8823529411764706,0.5293950980392158,0.43043750000000003,0.5514411764705882,0.1206896551724138,0.30434782608695654,0.125,0.1875,6.400000000000001,25.034285714285712,0.3392070484581498,6.0,11.0,1.0,1.0,2.0,4.0,6.0,1.0,,12.0,2.0,2.0,36.0,,,6.0,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,0.34285714285714286,0.6666666666666666,0.16666666666666666,0.34285714285714286,,0.25,,,0.21568627450980393,0.5454545454545454,0.5454545454545454,1.0,0.25,0.25,1.0,,0.2,1.0,1.0,0.5,1.0,0.23529411764705882,0.5,,0.25,,1.0,0.07692307692307693,,,False
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,5735.0,96,7,180,179,88,93,16,359,9.0,14.0,,1.0,3.0,5.0,6.0,10.0,4.0,7.0,6.0,,4.0,19,31,6.0,13.0,51,180,2.0,3.0,,,4.0,8.0,14,4.0,10.0,26,18,20.0,,6.0,3.0,18.0,8.0,26.0,3.0,8.0,3.0,7.0,60.0,1.0,2.0,1.0,6.0,,7,3.0,10,6.0,,6.0,3.0,2.0,5.0,1.0,,8.0,,3.0,3.0,9,,2.0,10,1.0,1.0,16,4.0,4.0,1.0,,1.0,,,,,26,88,3.0,3.0,0.47368421052631576,0.47368421052631576,0.6129032258064516,0.6666666666666666,0.5714285714285714,0.5135135135135135,0.6666666666666666,0.4444444444444444,0.5666666666666667,0.6666666666666666,0.5416666666666666,0.16216216216216217,0.0967741935483871,0.14285714285714285,,26.368159203980102,0.375,,0.1,0.037037037037037035,0.07142857142857142,0.047619047619047616,0.0945945945945946,0.04,,,0.08695652173913043,0.058823529411764705,,0.09523809523809523,0.07692307692307693,0.11538461538461539,0.1111111111111111,,,0.3783783783783784,0.6428571428571429,0.75,0.4444444444444444,0.2702702702702703,0.6,0.6,0.3333333333333333,0.1891891891891892,0.5714285714285714,0.6666666666666666,0.75,0.16216216216216217,0.3333333333333333,,,0.2777777777777778,0.6,0.2222222222222222,0.5405405405405406,0.46486216216216214,0.46915,0.39281388888888885,0.0975609756097561,0.11428571428571428,0.0784313725490196,0.5098039215686274,7.1903225806451605,25.51666666666667,0.4888888888888889,,,,,,,,,,,,,,,,,1.0,5.0,1.0,2.0,,,,,,,,,1.0,,,,,,,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,False
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,6591.0,110,-1,191,194,65,68,28,385,15.0,27.0,6.0,12.0,3.0,8.0,1.0,8.0,1.0,1.0,,,,17,36,,16.0,50,208,7.0,13.0,,9.0,23.0,3.0,11,,2.0,8,22,12.0,6.0,,7.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,5.0,13.0,4.0,8.0,3.0,15,18.0,33,,,,2.0,,7.0,2.0,1.0,9.0,2.0,2.0,7.0,19,1.0,2.0,24,3.0,4.0,27,14.0,,,,,,,2.0,2.0,8,65,3.0,,0.6470588235294118,0.7857142857142857,0.4722222222222222,0.5384615384615384,0.2727272727272727,0.4722222222222222,0.5384615384615384,0.2727272727272727,0.5102040816326531,0.6388888888888888,0.2857142857142857,,0.19444444444444445,0.14814814814814814,0.375,25.217391304347828,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.18840579710144928,0.21052631578947367,0.19230769230769232,0.13186813186813187,0.18947368421052632,0.3181818181818182,0.125,0.13043478260869565,0.15789473684210525,0.2857142857142857,0.058823529411764705,0.08695652173913043,0.15625,0.1875,0.3333333333333333,,0.75,0.5555555555555556,0.6521739130434783,0.6,0.2222222222222222,0.125,0.2,1.0,0.027777777777777776,1.0,1.0,1.0,,0.9230769230769231,0.5,,0.7272727272727273,0.375,,0.75,0.5704138888888889,0.6242,0.5769636363636363,0.2857142857142857,0.2857142857142857,0.46,0.16,2.927777777777778,,0.3403141361256545,,,,,,,,,,,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,0.25,,,,,,,,0.5,,,,,,,,,,,,,,,False
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,2642.0,44,-5,89,92,52,66,10,181,5.0,7.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,5,9,,2.0,12,88,1.0,2.0,,,2.0,2.0,2,,2.0,6,6,4.0,2.0,,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,1.0,,,1,1.0,2,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,2.0,3,,,2,,,3,2.0,,,,,,,,,6,52,1.0,,0.6,0.75,0.5555555555555556,0.5,1.0,0.5555555555555556,0.5,1.0,0.6,0.5,1.0,,,,,11.11111111111111,1.0,,,0.03333333333333333,0.1111111111111111,,0.025,0.025,,0.1111111111111111,,,,,,,0.14285714285714285,,,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.6,0.1111111111111111,,,,0.1111111111111111,,,,,0.5,1.0,,1.0,1.0,,0.7777777777777778,0.5858222222222222,0.50465,0.6974,0.2,0.2,0.16666666666666666,0.5,3.422222222222222,,0.5842696629213483,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
951,1610612738,Ray Allen,Ray Allen,951,BOS,13391.0,223,10,391,388,117,119,47,779,7.0,19.0,1.0,5.0,1.0,2.0,4.0,14.0,6.0,13.0,25.0,2.0,10.0,17,46,36.0,12.0,82,386,3.0,8.0,4.0,,9.0,4.0,11,12.0,5.0,22,22,12.0,2.0,23.0,3.0,16.0,5.0,21.0,2.0,9.0,2.0,5.0,47.0,4.0,6.0,3.0,10.0,1.0,14,10.0,24,4.0,3.0,1.0,5.0,1.0,3.0,4.0,1.0,8.0,,,10.0,18,,2.0,12,,1.0,14,1.0,3.0,2.0,1.0,2.0,,,,,22,117,3.0,3.0,0.6470588235294118,0.6875,0.3695652173913043,0.375,0.36363636363636365,0.4268292682926829,0.375,0.3695652173913043,0.45977011494252873,0.375,0.4230769230769231,0.43902439024390244,0.06521739130434782,0.10526315789473684,0.07142857142857142,20.97130242825607,0.625,0.05263157894736842,0.07092198581560284,0.0425531914893617,0.08333333333333333,0.07272727272727272,0.07344632768361582,0.05102040816326531,0.07317073170731707,0.06976744186046512,,0.045454545454545456,0.18181818181818182,0.10526315789473684,0.05263157894736842,0.06153846153846154,0.10344827586206896,,,0.23170731707317074,0.3684210526315789,0.4117647058823529,0.5714285714285714,0.17073170731707318,0.2857142857142857,0.3076923076923077,0.5,0.15853658536585366,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.3048780487804878,0.4166666666666667,0.2,0.16666666666666666,0.08695652173913043,0.5,0.43478260869565216,0.6707317073170732,0.47831874999999996,0.5095785714285714,0.4493690476190477,0.023809523809523808,0.02127659574468085,0.10975609756097561,0.2682926829268293,8.360869565217392,26.861111111111104,0.29923273657289,6.0,11.0,1.0,2.0,2.0,2.0,6.0,,1.0,12.0,1.0,3.0,33.0,3.0,2.0,6.0,1.0,3.0,6.0,,,,,,3.0,1.0,,,1.0,,0.9166666666666666,0.3333333333333333,0.25,0.25,0.35294117647058826,0.027777777777777776,,0.04,0.13333333333333333,0.13414634146341464,0.5454545454545454,0.5454545454545454,1.0,0.24,0.25,0.8333333333333334,,0.16666666666666666,0.5,1.0,,,0.08695652173913043,1.0,0.1,0.2608695652173913,0.02702702702702703,,,,,False
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,3757.0,63,-37,123,119,56,68,14,242,5.0,7.0,,,1.0,3.0,4.0,6.0,1.0,6.0,1.0,,,10,19,1.0,6.0,26,145,,1.0,,,,4.0,10,,5.0,13,14,6.0,,1.0,2.0,5.0,,5.0,,3.0,1.0,1.0,10.0,1.0,3.0,2.0,4.0,1.0,7,5.0,12,2.0,1.0,1.0,2.0,1.0,4.0,1.0,,6.0,,3.0,6.0,15,1.0,3.0,7,,,8,3.0,1.0,2.0,1.0,2.0,2.0,,,,13,56,2.0,1.0,0.7,0.7,0.5263157894736842,,0.4,0.5,,0.4,0.5416666666666666,,0.5,0.05,0.10526315789473684,0.2857142857142857,,21.8978102189781,0.3333333333333333,0.125,0.10526315789473684,0.07692307692307693,0.16666666666666666,0.058823529411764705,0.12,0.07142857142857142,0.1,0.1,0.05263157894736842,,0.3333333333333333,0.07692307692307693,0.16666666666666666,0.07692307692307693,0.2222222222222222,,1.0,0.35,0.7142857142857143,1.0,0.6,0.3,0.6666666666666666,0.6666666666666666,0.75,0.3,0.16666666666666666,0.16666666666666666,1.0,0.05,,,,0.3,0.3333333333333333,,0.4,0.43153749999999996,0.3338,0.409,0.13043478260869565,0.13636363636363635,,0.5,8.43157894736842,25.4,0.45528455284552843,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,,,False
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,4316.0,72,23,132,135,51,67,12,267,3.0,7.0,1.0,2.0,,2.0,3.0,4.0,,,1.0,,,6,11,1.0,4.0,16,109,1.0,2.0,,2.0,4.0,1.0,4,,2.0,4,8,4.0,2.0,,1.0,3.0,,3.0,,2.0,,1.0,6.0,1.0,3.0,3.0,9.0,1.0,13,4.0,17,5.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,6.0,,4.0,5.0,13,3.0,2.0,4,,,4,2.0,,5.0,1.0,5.0,5.0,,,,4,51,1.0,,0.6666666666666666,0.8,0.5454545454545454,0.5,0.25,0.5,0.5,0.25,0.5714285714285714,0.6666666666666666,0.4,0.08333333333333333,0.09090909090909091,0.14285714285714285,,13.422818791946309,0.3333333333333333,0.125,0.18,0.06976744186046512,0.21428571428571427,0.05555555555555555,0.1875,0.06557377049180328,0.08333333333333333,,0.09090909090909091,0.058823529411764705,,0.08333333333333333,0.25,0.18181818181818182,0.2727272727272727,,1.0,0.5833333333333334,0.42857142857142855,0.5,0.6666666666666666,0.3333333333333333,0.75,0.75,0.6666666666666666,,,,,0.08333333333333333,1.0,0.5,,0.5,,,0.6666666666666666,0.49663636363636354,0.52915,0.412875,0.14285714285714285,0.15384615384615385,0.25,0.25,3.563636363636364,76.8,0.38636363636363635,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,9538.0,159,45,278,280,92,95,28,558,8.0,12.0,,1.0,2.0,2.0,20.0,35.0,14.0,37.0,,,,42,84,,13.0,97,258,3.0,7.0,,,6.0,12.0,23,,10.0,34,50,34.0,,,6.0,9.0,4.0,13.0,3.0,5.0,4.0,,30.0,1.0,7.0,5.0,21.0,,26,8.0,34,5.0,4.0,1.0,2.0,1.0,7.0,1.0,2.0,9.0,2.0,3.0,4.0,11,1.0,4.0,14,2.0,,14,5.0,2.0,7.0,5.0,7.0,2.0,,,1.0,34,92,,2.0,0.5952380952380952,0.5952380952380952,0.5,0.42857142857142855,0.5217391304347826,0.5,0.42857142857142855,0.5217391304347826,0.532967032967033,0.42857142857142855,0.6071428571428571,,0.07142857142857142,0.25,0.05714285714285714,31.645569620253163,0.2222222222222222,,0.20192307692307693,0.07216494845360824,0.18518518518518517,0.030303030303030304,0.1984732824427481,0.06153846153846154,0.07692307692307693,0.09090909090909091,0.05263157894736842,0.037037037037037035,,0.2,0.19230769230769232,0.20833333333333334,0.18181818181818182,0.2,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.8888888888888888,0.875,0.4166666666666667,0.5714285714285714,0.6060606060606061,0.3,0.44047619047619047,0.3783783783783784,0.3888888888888889,0.8571428571428571,,0.14285714285714285,,,0.08695652173913043,1.0,,0.14285714285714285,0.41909285714285716,0.40756666666666663,0.40813043478260874,0.056179775280898875,0.056179775280898875,0.061855670103092786,0.35051546391752575,12.714285714285712,,0.33093525179856115,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,0.02702702702702703,,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,False
2067,1610612738,Eddie House,Eddie House,2067,BOS,3165.0,53,-12,107,99,56,59,12,206,,,,,,,,1.0,1.0,7.0,12.0,,5.0,1,8,13.0,2.0,13,105,,3.0,,,,,5,5.0,2.0,8,2,,,11.0,,7.0,2.0,9.0,1.0,3.0,1.0,3.0,20.0,,2.0,4.0,3.0,,7,2.0,9,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,2,,,1,,,2,1.0,,,,,,,,,8,56,,,1.0,1.0,0.125,,,0.2619047619047619,,0.3,0.29545454545454547,,0.36363636363636365,0.6190476190476191,,,,19.166666666666668,1.0,,0.09090909090909091,0.05405405405405406,0.3333333333333333,,0.15555555555555556,0.0392156862745098,,,0.125,,,0.1,0.07692307692307693,0.1,0.3,0.5,,,,,,0.047619047619047616,,,,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,0.5714285714285714,,,,,,0.5,0.6190476190476191,0.43531250000000005,0.3740333333333334,0.408655,0.045454545454545456,0.1111111111111111,,0.6153846153846154,17.375,26.27692307692308,0.5233644859813084,,1.0,,,,,3.0,,2.0,3.0,,2.0,9.0,,1.0,3.0,,1.0,2.0,,,,,,,,,,,,1.0,0.23076923076923078,,0.4,0.25,,,,0.13333333333333333,0.047619047619047616,,,,0.25,0.25,1.0,,,,,,,,,0.4,0.2727272727272727,,,,,,False
208,1610612738,Sam Cassell,Sam Cassell,208,BOS,6954.0,116,7,197,198,39,40,28,395,,1.0,,,,,1.0,7.0,9.0,21.0,11.0,,1.0,10,29,12.0,3.0,32,188,,1.0,,,,1.0,4,1.0,,2,2,18.0,,11.0,1.0,6.0,7.0,13.0,5.0,3.0,,3.0,33.0,1.0,,2.0,4.0,,6,1.0,7,4.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,,,5.0,11,,,8,,1.0,4,2.0,,,,,,,,,2,39,2.0,,0.1,0.1,0.3448275862068966,,0.25,0.35365853658536583,,0.2,0.37209302325581395,,0.2,0.2926829268292683,0.034482758620689655,,,20.085470085470085,0.75,,0.05194805194805195,,0.1111111111111111,0.034482758620689655,0.06315789473684211,0.009259259259259259,,,,0.045454545454545456,,,,0.1111111111111111,0.0625,0.5,,0.024390243902439025,,,,0.17073170731707318,0.14285714285714285,0.14285714285714285,,0.5121951219512195,0.42857142857142855,0.45,0.1111111111111111,0.2682926829268293,,,,,,0.2,0.3170731707317073,0.43281585365853653,0.3846,0.46528,0.046511627906976744,0.06451612903225806,,0.0625,16.210344827586205,25.64166666666667,0.19796954314720813,,1.0,,,,,3.0,,,3.0,,,9.0,,,3.0,,2.0,,,,,,,,,,,,,1.0,0.25,,,0.25,,0.047619047619047616,,,0.024390243902439025,,,,0.2727272727272727,0.2727272727272727,1.0,,,,,,,,,,0.2727272727272727,,,,,,False
