EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceArc3Frequency,PenaltyArc3FGM,FtPoints,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,HeaveAttempts,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeAssists,Steals,LostBallSteals,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyFg2Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,on,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,BadPassSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,FTOffRebounds,Travels,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,BlockedArc3,Clear Path Fouls,DefensiveGoaltends,3SecondViolations
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,794.0,13.0,-11.0,28.0,27,11.0,23.0,4.0,55,1.0,1.0,1.0,1.0,2.0,30.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,6.0606060606060606,0.2,0.125,0.3333333333333333,0.125,0.0625,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.642,1.4,0.39285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,1542.0,26.0,-15.0,52.0,47,23.0,32.0,9.0,99,,,,3.0,6.0,58.0,,,,,,,,,1.0,,1.0,23.0,,,,0.3,0.3,17.46031746031746,,,,,,,,,,,,0.7,0.46412499999999995,16.5,0.4423076923076923,1.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,7.0,2.0,1.0,4.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.2857142857142857,0.25,0.2857142857142857,0.375,0.375,0.7,1.0,0.1,0.2,0.5,0.2,0.2,1.0,0.2,0.5,0.5,1.0,1.0,0.75,0.3333333333333333,0.25,0.5,0.5895,0.47902500000000003,0.5,23.900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,175.0,3.0,-8.0,5.0,4,,2.0,1.0,9,,,,2.0,,8.0,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,0.3333333333333333,0.48003333333333337,20.200000000000003,,,2.0,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.6666666666666666,,,,,0.3333333333333333,,,,,,,,,0.6219,,,24.4,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,794.0,13.0,-11.0,28.0,27,11.0,23.0,4.0,55,1.0,1.0,1.0,3.0,9.0,30.0,,,1.0,1.0,3.0,3.0,6.0,1.0,3.0,1.0,2.0,11.0,,,0.3333333333333333,0.5,0.5,36.36363636363636,0.2,,0.3333333333333333,0.25,0.1875,,0.5,0.125,1.0,1.0,,0.75,0.5192625,9.133333333333335,0.39285714285714285,1.0,1.0,1.0,2.0,1.0,,,1.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,6.0,3.0,1.0,2.0,3.0,,8.0,2.0,1.0,1.0,3.0,1.0,1.0,0.4,0.5,0.4,0.5,0.5,0.625,0.6666666666666666,0.125,0.125,0.25,0.5,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.6666666666666666,0.3333333333333333,0.56205,0.43411666666666665,0.3333333333333333,24.64,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.2,0.375,0.4,0.3333333333333333,0.25,0.25,0.5,0.1111111111111111,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,1610612739,Joe Smith,Joe Smith,693,CLE,1090.0,18.0,-19.0,35.0,31,10.0,16.0,7.0,66,1.0,2.0,2.0,6.0,5.0,42.0,2.0,3.0,,1.0,3.0,4.0,7.0,,1.0,2.0,4.0,10.0,0.5,1.0,0.3333333333333333,0.2857142857142857,0.3125,20.930232558139537,0.25,0.23076923076923078,,0.2222222222222222,0.17391304347826086,0.16666666666666666,,0.2857142857142857,0.5,1.0,,0.42857142857142855,0.45941666666666664,4.9,0.2857142857142857,4.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,0.14285714285714285,1.0,0.5714285714285714,,,,,,0.14285714285714285,,,,,,,0.5,,0.5874,0.3505,,63.9,,,,1.0,1.0,2.0,2.0,,,,1.0,2.0,,,,1.0,3.0,2.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.1,0.125,,0.4,,,0.125,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.25,0.3333333333333333,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,863.0,14.0,-11.0,29.0,23,17.0,12.0,6.0,52,,,,1.0,3.0,35.0,,1.0,,,,1.0,1.0,,,3.0,6.0,17.0,,,,0.3,0.3,13.88888888888889,,0.14285714285714285,,,0.0625,,,,,,,0.8,0.40723000000000004,4.3,0.5862068965517241,1.0,,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,,1.0,1.0,1.0,3.0,,,,3.0,1.0,1.0,0.25,0.5,0.25,0.75,0.75,0.8,,0.2,,0.2,1.0,1.0,1.0,0.6,,,,,0.5,1.0,0.5,,0.3517,0.39795,1.0,25.35,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,1610612739,Delonte West,Delonte West,2753,CLE,488.0,8.0,3.0,17.0,16,12.0,9.0,1.0,33,,,,,4.0,20.0,,,,,,,,1.0,2.0,1.0,1.0,12.0,,,,1.5,1.0,22.22222222222222,,,,,,,,,,,,1.0,0.5625,,0.7058823529411765,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.5,1.0,1.0,0.5,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,0.5625,1.0,24.8,,,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,710.0,12.0,-5.0,23.0,21,12.0,16.0,5.0,44,,1.0,,1.0,1.0,26.0,,1.0,2.0,,5.0,1.0,6.0,,,,1.0,12.0,,,,,0.25,6.666666666666667,,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.07142857142857142,0.25,0.5,1.0,,,,1.0,0.5763,0.6,0.5217391304347826,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5763,,1.0,,,,,1.0,,,,,1.0,,,3.0,,,,,1.0,2.0,1.0,,,1.0,,,,1.0,,,0.5,0.5,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,1610612739,Billy Thomas,Billy Thomas,2873,CLE,483.0,8.0,4.0,18.0,18,6.0,17.0,3.0,36,,,,,3.0,13.0,,,,1.0,1.0,,1.0,,,,,6.0,,,,0.75,0.75,9.090909090909092,0.25,,,,,,,,,,,1.0,0.49485,,0.3333333333333333,,,,,,,,1.0,2.0,,1.0,2.0,,,,,3.0,2.0,1.0,,1.0,,2.0,,,,,,1.0,0.5,,0.5,,,1.0,,,,,,,,1.0,0.5,0.5,1.0,,,,,0.5,,,,25.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,1610612739,Ben Wallace,Ben Wallace,1112,CLE,4.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
