EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,LiveBallTurnovers,BadPassTurnovers,Turnovers,FG3APct,LiveBallTurnoverPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,PtsPutbacks,LongMidRangeAssists,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,DefCorner3ReboundPct,AtRimPctAssisted,OffThreePtRebounds,Travels,Loose Ball Fouls,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Assists,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Corner3FGA,PenaltyCorner3FGA,SelfOReb,BadPassOutOfBoundsTurnovers,SelfORebPct,Corner3Frequency,PenaltyCorner3Frequency,Loose Ball Fouls Drawn,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,FTOffRebounds,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,3SecondViolations,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,HeaveAttempts
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,1645.0,27,-15.0,47,48,20.0,13,5.0,95,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,10.0,6.0,12.0,55,1.0,2.0,1.0,3.0,2.0,3.0,3.0,7.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,6.0,9.0,1.0,3.0,2.0,7.0,20.0,2.0,0.6666666666666666,0.6666666666666666,0.3,0.5,0.6666666666666666,0.3,0.5,0.6666666666666666,0.42857142857142855,0.5,0.7,0.2,0.5,26.41509433962264,0.09523809523809523,0.08695652173913043,0.14285714285714285,0.10714285714285714,0.08333333333333333,0.13333333333333333,0.1,0.2,0.25,0.4,0.25,0.5,0.1,1.0,1.0,1.0,0.5,0.2,0.2,1.0,0.5,1.0,0.3333333333333333,1.0,0.4,0.4581799999999999,0.51895,0.4968666666666666,0.25,0.25,0.25,0.5833333333333334,10.36,0.425531914893617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,329.0,5,-1.0,12,11,6.0,6,2.0,23,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,6.0,,,,,,,,,,,,,,,21.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.471075,,0.4587,,,,,,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,1017.0,17,4.0,33,33,29.0,19,7.0,66,1.0,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,3.0,2.0,7.0,,4.0,29,1.0,3.0,,2.0,2.0,6.0,,4.0,2.0,2.0,1.0,1.0,1.0,,2.0,4.0,,3.0,3.0,4.0,7.0,,,1.0,2.0,,1.0,,4.0,29.0,,0.5,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.2857142857142857,0.14285714285714285,,19.51219512195122,0.6,0.2857142857142857,,0.3,0.25,0.25,,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.42857142857142855,0.5277428571428572,0.7403333333333334,0.5201166666666667,0.125,0.125,0.5,1.0,9.871428571428572,0.8787878787878788,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201151,1610612737,Acie Law,Acie Law,201151,ATL,3661.0,61,-14.0,109,108,48.0,31,14.0,217,4.0,5.0,,,2.0,2.0,,,2.0,3.0,6.0,8.0,9.0,21.0,117,1.0,1.0,2.0,4.0,2.0,2.0,6.0,10.0,2.0,10.0,,7.0,8.0,5.0,17.0,,1.0,1.0,2.0,,2.0,2.0,5.0,7.0,10.0,,3.0,2.0,10.0,48.0,2.0,0.16666666666666666,0.16666666666666666,0.75,1.0,1.0,0.75,1.0,1.0,0.8076923076923077,1.0,1.0,,,16.666666666666668,0.02631578947368421,,0.07142857142857142,0.038461538461538464,,,,,,0.625,0.8,0.8,,,,,0.375,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,0.625,0.5693624999999999,0.3983,0.6755,0.2727272727272727,0.2727272727272727,0.19047619047619047,0.47619047619047616,7.45,0.44036697247706424,,,,,,7.0,2.0,8.0,,0.875,,,,,1.0,2.0,,,,,,,,,,0.07142857142857142,,1.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,2283.0,38,-8.0,67,67,30.0,24,8.0,134,1.0,3.0,,,1.0,2.0,1.0,2.0,1.0,4.0,3.0,9.0,2.0,8.0,72,1.0,1.0,,2.0,1.0,4.0,2.0,4.0,6.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,7.0,2.0,6.0,4.0,3.0,1.0,1.0,1.0,4.0,30.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,0.3333333333333333,1.0,0.25,0.4,1.0,0.4,0.3333333333333333,0.6666666666666666,17.105263157894736,0.14814814814814814,0.03571428571428571,0.1,0.13513513513513514,0.06451612903225806,0.058823529411764705,,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.25,0.3333333333333333,1.0,,,0.5,0.5,0.3333333333333333,0.4679555555555556,0.4255,0.5228,0.1111111111111111,0.1111111111111111,0.25,0.5,9.844444444444443,0.44776119402985076,,,,,,1.0,,3.0,,0.3333333333333333,,,,,,2.0,1.0,,,,,,,,,0.2,,,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,0.25,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,2303.0,38,-11.0,64,61,17.0,5,9.0,125,3.0,4.0,1.0,1.0,2.0,2.0,2.0,5.0,,5.0,5.0,14.0,4.0,14.0,70,1.0,1.0,,2.0,2.0,4.0,1.0,5.0,4.0,6.0,1.0,4.0,5.0,2.0,11.0,2.0,,5.0,6.0,2.0,8.0,3.0,4.0,6.0,5.0,1.0,3.0,,5.0,17.0,,0.4,0.5,0.35714285714285715,1.0,0.5,0.35714285714285715,1.0,0.5,0.4375,1.0,0.625,0.07142857142857142,,21.05263157894737,0.17857142857142858,0.06896551724137931,,0.1388888888888889,0.06451612903225806,,0.23076923076923078,0.2857142857142857,,0.2857142857142857,0.75,0.75,0.35714285714285715,0.4,0.4,,0.35714285714285715,,,,1.0,1.0,0.5,1.0,0.2857142857142857,0.44430714285714284,0.4963,0.46615,0.1875,0.1875,0.14285714285714285,0.35714285714285715,10.292857142857143,0.265625,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,,,0.2,,,,1.0,,,1.0,,,,,,,0.6666666666666666,,,,0.2,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,1372.0,23,-11.0,42,42,15.0,7,2.0,84,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,3.0,3.0,8.0,5.0,11.0,50,1.0,1.0,,2.0,1.0,3.0,,2.0,,6.0,,2.0,2.0,1.0,4.0,1.0,,2.0,4.0,1.0,5.0,2.0,3.0,5.0,6.0,,2.0,1.0,2.0,15.0,,,,0.375,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.4583333333333333,1.0,0.25,,,37.77777777777778,0.14285714285714285,0.08333333333333333,,0.11764705882352941,0.07142857142857142,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,1.0,1.0,,0.3333333333333333,,,,1.0,1.0,0.5,0.5,0.4444444444444444,0.453,0.678,0.41405,0.18181818181818182,0.2,0.18181818181818182,0.18181818181818182,9.4,0.35714285714285715,,,1.0,1.0,,3.0,3.0,5.0,0.1111111111111111,0.6,,,24.9,,,3.0,2.0,1.0,1.0,1.0,,,,0.25,,0.3333333333333333,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,2.0,,0.6666666666666666,1.0,1.0,1.0,2.0,0.16666666666666666,0.1111111111111111,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,2789.0,46,-4.0,79,80,27.0,13,11.0,159,7.0,9.0,1.0,1.0,1.0,3.0,,1.0,,,7.0,10.0,2.0,16.0,86,1.0,1.0,2.0,4.0,1.0,3.0,2.0,4.0,10.0,4.0,1.0,2.0,2.0,,4.0,3.0,4.0,2.0,7.0,3.0,10.0,,1.0,3.0,4.0,2.0,2.0,1.0,4.0,27.0,1.0,0.7142857142857143,0.8333333333333334,0.7,1.0,0.3333333333333333,0.7,1.0,0.3333333333333333,0.7272727272727273,1.0,0.5,0.1,0.1111111111111111,13.186813186813186,0.07142857142857142,0.09090909090909091,0.2857142857142857,0.14285714285714285,0.08333333333333333,0.058823529411764705,,,0.4444444444444444,0.9,0.7777777777777778,0.875,0.1,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.9,0.59245,0.5244,0.4744,0.2,0.2,0.25,0.25,1.49,0.34177215189873417,,,,,,1.0,,1.0,,1.0,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,0.09090909090909091,0.2,0.18181818181818182,1.0,,,1.0,,,1.0,,,,,0.7142857142857143,,,,,,,,1.0,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,1373.0,23,-6.0,39,36,3.0,3,3.0,75,,1.0,,,,1.0,1.0,2.0,1.0,3.0,2.0,6.0,1.0,5.0,41,,,,,,2.0,,,2.0,2.0,,,,,,,,1.0,1.0,,1.0,,,5.0,1.0,1.0,1.0,,,3.0,,0.5,0.5,0.3333333333333333,,,0.2857142857142857,,,0.35714285714285715,,,,,18.181818181818183,0.07142857142857142,,,0.05,,,,,,0.14285714285714285,,,0.2857142857142857,0.5,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,0.2857142857142857,0.39097857142857145,,0.3774166666666667,0.14285714285714285,0.16666666666666666,,,14.433333333333332,0.07692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,0.3333333333333333,25.4,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201238,1610612737,Mario West,Mario West,201238,ATL,305.0,5,,10,12,10.0,10,3.0,22,1.0,2.0,,,1.0,2.0,,,,,1.0,2.0,,2.0,8,,,,,1.0,2.0,,2.0,2.0,,1.0,,,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,10.0,,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,0.5,0.5,14.285714285714285,0.2,,,0.2,0.16666666666666666,,0.5,,,1.0,0.5,1.0,,,,,,,,,,,1.0,0.5,1.0,0.7745500000000001,,0.7745500000000001,0.5,0.5,,1.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
