EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShootingFouls,FTDefRebounds,DefFTReboundPct,Technical Free Throw Trips,on,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,3SecondViolations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,Arc3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,LongMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Travels,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,449.0,7,4,13,13,13.0,12,1.0,26,14,1.0,1.0,1.0,2.0,2.0,2.0,2.0,13.0,14.285714285714285,1.0,0.16666666666666666,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,228.0,4,3,7,7,7.0,6,1.0,14,9,1.0,2.0,3.0,,,,,7.0,37.5,,0.5,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,7.0,2.0,2.0,2.0,2.0,3.0,7.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,1.1666666666666667,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.38175,0.38175,0.6666666666666666,0.6666666666666666,0.2857142857142857,1.0,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,228.0,4,3,7,7,7.0,6,1.0,14,9,1.0,1.0,1.0,,,,,7.0,37.5,,0.5,0.3333333333333333,,1.0,,,,,,1.0,2.0,5.0,,,,1.0,2.0,5.0,,,,,1.0,2.0,,,5.0,,,0.75,0.75,0.8333333333333334,,0.8333333333333334,,,,,0.5,,,,,,,,0.473775,0.473775,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,26.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,390.0,6,1,11,11,11.0,10,,22,12,1.0,1.0,1.0,,,,,11.0,18.181818181818183,,0.2,0.16666666666666666,,1.0,,,1.0,2.0,1.0,2.0,,2.0,,,1.0,2.0,,2.0,2.0,,,,,,,,2.0,0.5,0.5,0.5,0.5,0.5,,0.5,,,,,0.3333333333333333,,,,,1.0,0.5,0.5,0.35605,0.35605,,,,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,1610612742,Malik Allen,Malik Allen,2124,DAL,449.0,7,4,13,13,13.0,12,1.0,26,14,,,,,,,,13.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,59.0,1,3,2,2,2.0,2,1.0,4,2,,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1610612742,Eddie Jones,Eddie Jones,224,DAL,221.0,4,1,6,6,6.0,6,,12,5,,,,,,,,6.0,16.666666666666668,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,3.0,2.0,,,,,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,0.3752,0.3752,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,221.0,4,1,6,6,6.0,6,,12,5,,,,,,,,6.0,50.0,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,2.0,4.0,,,1.0,,,,,0.16666666666666666,,0.16666666666666666,,,,,,,1.0,,,,,,0.4404,0.4404,,,,1.0,7.4,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,7749.0,129,-16,235,232,85.0,62,36.0,467,270,10.0,12.0,31.0,1.0,,3.0,1.0,85.0,17.266187050359715,0.3333333333333333,0.11235955056179775,0.10377358490566038,0.07142857142857142,0.3617021276595745,1.0,5.0,3.0,9.0,15.0,33.0,21.0,51.0,6.0,18.0,5.0,10.0,10.0,20.0,14.0,15.0,1.0,19.0,15.0,22.0,,10.0,20.0,0.45454545454545453,0.5,0.4411764705882353,0.45454545454545453,0.5666666666666667,0.75,0.625,0.1744186046511628,0.058823529411764705,0.15833333333333333,0.2692307692307692,0.11627906976744186,,0.14705882352941177,0.2,0.25,0.2647058823529412,0.3333333333333333,0.3333333333333333,0.48835151515151515,0.50066,0.22727272727272727,0.23255813953488372,0.35294117647058826,0.39215686274509803,6.703030303030303,19.0,7.0,,1.0,,1.0,,1.0,,1.0,,,,12.0,1.0,1.0,,,,0.029411764705882353,0.5588235294117647,0.029411764705882353,,,0.6363636363636364,0.09090909090909091,,0.5882352941176471,,57.4,7.0,1.0,0.16666666666666666,,False,11.0,5.0,8.0,4.0,6.0,9.0,16.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.5333333333333333,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.06060606060606061,0.05263157894736842,0.2,0.11764705882352941,0.09523809523809523,0.15384615384615385,0.26666666666666666,0.16666666666666666,0.08333333333333333,0.1875,0.5789473684210527,0.6111111111111112,0.45454545454545453,1.0,0.6666666666666666,0.8888888888888888,0.625,0.2,0.5714285714285714,0.540875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,12633.0,211,-36,387,386,110.0,83,58.0,773,454,41.0,50.0,60.0,6.0,3.0,10.0,3.0,110.0,26.855895196506548,0.6,0.271523178807947,0.25806451612903225,0.38,0.2842377260981912,8.0,18.0,18.0,39.0,37.0,73.0,42.0,134.0,3.0,17.0,6.0,15.0,20.0,38.0,28.0,6.0,7.0,10.0,34.0,52.0,3.0,17.0,38.0,0.5068493150684932,0.4,0.5054945054945055,0.4090909090909091,0.5796460176991151,0.4411764705882353,0.578125,0.0425531914893617,0.2,0.045,0.02127659574468085,0.19718309859154928,0.09090909090909091,0.1978021978021978,0.4444444444444444,0.47058823529411764,0.42857142857142855,0.46153846153846156,0.4864864864864865,0.4542653846153846,0.42339318181818175,0.16981132075471697,0.19540229885057472,0.12686567164179105,0.2835820895522388,11.454794520547946,16.0,3.0,6.0,17.0,2.0,6.0,6.0,18.0,2.0,7.0,3.0,17.0,6.0,13.0,7.0,7.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.1978021978021978,0.17582417582417584,0.18681318681318682,0.35294117647058826,0.35294117647058826,0.13636363636363635,0.2727272727272727,0.3333333333333333,0.37362637362637363,0.35294117647058826,24.92222222222222,3.0,2.0,0.4,4.0,False,11.0,2.0,3.0,2.0,7.0,13.0,46.0,4.0,,4.0,14.0,6.0,20.0,3.0,3.0,46.0,3.0,2.0,1.0,,1.0,1.0,4.0,3.0,4.0,5.0,6.0,3.0,,3.0,7.0,,0.6216216216216216,0.6571428571428571,0.5384615384615384,0.4375,0.0547945205479452,0.0625,0.05555555555555555,0.05084745762711865,0.0625,0.04838709677419355,0.034482758620689655,0.26666666666666666,0.25,0.045454545454545456,0.6875,0.7333333333333333,0.6363636363636364,0.25,0.7777777777777778,0.1875,0.6666666666666666,,0.6666666666666666,0.44483333333333336,1.0,1.0,1.0,2.0,3.0,15.0,3.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,0.8333333333333334,0.05128205128205128,0.07692307692307693,0.06666666666666667,0.5714285714285714,0.01098901098901099,0.8333333333333334,0.0625,0.125,0.045454545454545456,0.05263157894736842,,,,,,,,,,,,,,,,,,,
