EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,Fg3aBlocked,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,on
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,3076.0,51.0,-20.0,86,92,20.0,26,12.0,178,3.0,1.0,3.0,1.0,6.0,2.0,109,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,8.0,16.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,20.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,8.823529411764707,0.6666666666666666,0.021739130434782608,0.05263157894736842,0.1,0.03571428571428571,0.04878048780487805,0.07142857142857142,0.06666666666666667,0.05263157894736842,0.125,0.25,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.4031,0.4743,0.3785,1.0,13.0,0.23255813953488372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,12549.0,209.0,-60.0,399,403,158.0,175,42.0,802,7.0,3.0,11.0,11.0,41.0,59.0,461,1.0,8.0,2.0,8.0,10.0,4.0,2.0,8.0,10.0,6.0,16.0,5.0,4.0,4.0,3.0,2.0,1.0,6.0,14.0,19.0,,,10.0,1.0,3.0,3.0,3.0,2.0,158.0,0.45454545454545453,0.45454545454545453,0.2682926829268293,0.125,0.3712121212121212,0.1,0.4154929577464789,0.1,17.14922048997773,0.6666666666666666,0.06153846153846154,0.029850746268656716,0.04878048780487805,0.05847953216374269,0.030927835051546393,0.058823529411764705,0.017857142857142856,0.10416666666666667,0.07142857142857142,0.6666666666666666,0.10606060606060606,0.16666666666666666,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.49460390625000006,0.4736285714285714,0.45921944444444446,0.03389830508474576,7.224390243902438,0.39598997493734334,6.0,23.0,4.0,1.0,4.0,2.0,4.0,1.0,9.0,21.0,2.0,5.0,11.0,9.0,25.0,10.0,2.0,3.0,5.0,12.0,7.0,28.0,12.0,18.0,9.0,2.0,19.0,9.0,8.0,7.0,10.0,17.0,4.0,6.0,3.0,1.0,3.0,44.0,2.0,2.0,1.0,1.0,2.0,11.0,1.0,3.0,3.0,28.0,1.0,3.0,0.6666666666666666,0.36,0.4166666666666667,0.391304347826087,0.375,0.525,0.5833333333333334,0.3787878787878788,0.1951219512195122,0.34782608695652173,0.03333333333333333,0.022222222222222223,0.06666666666666667,0.058823529411764705,0.05714285714285714,0.3484848484848485,0.2608695652173913,0.4,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.06060606060606061,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4,0.2,0.2,0.25,0.05,0.55,0.45454545454545453,0.7272727272727273,0.47368421052631576,0.04411764705882353,0.06976744186046512,0.4745762711864407,27.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,50133.0,836.0,82.0,1627,1629,597.0,579,171.0,3256,80.0,11.0,35.0,141.0,266.0,354.0,1746,27.0,46.0,65.0,85.0,184.0,41.0,32.0,94.0,140.0,55.0,195.0,11.0,7.0,31.0,16.0,13.0,15.0,44.0,39.0,60.0,4.0,2.0,100.0,3.0,39.0,36.0,40.0,23.0,597.0,0.6524822695035462,0.7479674796747967,0.5300751879699248,0.5869565217391305,0.5300751879699248,0.5869565217391305,0.5619047619047619,0.625,19.692814042786615,0.7045454545454546,0.15959252971137522,0.07869481765834933,0.16,0.1596958174904943,0.07433380084151472,0.10052910052910052,0.059113300492610835,0.1592920353982301,0.17006802721088435,0.575,0.3007518796992481,0.13157894736842105,0.3142857142857143,0.3142857142857143,0.7272727272727273,0.49949661654135336,0.5399649999999999,0.5094035294117647,0.18361581920903955,4.74172932330827,0.36693300553165337,102.0,151.0,37.0,38.0,53.0,28.0,,,,,,,,,,72.0,,51.0,,,45.0,147.0,98.0,,,,,,23.0,61.0,22.0,83.0,17.0,5.0,32.0,11.0,18.0,188.0,12.0,9.0,4.0,,20.0,104.0,6.0,38.0,17.0,147.0,12.0,16.0,,,,,0.6,0.6,0.6336206896551724,,0.08646616541353383,0.09933774834437085,0.0625,0.0457516339869281,0.1282051282051282,0.14912280701754385,0.08823529411764706,0.5676691729323309,0.6754966887417219,0.75,0.6764705882352942,0.35,0.3888888888888889,0.5357142857142857,,,,,,0.8043478260869565,,0.6235294117647059,0.7169811320754716,,,,0.5676691729323309,,0.12751677852348994,0.12751677852348994,0.4152542372881356,,25.0,11.0,36.0,2.0,14.0,4.0,1.0,1.0,3.0,17.0,1.0,1.0,3.0,1.0,0.1,0.30434782608695654,0.03125,0.07751937984496124,0.17777777777777778,0.1320754716981132,0.6756756756756757,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,14236.0,237.0,23.0,464,470,218.0,201,60.0,934,14.0,1.0,8.0,26.0,48.0,99.0,532,4.0,6.0,12.0,22.0,34.0,4.0,9.0,18.0,28.0,8.0,36.0,7.0,4.0,5.0,4.0,5.0,1.0,10.0,15.0,36.0,1.0,2.0,28.0,6.0,3.0,1.0,3.0,,218.0,0.6538461538461539,0.7391304347826086,0.5416666666666666,0.6666666666666666,0.5808823529411765,0.6111111111111112,0.6111111111111112,0.6,17.234848484848484,0.5,0.11042944785276074,0.0273972602739726,0.18,0.1267605633802817,0.033816425120772944,0.018518518518518517,0.03333333333333333,0.140625,0.15,,0.20588235294117646,0.11764705882352941,0.125,0.125,1.0,0.5241,0.49329285714285714,0.5277732142857143,0.12121212121212122,5.764583333333333,0.4698275862068966,18.0,26.0,2.0,9.0,13.0,7.0,9.0,3.0,4.0,11.0,,1.0,3.0,9.0,20.0,20.0,3.0,13.0,2.0,6.0,13.0,45.0,18.0,27.0,,,11.0,4.0,3.0,20.0,6.0,26.0,5.0,1.0,9.0,5.0,6.0,58.0,3.0,1.0,3.0,,6.0,28.0,2.0,6.0,9.0,45.0,10.0,7.0,1.0,0.45,0.3333333333333333,0.45,0.5909090909090909,0.5714285714285714,0.6081081081081081,0.29411764705882354,0.0625,0.11538461538461539,0.04918032786885246,0.058823529411764705,,0.06349206349206349,0.03571428571428571,0.38235294117647056,0.6923076923076923,0.782608695652174,0.6111111111111112,0.5,0.5,0.7142857142857143,0.1323529411764706,0.16176470588235295,0.36363636363636365,0.4,1.0,0.2222222222222222,,0.4642857142857143,0.6923076923076923,0.10714285714285714,0.10714285714285714,0.3333333333333333,0.6764705882352942,0.36363636363636365,0.08333333333333333,0.11538461538461539,0.45454545454545453,26.54,2.0,1.0,6.0,1.0,1.0,1.0,,2.0,,2.0,,,1.0,,,0.05555555555555555,0.05263157894736842,0.03125,0.1388888888888889,0.3,1.0,,5.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.05,0.09090909090909091,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,True
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,19427.0,324.0,26.0,631,636,301.0,335,70.0,1267,1.0,11.0,30.0,15.0,39.0,125.0,686,2.0,2.0,13.0,15.0,22.0,3.0,8.0,16.0,24.0,5.0,29.0,6.0,4.0,7.0,4.0,4.0,3.0,11.0,11.0,31.0,1.0,,23.0,6.0,3.0,2.0,4.0,3.0,301.0,0.7333333333333333,0.7333333333333333,0.38461538461538464,1.0,0.5051020408163265,0.9285714285714286,0.5580357142857143,0.9285714285714286,17.251051893408135,0.6363636363636364,0.07207207207207207,0.014705882352941176,0.08888888888888889,0.07692307692307693,0.017482517482517484,0.02631578947368421,0.011764705882352941,0.09090909090909091,0.1206896551724138,0.75,0.01020408163265306,0.30612244897959184,0.36666666666666664,0.39285714285714285,0.8181818181818182,0.48227835051546397,0.47143749999999995,0.47560624999999995,0.104,15.848717948717946,0.47702060221870046,4.0,8.0,,2.0,4.0,,16.0,9.0,14.0,43.0,4.0,3.0,17.0,23.0,59.0,26.0,5.0,6.0,9.0,26.0,23.0,62.0,8.0,57.0,12.0,1.0,42.0,14.0,4.0,6.0,5.0,11.0,3.0,2.0,1.0,5.0,,27.0,2.0,1.0,2.0,1.0,5.0,31.0,1.0,3.0,11.0,62.0,10.0,11.0,0.8260869565217391,0.3898305084745763,0.34615384615384615,0.39655172413793105,0.4,0.47560975609756095,0.5740740740740741,0.6020408163265306,0.10256410256410256,0.25,0.024390243902439025,0.031746031746031744,,0.05263157894736842,0.019230769230769232,0.08163265306122448,0.5,0.6666666666666666,0.5,,,,0.16326530612244897,0.4387755102040816,0.32558139534883723,0.3333333333333333,0.7142857142857143,,0.5714285714285714,0.0975609756097561,0.5,0.21951219512195122,0.4146341463414634,0.17647058823529413,0.6836734693877551,0.3333333333333333,0.04950495049504951,0.07317073170731707,0.496,25.569491525423725,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,0.08,0.03125,,,9.0,1.0,1.0,6.0,3.0,1.0,1.0,0.6,0.01694915254237288,0.023255813953488372,0.5625,0.5625,1.0,0.14285714285714285,1.0,1.0,0.6666666666666666,2.0,1.0,2.0,0.06666666666666667,0.5,0.5,0.03333333333333333,,,,True
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,45776.0,763.0,69.0,1495,1492,550.0,528,153.0,2987,87.0,56.0,138.0,172.0,325.0,568.0,1610,10.0,24.0,33.0,102.0,102.0,12.0,25.0,60.0,87.0,17.0,104.0,31.0,19.0,32.0,19.0,29.0,13.0,61.0,26.0,56.0,1.0,10.0,138.0,5.0,7.0,4.0,8.0,3.0,550.0,0.29651162790697677,0.3,0.5292307692307693,0.4166666666666667,0.5156626506024097,0.3448275862068966,0.5717213114754098,0.45714285714285713,32.893948472139,0.5245901639344263,0.11299435028248588,0.02531645569620253,0.13513513513513514,0.11871508379888268,0.025954198473282442,0.028901734104046242,0.016483516483516484,0.13106796116504854,0.11940298507462686,0.375,0.20963855421686747,0.3325301204819277,0.4057971014492754,0.4057971014492754,0.39285714285714285,0.4775240920096852,0.4598420000000001,0.47918006993007006,0.058098591549295774,10.380307692307694,0.36789297658862874,62.0,100.0,10.0,23.0,38.0,54.0,5.0,1.0,26.0,85.0,4.0,12.0,41.0,28.0,90.0,140.0,5.0,59.0,12.0,42.0,81.0,235.0,242.0,51.0,33.0,,85.0,26.0,16.0,77.0,25.0,102.0,11.0,14.0,58.0,9.0,10.0,229.0,5.0,4.0,12.0,3.0,21.0,174.0,15.0,56.0,30.0,235.0,8.0,28.0,0.6071428571428571,0.3111111111111111,0.2857142857142857,0.3111111111111111,0.5784313725490197,0.5347222222222222,0.6129032258064516,0.21686746987951808,0.04923076923076923,0.11,0.027624309392265192,0.027972027972027972,0.02631578947368421,0.09268292682926829,0.020512820512820513,0.24096385542168675,0.62,0.6966292134831461,0.3225806451612903,0.6206896551724138,0.6585365853658537,0.16666666666666666,0.012048192771084338,0.20481927710843373,0.3058823529411765,0.3058823529411765,0.5769230769230769,0.3448275862068966,0.13793103448275862,0.2638888888888889,0.6052631578947368,0.006944444444444444,0.2847222222222222,0.2926829268292683,0.4578313253012048,0.3058823529411765,0.12882096069868995,0.15300546448087432,0.4137323943661972,25.521111111111107,4.0,13.0,4.0,,2.0,11.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,0.05747126436781609,0.05263157894736842,,0.03361344537815126,0.11666666666666667,0.17647058823529413,0.4,,2.0,,1.0,,,,,,,,0.4,0.4,1.0,0.034482758620689655,,,,,1.0,3.0,,,,0.03260869565217391,10.0,,,True
2209,1610612747,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAL,27379.0,456.0,89.0,888,879,241.0,211,88.0,1767,11.0,8.0,19.0,36.0,70.0,161.0,914,9.0,19.0,30.0,13.0,46.0,14.0,9.0,40.0,56.0,21.0,77.0,13.0,10.0,12.0,10.0,7.0,2.0,19.0,23.0,54.0,3.0,1.0,11.0,2.0,1.0,,1.0,,241.0,0.6388888888888888,0.71875,0.5142857142857142,0.47368421052631576,0.5454545454545454,0.5172413793103449,0.5513698630136986,0.5172413793103449,16.649848637739655,0.631578947368421,0.12121212121212122,0.04946996466431095,0.09278350515463918,0.11475409836065574,0.05221932114882506,0.057692307692307696,0.03773584905660377,0.11627906976744186,0.06666666666666667,,0.07692307692307693,0.13286713286713286,0.42105263157894735,0.42105263157894735,0.625,0.5366341549295773,0.5354261904761904,0.5443200000000001,0.18633540372670807,6.531428571428572,0.2713963963963964,25.0,40.0,11.0,5.0,8.0,3.0,26.0,8.0,14.0,47.0,5.0,4.0,20.0,28.0,73.0,5.0,10.0,6.0,10.0,28.0,,42.0,26.0,69.0,15.0,1.0,46.0,14.0,6.0,24.0,4.0,28.0,3.0,1.0,16.0,2.0,6.0,60.0,6.0,,3.0,,4.0,6.0,,3.0,,42.0,4.0,,0.8214285714285714,0.3835616438356164,0.35714285714285715,0.3888888888888889,0.46153846153846156,0.5121951219512195,0.5121951219512195,0.5104895104895105,0.08571428571428572,0.1,0.06,0.06097560975609756,0.05555555555555555,0.14166666666666666,,0.27972027972027974,0.625,0.6944444444444444,0.72,0.2727272727272727,0.3333333333333333,,0.18181818181818182,0.32867132867132864,0.2978723404255319,0.30434782608695654,0.7857142857142857,0.3793103448275862,0.1724137931034483,0.1951219512195122,0.625,0.1951219512195122,0.4878048780487805,0.2,0.7902097902097902,0.30434782608695654,0.02054794520547945,0.0410958904109589,0.2608695652173913,25.230136986301368,4.0,,8.0,1.0,7.0,2.0,2.0,1.0,,2.0,,,,,0.18181818181818182,0.28,0.05,0.0547945205479452,0.09876543209876543,0.18181818181818182,0.36363636363636365,,14.0,3.0,5.0,6.0,4.0,1.0,1.0,0.4,0.0136986301369863,0.02127659574468085,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.1724137931034483,0.6,0.6666666666666666,0.75,1.0,,,,0.2,,,,1.0,1.0,True
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,37705.0,628.0,127.0,1234,1233,442.0,413,128.0,2467,9.0,29.0,63.0,43.0,93.0,200.0,1291,3.0,5.0,9.0,23.0,36.0,,10.0,33.0,43.0,2.0,45.0,38.0,16.0,11.0,6.0,9.0,5.0,20.0,21.0,55.0,1.0,1.0,53.0,7.0,3.0,,3.0,2.0,442.0,0.4186046511627907,0.4186046511627907,0.46236559139784944,0.6,0.5251798561151079,0.5625,0.592814371257485,0.5625,13.5605511240029,0.55,0.0718954248366013,,0.06289308176100629,0.06957928802588997,0.003816793893129771,,,0.07386363636363637,0.05084745762711865,0.6666666666666666,0.06474820143884892,0.45323741007194246,0.4603174603174603,0.4603174603174603,0.4827586206896552,0.48712913669064734,0.47986000000000006,0.4726760869565217,0.045,14.043010752688174,0.3581847649918963,11.0,21.0,1.0,2.0,3.0,3.0,17.0,8.0,11.0,29.0,1.0,5.0,15.0,20.0,46.0,54.0,3.0,9.0,10.0,23.0,29.0,77.0,50.0,51.0,9.0,,29.0,11.0,4.0,43.0,7.0,50.0,5.0,2.0,26.0,5.0,12.0,107.0,2.0,1.0,22.0,,1.0,66.0,5.0,21.0,12.0,77.0,13.0,12.0,0.85,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.391304347826087,0.5217391304347826,0.6031746031746031,0.33093525179856115,0.043010752688172046,0.19047619047619047,0.014814814814814815,0.00909090909090909,0.04,0.05555555555555555,0.014285714285714285,0.1510791366906475,0.5238095238095238,0.6470588235294118,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1223021582733813,0.20863309352517986,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.125,0.125,0.06521739130434782,0.6666666666666666,0.17391304347826086,0.32608695652173914,0.3333333333333333,0.48201438848920863,0.3793103448275862,0.13548387096774195,0.1926605504587156,0.385,24.463043478260868,,,,,,5.0,2.0,,1.0,2.0,,,1.0,,,,,,0.0970873786407767,0.0975609756097561,,,9.0,1.0,2.0,5.0,1.0,,2.0,0.3333333333333333,,,0.5294117647058824,0.5294117647058824,0.7777777777777778,0.25,0.5,1.0,0.625,,,,,,,,5.0,,,True
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,38969.0,649.0,80.0,1270,1268,448.0,414,125.0,2538,27.0,10.0,28.0,90.0,173.0,250.0,1332,16.0,25.0,40.0,52.0,114.0,32.0,32.0,96.0,140.0,40.0,180.0,12.0,9.0,17.0,10.0,17.0,7.0,34.0,33.0,59.0,9.0,6.0,76.0,4.0,24.0,18.0,24.0,12.0,448.0,0.6333333333333333,0.7037037037037037,0.5202312138728323,0.64,0.5083333333333333,0.6153846153846154,0.5580357142857143,0.6451612903225806,18.246110325318245,0.5,0.2077922077922078,0.0794044665012407,0.1951219512195122,0.20447284345047922,0.07366482504604052,0.07042253521126761,0.0915032679738562,0.2265193370165746,0.1935483870967742,0.5,0.15,0.15555555555555556,0.35714285714285715,0.35714285714285715,0.5,0.5273896648044694,0.5744849999999999,0.5333101851851851,0.16,4.456647398843931,0.352755905511811,68.0,118.0,23.0,25.0,38.0,12.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,7.0,67.0,1.0,33.0,1.0,2.0,23.0,92.0,66.0,3.0,,,6.0,1.0,14.0,37.0,14.0,51.0,9.0,5.0,22.0,3.0,12.0,116.0,8.0,6.0,3.0,3.0,11.0,100.0,12.0,49.0,7.0,92.0,3.0,5.0,1.0,0.14285714285714285,0.5,0.14285714285714285,0.6346153846153846,0.6388888888888888,0.6764705882352942,0.03888888888888889,0.08092485549132948,0.11864406779661017,0.05714285714285714,0.06363636363636363,0.03333333333333333,0.19540229885057472,0.08108108108108109,0.6555555555555556,0.576271186440678,0.6538461538461539,0.6176470588235294,0.4444444444444444,0.4444444444444444,0.8333333333333334,0.005555555555555556,0.03333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.8846153846153846,0.038461538461538464,0.7037037037037037,0.6578947368421053,0.018518518518518517,0.018518518518518517,1.0,0.6944444444444444,0.16666666666666666,0.22580645161290322,0.23333333333333334,0.368,26.428571428571427,15.0,8.0,18.0,,12.0,4.0,,4.0,1.0,5.0,,,6.0,4.0,,0.36363636363636365,,0.07407407407407407,0.19626168224299065,0.2,0.6521739130434783,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True
2772,1610612747,Trevor Ariza,Trevor Ariza,2772,LAL,1385.0,23.0,-6.0,39,41,8.0,11,6.0,80,,1.0,2.0,3.0,4.0,10.0,47,2.0,2.0,7.0,,4.0,2.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,,,,,,2.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,8.0,0.6666666666666666,1.0,0.75,1.0,0.75,1.1666666666666667,0.7142857142857143,1.1666666666666667,15.555555555555555,,0.16666666666666666,0.16666666666666666,0.25,0.1875,0.1111111111111111,,0.3333333333333333,0.6666666666666666,,1.0,,0.3333333333333333,0.5,0.5,1.0,0.5191333333333333,0.557925,0.57435,0.7,10.625,0.20512820512820512,2.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,4.0,2.0,3.0,,,1.0,,,1.0,,1.0,,,,1.0,,2.0,,,,,,2.0,,,1.0,4.0,,1.0,1.0,0.5,1.0,0.5,,1.5,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,0.5,,,,0.16666666666666666,0.16666666666666666,,,,0.3333333333333333,,,,1.0,,,0.6666666666666666,,,,0.4,25.1,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,,1.0,0.3333333333333333,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,True
