EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,PenaltyCorner3FGA,PtsAssisted3s,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,BadPassTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,Offensive Fouls,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SelfOReb,SelfORebPct,Corner3FGM,SecondChanceCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,on,PtsPutbacks,SecondChanceTurnovers,Blocked3s,BlockedArc3,OffCorner3ReboundPct,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,PenaltyCorner3Accuracy,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,4260.0,71.0,12.0,126,127,49,33,10.0,253,4.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,13.0,1.0,4.0,14.0,131,2.0,3.0,1.0,5.0,1.0,1.0,3.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,8.0,1.0,11.0,4.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,10.0,2.0,5.0,10.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,49,1.0,0.6,0.6,0.38461538461538464,0.6666666666666666,1.0,0.35714285714285715,0.6666666666666666,1.0,0.3684210526315789,0.625,0.5,0.07142857142857142,0.07692307692307693,0.25,15.32846715328467,0.5,0.125,0.14285714285714285,0.21052631578947367,0.08333333333333333,0.08333333333333333,0.16129032258064516,0.058823529411764705,0.1111111111111111,0.125,0.05263157894736842,0.2,0.3,0.15384615384615385,0.13333333333333333,0.6666666666666666,0.35714285714285715,0.8,0.8,0.75,0.2857142857142857,0.25,0.3333333333333333,0.2857142857142857,0.07142857142857142,0.6666666666666666,0.5,1.0,1.0,1.0,0.42857142857142855,0.5186846153846154,0.5752333333333334,0.849,0.2222222222222222,0.23529411764705882,0.35714285714285715,0.35714285714285715,7.269230769230769,38.2,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,3038.0,51.0,5.0,83,84,24,14,8.0,167,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,11.0,90,,,,,1.0,1.0,2.0,7.0,,4.0,1.0,,4.0,6.0,1.0,14.0,,,1.0,1.0,,2.0,,2.0,1.0,,,1.0,4.0,,4.0,1.0,2.0,3.0,,4.0,6.0,1.0,2.0,,,,,,7.0,24,2.0,,,0.6666666666666666,,1.0,0.7,,1.25,0.6875,,0.875,0.4,,,13.48314606741573,,,,0.03333333333333333,,0.06666666666666667,0.044444444444444446,,,,,0.09090909090909091,,,0.1111111111111111,,0.2,1.0,1.0,,0.2,1.0,1.0,0.2,0.2,,,,0.5,1.0,0.6,0.49533000000000005,,0.5555,0.16666666666666666,0.25,,0.6363636363636364,10.1,23.9,0.2891566265060241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.5,1.0,0.5,0.2,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,4886.0,81.0,-33.0,144,145,61,50,14.0,289,4.0,12.0,1.0,1.0,3.0,4.0,2.0,9.0,3.0,7.0,8.0,24.0,9.0,7.0,29.0,185,1.0,1.0,1.0,3.0,5.0,8.0,7.0,20.0,12.0,4.0,7.0,3.0,,1.0,,3.0,3.0,,3.0,11.0,1.0,15.0,4.0,19.0,3.0,3.0,2.0,,1.0,1.0,3.0,1.0,8.0,8.0,,12.0,11.0,4.0,2.0,4.0,3.0,1.0,4.0,3.0,20.0,61,2.0,0.75,0.75,0.3333333333333333,1.0,0.625,0.3333333333333333,1.0,0.5,0.3815789473684211,0.75,0.5882352941176471,0.2727272727272727,0.125,,26.11464968152866,0.6666666666666666,0.14285714285714285,,0.21568627450980393,0.07894736842105263,0.15,0.19718309859154928,0.06349206349206349,0.07142857142857142,,0.16666666666666666,0.25,0.2727272727272727,0.125,0.2,0.75,0.36363636363636365,0.3333333333333333,0.4444444444444444,0.75,0.2727272727272727,0.2222222222222222,0.2222222222222222,0.09090909090909091,0.21212121212121213,1.0,1.0,,0.3076923076923077,0.75,0.6363636363636364,0.4818969696969697,0.5461,0.49146923076923077,0.1111111111111111,0.14814814814814814,0.10344827586206896,0.6896551724137931,6.3374999999999995,25.644444444444446,0.4236111111111111,2.0,2.0,1.0,4.0,2.0,1.0,5.0,,2.0,1.0,,,,,,1.0,0.2222222222222222,0.2,0.2222222222222222,0.06060606060606061,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.25,0.2857142857142857,2.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.1111111111111111,0.25,0.14285714285714285,0.04,0.058823529411764705,0.1,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,3054.0,51.0,,92,91,29,21,11.0,183,3.0,4.0,,,1.0,1.0,1.0,3.0,1.0,,4.0,8.0,,3.0,11.0,96,,1.0,,,1.0,3.0,,2.0,8.0,,,2.0,1.0,2.0,1.0,5.0,1.0,,,4.0,2.0,6.0,1.0,7.0,3.0,,2.0,,1.0,2.0,3.0,2.0,1.0,6.0,1.0,6.0,5.0,3.0,,1.0,,,1.0,1.0,2.0,29,,1.0,1.0,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.55,,0.3333333333333333,,0.25,0.3333333333333333,12.745098039215685,0.6666666666666666,0.5,,0.15384615384615385,0.03571428571428571,,0.10810810810810811,0.022727272727272728,,0.1111111111111111,,0.25,0.125,0.1,,1.0,0.5,0.75,1.0,1.0,0.375,0.3333333333333333,0.5,0.125,,,,,0.3333333333333333,1.0,0.5,0.54965,0.4097,0.5250666666666667,0.3,0.3,,0.18181818181818182,5.625,,0.31521739130434784,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,0.25,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,7739.0,129.0,-2.0,232,234,95,70,20.0,466,4.0,7.0,,,1.0,4.0,2.0,3.0,20.0,13.0,15.0,30.0,17.0,6.0,48.0,254,2.0,3.0,,4.0,4.0,9.0,3.0,17.0,12.0,18.0,13.0,,6.0,6.0,4.0,12.0,,,2.0,2.0,1.0,5.0,,5.0,3.0,2.0,1.0,1.0,1.0,,2.0,,6.0,11.0,,5.0,8.0,2.0,2.0,1.0,1.0,,1.0,1.0,17.0,95,2.0,0.4,0.4,0.5,0.6666666666666666,0.4444444444444444,0.44680851063829785,0.5,0.4117647058823529,0.47058823529411764,0.5,0.4473684210526316,0.3617021276595745,,,21.03174603174603,0.5,0.08333333333333333,,0.0273972602739726,,0.05128205128205128,0.03571428571428571,,,,,0.03571428571428571,,0.04,0.041666666666666664,1.0,0.14893617021276595,0.5714285714285714,0.5714285714285714,0.5,0.06382978723404255,0.6666666666666666,0.6666666666666666,0.425531914893617,0.2765957446808511,,,,0.23529411764705882,0.25,0.5106382978723404,0.48050638297872333,0.45371249999999996,0.4970617647058823,0.04081632653061224,0.0625,0.08333333333333333,0.3541666666666667,14.326666666666666,25.25294117647059,0.40948275862068967,4.0,4.0,2.0,4.0,4.0,2.0,8.0,9.0,4.0,,,,2.0,1.0,,,0.23529411764705882,0.25,0.23529411764705882,0.0851063829787234,0.3076923076923077,0.3076923076923077,0.23529411764705882,0.5,0.3076923076923077,9.0,4.0,3.0,,,,1.0,,,0.25,,,,,,0.06666666666666667,,0.45,0.45,0.4444444444444444,0.25,0.23529411764705882,,,1.0,1.0,1.0,0.25,,,,,,,,,True,,,,,,,,,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,5482.0,91.0,8.0,158,162,62,51,13.0,320,9.0,9.0,,,6.0,6.0,5.0,6.0,7.0,10.0,18.0,22.0,10.0,11.0,56.0,172,1.0,2.0,2.0,4.0,9.0,11.0,4.0,28.0,6.0,30.0,10.0,,7.0,11.0,5.0,26.0,1.0,1.0,3.0,4.0,1.0,8.0,2.0,10.0,5.0,4.0,3.0,,,2.0,3.0,2.0,1.0,6.0,,10.0,12.0,6.0,1.0,,,,,,28.0,62,1.0,0.16666666666666666,0.16666666666666666,0.8181818181818182,0.5,0.8181818181818182,0.703125,0.3333333333333333,0.75,0.7567567567567568,0.5,0.8235294117647058,0.3125,,,23.121387283236995,1.0,0.125,0.14285714285714285,0.08163265306122448,0.020833333333333332,0.10714285714285714,0.09090909090909091,0.013888888888888888,,0.08333333333333333,,,0.07692307692307693,0.17647058823529413,0.05263157894736842,,0.28125,1.0,1.0,0.2222222222222222,0.1875,0.8333333333333334,0.8333333333333334,0.21875,0.3125,,,,0.375,1.0,0.59375,0.48968125,0.45461666666666667,0.5030375,0.16666666666666666,0.23076923076923078,0.07142857142857142,0.5,8.277272727272727,25.74,0.3924050632911392,,3.0,2.0,5.0,3.0,2.0,5.0,9.0,3.0,4.0,3.0,2.0,,1.0,,1.0,0.3,0.4,0.3,,0.3,0.3,0.3125,0.4,0.3,4.0,,,,1.0,,1.0,,2.0,,,,,,,0.2222222222222222,,0.5714285714285714,0.5714285714285714,0.25,,,,,2.0,1.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,3331.0,56.0,3.0,102,101,39,29,8.0,203,3.0,8.0,,2.0,1.0,2.0,3.0,3.0,3.0,,7.0,14.0,,11.0,25.0,110,1.0,3.0,,2.0,2.0,3.0,2.0,6.0,12.0,2.0,,1.0,3.0,3.0,1.0,6.0,2.0,,1.0,4.0,2.0,7.0,3.0,10.0,1.0,,1.0,2.0,3.0,,4.0,2.0,5.0,10.0,1.0,8.0,13.0,5.0,2.0,,,,,,6.0,39,1.0,0.8571428571428571,0.8571428571428571,0.5,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.625,0.3333333333333333,0.75,,0.07142857142857142,,21.818181818181817,0.25,0.4,,0.11764705882352941,0.06666666666666667,0.0625,0.1,0.07894736842105263,0.18181818181818182,,,,0.09090909090909091,0.23076923076923078,0.09090909090909091,,0.5714285714285714,0.375,0.42857142857142855,1.0,0.21428571428571427,1.0,1.0,0.21428571428571427,,0.6666666666666666,,,0.6666666666666666,0.5,0.5714285714285714,0.5022214285714286,0.4242,0.4897,0.2777777777777778,0.2777777777777778,0.08,0.24,6.742857142857143,,0.38235294117647056,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,0.125,,0.125,0.2,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,910.0,15.0,4.0,31,32,25,13,2.0,63,,,,,,,,,,,,,,1.0,1.0,28,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,,2.0,,2.0,1.0,3.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,25,,,,,,,,,,0.5,,0.5,,,,3.0303030303030303,,,,0.25,0.16666666666666666,,0.125,0.1111111111111111,,,0.2,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.8064516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201156,1610612764,Nick Young,Nick Young,201156,WAS,994.0,17.0,-2.0,36,36,23,13,3.0,72,1.0,2.0,,,1.0,1.0,,,5.0,1.0,1.0,7.0,2.0,3.0,5.0,33,,,,,1.0,4.0,3.0,5.0,,2.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,,1.0,,,1.0,1.0,1.0,,,,2.0,4.0,2.0,,,,,,,5.0,23,,,,0.14285714285714285,,0.25,0.1111111111111111,,0.2,0.22727272727272727,,0.35714285714285715,0.2222222222222222,,,30.769230769230766,1.0,,,,0.125,0.1111111111111111,0.058823529411764705,0.08333333333333333,0.5,,,,,,0.2,,0.2222222222222222,0.5,0.5,,,,,0.5555555555555556,0.1111111111111111,,,,0.2,1.0,0.4444444444444444,0.4859777777777777,0.6099,0.47394,0.18181818181818182,0.2222222222222222,,1.0,13.028571428571427,24.65,0.6388888888888888,1.0,,,,,,1.0,,,,,,1.0,2.0,,,,,,0.1111111111111111,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.2,,,,1.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,True,,,,,,,,,,,,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,2775.0,46.0,-6.0,83,86,29,27,9.0,169,1.0,2.0,,,,1.0,,1.0,,4.0,1.0,3.0,10.0,11.0,34.0,100,,,,,,2.0,2.0,2.0,,2.0,4.0,1.0,2.0,2.0,1.0,4.0,,,2.0,1.0,1.0,4.0,,4.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,7.0,13.0,6.0,1.0,,,,,,2.0,29,1.0,,,0.3333333333333333,,,0.8846153846153846,,,0.8947368421052632,,0.2,0.7692307692307693,0.3333333333333333,1.0,21.50537634408602,,0.3333333333333333,,0.03225806451612903,,0.2222222222222222,0.075,,,,,0.07692307692307693,,,0.25,,0.15384615384615385,0.5,0.5,,0.07692307692307693,,,,0.3076923076923077,,,,0.25,,0.9230769230769231,0.5518461538461539,,0.5177375,0.3333333333333333,0.75,,0.058823529411764705,3.6666666666666665,24.540000000000003,0.3493975903614458,6.0,3.0,,1.0,7.0,,2.0,3.0,3.0,,,1.0,,,,,0.7,,0.7,0.46153846153846156,0.75,0.75,0.25,,0.75,,1.0,18.0,,,,,,1.0,0.8571428571428571,,,,,,0.2,,,,,0.6666666666666666,0.25,,,,,1.0,,,,4.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,True,,,,,,,,,,,,
