EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShootingFouls,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3A,ShortMidRangeAssists,OffThreePtRebounds,BlockedLongMidRange,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedAtRim,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,LostBallSteals,Travels,Loose Ball Fouls,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGM,BadPassOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted
255,1610612756,Grant Hill,Grant Hill,255,PHX,1554.0,26,52,57,19.0,18.0,4.0,109,55,,19.0,,0.36538461538461536,-6.0,1.0,2.0,,,2.0,3.0,,,,,3.0,5.0,,,1.0,7.0,,1.0,,1.0,2.0,,,2.0,2.0,4.0,,,,1.0,,1.0,,,2.0,,4.0,7.0,9.0,,,,,,,,,,,1.0,,,2.0,,0.3333333333333333,0.3333333333333333,,,,0.6,,0.5,0.6,,0.5,0.6,,0.5,,,,8.771929824561404,,0.18181818181818182,,0.16,0.16666666666666666,0.25,,0.4,0.5,0.5,,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.4,0.49476,0.49355,,,,0.2857142857142857,10.6,,,,1.0,,,,,,,,,,2.0,3.0,2.0,,,,,,,1.0,0.125,0.09523809523809523,0.2,,0.125,,,,,,,0.5,,,,,0.6049,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.1111111111111111,1.0,,1.0,1.0,,,True,,,,,,
406,1610612756,Shaquille O'Neal,Shaquille O'Neal,406,PHX,3764.0,63,129,124,35.0,31.0,10.0,253,130,6.0,35.0,2.0,0.2713178294573643,-4.0,5.0,7.0,3.0,10.0,,,,,,,8.0,17.0,,,18.0,34.0,1.0,3.0,4.0,1.0,4.0,,16.0,18.0,10.0,6.0,,,2.0,3.0,,3.0,,2.0,6.0,3.0,8.0,12.0,16.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,20.0,,,30.0,2.0,13.0,18.0,13.0,0.625,0.7142857142857143,,,,0.47058823529411764,0.3333333333333333,0.25,0.47058823529411764,0.3333333333333333,0.25,0.53125,0.4,0.5294117647058824,,0.11764705882352941,0.14285714285714285,26.42857142857143,0.4,0.14814814814814814,0.3,0.171875,0.19047619047619047,0.17647058823529413,0.2857142857142857,0.4117647058823529,0.7142857142857143,0.8333333333333334,0.6,0.5882352941176471,0.3,0.3333333333333333,,,,,,,,,,,0.4117647058823529,0.4735705882352942,0.5017,0.10526315789473684,0.10526315789473684,0.11764705882352941,0.5294117647058824,5.7823529411764705,,2.0,1.0,2.0,,,,2.0,,,,,,4.0,1.0,4.0,,3.0,2.0,,,,0.5,0.08888888888888889,0.07272727272727272,0.06666666666666667,0.0625,0.0625,0.3333333333333333,,0.6666666666666666,,,,0.5,0.5,,,,0.5404666666666667,,7.0,3.0,7.0,5.0,0.7142857142857143,,,,1.0,,,,,,,,1.0,4.0,,,,,,,0.1,,,,1.0,2.0,2.0,,,1.0,0.14285714285714285,0.6666666666666666,0.5,,2.0,1.0,1.0,True,,,,,,
1730,1610612756,Brian Skinner,Brian Skinner,1730,PHX,198.0,3,5,6,,,,11,9,,,,,-1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,0.5,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.5963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,6432.0,107,199,202,67.0,29.0,28.0,401,197,9.0,67.0,1.0,0.33668341708542715,19.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.0,5.0,5.0,6.0,10.0,10.0,38.0,1.0,1.0,14.0,1.0,1.0,1.0,8.0,13.0,4.0,6.0,18.0,8.0,,5.0,1.0,6.0,,4.0,13.0,3.0,10.0,14.0,19.0,1.0,1.0,,,,3.0,2.0,10.0,1.0,1.0,10.0,4.0,1.0,13.0,1.0,0.4,0.4,1.0,0.6,0.6,1.0,1.0,1.0,0.9333333333333333,1.4,1.25,0.95,1.4,1.0833333333333333,0.6666666666666666,,,10.043668122270741,,0.12048192771084337,0.25,0.1368421052631579,0.14814814814814814,0.15151515151515152,0.2222222222222222,0.06666666666666667,1.0,1.0,,0.13333333333333333,1.0,1.0,0.13333333333333333,1.0,1.0,0.5,0.13333333333333333,1.0,1.0,1.0,0.5333333333333333,0.5,0.7333333333333333,0.5500333333333333,0.47745,0.21052631578947367,0.4444444444444444,0.3684210526315789,0.34210526315789475,12.16,24.51,2.0,,,,4.0,1.0,,1.0,,4.0,1.0,1.0,4.0,1.0,5.0,,3.0,1.0,,,1.0,0.16666666666666666,0.05555555555555555,0.05434782608695652,0.04,,0.043478260869565216,0.3333333333333333,,0.5,0.5,0.5,1.0,,,,1.0,0.5,0.5673,,,,,,,1.0,,4.0,,1.0,,0.05,0.058823529411764705,0.2,,,,,,3.0,3.0,4.0,,1.0,,0.6,1.0,1.0,,,,,,,0.13636363636363635,,,,,,,False,1.0,2.0,1.0,1.0,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,6314.0,105,196,199,66.0,26.0,28.0,395,188,11.0,66.0,,0.336734693877551,22.0,16.0,26.0,3.0,13.0,5.0,12.0,,,2.0,2.0,24.0,51.0,1.0,2.0,8.0,59.0,2.0,4.0,4.0,4.0,10.0,2.0,,11.0,30.0,18.0,3.0,2.0,7.0,,1.0,1.0,,,3.0,1.0,12.0,16.0,21.0,3.0,2.0,4.0,2.0,2.0,6.0,,16.0,2.0,,15.0,8.0,1.0,11.0,1.0,0.625,0.6521739130434783,1.0,0.5,0.5,0.47058823529411764,0.5,0.4,0.4811320754716981,0.4,0.4583333333333333,0.5,0.4,0.4230769230769231,0.03773584905660377,0.13725490196078433,0.19230769230769232,28.761061946902657,0.6666666666666666,0.14457831325301204,0.09090909090909091,0.13829787234042554,0.14814814814814814,0.09090909090909091,0.125,0.49056603773584906,0.6153846153846154,0.7619047619047619,0.6875,0.24528301886792453,0.23076923076923078,0.2727272727272727,0.22641509433962265,0.4166666666666667,0.4166666666666667,0.6,,,,,0.03773584905660377,0.16666666666666666,0.5283018867924528,0.4905207547169811,0.46618333333333334,0.13793103448275862,0.14285714285714285,0.06779661016949153,0.1864406779661017,6.731372549019608,26.55,6.0,4.0,8.0,,1.0,1.0,,1.0,,1.0,1.0,,4.0,3.0,5.0,2.0,2.0,,3.0,,0.5,0.5,0.05555555555555555,0.05434782608695652,0.08,0.04,0.21739130434782608,,0.09523809523809523,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.5,,0.5,0.5,0.51139,,7.0,2.0,7.0,5.0,0.7142857142857143,,,1.0,,1.0,,0.05,,,,,2.0,5.0,0.3333333333333333,,1.0,,,,0.15384615384615385,0.2,,,2.0,3.0,2.0,1.0,,1.0,0.045454545454545456,0.6,0.6666666666666666,,1.0,,,False,,1.0,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,4368.0,73,134,133,64.0,28.0,21.0,267,134,7.0,64.0,2.0,0.47761194029850745,19.0,8.0,8.0,4.0,7.0,5.0,9.0,,3.0,1.0,1.0,17.0,24.0,,4.0,,34.0,4.0,4.0,8.0,6.0,9.0,1.0,,12.0,16.0,18.0,,1.0,,8.0,2.0,10.0,1.0,,22.0,,5.0,5.0,8.0,2.0,,,,,4.0,2.0,5.0,,,,,,12.0,,0.47058823529411764,0.47058823529411764,,,,0.7083333333333334,1.0,0.6666666666666666,0.6071428571428571,1.0,0.6,0.6071428571428571,1.0,0.6,0.14285714285714285,,,20.38216560509554,,0.08196721311475409,,0.07142857142857142,,0.15,,0.2857142857142857,1.0,1.0,0.375,0.25,0.5714285714285714,0.5714285714285714,0.32142857142857145,0.5555555555555556,0.5555555555555556,1.0,0.10714285714285714,,,,0.03571428571428571,0.1,0.42857142857142855,0.46178035714285715,0.48915,,,0.23529411764705882,0.35294117647058826,10.0,24.075000000000003,,4.0,4.0,,,,,,,,1.0,6.0,3.0,,3.0,,4.0,2.0,,,,,0.06382978723404255,0.047619047619047616,0.08333333333333333,,0.1111111111111111,,,,,,,0.4,1.0,,,,0.3721,,2.0,2.0,2.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,,0.1111111111111111,0.25,1.0,,,,,False,,1.0,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,6432.0,107,199,202,67.0,29.0,28.0,401,197,6.0,67.0,1.0,0.33668341708542715,19.0,2.0,6.0,6.0,8.0,4.0,12.0,,,12.0,7.0,12.0,26.0,2.0,12.0,7.0,37.0,1.0,1.0,2.0,6.0,11.0,7.0,6.0,24.0,,24.0,3.0,12.0,1.0,18.0,4.0,22.0,1.0,5.0,48.0,,7.0,7.0,8.0,2.0,2.0,4.0,1.0,3.0,5.0,2.0,9.0,,3.0,7.0,,3.0,24.0,3.0,,,0.5,0.16666666666666666,0.16666666666666666,0.46153846153846156,1.0,0.5454545454545454,0.39473684210526316,1.0,0.5,0.43902439024390244,1.0,0.5714285714285714,0.3157894736842105,0.038461538461538464,,20.087336244541483,0.8,0.08433734939759036,,0.07368421052631578,0.1111111111111111,0.12121212121212122,,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.21052631578947367,0.75,0.75,0.3157894736842105,0.3333333333333333,0.36363636363636365,,,,,,0.3157894736842105,0.3888888888888889,0.47368421052631576,0.4542618421052631,0.4272027777777778,,,0.05405405405405406,0.6486486486486487,11.399999999999999,25.141666666666666,3.0,1.0,1.0,,2.0,2.0,,2.0,3.0,2.0,3.0,11.0,1.0,,1.0,,1.0,1.0,,,0.2857142857142857,,0.013888888888888888,0.010869565217391304,,0.04,,,,,0.16666666666666666,0.16666666666666666,0.5,0.05555555555555555,1.0,,0.2857142857142857,0.16666666666666666,0.3477,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,False,,,,,0.08333333333333333,
1921,1610612756,Gordan Giricek,Gordan Giricek,1921,PHX,648.0,11,21,22,18.0,12.0,4.0,43,17,1.0,18.0,,0.8571428571428571,8.0,1.0,2.0,,,,,,,1.0,1.0,1.0,2.0,,1.0,,2.0,,,,1.0,2.0,1.0,,2.0,,2.0,,1.0,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,12.0,,0.18181818181818182,,0.16666666666666666,0.5,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5612,0.5612,,,,1.0,1.7,24.8,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,
255,1610612756,Grant Hill,Grant Hill,255,PHX,2507.0,42,78,80,8.0,8.0,7.0,158,84,3.0,8.0,,0.10256410256410256,-10.0,,1.0,,,2.0,5.0,,,,,2.0,6.0,,,,4.0,,,,,1.0,,,,4.0,,,,,2.0,,2.0,,,4.0,,6.0,6.0,7.0,2.0,1.0,,,,,,2.0,,2.0,,,,,,1.0,1.0,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,7.0588235294117645,,0.24,,0.21428571428571427,,0.35714285714285715,,0.16666666666666666,,,,,,,0.8333333333333334,0.4,0.4,1.0,,,,,,,0.16666666666666666,0.42216666666666675,0.369,,,,,15.033333333333331,,3.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,0.02702702702702703,,,0.2,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,False,,,,,,
406,1610612756,Shaquille O'Neal,Shaquille O'Neal,406,PHX,5261.0,88,163,166,45.0,13.0,24.0,329,159,15.0,45.0,,0.27607361963190186,19.0,9.0,17.0,5.0,16.0,,,,,,,14.0,33.0,,,14.0,42.0,4.0,5.0,11.0,1.0,3.0,,8.0,10.0,16.0,12.0,,,6.0,2.0,,2.0,,2.0,4.0,3.0,18.0,21.0,30.0,3.0,2.0,1.0,,1.0,4.0,1.0,23.0,,,34.0,12.0,6.0,10.0,6.0,0.5714285714285714,0.6666666666666666,,,,0.42424242424242425,0.8,0.3333333333333333,0.42424242424242425,0.8,0.3333333333333333,0.42857142857142855,0.6875,0.38461538461538464,,0.18181818181818182,0.35294117647058826,28.042328042328045,0.25,0.26865671641791045,0.2727272727272727,0.2692307692307692,0.34782608695652173,0.22580645161290322,0.25,0.5151515151515151,0.5294117647058824,0.8181818181818182,0.6666666666666666,0.48484848484848486,0.3125,0.3125,,,,,,,,,,,0.5151515151515151,0.5149030303030303,0.47583333333333333,0.27906976744186046,0.27906976744186046,0.2619047619047619,0.23809523809523808,4.296969696969697,,8.0,1.0,1.0,,,,3.0,,,,,,5.0,,9.0,1.0,3.0,2.0,2.0,,,,0.08771929824561403,0.1267605633802817,0.13636363636363635,0.043478260869565216,0.23076923076923078,0.3333333333333333,0.07692307692307693,0.4,,,,0.3333333333333333,1.0,,,,0.6012666666666667,,6.0,3.0,6.0,6.0,1.0,,,,,4.0,,0.2857142857142857,0.2727272727272727,,,1.0,1.0,3.0,0.3333333333333333,,,,,,,,,,4.0,5.0,4.0,1.0,,,0.08333333333333333,1.0,0.8,,1.0,,1.0,False,,,,,,0.5
