EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,Steals,BadPassSteals,LostBallSteals,Blocked3s,BlockedArc3,BlockedAtRim,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,HeaveAttempts,LostBallTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffShortMidRangeReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedLongMidRange,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,Corner3PctBlocked
951,1610612738,Ray Allen,Ray Allen,951,BOS,6147.0,102,44,197,174,85,65,24,371,6.0,12.0,2.0,2.0,6.0,,2.0,,2.0,6,16,15.0,48,183,2.0,,2.0,2,7,8.0,15,4,4.0,4.0,9.0,4.0,,23.0,1.0,3.0,7.0,3.0,1.0,11.0,4.0,15.0,,3.0,1.0,,4.0,8.0,1.0,11.0,15.0,3.0,,,15,85,2.0,0.3333333333333333,0.3333333333333333,0.375,0.2857142857142857,0.5689655172413793,0.2916666666666667,0.6666666666666666,0.3333333333333333,0.46875,0.25,0.25,0.5,17.727272727272727,0.1111111111111111,0.05555555555555555,0.04918032786885246,0.20588235294117646,0.04,0.11363636363636363,0.046511627906976744,,0.08695652173913043,,0.13333333333333333,0.2,0.41379310344827586,0.5,0.6666666666666666,0.3333333333333333,0.06896551724137931,,,,0.06896551724137931,,,,0.6666666666666666,0.5,0.3333333333333333,0.8620689655172413,0.5029586206896552,0.42045,0.5023624999999999,0.12121212121212122,0.15789473684210525,0.041666666666666664,0.3125,3.6812500000000004,0.43147208121827413,3.0,6.0,4.0,7.0,1.0,1.0,3.0,7.0,13.0,1.0,1.0,5.0,8.0,18.0,3.0,7.0,4.0,5.0,3.0,2.0,,,3.0,,2.0,,,3.0,,,1.0,1.0,,3.0,0.8571428571428571,0.5384615384615384,0.2,0.5384615384615384,0.4482758620689655,1.0,0.05555555555555555,,0.037037037037037035,0.2222222222222222,,1.0,0.20689655172413793,0.5,0.5,1.0,0.2413793103448276,0.5714285714285714,0.5714285714285714,0.75,0.3333333333333333,0.25,0.3333333333333333,0.5714285714285714,24.73076923076923,1.0,,,,2.0,1.0,,3.0,3.0,,1.0,1.0,,,0.5,0.3333333333333333,0.5,1.0,,,,0.16666666666666666,,,,1.0,,,,,,,1.0,0.05555555555555555,1.0,0.07142857142857142,True,,,,,,,,,,,,
208,1610612738,Sam Cassell,Sam Cassell,208,BOS,311.0,5,7,16,12,16,12,1,28,1.0,1.0,,1.0,1.0,,,,,1,1,,2,9,,,,1,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,5.88235294117647,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.4826,,0.4826,,,,1.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
136,1610612738,P.J. Brown,P.J. Brown,136,BOS,16609.0,277,-31,486,497,174,173,63,983,9.0,11.0,4.0,2.0,2.0,3.0,8.0,10.0,21.0,22,40,19.0,63,535,8.0,4.0,14.0,8,12,6.0,22,38,1.0,9.0,10.0,6.0,1.0,21.0,1.0,13.0,7.0,23.0,6.0,36.0,14.0,50.0,8.0,11.0,1.0,4.0,27.0,45.0,1.0,17.0,21.0,10.0,1.0,2.0,22,174,,0.8636363636363636,1.0,0.55,0.6666666666666666,0.5365853658536586,0.6153846153846154,0.6176470588235294,0.6363636363636364,0.6875,0.025,0.09090909090909091,,11.11111111111111,0.2727272727272727,0.13690476190476192,0.0783132530120482,0.14893617021276595,0.016129032258064516,0.13953488372093023,0.06140350877192982,0.02040816326530612,0.06578947368421052,,0.17073170731707318,0.10256410256410256,0.2682926829268293,0.8181818181818182,0.9,0.6666666666666666,0.1951219512195122,0.375,0.375,1.0,0.5121951219512195,0.47619047619047616,0.47619047619047616,1.0,0.4444444444444444,0.15384615384615385,1.0,0.2926829268292683,0.46100365853658537,0.4933214285714286,0.43494230769230763,0.2,0.20408163265306123,0.2222222222222222,0.3492063492063492,11.2375,0.35802469135802467,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,6.0,,,1.0,,1.0,1.0,,2.0,,3.0,,2.0,4.0,1.0,1.0,10.0,,10.0,6.0,1.0,1.0,,,,,0.024390243902439025,0.2727272727272727,0.0196078431372549,0.08888888888888889,0.14634146341463414,0.375,,0.6,,,,,0.024390243902439025,,,,0.1111111111111111,0.07692307692307693,,,25.0,3.0,,,,,5.0,,5.0,4.0,1.0,,,8.0,,0.625,0.5555555555555556,0.75,,,,,,,,,1.0,,,6.0,,1.0,2.0,3.0,0.17073170731707318,,,False,2.0,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,52657.0,878,76,1573,1585,458,485,218,3158,47.0,91.0,13.0,9.0,21.0,18.0,40.0,37.0,88.0,102,219,114.0,429,1638,19.0,8.0,41.0,26,57,70.0,155,82,22.0,81.0,97.0,31.0,30.0,210.0,2.0,17.0,22.0,65.0,9.0,96.0,19.0,115.0,30.0,70.0,3.0,19.0,37.0,76.0,1.0,133.0,143.0,48.0,2.0,1.0,155,458,14.0,0.4019607843137255,0.41836734693877553,0.4657534246575342,0.45614035087719296,0.48761609907120745,0.5120481927710844,0.5487179487179488,0.5540540540540541,0.6209677419354839,0.1004566210045662,0.15384615384615385,0.1,25.24698133918771,0.1836734693877551,0.11775362318840579,0.029982363315696647,0.12021857923497267,0.011904761904761904,0.11836734693877551,0.02585034013605442,0.06,0.009302325581395349,,0.14728682170542637,0.12244897959183673,0.28173374613003094,0.5164835164835165,0.6103896103896104,0.3404255319148936,0.1238390092879257,0.45,0.5,0.4444444444444444,0.2724458204334365,0.42045454545454547,0.44047619047619047,0.4594594594594595,0.40625,0.25301204819277107,0.42857142857142855,0.6037151702786377,0.4960590062111801,0.5300307692307692,0.4809262195121951,0.1346153846153846,0.18461538461538463,0.09557109557109557,0.3613053613053613,9.23607305936073,0.291163382072473,5.0,7.0,32.0,97.0,12.0,9.0,22.0,37.0,104.0,13.0,11.0,26.0,122.0,105.0,6.0,96.0,32.0,16.0,11.0,5.0,20.0,6.0,40.0,9.0,19.0,8.0,7.0,26.0,6.0,1.0,7.0,6.0,2.0,26.0,0.9459459459459459,0.3557692307692308,0.4230769230769231,0.3592233009708738,0.3219814241486068,0.5714285714285714,0.014184397163120567,0.10493827160493827,0.1111111111111111,0.1111111111111111,0.03773584905660377,0.8571428571428571,0.021671826625386997,0.7142857142857143,0.7142857142857143,1.0,0.30030959752321984,0.32989690721649484,0.3333333333333333,0.9375,0.375,0.26506024096385544,0.4090909090909091,0.3333333333333333,25.726923076923075,7.0,1.0,1.0,2.0,4.0,9.0,5.0,28.0,17.0,11.0,1.0,1.0,4.0,0.38461538461538464,0.47368421052631576,0.515625,0.5384615384615384,0.14285714285714285,0.03125,1.0,1.0,0.04819277108433735,0.5,4.0,1.0,21.0,0.3333333333333333,1.0,8.0,5.0,4.0,3.0,12.0,0.019736842105263157,1.0,0.009615384615384616,False,1.0,1.0,2.0,1.0,1.0,0.009615384615384616,0.045454545454545456,0.010309278350515464,,,,
1899,1610612738,James Posey,James Posey,1899,BOS,27529.0,459,-9,813,830,303,329,102,1643,9.0,15.0,3.0,3.0,6.0,,1.0,2.0,7.0,11,23,31.0,140,874,5.0,5.0,23.0,4,10,13.0,57,14,3.0,20.0,22.0,4.0,10.0,46.0,4.0,3.0,14.0,33.0,10.0,57.0,8.0,65.0,4.0,11.0,,5.0,25.0,47.0,1.0,37.0,36.0,12.0,,1.0,57,303,7.0,0.6363636363636364,0.7,0.4782608695652174,0.4,0.5561224489795918,0.5116279069767442,0.603448275862069,0.6388888888888888,0.57,0.13043478260869565,0.13333333333333333,,13.58288770053476,0.30303030303030304,0.12890625,0.011627906976744186,0.1414141414141414,0.037037037037037035,0.1323943661971831,0.01912568306010929,0.011494252873563218,0.017543859649122806,0.08333333333333333,0.13432835820895522,0.1411764705882353,0.15306122448979592,0.6,0.6923076923076923,0.6666666666666666,0.01020408163265306,,,,0.07142857142857142,0.2857142857142857,0.3333333333333333,0.5,0.2,0.13953488372093023,0.5,0.9183673469387755,0.5191788659793815,0.48569583333333327,0.5140023809523809,0.10909090909090909,0.34285714285714286,0.16428571428571428,0.40714285714285714,6.595652173913044,0.3726937269372694,12.0,27.0,17.0,48.0,6.0,5.0,17.0,29.0,75.0,10.0,12.0,33.0,8.0,87.0,,47.0,17.0,2.0,2.0,,6.0,,7.0,,3.0,2.0,,6.0,4.0,,4.0,3.0,,6.0,1.0,0.38666666666666666,0.36363636363636365,0.3918918918918919,0.7653061224489796,0.6363636363636364,0.023809523809523808,0.1,0.14285714285714285,0.14285714285714285,,0.75,0.2755102040816326,0.4444444444444444,0.4444444444444444,1.0,0.4897959183673469,0.3541666666666667,0.3541666666666667,1.0,0.4,0.3953488372093023,0.29411764705882354,0.3617021276595745,25.119999999999997,3.0,1.0,4.0,7.0,16.0,3.0,4.0,19.0,12.0,7.0,,,4.0,0.4,0.6,0.6,1.0,0.6666666666666666,0.26666666666666666,0.25,1.0,0.37209302325581395,0.4375,3.0,1.0,4.0,0.5,1.0,2.0,1.0,,1.0,8.0,,,,False,,,,,,,0.14285714285714285,,1.0,0.043478260869565216,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,49345.0,822,54,1481,1494,436,489,200,2975,40.0,91.0,14.0,8.0,23.0,25.0,71.0,33.0,72.0,98,234,44.0,255,1539,33.0,7.0,23.0,28,66,23.0,85,104,25.0,115.0,170.0,50.0,48.0,395.0,9.0,30.0,20.0,47.0,1.0,68.0,39.0,107.0,24.0,47.0,5.0,13.0,22.0,73.0,,56.0,63.0,21.0,,,85,436,19.0,0.5306122448979592,0.5531914893617021,0.4188034188034188,0.42424242424242425,0.41699604743083,0.4025974025974026,0.450530035335689,0.3026315789473684,0.45698924731182794,0.10683760683760683,0.1978021978021978,0.08450704225352113,19.309537741369223,0.02127659574468085,0.08952380952380952,0.055865921787709494,0.12578616352201258,0.05732484076433121,0.097953216374269,0.056195965417867436,0.04736842105263158,0.0663265306122449,,0.05785123966942149,0.1322314049586777,0.35968379446640314,0.43956043956043955,0.547945205479452,0.475,0.28063241106719367,0.352112676056338,0.38461538461538464,0.4,0.2845849802371542,0.4583333333333333,0.4647887323943662,0.696969696969697,0.42424242424242425,0.2987012987012987,0.34782608695652173,0.43478260869565216,0.4880577689243028,0.463525,0.4672,0.08058608058608059,0.08300395256916997,0.09019607843137255,0.3333333333333333,8.61794871794872,0.29439567859554355,2.0,4.0,3.0,15.0,,1.0,9.0,5.0,19.0,,2.0,11.0,92.0,12.0,3.0,13.0,3.0,55.0,37.0,18.0,17.0,7.0,23.0,5.0,17.0,9.0,2.0,10.0,6.0,1.0,8.0,3.0,,8.0,0.8,0.2631578947368421,0.18181818181818182,0.29411764705882354,0.07509881422924901,0.48936170212765956,0.06716417910447761,0.08074534161490683,0.1111111111111111,0.10526315789473684,0.05982905982905983,0.375,0.015810276679841896,0.5,0.5,1.0,0.05928853754940711,0.2,0.23076923076923078,0.6666666666666666,,0.11688311688311688,0.1111111111111111,0.23076923076923078,27.31578947368421,4.0,,,1.0,2.0,8.0,,45.0,18.0,27.0,2.0,2.0,4.0,,0.24242424242424243,0.24242424242424243,0.2857142857142857,0.25,,,,0.025974025974025976,0.5,,2.0,6.0,,,8.0,5.0,3.0,2.0,7.0,0.052980132450331126,1.0,0.05,False,1.0,2.0,1.0,,,0.10526315789473684,0.013888888888888888,0.13333333333333333,,,,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,12928.0,215,7,378,381,100,97,58,759,26.0,48.0,17.0,7.0,16.0,2.0,8.0,,,28,56,35.0,91,420,18.0,15.0,37.0,7,17,10.0,24,40,10.0,3.0,3.0,1.0,1.0,6.0,5.0,22.0,6.0,13.0,4.0,23.0,27.0,50.0,6.0,9.0,2.0,,10.0,33.0,3.0,44.0,53.0,25.0,,2.0,24,100,8.0,0.7142857142857143,0.9090909090909091,0.5,0.4117647058823529,0.5,0.4117647058823529,0.5617283950617284,0.6851851851851852,0.5,0.17857142857142858,0.16666666666666666,0.25,19.867549668874172,0.3333333333333333,0.09558823529411764,0.15492957746478872,0.17142857142857143,0.1111111111111111,0.1111111111111111,0.1443850267379679,0.2037037037037037,0.08928571428571429,0.18181818181818182,0.09375,0.16129032258064516,0.8571428571428571,0.5416666666666666,0.65,0.7307692307692307,0.14285714285714285,0.25,0.3333333333333333,0.5,,,,,0.9444444444444444,0.9411764705882353,0.4375,0.8571428571428571,0.5729267857142857,0.603492857142857,0.5361529411764705,0.32051282051282054,0.32051282051282054,0.4065934065934066,0.26373626373626374,1.8410714285714285,0.26455026455026454,,,,,,,,,,,,,16.0,,,,,,,,1.0,4.0,3.0,,,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,,,,,,0.3333333333333333,0.08823529411764706,0.10256410256410256,0.09230769230769231,0.25,0.2222222222222222,0.6666666666666666,,,,,,,,,,,,,,10.0,,,,,11.0,,,,,,,2.0,,0.6111111111111112,0.6111111111111112,0.5882352941176471,0.4,,,,,,,,3.0,,,12.0,,1.0,4.0,7.0,0.1875,,,False,,,,,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,5763.0,96,-27,167,176,45,77,21,343,4.0,12.0,4.0,,2.0,2.0,4.0,,1.0,6,17,5.0,17,207,4.0,1.0,3.0,1,3,3.0,5,10,5.0,2.0,4.0,1.0,,10.0,1.0,7.0,1.0,7.0,,8.0,9.0,17.0,3.0,6.0,,1.0,11.0,19.0,2.0,8.0,10.0,3.0,,,5,45,2.0,0.8333333333333334,1.0,0.35294117647058826,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.38636363636363635,0.25,0.5,0.29411764705882354,0.4166666666666667,,14.814814814814815,,0.14583333333333334,0.1346153846153846,0.08333333333333333,0.04,0.13333333333333333,0.1038961038961039,0.09523809523809523,0.09090909090909091,0.25,0.2727272727272727,0.1,0.7058823529411765,0.3333333333333333,0.5714285714285714,0.75,0.23529411764705882,0.5,0.5,1.0,0.058823529411764705,,,,1.0,0.6666666666666666,,0.7058823529411765,0.5228764705882353,0.58255,0.4155333333333333,0.15,0.15,0.17647058823529413,0.29411764705882354,3.3529411764705883,0.2694610778443114,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,1.0,1.0,3.0,1.0,2.0,1.0,,2.0,2.0,,2.0,,2.0,2.0,,,,,,0.5,,0.07692307692307693,0.125,,0.16666666666666666,,,,,,,,,,,,,,,1.0,,,,,1.0,,4.0,3.0,1.0,,,2.0,,0.25,0.25,0.25,,,,,,,,,1.0,,,2.0,,1.0,3.0,,0.3333333333333333,,,False,,,,,,,,,1.0,0.25,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,35844.0,597,94,1060,1060,259,283,146,2120,44.0,75.0,27.0,12.0,20.0,11.0,18.0,3.0,6.0,58,99,38.0,154,1035,32.0,11.0,49.0,13,23,11.0,37,76,17.0,8.0,11.0,4.0,2.0,25.0,6.0,45.0,16.0,68.0,10.0,94.0,52.0,146.0,17.0,30.0,5.0,5.0,35.0,85.0,15.0,42.0,54.0,28.0,,,37,259,7.0,0.6551724137931034,0.8085106382978723,0.5858585858585859,0.5652173913043478,0.58,0.5652173913043478,0.616,0.6125,0.6166666666666667,0.1717171717171717,0.22666666666666666,,12.601626016260163,0.35714285714285715,0.16831683168316833,0.11221945137157108,0.14285714285714285,0.05504587155963303,0.16279069767441862,0.1,0.09929078014184398,0.08,,0.1919191919191919,0.14457831325301204,0.75,0.5866666666666667,0.7586206896551724,0.6590909090909091,0.18,0.6111111111111112,0.6111111111111112,0.6363636363636364,0.06,0.5,0.5,0.6666666666666666,0.84375,0.8695652173913043,0.6,0.76,0.5549959595959596,0.570955172413793,0.5478304347826087,0.22580645161290322,0.22764227642276422,0.3181818181818182,0.24025974025974026,3.185858585858586,0.24433962264150944,,,,1.0,,,,,1.0,,,,40.0,,,,,3.0,3.0,,2.0,3.0,13.0,3.0,9.0,9.0,4.0,1.0,27.0,5.0,27.0,20.0,1.0,1.0,,,,,0.01,0.43333333333333335,0.06060606060606061,0.10256410256410256,0.19680851063829788,0.13793103448275862,0.13043478260869565,0.7407407407407407,,,,,0.01,,,,,,,,76.8,16.0,,,,,19.0,,14.0,3.0,11.0,,,20.0,,0.59375,0.59375,0.5925925925925926,0.1875,,,,,,,1.0,4.0,,,22.0,1.0,3.0,3.0,,0.17272727272727273,,,False,2.0,,,,,,,,1.0,0.05555555555555555,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,1886.0,31,9,57,66,33,36,7,123,4.0,5.0,1.0,2.0,3.0,1.0,3.0,,,5,8,,10,60,1.0,,2.0,3,5,,6,6,,1.0,2.0,,1.0,5.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,2.0,3.0,,1.0,2.0,1.0,,,6,33,1.0,0.6,0.75,0.625,0.6,0.5555555555555556,0.6,0.5,1.0,0.5,,,,15.625,,,0.05,0.07692307692307693,,0.03125,0.04,,,,,0.09090909090909091,0.5555555555555556,0.8,0.8,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5346444444444445,0.6367,0.5262,0.1,0.1111111111111111,0.2,0.6,3.6875,0.5789473684210527,,,,1.0,,,,,1.0,,,,4.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,0.1111111111111111,,,,,,,,25.5,1.0,,,,,1.0,,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,0.16666666666666666,,,False,,,,,,,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,53791.0,897,127,1601,1613,451,486,212,3214,59.0,98.0,22.0,13.0,25.0,57.0,123.0,76.0,169.0,192,390,87.0,477,1620,42.0,15.0,61.0,42,95,47.0,137,260,17.0,62.0,78.0,38.0,16.0,172.0,17.0,43.0,39.0,130.0,18.0,187.0,63.0,250.0,29.0,49.0,6.0,10.0,24.0,64.0,4.0,93.0,108.0,39.0,4.0,2.0,137,451,8.0,0.6770833333333334,0.7142857142857143,0.49230769230769234,0.4421052631578947,0.491183879093199,0.45918367346938777,0.5323660714285714,0.61,0.5436507936507936,0.04358974358974359,0.12244897959183673,0.024390243902439025,26.864864864864863,0.33962264150943394,0.22530329289428075,0.07401032702237521,0.21428571428571427,0.09883720930232558,0.22266139657444006,0.0796812749003984,0.06217616580310881,0.06074766355140187,0.0967741935483871,0.291970802919708,0.21678321678321677,0.24685138539042822,0.6020408163265306,0.686046511627907,0.6610169491525424,0.30982367758186397,0.4634146341463415,0.475,0.43859649122807015,0.4256926952141058,0.44970414201183434,0.4550898203592814,0.868421052631579,0.5116279069767442,0.25510204081632654,0.52,0.26448362720403024,0.4480700757575758,0.48444999999999994,0.4473268041237113,0.09069767441860466,0.09219858156028368,0.1278825995807128,0.28721174004192873,11.278974358974361,0.2816989381636477,,,2.0,7.0,1.0,2.0,3.0,2.0,7.0,1.0,2.0,3.0,124.0,6.0,,6.0,2.0,16.0,13.0,3.0,8.0,8.0,20.0,5.0,12.0,10.0,6.0,18.0,28.0,4.0,28.0,14.0,4.0,17.0,1.0,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.017632241813602016,0.40816326530612246,0.09929078014184398,0.19047619047619047,0.21323529411764705,0.20512820512820512,0.043478260869565216,0.5,,,,,0.017632241813602016,0.2857142857142857,0.2857142857142857,1.0,0.023255813953488372,0.030612244897959183,0.6666666666666666,0.3333333333333333,27.400000000000002,13.0,,,,,23.0,,32.0,24.0,8.0,,,23.0,,0.5476190476190477,0.5348837209302325,0.5909090909090909,0.23076923076923078,,,,,,,1.0,8.0,,,20.0,3.0,8.0,5.0,3.0,0.10344827586206896,,,False,1.0,,,,,,0.011834319526627219,,3.0,0.08571428571428572,1.0,
951,1610612738,Ray Allen,Ray Allen,951,BOS,53101.0,885,109,1585,1594,441,463,212,3179,43.0,73.0,16.0,12.0,18.0,9.0,32.0,20.0,51.0,72,156,69.0,357,1604,26.0,6.0,49.0,20,35,32.0,111,86,5.0,50.0,62.0,23.0,24.0,136.0,6.0,15.0,26.0,35.0,1.0,62.0,21.0,83.0,11.0,35.0,1.0,7.0,24.0,55.0,,52.0,77.0,15.0,,,111,441,13.0,0.5972222222222222,0.6615384615384615,0.46153846153846156,0.5714285714285714,0.5106382978723404,0.6171875,0.55,0.5609756097560976,0.66875,0.03205128205128205,0.0547945205479452,0.03125,18.715995647442874,0.02,0.060240963855421686,0.02564102564102564,0.14772727272727273,0.03428571428571429,0.08058124174372523,0.02763157894736842,0.029556650246305417,0.02843601895734597,0.058823529411764705,0.03597122302158273,0.15942028985507245,0.25886524822695034,0.589041095890411,0.6231884057971014,0.5348837209302325,0.11347517730496454,0.28125,0.2903225806451613,0.4444444444444444,0.18085106382978725,0.39215686274509803,0.39215686274509803,0.8,0.4,0.28125,0.6666666666666666,0.7056737588652482,0.5125580357142857,0.5231946428571429,0.5074088709677419,0.05405405405405406,0.08875739644970414,0.13725490196078433,0.31092436974789917,8.364102564102565,0.2782334384858044,17.0,34.0,31.0,92.0,10.0,5.0,17.0,48.0,126.0,14.0,13.0,29.0,58.0,135.0,9.0,90.0,31.0,12.0,6.0,6.0,3.0,10.0,24.0,4.0,11.0,3.0,2.0,14.0,7.0,4.0,7.0,3.0,,13.0,0.9375,0.38095238095238093,0.4482758620689655,0.3870967741935484,0.44680851063829785,0.6857142857142857,0.028368794326241134,0.05202312138728324,0.07806691449814127,0.10526315789473684,0.06622516556291391,0.42857142857142855,0.12056737588652482,0.5,0.5,1.0,0.3262411347517731,0.33695652173913043,0.34444444444444444,0.9032258064516129,0.25,0.265625,0.29411764705882354,0.34444444444444444,25.569047619047623,12.0,1.0,4.0,8.0,12.0,17.0,3.0,21.0,19.0,2.0,,,2.0,0.21428571428571427,0.6538461538461539,0.5375,0.75,0.4166666666666667,0.1,0.25,1.0,0.1875,0.6666666666666666,2.0,2.0,13.0,0.2,1.0,14.0,,3.0,1.0,8.0,0.017543859649122806,1.0,0.007874015748031496,False,1.0,2.0,1.0,,18.0,0.015873015873015872,,0.021739130434782608,,,,
