EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,NonHeaveArc3FGA,ShortMidRangeAssists,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefAtRimReboundPct,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,Arc3FGM,FG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3Assists,LostBallTurnovers,2pt And 1 Free Throw Trips,LostBallOutOfBoundsTurnovers,on,FTOffRebounds,Loose Ball Fouls Drawn,DefensiveGoaltends,OffFTReboundPct,3SecondViolations,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,OffensiveGoaltends
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,4069.0,68,5,113,118,10.0,35.0,10.0,231,6.0,7.0,1.0,1.0,3.0,6.0,1.0,3.0,10.0,16.0,2.0,22.0,112.0,1.0,1.0,2.0,18.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,3.0,4.0,1.0,8.0,6.0,14.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,1.0,4.0,1.0,6.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,10.0,3.0,0.9,1.0,0.625,1.0,0.625,1.0,0.5789473684210527,1.0,16.129032258064516,1.0,0.3333333333333333,0.09090909090909091,0.1276595744680851,0.21428571428571427,0.1206896551724138,0.11320754716981132,0.6,0.1,0.045454545454545456,0.2,0.09523809523809523,0.2222222222222222,0.2,0.16666666666666666,0.3333333333333333,0.4375,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.375,0.5,0.5,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.4375,0.49715000000000004,0.5836,0.1111111111111111,0.1111111111111111,0.09090909090909091,7.48125,0.08849557522123894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,571.0,10,-10,18,21,11.0,7.0,3.0,39,1.0,2.0,1.0,1.0,,,1.0,1.0,2.0,3.0,,4.0,25.0,1.0,1.0,2.0,4.0,,,1.0,,1.0,,,2.0,,,2.0,,2.0,,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,11.0,,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,21.73913043478261,,,0.25,,,0.2,,,,,,0.25,,,,,0.4,0.5,0.5,1.0,,,,,0.2,1.0,1.0,1.0,1.0,1.0,0.8,0.4624,0.6022,,,0.5,6.866666666666667,0.6111111111111112,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.5,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.4,1.0,0.6666666666666666,0.5,0.3333333333333333,0.4864333333333333,0.5,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,4568.0,76,15,142,142,41.0,58.0,16.0,284,4.0,7.0,,,3.0,9.0,7.0,15.0,14.0,31.0,27.0,58.0,140.0,,2.0,6.0,18.0,10.0,,6.0,,6.0,,1.0,12.0,,2.0,6.0,,8.0,2.0,10.0,,4.0,2.0,2.0,1.0,1.0,1.0,,1.0,7.0,,17.0,2.0,29.0,6.0,8.0,1.0,,,1.0,1.0,41.0,,0.6428571428571429,0.6428571428571429,0.45161290322580644,,0.484375,,0.6304347826086957,0.6,29.746835443037973,1.0,,0.13333333333333333,,0.13333333333333333,0.13333333333333333,0.03125,,,,0.14285714285714285,0.06666666666666667,0.1111111111111111,0.16666666666666666,,1.0,0.21875,0.5714285714285714,1.0,0.75,0.28125,0.3333333333333333,0.375,0.6666666666666666,0.46875,0.4666666666666667,0.4666666666666667,0.5714285714285714,,,0.25,0.452328125,0.3925,0.15789473684210525,0.16216216216216217,0.10344827586206896,11.948387096774194,0.2887323943661972,1.0,1.0,1.0,,1.0,3.0,7.0,,25.0,1.0,2.0,25.0,0.42857142857142855,0.42857142857142855,0.7352941176470589,0.03125,0.1875,0.03125,,0.14285714285714285,1.0,,0.3944857142857143,0.43103448275862066,24.5,1.0,1.0,6.0,19.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,0.12903225806451613,0.42857142857142855,0.1111111111111111,0.2,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,6913.0,115,13,203,207,50.0,82.0,24.0,410,1.0,1.0,,,,,2.0,9.0,3.0,10.0,,21.0,202.0,,,3.0,4.0,2.0,,14.0,,14.0,,7.0,28.0,1.0,2.0,6.0,,8.0,2.0,10.0,,8.0,1.0,7.0,3.0,3.0,5.0,,2.0,21.0,1.0,8.0,2.0,,,,,,,,,50.0,5.0,0.6666666666666666,0.6666666666666666,0.3,,0.5,1.5,0.5,1.5,11.403508771929825,0.6,,0.0821917808219178,0.013333333333333334,0.08333333333333333,0.08247422680412371,0.022222222222222223,,,0.027777777777777776,0.05555555555555555,0.0967741935483871,0.058823529411764705,0.14285714285714285,,,0.047619047619047616,1.0,1.0,1.0,,,,,0.42857142857142855,0.2222222222222222,0.2857142857142857,0.5,,,0.5714285714285714,0.44489750000000006,0.53625,,,0.14285714285714285,17.68,0.24630541871921183,1.0,1.0,7.0,3.0,11.0,1.0,1.0,4.0,5.0,6.0,2.0,5.0,1.0,0.5,0.5,0.5238095238095238,0.08333333333333333,0.3333333333333333,,0.2,1.0,0.6,0.4960375,0.23809523809523808,26.818181818181817,2.0,5.0,,,,2.0,2.0,5.0,1.0,,,,0.45454545454545453,0.5,0.2,,,0.06666666666666667,,0.2857142857142857,0.2857142857142857,0.3333333333333333,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.2222222222222222,0.25,0.19047619047619047,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.2,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,3482.0,58,12,101,102,29.0,56.0,15.0,203,2.0,2.0,,,,,2.0,5.0,4.0,7.0,3.0,11.0,97.0,,,2.0,8.0,,,1.0,1.0,2.0,,,5.0,4.0,3.0,5.0,2.0,10.0,5.0,15.0,,3.0,2.0,1.0,2.0,,3.0,,1.0,4.0,1.0,5.0,,5.0,3.0,,1.0,1.0,,1.0,,29.0,,1.0,1.0,0.5714285714285714,,0.5714285714285714,,0.6111111111111112,1.0,10.344827586206897,0.6666666666666666,0.5,0.15151515151515152,0.10810810810810811,0.23076923076923078,0.17391304347826086,0.10638297872340426,0.14285714285714285,0.13333333333333333,0.06666666666666667,0.09090909090909091,0.36363636363636365,0.2,0.3333333333333333,,,0.2857142857142857,1.0,1.0,1.0,,,,,0.7142857142857143,0.4,0.4,1.0,,,0.2857142857142857,0.4829428571428572,,0.3333333333333333,0.3333333333333333,0.18181818181818182,13.528571428571427,0.2871287128712871,,,,,,,2.0,,,,1.0,,,,,,,,,,,,0.39659999999999995,,,,,2.0,,,,,,1.0,,,,,,,,,0.1,0.125,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,True,,,,,,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,4785.0,80,22,145,143,39.0,52.0,16.0,288,4.0,5.0,1.0,1.0,6.0,14.0,3.0,11.0,13.0,30.0,8.0,40.0,131.0,3.0,3.0,6.0,6.0,20.0,2.0,3.0,1.0,4.0,1.0,1.0,9.0,2.0,3.0,11.0,2.0,16.0,2.0,18.0,1.0,4.0,1.0,3.0,3.0,,4.0,,4.0,10.0,,8.0,,10.0,2.0,3.0,5.0,4.0,,5.0,1.0,39.0,1.0,0.23076923076923078,0.25,0.43333333333333335,1.0,0.41025641025641024,1.0,0.45454545454545453,1.0,29.629629629629626,0.75,0.4,0.1896551724137931,0.0392156862745098,0.2,0.1917808219178082,0.03125,0.1111111111111111,,0.037037037037037035,0.21428571428571427,0.14814814814814814,0.18181818181818182,0.25,0.045454545454545456,0.2,0.1282051282051282,0.8,0.8,0.25,0.358974358974359,0.42857142857142855,0.5,0.3333333333333333,0.28205128205128205,0.2727272727272727,0.2727272727272727,,0.3333333333333333,1.0,0.358974358974359,0.43276538461538466,0.45445,0.04878048780487805,0.0625,0.15,10.879999999999999,0.2689655172413793,1.0,1.0,8.0,3.0,9.0,3.0,7.0,3.0,11.0,8.0,1.0,11.0,0.42857142857142855,0.3,0.4230769230769231,0.23076923076923078,0.23529411764705882,0.20512820512820512,,0.1,1.0,0.3,0.438305,0.275,24.788888888888884,2.0,2.0,,5.0,3.0,2.0,2.0,1.0,,,1.0,3.0,0.2222222222222222,0.2222222222222222,0.06666666666666667,,0.14285714285714285,,,0.25,0.25,0.25,,1.0,,,,,,,,3.0,,1.0,1.0,,,0.5,,,,,0.02564102564102564,,,,0.5,,,,,,,3.0,,,True,,,,,,,,,,,,,,,,,,,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,4051.0,68,21,119,120,19.0,35.0,10.0,239,4.0,7.0,,,3.0,6.0,2.0,6.0,9.0,19.0,4.0,22.0,109.0,,1.0,,8.0,10.0,,7.0,2.0,9.0,1.0,2.0,20.0,,1.0,2.0,,3.0,,3.0,,3.0,1.0,2.0,1.0,1.0,2.0,,1.0,4.0,1.0,5.0,,7.0,4.0,1.0,1.0,1.0,,1.0,1.0,19.0,1.0,0.4444444444444444,0.4444444444444444,0.47368421052631576,,0.45,,0.5,,18.6046511627907,0.5,,0.047619047619047616,,0.05555555555555555,0.05,,,,,,0.09090909090909091,0.07692307692307693,,,1.0,0.35,0.5714285714285714,0.5714285714285714,0.25,0.3,0.5,0.5,0.3333333333333333,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.4,0.44390526315789475,0.415,0.19047619047619047,0.2,,10.15263157894737,0.15966386554621848,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,1.0,3.0,0.3333333333333333,0.25,0.3,0.05,,0.05,,0.5,0.5,0.25,0.3678666666666666,0.13636363636363635,55.9,,,,1.0,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,3.0,,True,,,,,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,4086.0,68,2,120,124,38.0,64.0,17.0,244,8.0,11.0,2.0,2.0,2.0,9.0,1.0,3.0,11.0,23.0,5.0,30.0,123.0,4.0,5.0,8.0,8.0,14.0,4.0,3.0,3.0,6.0,1.0,,15.0,4.0,3.0,1.0,,4.0,5.0,9.0,1.0,,,,2.0,,6.0,2.0,,4.0,1.0,4.0,,6.0,2.0,1.0,2.0,2.0,,2.0,1.0,38.0,1.0,0.36363636363636365,0.4444444444444444,0.4782608695652174,0.8,0.4807692307692308,0.6666666666666666,0.5172413793103449,0.6666666666666666,25.735294117647058,0.3333333333333333,,0.022222222222222223,0.09302325581395349,0.21428571428571427,0.06779661016949153,0.09433962264150944,0.25,0.05555555555555555,0.09523809523809523,,0.06666666666666667,0.2727272727272727,,0.08333333333333333,0.5,0.4230769230769231,0.7272727272727273,0.7272727272727273,0.25,0.34615384615384615,0.2222222222222222,0.2857142857142857,0.5,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5384615384615384,0.5061538461538462,0.46126000000000006,0.07142857142857142,0.08,0.26666666666666666,6.86086956521739,0.31666666666666665,1.0,1.0,1.0,,3.0,2.0,3.0,1.0,6.0,1.0,1.0,6.0,0.6666666666666666,0.5,0.6,0.11538461538461539,,0.038461538461538464,,0.25,1.0,,0.45877500000000004,0.2,24.033333333333335,1.0,1.0,,2.0,,1.0,2.0,2.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.08695652173913043,,0.2222222222222222,0.1,0.14285714285714285,1.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,3.0,,,4.0,3.0,3.0,1.0,,,,,0.07692307692307693,,,,1.0,0.16666666666666666,,,0.25,,2.0,2.0,,1.0,True,,,,,,,,,,,,,,,,,,,,
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,62.0,1,-4,1,3,,3.0,,4,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
689,1610612765,Theo Ratliff,Theo Ratliff,689,DET,1248.0,21,-9,35,36,11.0,9.0,4.0,71,2.0,2.0,2.0,2.0,,,,,2.0,2.0,,4.0,46.0,2.0,2.0,4.0,,4.0,2.0,,,,,,,2.0,,1.0,,1.0,2.0,3.0,,,,,1.0,1.0,1.0,,,3.0,,,,,,,1.0,1.0,,1.0,1.0,11.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,7.5,1.0,,0.16666666666666666,0.14285714285714285,,0.09090909090909091,0.14285714285714285,0.3333333333333333,,0.125,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.5546500000000001,0.5546500000000001,,,1.0,0.75,0.3142857142857143,2.0,2.0,,,,2.0,2.0,,4.0,,,4.0,1.0,1.0,1.0,,0.3333333333333333,,,1.0,1.0,,0.5546500000000001,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
