EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,FTA,Technical Free Throw Trips,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,FTDefRebounds,BadPassSteals,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,ShortMidRangeAssists,OffThreePtRebounds,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Corner3Assists,SecondChanceTurnovers,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffArc3ReboundPct,FTOffRebounds,OffFTReboundPct,PtsUnassisted3s
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,261.0,4,-2.0,9,7,8,3.0,16,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,6,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,8,0.25,0.3333333333333333,0.3333333333333333,46.15384615384615,0.16666666666666666,1.0,0.25,0.14285714285714285,0.2,1.0,0.75,0.25,0.5,0.5,0.75,0.25,1.0,0.48131250000000003,0.408875,0.48131250000000003,25.8,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,8337.0,139,-45.0,245,242,62,35.0,487,14.0,3.0,5.0,1.0,,,49.0,1.0,278,5.0,,17.0,,,5.0,4.0,3.0,4.0,4.0,8.0,5.0,,1.0,10.0,2.0,6.0,,62,0.02,0.10204081632653061,0.07142857142857142,21.799307958477506,0.037383177570093455,0.10344827586206896,0.037383177570093455,0.03418803418803419,,0.13043478260869565,0.28,0.02,0.6,,0.29411764705882354,,0.3,0.4621734693877551,0.48262,0.44791176470588234,64.8,0.2530612244897959,30.0,8.0,2.0,4.0,6.0,16.0,5.0,19.0,19.0,4.0,42.0,3.0,6.0,7.0,2.0,16.0,14.0,24.0,4.0,1.0,11.0,1.0,12.0,1.0,9.0,2.0,25.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,3.0,7.0,7.0,1.0,2.0,1.0,16.0,1.0,0.3684210526315789,0.4117647058823529,0.3877551020408163,0.6,0.4117647058823529,0.38,0.6,0.4117647058823529,0.39622641509433965,0.6,0.4444444444444444,0.1875,0.05263157894736842,0.5,0.01282051282051282,0.03571428571428571,0.09090909090909091,0.04,0.04,0.5714285714285714,0.6153846153846154,0.25,0.32,0.375,0.46153846153846156,0.3333333333333333,0.38,0.2631578947368421,0.2777777777777778,0.6,0.6666666666666666,0.8,0.038461538461538464,0.0392156862745098,0.14285714285714285,0.38095238095238093,10.126530612244899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,6256.0,104,-56.0,185,186,33,26.0,371,18.0,10.0,1.0,1.0,,,32.0,5.0,218,11.0,,3.0,1.0,1.0,3.0,10.0,1.0,8.0,10.0,18.0,2.0,1.0,,2.0,,8.0,,33,0.13513513513513514,0.09375,0.1111111111111111,19.634703196347033,0.11764705882352941,0.05555555555555555,0.09210526315789473,0.10638297872340426,0.07894736842105263,0.06666666666666667,0.4864864864864865,0.02702702702702703,0.9090909090909091,,0.25,,0.6216216216216216,0.5277283783783784,0.5545,0.443425,24.119999999999997,0.1783783783783784,14.0,11.0,7.0,1.0,3.0,8.0,5.0,6.0,19.0,7.0,48.0,7.0,14.0,2.0,,7.0,22.0,16.0,12.0,,2.0,,2.0,,,2.0,4.0,6.0,1.0,6.0,2.0,,,,,,2.0,6.0,9.0,,4.0,,7.0,,0.5789473684210527,0.8461538461538461,0.59375,0.6363636363636364,0.6666666666666666,0.5540540540540541,0.6363636363636364,0.875,0.5853658536585366,0.6363636363636364,0.875,0.125,,,0.10344827586206896,0.043478260869565216,0.25,0.1,0.07142857142857142,0.6111111111111112,0.6875,0.2727272727272727,0.21621621621621623,0.375,0.42857142857142855,1.0,0.16216216216216217,0.8333333333333334,0.8333333333333334,1.0,0.7,1.0,0.0975609756097561,0.1111111111111111,0.2916666666666667,0.14583333333333334,5.809375,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,0.2,1.0,0.2,0.16666666666666666,0.1875,0.045454545454545456,0.10810810810810811,0.25,0.25,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,7500.0,125,-45.0,219,216,48,37.0,435,18.0,8.0,,,,,30.0,,250,8.0,,2.0,,,3.0,14.0,8.0,23.0,15.0,38.0,4.0,,1.0,5.0,,11.0,,48,,0.1,0.1111111111111111,15.09433962264151,0.1346153846153846,0.34782608695652173,0.22340425531914893,0.13043478260869565,0.14893617021276595,0.2777777777777778,0.6,,1.0,,,,0.6,0.47344333333333327,0.55195,0.3458,,0.2191780821917808,13.0,8.0,3.0,,,4.0,2.0,8.0,10.0,10.0,30.0,3.0,8.0,1.0,2.0,4.0,14.0,6.0,6.0,,2.0,,2.0,,1.0,,4.0,13.0,3.0,2.0,1.0,1.0,,1.0,,,6.0,11.0,8.0,1.0,6.0,,4.0,,0.7,1.0,0.3333333333333333,0.375,0.5,0.3333333333333333,0.375,0.5,0.42857142857142855,0.4444444444444444,0.6666666666666666,0.25,,0.2,0.18309859154929578,0.2,0.0625,0.2727272727272727,0.17647058823529413,0.4444444444444444,0.5,0.625,0.13333333333333333,,,,0.26666666666666666,0.25,0.25,1.0,0.375,,0.17142857142857143,0.17142857142857143,0.26666666666666666,0.13333333333333333,5.616666666666666,,,,,,,,2.0,1.0,3.0,,,3.0,,,,,0.4,0.2222222222222222,0.0967741935483871,,,,,,,2.0,1.0,1.0,1.0,7.0,5.0,2.0,7.0,2.0,1.0,2.0,0.09090909090909091,0.2,0.6,0.2857142857142857,,,,,,,,,,,,,,True,,,,,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,8500.0,142,-49.0,250,246,63,38.0,496,26.0,1.0,6.0,3.0,,1.0,46.0,5.0,284,5.0,,8.0,1.0,3.0,7.0,2.0,,6.0,2.0,8.0,2.0,,,9.0,4.0,14.0,1.0,63,0.09803921568627451,0.15217391304347827,0.19230769230769232,22.14765100671141,0.017857142857142856,,0.05555555555555555,0.016260162601626018,0.02,,0.5098039215686274,0.058823529411764705,0.2,,0.6666666666666666,0.1111111111111111,0.6078431372549019,0.5118225490196079,0.4263,0.5259,24.880000000000003,0.252,30.0,13.0,1.0,2.0,1.0,6.0,7.0,14.0,21.0,9.0,54.0,3.0,6.0,3.0,3.0,12.0,18.0,24.0,,,11.0,1.0,12.0,,3.0,6.0,25.0,6.0,,5.0,2.0,7.0,,3.0,4.0,,6.0,19.0,12.0,1.0,5.0,3.0,12.0,3.0,0.42857142857142855,0.42857142857142855,0.45652173913043476,0.6,0.375,0.4411764705882353,0.6,0.5,0.4649122807017544,0.6,0.46153846153846156,,0.14285714285714285,0.7777777777777778,0.0759493670886076,,0.029411764705882353,0.04,,0.5,0.6190476190476191,0.46153846153846156,0.11764705882352941,0.16666666666666666,0.16666666666666666,,0.27450980392156865,0.5,0.5833333333333334,0.42857142857142855,1.0,0.3333333333333333,0.09259259259259259,0.10204081632653061,0.1111111111111111,0.2222222222222222,7.060869565217391,,2.0,,,1.0,1.0,3.0,,3.0,,2.0,,,1.0,0.2,1.0,0.2,,0.05263157894736842,0.11428571428571428,0.0392156862745098,,,,,,,2.0,,2.0,4.0,1.0,1.0,4.0,2.0,,,,,,0.5,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,True,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,8165.0,136,-45.0,239,234,53,36.0,473,15.0,4.0,6.0,4.0,,1.0,32.0,4.0,274,6.0,,7.0,1.0,4.0,3.0,4.0,3.0,11.0,4.0,15.0,10.0,2.0,3.0,17.0,4.0,23.0,1.0,53,0.1111111111111111,0.09375,0.2,22.535211267605636,0.037383177570093455,0.11538461538461539,0.10784313725490197,0.03418803418803419,0.08695652173913043,0.15,0.4166666666666667,0.1111111111111111,0.6666666666666666,,0.75,0.125,0.5277777777777778,0.4883027777777778,0.5113666666666666,0.52820625,26.3,0.2217573221757322,27.0,8.0,2.0,2.0,1.0,3.0,6.0,14.0,15.0,17.0,50.0,4.0,11.0,3.0,5.0,11.0,10.0,20.0,2.0,,16.0,1.0,17.0,1.0,9.0,5.0,35.0,8.0,1.0,9.0,3.0,7.0,3.0,5.0,2.0,,4.0,8.0,12.0,1.0,9.0,2.0,11.0,2.0,0.3333333333333333,0.35714285714285715,0.46875,0.6666666666666666,0.42857142857142855,0.4583333333333333,0.6666666666666666,0.375,0.5319148936170213,0.6875,0.5,,,0.4117647058823529,0.10526315789473684,,,0.041666666666666664,0.06666666666666667,0.5333333333333333,0.6666666666666666,0.5,0.08333333333333333,0.3333333333333333,0.3333333333333333,,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.5,0.3333333333333333,0.2,0.21951219512195122,0.22,0.22,9.165625,,,,,1.0,,3.0,,6.0,,2.0,,,1.0,0.25,,0.25,,0.05555555555555555,0.17647058823529413,,,,,,,3.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,3.0,,,0.25,0.25,1.0,0.5,,0.25,True,,,,,,,,,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,2861.0,48,-1.0,82,79,38,13.0,161,8.0,2.0,6.0,,,,10.0,,88,2.0,,7.0,,,5.0,4.0,1.0,9.0,4.0,13.0,4.0,1.0,1.0,4.0,1.0,4.0,,38,,0.5,0.375,16.161616161616163,0.125,0.07142857142857142,0.17073170731707318,0.11428571428571428,0.14285714285714285,0.1,0.8,,1.0,,0.8571428571428571,,0.8,0.50991,0.60775,0.5169285714285714,,0.4634146341463415,28.0,3.0,,2.0,,2.0,,,3.0,3.0,9.0,,,2.0,3.0,7.0,6.0,,,,1.0,,1.0,,1.0,,2.0,6.0,,,,,,,,,1.0,4.0,5.0,2.0,,2.0,7.0,2.0,1.0,1.0,0.3,,0.2857142857142857,0.3,,0.2857142857142857,0.375,,0.3888888888888889,1.0,,,0.2222222222222222,,0.18181818181818182,0.125,,0.375,0.6,1.0,0.2,,,,,,,,,0.3333333333333333,,,,0.7777777777777778,1.33,,,,,,,,2.0,,1.0,,3.0,,,,,,0.6666666666666666,,0.3125,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,True,,,,,,,,,
200760,1610612755,Rodney Carney,Rodney Carney,200760,PHI,123.0,2,-2.0,5,5,5,1.0,10,,,,,,,,,4,,,,,,,,1.0,1.0,,1.0,,,,,,,,5,,,,,,0.5,0.5,,,0.5,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201160,1610612755,Jason Smith,Jason Smith,201160,PHI,497.0,8,,16,15,5,1.0,31,,,,,,,1.0,,18,,,1.0,,,,,,,,,,,,,,,,5,,,,5.88235294117647,,,,,,,,,,,,,,0.3347,,0.3347,,0.3125,5.0,,,,,,1.0,1.0,1.0,,2.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,7817.0,130,23.0,242,243,117,40.0,485,17.0,1.0,6.0,7.0,1.0,5.0,48.0,8.0,228,5.0,1.0,21.0,5.0,7.0,4.0,2.0,1.0,8.0,2.0,10.0,5.0,1.0,1.0,5.0,,29.0,,117,0.14285714285714285,0.08333333333333333,0.058823529411764705,26.041666666666668,0.02127659574468085,0.047619047619047616,0.07272727272727272,0.018018018018018018,,0.05263157894736842,0.30357142857142855,0.125,0.16666666666666666,0.16666666666666666,0.23076923076923078,0.19230769230769232,0.44642857142857145,0.46544553571428565,0.4417833333333334,0.43725769230769235,26.1375,0.4834710743801653,68.0,9.0,1.0,3.0,2.0,7.0,11.0,24.0,22.0,22.0,72.0,2.0,7.0,6.0,17.0,35.0,18.0,26.0,2.0,,9.0,3.0,12.0,2.0,6.0,1.0,27.0,7.0,2.0,6.0,2.0,,2.0,,,,6.0,11.0,24.0,2.0,12.0,3.0,35.0,3.0,0.4090909090909091,0.42857142857142855,0.4583333333333333,0.4,0.2857142857142857,0.44642857142857145,0.5833333333333334,0.34615384615384615,0.5142857142857142,0.5833333333333334,0.4861111111111111,0.42857142857142855,,,0.07865168539325842,0.05263157894736842,0.023809523809523808,0.08,0.07692307692307693,0.5294117647058824,0.5625,0.4444444444444444,0.125,0.2857142857142857,0.5,,0.42857142857142855,0.4583333333333333,0.4583333333333333,0.45454545454545453,1.0,0.5,0.1791044776119403,0.2033898305084746,0.09722222222222222,0.4861111111111111,10.347916666666666,,1.0,,,2.0,2.0,6.0,,4.0,,1.0,1.0,,1.0,0.25,0.4,0.25,,0.1,0.06818181818181818,0.017857142857142856,,,,,,,2.0,,1.0,,,,,,,,,,,,2.0,2.0,2.0,1.0,,,2.0,0.2857142857142857,0.2857142857142857,1.0,,0.4,0.2857142857142857,False,1.0,1.0,1.0,1.0,1.0,,,,
