EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Loose Ball Fouls Drawn,ShortMidRangePctAssisted,FTDefRebounds,StepOutOfBoundsTurnovers,DefFTReboundPct,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Travels,DefensiveGoaltends,3SecondViolations,on,BlockedArc3,Clear Path Fouls
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,162.0,3,-4,4,6,3,10,1.0,1.0,1.0,1.0,2,10,2.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,0.642,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,488.0,8,3,17,16,9,33,,,,,3,20,,,,,0.75,0.75,11.11111111111111,,,,,1.0,0.534675,,12.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,12.0,1.0,0.5,1.0,0.5,1.5,1.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5997,1.0,23.1,0.7058823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,1691.0,28,-21,48,58,8,106,,1.0,1.0,4.0,11,64,2.0,1.0,1.0,0.25,0.2777777777777778,0.4583333333333333,30.188679245283016,0.1111111111111111,,,,0.6666666666666666,0.49695,9.875,4.0,5.0,1.0,3.0,,,1.0,5.0,,1.0,,3.0,,4.0,1.0,0.2,,0.25,,,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,31.46,0.08333333333333333,2.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,7.0,2.0,1.0,1.0,1.0,1.5,1.5,0.75,0.14285714285714285,0.4,0.25,0.19230769230769232,0.05263157894736842,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.2222222222222222,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,1.0,0.56085,0.25,0.3333333333333333,0.16666666666666666,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2753,1610612739,Delonte West,Delonte West,2753,CLE,27187.0,453,22,814,823,185,1637,16.0,33.0,26.0,68.0,141,816,20.0,0.38461538461538464,0.38461538461538464,0.38235294117647056,0.4818181818181818,0.546875,17.112299465240643,0.3,0.48484848484848486,0.5925925925925926,0.5625,0.6818181818181818,0.5199266055045872,8.295588235294119,198.0,104.0,3.0,10.0,1.0,4.0,18.0,42.0,8.0,19.0,47.0,45.0,47.0,198.0,0.8333333333333334,0.42857142857142855,0.42105263157894735,0.43902439024390244,0.5357142857142857,0.6351351351351351,0.38181818181818183,0.09090909090909091,0.3,0.3,1.0,0.14285714285714285,0.25,0.4923611111111111,0.3333333333333333,25.72857142857143,0.24324324324324326,13.0,6.0,22.0,,1.0,32.0,15.0,35.0,4.0,6.0,16.0,1.0,31.0,42.0,54.0,20.0,18.0,120.0,1.0,10.0,25.0,35.0,8.0,43.0,15.0,12.0,21.0,5.0,12.0,11.0,9.0,32.0,2.0,6.0,15.0,40.0,34.0,41.0,17.0,,8.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.65625,0.08620689655172414,0.09090909090909091,0.01,0.0875,0.02056555269922879,0.013157894736842105,0.06382978723404255,0.11864406779661017,0.09523809523809523,0.07692307692307693,0.11818181818181818,0.2,0.2727272727272727,0.2857142857142857,0.16666666666666666,0.2909090909090909,0.08333333333333333,,,0.5357142857142857,0.5336272727272727,0.13821138211382114,0.20987654320987653,,0.11347517730496454,1.0,3.0,3.0,4.0,4.0,15.0,4.0,5.0,7.0,2.0,6.0,3.0,9.0,17.0,32.0,9.0,15.0,9.0,2.0,12.0,9.0,3.0,4.0,7.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,5.0,5.0,1.0,2.0,1.0,2.0,1.0,6.0,4.0,1.0,5.0,0.3333333333333333,0.3333333333333333,0.047619047619047616,0.1323529411764706,0.18181818181818182,0.15384615384615385,0.045454545454545456,0.0625,0.02422145328719723,0.04395604395604396,0.0136986301369863,0.016,0.0641025641025641,0.019230769230769232,0.6666666666666666,0.3076923076923077,0.36363636363636365,0.46875,0.5,0.8,0.25,0.3333333333333333,1.0,0.4166666666666667,0.8,1.0,0.14285714285714285,0.75,0.4666666666666667,0.4838709677419355,,,,,,,,,,,,,,True,,
693,1610612739,Joe Smith,Joe Smith,693,CLE,7944.0,132,4,243,240,93,483,3.0,6.0,16.0,34.0,38,241,24.0,0.75,0.75,0.47058823529411764,0.45714285714285713,0.48717948717948717,14.748201438848922,0.17142857142857143,0.5,0.5,1.0,0.2,0.4025617647058823,10.85,96.0,34.0,,,,,,1.0,,1.0,14.0,,14.0,96.0,,,,,0.4166666666666667,0.5,0.02857142857142857,,,,,,,0.43948181818181825,0.3684210526315789,63.9,0.3950617283950617,17.0,5.0,11.0,,,1.0,1.0,6.0,,,2.0,1.0,,1.0,3.0,1.0,,8.0,3.0,7.0,15.0,22.0,6.0,28.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,6.0,19.0,12.0,9.0,4.0,,10.0,,0.25,0.25,0.5,0.1744186046511628,0.21212121212121213,0.10344827586206896,0.18487394957983194,0.05263157894736842,0.12,0.14705882352941177,0.21875,0.24,0.125,0.4857142857142857,0.3142857142857143,0.45454545454545453,0.45454545454545453,0.8,0.02857142857142857,,,,0.08333333333333333,0.439425,0.10526315789473684,0.10810810810810811,,0.05263157894736842,,2.0,2.0,5.0,8.0,,,,,1.0,4.0,5.0,11.0,4.0,8.0,,,,,2.0,2.0,,,3.0,1.0,3.0,,2.0,,1.0,1.0,,1.0,4.0,,4.0,,,,4.0,4.0,,1.0,0.25,0.45454545454545453,,,,,,,0.03529411764705882,0.04,0.08,,0.15,0.058823529411764705,1.0,0.47058823529411764,0.47058823529411764,,,,0.5,,,,,,0.4166666666666667,0.4,,,3.0,0.625,,,,,,,,,,,,True,,
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,16887.0,281,-18,507,509,77,1016,4.0,9.0,19.0,50.0,106,508,28.0,0.7368421052631579,0.7368421052631579,0.38,0.44329896907216493,0.49056603773584906,19.62134251290878,0.09278350515463918,0.4444444444444444,0.5714285714285714,1.0,0.5773195876288659,0.4908340206185567,13.764,83.0,58.0,4.0,11.0,,,16.0,47.0,1.0,3.0,18.0,42.0,18.0,83.0,0.875,0.3404255319148936,0.3333333333333333,0.3404255319148936,0.3888888888888889,0.6071428571428571,0.4845360824742268,0.1134020618556701,0.36363636363636365,0.36363636363636365,1.0,,,0.46679444444444446,0.16981132075471697,24.71914893617021,0.16370808678500987,10.0,13.0,31.0,,1.0,36.0,3.0,20.0,3.0,7.0,9.0,,36.0,11.0,12.0,7.0,3.0,25.0,,3.0,10.0,14.0,3.0,17.0,2.0,1.0,3.0,2.0,,5.0,3.0,8.0,1.0,1.0,13.0,23.0,18.0,22.0,5.0,,2.0,0.42857142857142855,0.3,0.3,0.375,0.05405405405405406,0.043478260869565216,,0.051181102362204724,0.012096774193548387,,0.016666666666666666,0.06493506493506493,0.05660377358490566,,0.10309278350515463,0.31958762886597936,0.41935483870967744,0.41935483870967744,0.7692307692307693,0.3711340206185567,0.06666666666666667,,,0.3333333333333333,0.5398307692307692,0.049019607843137254,0.09090909090909091,,0.08490566037735849,,2.0,2.0,2.0,2.0,12.0,3.0,6.0,1.0,,8.0,2.0,6.0,11.0,10.0,6.0,12.0,2.0,,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,,,1.0,,4.0,4.0,1.0,,,,,1.0,1.0,1.0,,4.0,,0.3333333333333333,,0.04,0.2222222222222222,,,,0.016304347826086956,0.038461538461538464,,0.011235955056179775,0.08333333333333333,0.01694915254237288,1.0,0.2,0.2,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.13333333333333333,,,0.4,0.5,1.0,0.2222222222222222,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,0.08333333333333333,,,,,,,,,True,,
1112,1610612739,Ben Wallace,Ben Wallace,1112,CLE,16689.0,278,15,496,510,90,1006,14.0,25.0,16.0,30.0,39,498,24.0,0.75,1.0,0.5333333333333333,0.5333333333333333,0.5131578947368421,7.772020725388601,0.8333333333333334,0.56,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.5717766666666667,2.7633333333333336,122.0,66.0,,,,,,,,,8.0,,8.0,122.0,,,,,0.2857142857142857,0.3076923076923077,,,,,,,,0.47748571428571435,0.20512820512820512,,0.24596774193548387,4.0,,1.0,,,,,7.0,,,12.0,,,9.0,14.0,5.0,2.0,33.0,8.0,14.0,30.0,50.0,32.0,82.0,7.0,3.0,6.0,1.0,3.0,1.0,3.0,7.0,1.0,2.0,10.0,22.0,16.0,16.0,4.0,,4.0,,0.7142857142857143,0.6666666666666666,0.8571428571428571,0.16574585635359115,0.19444444444444445,0.12903225806451613,0.17391304347826086,0.12350597609561753,0.10638297872340426,0.14814814814814814,0.19444444444444445,0.17543859649122806,0.26666666666666666,0.13333333333333333,0.03333333333333333,,,,,,,,,0.6093285714285714,0.11764705882352941,0.11764705882352941,,0.3076923076923077,5.0,7.0,1.0,5.0,2.0,,,,,5.0,7.0,2.0,7.0,4.0,8.0,,,4.0,,5.0,5.0,,2.0,23.0,4.0,4.0,,2.0,,5.0,,,4.0,14.0,,8.0,,,6.0,14.0,3.0,,4.0,0.7142857142857143,0.2857142857142857,,0.13333333333333333,0.16,,,,0.12169312169312169,0.18867924528301888,0.11320754716981132,0.08433734939759036,0.14545454545454545,0.4444444444444444,0.21428571428571427,0.5,0.5,,,,1.0,0.7142857142857143,0.2,,,,0.7142857142857143,0.2,,,3.0,1.0,6.0,,0.5,2.0,8.0,1.0,0.05555555555555555,0.2,,,,True,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,24140.0,402,59,727,724,165,1451,41.0,62.0,66.0,152.0,266,708,50.0,0.3787878787878788,0.3968253968253968,0.4342105263157895,0.45073891625615764,0.5217391304347826,34.970059880239525,0.3054187192118227,0.6612903225806451,0.7321428571428571,0.43902439024390244,0.5566502463054187,0.4995193069306931,10.355921052631578,184.0,93.0,,2.0,,,17.0,51.0,2.0,12.0,73.0,36.0,73.0,184.0,0.7058823529411765,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.32,0.48026315789473684,0.2512315270935961,0.009852216748768473,,,,,,0.4878204081632653,0.2744360902255639,25.809803921568626,0.2530949105914718,25.0,20.0,65.0,,1.0,49.0,12.0,83.0,3.0,7.0,37.0,,49.0,47.0,70.0,21.0,19.0,163.0,,23.0,37.0,64.0,13.0,77.0,20.0,11.0,22.0,7.0,18.0,17.0,4.0,39.0,1.0,7.0,4.0,21.0,80.0,112.0,41.0,1.0,2.0,0.42857142857142855,0.62,0.6607142857142857,0.5641025641025641,0.14453125,0.22549019607843138,,0.16759776536312848,0.031609195402298854,,0.12048192771084337,0.19801980198019803,0.21518987341772153,0.2608695652173913,0.12315270935960591,0.32019704433497537,0.3076923076923077,0.3076923076923077,0.35,0.2413793103448276,0.04,,,0.24,0.5293275,0.17647058823529413,0.22043010752688172,0.019230769230769232,0.13909774436090225,10.0,12.0,8.0,14.0,5.0,17.0,3.0,6.0,2.0,11.0,18.0,13.0,38.0,41.0,82.0,15.0,17.0,7.0,,23.0,14.0,9.0,7.0,11.0,4.0,9.0,1.0,1.0,7.0,4.0,7.0,4.0,15.0,12.0,,10.0,,1.0,1.0,12.0,8.0,,11.0,0.6111111111111112,0.34210526315789475,,0.046052631578947366,0.0967741935483871,0.04,,,0.043137254901960784,0.04,0.06557377049180328,0.03361344537815126,0.09722222222222222,0.036036036036036036,0.6666666666666666,0.2,0.20833333333333334,0.3469387755102041,0.3469387755102041,0.7058823529411765,0.48,0.8333333333333334,0.4,0.24,0.5,1.0,0.28,0.5714285714285714,0.16666666666666666,0.3469387755102041,1.0,,4.0,1.0,0.25,6.0,6.0,2.0,0.07142857142857142,,1.0,1.0,,True,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,8253.0,138,1,251,257,72,508,7.0,15.0,14.0,31.0,33,252,20.0,0.7142857142857143,0.8333333333333334,0.45161290322580644,0.45161290322580644,0.4583333333333333,14.695340501792115,0.4838709677419355,0.4666666666666667,0.5833333333333334,0.7142857142857143,0.4838709677419355,0.4981548387096774,7.119354838709678,42.0,32.0,,,,,,,,,12.0,,12.0,42.0,,,,,0.7142857142857143,0.6666666666666666,,,,,,,,0.5434571428571429,0.36363636363636365,,0.16733067729083664,8.0,3.0,8.0,,,,,5.0,,,6.0,,,5.0,5.0,3.0,1.0,10.0,,9.0,9.0,21.0,8.0,29.0,6.0,2.0,2.0,,1.0,3.0,1.0,5.0,,,9.0,18.0,13.0,12.0,7.0,,3.0,,0.5,0.5,0.4,0.10843373493975904,0.2571428571428571,,0.15254237288135594,0.07547169811320754,,0.1724137931034483,0.08333333333333333,0.2,0.4,0.25806451612903225,0.25806451612903225,0.375,0.375,0.6666666666666666,,,,,,0.5252,0.19444444444444445,0.19444444444444445,,0.18181818181818182,2.0,4.0,4.0,4.0,4.0,,,,,3.0,6.0,5.0,7.0,2.0,8.0,,,3.0,,,,,1.0,8.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,0.5,0.7142857142857143,,0.0967741935483871,0.2,,,,0.10256410256410256,0.09375,0.125,0.1,0.05555555555555555,0.07692307692307693,,0.5,0.5,,,,0.6666666666666666,0.5,,,,,0.5714285714285714,1.0,,,2.0,0.75,3.0,,0.75,,4.0,,,,1.0,,,True,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,7858.0,131,21,237,239,83,476,1.0,3.0,3.0,14.0,47,232,6.0,1.0,1.0,0.21428571428571427,0.5675675675675675,0.5875,17.51824817518248,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.7027027027027027,0.49591621621621623,13.292857142857143,75.0,34.0,6.0,11.0,1.0,3.0,12.0,23.0,4.0,8.0,15.0,30.0,15.0,75.0,0.8333333333333334,0.5217391304347826,0.5,0.5217391304347826,0.5,0.5357142857142857,0.6216216216216216,0.2972972972972973,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.25,0.3333333333333333,0.46610833333333335,0.3191489361702128,24.539130434782606,0.31645569620253167,4.0,1.0,7.0,1.0,1.0,12.0,5.0,5.0,3.0,5.0,11.0,,12.0,8.0,12.0,4.0,2.0,28.0,,,7.0,7.0,,7.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,8.0,,2.0,5.0,10.0,5.0,7.0,1.0,,,0.6,0.5,0.55,0.5,0.08974358974358974,,,0.0603448275862069,,,0.03125,0.14285714285714285,,,0.10810810810810811,0.1891891891891892,0.14285714285714285,0.14285714285714285,1.0,0.32432432432432434,0.1111111111111111,1.0,1.0,0.4166666666666667,0.50630625,0.02631578947368421,0.06666666666666667,,0.23404255319148937,,2.0,,1.0,1.0,6.0,2.0,4.0,3.0,,4.0,,4.0,3.0,,6.0,6.0,1.0,1.0,4.0,1.0,3.0,2.0,,,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,2.0,,,0.043478260869565216,0.07142857142857142,,0.25,,0.08333333333333333,,,,,0.1111111111111111,,,0.25,0.3333333333333333,0.5,0.5454545454545454,0.8333333333333334,0.2222222222222222,,,0.4444444444444444,0.5,1.0,0.08333333333333333,,0.6,0.5,,1.0,,,,2.0,,,,,1.0,,,True,,
