EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGA,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTOffRebounds,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls Drawn,SecondChanceFg2Pct,OffFTReboundPct,OffAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PtsAssisted2s,DefThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,OffThreePtRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,on,Corner3FGA,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FTDefRebounds,BlockedLongMidRange,DefFTReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,LiveBallTurnovers,BadPassTurnovers,BlockedShortMidRange,LiveBallTurnoverPct,LostBallTurnovers,SecondChanceTurnovers,DefensiveGoaltends,PtsUnassisted3s,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,OffCorner3ReboundPct,HeaveAttempts,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,OffensiveGoaltends
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,620.0,10,9.0,19,20,17,4.0,6.0,39,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3,1.0,3.0,3.0,8,15,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,8.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,8.0,17,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.75,0.4166666666666667,0.5,0.75,0.5,0.5,30.769230769230766,0.1,0.09090909090909091,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.44517500000000004,0.4909,0.44517500000000004,0.25,0.4,0.375,1.0,14.1,27.400000000000002,0.8947368421052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,407.0,7,7.0,12,13,12,,4.0,25,1.0,1.0,,,,,,,,,1.0,3,,,,2,8,,,,,1.0,3.0,,,,2.0,2.0,,,,,,,,,,2.0,12,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,17.64705882352941,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,0.4932,,0.4932,,,,1.0,8.366666666666667,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200760,1610612755,Rodney Carney,Rodney Carney,200760,PHI,620.0,10,9.0,19,20,17,4.0,6.0,39,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,1.0,1.0,,3,15,1.0,1.0,1.0,3.0,,4.0,1.0,1.0,,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,,,,3.0,17,1.0,1.0,1.0,1.0,1.0,,,0.3,0.75,0.3,0.3,0.75,0.3,0.2,19.23076923076923,0.1,0.09090909090909091,,0.2,0.2,,,0.2,1.0,1.0,1.0,0.5,1.0,1.0,0.2,0.2,1.0,0.4,1.0,0.46962000000000004,0.5546,0.46962000000000004,,,1.0,1.0,11.0,25.7,0.8947368421052632,,2.0,1.0,,1.0,,1.0,2.0,0.4,,,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.07692307692307693,0.3333333333333333,0.16666666666666666,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200811,1610612755,Lou Amundson,Lou Amundson,200811,PHI,620.0,10,9.0,19,20,17,4.0,6.0,39,4.0,3.0,,,,,,,,,2.0,4,,,1.0,5,15,3.0,,,4.0,1.0,3.0,,,,2.0,4.0,,,,2.0,2.0,7.0,2.0,2.0,1.0,2.0,17,,,,,,0.5,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,,19.23076923076923,0.2,0.18181818181818182,0.3333333333333333,1.0,,,,,,,,,,,1.0,,,1.0,,0.6131500000000001,0.6491333333333333,0.6253666666666667,0.2,0.2,0.8,0.4,,,0.8947368421052632,,,,,,,,,,,,3.0,4.0,5.0,,,,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.16666666666666666,,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,319.0,5,4.0,9,10,7,4.0,3.0,19,2.0,,,,,,,,,,1.0,2,,,,2,9,,,,,,,,,,,,,,,,1.0,1.0,,,,,7,,,,,,0.5,,0.5,,,0.5,,,,16.666666666666668,,0.25,,1.0,,,,,,,,,,,,,,1.0,,0.6987,,,,,,,,,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,0.5,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201160,1610612755,Jason Smith,Jason Smith,201160,PHI,514.0,9,7.0,17,17,15,4.0,5.0,34,1.0,1.0,1.0,2.0,,,,,,,2.0,3,,,,4,13,,,,,2.0,3.0,,,,4.0,2.0,,,,1.0,1.0,2.0,,,,4.0,15,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,13.043478260869565,0.1111111111111111,0.1,,0.3333333333333333,0.6666666666666666,0.5,0.5,,,,,,,,0.3333333333333333,,,0.3333333333333333,,0.41373333333333334,,0.41373333333333334,,,,1.0,11.833333333333334,,0.8823529411764706,,,,1.0,1.0,1.0,,3.0,,,,,,1.0,,,,,0.08333333333333333,,0.16666666666666666,,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,2.0,,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,7458.0,124,12.0,232,230,108,64.0,37.0,462,19.0,8.0,10.0,22.0,1.0,5.0,,1.0,1.0,3.0,21.0,48,1.0,6.0,19.0,64,219,5.0,,1.0,4.0,5.0,21.0,1.0,3.0,14.0,27.0,24.0,3.0,5.0,1.0,6.0,8.0,11.0,22.0,26.0,10.0,27.0,108,1.0,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.4375,0.23809523809523808,0.4166666666666667,0.3333333333333333,0.2708333333333333,0.48484848484848486,0.3333333333333333,0.421875,0.1111111111111111,26.545454545454547,0.07317073170731707,0.07766990291262135,0.047619047619047616,0.35185185185185186,0.4074074074074074,0.45454545454545453,0.45454545454545453,0.09259259259259259,0.2,0.2,1.0,0.16666666666666666,,,0.3333333333333333,0.125,0.3333333333333333,0.46296296296296297,0.2,0.46887314814814807,0.41444166666666665,0.4426208333333333,0.15873015873015872,0.17543859649122806,0.0625,0.421875,9.466666666666667,25.450000000000003,0.46551724137931033,2.0,7.0,9.0,3.0,12.0,2.0,6.0,27.0,0.12962962962962962,0.2857142857142857,0.5,2.0,3.0,3.0,2.0,6.0,2.0,0.03409090909090909,0.02857142857142857,0.0625,0.1,0.07692307692307693,0.3333333333333333,9.0,1.0,3.0,2.0,2.0,,6.0,11.0,,2.0,0.4,,0.03125,0.47368421052631576,0.5294117647058824,0.5,0.375,18.0,2.0,0.42857142857142855,0.45,0.09523809523809523,0.10526315789473684,0.4444444444444444,,,,,,,,,False,1.0,5.0,1.0,2.0,1.0,4.0,2.0,7.0,2.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.10416666666666667,0.10526315789473684,0.42857142857142855,0.025,0.1,0.5,0.018518518518518517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101183,1610612755,Shavlik Randolph,Shavlik Randolph,101183,PHI,240.0,4,,10,9,10,5.0,,19,1.0,1.0,,,,,,,,,,1,,,3.0,3,5,,,,,,1.0,,,3.0,3.0,,,,,,,,2.0,4.0,2.0,3.0,10,,,,,,,,,,,0.5,,0.5,,30.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,,0.6362,,0.6362,0.6666666666666666,0.6666666666666666,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,717.0,12,-5.0,26,25,17,10.0,3.0,51,,,,1.0,,,,,,,,1,,,2.0,2,24,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,17,,,,,,,,,,,0.5,,,,6.8965517241379315,0.25,0.2,,,1.0,,,,,,,,,,,,,,,0.2967,,0.2967,0.5,0.5,,,18.6,,0.6538461538461539,,,1.0,,1.0,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200760,1610612755,Rodney Carney,Rodney Carney,200760,PHI,4425.0,74,3.0,139,137,67,26.0,23.0,276,4.0,3.0,1.0,9.0,2.0,7.0,1.0,1.0,,2.0,7.0,17,4.0,9.0,1.0,27,140,2.0,1.0,1.0,5.0,2.0,7.0,1.0,3.0,,7.0,8.0,12.0,7.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,7.0,67,1.0,0.4444444444444444,1.0,0.3333333333333333,0.4444444444444444,0.4117647058823529,0.2857142857142857,0.5,0.8333333333333334,0.35,0.5,0.8333333333333334,0.35,0.34615384615384615,15.976331360946746,0.022222222222222223,0.034482758620689655,0.047619047619047616,0.15384615384615385,0.34615384615384615,0.1111111111111111,0.1111111111111111,0.2692307692307692,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,1.0,0.3,0.2,,0.5,0.2857142857142857,0.4606211538461539,0.53815,0.500925,0.037037037037037035,0.05555555555555555,0.18518518518518517,0.25925925925925924,11.282352941176471,25.477777777777778,0.48201438848920863,3.0,4.0,4.0,,4.0,,2.0,8.0,0.15384615384615385,0.75,0.75,1.0,2.0,2.0,1.0,6.0,4.0,0.03389830508474576,0.028985507246376812,,,0.06666666666666667,0.3333333333333333,3.0,1.0,2.0,1.0,2.0,,4.0,9.0,,1.0,0.5,,0.09523809523809523,0.75,0.75,1.0,0.6666666666666666,6.0,1.0,0.42857142857142855,0.5,0.07692307692307693,0.08333333333333333,0.3333333333333333,,2.0,,2.0,1.0,,,0.5,False,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,0.07692307692307693,2.0,1.0,1.0,1.0,2.0,0.25,0.6666666666666666,1.0,1.0,1.0,0.1,1.0,,,,,,,,,,,,,,,,,
