EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OpponentPoints,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffThreePtRebounds,ThreePtShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PtsUnassisted3s,SelfOReb,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,LongMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,PenaltyArc3Accuracy,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,SecondChanceArc3FGA,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,on,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,Defensive 3 Seconds Violations
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,2.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,216.0,-7.0,16.0,4.0,10.0,10.0,1.0,9.0,2.0,20.0,1.0,1.0,1.0,1.0,1.0,8.333333333333334,1.0,1.0,0.462,25.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2551,1610612761,T.J. Ford,T.J. Ford,2551,TOR,7444.0,-28.0,297.0,124.0,242.0,242.0,41.0,69.0,34.0,484.0,7.0,8.0,7.0,41.0,0.13793103448275862,26.71480144404332,0.1206896551724138,0.4482758620689655,0.48501637931034486,25.075,0.16942148760330578,7.0,18.0,1.0,2.0,1.0,3.0,3.0,10.0,10.0,22.0,1.0,1.0,1.0,20.0,50.0,1.0,15.0,58.0,2.0,3.0,1.0,5.0,7.0,12.0,1.0,6.0,20.0,6.0,34.0,3.0,2.0,1.0,3.0,24.0,9.0,33.0,4.0,5.0,15.0,3.0,6.0,75.0,3.0,13.0,4.0,2.0,19.0,3.0,22.0,5.0,3.0,2.0,8.0,1.0,6.0,2.0,2.0,10.0,1.0,4.0,10.0,1.0,14.0,1.0,16.0,2.0,2.0,7.0,1.0,20.0,1.0,0.15,0.15789473684210525,1.0,0.125,0.125,0.4,0.6666666666666666,0.5833333333333334,0.3706896551724138,0.6666666666666666,0.5384615384615384,0.4375,0.6666666666666666,0.6333333333333333,0.06,0.1111111111111111,0.1,0.8,0.2222222222222222,0.0851063829787234,0.031578947368421054,0.24074074074074073,0.16831683168316833,0.023622047244094488,0.03571428571428571,0.05555555555555555,0.02040816326530612,0.041666666666666664,0.1875,0.17647058823529413,0.35,0.3103448275862069,0.3888888888888889,0.4375,0.14285714285714285,0.1724137931034483,0.3,0.3333333333333333,0.3333333333333333,0.3793103448275862,0.45454545454545453,0.45454545454545453,0.1,0.017241379310344827,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,0.5,0.23076923076923078,0.3333333333333333,0.07692307692307693,0.14285714285714285,0.5148,0.45644999999999997,0.1111111111111111,0.12727272727272726,0.08620689655172414,0.3448275862068966,9.898000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2574,1610612761,Jason Kapono,Jason Kapono,2574,TOR,2612.0,5.0,103.0,44.0,87.0,88.0,24.0,51.0,11.0,175.0,5.0,8.0,5.0,24.0,0.5714285714285714,14.285714285714286,0.35714285714285715,0.6428571428571429,0.5017357142857143,24.6875,0.27586206896551724,1.0,1.0,,,1.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,6.0,5.0,,25.0,1.0,1.0,,5.0,1.0,1.0,2.0,,5.0,6.0,4.0,15.0,,3.0,,1.0,,1.0,,,,1.0,,2.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,5.0,,0.6,0.6,1.0,0.625,0.625,0.8333333333333334,1.0,1.0,0.8928571428571429,1.25,0.8333333333333334,0.8928571428571429,1.25,0.8333333333333334,,,,,,,,0.05555555555555555,0.029411764705882353,,,,,,,,0.125,0.07142857142857142,1.0,1.0,,0.2857142857142857,0.75,0.75,1.0,0.07142857142857142,1.0,1.0,,0.21428571428571427,0.6,0.6,1.0,,,0.3333333333333333,1.0,0.3333333333333333,0.6,0.47045,0.5548000000000001,,,0.2,0.2,10.516666666666667,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2743,1610612761,Kris Humphries,Kris Humphries,2743,TOR,51.0,-1.0,3.0,1.0,2.0,2.0,2.0,2.0,,4.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1515,1610612761,Anthony Parker,Anthony Parker,1515,TOR,6852.0,-37.0,277.0,114.0,223.0,223.0,37.0,63.0,33.0,446.0,4.0,7.0,4.0,37.0,0.20588235294117646,15.564202334630352,0.11764705882352941,0.4411764705882353,0.49051060606060604,26.0,0.16591928251121077,3.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,17.0,3.0,,2.0,12.0,27.0,2.0,6.0,36.0,3.0,3.0,3.0,9.0,2.0,3.0,2.0,,4.0,20.0,4.0,6.0,,,2.0,6.0,,6.0,,,2.0,1.0,3.0,12.0,1.0,7.0,6.0,,13.0,2.0,15.0,3.0,,3.0,3.0,,2.0,,1.0,3.0,,3.0,9.0,,8.0,3.0,7.0,,,2.0,,4.0,,0.8333333333333334,0.8333333333333334,1.0,0.2857142857142857,0.2857142857142857,0.4444444444444444,1.0,0.6666666666666666,0.4411764705882353,1.0,0.4,0.4864864864864865,1.125,0.4,0.07407407407407407,0.25,,1.0,,0.13333333333333333,0.011235955056179775,0.14583333333333334,0.13978494623655913,0.01652892561983471,,0.058823529411764705,,0.08333333333333333,0.125,0.13333333333333333,0.16666666666666666,0.23529411764705882,0.375,0.5,0.6666666666666666,0.058823529411764705,1.0,1.0,1.0,0.5,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.08823529411764706,,,,0.3333333333333333,1.0,0.2,1.0,0.4,,0.3969,0.4513125,0.08108108108108109,0.06896551724137931,0.25,0.1111111111111111,13.103703703703706,2.0,,,,,,,,3.0,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,1.0,1.0,0.03125,0.041666666666666664,0.4,0.125,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,7224.0,-30.0,287.0,120.0,234.0,235.0,37.0,64.0,34.0,469.0,3.0,4.0,3.0,37.0,0.07407407407407407,26.022304832713754,0.05555555555555555,0.3888888888888889,0.4751435185185185,24.55,0.1581196581196581,13.0,17.0,2.0,4.0,4.0,4.0,4.0,12.0,8.0,21.0,1.0,1.0,1.0,25.0,50.0,1.0,21.0,74.0,3.0,7.0,6.0,12.0,5.0,10.0,2.0,5.0,18.0,30.0,20.0,,4.0,1.0,3.0,8.0,3.0,11.0,2.0,1.0,2.0,3.0,3.0,25.0,9.0,5.0,3.0,4.0,12.0,16.0,28.0,7.0,6.0,1.0,3.0,,1.0,3.0,2.0,6.0,3.0,5.0,12.0,1.0,18.0,2.0,23.0,3.0,,12.0,1.0,18.0,,0.6,0.6521739130434783,,0.25,0.25,0.5,0.42857142857142855,0.5,0.49074074074074076,0.42857142857142855,0.5416666666666666,0.578125,0.6,0.6,0.06,0.058823529411764705,0.08333333333333333,0.5,0.4444444444444444,0.06521739130434782,0.09574468085106383,0.09433962264150944,0.08080808080808081,0.12698412698412698,0.03571428571428571,0.2222222222222222,0.08333333333333333,0.08695652173913043,,0.09090909090909091,0.1,0.3148148148148148,0.7647058823529411,0.8125,0.6153846153846154,0.2222222222222222,0.3333333333333333,0.36363636363636365,0.25,0.3888888888888889,0.38095238095238093,0.4,0.75,0.018518518518518517,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.5,0.3333333333333333,1.0,0.08333333333333333,0.3333333333333333,0.530125,0.5055000000000001,0.19047619047619047,0.2033898305084746,0.16216216216216217,0.24324324324324326,9.812000000000001,,,,,1.0,,,1.0,3.0,,0.5,,,,,,,0.08333333333333333,,7.0,,0.21875,0.20833333333333334,0.14285714285714285,,1.0,3.0,3.0,1.0,1.0,3.0,1.0,0.047619047619047616,0.25,0.12,1.0,,,,,,,,,,True,,,,,,,,,
1725,1610612761,Rasho Nesterovic,Rasho Nesterovic,1725,TOR,1916.0,-9.0,76.0,32.0,61.0,62.0,10.0,17.0,8.0,123.0,,,,10.0,,17.39130434782609,,0.25,0.4439416666666666,,0.16393442622950818,2.0,3.0,,1.0,,1.0,3.0,5.0,1.0,4.0,,,,6.0,12.0,,,12.0,1.0,2.0,,2.0,,1.0,,,,12.0,,,,,3.0,1.0,,1.0,,,,,1.0,2.0,1.0,2.0,3.0,,5.0,1.0,6.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,0.5,0.5,,0.5,0.5,,0.5,0.5,,0.25,0.3333333333333333,0.2,,,0.21428571428571427,0.03571428571428571,0.16666666666666666,0.19230769230769232,0.03225806451612903,,0.14285714285714285,,,,0.2222222222222222,,0.25,0.6666666666666666,1.0,1.0,0.4166666666666667,0.6,0.75,1.0,0.3333333333333333,0.25,0.3333333333333333,1.0,,,,,0.5,,1.0,,,,0.4618,0.5486,,,0.16666666666666666,,9.491666666666667,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,0.25,,,,,,,,,,,,,True,,,,,,,,,
200081,1610612761,Jamario Moon,Jamario Moon,200081,TOR,4423.0,-25.0,172.0,74.0,143.0,141.0,16.0,26.0,20.0,284.0,1.0,7.0,1.0,16.0,0.35,13.414634146341465,0.05,0.8,0.56343,23.657142857142855,0.11188811188811189,6.0,9.0,2.0,3.0,,,1.0,1.0,,3.0,6.0,,,7.0,13.0,3.0,1.0,24.0,2.0,4.0,,7.0,,,1.0,,,8.0,6.0,9.0,4.0,,1.0,4.0,,4.0,,,,1.0,3.0,8.0,3.0,3.0,6.0,2.0,11.0,4.0,15.0,4.0,3.0,1.0,1.0,,,1.0,1.0,2.0,,3.0,6.0,1.0,1.0,,1.0,1.0,,1.0,,,,0.5714285714285714,0.8,1.0,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.5,,0.575,0.7,,0.6,0.7,,0.07692307692307693,0.1111111111111111,,0.5,0.5,0.2222222222222222,0.05084745762711865,0.08571428571428572,0.14516129032258066,0.05,0.0625,,0.05714285714285714,0.15384615384615385,0.36363636363636365,0.09523809523809523,0.07142857142857142,0.45,0.6666666666666666,0.75,0.5,0.05,1.0,1.0,1.0,0.15,,,,0.3,,,,0.6,0.6666666666666666,,,,,0.5280199999999999,0.52305,0.05,0.07692307692307693,0.2916666666666667,,5.300000000000001,3.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,0.5,0.5,1.0,0.2,1.0,1.0,1.0,,1.0,,0.047619047619047616,0.0625,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,True,,,,,,,,,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,4917.0,-29.0,195.0,82.0,157.0,159.0,15.0,18.0,23.0,316.0,13.0,14.0,13.0,15.0,0.45161290322580644,18.784530386740332,0.41935483870967744,0.6129032258064516,0.518358064516129,24.714285714285715,0.09554140127388536,2.0,5.0,1.0,1.0,,,,,5.0,12.0,1.0,3.0,2.0,7.0,17.0,3.0,2.0,25.0,1.0,2.0,,2.0,1.0,2.0,2.0,,5.0,12.0,2.0,9.0,,3.0,2.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,1.0,2.0,2.0,,4.0,1.0,5.0,3.0,2.0,1.0,,,,2.0,,2.0,,3.0,10.0,2.0,2.0,,2.0,,,1.0,,5.0,,0.8571428571428571,0.8571428571428571,1.0,0.21428571428571427,0.21428571428571427,0.4117647058823529,0.5,0.5,0.3709677419354839,0.25,0.625,0.390625,0.25,0.625,0.11764705882352941,0.4,,,,0.0625,0.015873015873015872,0.05128205128205128,0.056338028169014086,0.012195121951219513,0.05,,,0.058823529411764705,0.1,0.04,0.07142857142857142,0.16129032258064516,0.4,0.6666666666666666,1.0,,,,,0.3870967741935484,0.4166666666666667,0.4166666666666667,0.8,0.03225806451612903,0.23076923076923078,0.23076923076923078,1.0,0.25,1.0,,,0.5,0.23076923076923078,0.5199,0.49887499999999996,0.03125,0.05555555555555555,0.08,0.2,12.917647058823531,,,,,,,2.0,1.0,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.5,True,,,,,,,,,
