EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChancePoints,PtsAssisted2s,PtsPutbacks,DefThreePtRebounds,FTDefRebounds,LostBallTurnovers,ShootingFouls,BlockedAtRim,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChancePointsPct,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,BadPassSteals,Offensive Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyAtRimFGM,Corner3FGM,PenaltyFG2M,PenaltyPoints,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,PenaltyPointsPct,SecondChanceFtPoints,ShortMidRangePctAssisted,PenaltyCorner3FGA,PenaltyFtPoints,PenaltyCorner3Frequency,Fg3aBlocked,ShortMidRangeAssists,FG3APctBlocked,Corner3PctBlocked,OffThreePtRebounds,FTOffRebounds,SelfOReb,Loose Ball Fouls,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,BlockedLongMidRange,PenaltyFg3Pct,PenaltyArc3Accuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,on,HeaveAttempts,LongMidRangeAssists,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,Clear Path Fouls,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers
101129,1610612745,Luther Head,Luther Head,101129,HOU,2664.0,44,3.0,83,86,15.0,24.0,12.0,169,1.0,8.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,6.0,2.0,4.0,78,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.125,0.07142857142857142,0.10714285714285714,0.42857142857142855,0.25,0.25,17.821782178217823,0.5,0.03125,0.03125,0.02564102564102564,0.02040816326530612,0.047619047619047616,0.07142857142857142,1.0,0.5714285714285714,0.125,0.16666666666666666,0.07142857142857142,0.35714285714285715,0.5,0.5,0.5,0.5,1.0,0.5763107142857142,0.549575,0.520175,0.07142857142857142,0.125,24.78333333333333,0.18072289156626506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,1277.0,21,14.0,40,39,7.0,11.0,4.0,79,2.0,2.0,1.0,,,,,,3.0,3.0,,,6.0,32,1.0,,,,4.0,,,,,,,,,,2.0,1.0,4.0,2.0,6.0,,,1.0,,,,,1.0,,1.0,2.0,,,,,,2.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,,,,8.695652173913043,1.0,0.06666666666666667,0.15384615384615385,0.1,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.5,0.6666666666666666,1.0,1.0,,,1.0,,,,0.6666666666666666,0.5203666666666666,0.5724,,,,,0.175,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.6666666666666666,0.2,0.3333333333333333,0.2,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,3.0666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,1128.0,19,19.0,39,39,4.0,10.0,7.0,78,2.0,4.0,,,,5.0,,2.0,5.0,9.0,5.0,6.0,19.0,29,,,,2.0,10.0,5.0,,2.0,,2.0,,,2.0,4.0,,5.0,6.0,,6.0,2.0,,2.0,,1.0,2.0,1.0,4.0,,,2.0,6.0,8.0,,,4.0,2.0,2.0,2.0,2.0,4.0,0.5555555555555556,0.4642857142857143,0.5277777777777778,0.35714285714285715,,,45.833333333333336,0.5,0.38461538461538464,,0.35714285714285715,,,0.25,1.0,0.2857142857142857,0.5,0.5,,0.35714285714285715,,,,1.0,0.6428571428571429,0.4717307692307692,,0.2943,0.2222222222222222,0.3076923076923077,27.860000000000003,0.10256410256410256,,,,,,,,,1.0,1.0,,,,,,,,0.5,,,,,,,,,,10.522222222222222,3.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,0.2,0.25,0.6,0.35714285714285715,0.6,0.6,0.2,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1517,1610612745,Bobby Jackson,Bobby Jackson,1517,HOU,1228.0,20,10.0,37,40,4.0,6.0,8.0,77,4.0,5.0,1.0,1.0,2.0,1.0,,1.0,5.0,9.0,3.0,2.0,15.0,29,2.0,,3.0,1.0,8.0,1.0,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,1.0,5.0,3.0,1.0,,2.0,,,,,4.0,0.5555555555555556,0.5416666666666666,0.5769230769230769,0.25,,,29.787234042553195,,0.07142857142857142,0.05555555555555555,0.0625,0.043478260869565216,0.09090909090909091,0.16666666666666666,,0.4166666666666667,0.8,0.8,0.16666666666666666,0.08333333333333333,0.5,,0.25,0.25,0.6666666666666666,0.46784583333333335,0.44904999999999995,0.4174,0.15384615384615385,0.2,24.133333333333336,0.10810810810810811,1.0,1.0,3.0,2.0,4.0,2.0,2.0,,,,1.0,,0.2,0.25,1.0,1.0,1.0,,,,,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.26666666666666666,5.811111111111111,,1.0,,1.0,3.0,,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,0.08333333333333333,,,,,,,1.0,1.0,2.0,4.0,1.0,4.0,0.6666666666666666,0.5,0.5,0.5,0.5,1.0,1.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201171,1610612745,Carl Landry,Carl Landry,201171,HOU,1562.0,26,10.0,48,48,,,7.0,96,2.0,3.0,2.0,,,,,,3.0,7.0,,2.0,8.0,40,2.0,,,,2.0,,1.0,,,,,,,,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,3.0,5.0,2.0,,,1.0,,,,,,0.42857142857142855,0.42857142857142855,0.5,,0.14285714285714285,0.3333333333333333,14.285714285714285,,0.10526315789473684,0.05555555555555555,0.09090909090909091,0.043478260869565216,0.1,,,0.42857142857142855,0.6666666666666666,1.0,,,1.0,,,,0.42857142857142855,0.49552857142857143,0.62745,,0.125,0.125,,,1.0,1.0,1.0,1.0,4.0,4.0,,,,,3.0,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,,,,,0.5,0.14285714285714285,1.0,1.0,0.5,0.5,8.528571428571428,,3.0,,,,,,,,,,,,0.25,0.14285714285714285,0.42857142857142855,,,,,,,,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,1225.0,20,-2.0,39,39,11.0,18.0,4.0,78,3.0,5.0,,2.0,1.0,3.0,,1.0,3.0,5.0,4.0,6.0,12.0,41,,,2.0,2.0,4.0,3.0,1.0,,,,,,,,,2.0,3.0,,3.0,,,,,,,,,,,5.0,4.0,8.0,,,4.0,,,,,11.0,0.6,0.3333333333333333,0.46153846153846156,0.4444444444444444,0.2,0.2,27.659574468085108,,0.13333333333333333,,0.15789473684210525,,,0.14285714285714285,,0.5555555555555556,0.6,0.75,0.1111111111111111,0.3333333333333333,,,0.5,0.25,1.0,0.55335,,0.524725,0.3076923076923077,0.4444444444444444,24.525,0.28205128205128205,,,,,,2.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,0.25,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,3.0,,,,,0.2,,,,,,,,1.0,,1.0,5.0,,5.0,0.5,0.25,0.4166666666666667,,,,0.5,0.4166666666666667,,,1.0,3.0,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,1520.0,25,-14.0,44,49,6.0,16.0,4.0,93,,2.0,1.0,,1.0,3.0,1.0,,,3.0,4.0,,3.0,51,1.0,1.0,,1.0,,3.0,,1.0,,1.0,,,,2.0,,3.0,5.0,,5.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,6.0,,0.21428571428571427,0.21428571428571427,0.5714285714285714,,,15.094339622641508,1.0,0.15,,0.20833333333333334,,,0.09090909090909091,,0.2857142857142857,,,0.14285714285714285,0.42857142857142855,0.5,0.5,,,0.8571428571428571,0.5159357142857143,0.58715,0.4233,,,24.525,0.13636363636363635,,,,,,,,2.0,,1.0,,,,,,,,,0.5,,0.5,,,,,,,5.433333333333334,,1.0,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,0.25,0.25,0.16666666666666666,0.3333333333333333,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,1594.0,27,-15.0,48,54,6.0,16.0,7.0,102,1.0,5.0,2.0,,,,,,2.0,7.0,,1.0,5.0,53,3.0,,,,4.0,,1.0,,1.0,1.0,1.0,,,3.0,2.0,6.0,7.0,5.0,12.0,,,2.0,,,,,2.0,,,5.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,6.0,0.2857142857142857,0.2857142857142857,0.3125,,0.14285714285714285,0.2,16.666666666666668,1.0,0.3,0.09523809523809523,0.30434782608695654,0.11428571428571428,0.14285714285714285,0.375,1.0,0.7142857142857143,0.2,0.25,,,0.6666666666666666,,,,0.7142857142857143,0.5204714285714285,0.5517,,0.125,0.125,,0.125,1.0,1.0,2.0,2.0,4.0,,2.0,1.0,,2.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,0.2857142857142857,0.5,0.5,0.5,0.8,1.9857142857142855,,,,,,,,,1.0,1.0,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.2,0.25,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200779,1610612745,Steve Novak,Steve Novak,200779,HOU,248.0,4,1.0,9,8,9.0,8.0,2.0,17,,,,,,1.0,,1.0,,,1.0,,3.0,7,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,9.0,,1.5,1.5,1.0,,,9.090909090909092,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,0.5586,,0.5586,,,26.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,3.0,,3.0,,1.5,1.5,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200839,1610612745,Mike Harris,Mike Harris,200839,HOU,248.0,4,1.0,9,8,9.0,8.0,2.0,17,,1.0,,1.0,,,,,,1.0,,,,7,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.090909090909092,,,,,,,,,1.0,,,,,,,1.0,,1.0,0.6239,,0.6239,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
