EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,AtRimAssists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,PtsUnassisted3s,DefCorner3ReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,LongMidRangePctBlocked,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations
1752,1610612756,Sean Marks,Sean Marks,1752,PHX,150.0,2,-3.0,4,4,4,4,1.0,8,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
1921,1610612756,Gordan Giricek,Gordan Giricek,1921,PHX,2032.0,34,-14.0,73,73,38,34,6.0,146,2.0,1.0,1.0,1.0,7.0,3.0,10.0,2.0,8.0,70,1.0,1.0,,2.0,1.0,5.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,,,,,,4.0,38,1.0,0.6666666666666666,0.6666666666666666,0.3,1.0,0.2,0.2727272727272727,1.0,0.16666666666666666,0.3333333333333333,1.0,0.2857142857142857,17.72151898734177,0.06451612903225806,0.08108108108108109,,,0.18181818181818182,0.09090909090909091,1.0,1.0,0.6363636363636364,0.14285714285714285,0.14285714285714285,1.0,0.2727272727272727,0.39913000000000004,,0.36995999999999996,0.25,0.5,13.99,0.5205479452054794,1.0,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,0.09090909090909091,1.0,0.16666666666666666,0.18181818181818182,,0.25,0.5,1.0,,,,,0.09090909090909091,,,,0.16666666666666666,,,40.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,,,,0.1,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,
201199,1610612756,DJ Strawberry,DJ Strawberry,201199,PHX,278.0,5,-9.0,8,10,2,6,1.0,18,1.0,,,,2.0,,3.0,,,10,,,,,,,,,,,,1.0,1.0,,,,,,,,,,2,,,,,,,,,,,,,44.44444444444444,,0.2,,,0.25,,,,0.5,,,,0.5,0.449575,,0.2922,,,13.200000000000001,0.25,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,0.25,,0.5,,,1.0,,,,,,,0.25,,,,1.0,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,2655.0,44,-23.0,94,95,45,38,7.0,189,6.0,2.0,3.0,,2.0,2.0,11.0,4.0,14.0,97,,,1.0,1.0,1.0,6.0,1.0,3.0,2.0,2.0,3.0,6.0,6.0,3.0,5.0,1.0,,,,,,3.0,45,1.0,0.5,0.5,0.18181818181818182,,0.16666666666666666,0.25,,0.1111111111111111,0.3181818181818182,0.5,0.15,22.77227722772277,0.07692307692307693,0.10869565217391304,0.08333333333333333,,0.3,0.15,0.6666666666666666,0.6666666666666666,0.1,,,,0.75,0.5050899999999999,,0.5128111111111111,0.07142857142857142,0.21428571428571427,6.963636363636365,0.4787234042553192,,,5.0,1.0,5.0,4.0,,2.0,2.0,9.0,,3.0,6.0,4.0,3.0,3.0,1.0,6.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,1.0,0.2222222222222222,0.2222222222222222,0.45,1.0,0.2857142857142857,0.14285714285714285,,0.2,,,0.25,0.2,0.2,1.0,0.2,,0.5555555555555556,,0.2222222222222222,0.047619047619047616,,24.4,,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,0.09090909090909091,0.16666666666666666,,0.25,,,,,,,,,,,0.5,0.25,0.25,1.0,,,0.1111111111111111,,0.25,,2.0,,,2.0,,,0.5,,,,,,,,,,,,,,,,False,1.0,0.1,
1730,1610612756,Brian Skinner,Brian Skinner,1730,PHX,629.0,10,-23.0,21,22,8,6,1.0,43,,,,,1.0,,1.0,1.0,1.0,33,,,,,,1.0,1.0,1.0,,,2.0,2.0,2.0,2.0,4.0,1.0,,,,,,1.0,8,1.0,,,,,,,,,0.16666666666666666,,0.16666666666666666,14.285714285714286,0.2857142857142857,0.25,0.3333333333333333,,,,,,1.0,,,,,0.3893,,0.3893,,1.0,14.8,0.38095238095238093,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,1901.0,32,-16.0,64,63,31,24,5.0,127,1.0,,,,,,1.0,,,77,,,,,,,,,,,4.0,4.0,5.0,2.0,,,,,,,,,31,,,,,,,,,,,,,2.9850746268656714,0.16666666666666666,0.14285714285714285,,,1.0,,,,,,,,1.0,0.4287,,,,,2.8,0.484375,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,4.0,,,,,,,1.0,,0.16666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,0.25,0.037037037037037035,,,,0.5,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,False,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,2514.0,42,-19.0,88,87,37,35,6.0,175,7.0,3.0,7.0,1.0,5.0,9.0,19.0,1.0,19.0,95,,,,,4.0,5.0,,8.0,2.0,16.0,8.0,9.0,10.0,5.0,2.0,,2.0,2.0,,2.0,1.0,8.0,37,,0.1111111111111111,0.1111111111111111,0.47368421052631576,,0.8,0.47368421052631576,,0.8,0.475,,0.8,23.404255319148938,0.21621621621621623,0.20454545454545456,0.18181818181818182,0.5,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.42857142857142855,0.2631578947368421,0.2,0.2,1.0,0.3684210526315789,0.4471631578947369,,0.41146000000000005,,0.42105263157894735,8.700000000000001,0.42045454545454547,5.0,1.0,1.0,,,,,,,,,,,,1.0,4.0,,11.0,1.0,,,,,2.0,5.0,2.0,1.0,,,,,,0.14285714285714285,0.2857142857142857,0.16666666666666666,,0.7142857142857143,0.7142857142857143,,,,,,,0.2,1.0,,0.05,0.05,,,,,,,,,,,,3.0,2.0,1.0,,1.0,,1.0,,,,2.0,,,,2.0,2.0,,2.0,1.0,,,,,,,,0.02857142857142857,,0.022727272727272728,0.08333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,False,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,1116.0,19,-5.0,41,41,21,18,2.0,82,1.0,1.0,1.0,2.0,4.0,3.0,6.0,2.0,14.0,46,,,,3.0,2.0,4.0,,7.0,,6.0,2.0,2.0,2.0,2.0,3.0,,,,,,,7.0,21,,,,0.5,,0.5,0.5,1.5,0.5833333333333334,0.5384615384615384,1.5,0.5833333333333334,31.11111111111111,0.13333333333333333,0.1111111111111111,,,0.08333333333333333,0.08333333333333333,1.0,1.0,0.3333333333333333,0.5,0.5,,0.5833333333333334,0.44665,0.53565,0.45740000000000003,0.21428571428571427,0.5,12.483333333333334,0.5121951219512195,,,1.0,1.0,1.0,5.0,1.0,2.0,2.0,6.0,1.0,2.0,6.0,4.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.4,0.5,1.0,,,0.3333333333333333,,,,0.08333333333333333,1.0,1.0,1.0,0.4166666666666667,1.0,0.16666666666666666,,0.3333333333333333,0.07692307692307693,,29.73333333333333,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,0.2,0.2,1.0,,,,0.5,0.25,,,,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,False,1.0,0.14285714285714285,
255,1610612756,Grant Hill,Grant Hill,255,PHX,905.0,15,-14.0,31,36,15,11,,67,1.0,,,,1.0,1.0,2.0,1.0,3.0,42,,,,,,,,,,2.0,3.0,6.0,6.0,,1.0,,,,,,,,15,,,,0.5,,,0.5,,,0.5,,,6.451612903225807,0.21428571428571427,0.1875,,,0.5,,,,0.5,,,,0.5,0.5608,,,,,8.75,0.4838709677419355,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,False,,,
406,1610612756,Shaquille O'Neal,Shaquille O'Neal,406,PHX,1589.0,26,-4.0,59,56,27,26,5.0,115,4.0,1.0,4.0,,,4.0,8.0,13.0,21.0,55,1.0,3.0,1.0,3.0,1.0,4.0,12.0,14.0,6.0,2.0,2.0,3.0,6.0,14.0,21.0,9.0,1.0,,1.0,1.0,1.0,14.0,27,9.0,0.75,1.0,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.25,0.5833333333333334,0.375,0.5,32.30769230769231,0.08,0.1,,1.0,0.5,0.5,0.25,0.25,,,,,0.5,0.4634,0.5404666666666667,0.5017,0.14285714285714285,0.6666666666666666,5.1125,0.4576271186440678,3.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,3.0,5.0,,2.0,,,,,,0.2,0.18181818181818182,,0.25,0.75,0.75,,,,,,,0.5,0.5,,0.2222222222222222,0.2222222222222222,,1.0,2.0,,,,,2.0,,,,,,,,3.0,,3.0,,,,3.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,0.14285714285714285,,0.10714285714285714,0.125,,0.25,,,,0.6666666666666666,1.0,,,,0.6666666666666666,0.5,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,False,,,1.0
