EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Clear Path Fouls,Technical Free Throw Trips,on,Corner3PctBlocked
136,1610612738,P.J. Brown,P.J. Brown,136,BOS,9111.0,152,-27,271,277,115,124,34,548,7.0,7.0,3.0,3.0,2.0,2.0,2.0,4.0,6.0,10.0,1.0,1.0,1.0,15,21,1.0,9.0,39,314,5.0,5.0,1.0,4.0,14.0,6.0,9.0,1.0,2.0,14.0,24,6.0,6.0,1.0,7.0,1.0,8.0,1.0,6.0,1.0,17.0,10.0,4.0,12.0,3.0,19.0,10.0,29.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,14.0,20.0,1.0,1.0,10.0,2.0,2.0,11.0,1.0,5.0,1.0,7.0,6.0,1.0,7.0,5.0,1.0,1.0,14.0,115,1.0,0.8,1.0,0.7142857142857143,1.0,0.6666666666666666,0.6818181818181818,0.8333333333333334,0.6,0.7222222222222222,0.875,0.6363636363636364,0.045454545454545456,10.355987055016183,0.2,0.25,0.12903225806451613,0.11764705882352941,0.14814814814814814,0.13333333333333333,0.08403361344537816,0.04,0.2692307692307692,0.058823529411764705,0.09090909090909091,0.15,0.15,0.1,0.2857142857142857,0.7142857142857143,0.3181818181818182,1.0,1.0,0.5714285714285714,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,0.6,0.6,1.0,0.045454545454545456,0.5,1.0,0.16666666666666666,0.2,1.0,0.1,0.36363636363636365,0.465565909090909,0.50799,0.443495,0.19230769230769232,0.2,0.358974358974359,0.358974358974359,10.21904761904762,25.0,0.42435424354243545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,44097.0,735,55,1327,1332,367,408,186,2659,40.0,76.0,7.0,11.0,5.0,15.0,14.0,33.0,32.0,75.0,84.0,9.0,15.0,86,184,90.0,89.0,360,1376,9.0,16.0,10.0,6.0,36.0,19.0,46.0,19.0,58.0,123.0,76,96.0,8.0,84.0,65.0,8.0,73.0,5.0,22.0,17.0,154.0,12.0,17.0,57.0,5.0,79.0,14.0,93.0,22.0,14.0,8.0,34.0,25.0,16.0,3.0,59.0,14.0,32.0,56.0,,4.0,103.0,2.0,11.0,109.0,6.0,34.0,23.0,6.0,4.0,1.0,7.0,6.0,1.0,3.0,123.0,367,23.0,0.4418604651162791,0.4634146341463415,0.4673913043478261,0.5625,0.41304347826086957,0.49452554744525545,0.5769230769230769,0.5,0.5538461538461539,0.6,0.6212121212121212,0.3284671532846715,25.0,0.576271186440678,0.125,0.12258064516129032,0.02459016393442623,0.11564625850340136,0.12091503267973856,0.0224,0.046242774566473986,0.014388489208633094,0.011363636363636364,0.1,0.16666666666666666,0.1152073732718894,0.12389380530973451,0.08823529411764706,0.8571428571428571,0.2773722627737226,0.5263157894736842,0.625,0.4,0.12043795620437957,0.42424242424242425,0.45161290322580644,0.5,0.2737226277372263,0.4266666666666667,0.4507042253521127,0.46875,0.30656934306569344,0.4230769230769231,0.6363636363636364,0.34615384615384615,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.6058394160583942,0.5004129562043795,0.5390785714285714,0.4734907692307692,0.11589403973509933,0.16037735849056603,0.1,0.3416666666666667,9.366847826086957,25.27444444444444,0.2765636774679729,4.0,6.0,1.0,1.0,2.0,4.0,29.0,3.0,7.0,33.0,4.0,9.0,90.0,9.0,29.0,18.0,1.0,3.0,26.0,2.0,5.0,10.0,18.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.9090909090909091,0.36666666666666664,0.4,0.47368421052631576,0.36666666666666664,0.011111111111111112,0.09782608695652174,0.15789473684210525,0.06060606060606061,0.05333333333333334,0.011904761904761904,0.014598540145985401,0.01694915254237288,0.037037037037037035,0.021897810218978103,0.6666666666666666,0.6666666666666666,1.0,0.34523809523809523,0.3493975903614458,0.896551724137931,0.14285714285714285,0.038461538461538464,1.0,1.0,0.3333333333333333,1.0,0.06153846153846154,0.5,0.4666666666666667,0.34523809523809523,0.011111111111111112,,,,,,,True,
1899,1610612738,James Posey,James Posey,1899,BOS,14077.0,235,-36,445,447,218,242,49,892,6.0,11.0,1.0,1.0,2.0,5.0,,,,3.0,31.0,4.0,15.0,6,14,47.0,16.0,73,487,1.0,3.0,7.0,2.0,10.0,2.0,7.0,26.0,9.0,37.0,10,2.0,,30.0,15.0,,15.0,,2.0,4.0,30.0,1.0,9.0,11.0,8.0,28.0,4.0,32.0,10.0,6.0,4.0,8.0,3.0,4.0,,11.0,6.0,12.0,28.0,1.0,2.0,14.0,1.0,3.0,18.0,,4.0,5.0,1.0,1.0,,1.0,,,,37.0,218,5.0,0.8333333333333334,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.4672131147540984,0.4,0.42424242424242425,0.5214285714285715,0.45454545454545453,0.4868421052631579,0.7704918032786885,16.23246492985972,0.7272727272727273,0.47058823529411764,0.09322033898305085,0.008,0.17307692307692307,0.11764705882352941,0.016574585635359115,0.021739130434782608,,,0.07142857142857142,0.14814814814814814,0.08163265306122448,0.16666666666666666,0.2,,0.18032786885245902,0.5454545454545454,0.6666666666666666,0.8333333333333334,,,,,0.04918032786885246,,,,0.5081967213114754,0.1,1.0,0.4,0.15151515151515152,0.4,0.45454545454545453,0.9508196721311475,0.5296805084745763,0.44934999999999997,0.5174193548387096,0.06153846153846154,0.2222222222222222,0.136986301369863,0.5068493150684932,4.378571428571429,25.417021276595744,0.4898876404494382,6.0,16.0,,3.0,4.0,11.0,9.0,2.0,4.0,15.0,2.0,8.0,45.0,,9.0,3.0,,,9.0,2.0,,,4.0,1.0,,,,,,,,,5.0,1.0,0.3191489361702128,0.2857142857142857,0.3076923076923077,0.32608695652173914,,0.21428571428571427,0.18181818181818182,,0.3333333333333333,,0.03571428571428571,0.022727272727272728,,0.26229508196721313,0.375,0.375,1.0,0.2903225806451613,0.2903225806451613,1.0,1.0,0.3,,,0.5,1.0,0.3333333333333333,0.36363636363636365,0.26666666666666666,0.3,,1.0,1.0,0.07142857142857142,0.08333333333333333,,,True,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,49832.0,831,62,1507,1511,455,501,202,3018,44.0,97.0,5.0,15.0,10.0,27.0,25.0,74.0,33.0,72.0,16.0,,10.0,102,243,20.0,47.0,266,1556,9.0,34.0,,7.0,25.0,30.0,72.0,12.0,26.0,92.0,106,98.0,8.0,14.0,116.0,56.0,172.0,38.0,51.0,17.0,400.0,30.0,20.0,47.0,1.0,68.0,39.0,107.0,45.0,18.0,27.0,23.0,24.0,6.0,3.0,47.0,13.0,22.0,74.0,,9.0,59.0,2.0,7.0,68.0,3.0,22.0,12.0,6.0,4.0,1.0,8.0,3.0,,,92.0,455,10.0,0.5196078431372549,0.5408163265306123,0.41975308641975306,0.2647058823529412,0.4166666666666667,0.41634980988593157,0.2647058823529412,0.39285714285714285,0.45084745762711864,0.32051282051282054,0.45098039215686275,0.07604562737642585,19.689119170984455,0.48936170212765956,0.020833333333333332,0.08952380952380952,0.055350553505535055,0.12422360248447205,0.09766763848396501,0.055714285714285716,0.04712041884816754,0.05263157894736842,0.06532663316582915,0.08074534161490683,0.05785123966942149,0.1111111111111111,0.13114754098360656,0.10256410256410256,0.375,0.3688212927756654,0.4536082474226804,0.5641025641025641,0.45454545454545453,0.2813688212927757,0.33783783783783783,0.36764705882352944,0.4,0.2737642585551331,0.4583333333333333,0.4647887323943662,0.696969696969697,0.060836501901140684,0.4411764705882353,0.3333333333333333,,0.32142857142857145,0.37037037037037035,0.11904761904761904,0.4448669201520912,0.4864835249042145,0.4699965517241379,0.460339024390244,0.0812720848056537,0.08396946564885496,0.09398496240601503,0.3458646616541353,8.423045267489712,27.21,0.30192435301924353,2.0,4.0,,,1.0,2.0,3.0,,1.0,5.0,,2.0,12.0,3.0,3.0,26.0,2.0,18.0,48.0,9.0,7.0,5.0,17.0,5.0,1.0,5.0,,1.0,2.0,2.0,1.0,,20.0,0.8,0.25,,0.16666666666666666,0.2777777777777778,0.1,0.10699588477366255,0.1958762886597938,0.08108108108108109,0.013888888888888888,0.125,0.056962025316455694,0.06666666666666667,0.059322033898305086,0.015209125475285171,0.5,0.5,1.0,0.1875,0.21428571428571427,0.6666666666666666,0.4,,,,,,0.023809523809523808,0.5,0.1,0.21428571428571427,0.047619047619047616,2.0,,,,,,True,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,5269.0,88,2,160,159,48,58,24,319,9.0,20.0,1.0,4.0,2.0,8.0,,2.0,,,,,,9,22,,12.0,30,191,1.0,4.0,,5.0,7.0,2.0,9.0,,4.0,8.0,16,2.0,2.0,,1.0,,1.0,,1.0,,2.0,6.0,1.0,1.0,1.0,3.0,7.0,10.0,,,,1.0,,1.0,,1.0,,4.0,16.0,2.0,,16.0,,4.0,19.0,1.0,9.0,1.0,3.0,2.0,,3.0,2.0,,2.0,8.0,48,1.0,0.8888888888888888,1.0,0.4090909090909091,0.25,0.2222222222222222,0.4090909090909091,0.25,0.2222222222222222,0.4838709677419355,0.5,0.3076923076923077,,16.842105263157894,1.0,0.2,0.0196078431372549,0.09836065573770492,0.08333333333333333,0.031746031746031744,0.08860759493670886,0.07692307692307693,0.21428571428571427,0.047619047619047616,0.058823529411764705,,,0.08333333333333333,,0.6666666666666666,0.9090909090909091,0.45,0.6,0.8888888888888888,0.09090909090909091,,,,,,,,,1.0,0.25,,0.8888888888888888,0.25,,0.9090909090909091,0.58685,0.5924999999999999,0.5320666666666667,0.3,0.3,0.23333333333333334,0.26666666666666666,1.5454545454545454,,0.3,,,,,,,,,,,,,,,,6.0,,,,1.0,,,,,,1.0,,,,,1.0,,6.0,,,,,,,0.2727272727272727,0.25,0.5,,,0.05555555555555555,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,3208.0,53,-3,100,101,31,57,13,201,3.0,9.0,,2.0,,1.0,1.0,3.0,,,,,,4,12,,2.0,10,112,,2.0,,,,,1.0,,,,8,,,,,,,,,,,4.0,,3.0,,3.0,5.0,8.0,3.0,2.0,1.0,1.0,2.0,,,3.0,1.0,8.0,14.0,2.0,1.0,4.0,,,6.0,,3.0,,1.0,1.0,,1.0,,,2.0,,31,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,15.65217391304348,0.3333333333333333,,0.12,0.12903225806451613,,0.1,0.1111111111111111,0.125,0.4,,0.14285714285714285,0.14285714285714285,0.09090909090909091,,,,0.75,0.3333333333333333,0.5,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,1.0,,,0.75,0.5671416666666667,0.65545,0.5855,0.2,0.2,,,3.0416666666666665,,0.31,,,,,,,,,,,,,,,,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,0.25,0.3333333333333333,,,,0.07142857142857142,,0.2,,,,,,,,,,,,,,,,,,,,,,0.5,,,True,
2067,1610612738,Eddie House,Eddie House,2067,BOS,487.0,8,8,26,17,19,12,2,43,,,,,,,,,1.0,2.0,,,,1,2,,,2,17,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,19,,1.0,1.0,0.5,,,0.5,,,0.5,,,,7.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,0.3261,,,,,,,20.25,,0.7307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,32676.0,545,71,968,969,232,240,131,1937,40.0,70.0,14.0,25.0,11.0,19.0,10.0,17.0,3.0,6.0,1.0,,,53,93,1.0,35.0,141,948,16.0,29.0,,9.0,41.0,12.0,22.0,,10.0,34.0,70,36.0,18.0,,7.0,3.0,10.0,3.0,3.0,2.0,23.0,41.0,14.0,63.0,9.0,86.0,46.0,132.0,11.0,2.0,9.0,11.0,16.0,2.0,3.0,27.0,4.0,34.0,81.0,14.0,8.0,39.0,3.0,,51.0,3.0,26.0,1.0,22.0,18.0,1.0,22.0,16.0,,1.0,34.0,232,1.0,0.660377358490566,0.7954545454545454,0.5698924731182796,0.5517241379310345,0.5454545454545454,0.5638297872340425,0.5517241379310345,0.5454545454545454,0.597457627118644,0.5694444444444444,0.5862068965517241,0.010638297872340425,12.992831541218639,0.4074074074074074,0.36,0.17166212534059946,0.11081081081081082,0.13592233009708737,0.16382978723404254,0.0967741935483871,0.0916030534351145,0.18446601941747573,0.07352941176470588,0.10377358490566038,0.19318181818181818,0.2023121387283237,0.13513513513513514,0.13793103448275862,0.7272727272727273,0.7446808510638298,0.5714285714285714,0.7407407407407407,0.65,0.18085106382978725,0.5882352941176471,0.5882352941176471,0.7,0.06382978723404255,0.5,0.5,0.6666666666666666,0.010638297872340425,0.8620689655172413,0.56,,0.8636363636363636,0.5789473684210527,,0.7553191489361702,0.5502462365591397,0.5704923076923076,0.5374727272727273,0.2222222222222222,0.22413793103448276,0.2907801418439716,0.24113475177304963,3.3333333333333335,76.8,0.2396694214876033,,,,,,,,,,,,,,,,16.0,,,2.0,4.0,3.0,3.0,9.0,1.0,,4.0,,,,,3.0,,6.0,,,,,,,0.17204301075268819,0.22857142857142856,,,,0.042105263157894736,0.04597701149425287,0.13043478260869565,,,,,,,,0.14285714285714285,,,,,,,,,,,1.0,1.0,0.0625,,,,True,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,803.0,13,-5,29,32,19,26,3,61,1.0,1.0,,,,,,2.0,,,1.0,,,1,3,1.0,,2,34,,,,,,,1.0,,,,2,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,,,2.0,,1.0,,,,,,,,,,19,,1.0,1.0,0.3333333333333333,,,0.25,,,0.2,,,0.25,15.625,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.5,,,,,,,,0.25,,,,,,,0.5,0.4837,,0.3907,0.2,0.25,,,7.266666666666667,25.5,0.6551724137931034,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,45742.0,762,81,1372,1384,384,428,187,2756,53.0,85.0,13.0,19.0,11.0,21.0,43.0,100.0,66.0,145.0,7.0,1.0,3.0,162,330,7.0,69.0,399,1400,22.0,37.0,1.0,13.0,57.0,31.0,76.0,3.0,31.0,99.0,230,94.0,20.0,6.0,54.0,12.0,66.0,10.0,33.0,7.0,144.0,38.0,35.0,111.0,15.0,161.0,54.0,215.0,29.0,21.0,8.0,16.0,25.0,6.0,6.0,41.0,8.0,20.0,55.0,4.0,9.0,77.0,2.0,3.0,87.0,5.0,33.0,13.0,25.0,22.0,1.0,25.0,13.0,2.0,4.0,99.0,384,12.0,0.7098765432098766,0.756578947368421,0.4909090909090909,0.5945945945945946,0.40789473684210525,0.4896142433234421,0.5789473684210527,0.43037974683544306,0.5277777777777778,0.6477272727272727,0.5051020408163265,0.020771513353115726,26.418663303909206,0.3902439024390244,0.3488372093023256,0.22424242424242424,0.07509881422924901,0.23333333333333334,0.22635658914728682,0.0804953560371517,0.06936416184971098,0.08783783783783784,0.07027027027027027,0.174496644295302,0.30701754385964913,0.21551724137931033,0.23684210526315788,0.2222222222222222,0.52,0.2522255192878338,0.6235294117647059,0.6794871794871795,0.660377358490566,0.29673590504451036,0.43,0.4387755102040816,0.46511627906976744,0.43026706231454004,0.45517241379310347,0.46153846153846156,0.9090909090909091,0.020771513353115726,0.5,0.6842105263157895,0.02631578947368421,0.26582278481012656,0.5238095238095238,0.0379746835443038,0.27299703264094954,0.4493415178571428,0.47690571428571443,0.44431538461538467,0.09041095890410959,0.09217877094972067,0.14285714285714285,0.24812030075187969,11.256363636363638,27.400000000000002,0.27988338192419826,,,,,,,2.0,,2.0,2.0,,2.0,6.0,,2.0,11.0,,2.0,14.0,14.0,8.0,5.0,10.0,3.0,,5.0,,,,,2.0,4.0,8.0,1.0,0.2857142857142857,,0.6666666666666666,0.3333333333333333,,0.03333333333333333,0.08235294117647059,0.02,0.013793103448275862,,0.1,0.1092436974789916,0.050314465408805034,,,,,0.2857142857142857,0.2857142857142857,1.0,0.23076923076923078,,,,,,,,0.6666666666666666,0.3333333333333333,,1.0,2.0,0.06666666666666667,0.047619047619047616,1.0,,True,
