EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,LostBallSteals,LostBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,StepOutOfBoundsTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffShortMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,on,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,1753.0,29,-12,50,56,14.0,16.0,5.0,106,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,1.0,1.0,9.0,70,1.0,2.0,2.0,2.0,2.0,4.0,6.0,2.0,1.0,1.0,5.0,5.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,14.0,0.75,0.75,0.6666666666666666,0.5,1.0,0.5714285714285714,0.5,1.0,0.5625,0.5,1.0,0.14285714285714285,16.666666666666668,0.5,0.2777777777777778,0.05555555555555555,0.2,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.5,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.5,0.5714285714285714,0.5294666666666666,0.48975,0.3338,0.125,0.14285714285714285,0.2222222222222222,0.4444444444444444,6.683333333333334,38.2,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,5671.0,95,2,173,174,33.0,29.0,24.0,347,3.0,4.0,,5.0,10.0,3.0,10.0,1.0,11.0,24.0,1.0,9.0,31.0,182,,1.0,,2.0,4.0,9.0,10.0,12.0,1.0,,6.0,11.0,,11.0,1.0,,2.0,1.0,,2.0,,,2.0,,10.0,9.0,3.0,,,,,1.0,1.0,9.0,33.0,0.45454545454545453,0.45454545454545453,0.4583333333333333,,0.5,0.44,,0.5,0.5344827586206896,,0.75,0.04,15.196078431372548,1.0,0.09375,,0.12222222222222222,,,0.15,,0.08823529411764706,1.0,0.16,0.75,1.0,0.3333333333333333,0.4,0.5,0.5,0.4,0.4,0.3,0.3,0.6666666666666666,0.04,,0.2,0.45888999999999996,0.4682,0.45127500000000004,0.1111111111111111,0.11538461538461539,,0.2903225806451613,11.966666666666667,25.0,0.1907514450867052,1.0,1.0,5.0,1.0,7.0,5.0,12.0,5.0,4.0,1.0,2.0,29.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.041666666666666664,0.25,0.19230769230769232,0.15,0.3333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,10788.0,180,-21,331,337,89.0,94.0,42.0,668,18.0,26.0,10.0,3.0,13.0,5.0,11.0,17.0,26.0,50.0,20.0,11.0,78.0,369,9.0,13.0,23.0,3.0,7.0,12.0,28.0,24.0,17.0,12.0,32.0,42.0,17.0,59.0,5.0,5.0,5.0,3.0,3.0,8.0,3.0,11.0,13.0,,16.0,21.0,9.0,8.0,7.0,,1.0,8.0,6.0,12.0,89.0,0.5384615384615384,0.7,0.52,0.6923076923076923,0.42857142857142855,0.4785714285714286,0.6923076923076923,0.32142857142857145,0.4875,0.71875,0.3157894736842105,0.2857142857142857,22.97650130548303,0.625,0.25396825396825395,0.10714285714285714,0.23076923076923078,0.10365853658536585,0.1794871794871795,0.15,0.2222222222222222,0.3389830508474576,0.75,0.37142857142857144,0.6923076923076923,0.8571428571428571,0.4444444444444444,0.18571428571428572,0.23076923076923078,0.25,0.6666666666666666,0.15714285714285714,0.45454545454545453,0.45454545454545453,0.8,0.24285714285714285,0.7692307692307693,0.6571428571428571,0.497365,0.51508,0.46497857142857146,0.11538461538461539,0.15517241379310345,0.2948717948717949,0.15384615384615385,7.056,25.375000000000004,0.2688821752265861,3.0,3.0,3.0,6.0,4.0,2.0,6.0,1.0,3.0,,1.0,14.0,7.0,,2.0,,1.0,2.0,,,1.0,2.0,0.12,0.19230769230769232,0.16279069767441862,0.17857142857142858,0.13333333333333333,0.21428571428571427,1.0,8.0,3.0,1.0,5.0,1.0,6.0,5.0,5.0,1.0,7.0,15.0,12.0,5.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,0.25,0.14285714285714285,0.25,0.05,0.07692307692307693,0.058823529411764705,0.21428571428571427,0.09615384615384616,0.11363636363636363,0.08571428571428572,0.11764705882352941,0.03225806451612903,0.04285714285714286,0.29411764705882354,0.3125,1.0,0.8,0.125,0.07142857142857142,0.42857142857142855,0.16666666666666666,0.29411764705882354,,,,,,,,,,,,,,,,,,,True,,,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,11739.0,196,-15,360,365,92.0,95.0,44.0,725,4.0,11.0,3.0,1.0,3.0,3.0,10.0,19.0,8.0,24.0,36.0,16.0,74.0,396,,5.0,,3.0,6.0,18.0,2.0,14.0,19.0,2.0,6.0,11.0,2.0,13.0,6.0,4.0,4.0,3.0,5.0,9.0,,1.0,11.0,2.0,12.0,18.0,9.0,,,,,,,18.0,92.0,0.125,0.125,0.3333333333333333,,0.5,0.48333333333333334,,0.42857142857142855,0.5441176470588235,,0.5294117647058824,0.6,18.55421686746988,0.4444444444444444,0.044444444444444446,0.016666666666666666,0.049723756906077346,0.011428571428571429,0.023809523809523808,0.024390243902439025,0.03225806451612903,0.06349206349206349,,0.18333333333333332,0.36363636363636365,0.4444444444444444,0.25,0.05,0.3333333333333333,0.5,,0.16666666666666666,0.3,0.3,,0.31666666666666665,0.2727272727272727,0.7833333333333333,0.5386,0.5416111111111112,0.5128928571428572,0.13432835820895522,0.2903225806451613,,0.24324324324324326,9.970833333333333,25.091666666666665,0.25555555555555554,1.0,3.0,6.0,3.0,15.0,3.0,18.0,3.0,7.0,2.0,6.0,39.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,0.125,0.18181818181818182,0.06521739130434782,0.06451612903225806,0.06666666666666667,0.21428571428571427,0.3333333333333333,,17.0,4.0,8.0,1.0,4.0,14.0,,2.0,8.0,39.0,,8.0,,,,2.0,,2.0,,,,0.9285714285714286,0.3888888888888889,0.25,0.3888888888888889,,0.3333333333333333,,0.13333333333333333,,0.020833333333333332,,,,0.2833333333333333,0.42105263157894735,0.42105263157894735,0.875,,,0.2857142857142857,0.2857142857142857,0.25,0.42105263157894735,6.0,3.0,1.0,3.0,6.0,3.0,1.0,0.35294117647058826,0.35294117647058826,1.0,0.2727272727272727,0.2727272727272727,0.25,,,,,,True,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,10731.0,179,-9,330,334,86.0,91.0,40.0,664,13.0,25.0,7.0,5.0,6.0,5.0,20.0,12.0,23.0,51.0,15.0,19.0,71.0,359,4.0,9.0,10.0,8.0,14.0,27.0,6.0,40.0,12.0,7.0,11.0,20.0,8.0,28.0,7.0,5.0,7.0,2.0,8.0,15.0,5.0,7.0,14.0,1.0,22.0,22.0,5.0,,,,,1.0,,27.0,86.0,0.13043478260869565,0.15,0.45098039215686275,0.4444444444444444,0.5714285714285714,0.3939393939393939,0.36363636363636365,0.47058823529411764,0.46621621621621623,0.4166666666666667,0.5909090909090909,0.22727272727272727,23.298429319371728,0.4666666666666667,0.08870967741935484,0.0625,0.10240963855421686,0.049079754601226995,0.125,0.14285714285714285,0.03333333333333333,0.0847457627118644,,0.3787878787878788,0.52,0.5909090909090909,0.07692307692307693,0.09090909090909091,0.8333333333333334,0.8333333333333334,,0.30303030303030304,0.25,0.25,0.4,0.18181818181818182,0.6363636363636364,0.6060606060606061,0.5015249999999999,0.5682999999999999,0.5264558823529412,0.08571428571428572,0.09259259259259259,0.14084507042253522,0.38028169014084506,8.998039215686276,24.92666666666667,0.2606060606060606,5.0,9.0,11.0,3.0,11.0,7.0,18.0,5.0,8.0,2.0,1.0,43.0,6.0,2.0,5.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,0.058823529411764705,0.12,0.14285714285714285,0.10344827586206896,0.23076923076923078,0.5294117647058824,0.5555555555555556,4.0,3.0,,1.0,,3.0,2.0,2.0,,3.0,3.0,6.0,1.0,,2.0,1.0,3.0,5.0,2.0,1.0,,,0.5,0.13333333333333333,,0.13333333333333333,,,,0.23076923076923078,0.0196078431372549,,0.029411764705882353,,0.13513513513513514,0.045454545454545456,0.08333333333333333,0.08333333333333333,1.0,0.5714285714285714,,,0.17647058823529413,,0.08333333333333333,1.0,1.0,,1.0,2.0,3.0,1.0,0.3333333333333333,0.3333333333333333,,0.09090909090909091,0.09090909090909091,,3.0,3.0,1.0,0.07142857142857142,0.0625,True,,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,2053.0,34,13,65,66,18.0,23.0,7.0,131,1.0,4.0,,2.0,3.0,1.0,3.0,,4.0,10.0,,,8.0,61,1.0,1.0,2.0,,2.0,,6.0,2.0,,2.0,1.0,3.0,2.0,5.0,1.0,,,,3.0,3.0,,6.0,9.0,2.0,1.0,1.0,1.0,,,,,,,,18.0,0.75,0.75,0.4,1.0,,0.4,1.0,,0.4,1.0,,,18.055555555555557,,0.05263157894736842,0.13333333333333333,0.07142857142857142,0.09090909090909091,0.16666666666666666,,0.14285714285714285,,,0.4,0.25,0.3333333333333333,1.0,0.3,0.6666666666666666,0.6666666666666666,0.5,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.4,0.42821,0.4,0.4669,0.1,0.1,0.25,,9.819999999999999,,0.27692307692307694,,2.0,,1.0,3.0,,3.0,,1.0,1.0,1.0,6.0,1.0,1.0,,,1.0,,,,,,0.1,0.25,0.1111111111111111,0.14285714285714285,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.2,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201156,1610612764,Nick Young,Nick Young,201156,WAS,194.0,3,-1,7,7,,,1.0,14,,1.0,,,,,1.0,,,2.0,,,,7,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,0.5,,0.3333333333333333,1.0,,,,,0.5,,,,,,,,0.5,,,,,,0.5,0.51325,,,,,,,9.95,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,2775.0,46,-6,83,86,29.0,27.0,9.0,169,2.0,3.0,,1.0,2.0,4.0,7.0,3.0,7.0,12.0,5.0,2.0,19.0,100,1.0,1.0,2.0,,2.0,4.0,6.0,8.0,3.0,,2.0,2.0,,2.0,,,,,1.0,1.0,,3.0,3.0,,2.0,4.0,1.0,,,,,,,4.0,29.0,0.42857142857142855,0.42857142857142855,0.5833333333333334,1.0,,0.5,1.0,0.3,0.5,1.0,0.3333333333333333,0.29411764705882354,21.50537634408602,,0.06451612903225806,,0.05,,,0.07692307692307693,,0.1,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.11764705882352941,0.5,0.5,,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.5,0.17647058823529413,,0.47058823529411764,0.4722441176470587,0.4494,0.46830999999999995,0.05555555555555555,0.07692307692307693,0.10526315789473684,0.21052631578947367,14.1,25.200000000000003,0.3493975903614458,,1.0,1.0,,2.0,,2.0,,1.0,,1.0,4.0,,,,,,1.0,,,,1.0,,,,,,0.2,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,,1.0,,,,,,1.0,,,,1.0,0.2,0.3333333333333333,0.2,,,,,,,,,,0.11764705882352941,0.3333333333333333,0.3333333333333333,1.0,,,0.4,0.2,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,3797.0,63,-15,119,120,32.0,41.0,12.0,239,4.0,6.0,,1.0,4.0,2.0,5.0,6.0,7.0,15.0,6.0,5.0,25.0,133,,,,3.0,8.0,11.0,4.0,10.0,6.0,,3.0,4.0,,4.0,2.0,1.0,5.0,5.0,1.0,6.0,1.0,3.0,6.0,,5.0,6.0,2.0,,,,,,,11.0,32.0,0.2857142857142857,0.2857142857142857,0.4666666666666667,,0.375,0.47619047619047616,,0.3,0.5208333333333334,,0.4230769230769231,0.2857142857142857,22.55639097744361,0.8333333333333334,0.06382978723404255,,0.06779661016949153,,,0.09090909090909091,0.07142857142857142,0.045454545454545456,,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.25,0.19047619047619047,0.25,0.3333333333333333,,0.23809523809523808,0.4,0.4,0.5,0.2857142857142857,,0.5714285714285714,0.48982857142857145,,0.44921500000000003,0.08695652173913043,0.11764705882352941,,0.44,8.533333333333333,25.53333333333333,0.2689075630252101,2.0,3.0,5.0,1.0,5.0,2.0,7.0,1.0,3.0,2.0,,16.0,1.0,1.0,,1.0,,1.0,,,2.0,1.0,0.06666666666666667,,0.08333333333333333,0.14285714285714285,,0.3,0.6666666666666666,,,,2.0,,2.0,2.0,,,2.0,6.0,,2.0,,1.0,,,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,0.25,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.2,,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,9142.0,152,-7,281,278,66.0,57.0,36.0,559,18.0,24.0,4.0,5.0,12.0,1.0,4.0,,24.0,40.0,,18.0,66.0,298,4.0,7.0,10.0,2.0,6.0,7.0,30.0,18.0,,10.0,16.0,24.0,13.0,37.0,2.0,1.0,3.0,,2.0,5.0,1.0,12.0,23.0,2.0,19.0,21.0,10.0,8.0,3.0,2.0,3.0,8.0,7.0,7.0,66.0,0.625,0.7142857142857143,0.6,0.5714285714285714,0.3333333333333333,0.6,0.5714285714285714,0.3333333333333333,0.66,0.5555555555555556,0.4375,,16.975308641975307,0.6,0.14814814814814814,0.10204081632653061,0.14685314685314685,0.09285714285714286,0.0967741935483871,0.17857142857142858,0.19230769230769232,0.1111111111111111,0.875,0.6,0.75,0.782608695652174,0.7222222222222222,0.3,0.4166666666666667,0.5555555555555556,0.4,0.1,0.25,0.25,,,0.5714285714285714,0.6,0.5278225,0.43368,0.5005166666666666,0.20408163265306123,0.20408163265306123,0.15151515151515152,0.10606060606060606,4.534999999999999,,0.23487544483985764,2.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,,,11.0,5.0,1.0,3.0,1.0,1.0,1.0,,,4.0,1.0,0.1,0.041666666666666664,0.14285714285714285,0.11538461538461539,0.2222222222222222,0.5,0.6666666666666666,3.0,,,,,,,2.0,,,,6.0,,,2.0,3.0,3.0,,,,3.0,3.0,,,,,,0.25,,0.3333333333333333,0.07142857142857142,0.07692307692307693,0.037037037037037035,0.13333333333333333,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,True,,,
