EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,FTDefRebounds,SelfOReb,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,Travels,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,on,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,8842.0,147,-22,269,263,94,90,44,532,10.0,20.0,1.0,2.0,3.0,3.0,1.0,4.0,6.0,15.0,8.0,16.0,1.0,2.0,6.0,11.0,17.0,39,8.0,16.0,21.0,79.0,310,2.0,4.0,1.0,2.0,2.0,9.0,7.0,9.0,6.0,11.0,2.0,34.0,4.0,30.0,9.0,15.0,1.0,15.0,8.0,5.0,23.0,8.0,31.0,7.0,1.0,12.0,4.0,7.0,70.0,2.0,2.0,2.0,2.0,4.0,6.0,3.0,2.0,1.0,6.0,1.0,3.0,4.0,1.0,3.0,1.0,10.0,2.0,3.0,6.0,11.0,22.0,26.0,12.0,1.0,2.0,2.0,2.0,34.0,94,1.0,1.0,0.11764705882352941,0.11764705882352941,0.375,0.5,0.5,0.5454545454545454,0.5333333333333333,0.4358974358974359,0.5,0.7777777777777778,0.5272727272727272,0.5833333333333334,0.8,0.5808823529411765,0.6428571428571429,0.8095238095238095,0.2909090909090909,0.1282051282051282,0.25,24.375,0.6,0.024390243902439025,0.018018018018018018,0.08,0.01680672268907563,0.029411764705882353,0.03125,0.019230769230769232,0.1,0.08,0.36363636363636365,0.5,0.6666666666666666,0.2,0.07272727272727272,0.25,0.25,0.2727272727272727,0.4,0.4,0.2909090909090909,0.5,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.15,1.0,0.55,0.5454545454545454,0.6545454545454545,0.5333333333333333,0.47102037037037026,0.5087375,0.4190473684210526,0.1791044776119403,0.23529411764705882,0.11392405063291139,0.43037974683544306,8.043589743589743,27.1,0.34944237918215615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,180.0,3,-2,9,9,4,3,1,18,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,1,1.0,1.0,,3.0,11,,,,,,,,,1.0,1.0,,3.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,3.0,4,1.0,,,,1.0,1.0,,1.0,1.0,,,,0.75,,1.5,0.75,,1.5,0.5,,,18.181818181818183,,,,,0.5,,,,,,,,,,0.5,,,,,,0.5,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.5,1.0,0.36982499999999996,,0.35235,,,,1.0,11.2,26.3,0.4444444444444444,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,12518.0,209,-17,380,372,138,125,61,752,15.0,23.0,7.0,8.0,2.0,6.0,3.0,8.0,6.0,29.0,,,,,,,24.0,60,1.0,3.0,28.0,79.0,425,8.0,15.0,,,10.0,26.0,6.0,13.0,1.0,2.0,17.0,32.0,38.0,10.0,3.0,,,,,8.0,6.0,2.0,8.0,2.0,,4.0,1.0,1.0,18.0,2.0,15.0,8.0,17.0,17.0,34.0,7.0,4.0,3.0,6.0,,4.0,5.0,,2.0,1.0,11.0,2.0,5.0,13.0,35.0,28.0,35.0,9.0,9.0,2.0,,4.0,32.0,138,6.0,8.0,0.7916666666666666,0.95,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.4,0.5333333333333333,0.46153846153846156,0.40476190476190477,0.5333333333333333,0.5,0.4876543209876543,0.6190476190476191,0.64,0.047619047619047616,0.13333333333333333,0.21739130434782608,20.0,0.5454545454545454,0.06666666666666667,0.10204081632653061,0.05,0.09580838323353294,0.09090909090909091,0.17073170731707318,0.0684931506849315,0.06451612903225806,0.09302325581395349,0.36507936507936506,0.6521739130434783,0.8333333333333334,0.6666666666666666,0.12698412698412698,0.375,0.6,0.4603174603174603,0.20689655172413793,0.20689655172413793,,,,,0.5333333333333333,0.875,,,,0.4,0.3333333333333333,,,0.4126984126984127,,0.47495555555555546,0.5088384615384616,0.49497,0.125,0.13043478260869565,0.3291139240506329,0.4050632911392405,10.018333333333334,23.366666666666664,0.3631578947368421,8.0,0.1702127659574468,0.11764705882352941,1.0,3.0,1.0,2.0,8.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.375,0.06666666666666667,0.09090909090909091,0.057692307692307696,0.04,0.3076923076923077,0.034482758620689655,0.75,1.0,1.0,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.13333333333333333,0.5,,,,,,,,,,,,True,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,1660.0,28,1,49,49,20,27,5,98,2.0,3.0,,,,1.0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,3.0,5,1.0,1.0,3.0,12.0,51,,,,,,,,2.0,1.0,1.0,3.0,6.0,2.0,4.0,3.0,,,1.0,1.0,,2.0,,2.0,,,2.0,,,4.0,,1.0,2.0,4.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,1.0,3.0,4.0,4.0,,2.0,1.0,1.0,1.0,6.0,20,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,1.0,0.6,,,0.75,,0.5,0.75,,0.6,0.16666666666666666,,,14.814814814814813,,0.14285714285714285,0.06666666666666667,,0.08333333333333333,0.058823529411764705,0.2,,,0.25,0.5,0.6666666666666666,0.6666666666666666,,,,,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.474375,,0.41828333333333334,,,,0.5,8.459999999999999,24.0,0.40816326530612246,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,0.4,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,6601.0,110,-8,192,189,34,48,29,381,2.0,4.0,,1.0,1.0,1.0,1.0,6.0,2.0,9.0,3.0,13.0,,1.0,1.0,3.0,5.0,19,3.0,14.0,2.0,21.0,220,,2.0,,1.0,,,1.0,1.0,1.0,4.0,1.0,6.0,8.0,2.0,9.0,,,13.0,3.0,1.0,5.0,1.0,6.0,,1.0,2.0,1.0,2.0,13.0,2.0,4.0,14.0,21.0,7.0,28.0,,,,5.0,2.0,3.0,3.0,,2.0,,8.0,1.0,,3.0,8.0,7.0,4.0,2.0,,,,,6.0,34,1.0,,0.8,0.8,1.0,0.21428571428571427,,0.25,0.21428571428571427,0.2631578947368421,,1.0,0.2878787878787879,,0.5,0.3,,0.5,0.42424242424242425,0.05263157894736842,,18.85964912280702,0.625,0.2222222222222222,0.06153846153846154,0.06666666666666667,0.2,0.06315789473684211,0.05,0.03333333333333333,,0.23809523809523808,0.12121212121212122,0.5,0.5,0.5,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.2727272727272727,0.2222222222222222,0.25,0.3939393939393939,0.23076923076923078,0.23076923076923078,1.0,0.3333333333333333,,0.3333333333333333,,,0.2,1.0,0.6,0.3333333333333333,0.5454545454545454,0.23076923076923078,0.4719121212121213,0.5889,0.51167,0.05714285714285714,0.09523809523809523,,0.2857142857142857,11.910526315789474,24.771428571428572,0.17708333333333334,3.0,0.13636363636363635,0.11764705882352941,,1.0,,1.0,,4.0,2.0,1.0,,,1.0,,,,,,,,0.5,0.13333333333333333,0.2413793103448276,0.15384615384615385,0.2,0.08333333333333333,,1.0,1.0,0.030303030303030304,,,,,0.2,,1.0,1.0,0.1111111111111111,0.25,0.3333333333333333,,,,,,,True,,,,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,8333.0,139,8,244,235,51,52,43,479,4.0,4.0,,,,,2.0,2.0,6.0,16.0,5.0,15.0,,3.0,,1.0,12.0,22,9.0,25.0,8.0,59.0,263,1.0,1.0,,4.0,,2.0,1.0,2.0,,2.0,5.0,7.0,16.0,8.0,24.0,3.0,,15.0,5.0,,3.0,2.0,5.0,2.0,,3.0,,,12.0,2.0,2.0,5.0,9.0,4.0,13.0,1.0,,1.0,3.0,,1.0,2.0,,2.0,,5.0,2.0,1.0,7.0,12.0,12.0,9.0,1.0,3.0,5.0,3.0,6.0,7.0,51,2.0,3.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.36,,,0.36,0.5454545454545454,1.0,0.5,0.5425531914893617,0.2,0.25,0.5686274509803921,0.2,0.5,0.5319148936170213,,,18.855218855218855,0.6,0.05952380952380952,0.02040816326530612,0.06451612903225806,0.08333333333333333,0.031007751937984496,0.06451612903225806,,0.043478260869565216,0.06896551724137931,0.0851063829787234,1.0,1.0,0.75,0.0425531914893617,1.0,1.0,0.3404255319148936,0.375,0.375,0.3191489361702128,0.3333333333333333,0.3333333333333333,0.8,,,0.6,,,,,0.25,,0.6170212765957447,0.3333333333333333,0.4959425531914894,0.5016499999999999,0.4550875,0.020833333333333332,0.043478260869565216,0.03389830508474576,0.11864406779661017,14.099999999999996,24.184,0.20901639344262296,4.0,0.16666666666666666,0.15789473684210525,4.0,10.0,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,,5.0,,,,0.02564102564102564,0.125,0.2,,0.8333333333333334,1.0,0.5,0.2127659574468085,0.4,0.4,1.0,,0.25,,,,,,0.125,1.0,1.0,0.2,,,,True,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,9923.0,165,-24,301,296,114,89,50,597,19.0,26.0,5.0,5.0,6.0,9.0,7.0,12.0,2.0,6.0,,1.0,,,,,28.0,44,,1.0,13.0,69.0,345,6.0,7.0,,,8.0,20.0,9.0,14.0,,,3.0,21.0,26.0,30.0,,,,1.0,,5.0,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,2.0,13.0,12.0,17.0,16.0,33.0,6.0,3.0,3.0,2.0,2.0,1.0,6.0,,1.0,,8.0,3.0,2.0,11.0,28.0,19.0,25.0,14.0,2.0,13.0,12.0,13.0,21.0,114,3.0,1.0,0.4642857142857143,0.52,,,,,,0.6363636363636364,0.8571428571428571,0.6428571428571429,0.6222222222222222,0.8571428571428571,0.6428571428571429,0.6388888888888888,0.8333333333333334,0.65625,0.022222222222222223,0.11363636363636363,0.11538461538461539,17.12707182320442,0.25,0.12371134020618557,0.10655737704918032,0.06451612903225806,0.11627906976744186,0.09803921568627451,0.15151515151515152,0.13559322033898305,0.08333333333333333,0.17647058823529413,0.5777777777777777,0.7307692307692307,0.8260869565217391,0.5789473684210527,0.26666666666666666,0.5833333333333334,0.7,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.022222222222222223,,,,0.7142857142857143,1.0,,,,0.6428571428571429,0.6666666666666666,,,0.6,,0.4894977272727273,0.5026714285714287,0.5079357142857143,0.2692307692307692,0.27450980392156865,0.2898550724637681,0.30434782608695654,4.559090909090909,38.7,0.3787375415282392,3.0,0.09375,0.09090909090909091,,,,,6.0,2.0,,1.0,2.0,2.0,,,,,,1.0,7.0,0.16666666666666666,0.25,,0.05,0.17391304347826086,0.1,,0.5384615384615384,0.14285714285714285,0.5,,,,,,,,1.0,1.0,,0.08333333333333333,,,,,7.0,2.0,,True,,,,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,815.0,14,10,25,24,6,7,7,49,,2.0,,2.0,,,,,,,,,,,,,,2,,,,,22,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,3.0,2.0,3.0,3.0,6.0,1.0,1.0,,,,,,,,,,,,,1.0,4.0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,0.5,0.5,5.405405405405405,,0.18181818181818182,0.1875,,0.15384615384615385,0.15789473684210525,0.16666666666666666,0.125,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.5625,0.5625,,,,,,,,0.24,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,0.5,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,6166.0,103,-17,197,190,106,83,31,387,8.0,14.0,3.0,5.0,4.0,6.0,5.0,17.0,2.0,12.0,,,,,,,15.0,43,,,7.0,37.0,220,3.0,5.0,,,2.0,8.0,8.0,25.0,,,3.0,19.0,16.0,14.0,,,,,,5.0,8.0,3.0,11.0,2.0,1.0,4.0,2.0,2.0,25.0,1.0,6.0,17.0,27.0,8.0,35.0,1.0,1.0,,4.0,2.0,2.0,3.0,,2.0,,7.0,,3.0,6.0,12.0,9.0,11.0,5.0,1.0,1.0,,1.0,19.0,106,2.0,1.0,0.5333333333333333,0.6153846153846154,,,,,,0.3488372093023256,0.6,0.32,0.3488372093023256,0.6,0.32,0.3854166666666667,0.5714285714285714,0.35185185185185186,,0.11627906976744186,0.14285714285714285,23.605150214592275,0.5714285714285714,0.30357142857142855,0.07792207792207792,0.07142857142857142,0.30952380952380953,0.07692307692307693,0.05263157894736842,0.05,,0.23809523809523808,0.32558139534883723,0.5714285714285714,0.6666666666666666,0.25,0.3953488372093023,0.29411764705882354,0.35714285714285715,0.27906976744186046,0.16666666666666666,0.16666666666666666,,,,,1.0,0.6,,,,0.24,0.6666666666666666,,,0.32558139534883723,,0.44516046511627905,0.53206,0.437936,0.10638297872340426,0.10638297872340426,0.21621621621621623,0.5135135135135135,8.613953488372092,,0.5380710659898477,9.0,0.32142857142857145,0.35,,,,,4.0,1.0,2.0,3.0,,,1.0,,,,,1.0,,0.17647058823529413,0.125,0.16666666666666666,0.32,0.4,0.25,0.08695652173913043,,0.8,1.0,,,,,,,,1.0,,,0.09090909090909091,0.3333333333333333,,,,1.0,,1.0,True,,,,,,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,3876.0,65,-19,123,124,79,66,17,247,3.0,5.0,1.0,2.0,1.0,1.0,,1.0,3.0,10.0,1.0,2.0,1.0,2.0,1.0,2.0,6.0,16,1.0,2.0,3.0,18.0,143,2.0,5.0,1.0,2.0,,7.0,4.0,9.0,1.0,2.0,2.0,13.0,8.0,4.0,3.0,,,2.0,1.0,,2.0,,2.0,,,,,2.0,4.0,,3.0,3.0,8.0,3.0,11.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,2.0,4.0,5.0,5.0,2.0,1.0,3.0,1.0,3.0,13.0,79,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.375,0.4,0.4444444444444444,0.4166666666666667,0.5,0.5,0.45,0.5,0.5416666666666666,0.1111111111111111,,,14.685314685314687,1.0,0.08571428571428572,0.06666666666666667,,0.14285714285714285,0.05555555555555555,,0.08333333333333333,,0.14285714285714285,0.2777777777777778,0.6,0.6,0.6666666666666666,0.05555555555555555,,,0.5555555555555556,0.3,0.3,0.1111111111111111,0.5,0.5,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5,1.0,0.09090909090909091,1.0,0.18181818181818182,0.5,0.3888888888888889,0.5,0.46386111111111117,0.48745,0.44097272727272724,0.10526315789473684,0.11764705882352941,0.3888888888888889,0.7222222222222222,12.593749999999998,24.8,0.6422764227642277,5.0,0.23809523809523808,0.21428571428571427,,,,,,,,,,,1.0,,,,,2.0,1.0,,,0.07692307692307693,0.08333333333333333,,0.2857142857142857,,0.3333333333333333,,0.6666666666666666,,,,,1.0,,,,,,,,,,,1.0,,,True,,,,,,
