EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,OffCorner3ReboundPct,PenaltyCorner3Accuracy,OffensiveGoaltends,3SecondViolations,HeaveAttempts,on
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,16563.0,276,46,483,491,96.0,165.0,56,974,15.0,22.0,5.0,7.0,1.0,3.0,5.0,12.0,8.0,11.0,28.0,45.0,12.0,68.0,490,6.0,8.0,5.0,17.0,1.0,4.0,4.0,6.0,46.0,10.0,8.0,5.0,8.0,3.0,11.0,3.0,4.0,1.0,3.0,25.0,1.0,14.0,1.0,7.0,24.0,6.0,37.0,16.0,53.0,12.0,6.0,6.0,2.0,3.0,2.0,5.0,17.0,37.0,6.0,3.0,28.0,6.0,3.0,24.0,2.0,10.0,3.0,17.0,11.0,2.0,4.0,17.0,12.0,1.0,6.0,96.0,8.0,3.0,0.8214285714285714,0.9583333333333334,0.6222222222222222,0.75,0.25,0.6222222222222222,0.75,0.25,0.6071428571428571,0.7083333333333334,0.375,0.1111111111111111,0.22727272727272727,11.151736745886655,0.4,0.3333333333333333,0.06666666666666667,0.13186813186813187,0.08045977011494253,0.12280701754385964,0.023809523809523808,0.1297071129707113,0.06944444444444445,0.17073170731707318,0.021739130434782608,0.06896551724137931,0.03333333333333333,0.11594202898550725,0.14545454545454545,0.13793103448275862,0.13043478260869565,0.09090909090909091,0.7058823529411765,0.4888888888888889,0.6818181818181818,0.8823529411764706,0.6666666666666666,0.26666666666666666,0.4166666666666667,0.4166666666666667,1.0,0.24444444444444444,0.7272727272727273,0.7272727272727273,1.0,0.875,0.7142857142857143,0.2,0.75,0.3333333333333333,0.4888888888888889,0.473591111111111,0.518475,0.479475,0.18867924528301888,0.18867924528301888,0.25,0.08823529411764706,6.895555555555556,0.19875776397515527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,26382.0,440,31,778,777,190.0,272.0,93,1555,18.0,40.0,3.0,5.0,8.0,15.0,3.0,14.0,17.0,43.0,38.0,97.0,75.0,217.0,816,4.0,7.0,14.0,40.0,14.0,32.0,33.0,82.0,14.0,62.0,2.0,9.0,57.0,18.0,75.0,15.0,11.0,16.0,30.0,168.0,1.0,4.0,,4.0,26.0,3.0,33.0,5.0,38.0,10.0,3.0,7.0,11.0,7.0,7.0,18.0,10.0,29.0,2.0,1.0,72.0,1.0,3.0,89.0,3.0,30.0,11.0,1.0,,,1.0,1.0,1.0,,82.0,190.0,7.0,10.0,0.18421052631578946,0.1891891891891892,0.3917525773195876,0.5714285714285714,0.4375,0.46405228758169936,0.8125,0.5212765957446809,0.5518134715025906,0.8695652173913043,0.6044776119402985,0.09278350515463918,0.175,23.542600896860986,0.6111111111111112,0.10714285714285714,,0.09059233449477352,0.014285714285714285,0.0625,0.012048192771084338,0.08547008547008547,0.013774104683195593,0.04054054054054054,,0.007462686567164179,0.015873015873015872,0.09278350515463918,0.09411764705882353,0.08571428571428572,0.08,,1.0,0.26143790849673204,0.45,0.5454545454545454,0.2777777777777778,0.0915032679738562,0.21428571428571427,0.23076923076923078,,0.28104575163398693,0.3953488372093023,0.40476190476190477,0.11764705882352941,0.3125,0.6,0.3333333333333333,0.3191489361702128,0.5333333333333333,0.6274509803921569,0.4839359477124184,0.5284875,0.4599946808510638,0.17582417582417584,0.24193548387096775,0.18433179723502305,0.3778801843317972,9.576288659793814,0.2442159383033419,1.0,4.0,21.0,52.0,6.0,9.0,7.0,15.0,22.0,56.0,6.0,9.0,7.0,15.0,39.0,27.0,52.0,21.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,0.5909090909090909,0.39285714285714285,0.6666666666666666,0.4666666666666667,0.39285714285714285,0.3660130718954248,0.07142857142857142,0.023255813953488372,0.036585365853658534,0.026143790849673203,0.25,0.25,1.0,0.33986928104575165,0.40384615384615385,0.40384615384615385,0.5714285714285714,0.5625,0.6666666666666666,0.8333333333333334,0.3191489361702128,0.4666666666666667,0.40384615384615385,0.034482758620689655,25.687499999999996,,,,,,,,,,,,,,,,,,,True
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,33158.0,553,80,989,975,249.0,300.0,130,1964,33.0,52.0,2.0,4.0,3.0,7.0,29.0,55.0,44.0,111.0,106.0,218.0,71.0,304.0,1010,8.0,23.0,12.0,31.0,23.0,45.0,48.0,97.0,136.0,76.0,6.0,14.0,48.0,7.0,55.0,3.0,18.0,7.0,23.0,117.0,3.0,13.0,,15.0,29.0,2.0,46.0,16.0,62.0,19.0,12.0,7.0,24.0,15.0,10.0,39.0,12.0,37.0,1.0,4.0,63.0,1.0,8.0,79.0,3.0,18.0,21.0,5.0,2.0,2.0,1.0,8.0,3.0,,97.0,249.0,8.0,20.0,0.6415094339622641,0.6601941747572816,0.48623853211009177,0.34782608695652173,0.5111111111111111,0.483402489626556,0.35185185185185186,0.49,0.5415162454873647,0.4696969696969697,0.6298701298701299,0.06422018348623854,0.09615384615384616,27.607361963190183,0.6153846153846154,0.05,,0.08238636363636363,0.03551912568306011,0.15625,0.03125,0.09821428571428571,0.03463203463203463,0.054945054945054944,0.023255813953488372,0.031746031746031744,0.04,0.104,0.07476635514018691,0.06666666666666667,0.16666666666666666,0.1111111111111111,0.375,0.2157676348547718,0.6346153846153846,0.7021276595744681,0.5757575757575758,0.22821576763485477,0.5272727272727272,0.58,0.5172413793103449,0.4605809128630705,0.3963963963963964,0.411214953271028,0.7727272727272727,0.14814814814814814,0.5,0.5,0.14,0.42857142857142855,0.3112033195020747,0.4532037344398341,0.45231304347826085,0.4230799999999999,0.0703125,0.07725321888412018,0.10197368421052631,0.3190789473684211,11.771559633027524,0.2517694641051567,3.0,11.0,4.0,12.0,,2.0,1.0,2.0,7.0,23.0,1.0,4.0,1.0,5.0,21.0,,12.0,4.0,4.0,5.0,2.0,14.0,4.0,,9.0,5.0,,1.0,0.30434782608695654,0.25,0.2,0.30434782608695654,0.0954356846473029,0.09090909090909091,0.036036036036036036,0.043859649122807015,0.04564315352697095,0.2727272727272727,0.2727272727272727,1.0,0.04979253112033195,0.3333333333333333,0.3333333333333333,1.0,0.07407407407407407,,,0.04,0.5,0.3333333333333333,,24.5695652173913,1.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,0.07407407407407407,0.5,1.0,0.06,,,,,,,True
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,40285.0,671,49,1183,1181,308.0,409.0,153,2364,42.0,60.0,10.0,13.0,6.0,8.0,28.0,59.0,22.0,64.0,92.0,183.0,27.0,235.0,1230,18.0,27.0,3.0,45.0,14.0,34.0,12.0,49.0,72.0,112.0,24.0,9.0,43.0,12.0,55.0,9.0,13.0,9.0,21.0,122.0,5.0,27.0,,20.0,31.0,11.0,62.0,32.0,94.0,14.0,8.0,6.0,15.0,17.0,10.0,32.0,13.0,30.0,1.0,5.0,35.0,,3.0,34.0,2.0,12.0,6.0,8.0,4.0,1.0,3.0,8.0,4.0,,49.0,308.0,6.0,6.0,0.391304347826087,0.45,0.5027322404371585,0.6666666666666666,0.4117647058823529,0.5,0.6774193548387096,0.45121951219512196,0.5245535714285714,0.703125,0.5104166666666666,0.04918032786885246,0.06666666666666667,18.768328445747798,0.46875,0.24444444444444444,,0.07398568019093078,0.061224489795918366,0.16666666666666666,0.042735042735042736,0.09461966604823747,0.05734767025089606,0.09523809523809523,0.027522935779816515,0.06167400881057269,0.04395604395604396,0.0457516339869281,0.09166666666666666,0.08904109589041095,0.14432989690721648,0.2608695652173913,0.5,0.28846153846153844,0.7,0.75,0.38095238095238093,0.28365384615384615,0.4745762711864407,0.5185185185185185,0.2857142857142857,0.3076923076923077,0.34375,0.34375,0.5454545454545454,0.41935483870967744,0.7692307692307693,,0.1951219512195122,0.75,0.40865384615384615,0.45599951923076915,0.49879999999999997,0.43277073170731717,0.05504587155963303,0.06217616580310881,0.19148936170212766,0.20851063829787234,9.63005464480874,0.2603550295857988,2.0,16.0,6.0,9.0,1.0,1.0,2.0,4.0,8.0,25.0,2.0,4.0,3.0,7.0,24.0,,9.0,6.0,3.0,5.0,4.0,5.0,2.0,3.0,10.0,,,1.0,0.32,0.5,0.42857142857142855,0.32,0.1201923076923077,0.0847457627118644,,0.052083333333333336,0.07692307692307693,0.125,0.125,1.0,0.04326923076923077,0.6666666666666666,0.6666666666666666,1.0,0.03225806451612903,1.0,1.0,0.0975609756097561,0.5,0.6666666666666666,,24.228,1.0,3.0,3.0,,4.0,,,,0.0967741935483871,0.3333333333333333,1.0,0.07317073170731707,1.0,0.038461538461538464,0.3333333333333333,,,,True
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,24686.0,411,39,714,699,178.0,227.0,106,1413,15.0,25.0,8.0,15.0,3.0,5.0,3.0,8.0,36.0,72.0,54.0,105.0,19.0,127.0,733,9.0,20.0,5.0,23.0,6.0,15.0,5.0,17.0,92.0,16.0,12.0,3.0,8.0,4.0,12.0,4.0,2.0,3.0,3.0,28.0,13.0,34.0,,12.0,46.0,7.0,65.0,47.0,112.0,9.0,9.0,,8.0,9.0,3.0,17.0,32.0,58.0,3.0,3.0,31.0,5.0,3.0,21.0,1.0,10.0,1.0,8.0,8.0,,,8.0,3.0,1.0,17.0,178.0,7.0,1.0,0.8518518518518519,0.9583333333333334,0.5142857142857142,0.45,0.4,0.5142857142857142,0.45,0.4,0.5521739130434783,0.5,0.4722222222222222,0.02857142857142857,0.08,15.695600475624257,0.47058823529411764,0.25925925925925924,,0.18473895582329317,0.11929824561403508,0.19672131147540983,0.2,0.1870967741935484,0.13428571428571429,0.13846153846153847,0.15714285714285714,0.09333333333333334,0.18518518518518517,0.11235955056179775,0.2878787878787879,0.18085106382978725,0.22,0.09090909090909091,0.375,0.23809523809523808,0.6,0.6521739130434783,0.5333333333333333,0.0761904761904762,0.375,0.375,1.0,0.6857142857142857,0.5,0.5070422535211268,0.9722222222222222,0.75,0.5333333333333333,0.125,0.3333333333333333,0.6,0.23809523809523808,0.43751523809523807,0.5267533333333334,0.4367466666666667,0.08771929824561403,0.08771929824561403,0.18110236220472442,0.13385826771653545,13.575238095238099,0.24929971988795518,,,,,,,,,,,,,,,,,,,,3.0,1.0,5.0,1.0,3.0,2.0,,,,,,,,,,0.013888888888888888,0.0625,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.2727272727272727,,1.0,1.0,,True
689,1610612765,Theo Ratliff,Theo Ratliff,689,DET,5835.0,97,-5,174,175,55.0,82.0,15,349,2.0,4.0,1.0,3.0,,,,2.0,,,2.0,6.0,2.0,6.0,183,1.0,3.0,2.0,4.0,,,2.0,2.0,2.0,2.0,2.0,,1.0,,1.0,,,,1.0,2.0,1.0,8.0,,3.0,6.0,3.0,12.0,9.0,21.0,1.0,,1.0,1.0,1.0,1.0,2.0,7.0,18.0,1.0,1.0,6.0,2.0,1.0,4.0,,2.0,,8.0,5.0,,3.0,9.0,7.0,1.0,2.0,55.0,4.0,,0.5,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.375,0.5,1.0,,,5.154639175257732,0.5,0.375,,0.12244897959183673,0.13559322033898305,0.10344827586206896,0.07142857142857142,0.11538461538461539,0.1232876712328767,0.23076923076923078,,0.16666666666666666,,0.14285714285714285,0.23076923076923078,,0.13043478260869565,,0.7777777777777778,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,,,,,,,,1.0,0.3333333333333333,,,,0.6666666666666666,0.5021166666666667,0.5663666666666667,,0.25,0.25,0.6666666666666666,0.3333333333333333,2.483333333333333,0.3160919540229885,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.16666666666666666,,,,,True
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,31910.0,532,22,939,934,247.0,295.0,119,1873,19.0,29.0,6.0,8.0,5.0,6.0,22.0,45.0,15.0,39.0,56.0,113.0,29.0,204.0,990,10.0,16.0,1.0,21.0,7.0,17.0,13.0,42.0,58.0,54.0,10.0,5.0,19.0,4.0,23.0,3.0,9.0,3.0,7.0,50.0,3.0,15.0,,14.0,64.0,6.0,84.0,18.0,102.0,19.0,9.0,10.0,16.0,12.0,4.0,28.0,35.0,63.0,3.0,4.0,33.0,2.0,1.0,39.0,1.0,14.0,6.0,32.0,23.0,2.0,7.0,32.0,15.0,,42.0,247.0,7.0,5.0,0.5178571428571429,0.5686274509803921,0.49557522123893805,0.625,0.4117647058823529,0.4861111111111111,0.5,0.3372093023255814,0.5125628140703518,0.5,0.42,0.04424778761061947,0.06896551724137931,21.018518518518515,0.5714285714285714,0.1875,,0.18658892128279883,0.043478260869565216,0.16666666666666666,0.028846153846153848,0.18266978922716628,0.0400890868596882,0.06896551724137931,0.012195121951219513,0.045454545454545456,0.03614457831325301,0.17647058823529413,0.1782178217821782,0.2032520325203252,0.16417910447761194,0.17647058823529413,0.46875,0.16111111111111112,0.6551724137931034,0.7037037037037037,0.5263157894736842,0.25,0.4888888888888889,0.5116279069767442,0.45454545454545453,0.21666666666666667,0.38461538461538464,0.39473684210526316,0.6,0.4,0.75,0.16666666666666666,0.13953488372093023,0.8333333333333334,0.5333333333333333,0.455178611111111,0.47681999999999997,0.46160232558139536,0.07253886010362694,0.1111111111111111,0.10294117647058823,0.20588235294117646,10.348672566371683,0.2630457933972311,2.0,3.0,19.0,64.0,,4.0,5.0,26.0,21.0,67.0,,4.0,5.0,26.0,63.0,,64.0,19.0,1.0,1.0,5.0,12.0,3.0,2.0,7.0,,,1.0,0.31343283582089554,,0.19230769230769232,0.31343283582089554,0.37222222222222223,0.044444444444444446,0.02564102564102564,0.010309278350515464,0.016666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.35555555555555557,0.296875,0.296875,1.0,0.2,,,0.6046511627906976,0.19230769230769232,0.296875,,25.577611940298507,,,,,,,,,,,,,,,,,,,True
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,15200.0,253,3,443,449,161.0,193.0,62,892,10.0,29.0,,5.0,1.0,8.0,6.0,11.0,10.0,28.0,26.0,68.0,42.0,97.0,476,1.0,9.0,8.0,10.0,7.0,22.0,24.0,41.0,18.0,34.0,,7.0,30.0,6.0,36.0,6.0,12.0,2.0,16.0,78.0,2.0,7.0,,3.0,9.0,1.0,13.0,9.0,22.0,12.0,6.0,6.0,10.0,4.0,7.0,14.0,11.0,23.0,1.0,1.0,31.0,,3.0,47.0,3.0,18.0,7.0,1.0,1.0,,,1.0,1.0,,41.0,161.0,3.0,7.0,0.34615384615384615,0.34615384615384615,0.38235294117647056,0.1111111111111111,0.3181818181818182,0.3767123287671233,0.1111111111111111,0.34,0.5105263157894737,0.38461538461538464,0.5394736842105263,0.10294117647058823,0.2413793103448276,21.16504854368932,0.7142857142857143,0.06666666666666667,,0.06474820143884892,0.041666666666666664,0.046875,0.046511627906976744,0.059113300492610835,0.04265402843601896,0.07692307692307693,0.030303030303030304,0.03125,0.02857142857142857,0.03389830508474576,0.08823529411764706,0.08695652173913043,0.05555555555555555,,1.0,0.3972602739726027,0.3448275862068966,0.45454545454545453,0.1,0.1506849315068493,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.3835616438356164,0.35714285714285715,0.35714285714285715,0.6,0.5555555555555556,,,0.32,0.125,0.4657534246575342,0.4701124999999998,0.4975625,0.45466249999999997,0.20454545454545456,0.21686746987951808,0.10309278350515463,0.422680412371134,9.523529411764704,0.36343115124153497,1.0,1.0,,4.0,,,,2.0,1.0,5.0,,,1.0,3.0,3.0,,3.0,,,2.0,1.0,3.0,2.0,2.0,4.0,,,1.0,0.2,,0.3333333333333333,0.25,0.0684931506849315,,,0.05405405405405406,0.0136986301369863,1.0,1.0,1.0,0.0547945205479452,,,,,,,0.08,,,,30.339999999999996,,,1.0,,,,,,,,,0.04,1.0,0.125,1.0,,,1.0,True
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,4086.0,68,2,120,124,38.0,64.0,17,244,1.0,1.0,,,1.0,1.0,,,,7.0,1.0,8.0,,11.0,123,,,,,1.0,1.0,,5.0,2.0,,,2.0,8.0,,8.0,,3.0,1.0,4.0,16.0,1.0,,,2.0,4.0,,6.0,1.0,7.0,3.0,,3.0,1.0,2.0,,3.0,,11.0,,1.0,5.0,,1.0,,,,,,,,,,,,5.0,38.0,4.0,,1.0,1.0,0.125,,1.0,0.36666666666666664,,0.5,0.36666666666666664,,0.5,0.25,,13.235294117647058,0.3333333333333333,,,0.08888888888888889,,0.14285714285714285,0.1,0.1016949152542373,0.018867924528301886,,,,,0.10526315789473684,,0.13333333333333333,0.09090909090909091,0.3333333333333333,,0.06666666666666667,1.0,1.0,1.0,,,,,0.4666666666666667,,,,,,,0.2,1.0,0.5333333333333333,0.4271928571428571,,0.4960375,,,,0.45454545454545453,17.2,0.31666666666666665,1.0,2.0,2.0,5.0,,,,3.0,3.0,7.0,,,1.0,4.0,9.0,,4.0,2.0,,,1.0,1.0,,,1.0,,,1.0,0.42857142857142855,,0.25,0.5,0.4666666666666667,,0.2857142857142857,,0.13333333333333333,0.5,0.5,1.0,0.3333333333333333,0.4,0.4,1.0,,,,0.6,,0.5,,28.142857142857142,,,1.0,,,,,,,,,0.2,1.0,0.3333333333333333,1.0,,,1.0,True
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,1910.0,32,-9,54,57,2.0,21.0,6,111,1.0,1.0,,,,,,,2.0,7.0,3.0,8.0,,6.0,57,,2.0,,,,,,,6.0,,,1.0,1.0,,1.0,,,1.0,,2.0,,,,,1.0,,1.0,,1.0,3.0,2.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,0.375,,,0.375,,,0.375,,,0.125,,13.114754098360656,,,,0.07142857142857142,,,,0.047619047619047616,,,,,,,,0.3333333333333333,,,,0.125,1.0,1.0,1.0,,,,,0.875,0.2857142857142857,0.3333333333333333,1.0,,,,,,0.125,0.422275,0.4358,,,,,,16.3,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
