EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,PenaltyFG3A,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,OffThreePtRebounds,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Travels,PenaltyTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,Corner3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,6128.0,102,-2,181,176,31.0,51.0,27,357,8.0,14.0,1.0,2.0,1.0,3.0,7.0,13.0,10.0,22.0,2.0,25.0,49,2.0,9.0,59.0,204,1.0,3.0,2.0,4.0,9.0,5.0,13.0,4.0,46.0,2.0,2.0,3.0,24.0,3.0,27.0,1.0,2.0,9.0,5.0,10.0,57.0,4.0,1.0,4.0,5.0,4.0,9.0,1.0,8.0,6.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,8.0,12.0,1.0,2.0,11.0,2.0,1.0,5.0,1.0,13.0,31.0,1.0,0.08,0.08333333333333333,0.5102040816326531,0.3333333333333333,0.4444444444444444,0.49019607843137253,0.3333333333333333,0.4444444444444444,0.5272727272727272,0.3333333333333333,0.5454545454545454,0.0392156862745098,0.061224489795918366,0.21428571428571427,27.962085308056874,1.0,0.06779661016949153,0.04819277108433735,0.04,0.05952380952380952,0.041237113402061855,0.16,0.043478260869565216,0.13636363636363635,0.05555555555555555,0.043478260869565216,0.27450980392156865,0.5714285714285714,0.7272727272727273,0.125,0.2549019607843137,0.5384615384615384,0.5384615384615384,0.43137254901960786,0.45454545454545453,0.45454545454545453,0.1,0.0392156862745098,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3137254901960784,0.44876568627450986,0.5059666666666667,0.5111333333333333,0.09259259259259259,0.09615384615384616,0.03389830508474576,0.22033898305084745,10.485714285714288,25.35,0.1712707182320442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1719,1610612740,Bonzi Wells,Bonzi Wells,1719,NOH,10224.0,170,-8,298,293,45.0,60.0,46,591,13.0,24.0,3.0,4.0,2.0,2.0,4.0,15.0,5.0,16.0,,22.0,55,2.0,,44.0,319,3.0,7.0,6.0,4.0,5.0,,8.0,24.0,20.0,4.0,,6.0,6.0,2.0,8.0,2.0,,4.0,,2.0,18.0,4.0,7.0,16.0,27.0,4.0,31.0,,4.0,3.0,1.0,2.0,1.0,1.0,6.0,,8.0,26.0,9.0,1.0,,6.0,,,3.0,,8.0,45.0,,0.5454545454545454,0.6,0.4,0.42857142857142855,0.8,0.38596491228070173,0.3333333333333333,0.5714285714285714,0.36666666666666664,0.3333333333333333,0.5714285714285714,0.03508771929824561,0.10909090909090909,0.16666666666666666,18.857142857142858,0.3333333333333333,0.1568627450980392,0.02857142857142857,0.16279069767441862,0.15862068965517243,0.024691358024691357,0.023809523809523808,,0.2727272727272727,0.1724137931034483,,0.42105263157894735,0.5416666666666666,0.65,0.5384615384615384,0.2631578947368421,0.26666666666666666,0.2857142857142857,0.2807017543859649,0.3125,0.3333333333333333,0.8,,0.4444444444444444,0.75,0.2857142857142857,1.0,0.45614035087719296,0.4852728070175438,0.5492928571428571,0.4941071428571428,0.05,0.05172413793103448,0.13636363636363635,0.18181818181818182,7.758181818181818,23.25,0.15100671140939598,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.06666666666666667,0.0625,0.5,0.044444444444444446,0.018867924528301886,0.16666666666666666,0.14285714285714285,1.0,0.25,0.03508771929824561,0.3333333333333333,0.2222222222222222,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,982.0,16,1,26,28,9.0,8.0,5,54,,1.0,,,,,,,,1.0,,,2,,,,23,,,,,1.0,,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,2.0,3.0,,3.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.67741935483871,1.0,0.16666666666666666,,0.25,0.1875,,,,0.14285714285714285,,,0.5,,,,,,,0.5,,,,,,,,,0.5,0.51125,,0.3368,,,,,10.65,,0.34615384615384615,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,5265.0,88,14,152,151,23.0,40.0,22,303,8.0,11.0,4.0,6.0,1.0,2.0,,,,,,8.0,11,,2.0,18.0,167,4.0,6.0,8.0,1.0,2.0,1.0,3.0,12.0,4.0,4.0,,,,,,,,,,,,5.0,5.0,11.0,18.0,9.0,27.0,,,,,,,,,,3.0,4.0,8.0,2.0,1.0,4.0,,,1.0,1.0,3.0,23.0,1.0,0.75,1.0,0.7272727272727273,0.6666666666666666,0.5,0.7272727272727273,0.6666666666666666,0.5,0.6923076923076923,0.6666666666666666,0.5,,,,7.344632768361582,,0.18032786885245902,0.07575757575757576,0.19230769230769232,0.1839080459770115,0.11392405063291139,0.125,0.16666666666666666,0.13043478260869565,0.16666666666666666,,1.0,0.7272727272727273,0.7272727272727273,0.75,,,,,,,,,1.0,0.6666666666666666,1.0,0.5,1.0,0.5762181818181819,0.546275,0.61815,0.08333333333333333,0.08333333333333333,0.4444444444444444,0.16666666666666666,0.41818181818181815,,0.1513157894736842,,,,,,2.0,,,,,,2.0,1.0,2.0,,1.0,1.0,,,0.5,0.047619047619047616,0.06896551724137931,0.2857142857142857,0.25,,,,0.5,,,4.0,1.0,0.3076923076923077,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2561,1610612740,David West,David West,2561,NOH,6685.0,111,-15,203,198,28.0,48.0,32,401,8.0,13.0,3.0,5.0,,,7.0,20.0,13.0,20.0,1.0,28.0,53,1.0,7.0,66.0,218,6.0,8.0,12.0,2.0,4.0,2.0,9.0,34.0,22.0,6.0,1.0,5.0,3.0,1.0,4.0,1.0,,,1.0,2.0,9.0,6.0,4.0,14.0,18.0,7.0,25.0,4.0,4.0,3.0,1.0,1.0,1.0,,4.0,,2.0,4.0,10.0,4.0,,8.0,1.0,1.0,3.0,1.0,9.0,28.0,1.0,0.6071428571428571,0.68,0.5283018867924528,0.75,0.5,0.5462962962962963,0.75,0.7,0.5789473684210527,0.75,0.75,0.018518518518518517,0.09433962264150944,0.07692307692307693,25.416666666666668,0.25,0.22580645161290322,0.05714285714285714,0.14285714285714285,0.2,0.058333333333333334,0.05714285714285714,0.22727272727272727,0.15384615384615385,0.1,0.2,0.24074074074074073,0.6153846153846154,0.6666666666666666,0.125,0.37037037037037035,0.35,0.4375,0.37037037037037035,0.65,0.65,0.9230769230769231,0.018518518518518517,0.625,0.6,,,0.25925925925925924,0.42361296296296297,0.4751,0.3694,0.05357142857142857,0.05454545454545454,0.18181818181818182,0.13636363636363635,9.458490566037735,24.2,0.13793103448275862,,,,,1.0,,,3.0,1.0,,1.0,5.0,2.0,5.0,1.0,,,0.2,,,0.11764705882352941,,0.35714285714285715,0.25,0.2,0.5714285714285714,,0.3333333333333333,,,1.0,3.0,0.06666666666666667,0.09090909090909091,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,2413.0,40,-3,69,68,15.0,9.0,10,137,2.0,3.0,,,2.0,2.0,2.0,5.0,1.0,2.0,,5.0,10,,4.0,14.0,67,1.0,1.0,5.0,3.0,5.0,1.0,7.0,2.0,8.0,,,1.0,,,,,,,,,,6.0,3.0,5.0,8.0,6.0,14.0,1.0,,,,,,,1.0,,2.0,7.0,8.0,,,7.0,1.0,,4.0,,7.0,15.0,,0.2,0.2,0.5,1.0,0.6,0.5,1.0,0.6,0.5384615384615384,0.8333333333333334,0.7,,0.1,,17.72151898734177,,0.2,0.21428571428571427,0.42857142857142855,0.25,0.1875,0.6,0.16666666666666666,0.21428571428571427,0.6666666666666666,0.3333333333333333,0.3,0.6666666666666666,0.6666666666666666,,0.5,0.4,0.5,0.2,0.5,0.5,1.0,,,,0.4,1.0,0.3,0.4336399999999999,0.3647,0.47386,0.3076923076923077,0.3076923076923077,0.35714285714285715,0.5,6.31,,0.21739130434782608,,,,,,,,1.0,,2.0,1.0,3.0,2.0,3.0,2.0,,1.0,0.2,,,0.09090909090909091,0.16666666666666666,0.2,0.25,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,4932.0,82,-10,141,138,17.0,12.0,23,279,8.0,12.0,2.0,2.0,1.0,2.0,3.0,6.0,,4.0,2.0,11.0,22,3.0,2.0,24.0,150,3.0,4.0,6.0,1.0,3.0,,2.0,8.0,14.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,3.0,2.0,3.0,5.0,4.0,9.0,,6.0,2.0,4.0,1.0,1.0,,2.0,,1.0,3.0,3.0,,,2.0,,,1.0,,2.0,17.0,,0.36363636363636365,0.4,0.5,0.75,0.3333333333333333,0.44,0.6,0.2,0.46153846153846156,0.6,0.2,0.12,0.045454545454545456,0.08333333333333333,17.073170731707318,0.5,0.06382978723404255,0.04838709677419355,0.09523809523809523,0.07352941176470588,0.041666666666666664,0.06666666666666667,0.06666666666666667,0.041666666666666664,0.07692307692307693,,0.48,0.6666666666666666,0.7272727272727273,0.375,0.24,0.5,0.5,0.16,,,,0.08,0.4,1.0,0.4,0.5,0.6,0.49544799999999994,0.46112000000000003,0.47002,0.038461538461538464,0.043478260869565216,0.25,0.08333333333333333,5.754545454545455,24.766666666666666,0.12056737588652482,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,0.047619047619047616,0.038461538461538464,0.125,0.125,1.0,0.3333333333333333,0.04,,0.2,,,,,,,,,2.0,,,,,,,,,,,,,,0.4,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2457,1610612740,Jannero Pargo,Jannero Pargo,2457,NOH,6803.0,113,-3,196,195,25.0,31.0,33,391,2.0,6.0,1.0,2.0,,,3.0,7.0,6.0,18.0,13.0,11.0,31,18.0,2.0,39.0,205,2.0,3.0,4.0,,2.0,1.0,1.0,4.0,18.0,,12.0,2.0,13.0,2.0,15.0,2.0,,4.0,2.0,7.0,32.0,1.0,1.0,7.0,8.0,2.0,10.0,2.0,3.0,1.0,2.0,6.0,6.0,,8.0,1.0,3.0,7.0,3.0,,1.0,2.0,,2.0,,,1.0,25.0,,0.18181818181818182,0.18181818181818182,0.3548387096774194,0.6666666666666666,,0.37755102040816324,0.5,,0.37755102040816324,0.5,,0.3673469387755102,0.06451612903225806,0.3333333333333333,24.152542372881356,0.75,0.1044776119402985,0.010101010101010102,0.037037037037037035,0.0851063829787234,0.017543859649122806,0.03125,0.08333333333333333,0.14814814814814814,0.047619047619047616,0.06896551724137931,0.12244897959183673,0.3333333333333333,0.5,,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.3673469387755102,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2653061224489796,0.5,0.5,,,0.4897959183673469,0.46224375,0.4999,0.39768333333333333,,,0.10256410256410256,0.02564102564102564,12.929032258064517,27.266666666666666,0.12755102040816327,5.0,1.0,,1.0,1.0,,2.0,2.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,0.0625,,0.5,0.3333333333333333,0.10204081632653061,,0.25,,1.0,1.0,0.06666666666666667,0.09090909090909091,,3.0,,1.0,5.0,,9.0,3.0,,1.0,0.6,0.2777777777777778,,0.29411764705882354,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.25,,,,,2.0,6.0,1.0,1.0,0.05555555555555555,0.2,0.4,0.5,1.0,,,,,,,,,True,,,,,,,,,
2408,1610612740,Melvin Ely,Melvin Ely,2408,NOH,2041.0,34,-16,61,59,5.0,10.0,11,120,,3.0,,3.0,,,1.0,4.0,,1.0,,1.0,8,,4.0,6.0,67,1.0,4.0,3.0,,,2.0,2.0,,2.0,2.0,,,1.0,,1.0,,,1.0,,,2.0,5.0,1.0,1.0,2.0,5.0,7.0,,,,,1.0,,1.0,1.0,,4.0,7.0,5.0,,,6.0,,,2.0,1.0,2.0,5.0,1.0,,,0.125,0.25,,0.125,0.25,,0.2727272727272727,0.3,1.0,,,,16.216216216216218,1.0,0.07142857142857142,0.13513513513513514,0.14285714285714285,0.09523809523809523,0.125,,,0.14285714285714285,0.2,,0.375,,,,0.5,0.25,0.25,0.125,,,,,0.75,,,,0.375,0.446275,0.511,,0.2,0.2,0.5,0.3333333333333333,5.875,,0.08196721311475409,,,,,,,,,,1.0,,,,,,,1.0,,,,0.3,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,4813.0,80,-8,139,135,24.0,27.0,17,274,4.0,7.0,,1.0,1.0,1.0,1.0,3.0,3.0,6.0,8.0,8.0,16,8.0,6.0,37.0,157,2.0,3.0,7.0,1.0,3.0,2.0,7.0,14.0,2.0,,8.0,1.0,,,,,,,,,,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,,1.0,,,,2.0,,,3.0,6.0,,,6.0,,,2.0,1.0,7.0,24.0,1.0,0.875,0.875,0.5,0.6666666666666666,0.3333333333333333,0.6458333333333334,0.7,0.625,0.6851851851851852,0.7,0.7,0.3333333333333333,0.0625,0.14285714285714285,18.125,,0.061224489795918366,0.01694915254237288,0.13636363636363635,0.08450704225352113,0.014084507042253521,0.05555555555555555,0.0625,0.10526315789473684,0.14285714285714285,0.1111111111111111,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.75,0.125,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,1.0,0.3333333333333333,0.2,,0.25,1.0,0.625,0.4907854166666666,0.43220000000000003,0.48055000000000003,0.07692307692307693,0.1111111111111111,0.1891891891891892,0.1891891891891892,8.40625,24.65,0.17266187050359713,,,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,0.125,,1.0,,,,,,,,,,5.0,1.0,1.0,5.0,1.0,15.0,5.0,1.0,,1.0,0.625,1.0,0.625,0.625,0.7142857142857143,1.0,0.25,1.0,0.625,,,,,,,,1.0,0.125,,,,,1.0,2.0,1.0,0.5,0.125,0.4,0.5,1.0,True,,,,,,,,,
