EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,FtPoints,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,PenaltyTurnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,BlockedAtRim,FG3APct,Arc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,AtRimAssists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SelfOReb,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SelfORebPct,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,BlockedLongMidRange,on,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,3599.0,60.0,14.0,108,112,49,33,11.0,220,2.0,3.0,1.0,2.0,2.0,5.0,5.0,13.0,14.0,106,3.0,4.0,7.0,8.0,2.0,,1.0,3.0,1.0,7.0,9.0,4.0,13.0,2.0,,4.0,,3.0,9.0,6.0,10.0,1.0,5.0,1.0,5.0,49,,0.8,0.8,0.38461538461538464,0.75,0.35714285714285715,0.75,0.3684210526315789,0.7,0.07692307692307693,0.2,18.852459016393443,0.21212121212121213,0.08823529411764706,0.05,0.1509433962264151,0.06382978723404255,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.08333333333333333,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.35714285714285715,0.4,0.5,0.5,0.5,0.2857142857142857,0.4559615384615385,0.51815,0.5,8.799999999999999,0.4537037037037037,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,4.0,1.0,4.0,3.0,0.07142857142857142,0.07142857142857142,0.2222222222222222,0.23529411764705882,38.2,1.0,1.0,1.0,5.0,,,,,,1.0,3.0,3.0,,3.0,9.0,,,,,,1.0,2.0,2.0,,2.0,1.0,1.0,,3.0,9.0,1.0,,,,1.0,1.0,0.6428571428571429,,0.5,0.16666666666666666,,0.05263157894736842,,,0.25,,0.6,0.5,0.35714285714285715,0.2,0.2,1.0,,,,,0.3333333333333333,1.0,,,,0.5055333333333333,0.6428571428571429,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,False,1.0,0.16666666666666666,1.0,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,8565.0,143.0,3.0,251,253,55,41,31.0,504,4.0,5.0,,,6.0,11.0,13.0,27.0,42.0,272,,1.0,,10.0,16.0,,1.0,,6.0,7.0,13.0,,13.0,3.0,2.0,5.0,,2.0,5.0,13.0,15.0,4.0,,,1.0,55,1.0,0.38461538461538464,0.38461538461538464,0.48148148148148145,,0.48333333333333334,,0.5675675675675675,,0.037037037037037035,,14.583333333333334,0.07446808510638298,,0.15789473684210525,0.09848484848484848,,,,,0.06521739130434782,0.14285714285714285,0.16666666666666666,0.8,1.0,0.25,0.36666666666666664,0.5454545454545454,0.5454545454545454,,,0.26666666666666666,0.46496333333333334,0.4682,,11.75925925925926,0.21912350597609562,2.0,3.0,13.0,2.0,10.0,17.0,3.0,41.0,1.0,,4.0,,0.1,0.06666666666666667,0.12121212121212122,0.13333333333333333,24.266666666666666,2.0,2.0,3.0,11.0,1.0,,1.0,1.0,1.0,,3.0,5.0,1.0,7.0,16.0,,1.0,7.0,7.0,,,2.0,,2.0,2.0,1.0,1.0,,1.0,16.0,4.0,,0.3333333333333333,0.3333333333333333,0.6,0.75,0.8,0.2,0.4,,,,,,0.12903225806451613,0.2,1.0,0.3333333333333333,0.36666666666666664,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.03333333333333333,0.5,0.5,,0.3333333333333333,1.0,,0.16666666666666666,0.5,0.4860166666666666,0.38095238095238093,,1.0,,1.0,3.0,,5.0,2.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,False,,,,1.0,1.0,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,9339.0,156.0,-31.0,277,281,77,67,36.0,558,15.0,25.0,7.0,9.0,3.0,14.0,23.0,49.0,72.0,329,8.0,11.0,19.0,26.0,20.0,10.0,4.0,10.0,5.0,26.0,32.0,15.0,47.0,2.0,,5.0,,11.0,12.0,15.0,14.0,1.0,7.0,1.0,7.0,77,,0.5652173913043478,0.7222222222222222,0.46938775510204084,0.7272727272727273,0.47058823529411764,0.7272727272727273,0.4864864864864865,0.7307692307692307,0.08163265306122448,0.07142857142857142,24.6875,0.24761904761904763,0.10638297872340426,0.125,0.21379310344827587,0.11029411764705882,0.19444444444444445,,0.3,0.2978723404255319,0.11538461538461539,0.36764705882352944,0.6,0.6818181818181818,0.4666666666666667,0.20588235294117646,0.21428571428571427,0.23076923076923078,0.8181818181818182,0.7777777777777778,0.6470588235294118,0.49131397058823534,0.5136000000000001,0.2638888888888889,6.906122448979593,0.2779783393501805,17.0,19.0,8.0,17.0,4.0,5.0,1.0,11.0,2.0,,7.0,6.0,0.27941176470588236,0.25,0.0958904109589041,0.12962962962962962,25.484210526315792,4.0,5.0,5.0,10.0,2.0,,6.0,6.0,6.0,3.0,5.0,9.0,6.0,6.0,22.0,18.0,6.0,1.0,,5.0,1.0,4.0,4.0,,3.0,2.0,1.0,4.0,5.0,22.0,1.0,1.0,0.3157894736842105,0.3157894736842105,0.5555555555555556,0.5333333333333333,0.55,0.12,0.6,0.1,0.11904761904761904,0.08571428571428572,0.10344827586206896,0.15384615384615385,0.15789473684210525,0.14285714285714285,0.7142857142857143,0.6666666666666666,0.14705882352941177,0.5,0.5,0.8,0.029411764705882353,0.35294117647058826,0.375,1.0,0.3333333333333333,0.8,,0.4,0.35294117647058826,0.46631666666666666,0.3055555555555556,,2.0,,2.0,,1.0,3.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,,,,0.030303030303030304,,,,,,2.0,,,,,,1.0,,False,,,0.14285714285714285,,,1.0,0.05263157894736842,0.058823529411764705
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,7942.0,132.0,,241,245,60,54,32.0,486,1.0,7.0,,2.0,1.0,2.0,4.0,16.0,51.0,263,,3.0,,,8.0,,3.0,1.0,3.0,3.0,7.0,1.0,8.0,4.0,,5.0,,1.0,9.0,7.0,14.0,1.0,,,,60,,,,0.25,,0.4634146341463415,,0.53125,,0.1875,0.5,18.79432624113475,0.03409090909090909,0.0125,0.08823529411764706,0.04918032786885246,0.00847457627118644,,,,0.04878048780487805,0.08333333333333333,0.17073170731707318,0.14285714285714285,0.2,,0.04878048780487805,0.5,1.0,0.3333333333333333,,0.7804878048780488,0.5415812499999999,0.58115,,10.24375,0.24896265560165975,14.0,25.0,13.0,14.0,7.0,9.0,2.0,20.0,,2.0,6.0,,0.6097560975609756,0.34146341463414637,0.1276595744680851,0.2727272727272727,25.42,,2.0,2.0,7.0,11.0,1.0,6.0,1.0,10.0,,1.0,4.0,2.0,6.0,8.0,27.0,6.0,2.0,2.0,,1.0,4.0,3.0,1.0,1.0,1.0,,,,8.0,1.0,0.9,0.4,0.4,0.25,0.16666666666666666,0.4444444444444444,0.2857142857142857,0.2,0.1111111111111111,,0.03125,,,0.03333333333333333,0.1,,,0.17073170731707318,0.2857142857142857,0.2857142857142857,,0.2682926829268293,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.3333333333333333,,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.5067083333333334,0.1568627450980392,2.0,,3.0,,3.0,,4.0,1.0,2.0,,,0.3333333333333333,,,,,,,,4.0,,1.0,,,0.36363636363636365,0.36363636363636365,1.0,0.16666666666666666,,,,False,,,,,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,9845.0,164.0,-3.0,287,294,69,60,32.0,581,14.0,24.0,4.0,6.0,6.0,6.0,23.0,42.0,83.0,322,5.0,8.0,12.0,4.0,42.0,6.0,2.0,6.0,5.0,11.0,19.0,8.0,27.0,6.0,1.0,14.0,,5.0,11.0,21.0,25.0,3.0,,,1.0,69,1.0,0.08695652173913043,0.1,0.5476190476190477,0.625,0.5169491525423728,0.5,0.5942028985507246,0.5454545454545454,0.047619047619047616,,25.227963525835865,0.102803738317757,0.061224489795918366,0.11627906976744186,0.10666666666666667,0.04964539007092199,0.10526315789473684,0.08695652173913043,0.047619047619047616,0.12244897959183673,0.0967741935483871,0.4067796610169492,0.5833333333333334,0.6363636363636364,0.07142857142857142,0.1016949152542373,1.0,1.0,0.6,0.6666666666666666,0.6949152542372882,0.5189838983050847,0.558425,0.14457831325301204,7.350000000000001,0.24041811846689895,15.0,17.0,22.0,15.0,10.0,15.0,1.0,35.0,5.0,1.0,10.0,,0.288135593220339,0.2542372881355932,0.15151515151515152,0.20408163265306123,25.305882352941175,5.0,8.0,3.0,12.0,2.0,,4.0,4.0,5.0,2.0,9.0,14.0,4.0,9.0,33.0,3.0,4.0,5.0,4.0,1.0,3.0,8.0,6.0,2.0,8.0,3.0,5.0,,,33.0,3.0,0.2,0.29411764705882354,0.29411764705882354,0.6428571428571429,0.6666666666666666,0.75,0.08333333333333333,0.5714285714285714,0.2727272727272727,0.023255813953488372,,0.03333333333333333,,0.10810810810810811,0.16666666666666666,,,0.2033898305084746,0.25,0.25,0.3333333333333333,0.03389830508474576,0.26666666666666666,0.26666666666666666,0.25,0.4444444444444444,0.625,,0.2222222222222222,0.26666666666666666,0.5026138888888888,0.39759036144578314,1.0,2.0,2.0,2.0,12.0,1.0,5.0,4.0,1.0,1.0,0.5,0.1,0.5,4.0,2.0,2.0,,0.14285714285714285,,1.0,,1.0,1.0,3.0,0.5,0.5,,0.1,,,,False,1.0,0.125,,1.0,1.0,,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,2995.0,50.0,20.0,91,91,33,18,9.0,182,2.0,7.0,,,3.0,3.0,6.0,12.0,18.0,88,1.0,1.0,2.0,10.0,2.0,,2.0,1.0,1.0,4.0,6.0,1.0,7.0,5.0,1.0,5.0,,7.0,14.0,5.0,7.0,,,,,33,1.0,0.8333333333333334,0.8333333333333334,0.5,1.0,0.5,1.0,0.6,1.0,0.16666666666666666,,20.0,0.12903225806451613,0.045454545454545456,0.07142857142857142,0.1111111111111111,0.03333333333333333,0.09090909090909091,,0.1111111111111111,0.2727272727272727,0.1,0.5833333333333334,0.2857142857142857,0.4,1.0,0.25,1.0,1.0,,,0.5833333333333334,0.49967500000000004,0.4,0.1111111111111111,6.458333333333333,0.3626373626373626,,,6.0,,4.0,4.0,2.0,8.0,1.0,2.0,4.0,,,,0.26666666666666666,0.26666666666666666,,,2.0,1.0,2.0,,,,,,,1.0,3.0,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,,0.25,,,,,,,,0.6666666666666666,0.16666666666666666,0.5,0.5,1.0,,,,,0.6666666666666666,,,,,0.42136666666666667,0.1111111111111111,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,False,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,7498.0,125.0,-4.0,223,221,42,33,31.0,444,13.0,18.0,3.0,3.0,4.0,8.0,18.0,29.0,47.0,243,4.0,6.0,9.0,20.0,16.0,6.0,4.0,7.0,4.0,11.0,19.0,9.0,28.0,3.0,,5.0,,9.0,19.0,14.0,13.0,,7.0,2.0,7.0,42,3.0,0.5555555555555556,0.6666666666666666,0.6206896551724138,0.6666666666666666,0.6206896551724138,0.6666666666666666,0.6714285714285714,0.6428571428571429,0.13793103448275862,0.25,15.444015444015445,0.13924050632911392,0.09210526315789473,0.12903225806451613,0.13636363636363635,0.08108108108108109,0.11538461538461539,0.1,0.1875,0.1,0.125,0.6206896551724138,0.7222222222222222,0.8125,0.6923076923076923,0.27586206896551724,0.5,0.6666666666666666,0.5,1.0,0.6206896551724138,0.5348241379310344,0.3912,0.19148936170212766,4.648275862068965,0.18834080717488788,,,11.0,,1.0,3.0,,8.0,2.0,3.0,7.0,3.0,,,0.2,0.2,,1.0,1.0,1.0,3.0,,,,,,1.0,1.0,3.0,,,2.0,,,2.0,,2.0,4.0,3.0,,3.0,2.0,,2.0,3.0,6.0,2.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.4,0.5,0.05714285714285714,0.06666666666666667,0.04,0.1,0.17391304347826086,0.14285714285714285,0.8571428571428571,0.25,0.10344827586206896,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,1.0,,,,0.5250666666666667,0.0425531914893617,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,2.0,False,,,,,,,,
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,6003.0,100.0,-2.0,177,181,74,52,18.0,358,3.0,6.0,,,2.0,3.0,13.0,24.0,44.0,197,2.0,3.0,4.0,10.0,16.0,,,,2.0,1.0,4.0,,4.0,1.0,,2.0,,5.0,9.0,5.0,8.0,2.0,,,,74,,0.38461538461538464,0.38461538461538464,0.5416666666666666,0.6666666666666666,0.5277777777777778,0.5,0.55,0.5,,,21.53846153846154,0.01694915254237288,,0.07142857142857142,0.034482758620689655,,,,,,0.058823529411764705,0.16666666666666666,0.5,0.5,0.6666666666666666,0.08333333333333333,0.6666666666666666,0.6666666666666666,,,0.5,0.47557916666666666,0.45371249999999996,0.09090909090909091,14.074999999999998,0.4180790960451977,9.0,12.0,6.0,9.0,5.0,5.0,2.0,10.0,,,2.0,,0.3333333333333333,0.25,0.05263157894736842,0.07692307692307693,25.5,1.0,4.0,8.0,15.0,3.0,3.0,4.0,3.0,4.0,,4.0,8.0,6.0,3.0,17.0,3.0,4.0,,,,1.0,,,,1.0,1.0,,,,17.0,2.0,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,0.53125,,0.5,0.14285714285714285,,,,,0.045454545454545456,0.09090909090909091,,,0.4166666666666667,0.5333333333333333,0.5333333333333333,0.375,0.08333333333333333,0.4444444444444444,0.4444444444444444,0.25,0.2857142857142857,0.25,0.21428571428571427,0.21428571428571427,0.4444444444444444,0.49538928571428575,0.38636363636363635,,2.0,1.0,2.0,9.0,,3.0,,1.0,,0.3333333333333333,,0.6666666666666666,,,,,,,,,1.0,,,,,,0.25,,,,False,,,,,,,,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,910.0,15.0,4.0,31,32,25,13,2.0,63,,,,,,,,,1.0,28,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,25,,,,,,,,0.5,,,,3.0303030303030303,0.25,0.16666666666666666,,0.125,0.1111111111111111,,,0.5,,,,,,,,,,,,,,,,,0.8064516129032258,,,1.0,,1.0,1.0,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,0.5,,,,,0.2,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
201156,1610612764,Nick Young,Nick Young,201156,WAS,994.0,17.0,-2.0,36,36,23,13,3.0,72,1.0,2.0,,,,,1.0,7.0,5.0,33,,,,,2.0,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,,2.0,4.0,,,,,23,,,,0.14285714285714285,,0.1111111111111111,,0.22727272727272727,,,,30.769230769230766,,0.125,0.1111111111111111,0.058823529411764705,0.08333333333333333,0.5,,,,0.2,0.2222222222222222,0.5,0.5,,,,,,,0.4444444444444444,0.4859777777777777,0.6099,,13.028571428571427,0.6388888888888888,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,,0.2222222222222222,0.1111111111111111,0.18181818181818182,0.2222222222222222,24.65,1.0,1.0,,5.0,1.0,1.0,,,,,1.0,4.0,1.0,3.0,5.0,,,,,,,2.0,,2.0,1.0,,1.0,,,5.0,,,,,0.25,0.2,0.35714285714285715,,1.0,,,,,,,,,,0.5555555555555556,,,,0.1111111111111111,,,,0.2,1.0,0.2,,,0.47394,1.0,,,1.0,,,,,,,,,,,1.0,,,,0.14285714285714285,,,,1.0,,,,,,1.0,,,,False,,,,,,,,
200762,1610612764,Oleksiy Pecherov,Oleksiy Pecherov,200762,WAS,490.0,8.0,1.0,18,19,18,11,,37,,,,,,,,1.0,2.0,14,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,1.0,1.0,18,,,,,,,,0.5,,,,11.11111111111111,,,0.2,0.125,,,,,,0.3333333333333333,,,,,,,,,,,0.2888,,,17.9,1.0,,,2.0,,,,,,,,1.0,,,,0.5,0.5,,,,,1.0,,,,,,,,1.0,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2888,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
