EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG3M,SelfOReb,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,PenaltyFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceFtPoints,PtsPutbacks,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Travels,HeaveAttempts,LongMidRangePctBlocked
1921,1610612756,Gordan Giricek,Gordan Giricek,1921,PHX,1690.0,28,10.0,63,59,30,26,4,122,1.0,2.0,2.0,6.0,1.0,1.0,3.0,8.0,1.0,2.0,8.0,50,1.0,5.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,30,1.0,1.0,1.0,1.0,0.375,0.2,0.3333333333333333,0.16666666666666666,0.4,0.2857142857142857,0.1111111111111111,0.125,0.5,16.176470588235293,1.0,0.2,0.030303030303030304,0.25,0.2222222222222222,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.403125,0.36995999999999996,0.5,14.7,40.0,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,8081.0,135,7.0,256,255,65,31,33,511,1.0,2.0,3.0,5.0,10.0,,5.0,9.0,13.0,10.0,44.0,263,,,,8.0,8.0,2.0,10.0,,1.0,8.0,,17.0,2.0,14.0,17.0,2.0,2.0,,,4.0,11.0,12.0,,2.0,12.0,1.0,8.0,65,1.0,1.0,0.2,0.2,0.5555555555555556,,0.7727272727272727,,0.7857142857142857,1.0,0.5909090909090909,,,11.03448275862069,,0.1111111111111111,0.10655737704918032,0.08333333333333333,0.09090909090909091,0.5,0.5,,0.22727272727272727,0.6,0.6,0.3333333333333333,0.45454545454545453,,0.6818181818181818,0.5247068181818182,,0.18181818181818182,12.622222222222224,24.592307692307696,0.25390625,1.0,2.0,2.0,3.0,1.0,2.0,6.0,2.0,2.0,8.0,1.0,1.0,3.0,4.0,11.0,8.0,24.0,6.0,7.0,1.0,2.0,2.0,3.0,1.0,2.0,11.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,0.6153846153846154,0.75,0.6153846153846154,1.0,1.1,1.1,0.16666666666666666,0.10576923076923077,0.02197802197802198,0.05,0.02702702702702703,0.03125,0.043478260869565216,0.07142857142857142,0.15,0.1282051282051282,0.16666666666666666,0.09090909090909091,0.5,0.5,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.6,0.6,1.0,0.4,0.5,1.0,0.4,1.0,1.0,0.6,0.5348625,0.18518518518518517,0.35714285714285715,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,7436.0,124,19.0,233,234,53,18,29,467,17.0,29.0,8.0,13.0,1.0,1.0,28.0,56.0,1.0,10.0,69.0,234,3.0,8.0,1.0,2.0,11.0,40.0,1.0,6.0,1.0,1.0,,3.0,1.0,12.0,19.0,3.0,1.0,6.0,3.0,9.0,10.0,20.0,2.0,1.0,17.0,1.0,11.0,53,,1.0,0.7142857142857143,0.7142857142857143,0.5,0.375,0.5175438596491229,0.5,0.5390625,0.5,0.017543859649122806,0.10714285714285714,0.13793103448275862,27.65151515151515,0.6666666666666666,0.0625,0.08928571428571429,0.09090909090909091,0.5087719298245614,0.5862068965517241,0.68,0.7647058823529411,0.22807017543859648,0.6153846153846154,0.6153846153846154,0.75,0.017543859649122806,0.1111111111111111,0.5263157894736842,0.5039377192982456,0.5161833333333333,0.15942028985507245,6.667857142857143,24.5,0.22746781115879827,3.0,14.0,,,,,1.0,,,1.0,1.0,5.0,,,2.0,16.0,3.0,1.0,,1.0,,,,1.0,6.0,9.0,2.0,7.0,1.0,3.0,,2.0,1.0,9.0,6.0,,6.0,1.0,1.0,,1.0,0.2,0.2,0.2,0.3333333333333333,0.09375,0.07407407407407407,0.058823529411764705,0.07142857142857142,0.034482758620689655,0.1111111111111111,,0.06060606060606061,0.075,,0.24561403508771928,0.21428571428571427,0.25,,,,,1.0,1.0,1.0,,,,,,,1.0,0.5464800000000001,0.14285714285714285,0.14516129032258066,0.028985507246376812,1.0,3.0,3.0,6.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,0.14285714285714285,0.08823529411764706,0.2,0.17391304347826086,0.13636363636363635,0.6666666666666666,0.3333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,True,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,3764.0,63,-4.0,129,124,35,31,10,253,3.0,9.0,,3.0,2.0,1.0,6.0,16.0,8.0,,15.0,130,2.0,5.0,2.0,,4.0,2.0,2.0,2.0,1.0,6.0,,13.0,3.0,10.0,10.0,,,1.0,,1.0,2.0,3.0,,2.0,,,4.0,35,1.0,,0.16666666666666666,0.16666666666666666,0.375,0.4,0.3125,0.2857142857142857,0.3125,0.2857142857142857,0.3333333333333333,0.125,0.2222222222222222,17.857142857142858,1.0,0.3,0.15625,0.14285714285714285,0.375,0.3333333333333333,0.42857142857142855,,0.125,,,,0.08333333333333333,0.14285714285714285,0.7083333333333334,0.52945,0.605542857142857,0.26666666666666666,6.3375,23.737499999999997,0.2713178294573643,3.0,4.0,1.0,6.0,,,,,,1.0,,1.0,,,,10.0,3.0,,5.0,1.0,3.0,,2.0,,,7.0,,,,,1.0,1.0,,,,,,1.0,0.125,,0.125,,,,,0.12962962962962962,,,,,,,0.09523809523809523,0.17647058823529413,0.6666666666666666,0.16666666666666666,0.75,0.75,0.25,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,0.4012,,,,,,1.0,4.0,,,,,1.0,,,,,,,,,,,,0.125,,,0.3333333333333333,,,0.5714285714285714,0.25,,1.0,0.14285714285714285,,,,,,,,,,,True,,,,,
406,1610612756,Shaquille O'Neal,Shaquille O'Neal,406,PHX,9025.0,150,15.0,292,290,80,44,34,582,14.0,24.0,,,,,22.0,50.0,,32.0,76.0,289,2.0,7.0,,24.0,28.0,26.0,,8.0,,5.0,,10.0,6.0,33.0,46.0,5.0,4.0,3.0,2.0,9.0,21.0,43.0,,,64.0,19.0,28.0,80,2.0,19.0,0.5909090909090909,0.6842105263157895,0.44,0.2857142857142857,0.44,0.2857142857142857,0.4691358024691358,0.4666666666666667,,0.16,0.2916666666666667,27.35562310030395,0.3333333333333333,0.2857142857142857,0.22535211267605634,0.26666666666666666,0.48,0.5833333333333334,0.8235294117647058,0.6428571428571429,,,,,,,0.48,0.50085,0.4906142857142858,0.3684210526315789,4.802,,0.273972602739726,8.0,26.0,,,,,,,,,5.0,8.0,,,15.0,18.0,,,5.0,,,1.0,4.0,4.0,9.0,26.0,1.0,13.0,,6.0,2.0,10.0,4.0,14.0,13.0,,13.0,,,,,0.625,0.625,0.5769230769230769,0.14285714285714285,0.21487603305785125,0.08823529411764706,0.16666666666666666,0.10317460317460317,0.10810810810810811,0.11538461538461539,0.2,0.2727272727272727,0.20833333333333334,0.3333333333333333,0.52,0.3076923076923077,0.32,,,,,,,,,,,,,,,0.5708666666666666,0.22580645161290322,0.22580645161290322,0.19736842105263158,5.0,7.0,2.0,3.0,,,1.0,1.0,1.0,2.0,1.0,2.0,7.0,6.0,11.0,3.0,,0.038461538461538464,0.05128205128205128,0.1111111111111111,0.13793103448275862,0.05,0.8461538461538461,0.5,0.875,0.7142857142857143,0.42857142857142855,0.6666666666666666,,,,5.0,6.0,1.0,1.0,2.0,0.4,,,,,True,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,7573.0,126,15.0,239,241,58,26,31,480,2.0,7.0,9.0,16.0,12.0,4.0,17.0,32.0,12.0,5.0,48.0,244,4.0,6.0,4.0,2.0,16.0,,12.0,1.0,5.0,27.0,1.0,59.0,1.0,10.0,11.0,2.0,2.0,3.0,2.0,5.0,8.0,9.0,,3.0,6.0,1.0,16.0,58,1.0,1.0,,,0.53125,0.6666666666666666,0.48863636363636365,0.7,0.5108695652173914,0.7272727272727273,0.2727272727272727,0.03125,,18.613138686131386,0.6,0.058823529411764705,0.08695652173913043,0.08333333333333333,0.1590909090909091,0.2857142857142857,0.2857142857142857,,0.36363636363636365,0.5625,0.5625,,0.2727272727272727,0.4,0.4318181818181818,0.4614511363636364,0.45215999999999995,0.3333333333333333,11.346875,24.83333333333333,0.24267782426778242,6.0,9.0,,,,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,34.0,6.0,3.0,22.0,4.0,14.0,2.0,6.0,,1.0,9.0,,1.0,,2.0,1.0,5.0,1.0,,1.0,,1.0,0.6666666666666666,0.25,1.0,0.25,1.0,1.25,1.25,,0.09183673469387756,0.011494252873563218,,0.009345794392523364,,,,0.1111111111111111,0.125,,0.20454545454545456,0.6666666666666666,0.75,,,,,0.25,0.25,0.6666666666666666,,,,0.5,1.0,1.0,0.25,0.441675,0.022222222222222223,,0.10416666666666667,,,1.0,1.0,2.0,2.0,,,1.0,,1.0,,1.0,,1.0,,0.5,0.1111111111111111,0.02857142857142857,,,,1.0,,,,0.1,1.0,0.5,,,,,1.0,,,,3.0,1.0,1.0,0.07692307692307693,True,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,5049.0,84,19.0,167,163,71,39,22,330,11.0,12.0,5.0,7.0,,,19.0,28.0,3.0,2.0,40.0,158,6.0,8.0,,,12.0,16.0,,,3.0,9.0,1.0,21.0,1.0,12.0,16.0,,,,,3.0,8.0,8.0,,2.0,2.0,,12.0,71,1.0,,0.42105263157894735,0.42105263157894735,0.6785714285714286,0.75,0.6129032258064516,0.75,0.625,0.75,0.0967741935483871,,,18.229166666666668,,0.07142857142857142,0.13636363636363635,0.09090909090909091,0.3870967741935484,0.9166666666666666,0.9166666666666666,0.2727272727272727,0.22580645161290322,0.7142857142857143,0.7142857142857143,1.0,,,0.4838709677419355,0.4837016129032258,0.5312,0.3,8.007142857142856,23.566666666666666,0.4251497005988024,3.0,9.0,,3.0,,,,,,,4.0,4.0,,,8.0,22.0,,,6.0,2.0,5.0,1.0,,,4.0,11.0,,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,0.14864864864864866,0.07142857142857142,,0.0547945205479452,0.11764705882352941,0.1111111111111111,,0.13333333333333333,0.17857142857142858,,0.2903225806451613,0.3333333333333333,0.3333333333333333,0.0967741935483871,,,,,,,,,,,,,,0.3721,0.03125,0.034482758620689655,0.2,1.0,1.0,4.0,4.0,,,,,,,,,,1.0,1.0,,,,,,0.125,,1.0,,0.25,1.0,0.5,1.0,,,,,,,,,,,,,,True,,,,,
255,1610612756,Grant Hill,Grant Hill,255,PHX,2507.0,42,-6.0,81,84,8,5,7,165,1.0,2.0,1.0,4.0,,,2.0,6.0,,,4.0,77,,,,,,2.0,,,,2.0,,4.0,,9.0,10.0,2.0,1.0,,,,3.0,2.0,,2.0,,,,8,,,0.5,0.5,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,6.818181818181818,,,0.23529411764705882,,0.3333333333333333,0.5,0.5,,0.6666666666666666,0.25,0.25,1.0,,,0.3333333333333333,0.4777833333333333,,,11.716666666666667,,0.09876543209876543,,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,1.0,,8.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,0.3333333333333333,0.26666666666666666,,0.16666666666666666,0.02857142857142857,,,0.25,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,
15,1610612756,Eric Piatkowski,Eric Piatkowski,15,PHX,96.0,2,,2,3,2,3,1,5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
1752,1610612756,Sean Marks,Sean Marks,1752,PHX,150.0,2,-3.0,4,4,4,4,1,8,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
