EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,on,HeaveAttempts
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,6105.0,102,-35,184,184,58.0,51.0,24.0,368,5.0,7.0,1.0,1.0,1.0,3.0,5.0,6.0,13.0,11.0,25.0,8.0,30.0,193,1.0,3.0,2.0,2.0,9.0,4.0,16.0,6.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,2.0,2.0,3.0,11.0,14.0,4.0,18.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,6.0,17.0,3.0,3.0,13.0,3.0,15.0,1.0,8.0,10.0,7.0,1.0,2.0,10.0,3.0,4.0,58.0,0.7272727272727273,0.8,0.44,0.3333333333333333,0.2222222222222222,0.44,0.3333333333333333,0.2222222222222222,0.46875,0.3333333333333333,0.2222222222222222,18.26923076923077,0.3333333333333333,0.14102564102564102,0.03278688524590164,0.16666666666666666,0.07142857142857142,0.14583333333333334,0.0449438202247191,0.06666666666666667,0.03571428571428571,0.05,0.125,0.2222222222222222,0.13333333333333333,0.08333333333333333,0.23076923076923078,0.3,0.28,0.7142857142857143,0.7142857142857143,0.8,0.2,0.52,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.28,0.432152,0.40215,0.4186444444444445,0.25,0.25,0.06666666666666667,0.13333333333333333,10.767999999999997,0.31521739130434784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,47184.0,786,34,1522,1521,510.0,472.0,157.0,3043,80.0,139.0,18.0,29.0,28.0,42.0,34.0,11.0,34.0,104.0,207.0,84.0,301.0,1614,20.0,33.0,49.0,36.0,58.0,107.0,126.0,82.0,24.0,43.0,19.0,62.0,14.0,25.0,15.0,143.0,10.0,37.0,37.0,113.0,162.0,47.0,209.0,14.0,4.0,21.0,13.0,26.0,8.0,5.0,47.0,2.0,39.0,72.0,10.0,11.0,96.0,7.0,127.0,13.0,61.0,27.0,20.0,,7.0,27.0,13.0,107.0,510.0,0.6057692307692307,0.6847826086956522,0.5024154589371981,0.6060606060606061,0.6206896551724138,0.49770642201834864,0.5882352941176471,0.639344262295082,0.5472727272727272,0.6125,0.6772151898734177,18.963486454652532,0.44680851063829785,0.20214669051878353,0.07724425887265135,0.19576719576719576,0.05649717514124294,0.20053475935828877,0.07164634146341463,0.07453416149068323,0.08021390374331551,0.058823529411764705,0.04878048780487805,0.18269230769230768,0.19047619047619047,0.22666666666666666,0.19718309859154928,0.48148148148148145,0.6376146788990825,0.5755395683453237,0.6504065040650406,0.5875,0.1559633027522936,0.1559633027522936,0.3235294117647059,0.3235294117647059,0.5454545454545454,0.8529411764705882,0.6206896551724138,0.6885245901639344,0.6666666666666666,0.6880733944954128,0.5245605990783411,0.5630142857142857,0.5273827868852459,0.22932330827067668,0.23921568627450981,0.16279069767441862,0.3554817275747508,4.601932367149758,0.33508541392904073,13.0,2.0,1.0,3.0,9.0,1.0,2.0,2.0,3.0,11.0,1.0,9.0,2.0,3.0,29.0,9.0,9.0,3.0,19.0,5.0,3.0,12.0,7.0,10.0,5.0,3.0,14.0,5.0,9.0,1.0,2.0,5.0,3.0,7.0,1.0,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.05045871559633028,0.09178743961352658,0.11510791366906475,0.08823529411764706,0.3157894736842105,0.07633587786259542,0.19148936170212766,0.07692307692307693,0.38235294117647056,0.41935483870967744,0.7692307692307693,0.009174311926605505,0.04128440366972477,0.3333333333333333,0.3333333333333333,1.0,0.2777777777777778,0.029411764705882353,0.01639344262295082,0.03278688524590164,1.0,0.3333333333333333,26.018181818181823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,13077.0,218,-84,413,411,137.0,145.0,48.0,824,7.0,15.0,1.0,3.0,1.0,3.0,6.0,2.0,11.0,11.0,32.0,11.0,60.0,469,1.0,5.0,5.0,2.0,7.0,21.0,6.0,16.0,,9.0,6.0,15.0,3.0,3.0,4.0,36.0,2.0,,2.0,12.0,15.0,2.0,17.0,3.0,1.0,6.0,5.0,3.0,1.0,,9.0,,7.0,16.0,,,10.0,,13.0,1.0,3.0,1.0,1.0,,,1.0,1.0,21.0,137.0,0.2727272727272727,0.2727272727272727,0.34375,0.2,0.2857142857142857,0.4224137931034483,0.35714285714285715,0.4642857142857143,0.46875,0.35714285714285715,0.5526315789473685,15.766738660907128,0.6666666666666666,0.08450704225352113,,0.05,0.03389830508474576,0.07692307692307693,0.010869565217391304,,,0.023809523809523808,0.058823529411764705,0.08333333333333333,0.03225806451612903,0.1111111111111111,0.06896551724137931,1.0,0.25862068965517243,0.4666666666666667,0.5,0.14285714285714285,0.10344827586206896,0.1896551724137931,0.18181818181818182,0.2,0.5,0.42857142857142855,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.7068965517241379,0.4962672413793104,0.4897500000000001,0.4581928571428571,0.05,0.08823529411764706,0.08333333333333333,0.35,8.696875,0.33171912832929784,2.0,5.0,2.0,9.0,21.0,2.0,3.0,5.0,9.0,26.0,2.0,,3.0,7.0,8.0,21.0,21.0,9.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,4.0,,,,,4.0,0.7777777777777778,0.34615384615384615,0.42857142857142855,0.34615384615384615,0.4482758620689655,0.0625,0.06666666666666667,,0.09090909090909091,,,0.02857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.08620689655172414,0.3620689655172414,0.42857142857142855,0.42857142857142855,0.7777777777777778,,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.6,0.42857142857142855,25.000000000000004,1.0,1.0,6.0,0.5,0.09090909090909091,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,
2209,1610612747,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAL,23597.0,393,54,756,751,157.0,119.0,73.0,1507,20.0,33.0,3.0,8.0,3.0,7.0,9.0,8.0,18.0,29.0,60.0,3.0,127.0,776,6.0,14.0,21.0,3.0,11.0,27.0,40.0,18.0,6.0,23.0,2.0,25.0,2.0,15.0,7.0,52.0,2.0,13.0,7.0,31.0,41.0,15.0,56.0,11.0,3.0,10.0,8.0,7.0,2.0,,17.0,,18.0,48.0,2.0,1.0,11.0,2.0,4.0,,2.0,1.0,,1.0,,1.0,,27.0,157.0,0.6896551724137931,0.7692307692307693,0.48333333333333334,0.42857142857142855,0.2727272727272727,0.5081967213114754,0.5,0.45,0.5120967741935484,0.5,0.45,16.7458432304038,0.5882352941176471,0.10801393728222997,0.05220883534136546,0.08139534883720931,0.024691358024691357,0.10187667560321716,0.045454545454545456,0.054945054945054944,0.043478260869565216,0.03225806451612903,,0.12871287128712872,0.0684931506849315,0.11504424778761062,0.05714285714285714,,0.27049180327868855,0.6060606060606061,0.7142857142857143,0.75,0.07377049180327869,0.14754098360655737,0.4444444444444444,0.4444444444444444,0.625,0.38095238095238093,0.375,0.23333333333333334,0.42857142857142855,0.7786885245901639,0.5378004098360656,0.5283794117647059,0.541245,0.016129032258064516,0.03225806451612903,0.16535433070866143,0.2125984251968504,7.0600000000000005,0.20767195767195767,1.0,25.0,9.0,10.0,37.0,2.0,1.0,10.0,22.0,62.0,7.0,,7.0,19.0,,54.0,37.0,10.0,7.0,,1.0,3.0,,8.0,2.0,,2.0,3.0,,1.0,1.0,,3.0,,0.8181818181818182,0.3548387096774194,0.3684210526315789,0.3548387096774194,0.5081967213114754,0.11666666666666667,0.15151515151515152,0.2222222222222222,0.16666666666666666,0.06060606060606061,0.1875,,0.1111111111111111,0.14285714285714285,,0.20491803278688525,0.30327868852459017,0.2702702702702703,0.2777777777777778,0.8,,0.09523809523809523,0.3,0.3333333333333333,0.1,0.2702702702702703,24.437096774193545,,3.0,12.0,0.42857142857142855,,,,12.0,3.0,5.0,6.0,1.0,3.0,0.016129032258064516,0.02702702702702703,0.48,0.48,0.8333333333333334,0.23809523809523808,0.6,0.6666666666666666,0.6666666666666666,,,,,,,,,True,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,15903.0,265,-20,507,510,213.0,231.0,57.0,1017,2.0,5.0,,,1.0,3.0,1.0,9.0,25.0,11.0,31.0,16.0,92.0,550,1.0,1.0,8.0,3.0,10.0,32.0,18.0,4.0,,5.0,2.0,7.0,2.0,1.0,,16.0,,1.0,3.0,16.0,19.0,2.0,21.0,9.0,5.0,4.0,4.0,3.0,,,7.0,,8.0,20.0,1.0,1.0,19.0,1.0,19.0,,,2.0,2.0,,,3.0,3.0,32.0,213.0,0.8181818181818182,0.8181818181818182,0.3548387096774194,1.0,0.3,0.5066666666666667,0.8,0.3103448275862069,0.5476190476190477,0.8,0.43243243243243246,15.936952714535902,0.5714285714285714,0.08791208791208792,0.006369426751592357,0.04,,0.07392996108949416,0.004524886877828055,,0.015625,,,0.06944444444444445,0.1111111111111111,0.0945945945945946,0.04081632653061224,1.0,0.06666666666666667,0.4,0.6666666666666666,0.5,0.013333333333333334,0.3333333333333333,0.36,0.375,0.8888888888888888,,,0.10344827586206896,0.3333333333333333,0.6533333333333333,0.483156,0.5343,0.48163965517241375,0.013157894736842105,,0.08695652173913043,0.34782608695652173,16.24838709677419,0.42011834319526625,,10.0,7.0,14.0,34.0,3.0,,12.0,18.0,44.0,4.0,,4.0,19.0,14.0,45.0,34.0,14.0,3.0,,4.0,,,4.0,,1.0,1.0,7.0,8.0,,,,5.0,7.0,0.8333333333333334,0.4090909090909091,0.21052631578947367,0.4090909090909091,0.5866666666666667,0.0967741935483871,0.4,,,,0.038461538461538464,,,,,0.13333333333333333,0.4533333333333333,0.4117647058823529,0.4117647058823529,0.7857142857142857,,0.6,0.2413793103448276,0.41379310344827586,,0.4117647058823529,24.854545454545452,1.0,2.0,9.0,0.5,0.04,0.3333333333333333,,4.0,1.0,1.0,4.0,,1.0,,,0.4,0.4,1.0,0.2,1.0,1.0,0.5714285714285714,1.0,1.0,1.0,1.0,0.027777777777777776,0.022222222222222223,,,True,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,41766.0,696,47,1349,1347,462.0,419.0,136.0,2696,52.0,81.0,3.0,7.0,14.0,24.0,83.0,51.0,119.0,150.0,283.0,126.0,492.0,1420,8.0,18.0,28.0,44.0,79.0,181.0,94.0,206.0,4.0,70.0,22.0,92.0,10.0,52.0,10.0,206.0,5.0,10.0,22.0,58.0,81.0,15.0,96.0,29.0,10.0,31.0,19.0,31.0,12.0,2.0,62.0,4.0,20.0,51.0,1.0,12.0,123.0,2.0,159.0,13.0,50.0,4.0,3.0,,1.0,5.0,2.0,181.0,462.0,0.31333333333333335,0.31756756756756754,0.5300353356890459,0.4444444444444444,0.5569620253164557,0.5027472527472527,0.3333333333333333,0.48660714285714285,0.5614849187935035,0.45,0.59,32.77925531914894,0.5,0.11507936507936507,0.02336448598130841,0.12941176470588237,0.030864197530864196,0.11869436201780416,0.025423728813559324,0.02631578947368421,0.018518518518518517,0.024,0.05405405405405406,0.10160427807486631,0.09734513274336283,0.13725490196078433,0.11904761904761904,0.4,0.22252747252747251,0.6419753086419753,0.7222222222222222,0.34615384615384615,0.22802197802197802,0.3269230769230769,0.42857142857142855,0.42857142857142855,0.43137254901960786,0.2916666666666667,0.42857142857142855,0.21428571428571427,0.5833333333333334,0.44505494505494503,0.4799881542699724,0.471275,0.47382500000000005,0.13366336633663367,0.15625,0.056910569105691054,0.3678861788617886,10.603180212014136,0.3424759080800593,47.0,6.0,1.0,20.0,75.0,5.0,7.0,32.0,22.0,81.0,6.0,12.0,7.0,33.0,72.0,36.0,75.0,20.0,15.0,12.0,8.0,1.0,4.0,19.0,10.0,4.0,21.0,5.0,27.0,,,1.0,7.0,25.0,0.5454545454545454,0.2716049382716049,0.21212121212121213,0.2716049382716049,0.22252747252747251,0.053003533568904596,0.1111111111111111,0.07228915662650602,0.03225806451612903,0.02631578947368421,0.1590909090909091,0.023255813953488372,0.5662650602409639,0.6103896103896104,0.14893617021276595,0.016483516483516484,0.20604395604395603,0.26666666666666666,0.26666666666666666,0.5,,0.20833333333333334,0.008928571428571428,0.2857142857142857,0.21875,0.26666666666666666,25.371604938271602,,,30.0,,,,,2.0,,1.0,,,2.0,,,0.3333333333333333,0.3333333333333333,1.0,0.041666666666666664,,,,,4.0,1.0,1.0,,0.047619047619047616,1.0,8.0,True,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,11592.0,193,1,382,386,182.0,160.0,42.0,768,14.0,18.0,2.0,2.0,5.0,7.0,10.0,,7.0,16.0,35.0,11.0,55.0,419,3.0,6.0,6.0,6.0,12.0,26.0,16.0,16.0,2.0,19.0,6.0,25.0,5.0,10.0,7.0,56.0,1.0,3.0,4.0,17.0,22.0,5.0,27.0,8.0,4.0,6.0,6.0,4.0,,1.0,10.0,,10.0,30.0,1.0,3.0,11.0,1.0,14.0,1.0,3.0,2.0,1.0,,1.0,2.0,1.0,26.0,182.0,0.5,0.5333333333333333,0.45714285714285713,0.5,0.5,0.5,0.5,0.46875,0.5392156862745098,0.5,0.5652173913043478,14.150943396226415,0.6,0.12781954887218044,0.02631578947368421,0.09302325581395349,0.02564102564102564,0.11931818181818182,0.026143790849673203,,0.038461538461538464,0.030303030303030304,,0.10638297872340426,0.07142857142857142,0.1724137931034483,0.10810810810810811,0.5,0.4090909090909091,0.7777777777777778,0.9333333333333333,0.5,0.22727272727272727,0.1590909090909091,,,,0.3333333333333333,1.0,0.4375,0.7142857142857143,0.6136363636363636,0.5085170454545455,0.48722499999999996,0.488790625,0.06521739130434782,0.08108108108108109,0.10909090909090909,0.4727272727272727,6.365714285714286,0.47643979057591623,2.0,4.0,2.0,2.0,5.0,,1.0,2.0,4.0,9.0,,,1.0,4.0,11.0,9.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,,,7.0,1.0,5.0,,,,10.0,4.0,0.75,0.4444444444444444,0.25,0.4444444444444444,0.20454545454545456,0.08571428571428572,0.16666666666666666,,0.06666666666666667,0.030303030303030304,,0.047619047619047616,0.2,0.2,0.5,0.09090909090909091,0.11363636363636363,0.4,0.4,1.0,,,0.125,0.125,0.5,0.4,24.055555555555557,,,3.0,,,,,2.0,,,,,,,,0.5,0.5,0.5,,,,,1.0,,,,0.045454545454545456,,,,True,
2772,1610612747,Trevor Ariza,Trevor Ariza,2772,LAL,1430.0,24,-6,44,45,4.0,10.0,7.0,89,2.0,2.0,,,,,,1.0,2.0,3.0,4.0,2.0,11.0,58,1.0,1.0,5.0,,,4.0,6.0,,,1.0,,1.0,,,,2.0,,,2.0,2.0,4.0,1.0,5.0,,,,,,,,,,1.0,3.0,,,2.0,1.0,4.0,,1.0,,,,,,,4.0,4.0,1.0,1.0,0.75,1.0,,0.6428571428571429,1.25,1.5,0.6111111111111112,1.25,1.0,17.647058823529413,,0.15384615384615385,,0.3333333333333333,,0.21052631578947367,,,,,,,,0.5,,,0.2857142857142857,1.0,1.0,1.0,,0.2857142857142857,0.5,0.5,1.0,,,,,0.7142857142857143,0.5579428571428572,0.57435,0.57435,0.125,0.2,0.45454545454545453,0.36363636363636365,10.7,0.09090909090909091,,2.0,1.0,,1.0,,,,1.0,3.0,1.0,,1.0,1.0,1.0,3.0,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.42857142857142855,,,,,,1.0,,,,,0.2857142857142857,0.14285714285714285,,,,,,1.0,,,,24.600000000000005,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,,,,0.5,,,,True,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,34734.0,579,104,1133,1133,379.0,337.0,110.0,2266,11.0,20.0,,1.0,2.0,2.0,8.0,25.0,55.0,38.0,83.0,52.0,185.0,1177,3.0,5.0,9.0,6.0,18.0,71.0,32.0,44.0,,37.0,7.0,44.0,5.0,23.0,10.0,95.0,2.0,,10.0,31.0,42.0,2.0,44.0,41.0,24.0,10.0,6.0,9.0,4.0,,19.0,1.0,16.0,48.0,,1.0,51.0,2.0,64.0,5.0,21.0,3.0,,2.0,1.0,3.0,2.0,71.0,379.0,0.42105263157894735,0.42105263157894735,0.4578313253012048,0.6,0.3333333333333333,0.5277777777777778,0.5625,0.5384615384615384,0.5980392156862745,0.5625,0.625,13.661636219221604,0.5263157894736842,0.07294117647058823,,0.06711409395973154,0.016260162601626018,0.07142857142857142,0.004166666666666667,,,0.010526315789473684,0.03571428571428571,0.05389221556886228,0.10416666666666667,0.07407407407407407,0.05357142857142857,0.6666666666666666,0.15873015873015872,0.55,0.6470588235294118,0.18181818181818182,0.06349206349206349,0.4365079365079365,0.45454545454545453,0.45454545454545453,0.52,0.125,,0.05128205128205128,1.0,0.5,0.49390119047619047,0.47986000000000006,0.4848,0.14788732394366197,0.21212121212121213,0.04864864864864865,0.3837837837837838,13.702409638554217,0.33451015004413065,2.0,17.0,9.0,10.0,26.0,1.0,4.0,12.0,19.0,43.0,3.0,,10.0,21.0,29.0,54.0,26.0,10.0,3.0,2.0,4.0,1.0,1.0,17.0,5.0,,1.0,6.0,11.0,,,,9.0,11.0,0.9473684210526315,0.4418604651162791,0.47619047619047616,0.4418604651162791,0.3412698412698413,0.03614457831325301,0.15,,0.03571428571428571,,0.10810810810810811,0.015151515151515152,0.25,0.25,0.5,0.1349206349206349,0.20634920634920634,0.38461538461538464,0.38461538461538464,0.9,,0.125,0.23076923076923078,0.3076923076923077,0.3333333333333333,0.38461538461538464,24.472093023255812,,1.0,3.0,0.3333333333333333,,,,9.0,1.0,2.0,6.0,,2.0,,,0.5294117647058824,0.5294117647058824,1.0,0.25,0.5,1.0,0.6666666666666666,,,,,,,,5.0,True,
2036,1610612747,Chris Mihm,Chris Mihm,2036,LAL,166.0,3,-6,5,5,,2.0,1.0,10,,,,,,,1.0,,,,1.0,,,10,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3669,0.3669,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
