EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,Arc3Assists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,Fg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,DefAtRimReboundPct,DefCorner3ReboundPct,TwoPtAssists,ShortMidRangeAssists,Steals,LostBallSteals,ShortMidRangeFGM,PtsAssisted2s,OffTwoPtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctBlocked,OffTwoPtReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,on,PenaltyAtRimFGA,PenaltyFtPoints,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PtsUnassisted3s,AtRimAssists,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,HeaveAttempts,FTOffRebounds,Travels,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceAtRimAccuracy,Fg3aBlocked,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,DefensiveGoaltends,3SecondViolations
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,483.0,8,4.0,18,18,6.0,17,3,36,13,1.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,4.545454545454546,0.5,0.16666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,483.0,8,4.0,18,18,6.0,17,3,36,13,,,,,1.0,,,6.0,27.272727272727273,,,,0.3333333333333333,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.25,0.25,0.3,0.3,0.8,1.0,0.2,0.4,0.4,0.5,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,0.8,0.5,0.44132,0.4388,21.7,24.525000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,483.0,8,4.0,18,18,6.0,17,3,36,13,,2.0,5.0,1.0,2.0,1.0,2.0,6.0,40.90909090909091,,0.16666666666666666,,0.3333333333333333,,2.0,1.0,,1.0,2.0,1.0,2.0,2.0,4.0,9.0,2.0,1.0,6.0,2.0,1.0,2.0,2.0,,6.0,1.0,1.0,,1.0,0.5,0.5,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.5,,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,,0.5,0.8333333333333334,0.5,0.5597916666666667,0.4417,3.4,24.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.5,0.75,0.75,0.5,1.0,0.25,0.25,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.5,1.0,0.56205,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,257.0,4,1.0,10,9,6.0,9,2,19,6,1.0,4.0,4.0,,,,,6.0,,1.0,1.0,,0.6,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,1610612739,Billy Thomas,Billy Thomas,2873,CLE,483.0,8,4.0,18,18,6.0,17,3,36,13,,1.0,1.0,,,,,6.0,9.090909090909092,,,,0.3333333333333333,,,,,1.0,2.0,,,1.0,2.0,3.0,,,3.0,2.0,1.0,,1.0,,2.0,,,,1.0,0.5,0.5,0.75,0.75,1.0,,,,1.0,0.5,0.5,1.0,,,,1.0,0.5,0.49485,,,25.2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,1610612739,Joe Smith,Joe Smith,693,CLE,226.0,4,3.0,8,9,,8,1,17,7,,1.0,2.0,,,1.0,2.0,,22.22222222222222,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,0.5,,0.53165,,4.45,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,0.5,,,0.5,,0.3333333333333333,,,0.3333333333333333,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,719.0,12,-9.0,26,24,19.0,21,3,50,28,,3.0,5.0,,,1.0,1.0,19.0,10.344827586206897,,0.18181818181818182,,0.7307692307692307,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,1.0,,0.6517,0.6614,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,2.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,,,0.5,,0.25,,,0.5,0.2222222222222222,0.25,0.14285714285714285,0.25,,0.16666666666666666,,1.0,0.5,0.5,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,2.0,1.0,1.0,1.0,,0.1,,,,,False,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,1059.0,18,-19.0,34,29,17.0,15,6,63,45,,,,,,,1.0,17.0,12.195121951219512,,,,0.5,1.0,3.0,1.0,1.0,,,,2.0,1.0,3.0,3.0,1.0,1.0,3.0,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3,0.3,0.6,,0.2,0.6,,,,,1.0,1.0,,0.6,,0.48693,0.5997,13.9,23.066666666666666,,,1.0,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,3.0,1.0,1.0,,1.5,1.5,,,,,,,,,,,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,0.5895,,,1.0,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,22428.0,374,,679,677,151.0,136,78,1356,678,4.0,19.0,23.0,6.0,10.0,16.0,32.0,151.0,18.814432989690722,0.047058823529411764,0.05521472392638037,0.06153846153846154,0.22238586156111928,41.0,18.0,2.0,3.0,13.0,44.0,5.0,63.0,20.0,62.0,140.0,11.0,8.0,54.0,44.0,13.0,2.0,19.0,1.0,40.0,4.0,1.0,2.0,0.9,0.3225806451612903,0.3225806451612903,0.456,0.5,0.496,0.4,0.328,0.144,0.352,0.29545454545454547,0.29545454545454547,0.8461538461538461,0.09523809523809523,0.15789473684210525,0.2631578947368421,0.584,0.29545454545454547,0.4960900000000001,0.51785,14.417460317460314,24.617741935483874,6.0,11.0,11.0,7.0,9.0,1.0,27.0,26.0,11.0,2.0,31.0,14.0,2.0,1.0,,14.0,1.0,4.0,1.0,1.0,1.0,21.0,28.0,7.0,31.0,3.0,0.25,0.42857142857142855,0.47368421052631576,0.6,0.031746031746031744,,0.05555555555555555,0.058091286307053944,,0.012269938650306749,,,0.08333333333333333,0.013333333333333334,0.088,0.5454545454545454,0.6666666666666666,0.088,0.3888888888888889,0.3888888888888889,1.0,0.42857142857142855,0.2,0.5295605263157895,0.05303030303030303,0.1,0.22142857142857142,0.013157894736842105,,17.0,3.0,2.0,1.0,3.0,40.0,4.0,0.7407407407407407,0.7407407407407407,0.18181818181818182,0.01694915254237288,0.01680672268907563,0.2727272727272727,0.2727272727272727,,False,4.0,13.0,1.0,,1.0,1.0,,0.07246376811594203,1.0,1.0,0.21052631578947367,1.0,0.3333333333333333,2.0,4.0,18.0,1.0,3.0,2.0,10.0,4.0,16.0,6.0,6.0,9.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,4.0,0.36363636363636365,0.2,0.5454545454545454,0.38095238095238093,0.38095238095238093,0.03225806451612903,0.43902439024390244,0.43902439024390244,0.7777777777777778,0.09523809523809523,0.5,1.0,0.3333333333333333,1.0,1.0,0.11428571428571428,,,,,,,,,,,,,,,,,,,,,,,,
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,5033.0,84,-31.0,150,149,45.0,57,26,299,175,3.0,9.0,14.0,3.0,7.0,4.0,8.0,45.0,22.16216216216216,0.21428571428571427,0.12698412698412698,0.18181818181818182,0.3,7.0,7.0,1.0,2.0,1.0,6.0,3.0,15.0,3.0,13.0,24.0,1.0,5.0,9.0,5.0,1.0,,7.0,,14.0,4.0,2.0,2.0,1.0,0.23076923076923078,0.25,0.26785714285714285,0.35294117647058826,0.4642857142857143,0.5714285714285714,0.25,0.25,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,0.25,0.2,0.3,0.5714285714285714,0.2,0.4543574074074074,0.4232777777777777,12.486666666666666,27.192307692307693,,3.0,5.0,2.0,,,3.0,9.0,5.0,1.0,7.0,2.0,2.0,,2.0,5.0,1.0,5.0,1.0,,2.0,6.0,13.0,5.0,7.0,1.0,0.2,0.2,0.25,0.3181818181818182,0.13333333333333333,0.2,0.14285714285714285,0.10204081632653061,0.08,0.05263157894736842,0.0625,0.1111111111111111,0.18181818181818182,0.05263157894736842,0.10714285714285714,,,0.17857142857142858,0.2857142857142857,0.2857142857142857,1.0,,,0.4705625,0.17647058823529413,0.25,0.2916666666666667,0.058823529411764705,0.3333333333333333,7.0,1.0,2.0,,1.0,4.0,2.0,0.6666666666666666,0.6666666666666666,,0.0392156862745098,,0.2,0.25,,False,2.0,2.0,,,,,0.14285714285714285,,,,0.2,1.0,0.5,2.0,,2.0,1.0,,,3.0,1.0,5.0,1.0,,3.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,1.0,,0.2,0.375,0.5,,0.2857142857142857,0.3333333333333333,1.0,0.5,1.0,1.0,,,,0.20833333333333334,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.125,0.07142857142857142,,,,,,,,,,,,,,,,
