EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,PenaltyFtPoints,PtsUnassisted3s,OffTwoPtRebounds,FTDefRebounds,BadPassSteals,BadPassTurnovers,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,Offensive Fouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsPutbacks,HeaveAttempts,2pt And 1 Free Throw Trips,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,2061.0,34,2.0,59,60,9.0,16.0,12.0,119,1.0,2.0,,,,1.0,1.0,5.0,,1.0,5.0,7.0,1.0,1.0,1.0,1.0,2.0,8.0,5.0,8.0,,19.0,56.0,,1.0,2.0,,3.0,,1.0,1.0,1.0,3.0,,4.0,15.0,6.0,5.0,,8.0,1.0,9.0,,1.0,2.0,2.0,4.0,19.0,2.0,2.0,1.0,3.0,2.0,5.0,,,,2.0,,1.0,1.0,,3.0,1.0,1.0,5.0,2.0,,,,,3.0,9.0,1.0,,,1.0,0.625,0.5,1.0,0.7142857142857143,0.25,,0.59375,0.75,0.75,0.59375,0.75,0.75,0.5,,,26.38888888888889,0.6666666666666666,0.058823529411764705,0.15384615384615385,0.14285714285714285,0.1,0.05405405405405406,0.2222222222222222,,0.14285714285714285,,,0.2,0.125,,0.125,0.5,0.5,,0.0625,0.3125,0.2,0.2,0.0625,,,,0.4375,0.7142857142857143,0.8333333333333334,1.0,,0.5,1.0,1.0,,,0.5,1.0,0.625,0.8333333333333334,0.4762433333333333,,0.3772,,,0.15789473684210525,0.15789473684210525,14.1625,28.262500000000003,0.15254237288135594,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.5,,,,,,,1.0,0.125,0.14285714285714285,False
1766,1610612761,Maceo Baston,Maceo Baston,1766,TOR,33.0,1,,1,1,,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2574,1610612761,Jason Kapono,Jason Kapono,2574,TOR,2579.0,43,14.0,76,76,11.0,19.0,12.0,152,2.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0,,1.0,,,6.0,11.0,5.0,7.0,,27.0,73.0,2.0,1.0,2.0,,5.0,1.0,1.0,,,2.0,8.0,4.0,15.0,5.0,3.0,1.0,,1.0,1.0,1.0,,,,,3.0,,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,,,1.0,,2.0,3.0,4.0,,1.0,,1.0,2.0,11.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.7142857142857143,0.5,,0.7142857142857143,0.5454545454545454,1.0,0.75,0.625,1.0,0.75,0.625,1.0,0.3888888888888889,0.09090909090909091,0.25,21.34831460674157,,,0.05263157894736842,,0.02702702702702703,0.025,,,,,,0.1111111111111111,,,0.2222222222222222,0.5,0.6666666666666666,0.5,0.16666666666666666,0.2222222222222222,0.5,0.5,0.1111111111111111,1.0,1.0,1.0,0.2777777777777778,0.6,0.6,1.0,0.25,0.25,,,1.0,1.0,,,0.6111111111111112,0.6,0.5143388888888889,0.454825,0.6081,0.05555555555555555,0.09090909090909091,0.18518518518518517,0.07407407407407407,9.127272727272727,24.357142857142858,0.14473684210526316,,2.0,,,1.0,,,1.0,,,,,,,,,,,,0.5,,0.037037037037037035,,0.0625,,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,,,,1.0,1.0,,,1.0,,0.25,1.0,1.0,,,,,,,,False
2743,1610612761,Kris Humphries,Kris Humphries,2743,TOR,97.0,2,-1.0,4,4,3.0,4.0,1.0,8,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
200081,1610612761,Jamario Moon,Jamario Moon,200081,TOR,1635.0,27,10.0,49,50,7.0,17.0,7.0,99,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,2.0,1.0,2.0,,3.0,42.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,2.0,2.0,3.0,6.0,2.0,8.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,7.0,,,,1.0,0.5,,,0.5,,,0.375,,,0.375,,,0.5,,,7.142857142857142,,0.23076923076923078,0.14285714285714285,0.18181818181818182,0.18518518518518517,0.07407407407407407,0.3333333333333333,,,0.4,0.3333333333333333,0.14285714285714285,0.14285714285714285,,,,,,0.25,0.25,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,0.5,,0.46245,,,,,,,13.35,23.2,0.14285714285714285,,,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,1629.0,27,3.0,47,51,9.0,17.0,8.0,98,4.0,5.0,2.0,1.0,1.0,1.0,1.0,6.0,,,,1.0,,,,,5.0,12.0,,1.0,5.0,15.0,52.0,2.0,,,,2.0,1.0,3.0,,,3.0,6.0,4.0,,1.0,,1.0,,2.0,2.0,2.0,,,,,6.0,,2.0,3.0,5.0,3.0,8.0,,2.0,,2.0,,,,,2.0,,1.0,2.0,5.0,,8.0,,4.0,3.0,9.0,,0.6,0.6,,,,,,0.4166666666666667,0.3333333333333333,0.38461538461538464,0.5,0.3333333333333333,0.46875,0.5,0.375,0.07692307692307693,0.08333333333333333,,32.14285714285714,1.0,0.2,0.18181818181818182,,0.19230769230769232,0.1111111111111111,,,0.16666666666666666,,0.4,0.2,0.16666666666666666,,0.38461538461538464,0.8,0.8,0.5,0.07692307692307693,0.46153846153846156,0.16666666666666666,0.2,,,,,0.07692307692307693,,,,1.0,,,,0.3333333333333333,1.0,,,0.46153846153846156,,0.4836615384615384,0.5641,0.48806666666666665,0.26666666666666666,0.2857142857142857,0.13333333333333333,0.2,9.633333333333333,24.6,0.19148936170212766,1.0,,,,1.0,1.0,,3.0,,2.0,2.0,,1.0,,,,,,1.0,0.5,,0.16666666666666666,0.5,,,,,,1.0,0.5,,,,,,,0.16666666666666666,0.25,,,,,2.0,,,,,,1.0,,,,,,False
2568,1610612761,Carlos Delfino,Carlos Delfino,2568,TOR,2616.0,44,13.0,77,78,13.0,21.0,13.0,155,1.0,1.0,,,,2.0,1.0,2.0,,2.0,,5.0,,,,,3.0,5.0,,7.0,,6.0,74.0,,,1.0,,,,,,,,4.0,2.0,,5.0,,,4.0,4.0,8.0,4.0,,1.0,2.0,1.0,20.0,1.0,5.0,3.0,9.0,2.0,11.0,,2.0,2.0,1.0,,,,,1.0,,1.0,4.0,2.0,1.0,,,,,13.0,,0.6666666666666666,0.6666666666666666,,,,,,0.6,,0.25,,,0.25,,,0.5833333333333334,,,14.285714285714285,1.0,0.15789473684210525,0.2631578947368421,0.07142857142857142,0.21052631578947367,0.046511627906976744,0.1111111111111111,,,0.2857142857142857,0.2,0.1111111111111111,0.4,,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.5,0.16666666666666666,,,,0.4166666666666667,,,,,,,,,,,,0.6666666666666666,,0.4935083333333332,0.62925,,,,,,10.940000000000001,24.642857142857142,0.16883116883116883,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,0.3333333333333333,0.034482758620689655,,0.05555555555555555,,0.5,0.5,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,False
2551,1610612761,T.J. Ford,T.J. Ford,2551,TOR,592.0,10,9.0,19,19,4.0,6.0,1.0,38,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,,,2.0,4.0,20.0,,,,,,,1.0,,,2.0,,2.0,,,,,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,2.0,,1.0,2.0,4.0,,,,,,,,,0.5,,0.5,,,0.6666666666666666,,0.5,,,,20.0,1.0,,0.16666666666666666,,0.125,,,,,,,,0.5,,0.5,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.49439999999999995,,0.3917,0.3333333333333333,0.3333333333333333,,0.5,8.3,,0.21052631578947367,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1725,1610612761,Rasho Nesterovic,Rasho Nesterovic,1725,TOR,1546.0,26,16.0,45,42,7.0,5.0,8.0,87,2.0,4.0,2.0,,1.0,1.0,3.0,5.0,,,,,,,,,6.0,10.0,,,1.0,13.0,39.0,3.0,,,,4.0,1.0,2.0,,,3.0,10.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,3.0,,2.0,2.0,4.0,2.0,6.0,,1.0,1.0,,,,,,,,4.0,6.0,2.0,,2.0,,,3.0,7.0,,0.8333333333333334,1.0,,,,,,0.6,0.5,0.6,0.6666666666666666,0.5,0.5909090909090909,0.6666666666666666,0.5,,0.1,0.25,20.37037037037037,,0.2222222222222222,0.2,,0.21052631578947367,0.08695652173913043,,,,0.2,0.5,0.4,,,0.4,0.5,0.6666666666666666,0.5,0.1,0.5,0.6,0.6,,,,,,,,,0.6666666666666666,,,,0.5,,,,0.4,,0.46311,0.5113666666666666,0.4739,,,0.3076923076923077,0.23076923076923078,9.84,,0.15555555555555556,1.0,1.0,,,2.0,1.0,,2.0,,,,,1.0,,,,,,1.0,0.6666666666666666,,0.1111111111111111,0.25,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,0.2,,,2.0,,,,,,,,,,,,,,False
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,360.0,6,-3.0,10,10,,,2.0,20,,,,,,,,1.0,,,,,,,,,,1.0,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.692307692307692,,,0.3333333333333333,,0.25,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.4252,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
