EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,HeaveAttempts,Blocked3s,BlockedArc3,SecondChanceArc3FGA,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFtPoints,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,on
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,21194.0,353.0,17.0,652.0,648,196.0,154,94.0,1300,47.0,66.0,7.0,27.0,56.0,95.0,139.0,716,60.0,52.0,5.0,12.0,19.0,55.0,78.0,54.0,132.0,18.0,28.0,16.0,34.0,27.0,16.0,8.0,27.0,10.0,11.0,5.0,196.0,0.5357142857142857,0.8823529411764706,0.5894736842105263,0.5894736842105263,0.5743801652892562,0.05263157894736842,0.030303030303030304,19.656992084432716,0.21153846153846154,0.2345679012345679,0.1,0.21700879765395895,0.18685121107266436,0.1038961038961039,0.24561403508771928,0.20714285714285716,0.14285714285714285,0.37037037037037035,0.6947368421052632,0.7121212121212122,0.734375,0.48936170212765956,0.28421052631578947,0.25925925925925924,0.2916666666666667,0.6947368421052632,0.5232915789473684,2.5863157894736846,0.3006134969325153,24.0,34.0,10.0,19.0,2.0,2.0,,,,,,,,,,,,,27.0,24.0,36.0,,,58.0,12.0,23.0,,,6.0,30.0,,,44.0,,,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,42.0,,4.0,4.0,7.0,4.0,3.0,10.0,,3.0,7.0,4.0,5.0,2.0,9.0,55.0,2.0,,57.0,5.0,,29.0,2.0,3.0,30.0,2.0,1.0,,,,,,0.6666666666666666,0.5217391304347826,0.6666666666666666,0.5217391304347826,0.6304347826086957,0.5,,0.1111111111111111,0.35714285714285715,0.3333333333333333,,0.2485207100591716,0.2911392405063291,0.18181818181818182,0.2571428571428571,0.09302325581395349,0.19047619047619047,0.26666666666666666,0.11764705882352941,0.8571428571428571,0.021052631578947368,1.0,1.0,0.5,,,,,,,,,0.9444444444444444,0.7058823529411765,,,,0.8260869565217391,0.5263157894736842,,,,,,0.545662962962963,0.5363782608695652,0.24369747899159663,0.24369747899159663,0.4172661870503597,0.2158273381294964,,,,,,1.0,,3.0,0.08333333333333333,,,10.0,,,,,1.0,,True
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,715.0,12.0,2.0,23.0,24,14.0,14,2.0,47,1.0,1.0,,,1.0,1.0,2.0,18,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,2.0,,1.0,2.0,2.0,,,14.0,1.0,1.0,1.0,1.0,1.0,,,7.692307692307692,0.09090909090909091,,,0.07142857142857142,0.08333333333333333,,,0.125,,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.6454,,0.6086956521739131,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,0.16666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.6454,,,,1.0,,,,,,,,,,,,,,,,,,,False
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,333.0,6.0,7.0,13.0,12,11.0,12,1.0,25,,,,,,1.0,1.0,5,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,11.0,,,,,0.16666666666666666,,,20.0,0.14285714285714285,0.5,,0.2222222222222222,,,1.0,,,,,,,,,,,0.5,0.422825,20.4,0.8461538461538461,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,0.25,0.5,,,,,,,,,,,0.5,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,0.50445,,,,1.0,26.0,,,,,,,,,,,,,,,,,,False
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,4576.0,76.0,5.0,141.0,139,59.0,40,15.0,280,6.0,7.0,,3.0,8.0,16.0,34.0,142,6.0,10.0,1.0,1.0,2.0,7.0,9.0,4.0,13.0,1.0,5.0,,3.0,1.0,1.0,,2.0,1.0,,,59.0,0.375,0.375,0.5,0.4318181818181818,0.5666666666666667,0.0625,0.14285714285714285,22.0125786163522,0.12280701754385964,0.10526315789473684,0.047619047619047616,0.11842105263157894,0.04477611940298507,,0.1111111111111111,0.11428571428571428,0.25,0.5,0.3181818181818182,0.8571428571428571,1.0,0.3333333333333333,0.13636363636363635,,,0.5909090909090909,0.4852727272727273,8.73125,0.41843971631205673,1.0,1.0,,1.0,2.0,6.0,,1.0,,,,1.0,1.0,5.0,,1.0,1.0,6.0,15.0,1.0,2.0,,,4.0,,3.0,,2.0,8.0,8.0,3.0,,,5.0,1.0,6.0,1.0,7.0,,1.0,2.0,4.0,,15.0,2.0,1.0,,,2.0,2.0,,4.0,,4.0,,,3.0,,,10.0,,2.0,16.0,,,6.0,2.0,,8.0,,2.0,1.0,0.16666666666666666,,,0.16666666666666666,0.5,,0.5,,0.6666666666666666,0.4444444444444444,0.2727272727272727,,0.8,,0.16666666666666666,0.043478260869565216,0.09523809523809523,,,0.125,0.15384615384615385,0.06666666666666667,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.045454545454545456,,,,0.22727272727272727,0.2,0.2,1.0,0.5,1.0,,,,0.2,,0.2,,0.2,,0.2,0.5788,0.45594,0.21428571428571427,0.2727272727272727,0.11764705882352941,0.23529411764705882,25.350000000000005,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,False
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,424.0,7.0,,14.0,14,9.0,9,1.0,28,,,,,,1.0,,9,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,9.0,,,,,,,,26.666666666666668,,0.25,,0.1111111111111111,,,,,,,,,,,,,,0.75,0.43125,18.5,0.6428571428571429,,,,,,1.0,,,,,,,,3.0,,2.0,,3.0,,,,,,,,1.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,0.25,,,0.25,,,,,,,,0.75,,,,,,,,,,,,,0.6666666666666666,,,,0.41430000000000006,,,,,26.03333333333333,,,,,,,,,,,,,,,,,,False
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,2255.0,38.0,19.0,71.0,71,34.0,32,7.0,142,,6.0,1.0,3.0,5.0,14.0,25.0,55,,10.0,2.0,,,2.0,2.0,,2.0,,1.0,2.0,4.0,,,,,,,,34.0,,,0.35714285714285715,0.5,0.5714285714285714,0.14285714285714285,0.3333333333333333,27.848101265822784,0.0625,,,0.04878048780487805,,,,0.1,,,0.3157894736842105,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.5789473684210527,0.4675105263157895,7.614285714285714,0.4788732394366197,,1.0,,3.0,4.0,5.0,,,,,,,3.0,5.0,1.0,1.0,3.0,5.0,6.0,1.0,2.0,,1.0,2.0,1.0,5.0,1.0,1.0,4.0,9.0,6.0,3.0,,5.0,3.0,2.0,1.0,3.0,,1.0,2.0,,,7.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,4.0,1.0,,6.0,1.0,1.0,1.0,2.0,,9.0,,2.0,0.6666666666666666,0.6,,1.0,0.6,0.5,0.2,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5625,0.2631578947368421,,1.0,,,,,,,,,,,,0.2631578947368421,0.8,0.8,,,,,,0.2631578947368421,0.6,0.6,0.6666666666666666,0.3333333333333333,,,,,0.5,,,,0.16666666666666666,1.0,0.6,0.5147833333333334,0.4532833333333333,0.05263157894736842,0.07142857142857142,0.08,0.36,25.02,,,,1.0,,,,,0.3333333333333333,,,,,,,,,False
2230,1610612753,Maurice Evans,Maurice Evans,2230,ORL,3741.0,62.0,23.0,118.0,116,55.0,43,14.0,234,2.0,4.0,1.0,2.0,5.0,9.0,16.0,114,6.0,4.0,2.0,2.0,2.0,4.0,6.0,3.0,9.0,1.0,3.0,3.0,5.0,,,,,,,,55.0,0.6,0.6,0.5555555555555556,0.5714285714285714,0.5714285714285714,0.2222222222222222,0.25,12.499999999999998,0.07407407407407407,0.16666666666666666,0.15384615384615385,0.09090909090909091,0.057692307692307696,0.14285714285714285,0.1111111111111111,0.08571428571428572,,,0.2857142857142857,0.5,0.6666666666666666,1.0,0.14285714285714285,0.5,1.0,0.6428571428571429,0.5167571428571429,8.333333333333334,0.4661016949152542,,,1.0,3.0,2.0,3.0,2.0,5.0,,,2.0,4.0,,,,,2.0,5.0,,,1.0,,,,3.0,6.0,2.0,4.0,,12.0,6.0,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,12.0,1.0,,1.0,0.4,,0.5,0.4,,0.5,,0.6,,0.6,0.35714285714285715,0.5,0.6666666666666666,,,0.02564102564102564,0.0625,,,0.16666666666666666,,0.2222222222222222,0.25,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.35714285714285715,0.4,0.4,1.0,,,,,,,,,,0.3,0.3333333333333333,0.4,0.5,,,,0.4021,0.5270900000000001,,,,0.75,23.5,,,,,,,,,,,,,,,,,,False
200788,1610612753,James Augustine,James Augustine,200788,ORL,94.0,2.0,4.0,4.0,3,2.0,3,1.0,7,,,1.0,1.0,1.0,1.0,2.0,3,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,16.666666666666668,0.5,,,0.5,,,,1.0,,,,,,,1.0,1.0,1.0,,0.3313,9.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3313,,,,1.0,,,,,,,,,,,,,,,,,,,False
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,4434.0,74.0,7.0,137.0,134,55.0,36,15.0,271,2.0,4.0,,,2.0,5.0,13.0,138,2.0,2.0,,,2.0,9.0,11.0,1.0,12.0,1.0,3.0,1.0,6.0,,,,,,,,55.0,0.5,0.5,0.4,0.40625,0.40625,,,12.258064516129032,0.16666666666666666,0.1111111111111111,,0.1527777777777778,0.015625,,0.2222222222222222,0.1875,0.25,,0.25,0.5,0.5,0.5,,,,0.9375,0.564153125,3.5799999999999996,0.40145985401459855,,1.0,,2.0,,1.0,2.0,7.0,,1.0,,1.0,1.0,4.0,,,3.0,11.0,,,1.0,,1.0,,,2.0,,1.0,,,9.0,,,4.0,1.0,6.0,,6.0,,,4.0,1.0,1.0,12.0,1.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,2.0,,1.0,0.2727272727272727,,,0.2727272727272727,,,,,,,0.6875,,0.6666666666666666,,,0.022222222222222223,0.05,,,,0.07692307692307693,0.07142857142857142,,,0.0625,,,,0.4375,0.2857142857142857,0.2857142857142857,1.0,0.25,0.25,0.25,1.0,0.5,,0.5,,,0.6666666666666666,,0.3333333333333333,,,,0.25,0.5554749999999999,0.5937666666666667,,,,,24.045454545454547,,,,,,,1.0,,,,,,,,,,,False
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,512.0,9.0,-1.0,17.0,16,11.0,5,1.0,33,,1.0,,,,1.0,,17,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,11.0,,,,,,1.0,1.0,5.2631578947368425,0.3333333333333333,,,0.16666666666666666,,,,,,,1.0,,,,,,,1.0,0.4919,,0.6470588235294118,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.4919,,,,,,,,,,,,,,,,,,,,,,,False
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,2963.0,49.0,-8.0,89.0,91,32.0,20,9.0,180,4.0,7.0,2.0,3.0,8.0,17.0,16.0,97,2.0,14.0,2.0,,1.0,4.0,5.0,1.0,6.0,2.0,2.0,5.0,9.0,1.0,,,1.0,1.0,,,32.0,0.125,0.125,0.47058823529411764,0.42105263157894735,0.42105263157894735,0.11764705882352941,0.2857142857142857,21.0,0.10526315789473684,0.07692307692307693,,0.09803921568627451,0.025,,,0.16,,1.0,0.3684210526315789,0.5714285714285714,0.8,0.25,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.47368421052631576,0.4727236842105263,9.935294117647059,0.3595505617977528,1.0,2.0,3.0,3.0,2.0,7.0,,,,,,,,2.0,,2.0,,2.0,,1.0,3.0,,,2.0,4.0,7.0,,2.0,,8.0,,,,2.0,,5.0,3.0,8.0,1.0,2.0,5.0,,,19.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,8.0,2.0,,,,,,,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.10526315789473684,,,,,0.038461538461538464,0.1,,,,,0.09090909090909091,,,0.3684210526315789,0.2857142857142857,0.2857142857142857,,,,,,0.10526315789473684,,,,0.6666666666666666,0.5,,,,0.3333333333333333,1.0,,,0.2222222222222222,,,0.4674,0.45196111111111115,,,0.125,0.5,25.4,,,,,,,,1.0,,,,,,,,,,False
1502,1610612753,Adonal Foyle,Adonal Foyle,1502,ORL,26.0,,-3.0,,2,,1,,2,,,,,,,,3,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,4092.0,68.0,15.0,128.0,123,53.0,35,14.0,251,9.0,16.0,7.0,11.0,16.0,29.0,50.0,124,28.0,4.0,1.0,,4.0,16.0,20.0,6.0,26.0,3.0,4.0,2.0,4.0,7.0,6.0,,7.0,5.0,2.0,1.0,53.0,0.875,0.9333333333333333,0.5517241379310345,0.5517241379310345,0.6097560975609756,0.034482758620689655,,31.03448275862069,0.3137254901960784,0.23529411764705882,,0.29411764705882354,0.1016949152542373,,0.2857142857142857,0.3548387096774194,,0.7142857142857143,0.5517241379310345,0.5625,0.5625,0.8888888888888888,0.3793103448275862,0.6363636363636364,0.7,0.5517241379310345,0.47068620689655166,4.072413793103448,0.4140625,1.0,4.0,2.0,2.0,,2.0,,,,,,,,,,,,,18.0,1.0,4.0,,,7.0,6.0,8.0,,,10.0,22.0,,,2.0,,,1.0,3.0,4.0,3.0,,1.0,,,11.0,6.0,,,1.0,1.0,1.0,,1.0,,1.0,,,3.0,1.0,1.0,19.0,1.0,,26.0,2.0,,9.0,5.0,1.0,22.0,,5.0,,,,,,0.25,0.75,0.25,0.75,0.5,0.6875,,0.09090909090909091,0.25,,,0.13953488372093023,0.1,0.1,0.23076923076923078,,0.23076923076923078,0.2857142857142857,0.08333333333333333,0.8571428571428571,0.06896551724137931,,,,,,,,,,,,1.0,0.25,,,,0.25,1.0,,,,,,0.5454000000000001,0.40900000000000003,0.25,0.25,0.14,0.44,,,,,,,,1.0,,,,5.0,,,,,,,False
