EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGA,FtPoints,PenaltyFtPoints,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeFrequency,Avg2ptShotDistance,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,ShootingFouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsPutbacks,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,FTDefRebounds,Travels,SecondChanceTurnovers,Offensive Fouls,BlockedAtRim,SecondChanceFg3Pct,DefFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceArc3FGM,HeaveAttempts,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,on,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,954.0,16,7.0,30,32,10.0,10,2.0,62,1.0,1.0,1.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.09090909090909,0.25,0.1,0.23529411764705882,0.07142857142857142,0.3333333333333333,0.2,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6454,0.6454,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,257.0,4,9.0,10,10,8.0,10,1.0,20,,,,,,1.0,1.0,3.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,8.0,,,,,,,0.25,0.5,16.666666666666668,0.16666666666666666,,0.14285714285714285,,,1.0,,,,,,,,,,0.3412,,1.0,0.8,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,163.0,3,5.0,6,7,6.0,7,,13,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,0.5,0.40965,0.40965,,1.0,1.0,,,,,,,,0.5,18.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,4171.0,70,,123,126,43.0,46,14.0,249,4.0,8.0,1.0,1.0,11.0,22.0,48.0,118.0,3.0,4.0,13.0,,,3.0,5.0,1.0,6.0,,3.0,11.0,,,,,,,,13.0,43.0,,,0.5,0.75,0.5441176470588235,0.5625,0.5897435897435898,0.65,30.215827338129497,0.04838709677419355,,0.06944444444444445,0.017857142857142856,,0.058823529411764705,0.05405405405405406,,0.23529411764705882,0.5,0.6666666666666666,,0.125,1.0,0.5882352941176471,0.471046875,0.4558583333333333,0.2708333333333333,0.34959349593495936,7.0,11.0,4.0,10.0,1.0,13.0,2.0,2.0,0.20588235294117646,8.845454545454546,12.0,4.0,12.0,4.0,12.0,0.35294117647058826,0.35294117647058826,0.5,27.191666666666666,1.0,2.0,7.0,5.0,5.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,22.0,12.0,3.0,5.0,2.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,0.8,0.4166666666666667,0.25,0.4166666666666667,0.3333333333333333,0.25,0.25,0.09090909090909091,0.25,1.0,0.2,0.045454545454545456,0.0625,0.16666666666666666,0.25,0.20588235294117646,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.4166666666666667,0.4166666666666667,0.8,0.25,0.25,0.25,0.4166666666666667,0.4860375,0.10810810810810811,0.16,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2230,1610612753,Maurice Evans,Maurice Evans,2230,ORL,16939.0,282,13.0,522,521,145.0,99,64.0,1043,11.0,18.0,3.0,7.0,20.0,33.0,90.0,557.0,5.0,12.0,25.0,22.0,5.0,12.0,18.0,7.0,25.0,2.0,9.0,12.0,1.0,,1.0,1.0,,,,25.0,145.0,0.55,0.5789473684210527,0.6060606060606061,0.4166666666666667,0.6159420289855072,0.5952380952380952,0.6164383561643836,0.5952380952380952,13.758389261744966,0.05357142857142857,0.036231884057971016,0.06569343065693431,0.030837004405286344,0.05555555555555555,0.043478260869565216,0.07086614173228346,,0.2608695652173913,0.6111111111111112,0.6875,0.7272727272727273,0.3333333333333333,0.42857142857142855,0.782608695652174,0.5440057971014493,0.5238142857142857,0.2777777777777778,0.2777777777777778,9.0,5.0,,9.0,2.0,8.0,,,0.13043478260869565,6.615151515151515,8.0,3.0,36.0,9.0,8.0,0.5217391304347826,0.11594202898550725,0.14285714285714285,23.894444444444446,5.0,2.0,6.0,7.0,3.0,1.0,2.0,15.0,2.0,7.0,2.0,6.0,5.0,18.0,45.0,,3.0,4.0,5.0,2.0,7.0,1.0,2.0,16.0,2.0,6.0,8.0,5.0,7.0,3.0,4.0,5.0,1.0,,,4.0,1.0,0.4166666666666667,0.5555555555555556,0.4166666666666667,0.2857142857142857,0.2222222222222222,0.2727272727272727,0.12121212121212122,0.1111111111111111,0.7777777777777778,0.12,0.02247191011235955,0.016666666666666666,0.08823529411764706,0.1875,0.08695652173913043,0.3333333333333333,0.5,0.7777777777777778,0.7777777777777778,0.375,0.375,1.0,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.375,0.54665,0.0547945205479452,0.10810810810810811,0.06666666666666667,2.0,12.0,28.0,1.0,3.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,0.3333333333333333,0.05172413793103448,0.034482758620689655,0.0196078431372549,0.034482758620689655,0.5,0.2857142857142857,0.4057971014492754,0.42857142857142855,0.42857142857142855,1.0,0.4,0.5,0.1111111111111111,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200788,1610612753,James Augustine,James Augustine,200788,ORL,94.0,2,4.0,4,3,2.0,3,1.0,7,,,,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,0.5,,0.5,,,,1.0,,,,,,,,,0.3313,0.3313,1.0,0.5,,,,,,,,,,9.2,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,13431.0,224,24.0,418,410,107.0,74,55.0,828,11.0,18.0,1.0,4.0,21.0,46.0,97.0,448.0,3.0,9.0,18.0,20.0,3.0,21.0,24.0,8.0,32.0,5.0,15.0,8.0,3.0,1.0,,3.0,1.0,,,18.0,107.0,0.47619047619047616,0.47619047619047616,0.45652173913043476,0.3333333333333333,0.4482758620689655,0.32142857142857145,0.4898989898989899,0.45,23.7006237006237,0.12280701754385964,0.02586206896551724,0.10849056603773585,0.043243243243243246,,0.125,0.14432989690721648,0.3333333333333333,0.20689655172413793,0.6111111111111112,0.6470588235294118,0.5454545454545454,0.2857142857142857,0.25,0.6781609195402298,0.5180620689655172,0.5157285714285714,0.18556701030927836,0.25598086124401914,15.0,19.0,9.0,19.0,,24.0,3.0,3.0,0.1724137931034483,8.704347826086957,30.0,3.0,41.0,5.0,30.0,0.47126436781609193,0.3448275862068966,0.21428571428571427,24.75609756097561,1.0,5.0,13.0,5.0,7.0,,1.0,12.0,1.0,2.0,1.0,7.0,1.0,22.0,36.0,,7.0,1.0,13.0,7.0,20.0,5.0,9.0,47.0,5.0,2.0,5.0,2.0,10.0,7.0,3.0,3.0,3.0,,,9.0,1.0,0.2926829268292683,0.2,0.2926829268292683,0.5,0.8333333333333334,0.875,0.021739130434782608,0.05555555555555555,0.6666666666666666,0.04878048780487805,0.07246376811594203,0.0851063829787234,0.034482758620689655,0.08333333333333333,0.14942528735632185,0.38461538461538464,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.23333333333333334,0.23333333333333334,1.0,0.3333333333333333,,0.3333333333333333,0.23333333333333334,0.5788,0.09375,0.16363636363636364,0.07216494845360824,1.0,5.0,11.0,1.0,,2.0,2.0,,2.0,4.0,,1.0,3.0,3.0,,7.0,,,0.06382978723404255,0.045454545454545456,0.07142857142857142,0.018867924528301886,0.2,0.6,0.12643678160919541,0.45454545454545453,0.45454545454545453,1.0,1.0,,0.3333333333333333,0.14285714285714285,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,6669.0,111,-6.0,201,204,76.0,46,21.0,405,1.0,2.0,,1.0,3.0,5.0,18.0,215.0,,1.0,,2.0,2.0,12.0,15.0,2.0,17.0,,2.0,9.0,,,,,,,,,76.0,0.3333333333333333,0.3333333333333333,0.6,,0.42857142857142855,,0.42857142857142855,,10.176991150442479,0.12903225806451613,0.03636363636363636,0.13392857142857142,0.023255813953488372,,0.14285714285714285,0.1320754716981132,,0.09523809523809523,0.5,0.5,,0.25,,0.8571428571428571,0.5506880952380953,0.5440625,,0.3781094527363184,2.0,,,,,,,,0.09523809523809523,9.66,6.0,1.0,16.0,3.0,6.0,0.7619047619047619,0.2857142857142857,0.25,24.19375,1.0,1.0,1.0,1.0,1.0,,,4.0,,1.0,2.0,3.0,,4.0,12.0,,1.0,,6.0,,6.0,,3.0,12.0,,3.0,1.0,1.0,2.0,2.0,,4.0,,,,,1.0,0.25,,0.25,,0.5,0.5,,,1.0,0.15789473684210525,,,0.16666666666666666,0.14285714285714285,0.047619047619047616,1.0,1.0,0.5,0.5,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,,,0.16666666666666666,0.5903,,,0.16666666666666666,,3.0,10.0,2.0,,2.0,,,,2.0,1.0,,,,,,2.0,,0.08,,0.10526315789473684,,,1.0,0.47619047619047616,0.3,0.3,1.0,,,0.6666666666666666,0.5,,1.0,1.0,,,,,,0.5,,0.5,1.0,,,,,,,,,,True,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,13198.0,220,-10.0,404,405,90.0,56,50.0,809,14.0,27.0,3.0,5.0,24.0,46.0,76.0,443.0,7.0,10.0,24.0,12.0,2.0,21.0,28.0,5.0,33.0,15.0,24.0,16.0,2.0,,,2.0,2.0,,,24.0,90.0,0.25,0.25,0.5217391304347826,0.7,0.4838709677419355,0.7727272727272727,0.5428571428571428,0.8571428571428571,20.434782608695652,0.12352941176470589,0.020202020202020204,0.1346153846153846,0.02857142857142857,0.045454545454545456,0.08108108108108109,0.16304347826086957,1.0,0.43548387096774194,0.5185185185185185,0.5384615384615384,0.2857142857142857,0.45454545454545453,0.6,0.6935483870967742,0.5146120967741935,0.4308954545454546,0.3157894736842105,0.22277227722772278,11.0,16.0,7.0,19.0,1.0,17.0,2.0,2.0,0.1774193548387097,5.778260869565218,15.0,1.0,16.0,1.0,15.0,0.25806451612903225,0.24193548387096775,0.09090909090909091,25.143749999999997,2.0,5.0,8.0,5.0,4.0,2.0,1.0,4.0,2.0,5.0,2.0,4.0,1.0,36.0,12.0,,4.0,2.0,14.0,18.0,32.0,6.0,9.0,82.0,3.0,7.0,5.0,4.0,9.0,4.0,5.0,4.0,1.0,1.0,,7.0,1.0,0.25,1.0,0.25,0.4,0.2857142857142857,0.2857142857142857,0.043478260869565216,0.037037037037037035,0.375,0.18421052631578946,0.039473684210526314,,0.16,0.23076923076923078,0.12903225806451613,0.625,0.7142857142857143,0.45454545454545453,0.45454545454545453,0.26666666666666666,0.26666666666666666,1.0,0.2857142857142857,0.2857142857142857,1.0,0.26666666666666666,0.4582,0.10294117647058823,0.1346153846153846,0.05263157894736842,1.0,,1.0,,,,,,12.0,2.0,3.0,,1.0,5.0,1.0,7.0,,0.125,0.023809523809523808,0.13043478260869565,0.07317073170731707,,0.2,0.2,0.016129032258064516,,,,0.5,1.0,,,,,,,2.0,2.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,True,,,,,,
1502,1610612753,Adonal Foyle,Adonal Foyle,1502,ORL,225.0,4,-5.0,5,8,,1,,13,,,,,,,,11.0,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
