EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FTDefRebounds,Blocked2s,BlockedLongMidRange,Blocks,DefFTReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,LostBallTurnovers,SecondChanceTurnovers,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,DefCorner3ReboundPct,DefensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,HeaveAttempts,on,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,OffensiveGoaltends,PtsUnassisted3s,SecondChanceAtRimPctAssisted
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,3429.0,57.0,3.0,109.0,110,67.0,38.0,17.0,219,7.0,10.0,2.0,3.0,4.0,6.0,1.0,1.0,1.0,2.0,,,,,,,,9.0,13.0,,,6.0,24.0,101,2.0,3.0,,,6.0,6.0,9.0,,,6.0,18.0,12.0,6.0,,4.0,,,1.0,,,,,,,,,,3.0,2.0,8.0,12.0,5.0,17.0,,,,,1.0,3.0,,,4.0,4.0,,4.0,1.0,7.0,3.0,1.0,8.0,,,2.0,2.0,18.0,67.0,1.0,2.0,0.6666666666666666,0.8571428571428571,,,,,,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.7058823529411765,0.6,0.6923076923076923,,0.07692307692307693,0.1,,16.153846153846153,0.20512820512820512,0.075,0.18181818181818182,0.2,0.1,0.14285714285714285,0.1111111111111111,,0.3076923076923077,0.1,0.1875,0.2,,0.7692307692307693,0.7,0.7777777777777778,0.5714285714285714,0.07692307692307693,1.0,1.0,0.15384615384615385,0.5,0.5,1.0,,,,,,1.0,0.6666666666666666,,,,0.6666666666666666,0.6666666666666666,,,0.7692307692307693,,0.5299692307692307,0.5906,0.4909777777777778,0.13333333333333333,0.13333333333333333,0.25,0.75,3.4846153846153842,,0.6146788990825688,,,,2.0,3.0,,3.0,0.4,1.0,,,,,,2.0,2.0,1.0,1.0,3.0,,2.0,0.25,0.2,0.2,0.6666666666666666,,1.0,,,,,,1.0,,,True,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,261.0,4.0,-2.0,9.0,7,8.0,,3.0,16,1.0,2.0,,,,1.0,,,,,,,,,,,,1.0,2.0,,,1.0,3.0,6,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,2.0,2.0,2.0,,,1.0,1.0,,1.0,,,8.0,,,,,,,,,,0.5,,,0.5,,,0.75,,,,0.5,0.5,,30.769230769230766,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.6076,,0.6516,0.5,0.5,,,,,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,14.0,,-2.0,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,9061.0,151.0,-59.0,265.0,266,65.0,40.0,37.0,531,10.0,17.0,2.0,3.0,4.0,5.0,6.0,16.0,7.0,22.0,,,1.0,,,,,23.0,55.0,,1.0,5.0,51.0,317,3.0,5.0,,,7.0,7.0,17.0,,,3.0,17.0,18.0,28.0,,4.0,,,5.0,11.0,1.0,12.0,1.0,,9.0,,2.0,25.0,5.0,3.0,1.0,4.0,5.0,9.0,2.0,2.0,,2.0,4.0,6.0,,1.0,11.0,3.0,4.0,8.0,,8.0,,1.0,8.0,,,2.0,2.0,17.0,65.0,,2.0,0.391304347826087,0.42857142857142855,,,,,,0.41818181818181815,0.6,0.4117647058823529,0.4107142857142857,0.6,0.4117647058823529,0.425,0.5833333333333334,0.4473684210526316,0.017857142857142856,0.09090909090909091,0.058823529411764705,0.1875,22.756410256410255,0.011764705882352941,0.0423728813559322,0.10344827586206896,0.03508771929824561,0.0390625,,0.03333333333333333,0.0975609756097561,0.041666666666666664,,,0.13043478260869565,0.07407407407407407,0.30357142857142855,0.5882352941176471,0.625,0.4,0.2857142857142857,0.375,0.46153846153846156,0.39285714285714285,0.3181818181818182,0.3333333333333333,0.42857142857142855,,0.017857142857142856,,,,0.6,0.6666666666666666,,,,0.29411764705882354,0.8,,,0.32142857142857145,,0.4695163636363636,0.48262,0.4496588235294117,0.034482758620689655,0.03508771929824561,0.13725490196078433,0.3333333333333333,9.914545454545456,64.8,0.24528301886792453,,,,,,,,,0.3333333333333333,,,,,,1.0,,5.0,4.0,,,,0.45454545454545453,,,,1.0,,,,,,,,,1.0,False,1.0,0.045454545454545456,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,8132.0,136.0,-56.0,238.0,238,50.0,23.0,37.0,476,8.0,19.0,3.0,8.0,,,,4.0,2.0,9.0,,,,,,,,10.0,32.0,,,10.0,30.0,284,3.0,8.0,,,8.0,1.0,2.0,,,2.0,4.0,14.0,6.0,,6.0,,,3.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,14.0,8.0,15.0,25.0,15.0,40.0,3.0,2.0,1.0,1.0,,4.0,,1.0,6.0,1.0,7.0,13.0,,8.0,,1.0,11.0,1.0,,6.0,,4.0,50.0,,,0.7,1.0,,,,,,0.3125,0.375,0.5,0.3125,0.375,0.5,0.40540540540540543,0.4444444444444444,0.6666666666666666,,0.09375,0.10526315789473684,0.25,15.140845070422536,0.19230769230769232,0.12612612612612611,0.34782608695652173,0.22772277227722773,0.12295081967213115,0.15217391304347827,0.19230769230769232,0.05128205128205128,0.2857142857142857,0.22727272727272727,0.11428571428571428,0.2777777777777778,0.15789473684210525,0.59375,0.42105263157894735,0.47058823529411764,0.625,0.125,,,0.28125,0.2222222222222222,0.2222222222222222,1.0,,,,,,1.0,0.375,,,,,,,,0.59375,,0.47520312499999995,0.55195,0.3458,0.16216216216216217,0.16216216216216217,0.26666666666666666,0.13333333333333333,5.8,,0.21008403361344538,,,,2.0,7.0,2.0,7.0,0.3333333333333333,,,,,,,2.0,1.0,2.0,2.0,5.0,,2.0,0.3333333333333333,0.09090909090909091,,0.2857142857142857,,,,3.0,,0.6,3.0,2.0,0.2,,False,,,1.0,,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,3415.0,57.0,-17.0,97.0,98,41.0,36.0,12.0,195,4.0,8.0,,1.0,2.0,5.0,,2.0,,2.0,,,,,,,,4.0,12.0,,,5.0,13.0,122,,1.0,,,1.0,2.0,7.0,,,3.0,7.0,8.0,,,,,,4.0,1.0,,1.0,,,1.0,,,2.0,2.0,1.0,6.0,9.0,2.0,11.0,,,,,,4.0,1.0,1.0,5.0,1.0,1.0,4.0,,6.0,3.0,2.0,6.0,,,1.0,2.0,7.0,41.0,1.0,2.0,1.0,1.0,,,,,,0.3333333333333333,,0.2857142857142857,0.3333333333333333,,0.2857142857142857,0.43333333333333335,0.25,0.3888888888888889,,0.3333333333333333,0.25,1.0,17.69911504424779,0.1875,0.05555555555555555,0.07142857142857142,0.15217391304347827,0.05263157894736842,0.08333333333333333,,0.0625,0.14285714285714285,,0.2631578947368421,0.1,,0.6666666666666666,0.5,0.6666666666666666,1.0,0.16666666666666666,,,0.16666666666666666,,,,,,,,,1.0,,,,,0.7142857142857143,0.4,,,0.6666666666666666,,0.4807416666666667,0.5938,0.47415714285714283,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.5384615384615384,3.775,,0.422680412371134,,,,2.0,,,,0.6666666666666666,,,,,,,1.0,,1.0,,,,,0.2,,,,1.0,1.0,,1.0,,,,1.0,,,False,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,9026.0,150.0,-58.0,264.0,263,60.0,37.0,38.0,527,8.0,16.0,2.0,5.0,2.0,7.0,1.0,3.0,7.0,19.0,,2.0,5.0,,,,1.0,16.0,38.0,2.0,5.0,23.0,61.0,314,4.0,7.0,,,12.0,3.0,10.0,,1.0,9.0,15.0,12.0,20.0,3.0,2.0,5.0,2.0,4.0,18.0,1.0,19.0,1.0,,11.0,2.0,5.0,39.0,5.0,4.0,11.0,15.0,6.0,21.0,1.0,10.0,7.0,3.0,3.0,10.0,2.0,3.0,17.0,4.0,4.0,8.0,2.0,18.0,,1.0,33.0,,1.0,11.0,5.0,15.0,60.0,,5.0,0.375,0.4,0.5,0.4,,,0.4,0.42105263157894735,0.5714285714285714,0.3,0.4418604651162791,0.5714285714285714,0.2727272727272727,0.5169491525423728,0.6,0.4411764705882353,0.11627906976744186,0.10526315789473684,0.25,,24.358974358974358,0.12790697674418605,0.0423728813559322,0.14814814814814814,0.13274336283185842,0.046511627906976744,0.10416666666666667,,,0.041666666666666664,0.13043478260869565,0.1794871794871795,0.19047619047619047,0.05263157894736842,0.37209302325581395,0.5,0.6666666666666666,0.5,0.06976744186046512,0.3333333333333333,0.3333333333333333,0.4418604651162791,0.3684210526315789,0.3684210526315789,0.2857142857142857,,0.11627906976744186,0.4,0.4,0.5,0.7142857142857143,0.4,,,,0.6363636363636364,0.2857142857142857,0.09090909090909091,,0.4883720930232558,0.4,0.48232558139534887,0.5113666666666666,0.5112590909090909,0.2037037037037037,0.22448979591836735,0.19672131147540983,0.2459016393442623,9.881578947368421,26.18,0.22727272727272727,,,,,,,,,,,,,,,4.0,1.0,7.0,5.0,,,,0.4117647058823529,0.09090909090909091,0.16666666666666666,,2.0,3.0,,,,,,,,,False,,,,3.0,0.5
200760,1610612755,Rodney Carney,Rodney Carney,200760,PHI,629.0,10.0,-13.0,19.0,21,12.0,5.0,4.0,40,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,26,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,,0.5,0.14285714285714285,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.41385,,0.41385,,,,,,26.8,0.631578947368421,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,False,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,6922.0,115.0,-60.0,204.0,207,36.0,23.0,30.0,411,12.0,20.0,7.0,11.0,1.0,1.0,3.0,9.0,5.0,6.0,4.0,,1.0,,,,,20.0,35.0,1.0,5.0,9.0,52.0,249,7.0,13.0,,,14.0,2.0,3.0,1.0,1.0,2.0,9.0,22.0,18.0,3.0,12.0,1.0,,3.0,3.0,,3.0,,,1.0,,2.0,6.0,12.0,1.0,6.0,9.0,12.0,21.0,1.0,6.0,5.0,1.0,,2.0,1.0,,2.0,,2.0,6.0,1.0,10.0,3.0,,10.0,,,5.0,,9.0,36.0,,,0.55,0.7857142857142857,1.0,0.2,,1.0,0.2,0.5714285714285714,0.5384615384615384,0.6666666666666666,0.5375,0.5384615384615384,0.875,0.5777777777777777,0.5384615384615384,0.9,0.125,0.08571428571428572,0.1,0.1111111111111111,19.262295081967213,0.09230769230769231,0.12371134020618557,0.05263157894736842,0.08333333333333333,0.11214953271028037,0.0975609756097561,0.04,0.22580645161290322,0.1,0.15789473684210525,0.038461538461538464,0.0625,0.0625,0.5,0.6,0.6666666666666666,0.25,0.225,0.3333333333333333,0.375,0.15,0.8333333333333334,0.8333333333333334,1.0,0.1,0.025,,,,0.8461538461538461,0.6363636363636364,,,,0.25,1.0,,,0.625,,0.5318162500000001,0.5556666666666666,0.443425,0.1111111111111111,0.125,0.2692307692307692,0.17307692307692307,5.6085714285714285,24.119999999999997,0.17647058823529413,1.0,1.0,1.0,2.0,,,,0.2857142857142857,1.0,0.25,0.25,1.0,0.25,1.0,,,,,,,,,,,,,,,1.0,,,2.0,,,,False,,,,,
201160,1610612755,Jason Smith,Jason Smith,201160,PHI,572.0,10.0,-3.0,17.0,17,6.0,5.0,2.0,34,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,2.0,23,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,,1.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,10.0,,,,,,,,,,,,,,,,,,0.5,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.37195,,0.37195,,,,1.0,15.100000000000001,,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,8239.0,137.0,-47.0,241.0,239,55.0,30.0,35.0,480,12.0,24.0,1.0,1.0,2.0,5.0,1.0,6.0,7.0,14.0,2.0,1.0,3.0,,,1.0,1.0,20.0,44.0,1.0,5.0,8.0,51.0,278,3.0,5.0,,,6.0,3.0,7.0,1.0,1.0,3.0,12.0,18.0,22.0,3.0,,3.0,1.0,6.0,11.0,1.0,12.0,,1.0,3.0,2.0,6.0,25.0,2.0,,6.0,6.0,2.0,8.0,,5.0,3.0,2.0,,,,,7.0,2.0,6.0,17.0,,10.0,,1.0,13.0,1.0,1.0,4.0,3.0,12.0,55.0,3.0,3.0,0.45,0.45,1.0,0.2,,1.0,0.2,0.45454545454545453,0.6,0.42857142857142855,0.4387755102040816,0.6,0.5625,0.45454545454545453,0.6,0.5,0.10204081632653061,0.13636363636363635,0.16666666666666666,,21.75438596491228,0.07894736842105263,0.018867924528301886,,0.057692307692307696,0.017241379310344827,0.022222222222222223,,0.030303030303030304,0.041666666666666664,0.05555555555555555,0.11764705882352941,,,0.4897959183673469,0.5,0.6,0.5,0.12244897959183673,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.5,0.5833333333333334,0.42857142857142855,0.04081632653061224,0.061224489795918366,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,,,,0.625,0.4,0.125,1.0,0.5918367346938775,0.3333333333333333,0.5079132653061226,0.4263,0.5101875,0.07692307692307693,0.0851063829787234,0.11764705882352941,0.23529411764705882,7.381818181818182,24.880000000000003,0.22821576763485477,,,,,4.0,1.0,4.0,,,,,,,,,,7.0,3.0,1.0,2.0,2.0,1.0,,,0.5,4.0,1.0,,,,,,,,,False,,0.14285714285714285,,,1.0
