EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3A,PenaltyFG2A,PenaltyFG3A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffRebounds,SelfOReb,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,Corner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGA,PenaltyArc3FGA,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangeFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,on,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,BlockingFouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,NonShootingPenaltyNonTakeFoulsDrawn,BlockedAtRim,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangeAssists,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffLongMidRangeReboundPct,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,324.0,5,-10,13,12,13,12,2,25,17,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,13,13.333333333333334,0.2,0.16666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626155,1610612745,Sam Dekker,Sam Dekker,1626155,HOU,324.0,5,-10,13,12,13,12,2,25,17,1.0,1.0,3.0,,,,,,,,13,20.0,0.2,0.16666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.3333333333333333,0.5,0.25,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5012333333333333,0.5012333333333333,3.9,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627786,1610612745,Troy Williams,Troy Williams,1627786,HOU,324.0,5,-10,13,12,13,12,2,25,17,,1.0,1.0,,,,1.0,1.0,,,13,26.666666666666668,,0.16666666666666666,,1.0,,,,,,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,0.5283,0.5283,,25.6,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627787,1610612745,Kyle Wiltjer,Kyle Wiltjer,1627787,HOU,324.0,5,-10,13,12,13,12,2,25,17,,,,,,,,,,,13,6.666666666666667,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,0.53925,0.53925,,25.3,1.0,1.0,,3.0,,3.0,1.0,,,,,,,3.0,1.5,1.5,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201628,1610612745,Bobby Brown,Bobby Brown,201628,HOU,324.0,5,-10,13,12,13,12,2,25,17,1.0,1.0,1.0,,,,,,1.0,1.0,13,26.666666666666668,0.2,0.16666666666666666,,1.0,,,1.0,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,0.5,,,,,0.3333333333333333,,,0.25,,,,0.5,0.46555,0.46555,11.85,25.65,2.0,2.0,,3.0,,3.0,2.0,,,,,,,3.0,0.375,0.375,,,,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,0.5,0.5,0.375,0.375,0.5,0.5,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,3.0,0.5,0.75,0.75,0.25,1.0,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101150,1610612745,Lou Williams,Lou Williams,101150,HOU,16292.0,272,59,549,552,169,138,60,1101,602,15.0,23.0,30.0,4.0,6.0,1.0,14.0,3.0,8.0,17.0,167,23.366013071895424,0.08108108108108109,0.08214285714285714,0.06493506493506493,0.30783242258652094,32.0,9.0,32.0,7.0,3.0,79.0,39.0,21.0,13.0,4.0,14.0,1.0,32.0,1.0,7.0,3.0,0.3305084745762712,0.008849557522123894,0.029914529914529916,0.010101010101010102,,0.06,0.05084745762711865,0.2711864406779661,0.2711864406779661,0.059322033898305086,0.2647058823529412,0.08823529411764706,0.6016949152542372,0.4969601694915254,0.4897544117647059,6.924050632911392,25.166666666666664,32.0,10.0,26.0,138.0,2.0,30.0,32.0,8.0,8.0,2.0,15.0,29.0,7.0,30.0,0.5348837209302325,0.42857142857142855,0.5714285714285714,0.08421052631578947,0.0875,0.2711864406779661,0.29411764705882354,0.09375,0.08333333333333333,0.21739130434782608,9.0,3.0,12.0,4.0,21.0,9.0,0.5833333333333334,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.4745762711864407,0.4117647058823529,0.28125,0.2903225806451613,0.5555555555555556,0.3,0.28125,15.0,,1.0,,1.0,8.0,,0.6666666666666666,0.6666666666666666,0.1271186440677966,0.16666666666666666,,,0.057971014492753624,False,18.0,4.0,5.0,4.0,16.0,4.0,3.0,1.0,38.0,4.0,5.0,8.0,12.0,64.0,15.0,8.0,7.0,1.0,10.0,3.0,9.0,1.0,6.0,7.0,6.0,1.0,6.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15789473684210525,0.17647058823529413,0.4810126582278481,0.8,0.38095238095238093,0.02564102564102564,0.08860759493670886,0.1875,0.03125,0.03125,0.049586776859504134,0.07575757575757576,0.034482758620689655,0.1206896551724138,0.06666666666666667,1.0,0.5625,0.6923076923076923,0.2222222222222222,0.5,0.5161290322580645,0.0625,0.26666666666666666,0.26666666666666666,0.25,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.8333333333333334,0.8,0.4444444444444444,0.3333333333333333,0.54765,0.11363636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,947.0,16,3,31,31,12,25,6,62,28,4.0,4.0,5.0,,,,,,4.0,4.0,12,15.789473684210526,0.3076923076923077,0.2222222222222222,0.25,0.3870967741935484,1.0,1.0,,,,3.0,,2.0,,1.0,2.0,1.0,5.0,1.0,1.0,,,0.1,0.05,0.1,,0.16666666666666666,,0.3333333333333333,,,0.5,,0.3333333333333333,0.3840666666666666,0.3739,13.066666666666668,,,,3.0,5.0,1.0,1.0,,,,,3.0,6.0,2.0,1.0,0.4166666666666667,0.16666666666666666,,,,,,0.4,0.4,0.2,,,,,,,,,,,0.3333333333333333,,,,,,,2.0,,,,,1.0,,,0.5,0.6666666666666666,,,,0.2,False,,,,,,1.0,,,1.0,,,,,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,,,,,,0.6666666666666666,,,,,,,,,0.5,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626155,1610612745,Sam Dekker,Sam Dekker,1626155,HOU,1558.0,26,-14,51,53,13,33,7,104,62,3.0,4.0,7.0,,,,,,2.0,2.0,13,15.254237288135593,0.17647058823529413,0.15384615384615385,0.125,0.2549019607843137,2.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,,,,,2.0,3.0,,0.5555555555555556,0.11764705882352941,0.09375,0.125,,0.4,,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2,0.2,0.7777777777777778,0.45675000000000004,0.41467,7.800000000000001,24.779999999999998,4.0,2.0,,9.0,,9.0,4.0,1.0,,,,,,9.0,0.5,0.9,,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.4,,,1.0,2.0,2.0,3.0,3.0,9.0,2.0,1.0,0.6,1.0,0.6,0.5,0.9,0.5,0.5,1.0,1.0,0.5,1.0,,,,,,,,,0.1111111111111111,,,,,False,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,0.06666666666666667,0.1111111111111111,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,0.0917,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,21490.0,358,45,727,727,210,207,73,1454,812,19.0,38.0,43.0,4.0,8.0,1.0,14.0,2.0,12.0,20.0,205,17.808219178082194,0.08296943231441048,0.09944751381215469,0.05952380952380952,0.28885832187070154,33.0,10.0,14.0,12.0,1.0,51.0,70.0,12.0,17.0,7.0,22.0,3.0,51.0,3.0,5.0,2.0,0.5785123966942148,0.018867924528301886,0.016722408026755852,0.021739130434782608,,0.14705882352941177,0.03333333333333333,0.2727272727272727,0.11570247933884298,0.09917355371900827,0.3448275862068966,0.034482758620689655,0.8512396694214877,0.5338987603305785,0.5250155172413793,4.8960784313725485,25.027142857142856,58.0,16.0,13.0,142.0,7.0,44.0,58.0,17.0,6.0,2.0,13.0,18.0,6.0,42.0,0.5503875968992248,0.6470588235294118,0.42857142857142855,0.12781954887218044,0.12727272727272726,0.4793388429752066,0.5517241379310345,0.048,0.10909090909090909,0.30985915492957744,22.0,6.0,27.0,7.0,72.0,22.0,0.8888888888888888,0.38571428571428573,0.4117647058823529,0.38571428571428573,0.5330578512396694,0.6379310344827587,0.3793103448275862,0.3793103448275862,0.8636363636363636,0.375,0.3793103448275862,4.0,3.0,5.0,5.0,7.0,19.0,0.7142857142857143,0.9444444444444444,0.95,0.03305785123966942,0.5555555555555556,0.6,0.6666666666666666,0.13380281690140844,False,16.0,1.0,1.0,7.0,7.0,1.0,5.0,1.0,24.0,1.0,2.0,8.0,16.0,32.0,9.0,,9.0,,15.0,4.0,12.0,2.0,2.0,8.0,3.0,5.0,4.0,1.0,2.0,2.0,,4.0,3.0,1.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.5,0.6666666666666666,,0.17647058823529413,0.2727272727272727,,,0.014285714285714285,0.0125,0.02631578947368421,0.05194805194805195,0.13043478260869565,0.16666666666666666,0.48484848484848486,0.6666666666666666,0.3125,0.5,0.5,0.42857142857142855,0.25,0.25,,0.4166666666666667,0.4166666666666667,1.0,0.1111111111111111,1.0,0.7,1.0,0.5123583333333334,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.06896551724137931,1.0,0.2222222222222222,1.0,1.0,,,,,,,,,,,,
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,20141.0,336,1,658,652,103,93,88,1310,726,27.0,42.0,57.0,,4.0,1.0,9.0,,12.0,24.0,103,14.39894319682959,0.13636363636363635,0.13029315960912052,0.1511627906976744,0.15653495440729484,20.0,3.0,4.0,11.0,,32.0,60.0,6.0,6.0,3.0,7.0,3.0,17.0,7.0,15.0,1.0,0.6521739130434783,0.03804347826086957,0.04559270516717325,0.0392156862745098,0.03225806451612903,0.16,0.018867924528301886,0.21739130434782608,0.043478260869565216,0.11956521739130435,0.25,,0.8695652173913043,0.5346048913043479,0.4934791666666667,6.56875,25.648333333333333,49.0,6.0,14.0,103.0,,6.0,49.0,13.0,5.0,4.0,16.0,16.0,8.0,6.0,0.515,0.23076923076923078,0.5555555555555556,0.11926605504587157,0.14473684210526316,0.532608695652174,0.5,0.08,0.2,0.05825242718446602,13.0,,17.0,,48.0,13.0,0.9411764705882353,0.2833333333333333,,0.2833333333333333,0.483695652173913,0.25,0.2653061224489796,0.2653061224489796,0.9230769230769231,,0.2653061224489796,8.0,1.0,5.0,1.0,6.0,25.0,0.16666666666666666,0.5526315789473685,0.5681818181818182,0.08695652173913043,0.2631578947368421,0.2,1.0,0.24271844660194175,False,12.0,8.0,12.0,2.0,3.0,4.0,4.0,,19.0,9.0,13.0,3.0,16.0,22.0,3.0,14.0,2.0,,4.0,,2.0,2.0,8.0,4.0,1.0,3.0,1.0,4.0,,,,,2.0,2.0,2.0,2.0,1.0,0.42105263157894735,0.6666666666666666,0.59375,0.6923076923076923,0.5,,0.0625,0.1,,,0.05517241379310345,0.047619047619047616,0.10810810810810811,0.0967741935483871,0.06060606060606061,1.0,0.6,0.6666666666666666,0.25,0.75,0.75,0.6666666666666666,0.5,0.5,0.75,0.36363636363636365,0.36363636363636365,1.0,0.631578947368421,0.6666666666666666,0.6666666666666666,,0.5205545454545454,,4.0,,,,1.0,,2.0,1.0,,,1.0,1.0,,,,,0.11764705882352941,0.125,0.05263157894736842,,,3.0,1.0,2.0,1.0,,,,,,,,
