EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,OffThreePtRebounds,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,Travels,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,BlockedShortMidRange,HeaveAttempts,on
201588,1610612762,George Hill,George Hill,201588,UTA,12103.0,202,18,376,380,75,64,34.0,756,7,11,1.0,1.0,3.0,3.0,12.0,21.0,7.0,14.0,3.0,7.0,1.0,1.0,4.0,12.0,2.0,2.0,1.0,2.0,26,46,7.0,19.0,18.0,91,403,2.0,3.0,2.0,2.0,1.0,11.0,6.0,10.0,2.0,3.0,6.0,24.0,14.0,38.0,18.0,3.0,2.0,12.0,4.0,1.0,9.0,10.0,19.0,6.0,4.0,8.0,1.0,48.0,5.0,9.0,11.0,1.0,21.0,5.0,26.0,2.0,2.0,1.0,1.0,8.0,1.0,6.0,2.0,1.0,2.0,10.0,3.0,3.0,6.0,16.0,19.0,3.0,25.0,1.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,20.0,72,4.0,1.0,0.2692307692307692,0.28,0.8571428571428571,0.3684210526315789,1.0,0.6666666666666666,0.3684210526315789,0.5652173913043478,0.6666666666666666,0.6,0.5615384615384615,1.0,0.6923076923076923,0.5986842105263158,0.9166666666666666,0.75,0.2923076923076923,0.021739130434782608,0.047619047619047616,20.82324455205811,0.8,0.08333333333333333,0.10679611650485436,0.04950495049504951,0.1232876712328767,0.11363636363636363,0.03164556962025317,0.061224489795918366,0.06666666666666667,0.1,0.10344827586206896,0.11363636363636363,0.10714285714285714,0.17647058823529413,0.06666666666666667,1.0,0.16923076923076924,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.3230769230769231,0.5714285714285714,0.6,0.3333333333333333,0.2153846153846154,0.5,0.5,0.14285714285714285,0.1076923076923077,0.42857142857142855,0.42857142857142855,1.0,0.18461538461538463,0.3333333333333333,0.3333333333333333,0.75,0.2,1.0,0.4,1.0,0.5,0.23076923076923078,1.0,0.07692307692307693,1.0,0.15384615384615385,0.5,0.46153846153846156,0.3333333333333333,0.45410937500000004,0.44924,0.45329230769230777,0.1232876712328767,0.1346153846153846,0.09523809523809523,0.12087912087912088,0.26373626373626374,10.630434782608694,24.784210526315793,0.19946808510638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,9675.0,161,2,296,305,83,75,23.0,601,22,27,4.0,6.0,6.0,6.0,6.0,12.0,,5.0,,,,,,,,,,,28,44,,,10.0,66,342,4.0,7.0,,,1.0,9.0,7.0,8.0,,,4.0,18.0,50.0,6.0,,,4.0,,,3.0,3.0,4.0,7.0,4.0,,1.0,1.0,18.0,8.0,9.0,16.0,1.0,26.0,10.0,36.0,1.0,6.0,2.0,4.0,,,,2.0,,,2.0,,1.0,7.0,20.0,15.0,,21.0,3.0,9.0,,3.0,5.0,5.0,5.0,5.0,17.0,82,5.0,2.0,0.8928571428571429,0.9615384615384616,,,,,,0.6363636363636364,0.5714285714285714,0.875,0.6363636363636364,0.5714285714285714,0.875,0.6226415094339622,0.5625,0.75,,0.06818181818181818,0.08333333333333333,17.24137931034483,,0.14285714285714285,0.1927710843373494,0.0963855421686747,0.1836734693877551,0.1893939393939394,0.08403361344537816,0.125,0.038461538461538464,0.23076923076923078,0.15384615384615385,0.1935483870967742,0.14285714285714285,0.2857142857142857,0.07692307692307693,1.0,0.6136363636363636,0.8148148148148148,0.88,0.8636363636363636,0.2727272727272727,0.5,0.5454545454545454,1.0,0.11363636363636363,,,,,,,,,,,,0.8571428571428571,0.6666666666666666,,,,0.75,1.0,,,,,0.6136363636363636,,0.5689386363636364,0.5246857142857142,0.6051875,0.18,0.18,,0.13636363636363635,0.2727272727272727,5.090909090909092,,0.28040540540540543,1.0,2.0,2.0,3.0,2.0,4.0,1.0,0.07407407407407407,0.05555555555555555,0.11764705882352941,0.07407407407407407,0.25,,,,,,,,,,,,,,,,,,,,,,,True
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,14275.0,238,-31,455,459,121,113,37.0,914,10,16,1.0,2.0,5.0,9.0,9.0,26.0,10.0,24.0,4.0,6.0,2.0,3.0,12.0,30.0,1.0,1.0,3.0,6.0,29,66,16.0,36.0,32.0,138,500,1.0,3.0,1.0,1.0,3.0,8.0,9.0,20.0,5.0,9.0,15.0,48.0,20.0,38.0,45.0,3.0,,30.0,12.0,5.0,13.0,10.0,23.0,4.0,6.0,7.0,5.0,56.0,1.0,12.0,20.0,4.0,36.0,2.0,38.0,1.0,8.0,7.0,1.0,8.0,3.0,5.0,7.0,,3.0,15.0,1.0,3.0,5.0,16.0,32.0,,36.0,3.0,16.0,1.0,1.0,1.0,1.0,1.0,,48.0,118,,1.0,0.3448275862068966,0.3448275862068966,0.9375,0.4444444444444444,1.0,0.5555555555555556,0.4444444444444444,0.4393939393939394,0.3333333333333333,0.45,0.5196078431372549,0.625,0.5689655172413793,0.5811965811965812,0.7,0.6351351351351351,0.35294117647058826,0.07575757575757576,0.15384615384615385,26.666666666666664,0.5333333333333333,0.3076923076923077,0.15037593984962405,0.007936507936507936,0.15384615384615385,0.15165876777251186,0.009900990099009901,,,0.15789473684210525,0.07142857142857142,0.20754716981132076,0.1694915254237288,0.10526315789473684,0.0196078431372549,,0.1568627450980392,0.625,0.6666666666666666,0.4,0.2549019607843137,0.34615384615384615,0.4090909090909091,0.1111111111111111,0.23529411764705882,0.4166666666666667,0.4166666666666667,0.5,0.058823529411764705,0.6666666666666666,0.6666666666666666,1.0,0.29411764705882354,0.4,0.4,0.9166666666666666,0.5,0.5,0.25,1.0,1.0,0.3103448275862069,0.5555555555555556,0.10344827586206896,0.6666666666666666,0.20689655172413793,0.5,0.5098039215686274,0.4,0.4698183168316832,0.56885,0.4848155172413793,0.14655172413793102,0.20253164556962025,0.02702702702702703,0.057971014492753624,0.34782608695652173,10.75909090909091,25.236111111111107,0.26593406593406593,1.0,1.0,,,2.0,,,0.0625,0.013157894736842105,0.02631578947368421,,1.0,1.0,1.0,1.0,2.0,0.0625,,,,,,,,,,,,,,,,,,True
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,1933.0,32,8,64,63,24,10,6.0,127,5,9,,,2.0,4.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,6,11,2.0,2.0,,18,66,,,1.0,1.0,,3.0,3.0,6.0,,,,6.0,6.0,6.0,3.0,3.0,,1.0,1.0,,1.0,,1.0,,,1.0,,2.0,1.0,2.0,1.0,,3.0,1.0,4.0,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,2.0,4.0,2.0,,,,,,,,,,6.0,24,,,0.5,0.5,0.5,1.0,1.0,,1.0,0.5454545454545454,,0.5,0.6923076923076923,1.5,0.5,0.6923076923076923,1.5,0.5,0.15384615384615385,,,20.0,1.0,,0.05555555555555555,0.05,0.2,0.10714285714285714,0.043478260869565216,,,,,0.125,0.2857142857142857,,,,0.6923076923076923,0.5555555555555556,0.5555555555555556,0.4,0.15384615384615385,0.5,0.5,1.0,,,,,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,,,,,,,0.6666666666666666,0.5,,,,,0.8461538461538461,1.0,0.5192230769230769,0.61965,0.45425000000000004,,,,0.16666666666666666,0.3333333333333333,2.8272727272727276,24.5,0.375,,,,,,,,,,0.09090909090909091,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,20003.0,333,-4,625,631,149,138,50.0,1256,7,14,,,2.0,4.0,3.0,5.0,,2.0,9.0,13.0,1.0,4.0,6.0,28.0,,,1.0,5.0,10,21,15.0,41.0,6.0,71,679,,,2.0,2.0,,6.0,4.0,7.0,2.0,9.0,,14.0,4.0,16.0,42.0,3.0,,28.0,6.0,2.0,27.0,9.0,36.0,5.0,4.0,20.0,5.0,81.0,1.0,11.0,24.0,4.0,39.0,2.0,41.0,,21.0,15.0,6.0,12.0,1.0,12.0,4.0,,,16.0,1.0,3.0,5.0,28.0,18.0,1.0,9.0,,4.0,1.0,,1.0,,5.0,3.0,14.0,146,4.0,,0.2,0.2,0.9333333333333333,0.36585365853658536,1.0,0.2222222222222222,0.36585365853658536,0.47619047619047616,,0.5714285714285714,0.5241935483870968,1.5,0.4375,0.5378787878787878,1.5,0.4375,0.6612903225806451,0.09523809523809523,,12.058823529411764,0.75,0.2222222222222222,0.13793103448275862,0.005714285714285714,0.09821428571428571,0.12237762237762238,0.007380073800738007,0.013157894736842105,,0.10204081632653061,0.14814814814814814,0.15492957746478872,0.09302325581395349,0.11538461538461539,,0.6,0.22580645161290322,0.5,0.5833333333333334,0.2857142857142857,0.08064516129032258,0.6,0.6,,0.03225806451612903,,,,0.20967741935483872,0.6923076923076923,0.6923076923076923,1.0,0.45161290322580644,0.21428571428571427,0.2222222222222222,0.8333333333333334,,,,,,0.25,0.5,0.25,0.25,0.3125,0.2,0.8870967741935484,0.21428571428571427,0.5251927419354838,0.54525,0.50386875,0.07575757575757576,0.16,0.024390243902439025,0.08450704225352113,0.19718309859154928,4.409523809523809,24.973170731707313,0.2384,2.0,1.0,,1.0,2.0,1.0,,0.14285714285714285,0.010416666666666666,,0.012987012987012988,,,,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,0.024390243902439025,0.03571428571428571,,,True
2207,1610612762,Joe Johnson,Joe Johnson,2207,UTA,11734.0,196,-1,370,375,122,116,29.0,745,2,2,,,2.0,2.0,21.0,43.0,5.0,15.0,3.0,9.0,,3.0,7.0,17.0,1.0,2.0,,3.0,28,60,10.0,26.0,8.0,94,420,,2.0,1.0,3.0,,3.0,7.0,19.0,,6.0,4.0,18.0,8.0,48.0,24.0,6.0,,17.0,7.0,4.0,9.0,7.0,16.0,6.0,1.0,6.0,3.0,39.0,5.0,10.0,13.0,2.0,25.0,7.0,32.0,2.0,3.0,3.0,,6.0,,,2.0,1.0,6.0,8.0,,1.0,4.0,14.0,7.0,,8.0,,2.0,,2.0,,,,,18.0,119,4.0,2.0,0.14285714285714285,0.14285714285714285,0.8,0.38461538461538464,0.3333333333333333,,0.38461538461538464,0.4666666666666667,,0.3684210526315789,0.5,0.3,0.28,0.5222222222222223,0.3,0.3333333333333333,0.3023255813953488,0.06666666666666667,0.09302325581395349,24.37810945273632,0.75,0.18181818181818182,0.12745098039215685,0.049019607843137254,0.14705882352941177,0.13529411764705881,0.045454545454545456,0.08695652173913043,0.034482758620689655,0.16666666666666666,0.11428571428571428,0.11627906976744186,0.1568627450980392,0.11764705882352941,0.047619047619047616,,0.023255813953488372,1.0,1.0,,0.5,0.4883720930232558,0.5384615384615384,0.14285714285714285,0.1744186046511628,0.3333333333333333,0.3333333333333333,0.2,0.10465116279069768,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.19767441860465115,0.4117647058823529,0.4117647058823529,0.8571428571428571,,,0.4,0.5,1.0,0.08,1.0,0.12,,0.12,,0.32558139534883723,0.4117647058823529,0.4161308139534884,0.4574875,0.379356,0.022727272727272728,0.03225806451612903,,0.031914893617021274,0.19148936170212766,10.216666666666665,24.8576923076923,0.32972972972972975,,2.0,,1.0,,1.0,,,0.038461538461538464,,0.04878048780487805,,,,,,,,1.0,0.2,,,,1.0,,,,,,,,,,,True
2564,1610612762,Boris Diaw,Boris Diaw,2564,UTA,8618.0,144,14,265,261,29,25,21.0,526,9,13,1.0,1.0,,,3.0,5.0,1.0,5.0,,2.0,,,5.0,8.0,1.0,1.0,1.0,1.0,13,23,5.0,10.0,5.0,46,261,1.0,1.0,1.0,1.0,,5.0,,,1.0,1.0,1.0,4.0,20.0,6.0,15.0,,,8.0,5.0,2.0,8.0,8.0,16.0,4.0,4.0,6.0,1.0,40.0,1.0,7.0,7.0,,14.0,1.0,15.0,,4.0,3.0,1.0,4.0,5.0,4.0,8.0,1.0,,12.0,1.0,3.0,5.0,11.0,8.0,,6.0,2.0,3.0,,1.0,2.0,2.0,3.0,3.0,4.0,29,1.0,1.0,0.7692307692307693,0.7692307692307693,1.0,0.5,1.0,1.0,0.5,0.5652173913043478,1.0,,0.6212121212121212,1.25,1.5,0.6571428571428571,1.25,1.0,0.30303030303030304,0.08695652173913043,,16.376306620209057,0.3333333333333333,,0.0945945945945946,0.013888888888888888,0.15217391304347827,0.11666666666666667,0.008403361344537815,0.03225806451612903,,0.16,,0.10344827586206896,0.1388888888888889,0.2,,1.0,0.3939393939393939,0.6923076923076923,0.8181818181818182,0.8888888888888888,0.15151515151515152,0.6,0.6,0.3333333333333333,0.15151515151515152,0.2,0.2,1.0,0.06060606060606061,,,,0.24242424242424243,0.625,0.625,1.0,0.5,1.0,0.5,1.0,1.0,,,,,1.0,1.0,0.696969696969697,0.625,0.49165757575757574,0.6918,0.52395,0.08823529411764706,0.125,,0.10869565217391304,0.08695652173913043,6.943478260869565,25.15,0.10943396226415095,1.0,,,,1.0,,,0.15384615384615385,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,True
202714,1610612762,Shelvin Mack,Shelvin Mack,202714,UTA,4977.0,83,-16,158,157,35,33,7.0,315,2,8,,1.0,,2.0,2.0,9.0,,1.0,,1.0,,,6.0,11.0,,,2.0,5.0,4,18,6.0,12.0,5.0,31,168,,1.0,,,,,2.0,5.0,2.0,5.0,2.0,12.0,,8.0,6.0,12.0,,11.0,6.0,4.0,6.0,5.0,11.0,5.0,,4.0,1.0,27.0,2.0,2.0,5.0,,7.0,2.0,9.0,,3.0,2.0,1.0,4.0,,4.0,2.0,,,6.0,,2.0,4.0,10.0,2.0,,5.0,,1.0,1.0,,,,,,12.0,35,,,,,0.3333333333333333,0.5,,0.4,0.5,0.2222222222222222,,0.4,0.43333333333333335,,0.5,0.484375,,0.5454545454545454,0.4,0.2222222222222222,0.2222222222222222,22.61904761904762,0.6666666666666666,,0.13513513513513514,0.043478260869565216,0.0625,0.10144927536231885,0.02702702702702703,0.045454545454545456,,0.25,0.06666666666666667,0.14285714285714285,0.041666666666666664,0.125,,,0.26666666666666666,0.25,0.3333333333333333,,0.3,0.2222222222222222,0.2857142857142857,,0.03333333333333333,,,,0.03333333333333333,,,,0.36666666666666664,0.5454545454545454,0.5454545454545454,0.3333333333333333,1.0,,,,,0.2,,,,0.5,0.4,0.6666666666666666,0.5454545454545454,0.4912816666666666,0.6151,0.49379999999999996,0.0625,0.05263157894736842,0.07692307692307693,,0.3870967741935484,5.405555555555556,25.525000000000002,0.22151898734177214,1.0,,,2.0,,,,0.25,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,True
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,8932.0,149,-12,283,280,51,43,26.0,563,21,34,5.0,7.0,5.0,6.0,2.0,6.0,,,,,,,,,,,,,23,40,,,16.0,62,293,5.0,9.0,,,1.0,11.0,5.0,6.0,,,3.0,13.0,38.0,8.0,,,8.0,,,4.0,4.0,5.0,9.0,2.0,3.0,2.0,1.0,23.0,8.0,18.0,23.0,4.0,45.0,11.0,56.0,1.0,3.0,3.0,,2.0,2.0,,5.0,1.0,2.0,7.0,,1.0,4.0,17.0,30.0,1.0,30.0,3.0,14.0,,3.0,7.0,5.0,7.0,3.0,13.0,51,2.0,2.0,0.8260869565217391,1.0,,,,,,0.575,0.5555555555555556,0.8333333333333334,0.575,0.5555555555555556,0.8333333333333334,0.5740740740740741,0.5,0.65,,0.1,0.16666666666666666,19.108280254777068,0.2857142857142857,0.5,0.2875,0.09302325581395349,0.32727272727272727,0.3037037037037037,0.08088235294117647,0.09090909090909091,0.05,0.2857142857142857,0.25,0.3142857142857143,0.3695652173913043,0.1111111111111111,0.08333333333333333,0.42857142857142855,0.85,0.6176470588235294,0.6774193548387096,0.8095238095238095,0.15,0.3333333333333333,0.4,1.0,,,,,,,,,,,,,0.7777777777777778,0.7142857142857143,,,,1.0,0.8333333333333334,,,,,0.85,,0.6283725,0.5197666666666667,0.6544833333333333,0.27450980392156865,0.27450980392156865,,0.1774193548387097,0.20967741935483872,2.155,,0.18021201413427562,1.0,3.0,,3.0,1.0,3.0,,0.08823529411764706,0.06,0.12121212121212122,0.04878048780487805,0.2,,1.0,1.0,,0.1111111111111111,,,,,,,,,,,,,,,,2.0,,True
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,6159.0,103,-7,183,189,45,57,16.0,372,6,9,1.0,1.0,1.0,1.0,4.0,11.0,,6.0,2.0,3.0,1.0,1.0,6.0,18.0,1.0,1.0,,4.0,10,26,8.0,21.0,1.0,45,212,1.0,2.0,1.0,1.0,,5.0,2.0,3.0,1.0,5.0,,7.0,10.0,10.0,21.0,3.0,,17.0,6.0,1.0,4.0,2.0,6.0,2.0,,2.0,1.0,14.0,,7.0,4.0,,11.0,,11.0,,2.0,1.0,1.0,2.0,,2.0,,,,2.0,1.0,1.0,5.0,10.0,6.0,,6.0,1.0,2.0,1.0,,,,,,7.0,43,,,0.5,0.5,0.875,0.38095238095238093,1.0,0.2,0.4,0.38461538461538464,0.5,0.6666666666666666,0.46808510638297873,0.8333333333333334,0.4375,0.45918367346938777,0.8333333333333334,0.4375,0.44680851063829785,0.038461538461538464,,25.373134328358212,1.0,,0.08333333333333333,,0.21212121212121213,0.13580246913580246,,,,0.2,0.0625,0.045454545454545456,0.18518518518518517,0.3333333333333333,,,0.19148936170212766,0.6666666666666666,0.75,0.6666666666666666,0.23404255319148937,0.36363636363636365,0.36363636363636365,0.25,0.1276595744680851,,,,0.06382978723404255,0.6666666666666666,0.6666666666666666,1.0,0.3829787234042553,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.125,1.0,0.125,1.0,0.5,,0.6382978723404256,0.35294117647058826,0.48508555555555544,0.46290000000000003,0.5317833333333333,0.061224489795918366,0.07407407407407407,0.045454545454545456,0.1111111111111111,0.15555555555555556,8.376923076923076,26.323809523809526,0.2459016393442623,1.0,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True
