EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Fg3aBlocked,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffCorner3ReboundPct,Arc3Assists,Offensive Fouls,Technical Free Throw Trips,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,DefFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,Offensive Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockingFouls,on,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,FTOffRebounds,Charge Fouls,OffFTReboundPct,Charge Fouls Drawn
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,1890.0,32.0,5,59,61,27.0,31.0,9.0,120,2.0,3.0,,,,2.0,1.0,1.0,,,2.0,,,,,3.0,6.0,,2.0,,6.0,62.0,,,,,,,,,,,,,6.0,,,,2.0,,,1.0,,1.0,,1.0,,2.0,2.0,1.0,3.0,3.0,,,,,1.0,1.0,,1.0,,,,,,27.0,1.0,,,,,,,,,0.5,,0.375,,,0.375,,,0.25,,,13.235294117647058,0.047619047619047616,0.2222222222222222,0.1,,,0.2,0.3333333333333333,0.375,0.6666666666666666,0.6666666666666666,0.25,,,,0.125,1.0,1.0,,0.25,,,,,,,,,,,0.625,,0.5166375000000001,,,,,,,5.383333333333333,25.85,0.4576271186440678,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,1.0,True,,,,,,,,,,,,,,
101138,1610612746,Brandon Bass,Brandon Bass,101138,LAC,227.0,4.0,-5,7,8,,,1.0,15,1.0,2.0,,,,1.0,,,,,,,,,,1.0,3.0,,,,2.0,9.0,1.0,,,,2.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,0.3333333333333333,0.5,37.5,,,,,,,,0.6666666666666666,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5024000000000001,,,,,1.0,,4.466666666666667,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,0.25,,1.0,,1.0,,,,,,,,,,,,,,0.4309,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,12464.0,208.0,8,389,384,101.0,77.0,45.0,773,11.0,13.0,2.0,2.0,15.0,28.0,19.0,39.0,,7.0,19.0,1.0,2.0,1.0,6.0,45.0,80.0,7.0,19.0,20.0,131.0,412.0,4.0,1.0,2.0,,9.0,10.0,20.0,1.0,6.0,12.0,35.0,,90.0,3.0,18.0,1.0,18.0,7.0,,39.0,21.0,60.0,5.0,30.0,2.0,141.0,14.0,12.0,26.0,30.0,9.0,7.0,4.0,,17.0,20.0,4.0,26.0,23.0,6.0,2.0,5.0,35.0,100.0,3.0,5.0,,,0.14285714285714285,0.3684210526315789,0.5,0.16666666666666666,0.3888888888888889,0.5625,0.5,0.5606060606060606,0.75,0.4423076923076923,0.6074766355140186,0.75,0.546875,0.1919191919191919,,,28.37528604118993,0.11538461538461539,0.2028985507246377,0.15028901734104047,0.08333333333333333,0.1276595744680851,0.12121212121212122,0.21818181818181817,0.13131313131313133,0.8461538461538461,0.8461538461538461,0.2828282828282828,0.5357142857142857,0.5357142857142857,,0.3939393939393939,0.48717948717948717,0.48717948717948717,,0.1919191919191919,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.3333333333333333,0.5,,0.07692307692307693,1.0,0.23076923076923078,0.16666666666666666,0.32323232323232326,0.3888888888888889,0.43714278350515473,0.4127719999999999,0.0784313725490196,0.07317073170731707,0.1,0.06870229007633588,0.26717557251908397,11.430000000000001,26.87894736842105,0.2596401028277635,,,7.0,1.0,4.0,2.0,2.0,13.0,7.0,6.0,1.0,5.0,5.0,,,,0.7647058823529411,0.008771929824561403,0.022988505747126436,,0.029411764705882353,0.14285714285714285,0.043478260869565216,,,,,,3.0,2.0,4.0,0.05,0.06666666666666667,16.0,2.0,1.0,0.438875,,,3.0,,,,,1.0,,1.0,1.0,,0.75,,,0.044444444444444446,,,,,,1.0,,,,,,False,1.0,,,,,,,,,,,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,2758.0,46.0,1,82,86,21.0,19.0,7.0,168,,,,,,2.0,,1.0,,3.0,6.0,,,,1.0,,3.0,3.0,6.0,,9.0,95.0,,,,,,,,,1.0,,,,,9.0,,,6.0,3.0,,2.0,,2.0,,2.0,,4.0,,3.0,3.0,4.0,,,,,3.0,7.0,,,,,,,,21.0,,,,,1.0,0.5,,,0.5,,,0.5,,,0.5,,,0.6666666666666666,,,13.333333333333332,0.10344827586206896,,0.06976744186046512,0.3333333333333333,,0.08333333333333333,,,,,0.2222222222222222,,,,0.1111111111111111,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,1.0,,0.6666666666666666,0.5,0.5051388888888888,0.58965,,,,,,13.266666666666666,25.599999999999998,0.25609756097560976,,,,1.0,1.0,,,3.0,3.0,,,1.0,5.0,,,,1.0,0.05263157894736842,0.03125,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,9225.0,154.0,-22,287,285,61.0,47.0,31.0,572,8.0,12.0,3.0,4.0,1.0,4.0,1.0,7.0,2.0,6.0,16.0,,1.0,2.0,4.0,10.0,23.0,7.0,18.0,6.0,47.0,321.0,2.0,1.0,2.0,,5.0,4.0,5.0,2.0,4.0,4.0,18.0,14.0,6.0,21.0,,,16.0,6.0,1.0,2.0,1.0,3.0,,2.0,,7.0,4.0,4.0,8.0,8.0,2.0,1.0,6.0,3.0,11.0,12.0,,5.0,7.0,1.0,1.0,1.0,18.0,60.0,,1.0,0.7,0.7,1.0,0.3888888888888889,0.5,0.5,0.3888888888888889,0.43478260869565216,0.8,0.5,0.625,0.7777777777777778,0.5340909090909091,0.625,0.8181818181818182,0.43902439024390244,0.043478260869565216,,17.24137931034483,0.058823529411764705,0.08163265306122448,0.06837606837606838,,0.08823529411764706,0.05555555555555555,0.07317073170731707,0.2926829268292683,0.6666666666666666,0.6666666666666666,0.0975609756097561,0.25,0.25,1.0,0.17073170731707318,0.14285714285714285,0.16666666666666666,0.04878048780487805,0.3902439024390244,0.375,0.42857142857142855,1.0,0.25,,,0.4444444444444444,0.75,0.4444444444444444,0.5,0.7317073170731707,0.375,0.4989341463414634,0.51935,0.046511627906976744,0.041666666666666664,0.05263157894736842,0.10638297872340426,0.3829787234042553,8.708695652173914,25.38888888888889,0.21254355400696864,1.0,3.0,,,,,1.0,5.0,3.0,2.0,,1.0,7.0,,0.16666666666666666,0.125,0.45454545454545453,,,,,0.125,,0.625,1.0,0.5,1.0,1.0,,1.0,,,,1.0,2.0,,0.55245,1.0,1.0,1.0,,,,,,,,,,0.5,,,,,0.25,1.0,,,1.0,,,,,1.0,False,,1.0,1.0,0.14285714285714285,0.5,0.25,1.0,1.0,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,11586.0,193.0,-1,362,358,91.0,63.0,42.0,720,25.0,38.0,8.0,11.0,1.0,2.0,,,,,,,,,,26.0,40.0,,,20.0,72.0,385.0,13.0,,,8.0,18.0,8.0,11.0,,,10.0,26.0,42.0,10.0,,,,,,2.0,2.0,1.0,3.0,,1.0,,7.0,17.0,34.0,57.0,74.0,3.0,2.0,8.0,,15.0,18.0,2.0,36.0,46.0,19.0,,5.0,26.0,91.0,1.0,5.0,0.8076923076923077,0.9130434782608695,,,,,,0.65,0.7272727272727273,0.65,0.38461538461538464,0.7272727272727273,0.5806451612903226,0.47368421052631576,0.65,,0.05,0.05263157894736842,18.91891891891892,0.3434343434343434,0.2698412698412698,0.3148148148148148,0.3333333333333333,0.2727272727272727,0.45161290322580644,0.2549019607843137,0.95,0.6578947368421053,0.6944444444444444,0.05,0.5,0.5,,,,,,,,,,,,,1.0,0.7272727272727273,,,0.95,,0.7306275,0.6338636363636364,0.3333333333333333,0.3333333333333333,,0.25,0.3611111111111111,1.0699999999999998,,0.2513812154696133,,,1.0,13.0,17.0,,1.0,7.0,4.0,3.0,1.0,4.0,13.0,,,,0.4666666666666667,0.12149532710280374,0.10429447852760736,0.0625,0.13333333333333333,0.3333333333333333,,0.84,,,,,4.0,3.0,2.0,0.07142857142857142,0.07692307692307693,1.0,3.0,,0.6614333333333333,5.0,13.0,5.0,6.0,6.0,,4.0,3.0,1.0,2.0,3.0,1.0,0.38461538461538464,0.5454545454545454,0.15555555555555556,0.06976744186046512,0.3333333333333333,1.0,0.38461538461538464,0.4,,,,,,,,False,,,,,,,,,1.0,2.0,,,,
201601,1610612746,Luc Mbah a Moute,Luc Mbah a Moute,201601,LAC,10619.0,177.0,-4,328,325,81.0,57.0,38.0,653,5.0,9.0,1.0,1.0,,1.0,5.0,12.0,8.0,1.0,3.0,,,,,10.0,22.0,2.0,11.0,13.0,39.0,341.0,2.0,,,,4.0,1.0,2.0,1.0,2.0,4.0,9.0,18.0,2.0,6.0,,,3.0,1.0,3.0,4.0,2.0,6.0,,3.0,1.0,14.0,9.0,15.0,24.0,33.0,7.0,4.0,1.0,,2.0,14.0,2.0,11.0,18.0,7.0,,2.0,9.0,81.0,,2.0,0.9,1.0,1.0,0.18181818181818182,,0.5,0.18181818181818182,0.45454545454545453,0.5,0.3939393939393939,1.0,0.625,0.4642857142857143,1.0,0.6428571428571429,0.3333333333333333,0.13636363636363635,0.3333333333333333,11.924119241192413,0.17857142857142858,0.140625,0.16216216216216217,0.18181818181818182,0.2,0.13636363636363635,0.13725490196078433,0.2727272727272727,0.5555555555555556,0.8333333333333334,0.030303030303030304,,,,0.36363636363636365,0.4166666666666667,0.4166666666666667,0.24242424242424243,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,1.0,,,0.6060606060606061,0.3333333333333333,0.47725500000000004,0.5127125,0.175,0.2413793103448276,,0.10256410256410256,0.23076923076923078,12.409090909090908,24.55454545454546,0.24695121951219512,1.0,,,4.0,9.0,,3.0,1.0,,1.0,,,5.0,,,,0.5,0.04,0.05333333333333334,0.10714285714285714,0.037037037037037035,0.15384615384615385,,0.8,1.0,0.125,0.125,1.0,4.0,,,0.08,,2.0,,,0.4753,1.0,1.0,2.0,2.0,,,,2.0,,2.0,2.0,2.0,1.0,,,0.1111111111111111,1.0,0.5,1.0,,,,1.0,2.0,0.5,0.5,,False,,,,,,,,,,,1.0,1.0,0.125,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,3519.0,59.0,-17,115,109,31.0,25.0,14.0,224,2.0,4.0,,,,2.0,,1.0,2.0,3.0,9.0,,,,,2.0,7.0,4.0,11.0,2.0,18.0,123.0,1.0,,,,,,,1.0,1.0,,3.0,2.0,2.0,9.0,3.0,,9.0,3.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,2.0,4.0,5.0,1.0,1.0,2.0,,4.0,5.0,,2.0,2.0,1.0,,,3.0,31.0,,,0.5,0.5,0.75,0.36363636363636365,,1.0,0.36363636363636365,0.2857142857142857,,0.4444444444444444,,1.5,0.47368421052631576,,1.5,0.6111111111111112,0.14285714285714285,0.25,17.96875,0.06060606060606061,0.05263157894736842,0.057692307692307696,0.125,0.1,,0.06666666666666667,0.2222222222222222,0.5,0.6666666666666666,0.1111111111111111,,,,0.05555555555555555,,,0.1111111111111111,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,0.8333333333333334,0.3333333333333333,0.528325,0.5661,0.05263157894736842,0.125,,,0.16666666666666666,5.871428571428571,25.318181818181817,0.26956521739130435,1.0,,,,1.0,,,2.0,1.0,1.0,1.0,,3.0,,,,0.5,,0.019230769230769232,,,,,0.5,,0.5,0.5,1.0,1.0,2.0,,0.0625,,,,,0.3766,,,,,1.0,,,,,,,,,0.16666666666666666,,0.06666666666666667,,,,,,,1.0,1.0,1.0,1.0,,False,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,5426.0,90.0,28,172,166,74.0,54.0,22.0,338,1.0,2.0,1.0,1.0,1.0,7.0,4.0,10.0,4.0,4.0,11.0,,,1.0,3.0,6.0,19.0,5.0,15.0,6.0,33.0,177.0,1.0,,1.0,2.0,4.0,2.0,6.0,1.0,5.0,6.0,13.0,2.0,10.0,12.0,3.0,,11.0,4.0,1.0,3.0,,3.0,,2.0,,6.0,,,,2.0,2.0,,1.0,,3.0,7.0,,7.0,6.0,1.0,,2.0,11.0,73.0,,1.0,0.16666666666666666,0.16666666666666666,0.8,0.3333333333333333,,0.2,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.39705882352941174,0.5,0.3181818181818182,0.44594594594594594,0.6666666666666666,0.4642857142857143,0.4411764705882353,0.05263157894736842,0.5,20.512820512820515,,,,,,,,0.058823529411764705,0.5,1.0,0.20588235294117646,0.14285714285714285,0.14285714285714285,1.0,0.29411764705882354,0.4,0.4,0.11764705882352941,0.3235294117647059,0.36363636363636365,0.36363636363636365,0.75,,,,0.09090909090909091,1.0,0.2727272727272727,0.3333333333333333,0.5,0.36363636363636365,0.4491924242424242,0.43860454545454547,0.02857142857142857,0.05,,0.12121212121212122,0.3939393939393939,12.789473684210526,24.973333333333333,0.43023255813953487,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,1.0,3.0,,,,0.6666666666666666,0.0425531914893617,0.02631578947368421,,0.13333333333333333,,0.09090909090909091,,,0.25,0.25,1.0,,,,,,,,,0.58665,,,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,,2.0,0.18181818181818182,,,False,,,1.0,,,0.5,,,,,,,,
201578,1610612746,Marreese Speights,Marreese Speights,201578,LAC,2579.0,43.0,6,81,80,17.0,26.0,5.0,161,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,3.0,2.0,7.0,,1.0,,1.0,2.0,5.0,2.0,10.0,4.0,14.0,82.0,1.0,,1.0,,,1.0,3.0,,3.0,1.0,3.0,4.0,,6.0,,,7.0,2.0,,,,,,,,,3.0,3.0,7.0,7.0,1.0,,,,1.0,5.0,,5.0,6.0,3.0,,,3.0,16.0,,,1.0,1.0,1.0,0.2,,,0.2,0.4,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.3888888888888889,,0.21428571428571427,0.6666666666666666,,,21.59090909090909,0.1875,0.14285714285714285,0.16216216216216217,0.2,0.2857142857142857,,0.1111111111111111,0.13333333333333333,0.5,0.5,0.06666666666666667,,,,0.13333333333333333,0.5,0.5,0.2,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.5,,,0.16666666666666666,1.0,0.16666666666666666,,0.8,0.2857142857142857,0.5235333333333333,0.4979833333333334,0.16666666666666666,0.375,,,0.21428571428571427,10.82,25.3,0.20987654320987653,,,,,,,1.0,1.0,1.0,,,,4.0,,,,1.0,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,0.4445,,,,,1.0,,,1.0,1.0,,1.0,1.0,,0.5,,,1.0,,,,,,,2.0,0.3333333333333333,,1.0,False,,,,,,,,,,,,,,1.0
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,4545.0,76.0,19,143,141,28.0,17.0,21.0,284,15.0,21.0,3.0,4.0,2.0,7.0,2.0,8.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,19.0,36.0,4.0,5.0,7.0,57.0,144.0,4.0,2.0,2.0,4.0,14.0,3.0,7.0,2.0,2.0,6.0,18.0,26.0,12.0,12.0,,,4.0,3.0,3.0,1.0,1.0,2.0,,1.0,,5.0,2.0,2.0,8.0,11.0,2.0,1.0,1.0,,4.0,1.0,,11.0,7.0,2.0,,2.0,18.0,27.0,,2.0,0.6842105263157895,0.6842105263157895,1.0,0.8,1.0,1.0,0.8,0.5277777777777778,0.42857142857142855,0.6097560975609756,0.8333333333333334,0.6666666666666666,0.6477272727272727,0.875,0.75,0.12195121951219512,0.08333333333333333,0.09523809523809523,28.91566265060241,0.05263157894736842,0.10526315789473684,0.07017543859649122,,,0.16666666666666666,0.06666666666666667,0.5121951219512195,0.7142857142857143,0.7894736842105263,0.17073170731707318,0.2857142857142857,0.3333333333333333,0.5,0.1951219512195122,0.25,0.25,0.024390243902439025,0.0975609756097561,0.75,0.75,1.0,0.16666666666666666,1.0,1.0,0.4444444444444444,0.75,0.2222222222222222,1.0,0.6341463414634146,0.75,0.5088707317073171,0.5360944444444445,0.047619047619047616,0.05405405405405406,,0.24561403508771928,0.3157894736842105,6.4,24.22,0.1958041958041958,1.0,,,2.0,3.0,1.0,1.0,3.0,1.0,2.0,,1.0,1.0,,,,0.75,0.043478260869565216,0.04411764705882353,,0.16666666666666666,0.25,0.06666666666666667,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,1.0,0.045454545454545456,,1.0,,,0.4684625,1.0,2.0,2.0,,4.0,,1.0,1.0,1.0,,1.0,1.0,0.5,0.5714285714285714,,0.07692307692307693,1.0,0.3333333333333333,0.5,1.0,0.14285714285714285,1.0,,,,,,False,,1.0,1.0,,,0.16666666666666666,1.0,1.0,,,,,,1.0
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,29.0,,2,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
