EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,OffThreePtRebounds,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyFtPoints,LongMidRangeAssists,Travels,Charge Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,LongMidRangePctAssisted,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedShortMidRange,on,HeaveAttempts,Technical Free Throw Trips,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked
201588,1610612762,George Hill,George Hill,201588,UTA,6500.0,108,17.0,202,203,27.0,14.0,16,405,3.0,5.0,1.0,1.0,6.0,14.0,3.0,7.0,3.0,6.0,1.0,1.0,4.0,9.0,1.0,1.0,2.0,2.0,12,26,7.0,15.0,10.0,55,198,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,3.0,3.0,11.0,4.0,20.0,18.0,3.0,2.0,9.0,4.0,1.0,9.0,6.0,15.0,4.0,2.0,8.0,1.0,36.0,2.0,6.0,9.0,1.0,16.0,2.0,18.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,6.0,3.0,2.0,4.0,7.0,10.0,2.0,14.0,4.0,2.0,1.0,1.0,1.0,1.0,11.0,27.0,0.16666666666666666,0.18181818181818182,0.8571428571428571,0.4666666666666667,1.0,1.0,0.4666666666666667,0.46153846153846156,1.0,0.3333333333333333,0.5487804878048781,1.25,0.9166666666666666,0.5851063829787234,1.0,0.9166666666666666,0.36585365853658536,0.038461538461538464,0.07142857142857142,24.423963133640555,0.6666666666666666,0.16666666666666666,0.15517241379310345,0.037037037037037035,0.15384615384615385,0.15463917525773196,0.02247191011235955,0.038461538461538464,0.0625,0.16666666666666666,0.058823529411764705,0.21739130434782608,0.125,0.2857142857142857,0.047619047619047616,1.0,0.12195121951219512,0.6,0.6,0.34146341463414637,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.17073170731707318,0.42857142857142855,0.42857142857142855,0.14634146341463414,0.5,0.5,1.0,0.21951219512195122,0.4444444444444444,0.4444444444444444,0.75,0.5,1.0,0.5,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,0.4878048780487805,0.4444444444444444,0.4550037500000001,0.48562500000000003,0.4332583333333333,0.1276595744680851,0.13333333333333333,0.11764705882352941,0.10909090909090909,0.2,10.819230769230767,25.093333333333337,0.13366336633663367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,4925.0,82,-17.0,149,154,23.0,24.0,13,303,10.0,11.0,3.0,4.0,3.0,6.0,,4.0,,,,,,,,,,,13,21,,,2.0,28,170,3.0,5.0,,,,6.0,3.0,4.0,,,6.0,20.0,6.0,,,4.0,,,1.0,,3.0,3.0,3.0,,,,9.0,4.0,6.0,9.0,1.0,16.0,6.0,22.0,,2.0,,2.0,,,,1.0,,,1.0,,,3.0,8.0,6.0,,6.0,4.0,,3.0,3.0,3.0,3.0,6.0,23.0,0.7692307692307693,0.9090909090909091,,,,,,0.6190476190476191,0.6,0.75,0.6190476190476191,0.6,0.75,0.6086956521739131,0.6,0.75,,0.047619047619047616,,14.723926380368098,,0.5,0.20930232558139536,0.09302325581395349,0.2222222222222222,0.21428571428571427,0.08823529411764706,0.13043478260869565,,0.13333333333333333,0.2727272727272727,0.23529411764705882,0.22727272727272727,0.2,,1.0,0.5238095238095238,0.9090909090909091,1.0,0.2857142857142857,0.5,0.5,1.0,0.19047619047619047,,,,,,,,,,,0.8,0.75,,,,,,,,0.5238095238095238,,0.4812857142857143,0.514,0.5678,0.17391304347826086,0.17391304347826086,,0.21428571428571427,0.21428571428571427,7.080952380952381,,0.15436241610738255,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.09090909090909091,0.08,0.125,0.09090909090909091,0.7,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,9974.0,166,17.0,316,319,54.0,66.0,23,635,7.0,9.0,,,6.0,19.0,7.0,18.0,3.0,3.0,1.0,1.0,11.0,28.0,,1.0,,2.0,20,46,14.0,31.0,19.0,101,327,,,,1.0,,,3.0,8.0,1.0,3.0,17.0,14.0,26.0,39.0,3.0,,28.0,11.0,6.0,15.0,4.0,19.0,2.0,2.0,7.0,6.0,42.0,,7.0,14.0,4.0,25.0,1.0,26.0,,3.0,3.0,,2.0,1.0,2.0,4.0,1.0,,6.0,,1.0,2.0,6.0,23.0,,19.0,8.0,1.0,2.0,2.0,3.0,2.0,17.0,54.0,0.35,0.35,0.9285714285714286,0.45161290322580644,,0.3333333333333333,0.45161290322580644,0.43478260869565216,,0.375,0.5324675324675324,,0.4090909090909091,0.5941176470588235,,0.5666666666666667,0.4025974025974026,0.13043478260869565,0.2631578947368421,26.68621700879765,0.3333333333333333,0.4444444444444444,0.15053763440860216,,0.1320754716981132,0.14383561643835616,0.007633587786259542,,,0.1724137931034483,0.13793103448275862,0.14285714285714285,0.15217391304347827,,,0.6666666666666666,0.11688311688311688,0.7777777777777778,0.875,0.24675324675324675,0.3157894736842105,0.42857142857142855,0.16666666666666666,0.23376623376623376,0.3888888888888889,0.3888888888888889,0.03896103896103896,1.0,1.0,1.0,0.36363636363636365,0.39285714285714285,0.39285714285714285,0.9090909090909091,,,1.0,,,0.09090909090909091,1.0,0.18181818181818182,,0.5194805194805194,0.39285714285714285,0.47346644736842103,0.55515,0.43391818181818176,0.10714285714285714,0.15384615384615385,0.03125,,0.16831683168316833,11.163043478260873,25.27096774193548,0.17088607594936708,1.0,2.0,1.0,,,,1.0,2.0,,0.1111111111111111,0.0196078431372549,,,0.5714285714285714,0.18181818181818182,0.5,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2857142857142857,,,,,,,,,,,,,,True,,,,,,
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,4954.0,83,1.0,147,151,29.0,43.0,12,298,6.0,8.0,1.0,1.0,1.0,4.0,2.0,5.0,,1.0,,,2.0,11.0,,,,1.0,9,17,2.0,12.0,3.0,27,171,1.0,1.0,,,,2.0,2.0,2.0,,1.0,4.0,6.0,12.0,3.0,3.0,,11.0,2.0,,4.0,2.0,6.0,2.0,,4.0,,14.0,,3.0,4.0,,7.0,,7.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,3.0,,1.0,6.0,10.0,3.0,,5.0,1.0,1.0,,,,,4.0,29.0,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,,,0.16666666666666666,0.5294117647058824,1.0,1.0,0.41379310344827586,1.0,0.6666666666666666,0.43548387096774194,1.0,0.6666666666666666,0.41379310344827586,,,21.25,0.6666666666666666,,0.11428571428571428,,0.10344827586206896,0.109375,,,,0.125,0.14285714285714285,0.07692307692307693,0.08333333333333333,0.2,,,0.27586206896551724,0.75,0.75,0.13793103448275862,0.25,0.25,,0.1724137931034483,0.4,0.4,0.034482758620689655,,,,0.3793103448275862,0.18181818181818182,0.18181818181818182,0.5,1.0,1.0,,,,,,0.3333333333333333,,0.6896551724137931,0.18181818181818182,0.46789655172413797,0.5113,0.4634333333333333,0.06451612903225806,0.05555555555555555,0.07692307692307693,0.07407407407407407,0.14814814814814814,9.13529411764706,25.21666666666667,0.19727891156462585,1.0,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,True,,,,,,
2564,1610612762,Boris Diaw,Boris Diaw,2564,UTA,12170.0,203,12.0,377,379,58.0,67.0,30,756,12.0,19.0,1.0,1.0,4.0,9.0,2.0,6.0,,2.0,,,6.0,12.0,1.0,1.0,1.0,2.0,18,34,6.0,14.0,9.0,63,397,1.0,1.0,1.0,1.0,,5.0,2.0,2.0,1.0,2.0,10.0,26.0,10.0,18.0,,,12.0,6.0,3.0,12.0,10.0,22.0,6.0,4.0,9.0,2.0,54.0,3.0,8.0,10.0,,18.0,3.0,21.0,,7.0,4.0,3.0,6.0,5.0,5.0,8.0,1.0,1.0,14.0,2.0,3.0,6.0,12.0,10.0,,10.0,4.0,,3.0,3.0,4.0,4.0,10.0,58.0,0.7222222222222222,0.7222222222222222,1.0,0.42857142857142855,1.0,0.5,0.42857142857142855,0.5294117647058824,1.0,1.0,0.5625,1.25,0.875,0.6057692307692307,1.25,0.8333333333333334,0.2916666666666667,0.08823529411764706,0.1111111111111111,16.136919315403425,0.42857142857142855,,0.0970873786407767,0.03,0.12121212121212122,0.10650887573964497,0.01818181818181818,0.046511627906976744,0.03333333333333333,0.15625,0.06451612903225806,0.075,0.1111111111111111,0.16666666666666666,,1.0,0.3958333333333333,0.631578947368421,0.7058823529411765,0.1875,0.4444444444444444,0.5,0.25,0.125,0.3333333333333333,0.3333333333333333,0.041666666666666664,,,,0.25,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,,,0.5,0.5,0.6875,0.5,0.498021875,0.6918,0.668025,0.08,0.1111111111111111,,0.07936507936507936,0.15873015873015872,6.655882352941176,25.29285714285714,0.15384615384615385,2.0,2.0,,,,1.0,1.0,2.0,,0.10526315789473684,,,,0.8333333333333334,0.5,1.0,3.0,1.0,,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,8618.0,144,14.0,265,261,29.0,25.0,21,526,6.0,8.0,,,,1.0,,1.0,5.0,7.0,,1.0,,10.0,,,,1.0,6,10,5.0,17.0,3.0,30,261,,,1.0,1.0,,3.0,1.0,1.0,,2.0,2.0,4.0,8.0,15.0,,,10.0,,,4.0,5.0,9.0,2.0,3.0,4.0,,23.0,,7.0,7.0,1.0,15.0,1.0,16.0,,13.0,8.0,5.0,6.0,,6.0,3.0,,,9.0,1.0,1.0,,11.0,8.0,,5.0,2.0,1.0,1.0,,4.0,3.0,2.0,29.0,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,1.0,,0.29411764705882354,0.6,,1.0,0.5,1.5,0.3333333333333333,0.5172413793103449,1.5,0.3333333333333333,0.6296296296296297,,,13.240418118466899,0.6666666666666666,0.125,0.0945945945945946,,0.15217391304347827,0.11666666666666667,0.008403361344537815,,,0.08,0.1,0.10344827586206896,0.1388888888888889,0.2,,0.75,0.2962962962962963,0.75,0.75,0.037037037037037035,,,,0.037037037037037035,,,0.25925925925925924,0.7142857142857143,0.7142857142857143,1.0,0.37037037037037035,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.9259259259259259,,0.558962962962963,0.54525,0.5302833333333333,0.10344827586206896,0.16666666666666666,0.058823529411764705,0.1,0.06666666666666667,3.6100000000000003,24.58235294117647,0.10943396226415095,1.0,1.0,1.0,,,2.0,,,,,0.02127659574468085,,0.02564102564102564,0.3333333333333333,0.3333333333333333,1.0,,,,,,3.0,2.0,,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,
202714,1610612762,Shelvin Mack,Shelvin Mack,202714,UTA,4317.0,72,-3.0,132,133,26.0,33.0,13,265,5.0,10.0,,1.0,2.0,8.0,,3.0,,,,,2.0,7.0,,,,2.0,7,21,2.0,7.0,8.0,28,148,,1.0,,,,,4.0,6.0,,2.0,10.0,6.0,8.0,,6.0,,7.0,2.0,5.0,6.0,2.0,8.0,2.0,,4.0,,18.0,2.0,4.0,9.0,,13.0,2.0,15.0,,2.0,1.0,1.0,3.0,,3.0,2.0,,,5.0,,2.0,4.0,7.0,5.0,,9.0,3.0,1.0,,,,,10.0,26.0,0.42857142857142855,0.42857142857142855,,0.2857142857142857,,,0.2857142857142857,0.3333333333333333,,0.6666666666666666,0.35714285714285715,,0.5,0.4375,,0.5555555555555556,0.25,0.23809523809523808,0.5,25.0,0.6,,0.2727272727272727,0.05128205128205128,0.16,0.22413793103448276,0.03225806451612903,0.06666666666666667,,0.4,0.1,0.3076923076923077,0.15,0.2,,,0.35714285714285715,0.5,0.5555555555555556,0.2857142857142857,0.25,0.5,,0.10714285714285714,,,,,,,0.25,0.2857142857142857,0.2857142857142857,,1.0,,,,,,,0.25,,0.6071428571428571,0.2857142857142857,0.4711017857142857,0.6151,0.47103124999999996,0.125,0.125,0.125,,0.35714285714285715,6.038095238095238,25.114285714285717,0.19696969696969696,3.0,4.0,,,2.0,,,,,0.1,,0.09090909090909091,,0.6,0.5,0.75,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,1319.0,22,-11.0,43,44,8.0,8.0,4,87,1.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,2,2,,2.0,,4,55,,,,,,,1.0,1.0,,,2.0,2.0,2.0,,,,1.0,,,2.0,,2.0,,,2.0,,4.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,2.0,8.0,0.5,0.5,,,,,,1.0,,1.0,0.5,,1.0,0.5,,1.0,0.5,,,8.51063829787234,,,,,,,,,,,,,,,,,0.25,1.0,1.0,0.25,1.0,1.0,1.0,,,,0.25,,,,0.25,,,,,,,,,,,,,0.75,,0.49353749999999996,,0.3601,,,,,0.5,6.15,24.45,0.18604651162790697,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,
203481,1610612762,Jeff Withey,Jeff Withey,203481,UTA,221.0,4,-2.0,5,8,,,1,13,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1,1,,,1.0,3,5,1.0,1.0,,,,2.0,,,,,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,33.333333333333336,,,,0.2,,,0.2,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,0.4555,0.4555,,0.5,0.5,,0.6666666666666666,,3.3,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,5385.0,90,8.0,171,169,15.0,30.0,14,340,17.0,23.0,6.0,7.0,1.0,2.0,,,,,,,,,,,,,18,25,,,6.0,42,177,6.0,7.0,,,1.0,13.0,1.0,1.0,,,2.0,28.0,8.0,,,8.0,,,1.0,2.0,3.0,5.0,2.0,1.0,2.0,,13.0,4.0,7.0,16.0,2.0,25.0,7.0,32.0,1.0,2.0,2.0,,1.0,1.0,,2.0,,1.0,3.0,,,5.0,10.0,10.0,,15.0,8.0,,4.0,2.0,4.0,1.0,2.0,15.0,0.7777777777777778,1.0,,,,,,0.72,0.8571428571428571,1.0,0.72,0.8571428571428571,1.0,0.65625,0.7222222222222222,1.0,,0.04,,18.817204301075268,0.3333333333333333,0.5,0.3333333333333333,0.09302325581395349,0.25,0.3026315789473684,0.09210526315789473,,0.16666666666666666,0.35714285714285715,0.2222222222222222,0.4375,0.2608695652173913,0.2,0.16666666666666666,0.25,0.92,0.7391304347826086,0.7727272727272727,0.08,0.5,0.5,1.0,,,,,,,,,,,,1.0,0.8571428571428571,,,,,,,,0.92,,0.6673520000000001,0.5829000000000001,0.8722,0.25,0.25,,0.30952380952380953,0.047619047619047616,1.9240000000000002,,0.08771929824561403,1.0,1.0,3.0,,,,,1.0,,0.043478260869565216,0.09090909090909091,0.11764705882352941,0.10714285714285714,0.7647058823529411,1.0,1.0,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,2.0,True,,,,,,
